none,[]
0,"[0.10778443113772455, 0.116, 0.1, 0.094, 0.11, 0.116, 0.106, 0.118, 0.082, 0.084, 0.122, 0.132, 0.116, 0.078, 0.102, 0.09, 0.092, 0.102, 0.106, 0.10821643286573146]"
1,"[0.1217564870259481, 0.09, 0.086, 0.106, 0.094, 0.104, 0.106, 0.092, 0.104, 0.118, 0.118, 0.082, 0.098, 0.11, 0.086, 0.076, 0.086, 0.088, 0.134, 0.11422845691382766]"
2,"[0.06986027944111776, 0.102, 0.1, 0.108, 0.112, 0.116, 0.118, 0.098, 0.104, 0.086, 0.094, 0.132, 0.116, 0.11, 0.106, 0.098, 0.092, 0.114, 0.108, 0.12224448897795591]"
3,"[0.08982035928143713, 0.102, 0.128, 0.106, 0.092, 0.116, 0.106, 0.098, 0.104, 0.086, 0.118, 0.1, 0.106, 0.106, 0.09, 0.11, 0.092, 0.1, 0.112, 0.10821643286573146]"
4,"[0.10778443113772455, 0.116, 0.098, 0.112, 0.11, 0.086, 0.1, 0.092, 0.104, 0.092, 0.118, 0.082, 0.114, 0.106, 0.098, 0.11, 0.116, 0.13, 0.078, 0.11422845691382766]"
5,"[0.08982035928143713, 0.102, 0.128, 0.102, 0.092, 0.096, 0.106, 0.098, 0.11, 0.11, 0.082, 0.1, 0.106, 0.076, 0.09, 0.098, 0.092, 0.1, 0.112, 0.10821643286573146]"
6,"[0.10778443113772455, 0.116, 0.098, 0.112, 0.11, 0.086, 0.106, 0.118, 0.104, 0.096, 0.094, 0.082, 0.076, 0.106, 0.098, 0.09, 0.116, 0.13, 0.078, 0.11422845691382766]"
7,"[0.08982035928143713, 0.102, 0.128, 0.106, 0.096, 0.094, 0.106, 0.09, 0.118, 0.11, 0.082, 0.134, 0.118, 0.072, 0.09, 0.098, 0.092, 0.104, 0.112, 0.10821643286573146]"
8,"[0.06986027944111776, 0.106, 0.068, 0.092, 0.12, 0.092, 0.108, 0.09, 0.09, 0.102, 0.108, 0.082, 0.076, 0.07, 0.098, 0.09, 0.136, 0.128, 0.116, 0.0781563126252505]"
9,"[0.10179640718562874, 0.102, 0.086, 0.102, 0.11, 0.072, 0.106, 0.116, 0.098, 0.116, 0.07, 0.07, 0.116, 0.09, 0.096, 0.1, 0.092, 0.084, 0.11, 0.11222444889779559]"
10,"[0.06387225548902195, 0.08, 0.09, 0.094, 0.106, 0.116, 0.092, 0.1, 0.084, 0.084, 0.136, 0.086, 0.108, 0.05, 0.076, 0.066, 0.07, 0.112, 0.13, 0.06412825651302605]"
11,"[0.09780439121756487, 0.094, 0.078, 0.1, 0.172, 0.154, 0.05, 0.09, 0.11, 0.09, 0.058, 0.066, 0.112, 0.122, 0.09, 0.092, 0.088, 0.082, 0.142, 0.1062124248496994]"
12,"[0.0718562874251497, 0.116, 0.13, 0.1, 0.122, 0.13, 0.088, 0.11, 0.076, 0.138, 0.114, 0.124, 0.08, 0.062, 0.104, 0.082, 0.088, 0.08, 0.12, 0.0781563126252505]"
13,"[0.10778443113772455, 0.098, 0.128, 0.098, 0.098, 0.144, 0.058, 0.102, 0.108, 0.08, 0.062, 0.08, 0.11, 0.134, 0.068, 0.102, 0.092, 0.078, 0.148, 0.1282565130260521]"
14,"[0.0658682634730539, 0.132, 0.088, 0.086, 0.11, 0.122, 0.114, 0.116, 0.066, 0.112, 0.108, 0.132, 0.106, 0.066, 0.104, 0.054, 0.102, 0.078, 0.094, 0.07014028056112225]"
15,"[0.08582834331337326, 0.09, 0.138, 0.088, 0.11, 0.13, 0.064, 0.124, 0.126, 0.092, 0.066, 0.09, 0.114, 0.118, 0.066, 0.104, 0.122, 0.08, 0.072, 0.1282565130260521]"
16,"[0.06986027944111776, 0.128, 0.082, 0.102, 0.118, 0.1, 0.12, 0.134, 0.072, 0.104, 0.11, 0.14, 0.082, 0.082, 0.118, 0.062, 0.12, 0.088, 0.102, 0.08617234468937876]"
17,"[0.10379241516966067, 0.106, 0.144, 0.094, 0.12, 0.11, 0.058, 0.134, 0.114, 0.112, 0.07, 0.12, 0.146, 0.112, 0.064, 0.106, 0.128, 0.09, 0.074, 0.11823647294589178]"
18,"[0.06986027944111776, 0.122, 0.104, 0.116, 0.116, 0.112, 0.118, 0.134, 0.08, 0.092, 0.114, 0.084, 0.086, 0.082, 0.098, 0.06, 0.11, 0.09, 0.098, 0.07214428857715431]"
19,"[0.09181636726546906, 0.088, 0.136, 0.088, 0.118, 0.098, 0.056, 0.128, 0.104, 0.096, 0.084, 0.132, 0.136, 0.094, 0.076, 0.082, 0.09, 0.086, 0.092, 0.10420841683366733]"
20,"[0.09780439121756487, 0.108, 0.086, 0.124, 0.088, 0.076, 0.106, 0.126, 0.078, 0.098, 0.106, 0.088, 0.092, 0.092, 0.064, 0.056, 0.102, 0.086, 0.09, 0.06412825651302605]"
21,"[0.09181636726546906, 0.106, 0.118, 0.094, 0.126, 0.096, 0.058, 0.114, 0.102, 0.118, 0.1, 0.136, 0.13, 0.098, 0.07, 0.076, 0.072, 0.098, 0.098, 0.08817635270541083]"
22,"[0.08782435129740519, 0.126, 0.092, 0.112, 0.088, 0.092, 0.1, 0.106, 0.074, 0.098, 0.104, 0.078, 0.076, 0.104, 0.06, 0.06, 0.1, 0.082, 0.094, 0.07414829659318638]"
23,"[0.09780439121756487, 0.1, 0.09, 0.1, 0.128, 0.094, 0.06, 0.118, 0.1, 0.126, 0.1, 0.122, 0.148, 0.1, 0.076, 0.068, 0.076, 0.094, 0.098, 0.08016032064128256]"
24,"[0.07584830339321358, 0.122, 0.09, 0.114, 0.082, 0.102, 0.09, 0.098, 0.1, 0.092, 0.106, 0.066, 0.086, 0.086, 0.072, 0.072, 0.1, 0.074, 0.086, 0.1062124248496994]"
25,"[0.09381237524950099, 0.104, 0.086, 0.082, 0.12, 0.104, 0.064, 0.116, 0.096, 0.136, 0.068, 0.098, 0.142, 0.092, 0.104, 0.072, 0.088, 0.098, 0.086, 0.07014028056112225]"
26,"[0.07385229540918163, 0.114, 0.074, 0.106, 0.078, 0.102, 0.104, 0.094, 0.1, 0.096, 0.104, 0.092, 0.078, 0.062, 0.07, 0.112, 0.102, 0.078, 0.102, 0.10220440881763528]"
27,"[0.08582834331337326, 0.12, 0.098, 0.088, 0.112, 0.102, 0.058, 0.112, 0.114, 0.13, 0.078, 0.1, 0.152, 0.088, 0.116, 0.088, 0.078, 0.088, 0.092, 0.07414829659318638]"
28,"[0.08183632734530938, 0.112, 0.072, 0.118, 0.102, 0.094, 0.12, 0.094, 0.112, 0.098, 0.084, 0.07, 0.08, 0.076, 0.068, 0.134, 0.106, 0.088, 0.108, 0.12625250501002003]"
29,"[0.0998003992015968, 0.098, 0.116, 0.086, 0.13, 0.116, 0.08, 0.114, 0.114, 0.12, 0.078, 0.098, 0.152, 0.08, 0.122, 0.088, 0.076, 0.06, 0.106, 0.08617234468937876]"
30,"[0.08183632734530938, 0.116, 0.116, 0.114, 0.096, 0.09, 0.13, 0.094, 0.106, 0.098, 0.118, 0.086, 0.088, 0.082, 0.084, 0.14, 0.126, 0.11, 0.092, 0.13226452905811623]"
31,"[0.10578842315369262, 0.098, 0.124, 0.102, 0.164, 0.12, 0.086, 0.12, 0.13, 0.104, 0.088, 0.108, 0.152, 0.086, 0.118, 0.096, 0.078, 0.098, 0.112, 0.09218436873747494]"
32,"[0.10978043912175649, 0.13, 0.118, 0.13, 0.102, 0.094, 0.128, 0.098, 0.108, 0.122, 0.124, 0.086, 0.092, 0.1, 0.086, 0.112, 0.126, 0.14, 0.1, 0.11823647294589178]"
33,"[0.1217564870259481, 0.08, 0.118, 0.132, 0.146, 0.106, 0.088, 0.126, 0.126, 0.086, 0.102, 0.122, 0.158, 0.096, 0.11, 0.096, 0.078, 0.104, 0.122, 0.08216432865731463]"
34,"[0.10978043912175649, 0.154, 0.13, 0.144, 0.094, 0.076, 0.128, 0.102, 0.098, 0.142, 0.13, 0.09, 0.1, 0.11, 0.086, 0.132, 0.132, 0.134, 0.118, 0.12024048096192384]"
35,"[0.11976047904191617, 0.088, 0.084, 0.128, 0.148, 0.142, 0.088, 0.116, 0.122, 0.09, 0.106, 0.128, 0.17, 0.092, 0.122, 0.112, 0.086, 0.126, 0.148, 0.09018036072144289]"
