none,[]
0,"[0.08383233532934131, 0.132, 0.086, 0.082, 0.094, 0.082, 0.078, 0.108, 0.106, 0.098, 0.112, 0.206, 0.146, 0.112, 0.096, 0.108, 0.102, 0.15, 0.126, 0.10220440881763528]"
1,"[0.08383233532934131, 0.094, 0.102, 0.082, 0.09, 0.102, 0.132, 0.108, 0.106, 0.17, 0.112, 0.092, 0.1, 0.106, 0.11, 0.116, 0.102, 0.098, 0.104, 0.10220440881763528]"
2,"[0.08383233532934131, 0.094, 0.086, 0.082, 0.09, 0.102, 0.086, 0.108, 0.106, 0.082, 0.112, 0.092, 0.1, 0.084, 0.124, 0.116, 0.102, 0.098, 0.104, 0.10220440881763528]"
3,"[0.08383233532934131, 0.108, 0.086, 0.122, 0.112, 0.102, 0.124, 0.108, 0.108, 0.082, 0.112, 0.092, 0.1, 0.118, 0.11, 0.134, 0.108, 0.098, 0.136, 0.11222444889779559]"
4,"[0.11177644710578842, 0.098, 0.086, 0.12, 0.124, 0.134, 0.086, 0.144, 0.112, 0.216, 0.102, 0.084, 0.136, 0.106, 0.238, 0.154, 0.166, 0.112, 0.108, 0.10020040080160321]"
5,"[0.10778443113772455, 0.098, 0.248, 0.284, 0.112, 0.168, 0.124, 0.104, 0.112, 0.076, 0.222, 0.084, 0.14, 0.106, 0.156, 0.118, 0.126, 0.152, 0.142, 0.11623246492985972]"
6,"[0.2834331337325349, 0.104, 0.222, 0.12, 0.176, 0.206, 0.28, 0.31, 0.166, 0.156, 0.164, 0.15, 0.236, 0.106, 0.164, 0.212, 0.168, 0.204, 0.11, 0.10420841683366733]"
7,"[0.16167664670658682, 0.282, 0.192, 0.252, 0.256, 0.246, 0.216, 0.16, 0.208, 0.18, 0.32, 0.212, 0.248, 0.34, 0.17, 0.316, 0.226, 0.224, 0.278, 0.3346693386773547]"
8,"[0.27944111776447106, 0.272, 0.202, 0.26, 0.23, 0.252, 0.336, 0.356, 0.258, 0.186, 0.376, 0.268, 0.298, 0.286, 0.338, 0.258, 0.23, 0.262, 0.214, 0.23647294589178355]"
9,"[0.31736526946107785, 0.286, 0.25, 0.29, 0.318, 0.22, 0.22, 0.234, 0.292, 0.312, 0.308, 0.214, 0.28, 0.314, 0.244, 0.322, 0.234, 0.256, 0.338, 0.2745490981963928]"
10,"[0.23952095808383234, 0.288, 0.188, 0.44, 0.188, 0.274, 0.346, 0.462, 0.34, 0.336, 0.448, 0.28, 0.322, 0.394, 0.344, 0.424, 0.318, 0.306, 0.372, 0.4248496993987976]"
11,"[0.2654690618762475, 0.436, 0.248, 0.458, 0.228, 0.2, 0.242, 0.212, 0.348, 0.27, 0.416, 0.324, 0.304, 0.318, 0.302, 0.294, 0.21, 0.306, 0.298, 0.3246492985971944]"
12,"[0.25349301397205587, 0.25, 0.178, 0.314, 0.312, 0.342, 0.234, 0.36, 0.436, 0.304, 0.342, 0.26, 0.356, 0.52, 0.268, 0.21, 0.382, 0.352, 0.322, 0.5050100200400801]"
13,"[0.34530938123752497, 0.37, 0.292, 0.296, 0.23, 0.222, 0.348, 0.308, 0.344, 0.306, 0.38, 0.334, 0.252, 0.358, 0.294, 0.266, 0.194, 0.292, 0.286, 0.4028056112224449]"
14,"[0.23552894211576847, 0.25, 0.268, 0.326, 0.352, 0.334, 0.222, 0.306, 0.372, 0.31, 0.332, 0.226, 0.334, 0.51, 0.26, 0.226, 0.286, 0.356, 0.386, 0.5250501002004008]"
15,"[0.3812375249500998, 0.388, 0.322, 0.334, 0.232, 0.196, 0.328, 0.3, 0.268, 0.346, 0.338, 0.312, 0.22, 0.388, 0.284, 0.374, 0.176, 0.284, 0.268, 0.40681362725450904]"
16,"[0.24550898203592814, 0.308, 0.338, 0.35, 0.378, 0.33, 0.228, 0.298, 0.34, 0.342, 0.35, 0.204, 0.32, 0.396, 0.254, 0.282, 0.262, 0.32, 0.362, 0.4248496993987976]"
17,"[0.36127744510978044, 0.4, 0.346, 0.316, 0.256, 0.222, 0.322, 0.356, 0.248, 0.328, 0.394, 0.366, 0.302, 0.43, 0.29, 0.426, 0.19, 0.294, 0.282, 0.3687374749498998]"
18,"[0.2934131736526946, 0.354, 0.428, 0.344, 0.362, 0.266, 0.248, 0.328, 0.392, 0.336, 0.402, 0.222, 0.274, 0.34, 0.278, 0.232, 0.258, 0.33, 0.302, 0.37074148296593185]"
19,"[0.3852295409181637, 0.396, 0.358, 0.3, 0.292, 0.256, 0.336, 0.378, 0.268, 0.314, 0.404, 0.364, 0.35, 0.354, 0.33, 0.386, 0.198, 0.31, 0.356, 0.35671342685370744]"
20,"[0.32934131736526945, 0.366, 0.466, 0.346, 0.34, 0.214, 0.264, 0.35, 0.422, 0.362, 0.434, 0.244, 0.27, 0.38, 0.304, 0.26, 0.276, 0.342, 0.324, 0.38877755511022044]"
21,"[0.3932135728542914, 0.43, 0.372, 0.302, 0.312, 0.328, 0.342, 0.394, 0.282, 0.308, 0.43, 0.362, 0.346, 0.36, 0.388, 0.41, 0.228, 0.324, 0.4, 0.33266533066132264]"
22,"[0.3473053892215569, 0.382, 0.472, 0.352, 0.368, 0.214, 0.286, 0.376, 0.448, 0.372, 0.43, 0.282, 0.296, 0.44, 0.324, 0.342, 0.284, 0.356, 0.328, 0.41082164328657317]"
23,"[0.4031936127744511, 0.466, 0.382, 0.308, 0.32, 0.382, 0.35, 0.398, 0.286, 0.306, 0.488, 0.34, 0.346, 0.34, 0.37, 0.48, 0.296, 0.342, 0.406, 0.30060120240480964]"
24,"[0.4171656686626746, 0.436, 0.482, 0.358, 0.368, 0.246, 0.31, 0.408, 0.456, 0.374, 0.418, 0.332, 0.35, 0.466, 0.36, 0.368, 0.308, 0.36, 0.34, 0.44488977955911824]"
25,"[0.41916167664670656, 0.482, 0.456, 0.318, 0.318, 0.376, 0.366, 0.414, 0.3, 0.36, 0.496, 0.322, 0.362, 0.356, 0.344, 0.488, 0.332, 0.35, 0.384, 0.3066132264529058]"
26,"[0.3932135728542914, 0.438, 0.456, 0.378, 0.4, 0.266, 0.332, 0.41, 0.504, 0.422, 0.42, 0.374, 0.404, 0.498, 0.358, 0.38, 0.304, 0.406, 0.332, 0.44488977955911824]"
27,"[0.43313373253493015, 0.492, 0.438, 0.324, 0.332, 0.376, 0.386, 0.414, 0.326, 0.362, 0.458, 0.334, 0.37, 0.392, 0.344, 0.472, 0.34, 0.354, 0.43, 0.2985971943887776]"
28,"[0.3772455089820359, 0.432, 0.434, 0.378, 0.43, 0.35, 0.338, 0.422, 0.5, 0.464, 0.398, 0.372, 0.43, 0.514, 0.354, 0.348, 0.312, 0.434, 0.348, 0.4789579158316633]"
29,"[0.4491017964071856, 0.506, 0.48, 0.336, 0.336, 0.386, 0.414, 0.406, 0.352, 0.382, 0.416, 0.348, 0.372, 0.412, 0.35, 0.454, 0.344, 0.354, 0.44, 0.3246492985971944]"
30,"[0.3772455089820359, 0.418, 0.408, 0.388, 0.456, 0.374, 0.342, 0.408, 0.488, 0.47, 0.388, 0.38, 0.442, 0.5, 0.36, 0.318, 0.326, 0.442, 0.382, 0.46292585170340683]"
31,"[0.4590818363273453, 0.518, 0.472, 0.344, 0.37, 0.386, 0.432, 0.412, 0.352, 0.396, 0.412, 0.338, 0.386, 0.406, 0.362, 0.416, 0.34, 0.344, 0.428, 0.3406813627254509]"
32,"[0.3852295409181637, 0.42, 0.384, 0.39, 0.468, 0.404, 0.34, 0.422, 0.49, 0.5, 0.368, 0.366, 0.456, 0.488, 0.354, 0.308, 0.34, 0.44, 0.418, 0.4308617234468938]"
33,"[0.45708582834331335, 0.518, 0.418, 0.356, 0.37, 0.386, 0.456, 0.424, 0.364, 0.372, 0.406, 0.348, 0.406, 0.394, 0.368, 0.414, 0.34, 0.324, 0.462, 0.342685370741483]"
34,"[0.38922155688622756, 0.426, 0.372, 0.394, 0.494, 0.414, 0.334, 0.424, 0.47, 0.496, 0.362, 0.352, 0.448, 0.46, 0.354, 0.312, 0.354, 0.428, 0.454, 0.4028056112224449]"
35,"[0.46107784431137727, 0.522, 0.416, 0.366, 0.368, 0.384, 0.46, 0.422, 0.368, 0.376, 0.406, 0.364, 0.432, 0.43, 0.378, 0.414, 0.34, 0.334, 0.472, 0.3627254509018036]"
36,"[0.3932135728542914, 0.444, 0.366, 0.412, 0.436, 0.426, 0.344, 0.442, 0.438, 0.502, 0.36, 0.334, 0.466, 0.454, 0.348, 0.308, 0.358, 0.416, 0.498, 0.39879759519038077]"
37,"[0.47105788423153694, 0.53, 0.432, 0.406, 0.386, 0.408, 0.432, 0.428, 0.362, 0.378, 0.41, 0.368, 0.472, 0.442, 0.386, 0.422, 0.342, 0.386, 0.504, 0.4248496993987976]"
38,"[0.4091816367265469, 0.446, 0.35, 0.442, 0.452, 0.434, 0.374, 0.438, 0.42, 0.548, 0.36, 0.33, 0.448, 0.484, 0.356, 0.324, 0.368, 0.414, 0.458, 0.3967935871743487]"
