none,[]
0,"[0.116, 0.085, 0.087, 0.105, 0.083, 0.109, 0.103, 0.139, 0.1, 0.091]"
1,"[0.116, 0.093, 0.087, 0.105, 0.112, 0.157, 0.092, 0.089, 0.091, 0.101]"
2,"[0.135, 0.093, 0.087, 0.117, 0.112, 0.095, 0.103, 0.104, 0.099, 0.101]"
3,"[0.182, 0.265, 0.189, 0.16, 0.112, 0.086, 0.103, 0.089, 0.165, 0.205]"
4,"[0.186, 0.256, 0.087, 0.189, 0.083, 0.095, 0.225, 0.089, 0.158, 0.193]"
5,"[0.18, 0.279, 0.201, 0.192, 0.163, 0.095, 0.299, 0.193, 0.165, 0.258]"
6,"[0.258, 0.301, 0.198, 0.408, 0.206, 0.281, 0.206, 0.145, 0.313, 0.286]"
7,"[0.348, 0.352, 0.26, 0.175, 0.201, 0.23, 0.33, 0.315, 0.271, 0.354]"
8,"[0.342, 0.397, 0.275, 0.419, 0.283, 0.337, 0.381, 0.205, 0.397, 0.267]"
9,"[0.479, 0.399, 0.275, 0.246, 0.329, 0.159, 0.396, 0.344, 0.332, 0.419]"
10,"[0.421, 0.465, 0.263, 0.374, 0.32, 0.356, 0.433, 0.329, 0.395, 0.328]"
11,"[0.435, 0.461, 0.36, 0.174, 0.282, 0.173, 0.421, 0.269, 0.287, 0.407]"
12,"[0.396, 0.423, 0.315, 0.375, 0.374, 0.33, 0.483, 0.283, 0.372, 0.248]"
13,"[0.415, 0.426, 0.334, 0.269, 0.322, 0.275, 0.434, 0.351, 0.275, 0.368]"
14,"[0.393, 0.386, 0.398, 0.322, 0.361, 0.357, 0.448, 0.269, 0.373, 0.24]"
15,"[0.402, 0.414, 0.324, 0.394, 0.384, 0.326, 0.392, 0.376, 0.274, 0.378]"
16,"[0.417, 0.373, 0.415, 0.342, 0.327, 0.384, 0.43, 0.245, 0.372, 0.234]"
17,"[0.394, 0.419, 0.314, 0.351, 0.393, 0.261, 0.346, 0.345, 0.348, 0.365]"
18,"[0.437, 0.402, 0.43, 0.347, 0.347, 0.365, 0.424, 0.268, 0.361, 0.243]"
19,"[0.394, 0.474, 0.319, 0.356, 0.394, 0.304, 0.399, 0.322, 0.392, 0.341]"
20,"[0.474, 0.432, 0.428, 0.349, 0.354, 0.343, 0.438, 0.297, 0.36, 0.259]"
