0,2.3026511669158936,0.1
1,2.303004503250122,0.1
2,2.3045248985290527,0.1
3,2.308523178100586,0.1
4,2.3043036460876465,0.13
5,2.2010059356689453,0.12
6,2.0660388469696045,0.17
7,2.1143012046813965,0.27
8,2.097712755203247,0.2
9,2.153047561645508,0.22
10,2.0755107402801514,0.22
11,2.133864402770996,0.26
12,2.1321921348571777,0.22
13,2.1359140872955322,0.31
14,2.0344913005828857,0.19
15,2.108593225479126,0.23
16,1.9884674549102783,0.2
17,2.170250415802002,0.19
18,1.9742108583450317,0.2
19,2.158158302307129,0.19
20,1.906091332435608,0.26
21,2.2317557334899902,0.21
22,1.926607608795166,0.32
23,2.3327879905700684,0.21
24,1.9297000169754028,0.33
25,2.075216770172119,0.24
26,1.8952223062515259,0.3
27,1.9883625507354736,0.24
28,1.9359047412872314,0.31
29,2.193145275115967,0.21
30,2.030888319015503,0.27
31,1.9685789346694946,0.28
32,1.8323721885681152,0.31
33,1.855574607849121,0.32
34,1.8278535604476929,0.34
35,2.048037528991699,0.21
36,2.0903992652893066,0.25
37,2.127303123474121,0.22
38,1.9698796272277832,0.3
39,1.8815853595733643,0.34
40,1.7728667259216309,0.33
41,1.8479887247085571,0.39
42,1.9343026876449585,0.29
43,2.2797131538391113,0.27
44,1.9226672649383545,0.37
45,1.8070616722106934,0.38
46,1.7229117155075073,0.38
47,1.709670901298523,0.39
48,1.7776292562484741,0.32
49,1.7763954401016235,0.31
50,2.0817558765411377,0.29
51,1.9594573974609375,0.33
52,1.9633378982543945,0.25
53,1.7182869911193848,0.4
54,1.7859179973602295,0.31
55,1.7276999950408936,0.38
56,2.016263961791992,0.26
57,1.9598115682601929,0.39
58,2.032360315322876,0.27
59,1.7643581628799438,0.42
60,1.7768332958221436,0.39
61,1.6521590948104858,0.43
62,1.8361330032348633,0.33
63,1.829480767250061,0.35
64,2.0386321544647217,0.26
65,1.858995795249939,0.4
66,1.8172987699508667,0.35
67,1.6895524263381958,0.41
68,1.8556705713272095,0.35
69,1.8425185680389404,0.36
70,1.996206521987915,0.32
71,1.830904245376587,0.38
72,1.9178881645202637,0.31
73,1.768398642539978,0.4
74,1.870571494102478,0.33
75,1.7836554050445557,0.37
76,1.9244157075881958,0.34
77,1.7791588306427002,0.41
78,1.9192103147506714,0.35
79,1.8954548835754395,0.4
80,1.973296046257019,0.37
81,1.8189420700073242,0.44
82,1.8890849351882935,0.34
83,1.8410817384719849,0.42
84,1.9522122144699097,0.33
85,1.9762555360794067,0.41
86,1.9852294921875,0.37
87,1.8155925273895264,0.41
88,1.8495105504989624,0.36
89,1.8422837257385254,0.38
90,1.8969063758850098,0.37
91,1.8310683965682983,0.41
92,1.9397406578063965,0.36
93,1.8292875289916992,0.42
94,1.8491339683532715,0.38
95,1.8096754550933838,0.44
96,1.9310851097106934,0.38
97,1.9295321702957153,0.41
98,1.8632785081863403,0.39
99,1.813706874847412,0.44
