none,[]
0,"[0.08383233532934131, 0.10179640718562874, 0.10179640718562874, 0.12275449101796407, 0.08982035928143713, 0.08383233532934131, 0.08982035928143713, 0.1467065868263473, 0.11377245508982035, 0.08982035928143713, 0.11711711711711711, 0.12012012012012012, 0.08708708708708708, 0.11711711711711711, 0.0990990990990991, 0.12912912912912913, 0.0990990990990991, 0.09309309309309309, 0.13513513513513514, 0.12012012012012012, 0.0960960960960961, 0.11711711711711711, 0.1111111111111111, 0.1831831831831832, 0.09009009009009009, 0.13813813813813813, 0.09009009009009009, 0.07807807807807808, 0.09309309309309309, 0.07807807807807808]"
1,"[0.12874251497005987, 0.12574850299401197, 0.1407185628742515, 0.12275449101796407, 0.1497005988023952, 0.08682634730538923, 0.0718562874251497, 0.10778443113772455, 0.11377245508982035, 0.09880239520958084, 0.08108108108108109, 0.09009009009009009, 0.09309309309309309, 0.07807807807807808, 0.0990990990990991, 0.0960960960960961, 0.0960960960960961, 0.12312312312312312, 0.09009009009009009, 0.0990990990990991, 0.10510510510510511, 0.11711711711711711, 0.09309309309309309, 0.08408408408408409, 0.1111111111111111, 0.08408408408408409, 0.1111111111111111, 0.12912912912912913, 0.09309309309309309, 0.0960960960960961]"
2,"[0.12874251497005987, 0.10179640718562874, 0.0748502994011976, 0.12275449101796407, 0.08682634730538923, 0.08682634730538923, 0.0718562874251497, 0.10778443113772455, 0.09281437125748503, 0.11077844311377245, 0.13213213213213212, 0.12012012012012012, 0.12312312312312312, 0.07807807807807808, 0.0990990990990991, 0.0960960960960961, 0.0960960960960961, 0.12312312312312312, 0.09009009009009009, 0.07807807807807808, 0.0960960960960961, 0.11711711711711711, 0.09309309309309309, 0.08408408408408409, 0.1111111111111111, 0.08408408408408409, 0.0990990990990991, 0.09009009009009009, 0.042042042042042045, 0.09009009009009009]"
3,"[0.12874251497005987, 0.10179640718562874, 0.0748502994011976, 0.12275449101796407, 0.08682634730538923, 0.041916167664670656, 0.0718562874251497, 0.10778443113772455, 0.11377245508982035, 0.11077844311377245, 0.13213213213213212, 0.12012012012012012, 0.12312312312312312, 0.07807807807807808, 0.0990990990990991, 0.0960960960960961, 0.0960960960960961, 0.12312312312312312, 0.09009009009009009, 0.07807807807807808, 0.0960960960960961, 0.11711711711711711, 0.09309309309309309, 0.08408408408408409, 0.1111111111111111, 0.06306306306306306, 0.0990990990990991, 0.09009009009009009, 0.09309309309309309, 0.09009009009009009]"
4,"[0.12874251497005987, 0.10179640718562874, 0.0748502994011976, 0.12275449101796407, 0.08682634730538923, 0.08682634730538923, 0.0718562874251497, 0.10778443113772455, 0.11377245508982035, 0.11077844311377245, 0.13213213213213212, 0.12012012012012012, 0.12312312312312312, 0.07807807807807808, 0.0990990990990991, 0.0960960960960961, 0.0960960960960961, 0.12312312312312312, 0.09009009009009009, 0.07807807807807808, 0.0960960960960961, 0.11711711711711711, 0.09309309309309309, 0.08408408408408409, 0.057057057057057055, 0.07207207207207207, 0.0990990990990991, 0.09009009009009009, 0.07507507507507508, 0.09009009009009009]"
5,"[0.12874251497005987, 0.07784431137724551, 0.09281437125748503, 0.12275449101796407, 0.08682634730538923, 0.08682634730538923, 0.0718562874251497, 0.10778443113772455, 0.11377245508982035, 0.11077844311377245, 0.09009009009009009, 0.15615615615615616, 0.12312312312312312, 0.07807807807807808, 0.10810810810810811, 0.0960960960960961, 0.0960960960960961, 0.12312312312312312, 0.09009009009009009, 0.07807807807807808, 0.0960960960960961, 0.11711711711711711, 0.09309309309309309, 0.0960960960960961, 0.1111111111111111, 0.08408408408408409, 0.07207207207207207, 0.09009009009009009, 0.09309309309309309, 0.09009009009009009]"
6,"[0.1347305389221557, 0.10179640718562874, 0.16766467065868262, 0.11377245508982035, 0.08682634730538923, 0.08682634730538923, 0.0718562874251497, 0.10778443113772455, 0.07784431137724551, 0.11976047904191617, 0.13213213213213212, 0.12012012012012012, 0.15615615615615616, 0.07807807807807808, 0.0990990990990991, 0.0960960960960961, 0.0960960960960961, 0.10510510510510511, 0.09009009009009009, 0.07807807807807808, 0.10510510510510511, 0.11711711711711711, 0.09309309309309309, 0.08408408408408409, 0.1111111111111111, 0.07507507507507508, 0.08408408408408409, 0.09009009009009009, 0.08708708708708708, 0.09009009009009009]"
7,"[0.12874251497005987, 0.0748502994011976, 0.1467065868263473, 0.12275449101796407, 0.08682634730538923, 0.08682634730538923, 0.09880239520958084, 0.10778443113772455, 0.11377245508982035, 0.15269461077844312, 0.12012012012012012, 0.12012012012012012, 0.12312312312312312, 0.07807807807807808, 0.10810810810810811, 0.08708708708708708, 0.0960960960960961, 0.12312312312312312, 0.09009009009009009, 0.06606606606606606, 0.0960960960960961, 0.13213213213213212, 0.09309309309309309, 0.0960960960960961, 0.1111111111111111, 0.08408408408408409, 0.08708708708708708, 0.0960960960960961, 0.09309309309309309, 0.16516516516516516]"
8,"[0.12874251497005987, 0.10179640718562874, 0.1377245508982036, 0.09580838323353294, 0.08682634730538923, 0.08682634730538923, 0.11676646706586827, 0.10179640718562874, 0.12874251497005987, 0.1317365269461078, 0.13213213213213212, 0.15615615615615616, 0.10810810810810811, 0.1111111111111111, 0.0990990990990991, 0.0960960960960961, 0.09309309309309309, 0.1021021021021021, 0.09009009009009009, 0.07807807807807808, 0.0960960960960961, 0.11711711711711711, 0.09309309309309309, 0.08408408408408409, 0.1111111111111111, 0.07807807807807808, 0.0990990990990991, 0.09009009009009009, 0.10810810810810811, 0.09009009009009009]"
9,"[0.12874251497005987, 0.0748502994011976, 0.0748502994011976, 0.12275449101796407, 0.08682634730538923, 0.08682634730538923, 0.09281437125748503, 0.10778443113772455, 0.11377245508982035, 0.11077844311377245, 0.12312312312312312, 0.11711711711711711, 0.12312312312312312, 0.07807807807807808, 0.26126126126126126, 0.0960960960960961, 0.0960960960960961, 0.12312312312312312, 0.08408408408408409, 0.07807807807807808, 0.0960960960960961, 0.13513513513513514, 0.09309309309309309, 0.16816816816816818, 0.08108108108108109, 0.08408408408408409, 0.0990990990990991, 0.10810810810810811, 0.09309309309309309, 0.2852852852852853]"
