none,[]
0,"[0.10978043912175649, 0.08, 0.108, 0.1, 0.122, 0.102, 0.098, 0.094, 0.084, 0.098, 0.078, 0.12, 0.1, 0.084, 0.082, 0.088, 0.134, 0.098, 0.126, 0.09819639278557114]"
1,"[0.10978043912175649, 0.08, 0.118, 0.1, 0.122, 0.102, 0.1, 0.102, 0.158, 0.118, 0.112, 0.092, 0.106, 0.094, 0.11, 0.092, 0.114, 0.092, 0.11, 0.10220440881763528]"
2,"[0.10978043912175649, 0.152, 0.108, 0.1, 0.078, 0.162, 0.096, 0.094, 0.084, 0.098, 0.078, 0.12, 0.196, 0.038, 0.104, 0.088, 0.134, 0.098, 0.11, 0.18837675350701402]"
3,"[0.18762475049900199, 0.086, 0.118, 0.214, 0.084, 0.146, 0.1, 0.102, 0.144, 0.106, 0.134, 0.092, 0.272, 0.084, 0.092, 0.092, 0.114, 0.256, 0.178, 0.15030060120240482]"
4,"[0.17564870259481039, 0.212, 0.212, 0.1, 0.192, 0.186, 0.168, 0.124, 0.226, 0.25, 0.13, 0.09, 0.124, 0.114, 0.172, 0.18, 0.21, 0.21, 0.288, 0.24448897795591182]"
5,"[0.14171656686626746, 0.222, 0.22, 0.196, 0.25, 0.136, 0.1, 0.156, 0.078, 0.19, 0.132, 0.162, 0.224, 0.122, 0.232, 0.226, 0.152, 0.166, 0.26, 0.14829659318637275]"
6,"[0.10978043912175649, 0.194, 0.184, 0.198, 0.202, 0.106, 0.158, 0.102, 0.156, 0.122, 0.086, 0.098, 0.158, 0.12, 0.16, 0.17, 0.152, 0.148, 0.13, 0.1062124248496994]"
7,"[0.17564870259481039, 0.132, 0.248, 0.276, 0.3, 0.214, 0.126, 0.134, 0.144, 0.308, 0.176, 0.208, 0.196, 0.1, 0.148, 0.228, 0.176, 0.228, 0.168, 0.15030060120240482]"
8,"[0.22554890219560877, 0.294, 0.268, 0.318, 0.274, 0.3, 0.244, 0.282, 0.264, 0.226, 0.262, 0.252, 0.332, 0.314, 0.286, 0.334, 0.314, 0.296, 0.368, 0.3286573146292585]"
9,"[0.20758483033932135, 0.306, 0.374, 0.308, 0.38, 0.364, 0.37, 0.318, 0.272, 0.338, 0.414, 0.296, 0.364, 0.266, 0.304, 0.356, 0.296, 0.35, 0.36, 0.3847695390781563]"
10,"[0.23552894211576847, 0.386, 0.36, 0.342, 0.328, 0.41, 0.45, 0.358, 0.388, 0.358, 0.404, 0.344, 0.36, 0.33, 0.344, 0.34, 0.44, 0.39, 0.376, 0.3527054108216433]"
11,"[0.4251497005988024, 0.28, 0.316, 0.358, 0.358, 0.426, 0.42, 0.492, 0.272, 0.356, 0.39, 0.384, 0.336, 0.266, 0.29, 0.346, 0.426, 0.302, 0.426, 0.3046092184368738]"
12,"[0.20958083832335328, 0.332, 0.35, 0.32, 0.426, 0.446, 0.35, 0.416, 0.504, 0.346, 0.298, 0.258, 0.41, 0.346, 0.358, 0.262, 0.342, 0.406, 0.456, 0.41282565130260523]"
13,"[0.49700598802395207, 0.146, 0.28, 0.41, 0.308, 0.382, 0.296, 0.466, 0.254, 0.358, 0.416, 0.346, 0.35, 0.336, 0.306, 0.37, 0.386, 0.302, 0.436, 0.3486973947895792]"
14,"[0.20758483033932135, 0.35, 0.374, 0.308, 0.29, 0.408, 0.362, 0.398, 0.472, 0.206, 0.348, 0.218, 0.38, 0.374, 0.38, 0.238, 0.3, 0.42, 0.392, 0.38276553106212424]"
15,"[0.4091816367265469, 0.146, 0.286, 0.418, 0.282, 0.35, 0.23, 0.422, 0.268, 0.328, 0.418, 0.33, 0.338, 0.35, 0.358, 0.402, 0.38, 0.304, 0.368, 0.3366733466933868]"
16,"[0.25349301397205587, 0.368, 0.362, 0.316, 0.282, 0.39, 0.348, 0.392, 0.392, 0.226, 0.378, 0.194, 0.382, 0.364, 0.366, 0.256, 0.342, 0.356, 0.342, 0.3927855711422846]"
17,"[0.36327345309381237, 0.148, 0.292, 0.418, 0.354, 0.328, 0.246, 0.388, 0.258, 0.322, 0.426, 0.336, 0.344, 0.366, 0.384, 0.4, 0.378, 0.326, 0.374, 0.33266533066132264]"
18,"[0.2874251497005988, 0.366, 0.364, 0.38, 0.288, 0.382, 0.328, 0.36, 0.356, 0.244, 0.386, 0.186, 0.384, 0.358, 0.366, 0.288, 0.358, 0.31, 0.334, 0.37675350701402804]"
19,"[0.3992015968063872, 0.166, 0.298, 0.37, 0.366, 0.354, 0.272, 0.368, 0.254, 0.336, 0.416, 0.326, 0.348, 0.374, 0.422, 0.376, 0.396, 0.33, 0.392, 0.3306613226452906]"
20,"[0.3013972055888224, 0.364, 0.356, 0.368, 0.308, 0.384, 0.318, 0.34, 0.342, 0.272, 0.388, 0.202, 0.372, 0.354, 0.38, 0.278, 0.368, 0.3, 0.344, 0.3587174348697395]"
21,"[0.4111776447105788, 0.194, 0.302, 0.328, 0.386, 0.378, 0.298, 0.394, 0.268, 0.348, 0.414, 0.326, 0.34, 0.364, 0.39, 0.368, 0.392, 0.338, 0.364, 0.3306613226452906]"
22,"[0.313373253493014, 0.358, 0.352, 0.38, 0.328, 0.362, 0.308, 0.372, 0.33, 0.31, 0.388, 0.224, 0.358, 0.344, 0.39, 0.296, 0.378, 0.318, 0.36, 0.34468937875751504]"
23,"[0.405189620758483, 0.256, 0.306, 0.338, 0.382, 0.386, 0.302, 0.376, 0.282, 0.366, 0.396, 0.32, 0.338, 0.372, 0.374, 0.356, 0.354, 0.352, 0.364, 0.33266533066132264]"
24,"[0.3033932135728543, 0.362, 0.356, 0.386, 0.354, 0.352, 0.32, 0.39, 0.33, 0.33, 0.406, 0.238, 0.356, 0.334, 0.402, 0.318, 0.388, 0.342, 0.38, 0.3406813627254509]"
25,"[0.4111776447105788, 0.308, 0.306, 0.356, 0.386, 0.394, 0.322, 0.376, 0.316, 0.384, 0.394, 0.324, 0.336, 0.38, 0.366, 0.35, 0.346, 0.366, 0.376, 0.3466933867735471]"
26,"[0.3333333333333333, 0.352, 0.37, 0.352, 0.38, 0.358, 0.33, 0.408, 0.332, 0.344, 0.408, 0.26, 0.364, 0.334, 0.408, 0.336, 0.382, 0.39, 0.362, 0.3486973947895792]"
27,"[0.4291417165668663, 0.334, 0.3, 0.378, 0.402, 0.392, 0.356, 0.382, 0.322, 0.392, 0.406, 0.328, 0.344, 0.394, 0.384, 0.364, 0.368, 0.366, 0.384, 0.3527054108216433]"
28,"[0.3253493013972056, 0.356, 0.392, 0.358, 0.4, 0.386, 0.356, 0.418, 0.336, 0.358, 0.418, 0.278, 0.38, 0.324, 0.412, 0.34, 0.384, 0.418, 0.372, 0.36472945891783565]"
29,"[0.437125748502994, 0.328, 0.308, 0.37, 0.414, 0.396, 0.366, 0.396, 0.322, 0.406, 0.418, 0.334, 0.364, 0.408, 0.386, 0.39, 0.386, 0.398, 0.4, 0.3627254509018036]"
30,"[0.34331337325349304, 0.376, 0.412, 0.37, 0.424, 0.402, 0.37, 0.408, 0.346, 0.35, 0.418, 0.29, 0.39, 0.336, 0.424, 0.324, 0.388, 0.432, 0.37, 0.3787575150300601]"
31,"[0.4351297405189621, 0.31, 0.306, 0.37, 0.424, 0.386, 0.362, 0.416, 0.328, 0.412, 0.438, 0.336, 0.368, 0.422, 0.382, 0.404, 0.396, 0.406, 0.428, 0.374749498997996]"
32,"[0.34930139720558884, 0.412, 0.422, 0.39, 0.448, 0.408, 0.39, 0.392, 0.368, 0.36, 0.408, 0.306, 0.404, 0.344, 0.448, 0.332, 0.372, 0.44, 0.358, 0.3927855711422846]"
33,"[0.4550898203592814, 0.296, 0.312, 0.362, 0.428, 0.38, 0.36, 0.438, 0.31, 0.422, 0.452, 0.342, 0.374, 0.432, 0.392, 0.424, 0.41, 0.408, 0.436, 0.374749498997996]"
34,"[0.36726546906187624, 0.422, 0.424, 0.412, 0.466, 0.404, 0.392, 0.39, 0.384, 0.364, 0.394, 0.316, 0.404, 0.344, 0.44, 0.328, 0.358, 0.466, 0.36, 0.39478957915831664]"
35,"[0.4291417165668663, 0.3, 0.314, 0.344, 0.426, 0.364, 0.378, 0.45, 0.302, 0.43, 0.464, 0.346, 0.38, 0.444, 0.402, 0.434, 0.422, 0.412, 0.442, 0.3867735470941884]"
36,"[0.36127744510978044, 0.426, 0.436, 0.42, 0.476, 0.406, 0.402, 0.396, 0.38, 0.354, 0.382, 0.32, 0.414, 0.358, 0.45, 0.318, 0.36, 0.464, 0.36, 0.4148296593186373]"
37,"[0.43912175648702595, 0.312, 0.318, 0.348, 0.42, 0.352, 0.374, 0.456, 0.286, 0.442, 0.468, 0.356, 0.388, 0.45, 0.408, 0.436, 0.422, 0.406, 0.452, 0.40681362725450904]"
38,"[0.33532934131736525, 0.424, 0.438, 0.412, 0.47, 0.406, 0.404, 0.402, 0.384, 0.366, 0.388, 0.304, 0.424, 0.364, 0.44, 0.31, 0.362, 0.49, 0.356, 0.42084168336673344]"
