none,[]
0,"[0.17165668662674652, 0.082, 0.074, 0.098, 0.09, 0.134, 0.108, 0.094, 0.07, 0.116, 0.078, 0.094, 0.106, 0.084, 0.082, 0.088, 0.098, 0.104, 0.114, 0.13627254509018036]"
1,"[0.09580838323353294, 0.086, 0.074, 0.126, 0.112, 0.102, 0.108, 0.094, 0.18, 0.108, 0.19, 0.092, 0.088, 0.098, 0.13, 0.088, 0.098, 0.132, 0.102, 0.10420841683366733]"
2,"[0.10978043912175649, 0.082, 0.074, 0.098, 0.13, 0.102, 0.108, 0.094, 0.116, 0.108, 0.078, 0.094, 0.088, 0.098, 0.082, 0.088, 0.098, 0.108, 0.102, 0.10420841683366733]"
3,"[0.10978043912175649, 0.082, 0.074, 0.098, 0.114, 0.102, 0.108, 0.168, 0.112, 0.108, 0.078, 0.094, 0.088, 0.098, 0.084, 0.088, 0.098, 0.108, 0.102, 0.1282565130260521]"
4,"[0.15768463073852296, 0.104, 0.074, 0.116, 0.13, 0.16, 0.108, 0.112, 0.122, 0.118, 0.078, 0.126, 0.088, 0.098, 0.132, 0.088, 0.098, 0.096, 0.102, 0.13627254509018036]"
5,"[0.13373253493013973, 0.098, 0.178, 0.146, 0.09, 0.118, 0.108, 0.104, 0.112, 0.094, 0.1, 0.084, 0.114, 0.142, 0.104, 0.226, 0.196, 0.094, 0.104, 0.10020040080160321]"
6,"[0.10778443113772455, 0.098, 0.216, 0.184, 0.094, 0.12, 0.158, 0.104, 0.112, 0.076, 0.1, 0.084, 0.178, 0.116, 0.096, 0.12, 0.168, 0.08, 0.104, 0.10020040080160321]"
7,"[0.11377245508982035, 0.102, 0.126, 0.13, 0.09, 0.118, 0.178, 0.104, 0.112, 0.09, 0.202, 0.118, 0.098, 0.11, 0.102, 0.156, 0.11, 0.08, 0.104, 0.10020040080160321]"
8,"[0.1277445109780439, 0.162, 0.166, 0.272, 0.254, 0.256, 0.188, 0.196, 0.224, 0.12, 0.178, 0.084, 0.2, 0.174, 0.136, 0.154, 0.176, 0.134, 0.152, 0.156312625250501]"
9,"[0.38323353293413176, 0.3, 0.256, 0.234, 0.124, 0.214, 0.378, 0.27, 0.198, 0.256, 0.404, 0.356, 0.22, 0.324, 0.274, 0.378, 0.27, 0.302, 0.272, 0.2545090180360721]"
10,"[0.25948103792415167, 0.328, 0.37, 0.316, 0.32, 0.336, 0.278, 0.284, 0.396, 0.254, 0.2, 0.174, 0.448, 0.358, 0.31, 0.242, 0.362, 0.266, 0.402, 0.4168336673346693]"
11,"[0.37325349301397204, 0.304, 0.286, 0.266, 0.16, 0.264, 0.27, 0.296, 0.254, 0.348, 0.36, 0.426, 0.282, 0.43, 0.382, 0.334, 0.342, 0.396, 0.348, 0.3226452905811623]"
12,"[0.27944111776447106, 0.406, 0.256, 0.328, 0.296, 0.334, 0.276, 0.234, 0.39, 0.2, 0.174, 0.206, 0.326, 0.318, 0.332, 0.194, 0.342, 0.222, 0.43, 0.4749498997995992]"
13,"[0.2934131736526946, 0.242, 0.262, 0.306, 0.166, 0.282, 0.298, 0.318, 0.276, 0.332, 0.41, 0.316, 0.284, 0.426, 0.344, 0.39, 0.342, 0.29, 0.35, 0.27655310621242485]"
14,"[0.2315369261477046, 0.5, 0.31, 0.354, 0.354, 0.402, 0.292, 0.23, 0.348, 0.152, 0.232, 0.194, 0.33, 0.332, 0.338, 0.182, 0.32, 0.186, 0.424, 0.43687374749499]"
15,"[0.4031936127744511, 0.256, 0.254, 0.292, 0.17, 0.276, 0.33, 0.362, 0.248, 0.416, 0.464, 0.322, 0.264, 0.356, 0.356, 0.484, 0.302, 0.336, 0.392, 0.24048096192384769]"
16,"[0.30538922155688625, 0.506, 0.424, 0.352, 0.41, 0.344, 0.29, 0.23, 0.374, 0.192, 0.282, 0.212, 0.38, 0.366, 0.34, 0.228, 0.328, 0.258, 0.458, 0.39879759519038077]"
17,"[0.40119760479041916, 0.294, 0.272, 0.284, 0.188, 0.302, 0.332, 0.392, 0.232, 0.436, 0.436, 0.368, 0.262, 0.334, 0.356, 0.46, 0.284, 0.374, 0.4, 0.19839679358717435]"
18,"[0.2994011976047904, 0.474, 0.448, 0.398, 0.426, 0.366, 0.324, 0.252, 0.418, 0.244, 0.352, 0.262, 0.332, 0.384, 0.372, 0.256, 0.34, 0.352, 0.48, 0.38877755511022044]"
19,"[0.35129740518962077, 0.348, 0.308, 0.278, 0.246, 0.408, 0.322, 0.392, 0.23, 0.378, 0.41, 0.416, 0.306, 0.32, 0.374, 0.426, 0.28, 0.388, 0.358, 0.35470941883767537]"
20,"[0.3712574850299401, 0.434, 0.422, 0.39, 0.436, 0.376, 0.32, 0.286, 0.39, 0.328, 0.384, 0.298, 0.33, 0.368, 0.402, 0.264, 0.336, 0.38, 0.454, 0.3667334669338677]"
21,"[0.32934131736526945, 0.354, 0.328, 0.31, 0.286, 0.398, 0.316, 0.36, 0.248, 0.37, 0.386, 0.39, 0.324, 0.386, 0.382, 0.402, 0.354, 0.438, 0.384, 0.3667334669338677]"
22,"[0.3712574850299401, 0.398, 0.398, 0.364, 0.434, 0.362, 0.326, 0.318, 0.38, 0.368, 0.364, 0.33, 0.314, 0.376, 0.416, 0.296, 0.332, 0.372, 0.406, 0.3486973947895792]"
23,"[0.34331337325349304, 0.394, 0.352, 0.35, 0.316, 0.366, 0.32, 0.32, 0.256, 0.364, 0.376, 0.366, 0.322, 0.426, 0.4, 0.392, 0.376, 0.454, 0.402, 0.3907815631262525]"
