none,[]
0,"[0.11676646706586827, 0.10179640718562874, 0.1377245508982036, 0.09281437125748503, 0.09880239520958084, 0.12275449101796407, 0.0748502994011976, 0.08982035928143713, 0.11377245508982035, 0.08982035928143713, 0.11711711711711711, 0.10810810810810811, 0.1021021021021021, 0.11411411411411411, 0.11411411411411411, 0.08708708708708708, 0.08108108108108109, 0.12012012012012012, 0.10510510510510511, 0.10810810810810811, 0.09009009009009009, 0.06306306306306306, 0.0990990990990991, 0.12912912912912913, 0.10510510510510511, 0.0960960960960961, 0.13213213213213212, 0.12012012012012012, 0.12612612612612611, 0.0960960960960961]"
1,"[0.10778443113772455, 0.10179640718562874, 0.1377245508982036, 0.09281437125748503, 0.10778443113772455, 0.07784431137724551, 0.0748502994011976, 0.10179640718562874, 0.08383233532934131, 0.08982035928143713, 0.11711711711711711, 0.10810810810810811, 0.1021021021021021, 0.11411411411411411, 0.12012012012012012, 0.08108108108108109, 0.09009009009009009, 0.12012012012012012, 0.10510510510510511, 0.10810810810810811, 0.09009009009009009, 0.1021021021021021, 0.0990990990990991, 0.06906906906906907, 0.06606606606606606, 0.14114114114114115, 0.13213213213213212, 0.06306306306306306, 0.12612612612612611, 0.11411411411411411]"
2,"[0.10778443113772455, 0.10179640718562874, 0.1377245508982036, 0.09281437125748503, 0.10778443113772455, 0.07784431137724551, 0.0748502994011976, 0.10179640718562874, 0.08383233532934131, 0.08982035928143713, 0.11711711711711711, 0.10810810810810811, 0.1021021021021021, 0.11411411411411411, 0.12012012012012012, 0.08108108108108109, 0.09009009009009009, 0.12012012012012012, 0.10510510510510511, 0.10810810810810811, 0.09009009009009009, 0.1021021021021021, 0.0990990990990991, 0.06906906906906907, 0.06606606606606606, 0.0960960960960961, 0.13213213213213212, 0.06306306306306306, 0.12612612612612611, 0.11411411411411411]"
3,"[0.10778443113772455, 0.10179640718562874, 0.1377245508982036, 0.09281437125748503, 0.10778443113772455, 0.07784431137724551, 0.0748502994011976, 0.10179640718562874, 0.08383233532934131, 0.08982035928143713, 0.11711711711711711, 0.10810810810810811, 0.1021021021021021, 0.11411411411411411, 0.12012012012012012, 0.08108108108108109, 0.09009009009009009, 0.12012012012012012, 0.10510510510510511, 0.10810810810810811, 0.09009009009009009, 0.1021021021021021, 0.0990990990990991, 0.06906906906906907, 0.06606606606606606, 0.1111111111111111, 0.13213213213213212, 0.06306306306306306, 0.12612612612612611, 0.11411411411411411]"
4,"[0.10778443113772455, 0.10179640718562874, 0.1377245508982036, 0.09281437125748503, 0.10778443113772455, 0.07784431137724551, 0.0748502994011976, 0.1407185628742515, 0.08383233532934131, 0.11077844311377245, 0.11711711711711711, 0.10810810810810811, 0.1021021021021021, 0.11411411411411411, 0.12012012012012012, 0.08108108108108109, 0.09009009009009009, 0.12012012012012012, 0.10510510510510511, 0.10810810810810811, 0.09009009009009009, 0.1021021021021021, 0.09309309309309309, 0.06906906906906907, 0.06606606606606606, 0.0960960960960961, 0.13213213213213212, 0.06306306306306306, 0.12612612612612611, 0.11411411411411411]"
5,"[0.10778443113772455, 0.10179640718562874, 0.0748502994011976, 0.09281437125748503, 0.11377245508982035, 0.12574850299401197, 0.0748502994011976, 0.10179640718562874, 0.08383233532934131, 0.1317365269461078, 0.14714714714714713, 0.10810810810810811, 0.1021021021021021, 0.11411411411411411, 0.11411411411411411, 0.08108108108108109, 0.14414414414414414, 0.14114114114114115, 0.09309309309309309, 0.10810810810810811, 0.15315315315315314, 0.1021021021021021, 0.0990990990990991, 0.1021021021021021, 0.06606606606606606, 0.08408408408408409, 0.13213213213213212, 0.06306306306306306, 0.12612612612612611, 0.13513513513513514]"
6,"[0.10778443113772455, 0.10179640718562874, 0.1377245508982036, 0.12275449101796407, 0.09580838323353294, 0.07784431137724551, 0.0718562874251497, 0.10778443113772455, 0.09281437125748503, 0.0718562874251497, 0.12312312312312312, 0.12912912912912913, 0.10810810810810811, 0.11411411411411411, 0.16216216216216217, 0.12312312312312312, 0.08108108108108109, 0.12912912912912913, 0.12912912912912913, 0.1111111111111111, 0.10510510510510511, 0.11711711711711711, 0.09309309309309309, 0.0960960960960961, 0.1111111111111111, 0.0960960960960961, 0.2222222222222222, 0.09009009009009009, 0.10810810810810811, 0.09009009009009009]"
7,"[0.1497005988023952, 0.12275449101796407, 0.0748502994011976, 0.12275449101796407, 0.17365269461077845, 0.1377245508982036, 0.10479041916167664, 0.12874251497005987, 0.09580838323353294, 0.11077844311377245, 0.13213213213213212, 0.12012012012012012, 0.12012012012012012, 0.10510510510510511, 0.0990990990990991, 0.0960960960960961, 0.0960960960960961, 0.12312312312312312, 0.09009009009009009, 0.07807807807807808, 0.0960960960960961, 0.11711711711711711, 0.0990990990990991, 0.08408408408408409, 0.1111111111111111, 0.08408408408408409, 0.0990990990990991, 0.06906906906906907, 0.09309309309309309, 0.09009009009009009]"
8,"[0.12874251497005987, 0.10179640718562874, 0.09580838323353294, 0.1407185628742515, 0.15868263473053892, 0.15868263473053892, 0.0718562874251497, 0.10778443113772455, 0.08982035928143713, 0.08982035928143713, 0.13513513513513514, 0.09009009009009009, 0.12312312312312312, 0.07807807807807808, 0.11411411411411411, 0.0960960960960961, 0.08108108108108109, 0.12312312312312312, 0.10510510510510511, 0.07807807807807808, 0.0960960960960961, 0.11711711711711711, 0.09309309309309309, 0.08408408408408409, 0.1111111111111111, 0.10810810810810811, 0.13813813813813813, 0.09009009009009009, 0.10510510510510511, 0.09009009009009009]"
9,"[0.11976047904191617, 0.17365269461077845, 0.0748502994011976, 0.12275449101796407, 0.1347305389221557, 0.1377245508982036, 0.10479041916167664, 0.12874251497005987, 0.15269461077844312, 0.11077844311377245, 0.13213213213213212, 0.12012012012012012, 0.12312312312312312, 0.10510510510510511, 0.0990990990990991, 0.0960960960960961, 0.0960960960960961, 0.12312312312312312, 0.09009009009009009, 0.07807807807807808, 0.0960960960960961, 0.09009009009009009, 0.12312312312312312, 0.08408408408408409, 0.1111111111111111, 0.08408408408408409, 0.0990990990990991, 0.17717717717717718, 0.09309309309309309, 0.09009009009009009]"
