in_deg_centrality,[1.]
45,"[0.257, 0.355, 0.207, 0.283, 0.216, 0.445, 0.299, 0.4, 0.314, 0.288]"
46,"[0.254, 0.431, 0.216, 0.28, 0.4, 0.415, 0.296, 0.391, 0.312, 0.276]"
47,"[0.258, 0.398, 0.21, 0.331, 0.228, 0.454, 0.297, 0.355, 0.314, 0.29]"
48,"[0.259, 0.452, 0.208, 0.278, 0.455, 0.447, 0.296, 0.371, 0.314, 0.292]"
49,"[0.262, 0.298, 0.203, 0.307, 0.27, 0.45, 0.319, 0.379, 0.314, 0.286]"
50,"[0.259, 0.37, 0.204, 0.283, 0.463, 0.389, 0.296, 0.362, 0.313, 0.292]"
51,"[0.263, 0.273, 0.21, 0.311, 0.264, 0.441, 0.3, 0.353, 0.313, 0.282]"
52,"[0.255, 0.397, 0.205, 0.282, 0.456, 0.435, 0.296, 0.404, 0.313, 0.288]"
53,"[0.261, 0.368, 0.208, 0.326, 0.256, 0.441, 0.301, 0.432, 0.313, 0.295]"
54,"[0.257, 0.363, 0.214, 0.283, 0.458, 0.426, 0.304, 0.357, 0.313, 0.251]"
55,"[0.262, 0.302, 0.24, 0.303, 0.236, 0.468, 0.302, 0.386, 0.313, 0.3]"
56,"[0.259, 0.45, 0.206, 0.281, 0.433, 0.494, 0.296, 0.35, 0.314, 0.206]"
57,"[0.259, 0.392, 0.209, 0.33, 0.256, 0.465, 0.303, 0.366, 0.313, 0.291]"
58,"[0.261, 0.356, 0.225, 0.304, 0.413, 0.398, 0.295, 0.401, 0.313, 0.246]"
59,"[0.26, 0.3, 0.211, 0.311, 0.24, 0.469, 0.302, 0.388, 0.312, 0.299]"
60,"[0.257, 0.41, 0.214, 0.303, 0.404, 0.444, 0.298, 0.39, 0.314, 0.282]"
61,"[0.258, 0.322, 0.205, 0.33, 0.241, 0.482, 0.296, 0.403, 0.314, 0.299]"
62,"[0.262, 0.414, 0.211, 0.282, 0.336, 0.466, 0.297, 0.345, 0.314, 0.241]"
63,"[0.26, 0.357, 0.21, 0.323, 0.255, 0.49, 0.298, 0.456, 0.312, 0.29]"
64,"[0.265, 0.43, 0.217, 0.306, 0.406, 0.467, 0.297, 0.36, 0.312, 0.239]"
65,"[0.264, 0.371, 0.208, 0.332, 0.256, 0.468, 0.324, 0.407, 0.313, 0.293]"
66,"[0.258, 0.406, 0.236, 0.305, 0.326, 0.441, 0.297, 0.385, 0.313, 0.286]"
67,"[0.261, 0.349, 0.221, 0.292, 0.262, 0.481, 0.301, 0.392, 0.314, 0.294]"
68,"[0.261, 0.379, 0.207, 0.299, 0.46, 0.449, 0.295, 0.447, 0.314, 0.225]"
69,"[0.26, 0.268, 0.213, 0.335, 0.266, 0.473, 0.3, 0.414, 0.314, 0.298]"
70,"[0.26, 0.424, 0.217, 0.301, 0.478, 0.51, 0.3, 0.401, 0.312, 0.276]"
71,"[0.263, 0.364, 0.215, 0.327, 0.256, 0.464, 0.297, 0.429, 0.313, 0.274]"
72,"[0.261, 0.435, 0.227, 0.279, 0.439, 0.471, 0.3, 0.425, 0.314, 0.293]"
73,"[0.263, 0.407, 0.221, 0.331, 0.255, 0.457, 0.303, 0.416, 0.314, 0.294]"
74,"[0.259, 0.373, 0.219, 0.288, 0.45, 0.457, 0.296, 0.396, 0.312, 0.262]"
75,"[0.263, 0.279, 0.21, 0.354, 0.26, 0.409, 0.3, 0.349, 0.315, 0.291]"
76,"[0.265, 0.415, 0.222, 0.281, 0.444, 0.483, 0.302, 0.399, 0.312, 0.252]"
77,"[0.261, 0.359, 0.239, 0.337, 0.24, 0.481, 0.301, 0.427, 0.314, 0.297]"
78,"[0.267, 0.418, 0.21, 0.307, 0.351, 0.435, 0.299, 0.421, 0.312, 0.291]"
79,"[0.265, 0.261, 0.21, 0.372, 0.254, 0.499, 0.297, 0.443, 0.313, 0.292]"
80,"[0.263, 0.355, 0.218, 0.286, 0.455, 0.496, 0.301, 0.363, 0.314, 0.218]"
81,"[0.264, 0.29, 0.226, 0.282, 0.258, 0.527, 0.3, 0.382, 0.315, 0.294]"
82,"[0.261, 0.405, 0.219, 0.328, 0.499, 0.435, 0.3, 0.401, 0.313, 0.296]"
83,"[0.262, 0.306, 0.207, 0.315, 0.266, 0.502, 0.295, 0.45, 0.314, 0.295]"
84,"[0.261, 0.374, 0.218, 0.291, 0.487, 0.496, 0.294, 0.37, 0.314, 0.243]"
85,"[0.262, 0.335, 0.226, 0.343, 0.276, 0.465, 0.296, 0.406, 0.315, 0.288]"
86,"[0.264, 0.334, 0.227, 0.311, 0.486, 0.496, 0.296, 0.366, 0.314, 0.205]"
87,"[0.252, 0.4, 0.249, 0.332, 0.243, 0.506, 0.294, 0.383, 0.314, 0.294]"
88,"[0.268, 0.398, 0.213, 0.336, 0.474, 0.509, 0.295, 0.437, 0.312, 0.274]"
89,"[0.261, 0.328, 0.226, 0.336, 0.329, 0.502, 0.301, 0.372, 0.313, 0.301]"
90,"[0.267, 0.338, 0.257, 0.317, 0.477, 0.518, 0.298, 0.426, 0.313, 0.269]"
91,"[0.252, 0.314, 0.217, 0.355, 0.236, 0.505, 0.299, 0.419, 0.313, 0.299]"
92,"[0.264, 0.311, 0.233, 0.312, 0.435, 0.467, 0.297, 0.436, 0.314, 0.29]"
93,"[0.263, 0.296, 0.25, 0.351, 0.253, 0.49, 0.297, 0.445, 0.313, 0.298]"
94,"[0.273, 0.284, 0.218, 0.31, 0.479, 0.445, 0.297, 0.391, 0.315, 0.174]"
95,"[0.264, 0.292, 0.253, 0.35, 0.258, 0.444, 0.294, 0.455, 0.313, 0.285]"
96,"[0.265, 0.363, 0.224, 0.336, 0.444, 0.45, 0.31, 0.393, 0.312, 0.261]"
97,"[0.26, 0.35, 0.231, 0.337, 0.28, 0.463, 0.297, 0.443, 0.313, 0.31]"
98,"[0.278, 0.336, 0.26, 0.331, 0.463, 0.504, 0.297, 0.405, 0.314, 0.295]"
99,"[0.262, 0.265, 0.24, 0.341, 0.254, 0.521, 0.311, 0.413, 0.313, 0.286]"
betweeness_centrality,[3.]
0,"[0.249, 0.292, 0.25, 0.277, 0.194, 0.227, 0.274, 0.292, 0.296, 0.291]"
1,"[0.247, 0.292, 0.207, 0.268, 0.212, 0.207, 0.286, 0.297, 0.3, 0.292]"
2,"[0.245, 0.295, 0.203, 0.271, 0.212, 0.209, 0.287, 0.301, 0.307, 0.285]"
3,"[0.248, 0.294, 0.237, 0.274, 0.244, 0.204, 0.293, 0.304, 0.302, 0.292]"
4,"[0.249, 0.295, 0.203, 0.271, 0.257, 0.21, 0.286, 0.303, 0.309, 0.291]"
5,"[0.249, 0.294, 0.216, 0.273, 0.248, 0.238, 0.282, 0.306, 0.31, 0.289]"
6,"[0.25, 0.295, 0.213, 0.276, 0.256, 0.237, 0.289, 0.306, 0.31, 0.284]"
7,"[0.253, 0.296, 0.204, 0.275, 0.256, 0.253, 0.292, 0.308, 0.311, 0.289]"
8,"[0.251, 0.294, 0.204, 0.276, 0.246, 0.275, 0.293, 0.313, 0.31, 0.288]"
9,"[0.25, 0.309, 0.204, 0.277, 0.256, 0.302, 0.29, 0.315, 0.311, 0.29]"
10,"[0.253, 0.298, 0.204, 0.277, 0.256, 0.303, 0.302, 0.311, 0.31, 0.287]"
11,"[0.252, 0.349, 0.256, 0.278, 0.312, 0.313, 0.293, 0.318, 0.311, 0.291]"
12,"[0.251, 0.299, 0.204, 0.277, 0.252, 0.315, 0.305, 0.317, 0.312, 0.282]"
13,"[0.253, 0.348, 0.205, 0.279, 0.385, 0.353, 0.295, 0.336, 0.311, 0.293]"
14,"[0.258, 0.312, 0.204, 0.277, 0.254, 0.317, 0.299, 0.334, 0.311, 0.284]"
15,"[0.253, 0.33, 0.204, 0.28, 0.406, 0.331, 0.299, 0.338, 0.311, 0.276]"
16,"[0.26, 0.354, 0.208, 0.277, 0.267, 0.338, 0.293, 0.339, 0.312, 0.287]"
17,"[0.254, 0.384, 0.224, 0.278, 0.427, 0.381, 0.297, 0.332, 0.311, 0.285]"
18,"[0.255, 0.382, 0.204, 0.277, 0.258, 0.37, 0.295, 0.346, 0.312, 0.281]"
19,"[0.261, 0.367, 0.204, 0.28, 0.454, 0.426, 0.297, 0.334, 0.311, 0.286]"
20,"[0.263, 0.372, 0.227, 0.276, 0.264, 0.365, 0.3, 0.35, 0.312, 0.279]"
21,"[0.254, 0.424, 0.205, 0.298, 0.358, 0.427, 0.296, 0.343, 0.311, 0.296]"
22,"[0.26, 0.396, 0.217, 0.276, 0.258, 0.356, 0.296, 0.369, 0.312, 0.291]"
23,"[0.257, 0.429, 0.205, 0.287, 0.436, 0.461, 0.302, 0.363, 0.312, 0.277]"
24,"[0.261, 0.403, 0.22, 0.277, 0.266, 0.455, 0.297, 0.337, 0.312, 0.291]"
25,"[0.257, 0.413, 0.21, 0.172, 0.456, 0.386, 0.291, 0.364, 0.311, 0.285]"
26,"[0.255, 0.421, 0.229, 0.237, 0.25, 0.357, 0.304, 0.342, 0.312, 0.284]"
27,"[0.261, 0.405, 0.212, 0.239, 0.265, 0.432, 0.301, 0.338, 0.313, 0.295]"
28,"[0.26, 0.381, 0.208, 0.249, 0.266, 0.316, 0.307, 0.37, 0.312, 0.295]"
29,"[0.259, 0.379, 0.205, 0.244, 0.264, 0.421, 0.297, 0.353, 0.312, 0.286]"
30,"[0.254, 0.41, 0.214, 0.237, 0.269, 0.38, 0.314, 0.333, 0.312, 0.282]"
31,"[0.253, 0.417, 0.214, 0.226, 0.254, 0.39, 0.302, 0.372, 0.312, 0.289]"
32,"[0.261, 0.41, 0.224, 0.278, 0.396, 0.368, 0.3, 0.353, 0.312, 0.286]"
33,"[0.261, 0.389, 0.23, 0.253, 0.268, 0.418, 0.294, 0.356, 0.314, 0.297]"
34,"[0.259, 0.405, 0.237, 0.304, 0.419, 0.414, 0.301, 0.341, 0.312, 0.29]"
35,"[0.256, 0.387, 0.226, 0.361, 0.257, 0.4, 0.303, 0.381, 0.312, 0.281]"
36,"[0.26, 0.416, 0.227, 0.378, 0.48, 0.416, 0.298, 0.37, 0.315, 0.287]"
37,"[0.26, 0.414, 0.226, 0.389, 0.252, 0.41, 0.3, 0.34, 0.312, 0.271]"
38,"[0.256, 0.434, 0.21, 0.369, 0.371, 0.403, 0.292, 0.353, 0.312, 0.296]"
39,"[0.258, 0.376, 0.233, 0.396, 0.258, 0.437, 0.3, 0.358, 0.312, 0.285]"
40,"[0.262, 0.42, 0.211, 0.485, 0.448, 0.421, 0.297, 0.373, 0.314, 0.286]"
41,"[0.257, 0.385, 0.232, 0.479, 0.258, 0.416, 0.299, 0.418, 0.312, 0.28]"
42,"[0.26, 0.405, 0.224, 0.574, 0.384, 0.418, 0.302, 0.359, 0.314, 0.268]"
43,"[0.255, 0.409, 0.233, 0.441, 0.257, 0.461, 0.301, 0.355, 0.314, 0.288]"
44,"[0.258, 0.414, 0.21, 0.45, 0.427, 0.437, 0.298, 0.349, 0.314, 0.295]"
45,"[0.257, 0.388, 0.24, 0.376, 0.275, 0.464, 0.296, 0.378, 0.314, 0.279]"
46,"[0.262, 0.425, 0.218, 0.5, 0.422, 0.407, 0.294, 0.41, 0.314, 0.288]"
47,"[0.251, 0.395, 0.251, 0.461, 0.265, 0.419, 0.302, 0.345, 0.312, 0.296]"
48,"[0.259, 0.404, 0.234, 0.499, 0.438, 0.383, 0.301, 0.343, 0.314, 0.284]"
49,"[0.253, 0.379, 0.231, 0.542, 0.276, 0.446, 0.307, 0.346, 0.312, 0.294]"
50,"[0.26, 0.402, 0.209, 0.474, 0.431, 0.448, 0.303, 0.397, 0.314, 0.281]"
51,"[0.261, 0.406, 0.226, 0.467, 0.29, 0.453, 0.301, 0.356, 0.314, 0.28]"
52,"[0.263, 0.428, 0.231, 0.515, 0.439, 0.405, 0.307, 0.394, 0.311, 0.293]"
53,"[0.258, 0.393, 0.226, 0.558, 0.278, 0.433, 0.304, 0.382, 0.311, 0.275]"
54,"[0.262, 0.412, 0.208, 0.483, 0.446, 0.427, 0.295, 0.36, 0.314, 0.266]"
55,"[0.26, 0.405, 0.237, 0.514, 0.262, 0.473, 0.297, 0.408, 0.313, 0.285]"
56,"[0.262, 0.415, 0.206, 0.575, 0.418, 0.458, 0.297, 0.373, 0.315, 0.25]"
57,"[0.264, 0.396, 0.224, 0.547, 0.358, 0.493, 0.297, 0.391, 0.315, 0.293]"
58,"[0.262, 0.418, 0.224, 0.583, 0.428, 0.403, 0.298, 0.355, 0.314, 0.274]"
59,"[0.263, 0.398, 0.21, 0.548, 0.333, 0.476, 0.301, 0.434, 0.312, 0.286]"
60,"[0.263, 0.413, 0.225, 0.517, 0.396, 0.426, 0.292, 0.431, 0.311, 0.204]"
61,"[0.258, 0.405, 0.215, 0.433, 0.309, 0.47, 0.3, 0.435, 0.311, 0.285]"
62,"[0.261, 0.4, 0.226, 0.516, 0.407, 0.422, 0.297, 0.423, 0.312, 0.295]"
63,"[0.257, 0.425, 0.211, 0.393, 0.422, 0.463, 0.289, 0.409, 0.312, 0.288]"
64,"[0.263, 0.406, 0.23, 0.441, 0.427, 0.453, 0.305, 0.399, 0.314, 0.291]"
65,"[0.263, 0.405, 0.225, 0.373, 0.358, 0.477, 0.297, 0.436, 0.311, 0.293]"
66,"[0.26, 0.432, 0.233, 0.483, 0.441, 0.447, 0.305, 0.41, 0.315, 0.263]"
67,"[0.264, 0.436, 0.211, 0.552, 0.387, 0.48, 0.296, 0.421, 0.314, 0.293]"
68,"[0.263, 0.419, 0.216, 0.499, 0.448, 0.49, 0.314, 0.363, 0.314, 0.284]"
69,"[0.261, 0.419, 0.222, 0.541, 0.332, 0.443, 0.298, 0.432, 0.313, 0.288]"
70,"[0.262, 0.41, 0.231, 0.531, 0.424, 0.477, 0.296, 0.392, 0.314, 0.27]"
71,"[0.26, 0.415, 0.213, 0.536, 0.304, 0.438, 0.302, 0.422, 0.314, 0.291]"
72,"[0.262, 0.404, 0.239, 0.522, 0.438, 0.445, 0.296, 0.422, 0.314, 0.237]"
73,"[0.253, 0.433, 0.21, 0.486, 0.313, 0.469, 0.297, 0.362, 0.315, 0.295]"
74,"[0.263, 0.38, 0.24, 0.497, 0.431, 0.448, 0.306, 0.42, 0.314, 0.258]"
75,"[0.266, 0.419, 0.225, 0.501, 0.26, 0.451, 0.302, 0.4, 0.314, 0.29]"
76,"[0.262, 0.404, 0.26, 0.535, 0.441, 0.473, 0.302, 0.459, 0.315, 0.213]"
77,"[0.265, 0.433, 0.229, 0.513, 0.27, 0.469, 0.301, 0.451, 0.314, 0.288]"
78,"[0.257, 0.431, 0.222, 0.521, 0.409, 0.434, 0.297, 0.432, 0.314, 0.247]"
79,"[0.266, 0.438, 0.224, 0.516, 0.271, 0.477, 0.317, 0.467, 0.313, 0.269]"
80,"[0.267, 0.411, 0.224, 0.473, 0.401, 0.407, 0.31, 0.474, 0.313, 0.293]"
81,"[0.253, 0.418, 0.215, 0.588, 0.275, 0.449, 0.297, 0.47, 0.311, 0.298]"
82,"[0.265, 0.389, 0.259, 0.484, 0.434, 0.453, 0.298, 0.398, 0.312, 0.248]"
83,"[0.258, 0.46, 0.218, 0.487, 0.268, 0.493, 0.297, 0.439, 0.312, 0.287]"
84,"[0.253, 0.39, 0.238, 0.5, 0.415, 0.496, 0.351, 0.428, 0.313, 0.248]"
85,"[0.263, 0.433, 0.209, 0.507, 0.268, 0.523, 0.298, 0.45, 0.315, 0.28]"
86,"[0.267, 0.416, 0.255, 0.406, 0.393, 0.428, 0.298, 0.386, 0.313, 0.207]"
87,"[0.264, 0.418, 0.234, 0.453, 0.266, 0.465, 0.312, 0.421, 0.315, 0.266]"
88,"[0.265, 0.404, 0.253, 0.456, 0.425, 0.469, 0.292, 0.434, 0.314, 0.283]"
89,"[0.265, 0.411, 0.22, 0.465, 0.265, 0.468, 0.304, 0.449, 0.314, 0.258]"
90,"[0.254, 0.403, 0.252, 0.429, 0.39, 0.452, 0.294, 0.386, 0.313, 0.276]"
91,"[0.265, 0.443, 0.28, 0.502, 0.267, 0.465, 0.33, 0.456, 0.315, 0.268]"
92,"[0.266, 0.407, 0.214, 0.437, 0.41, 0.456, 0.294, 0.441, 0.313, 0.277]"
93,"[0.263, 0.446, 0.238, 0.483, 0.322, 0.477, 0.293, 0.386, 0.313, 0.276]"
94,"[0.265, 0.416, 0.266, 0.409, 0.389, 0.404, 0.304, 0.436, 0.315, 0.256]"
95,"[0.264, 0.421, 0.232, 0.434, 0.265, 0.52, 0.3, 0.402, 0.314, 0.282]"
96,"[0.265, 0.425, 0.258, 0.393, 0.312, 0.45, 0.292, 0.485, 0.315, 0.206]"
97,"[0.262, 0.439, 0.215, 0.407, 0.28, 0.555, 0.296, 0.42, 0.314, 0.297]"
98,"[0.263, 0.42, 0.255, 0.447, 0.429, 0.466, 0.328, 0.42, 0.314, 0.251]"
99,"[0.264, 0.414, 0.23, 0.522, 0.269, 0.511, 0.326, 0.348, 0.314, 0.271]"
eigenvector_centrality,[1.]
0,"[0.25, 0.295, 0.212, 0.278, 0.213, 0.219, 0.286, 0.29, 0.228, 0.292]"
1,"[0.249, 0.294, 0.203, 0.27, 0.201, 0.207, 0.284, 0.295, 0.3, 0.288]"
2,"[0.249, 0.294, 0.204, 0.277, 0.229, 0.218, 0.284, 0.294, 0.3, 0.289]"
3,"[0.249, 0.295, 0.222, 0.277, 0.242, 0.232, 0.286, 0.302, 0.308, 0.29]"
4,"[0.249, 0.295, 0.203, 0.274, 0.199, 0.223, 0.286, 0.304, 0.308, 0.291]"
5,"[0.248, 0.294, 0.203, 0.273, 0.212, 0.247, 0.286, 0.301, 0.307, 0.29]"
6,"[0.249, 0.295, 0.205, 0.274, 0.225, 0.227, 0.289, 0.304, 0.311, 0.296]"
7,"[0.25, 0.294, 0.205, 0.275, 0.229, 0.257, 0.288, 0.305, 0.31, 0.291]"
8,"[0.252, 0.294, 0.19, 0.273, 0.25, 0.26, 0.288, 0.303, 0.309, 0.291]"
9,"[0.251, 0.301, 0.203, 0.276, 0.278, 0.274, 0.291, 0.305, 0.308, 0.291]"
10,"[0.249, 0.294, 0.206, 0.272, 0.225, 0.307, 0.292, 0.308, 0.309, 0.297]"
11,"[0.255, 0.322, 0.203, 0.273, 0.26, 0.303, 0.292, 0.325, 0.31, 0.284]"
12,"[0.252, 0.304, 0.179, 0.272, 0.227, 0.322, 0.284, 0.307, 0.309, 0.295]"
13,"[0.253, 0.36, 0.204, 0.274, 0.291, 0.331, 0.293, 0.343, 0.311, 0.278]"
14,"[0.256, 0.338, 0.19, 0.275, 0.233, 0.338, 0.293, 0.327, 0.309, 0.289]"
15,"[0.252, 0.387, 0.205, 0.275, 0.295, 0.345, 0.291, 0.354, 0.31, 0.29]"
16,"[0.254, 0.385, 0.214, 0.277, 0.264, 0.358, 0.292, 0.34, 0.31, 0.297]"
17,"[0.253, 0.391, 0.205, 0.274, 0.317, 0.346, 0.296, 0.381, 0.31, 0.287]"
18,"[0.254, 0.39, 0.217, 0.276, 0.251, 0.357, 0.292, 0.329, 0.309, 0.289]"
19,"[0.256, 0.397, 0.209, 0.276, 0.265, 0.357, 0.294, 0.366, 0.311, 0.278]"
20,"[0.252, 0.391, 0.205, 0.276, 0.256, 0.387, 0.294, 0.383, 0.31, 0.293]"
21,"[0.251, 0.405, 0.208, 0.277, 0.302, 0.368, 0.296, 0.359, 0.31, 0.294]"
22,"[0.258, 0.384, 0.228, 0.275, 0.256, 0.366, 0.29, 0.336, 0.312, 0.297]"
23,"[0.252, 0.401, 0.207, 0.276, 0.258, 0.355, 0.29, 0.389, 0.311, 0.289]"
24,"[0.254, 0.4, 0.203, 0.276, 0.253, 0.412, 0.293, 0.374, 0.312, 0.295]"
25,"[0.254, 0.135, 0.205, 0.277, 0.298, 0.373, 0.294, 0.398, 0.312, 0.287]"
26,"[0.26, 0.133, 0.203, 0.279, 0.259, 0.388, 0.288, 0.329, 0.31, 0.292]"
27,"[0.255, 0.152, 0.211, 0.277, 0.425, 0.389, 0.298, 0.353, 0.312, 0.289]"
28,"[0.254, 0.16, 0.204, 0.279, 0.253, 0.405, 0.293, 0.353, 0.311, 0.296]"
29,"[0.258, 0.206, 0.238, 0.273, 0.354, 0.404, 0.296, 0.35, 0.312, 0.286]"
30,"[0.256, 0.209, 0.203, 0.281, 0.259, 0.385, 0.295, 0.361, 0.311, 0.3]"
31,"[0.258, 0.276, 0.205, 0.278, 0.4, 0.393, 0.298, 0.359, 0.312, 0.29]"
32,"[0.26, 0.285, 0.208, 0.273, 0.261, 0.387, 0.296, 0.345, 0.313, 0.304]"
33,"[0.26, 0.294, 0.219, 0.277, 0.317, 0.433, 0.297, 0.365, 0.312, 0.293]"
34,"[0.259, 0.301, 0.208, 0.307, 0.256, 0.398, 0.298, 0.375, 0.311, 0.291]"
35,"[0.254, 0.321, 0.233, 0.275, 0.361, 0.396, 0.3, 0.377, 0.312, 0.296]"
36,"[0.263, 0.309, 0.208, 0.297, 0.256, 0.389, 0.296, 0.364, 0.311, 0.294]"
37,"[0.259, 0.348, 0.228, 0.281, 0.437, 0.414, 0.292, 0.364, 0.312, 0.298]"
38,"[0.26, 0.296, 0.205, 0.296, 0.265, 0.455, 0.296, 0.367, 0.312, 0.292]"
39,"[0.255, 0.35, 0.211, 0.276, 0.338, 0.397, 0.298, 0.353, 0.312, 0.29]"
40,"[0.261, 0.306, 0.211, 0.281, 0.233, 0.417, 0.295, 0.379, 0.313, 0.295]"
41,"[0.258, 0.36, 0.252, 0.278, 0.344, 0.408, 0.293, 0.358, 0.312, 0.291]"
42,"[0.262, 0.297, 0.212, 0.311, 0.263, 0.392, 0.299, 0.375, 0.311, 0.292]"
43,"[0.262, 0.353, 0.224, 0.278, 0.43, 0.417, 0.298, 0.353, 0.312, 0.289]"
44,"[0.26, 0.306, 0.22, 0.304, 0.26, 0.423, 0.3, 0.353, 0.312, 0.286]"
45,"[0.258, 0.372, 0.209, 0.282, 0.426, 0.376, 0.296, 0.388, 0.312, 0.294]"
46,"[0.263, 0.278, 0.215, 0.312, 0.265, 0.429, 0.296, 0.354, 0.312, 0.294]"
47,"[0.261, 0.389, 0.209, 0.285, 0.408, 0.417, 0.301, 0.348, 0.312, 0.272]"
48,"[0.259, 0.314, 0.216, 0.291, 0.266, 0.395, 0.295, 0.363, 0.313, 0.295]"
49,"[0.263, 0.422, 0.232, 0.281, 0.486, 0.389, 0.302, 0.359, 0.312, 0.292]"
50,"[0.258, 0.309, 0.213, 0.299, 0.235, 0.456, 0.296, 0.409, 0.314, 0.287]"
51,"[0.26, 0.349, 0.21, 0.289, 0.352, 0.381, 0.293, 0.356, 0.312, 0.289]"
52,"[0.263, 0.331, 0.213, 0.296, 0.254, 0.433, 0.296, 0.43, 0.312, 0.294]"
53,"[0.259, 0.435, 0.208, 0.281, 0.44, 0.389, 0.295, 0.365, 0.312, 0.274]"
54,"[0.265, 0.31, 0.229, 0.302, 0.268, 0.452, 0.299, 0.402, 0.312, 0.296]"
55,"[0.262, 0.377, 0.209, 0.281, 0.497, 0.422, 0.296, 0.362, 0.314, 0.283]"
56,"[0.261, 0.348, 0.218, 0.326, 0.26, 0.479, 0.297, 0.371, 0.312, 0.289]"
57,"[0.262, 0.401, 0.21, 0.299, 0.478, 0.346, 0.295, 0.356, 0.312, 0.291]"
58,"[0.262, 0.31, 0.211, 0.32, 0.287, 0.362, 0.295, 0.388, 0.312, 0.278]"
59,"[0.263, 0.388, 0.211, 0.288, 0.46, 0.412, 0.294, 0.342, 0.312, 0.25]"
60,"[0.261, 0.422, 0.216, 0.331, 0.261, 0.435, 0.302, 0.363, 0.312, 0.287]"
61,"[0.264, 0.436, 0.214, 0.278, 0.458, 0.402, 0.299, 0.363, 0.312, 0.223]"
62,"[0.263, 0.365, 0.226, 0.301, 0.257, 0.408, 0.296, 0.403, 0.313, 0.282]"
63,"[0.263, 0.365, 0.212, 0.298, 0.42, 0.449, 0.296, 0.368, 0.312, 0.289]"
64,"[0.263, 0.368, 0.21, 0.317, 0.26, 0.447, 0.297, 0.387, 0.312, 0.294]"
65,"[0.265, 0.368, 0.218, 0.318, 0.47, 0.444, 0.296, 0.386, 0.312, 0.292]"
66,"[0.264, 0.339, 0.219, 0.312, 0.245, 0.459, 0.296, 0.371, 0.312, 0.295]"
67,"[0.259, 0.374, 0.22, 0.324, 0.506, 0.441, 0.297, 0.358, 0.313, 0.285]"
68,"[0.261, 0.329, 0.236, 0.308, 0.264, 0.409, 0.295, 0.408, 0.312, 0.292]"
69,"[0.263, 0.362, 0.229, 0.283, 0.5, 0.444, 0.296, 0.385, 0.312, 0.261]"
70,"[0.261, 0.334, 0.213, 0.333, 0.26, 0.428, 0.296, 0.401, 0.312, 0.283]"
71,"[0.265, 0.353, 0.213, 0.291, 0.452, 0.47, 0.293, 0.358, 0.313, 0.24]"
72,"[0.264, 0.307, 0.223, 0.333, 0.271, 0.402, 0.296, 0.354, 0.314, 0.287]"
73,"[0.26, 0.312, 0.21, 0.306, 0.473, 0.481, 0.295, 0.351, 0.312, 0.278]"
74,"[0.258, 0.307, 0.218, 0.303, 0.261, 0.473, 0.309, 0.361, 0.313, 0.276]"
75,"[0.262, 0.353, 0.208, 0.307, 0.5, 0.434, 0.296, 0.355, 0.312, 0.274]"
76,"[0.263, 0.303, 0.24, 0.32, 0.266, 0.487, 0.298, 0.363, 0.312, 0.296]"
77,"[0.262, 0.352, 0.216, 0.319, 0.479, 0.459, 0.296, 0.408, 0.312, 0.28]"
78,"[0.261, 0.348, 0.218, 0.331, 0.273, 0.47, 0.296, 0.4, 0.314, 0.295]"
79,"[0.264, 0.364, 0.221, 0.338, 0.498, 0.464, 0.298, 0.389, 0.312, 0.204]"
80,"[0.263, 0.338, 0.236, 0.32, 0.234, 0.454, 0.295, 0.414, 0.312, 0.297]"
81,"[0.262, 0.344, 0.222, 0.293, 0.426, 0.46, 0.296, 0.405, 0.312, 0.211]"
82,"[0.263, 0.397, 0.223, 0.346, 0.259, 0.483, 0.296, 0.345, 0.312, 0.292]"
83,"[0.266, 0.369, 0.244, 0.305, 0.476, 0.511, 0.297, 0.359, 0.311, 0.246]"
84,"[0.263, 0.353, 0.226, 0.362, 0.256, 0.465, 0.296, 0.386, 0.313, 0.299]"
85,"[0.266, 0.35, 0.237, 0.308, 0.489, 0.374, 0.296, 0.379, 0.312, 0.263]"
86,"[0.263, 0.324, 0.252, 0.335, 0.255, 0.473, 0.301, 0.347, 0.313, 0.283]"
87,"[0.28, 0.338, 0.233, 0.336, 0.507, 0.467, 0.296, 0.357, 0.313, 0.259]"
88,"[0.261, 0.373, 0.244, 0.338, 0.242, 0.505, 0.303, 0.363, 0.314, 0.288]"
89,"[0.265, 0.337, 0.228, 0.309, 0.397, 0.442, 0.296, 0.383, 0.312, 0.227]"
90,"[0.261, 0.363, 0.243, 0.315, 0.246, 0.422, 0.296, 0.416, 0.314, 0.276]"
91,"[0.262, 0.333, 0.265, 0.289, 0.497, 0.494, 0.296, 0.369, 0.312, 0.297]"
92,"[0.262, 0.363, 0.252, 0.305, 0.26, 0.491, 0.302, 0.37, 0.313, 0.298]"
93,"[0.263, 0.352, 0.232, 0.311, 0.355, 0.465, 0.296, 0.423, 0.312, 0.287]"
94,"[0.264, 0.31, 0.252, 0.333, 0.262, 0.458, 0.298, 0.411, 0.312, 0.283]"
95,"[0.261, 0.326, 0.227, 0.31, 0.44, 0.49, 0.296, 0.352, 0.314, 0.276]"
96,"[0.264, 0.355, 0.235, 0.356, 0.267, 0.467, 0.3, 0.331, 0.313, 0.29]"
97,"[0.263, 0.333, 0.267, 0.312, 0.434, 0.494, 0.295, 0.419, 0.312, 0.282]"
