none,[]
0,"[0.08536585365853659, 0.23170731707317074, 0.10975609756097561, 0.13414634146341464, 0.12195121951219512, 0.07317073170731707, 0.07317073170731707, 0.2073170731707317, 0.07317073170731707, 0.34146341463414637, 0.18292682926829268, 0.17073170731707318, 0.18292682926829268, 0.0975609756097561, 0.24390243902439024, 0.06097560975609756, 0.1951219512195122, 0.18292682926829268, 0.17073170731707318, 0.07317073170731707, 0.13414634146341464, 0.10975609756097561, 0.2804878048780488, 0.06097560975609756, 0.14634146341463414, 0.17073170731707318, 0.12195121951219512, 0.1951219512195122, 0.18292682926829268, 0.07317073170731707, 0.0975609756097561, 0.10975609756097561, 0.32926829268292684, 0.3170731707317073, 0.3048780487804878, 0.32926829268292684, 0.25609756097560976, 0.10975609756097561, 0.10975609756097561, 0.12195121951219512, 0.12195121951219512, 0.23170731707317074, 0.13414634146341464, 0.14634146341463414, 0.10975609756097561, 0.24390243902439024, 0.10975609756097561, 0.2804878048780488, 0.2926829268292683, 0.08536585365853659, 0.14634146341463414, 0.10975609756097561, 0.17073170731707318, 0.24390243902439024, 0.2073170731707317, 0.17073170731707318, 0.08536585365853659, 0.04878048780487805, 0.10975609756097561, 0.1951219512195122, 0.0975609756097561, 0.2073170731707317, 0.10975609756097561, 0.13414634146341464, 0.10975609756097561, 0.07317073170731707, 0.06097560975609756, 0.0975609756097561, 0.06097560975609756, 0.10975609756097561, 0.3170731707317073, 0.08536585365853659, 0.17073170731707318, 0.17073170731707318, 0.06097560975609756, 0.0975609756097561, 0.2073170731707317, 0.14634146341463414, 0.14634146341463414, 0.0975609756097561, 0.12195121951219512, 0.08536585365853659, 0.10975609756097561, 0.2682926829268293, 0.12195121951219512, 0.18292682926829268, 0.21951219512195122, 0.04878048780487805, 0.07317073170731707, 0.06097560975609756, 0.2926829268292683, 0.2804878048780488, 0.2073170731707317, 0.08536585365853659, 0.15853658536585366, 0.13414634146341464, 0.0975609756097561, 0.17073170731707318, 0.14634146341463414, 0.15853658536585366, 0.12195121951219512, 0.2804878048780488, 0.24390243902439024, 0.07317073170731707, 0.06097560975609756, 0.12195121951219512, 0.08536585365853659, 0.12195121951219512, 0.21951219512195122, 0.21951219512195122, 0.12195121951219512, 0.1951219512195122, 0.14634146341463414, 0.21951219512195122, 0.2804878048780488, 0.15853658536585366, 0.10975609756097561, 0.12195121951219512, 0.12345679012345678, 0.14814814814814814, 0.09876543209876543, 0.2962962962962963]"
1,"[0.21951219512195122, 0.2073170731707317, 0.2682926829268293, 0.08536585365853659, 0.34146341463414637, 0.2682926829268293, 0.07317073170731707, 0.2073170731707317, 0.18292682926829268, 0.24390243902439024, 0.04878048780487805, 0.23170731707317074, 0.2682926829268293, 0.3902439024390244, 0.25609756097560976, 0.24390243902439024, 0.2804878048780488, 0.07317073170731707, 0.15853658536585366, 0.36585365853658536, 0.15853658536585366, 0.2073170731707317, 0.21951219512195122, 0.06097560975609756, 0.12195121951219512, 0.17073170731707318, 0.2073170731707317, 0.25609756097560976, 0.24390243902439024, 0.18292682926829268, 0.24390243902439024, 0.3170731707317073, 0.2804878048780488, 0.18292682926829268, 0.24390243902439024, 0.25609756097560976, 0.12195121951219512, 0.3048780487804878, 0.34146341463414637, 0.18292682926829268, 0.3048780487804878, 0.4024390243902439, 0.2682926829268293, 0.32926829268292684, 0.32926829268292684, 0.14634146341463414, 0.25609756097560976, 0.2682926829268293, 0.34146341463414637, 0.14634146341463414, 0.36585365853658536, 0.17073170731707318, 0.24390243902439024, 0.14634146341463414, 0.3048780487804878, 0.18292682926829268, 0.23170731707317074, 0.2682926829268293, 0.21951219512195122, 0.1951219512195122, 0.25609756097560976, 0.08536585365853659, 0.3780487804878049, 0.18292682926829268, 0.4024390243902439, 0.14634146341463414, 0.5121951219512195, 0.21951219512195122, 0.21951219512195122, 0.08536585365853659, 0.2073170731707317, 0.13414634146341464, 0.2682926829268293, 0.4268292682926829, 0.08536585365853659, 0.32926829268292684, 0.32926829268292684, 0.36585365853658536, 0.2682926829268293, 0.24390243902439024, 0.1951219512195122, 0.18292682926829268, 0.35365853658536583, 0.21951219512195122, 0.15853658536585366, 0.45121951219512196, 0.3048780487804878, 0.24390243902439024, 0.21951219512195122, 0.32926829268292684, 0.21951219512195122, 0.24390243902439024, 0.14634146341463414, 0.23170731707317074, 0.32926829268292684, 0.24390243902439024, 0.17073170731707318, 0.0975609756097561, 0.4024390243902439, 0.2682926829268293, 0.25609756097560976, 0.2682926829268293, 0.2682926829268293, 0.24390243902439024, 0.3780487804878049, 0.14634146341463414, 0.21951219512195122, 0.1951219512195122, 0.4146341463414634, 0.4024390243902439, 0.1951219512195122, 0.2073170731707317, 0.3170731707317073, 0.15853658536585366, 0.25609756097560976, 0.34146341463414637, 0.2682926829268293, 0.3048780487804878, 0.20987654320987653, 0.20987654320987653, 0.32098765432098764, 0.2716049382716049]"
2,"[0.08536585365853659, 0.2682926829268293, 0.13414634146341464, 0.07317073170731707, 0.17073170731707318, 0.08536585365853659, 0.07317073170731707, 0.32926829268292684, 0.07317073170731707, 0.18292682926829268, 0.3170731707317073, 0.17073170731707318, 0.34146341463414637, 0.10975609756097561, 0.21951219512195122, 0.06097560975609756, 0.1951219512195122, 0.24390243902439024, 0.2073170731707317, 0.18292682926829268, 0.15853658536585366, 0.08536585365853659, 0.5487804878048781, 0.08536585365853659, 0.13414634146341464, 0.23170731707317074, 0.12195121951219512, 0.17073170731707318, 0.35365853658536583, 0.07317073170731707, 0.23170731707317074, 0.10975609756097561, 0.32926829268292684, 0.36585365853658536, 0.14634146341463414, 0.0975609756097561, 0.25609756097560976, 0.17073170731707318, 0.3170731707317073, 0.4268292682926829, 0.36585365853658536, 0.21951219512195122, 0.13414634146341464, 0.15853658536585366, 0.10975609756097561, 0.23170731707317074, 0.24390243902439024, 0.23170731707317074, 0.47560975609756095, 0.4268292682926829, 0.21951219512195122, 0.13414634146341464, 0.10975609756097561, 0.25609756097560976, 0.3170731707317073, 0.17073170731707318, 0.08536585365853659, 0.2073170731707317, 0.10975609756097561, 0.23170731707317074, 0.0975609756097561, 0.15853658536585366, 0.13414634146341464, 0.2804878048780488, 0.3048780487804878, 0.07317073170731707, 0.06097560975609756, 0.0975609756097561, 0.14634146341463414, 0.2804878048780488, 0.3902439024390244, 0.08536585365853659, 0.0975609756097561, 0.17073170731707318, 0.10975609756097561, 0.0975609756097561, 0.21951219512195122, 0.13414634146341464, 0.13414634146341464, 0.0975609756097561, 0.17073170731707318, 0.24390243902439024, 0.0975609756097561, 0.25609756097560976, 0.2073170731707317, 0.2073170731707317, 0.15853658536585366, 0.04878048780487805, 0.07317073170731707, 0.06097560975609756, 0.2926829268292683, 0.1951219512195122, 0.25609756097560976, 0.10975609756097561, 0.21951219512195122, 0.23170731707317074, 0.0975609756097561, 0.08536585365853659, 0.15853658536585366, 0.34146341463414637, 0.2073170731707317, 0.3170731707317073, 0.2682926829268293, 0.13414634146341464, 0.06097560975609756, 0.07317073170731707, 0.08536585365853659, 0.2682926829268293, 0.12195121951219512, 0.2804878048780488, 0.14634146341463414, 0.17073170731707318, 0.18292682926829268, 0.4024390243902439, 0.35365853658536583, 0.14634146341463414, 0.10975609756097561, 0.3170731707317073, 0.1111111111111111, 0.1111111111111111, 0.2962962962962963, 0.19753086419753085]"
3,"[0.08536585365853659, 0.21951219512195122, 0.2804878048780488, 0.15853658536585366, 0.23170731707317074, 0.3048780487804878, 0.0975609756097561, 0.2682926829268293, 0.21951219512195122, 0.2804878048780488, 0.2926829268292683, 0.21951219512195122, 0.2682926829268293, 0.07317073170731707, 0.23170731707317074, 0.24390243902439024, 0.2926829268292683, 0.07317073170731707, 0.23170731707317074, 0.32926829268292684, 0.10975609756097561, 0.24390243902439024, 0.1951219512195122, 0.06097560975609756, 0.10975609756097561, 0.24390243902439024, 0.23170731707317074, 0.04878048780487805, 0.0975609756097561, 0.17073170731707318, 0.15853658536585366, 0.2804878048780488, 0.1951219512195122, 0.1951219512195122, 0.10975609756097561, 0.06097560975609756, 0.12195121951219512, 0.3048780487804878, 0.13414634146341464, 0.23170731707317074, 0.21951219512195122, 0.4024390243902439, 0.25609756097560976, 0.2073170731707317, 0.32926829268292684, 0.12195121951219512, 0.13414634146341464, 0.21951219512195122, 0.36585365853658536, 0.0975609756097561, 0.32926829268292684, 0.17073170731707318, 0.2804878048780488, 0.06097560975609756, 0.2682926829268293, 0.10975609756097561, 0.14634146341463414, 0.1951219512195122, 0.14634146341463414, 0.17073170731707318, 0.24390243902439024, 0.4878048780487805, 0.32926829268292684, 0.4024390243902439, 0.24390243902439024, 0.14634146341463414, 0.3902439024390244, 0.3902439024390244, 0.15853658536585366, 0.1951219512195122, 0.0975609756097561, 0.13414634146341464, 0.25609756097560976, 0.2804878048780488, 0.07317073170731707, 0.1951219512195122, 0.36585365853658536, 0.3902439024390244, 0.32926829268292684, 0.25609756097560976, 0.2804878048780488, 0.1951219512195122, 0.07317073170731707, 0.2682926829268293, 0.4146341463414634, 0.34146341463414637, 0.24390243902439024, 0.3048780487804878, 0.21951219512195122, 0.32926829268292684, 0.23170731707317074, 0.0975609756097561, 0.12195121951219512, 0.2073170731707317, 0.13414634146341464, 0.23170731707317074, 0.04878048780487805, 0.3170731707317073, 0.4024390243902439, 0.3048780487804878, 0.34146341463414637, 0.1951219512195122, 0.3780487804878049, 0.21951219512195122, 0.35365853658536583, 0.15853658536585366, 0.2073170731707317, 0.12195121951219512, 0.4146341463414634, 0.2682926829268293, 0.1951219512195122, 0.1951219512195122, 0.24390243902439024, 0.32926829268292684, 0.24390243902439024, 0.35365853658536583, 0.17073170731707318, 0.3170731707317073, 0.2716049382716049, 0.12345679012345678, 0.30864197530864196, 0.20987654320987653]"
4,"[0.10975609756097561, 0.34146341463414637, 0.12195121951219512, 0.07317073170731707, 0.10975609756097561, 0.14634146341463414, 0.07317073170731707, 0.2682926829268293, 0.07317073170731707, 0.08536585365853659, 0.34146341463414637, 0.17073170731707318, 0.25609756097560976, 0.25609756097560976, 0.21951219512195122, 0.06097560975609756, 0.1951219512195122, 0.5, 0.10975609756097561, 0.25609756097560976, 0.0975609756097561, 0.14634146341463414, 0.3780487804878049, 0.13414634146341464, 0.3170731707317073, 0.25609756097560976, 0.12195121951219512, 0.32926829268292684, 0.2073170731707317, 0.07317073170731707, 0.2926829268292683, 0.10975609756097561, 0.34146341463414637, 0.35365853658536583, 0.3048780487804878, 0.18292682926829268, 0.23170731707317074, 0.1951219512195122, 0.32926829268292684, 0.45121951219512196, 0.2682926829268293, 0.14634146341463414, 0.12195121951219512, 0.2804878048780488, 0.10975609756097561, 0.2073170731707317, 0.36585365853658536, 0.36585365853658536, 0.45121951219512196, 0.45121951219512196, 0.2682926829268293, 0.15853658536585366, 0.18292682926829268, 0.34146341463414637, 0.2804878048780488, 0.34146341463414637, 0.13414634146341464, 0.34146341463414637, 0.2073170731707317, 0.21951219512195122, 0.0975609756097561, 0.2926829268292683, 0.06097560975609756, 0.15853658536585366, 0.36585365853658536, 0.07317073170731707, 0.06097560975609756, 0.04878048780487805, 0.18292682926829268, 0.2682926829268293, 0.524390243902439, 0.08536585365853659, 0.12195121951219512, 0.25609756097560976, 0.45121951219512196, 0.2926829268292683, 0.2073170731707317, 0.13414634146341464, 0.12195121951219512, 0.0975609756097561, 0.15853658536585366, 0.17073170731707318, 0.32926829268292684, 0.2926829268292683, 0.4268292682926829, 0.3170731707317073, 0.08536585365853659, 0.04878048780487805, 0.10975609756097561, 0.06097560975609756, 0.2682926829268293, 0.524390243902439, 0.21951219512195122, 0.21951219512195122, 0.13414634146341464, 0.4024390243902439, 0.21951219512195122, 0.18292682926829268, 0.17073170731707318, 0.32926829268292684, 0.24390243902439024, 0.3902439024390244, 0.3902439024390244, 0.07317073170731707, 0.06097560975609756, 0.04878048780487805, 0.08536585365853659, 0.25609756097560976, 0.12195121951219512, 0.24390243902439024, 0.12195121951219512, 0.36585365853658536, 0.45121951219512196, 0.5121951219512195, 0.35365853658536583, 0.15853658536585366, 0.18292682926829268, 0.2926829268292683, 0.06172839506172839, 0.2345679012345679, 0.38271604938271603, 0.2962962962962963]"
5,"[0.10975609756097561, 0.34146341463414637, 0.2926829268292683, 0.13414634146341464, 0.18292682926829268, 0.45121951219512196, 0.06097560975609756, 0.0975609756097561, 0.2682926829268293, 0.2682926829268293, 0.3170731707317073, 0.23170731707317074, 0.4146341463414634, 0.07317073170731707, 0.3170731707317073, 0.24390243902439024, 0.2926829268292683, 0.21951219512195122, 0.35365853658536583, 0.3170731707317073, 0.2073170731707317, 0.25609756097560976, 0.12195121951219512, 0.06097560975609756, 0.15853658536585366, 0.24390243902439024, 0.21951219512195122, 0.04878048780487805, 0.12195121951219512, 0.13414634146341464, 0.15853658536585366, 0.2926829268292683, 0.25609756097560976, 0.1951219512195122, 0.2926829268292683, 0.06097560975609756, 0.12195121951219512, 0.2682926829268293, 0.21951219512195122, 0.23170731707317074, 0.2682926829268293, 0.32926829268292684, 0.17073170731707318, 0.13414634146341464, 0.3170731707317073, 0.1951219512195122, 0.14634146341463414, 0.21951219512195122, 0.3780487804878049, 0.0975609756097561, 0.36585365853658536, 0.17073170731707318, 0.2682926829268293, 0.06097560975609756, 0.2073170731707317, 0.10975609756097561, 0.08536585365853659, 0.13414634146341464, 0.14634146341463414, 0.13414634146341464, 0.25609756097560976, 0.5365853658536586, 0.2926829268292683, 0.4146341463414634, 0.2073170731707317, 0.2073170731707317, 0.36585365853658536, 0.35365853658536583, 0.2073170731707317, 0.24390243902439024, 0.0975609756097561, 0.17073170731707318, 0.2682926829268293, 0.2804878048780488, 0.14634146341463414, 0.2682926829268293, 0.3780487804878049, 0.3780487804878049, 0.32926829268292684, 0.2682926829268293, 0.32926829268292684, 0.25609756097560976, 0.13414634146341464, 0.4146341463414634, 0.5365853658536586, 0.2682926829268293, 0.24390243902439024, 0.32926829268292684, 0.25609756097560976, 0.25609756097560976, 0.23170731707317074, 0.14634146341463414, 0.12195121951219512, 0.1951219512195122, 0.24390243902439024, 0.32926829268292684, 0.04878048780487805, 0.32926829268292684, 0.4634146341463415, 0.2682926829268293, 0.35365853658536583, 0.24390243902439024, 0.3780487804878049, 0.17073170731707318, 0.18292682926829268, 0.14634146341463414, 0.21951219512195122, 0.12195121951219512, 0.4024390243902439, 0.23170731707317074, 0.25609756097560976, 0.25609756097560976, 0.0975609756097561, 0.4634146341463415, 0.24390243902439024, 0.3780487804878049, 0.15853658536585366, 0.3170731707317073, 0.09876543209876543, 0.2839506172839506, 0.2222222222222222, 0.2839506172839506]"
6,"[0.07317073170731707, 0.32926829268292684, 0.13414634146341464, 0.13414634146341464, 0.17073170731707318, 0.12195121951219512, 0.07317073170731707, 0.08536585365853659, 0.07317073170731707, 0.08536585365853659, 0.4268292682926829, 0.17073170731707318, 0.1951219512195122, 0.3780487804878049, 0.2682926829268293, 0.2073170731707317, 0.1951219512195122, 0.45121951219512196, 0.10975609756097561, 0.32926829268292684, 0.15853658536585366, 0.12195121951219512, 0.43902439024390244, 0.13414634146341464, 0.25609756097560976, 0.25609756097560976, 0.12195121951219512, 0.43902439024390244, 0.24390243902439024, 0.07317073170731707, 0.2073170731707317, 0.10975609756097561, 0.35365853658536583, 0.3902439024390244, 0.23170731707317074, 0.3048780487804878, 0.36585365853658536, 0.34146341463414637, 0.12195121951219512, 0.45121951219512196, 0.2682926829268293, 0.13414634146341464, 0.08536585365853659, 0.4268292682926829, 0.10975609756097561, 0.32926829268292684, 0.3170731707317073, 0.2804878048780488, 0.45121951219512196, 0.45121951219512196, 0.2926829268292683, 0.21951219512195122, 0.18292682926829268, 0.32926829268292684, 0.24390243902439024, 0.21951219512195122, 0.15853658536585366, 0.43902439024390244, 0.2682926829268293, 0.3170731707317073, 0.0975609756097561, 0.2926829268292683, 0.06097560975609756, 0.2073170731707317, 0.2804878048780488, 0.07317073170731707, 0.06097560975609756, 0.0975609756097561, 0.25609756097560976, 0.21951219512195122, 0.524390243902439, 0.08536585365853659, 0.12195121951219512, 0.25609756097560976, 0.35365853658536583, 0.3170731707317073, 0.2073170731707317, 0.10975609756097561, 0.10975609756097561, 0.0975609756097561, 0.34146341463414637, 0.15853658536585366, 0.34146341463414637, 0.2926829268292683, 0.3902439024390244, 0.47560975609756095, 0.0975609756097561, 0.04878048780487805, 0.10975609756097561, 0.06097560975609756, 0.25609756097560976, 0.3170731707317073, 0.3170731707317073, 0.25609756097560976, 0.1951219512195122, 0.35365853658536583, 0.2804878048780488, 0.0975609756097561, 0.17073170731707318, 0.4024390243902439, 0.23170731707317074, 0.4268292682926829, 0.4024390243902439, 0.07317073170731707, 0.06097560975609756, 0.04878048780487805, 0.08536585365853659, 0.23170731707317074, 0.12195121951219512, 0.23170731707317074, 0.10975609756097561, 0.45121951219512196, 0.5, 0.5853658536585366, 0.35365853658536583, 0.15853658536585366, 0.17073170731707318, 0.3170731707317073, 0.04938271604938271, 0.2345679012345679, 0.30864197530864196, 0.2962962962962963]"
7,"[0.2073170731707317, 0.4146341463414634, 0.2804878048780488, 0.13414634146341464, 0.15853658536585366, 0.3170731707317073, 0.0975609756097561, 0.10975609756097561, 0.2682926829268293, 0.13414634146341464, 0.2926829268292683, 0.23170731707317074, 0.36585365853658536, 0.07317073170731707, 0.2926829268292683, 0.13414634146341464, 0.2804878048780488, 0.2804878048780488, 0.36585365853658536, 0.2926829268292683, 0.2926829268292683, 0.2804878048780488, 0.12195121951219512, 0.06097560975609756, 0.15853658536585366, 0.2682926829268293, 0.23170731707317074, 0.04878048780487805, 0.14634146341463414, 0.06097560975609756, 0.17073170731707318, 0.2926829268292683, 0.2926829268292683, 0.1951219512195122, 0.25609756097560976, 0.06097560975609756, 0.12195121951219512, 0.2804878048780488, 0.21951219512195122, 0.25609756097560976, 0.2804878048780488, 0.1951219512195122, 0.13414634146341464, 0.13414634146341464, 0.32926829268292684, 0.24390243902439024, 0.14634146341463414, 0.24390243902439024, 0.35365853658536583, 0.0975609756097561, 0.3780487804878049, 0.17073170731707318, 0.2926829268292683, 0.06097560975609756, 0.14634146341463414, 0.10975609756097561, 0.08536585365853659, 0.10975609756097561, 0.14634146341463414, 0.13414634146341464, 0.25609756097560976, 0.5609756097560976, 0.4024390243902439, 0.45121951219512196, 0.2073170731707317, 0.21951219512195122, 0.35365853658536583, 0.3170731707317073, 0.25609756097560976, 0.2804878048780488, 0.0975609756097561, 0.17073170731707318, 0.2926829268292683, 0.25609756097560976, 0.18292682926829268, 0.3780487804878049, 0.3780487804878049, 0.4268292682926829, 0.34146341463414637, 0.2804878048780488, 0.3780487804878049, 0.24390243902439024, 0.12195121951219512, 0.3902439024390244, 0.4878048780487805, 0.17073170731707318, 0.17073170731707318, 0.34146341463414637, 0.2682926829268293, 0.25609756097560976, 0.23170731707317074, 0.34146341463414637, 0.12195121951219512, 0.15853658536585366, 0.3780487804878049, 0.4024390243902439, 0.04878048780487805, 0.2926829268292683, 0.4634146341463415, 0.2682926829268293, 0.32926829268292684, 0.24390243902439024, 0.4268292682926829, 0.17073170731707318, 0.23170731707317074, 0.15853658536585366, 0.21951219512195122, 0.12195121951219512, 0.3780487804878049, 0.21951219512195122, 0.2804878048780488, 0.3902439024390244, 0.0975609756097561, 0.524390243902439, 0.17073170731707318, 0.35365853658536583, 0.15853658536585366, 0.25609756097560976, 0.09876543209876543, 0.2716049382716049, 0.20987654320987653, 0.2962962962962963]"
8,"[0.07317073170731707, 0.2804878048780488, 0.12195121951219512, 0.13414634146341464, 0.2682926829268293, 0.0975609756097561, 0.07317073170731707, 0.0975609756097561, 0.07317073170731707, 0.08536585365853659, 0.45121951219512196, 0.17073170731707318, 0.25609756097560976, 0.4024390243902439, 0.32926829268292684, 0.47560975609756095, 0.1951219512195122, 0.4634146341463415, 0.10975609756097561, 0.36585365853658536, 0.24390243902439024, 0.17073170731707318, 0.45121951219512196, 0.13414634146341464, 0.2804878048780488, 0.2804878048780488, 0.12195121951219512, 0.3902439024390244, 0.24390243902439024, 0.12195121951219512, 0.2804878048780488, 0.10975609756097561, 0.3170731707317073, 0.3902439024390244, 0.24390243902439024, 0.3170731707317073, 0.34146341463414637, 0.3170731707317073, 0.2682926829268293, 0.4634146341463415, 0.3170731707317073, 0.06097560975609756, 0.08536585365853659, 0.4634146341463415, 0.10975609756097561, 0.3170731707317073, 0.3902439024390244, 0.2682926829268293, 0.32926829268292684, 0.4634146341463415, 0.25609756097560976, 0.23170731707317074, 0.18292682926829268, 0.3780487804878049, 0.2804878048780488, 0.2073170731707317, 0.1951219512195122, 0.35365853658536583, 0.2926829268292683, 0.3048780487804878, 0.0975609756097561, 0.3780487804878049, 0.06097560975609756, 0.2804878048780488, 0.2682926829268293, 0.07317073170731707, 0.06097560975609756, 0.2073170731707317, 0.2682926829268293, 0.2926829268292683, 0.524390243902439, 0.08536585365853659, 0.0975609756097561, 0.34146341463414637, 0.32926829268292684, 0.32926829268292684, 0.2073170731707317, 0.13414634146341464, 0.12195121951219512, 0.0975609756097561, 0.35365853658536583, 0.15853658536585366, 0.35365853658536583, 0.2682926829268293, 0.32926829268292684, 0.47560975609756095, 0.0975609756097561, 0.04878048780487805, 0.10975609756097561, 0.06097560975609756, 0.2682926829268293, 0.4146341463414634, 0.32926829268292684, 0.3048780487804878, 0.23170731707317074, 0.2926829268292683, 0.24390243902439024, 0.15853658536585366, 0.1951219512195122, 0.35365853658536583, 0.2073170731707317, 0.4146341463414634, 0.18292682926829268, 0.07317073170731707, 0.06097560975609756, 0.04878048780487805, 0.08536585365853659, 0.2682926829268293, 0.12195121951219512, 0.2804878048780488, 0.0975609756097561, 0.36585365853658536, 0.5121951219512195, 0.5609756097560976, 0.3170731707317073, 0.17073170731707318, 0.13414634146341464, 0.32926829268292684, 0.04938271604938271, 0.19753086419753085, 0.2716049382716049, 0.2716049382716049]"
9,"[0.3780487804878049, 0.4024390243902439, 0.2926829268292683, 0.13414634146341464, 0.14634146341463414, 0.2926829268292683, 0.0975609756097561, 0.14634146341463414, 0.2682926829268293, 0.14634146341463414, 0.2926829268292683, 0.23170731707317074, 0.36585365853658536, 0.07317073170731707, 0.24390243902439024, 0.13414634146341464, 0.25609756097560976, 0.2682926829268293, 0.4024390243902439, 0.2926829268292683, 0.2682926829268293, 0.21951219512195122, 0.12195121951219512, 0.07317073170731707, 0.15853658536585366, 0.25609756097560976, 0.24390243902439024, 0.04878048780487805, 0.14634146341463414, 0.036585365853658534, 0.21951219512195122, 0.3048780487804878, 0.2073170731707317, 0.18292682926829268, 0.24390243902439024, 0.06097560975609756, 0.12195121951219512, 0.3170731707317073, 0.21951219512195122, 0.21951219512195122, 0.25609756097560976, 0.1951219512195122, 0.10975609756097561, 0.17073170731707318, 0.3170731707317073, 0.2804878048780488, 0.18292682926829268, 0.32926829268292684, 0.36585365853658536, 0.0975609756097561, 0.3780487804878049, 0.17073170731707318, 0.32926829268292684, 0.06097560975609756, 0.14634146341463414, 0.10975609756097561, 0.08536585365853659, 0.10975609756097561, 0.14634146341463414, 0.13414634146341464, 0.25609756097560976, 0.5975609756097561, 0.36585365853658536, 0.4146341463414634, 0.21951219512195122, 0.23170731707317074, 0.34146341463414637, 0.17073170731707318, 0.25609756097560976, 0.25609756097560976, 0.0975609756097561, 0.15853658536585366, 0.2926829268292683, 0.25609756097560976, 0.1951219512195122, 0.32926829268292684, 0.3902439024390244, 0.4268292682926829, 0.3170731707317073, 0.2926829268292683, 0.36585365853658536, 0.23170731707317074, 0.13414634146341464, 0.36585365853658536, 0.45121951219512196, 0.17073170731707318, 0.24390243902439024, 0.3170731707317073, 0.3048780487804878, 0.23170731707317074, 0.17073170731707318, 0.36585365853658536, 0.12195121951219512, 0.14634146341463414, 0.32926829268292684, 0.4024390243902439, 0.04878048780487805, 0.2926829268292683, 0.47560975609756095, 0.24390243902439024, 0.3170731707317073, 0.24390243902439024, 0.4146341463414634, 0.14634146341463414, 0.24390243902439024, 0.17073170731707318, 0.21951219512195122, 0.12195121951219512, 0.36585365853658536, 0.13414634146341464, 0.2926829268292683, 0.3902439024390244, 0.0975609756097561, 0.5121951219512195, 0.13414634146341464, 0.3048780487804878, 0.1951219512195122, 0.23170731707317074, 0.09876543209876543, 0.2839506172839506, 0.20987654320987653, 0.2962962962962963]"
