eigenvector_centrality,[0]
0,"[0.088, 0.114, 0.201, 0.093, 0.108, 0.09, 0.246, 0.113, 0.089, 0.103]"
1,"[0.088, 0.085, 0.109, 0.117, 0.094, 0.102, 0.271, 0.104, 0.1, 0.079]"
2,"[0.088, 0.114, 0.109, 0.093, 0.094, 0.09, 0.092, 0.113, 0.175, 0.103]"
3,"[0.185, 0.085, 0.195, 0.117, 0.094, 0.102, 0.092, 0.181, 0.185, 0.124]"
4,"[0.13, 0.275, 0.235, 0.247, 0.194, 0.26, 0.188, 0.148, 0.208, 0.196]"
5,"[0.358, 0.185, 0.164, 0.214, 0.107, 0.155, 0.276, 0.391, 0.396, 0.354]"
6,"[0.196, 0.312, 0.24, 0.286, 0.356, 0.33, 0.307, 0.224, 0.143, 0.237]"
7,"[0.325, 0.163, 0.151, 0.174, 0.222, 0.138, 0.302, 0.357, 0.361, 0.394]"
8,"[0.152, 0.29, 0.26, 0.259, 0.278, 0.283, 0.392, 0.155, 0.134, 0.16]"
9,"[0.293, 0.117, 0.119, 0.138, 0.144, 0.121, 0.137, 0.294, 0.273, 0.257]"
10,"[0.13, 0.291, 0.271, 0.26, 0.281, 0.299, 0.299, 0.138, 0.125, 0.147]"
11,"[0.297, 0.112, 0.115, 0.134, 0.118, 0.11, 0.125, 0.295, 0.275, 0.311]"
12,"[0.121, 0.295, 0.272, 0.261, 0.288, 0.3, 0.313, 0.134, 0.134, 0.253]"
13,"[0.3, 0.107, 0.114, 0.13, 0.112, 0.109, 0.149, 0.309, 0.32, 0.342]"
14,"[0.115, 0.3, 0.27, 0.268, 0.296, 0.303, 0.345, 0.126, 0.181, 0.3]"
15,"[0.317, 0.108, 0.108, 0.132, 0.113, 0.11, 0.181, 0.33, 0.333, 0.35]"
16,"[0.117, 0.307, 0.286, 0.276, 0.318, 0.313, 0.352, 0.145, 0.232, 0.248]"
17,"[0.33, 0.113, 0.113, 0.137, 0.116, 0.123, 0.239, 0.344, 0.34, 0.358]"
18,"[0.15, 0.312, 0.304, 0.286, 0.331, 0.326, 0.354, 0.18, 0.259, 0.235]"
19,"[0.337, 0.207, 0.123, 0.222, 0.153, 0.228, 0.287, 0.351, 0.359, 0.364]"
20,"[0.215, 0.314, 0.315, 0.292, 0.346, 0.327, 0.363, 0.228, 0.289, 0.238]"
21,"[0.343, 0.299, 0.192, 0.286, 0.218, 0.282, 0.307, 0.357, 0.358, 0.375]"
22,"[0.267, 0.305, 0.32, 0.288, 0.358, 0.302, 0.374, 0.28, 0.296, 0.229]"
23,"[0.345, 0.243, 0.249, 0.243, 0.256, 0.223, 0.274, 0.357, 0.355, 0.385]"
24,"[0.248, 0.292, 0.296, 0.276, 0.343, 0.274, 0.386, 0.289, 0.255, 0.208]"
25,"[0.309, 0.212, 0.267, 0.193, 0.248, 0.196, 0.252, 0.34, 0.353, 0.393]"
26,"[0.364, 0.324, 0.367, 0.315, 0.435, 0.317, 0.439, 0.235, 0.23, 0.188]"
27,"[0.49, 0.179, 0.214, 0.148, 0.21, 0.164, 0.469, 0.36, 0.38, 0.405]"
28,"[0.392, 0.304, 0.336, 0.296, 0.379, 0.301, 0.414, 0.193, 0.209, 0.171]"
29,"[0.348, 0.12, 0.196, 0.114, 0.205, 0.13, 0.306, 0.298, 0.319, 0.351]"
30,"[0.467, 0.283, 0.298, 0.289, 0.328, 0.294, 0.313, 0.175, 0.235, 0.341]"
31,"[0.367, 0.283, 0.27, 0.278, 0.371, 0.285, 0.253, 0.263, 0.244, 0.25]"
32,"[0.381, 0.25, 0.253, 0.238, 0.261, 0.252, 0.258, 0.327, 0.29, 0.275]"
33,"[0.424, 0.308, 0.281, 0.278, 0.275, 0.311, 0.242, 0.276, 0.243, 0.234]"
34,"[0.379, 0.267, 0.269, 0.241, 0.283, 0.262, 0.225, 0.272, 0.243, 0.237]"
35,"[0.452, 0.247, 0.254, 0.236, 0.277, 0.249, 0.191, 0.261, 0.246, 0.242]"
36,"[0.359, 0.24, 0.227, 0.195, 0.223, 0.216, 0.2, 0.272, 0.25, 0.244]"
37,"[0.479, 0.254, 0.238, 0.218, 0.226, 0.234, 0.194, 0.186, 0.192, 0.182]"
38,"[0.396, 0.188, 0.196, 0.139, 0.21, 0.17, 0.199, 0.197, 0.201, 0.177]"
