eigenvector_centrality,"[0, 1]"
0,"[0.102, 0.114, 0.109, 0.093, 0.109, 0.09, 0.123, 0.104, 0.091, 0.079]"
1,"[0.102, 0.114, 0.109, 0.093, 0.109, 0.09, 0.144, 0.104, 0.091, 0.079]"
2,"[0.102, 0.114, 0.109, 0.093, 0.109, 0.09, 0.109, 0.104, 0.091, 0.079]"
3,"[0.102, 0.123, 0.174, 0.112, 0.109, 0.09, 0.109, 0.104, 0.091, 0.141]"
4,"[0.192, 0.252, 0.198, 0.277, 0.222, 0.203, 0.221, 0.191, 0.17, 0.182]"
5,"[0.188, 0.259, 0.247, 0.178, 0.15, 0.13, 0.259, 0.192, 0.282, 0.187]"
6,"[0.195, 0.151, 0.205, 0.236, 0.099, 0.138, 0.111, 0.233, 0.212, 0.324]"
7,"[0.205, 0.357, 0.279, 0.297, 0.295, 0.248, 0.391, 0.285, 0.275, 0.284]"
8,"[0.358, 0.298, 0.317, 0.323, 0.298, 0.316, 0.385, 0.307, 0.28, 0.501]"
9,"[0.345, 0.311, 0.314, 0.29, 0.324, 0.33, 0.35, 0.388, 0.361, 0.34]"
10,"[0.337, 0.378, 0.387, 0.378, 0.364, 0.359, 0.384, 0.292, 0.359, 0.431]"
11,"[0.36, 0.293, 0.283, 0.251, 0.316, 0.319, 0.376, 0.403, 0.372, 0.349]"
12,"[0.348, 0.389, 0.389, 0.375, 0.378, 0.364, 0.424, 0.31, 0.402, 0.407]"
13,"[0.371, 0.256, 0.247, 0.262, 0.281, 0.288, 0.385, 0.408, 0.396, 0.359]"
14,"[0.366, 0.368, 0.357, 0.351, 0.37, 0.352, 0.417, 0.341, 0.409, 0.376]"
15,"[0.394, 0.323, 0.29, 0.302, 0.319, 0.295, 0.335, 0.409, 0.402, 0.37]"
16,"[0.345, 0.34, 0.328, 0.336, 0.358, 0.347, 0.397, 0.348, 0.413, 0.348]"
17,"[0.395, 0.308, 0.298, 0.284, 0.318, 0.31, 0.364, 0.411, 0.395, 0.368]"
18,"[0.345, 0.325, 0.322, 0.344, 0.347, 0.361, 0.389, 0.361, 0.378, 0.294]"
19,"[0.373, 0.305, 0.285, 0.296, 0.333, 0.344, 0.367, 0.393, 0.378, 0.387]"
20,"[0.343, 0.33, 0.317, 0.352, 0.357, 0.379, 0.392, 0.364, 0.377, 0.302]"
21,"[0.389, 0.308, 0.283, 0.289, 0.322, 0.344, 0.362, 0.396, 0.392, 0.402]"
22,"[0.347, 0.297, 0.287, 0.321, 0.315, 0.351, 0.417, 0.365, 0.376, 0.316]"
23,"[0.347, 0.305, 0.286, 0.291, 0.323, 0.338, 0.364, 0.366, 0.38, 0.38]"
24,"[0.352, 0.312, 0.301, 0.334, 0.315, 0.36, 0.395, 0.37, 0.378, 0.356]"
25,"[0.381, 0.399, 0.292, 0.289, 0.323, 0.344, 0.373, 0.392, 0.412, 0.391]"
26,"[0.465, 0.405, 0.398, 0.426, 0.427, 0.458, 0.591, 0.383, 0.391, 0.388]"
27,"[0.411, 0.46, 0.277, 0.264, 0.339, 0.362, 0.506, 0.444, 0.451, 0.397]"
28,"[0.432, 0.381, 0.412, 0.439, 0.437, 0.457, 0.467, 0.345, 0.385, 0.329]"
29,"[0.396, 0.496, 0.246, 0.241, 0.322, 0.331, 0.357, 0.44, 0.456, 0.419]"
30,"[0.329, 0.384, 0.436, 0.466, 0.435, 0.454, 0.373, 0.315, 0.397, 0.401]"
31,"[0.415, 0.492, 0.258, 0.298, 0.357, 0.343, 0.272, 0.435, 0.446, 0.493]"
32,"[0.288, 0.345, 0.39, 0.424, 0.415, 0.441, 0.266, 0.358, 0.393, 0.363]"
33,"[0.539, 0.52, 0.237, 0.279, 0.353, 0.37, 0.231, 0.405, 0.394, 0.531]"
34,"[0.261, 0.32, 0.318, 0.333, 0.323, 0.341, 0.252, 0.349, 0.442, 0.357]"
35,"[0.507, 0.516, 0.317, 0.285, 0.385, 0.373, 0.206, 0.337, 0.301, 0.473]"
36,"[0.257, 0.319, 0.287, 0.305, 0.271, 0.296, 0.243, 0.374, 0.397, 0.295]"
37,"[0.493, 0.518, 0.319, 0.222, 0.379, 0.358, 0.195, 0.288, 0.219, 0.422]"
38,"[0.254, 0.312, 0.239, 0.275, 0.235, 0.245, 0.239, 0.337, 0.343, 0.191]"
39,"[0.47, 0.507, 0.192, 0.136, 0.268, 0.266, 0.195, 0.244, 0.168, 0.336]"
40,"[0.264, 0.309, 0.188, 0.229, 0.2, 0.222, 0.228, 0.215, 0.244, 0.135]"
41,"[0.448, 0.485, 0.139, 0.123, 0.181, 0.191, 0.177, 0.18, 0.118, 0.237]"
42,"[0.265, 0.329, 0.156, 0.186, 0.163, 0.184, 0.223, 0.163, 0.173, 0.127]"
43,"[0.432, 0.449, 0.12, 0.118, 0.145, 0.16, 0.173, 0.156, 0.108, 0.172]"
44,"[0.266, 0.321, 0.134, 0.159, 0.155, 0.165, 0.218, 0.14, 0.135, 0.126]"
45,"[0.491, 0.449, 0.11, 0.116, 0.125, 0.132, 0.168, 0.141, 0.101, 0.124]"
46,"[0.259, 0.308, 0.12, 0.142, 0.149, 0.153, 0.211, 0.134, 0.108, 0.122]"
47,"[0.474, 0.455, 0.109, 0.114, 0.121, 0.129, 0.166, 0.135, 0.099, 0.117]"
48,"[0.256, 0.311, 0.109, 0.137, 0.135, 0.143, 0.197, 0.131, 0.102, 0.118]"
49,"[0.453, 0.476, 0.105, 0.111, 0.114, 0.124, 0.161, 0.131, 0.098, 0.116]"
50,"[0.256, 0.323, 0.107, 0.143, 0.128, 0.141, 0.194, 0.134, 0.1, 0.116]"
51,"[0.435, 0.444, 0.103, 0.108, 0.114, 0.123, 0.16, 0.131, 0.097, 0.117]"
52,"[0.255, 0.323, 0.112, 0.14, 0.129, 0.135, 0.194, 0.134, 0.101, 0.116]"
53,"[0.426, 0.391, 0.103, 0.107, 0.114, 0.121, 0.162, 0.133, 0.097, 0.117]"
54,"[0.256, 0.318, 0.112, 0.135, 0.13, 0.134, 0.193, 0.132, 0.101, 0.116]"
55,"[0.445, 0.412, 0.103, 0.107, 0.113, 0.121, 0.159, 0.133, 0.097, 0.117]"
56,"[0.267, 0.318, 0.112, 0.137, 0.127, 0.133, 0.193, 0.13, 0.098, 0.114]"
57,"[0.403, 0.43, 0.103, 0.107, 0.113, 0.122, 0.159, 0.134, 0.096, 0.121]"
58,"[0.289, 0.327, 0.113, 0.138, 0.133, 0.134, 0.191, 0.131, 0.1, 0.117]"
59,"[0.395, 0.416, 0.106, 0.111, 0.122, 0.13, 0.168, 0.137, 0.102, 0.123]"
60,"[0.285, 0.365, 0.131, 0.145, 0.142, 0.143, 0.19, 0.141, 0.112, 0.12]"
61,"[0.438, 0.404, 0.108, 0.116, 0.13, 0.14, 0.17, 0.141, 0.106, 0.133]"
62,"[0.281, 0.365, 0.138, 0.156, 0.146, 0.151, 0.183, 0.143, 0.132, 0.122]"
63,"[0.416, 0.373, 0.117, 0.121, 0.139, 0.151, 0.162, 0.145, 0.115, 0.134]"
64,"[0.292, 0.414, 0.141, 0.161, 0.15, 0.159, 0.178, 0.145, 0.134, 0.125]"
65,"[0.435, 0.306, 0.126, 0.135, 0.147, 0.148, 0.16, 0.153, 0.123, 0.142]"
66,"[0.288, 0.462, 0.15, 0.163, 0.163, 0.162, 0.178, 0.152, 0.138, 0.122]"
67,"[0.439, 0.283, 0.123, 0.131, 0.147, 0.158, 0.175, 0.162, 0.136, 0.144]"
68,"[0.277, 0.436, 0.152, 0.152, 0.172, 0.181, 0.182, 0.158, 0.14, 0.128]"
69,"[0.465, 0.287, 0.14, 0.14, 0.15, 0.165, 0.177, 0.167, 0.14, 0.146]"
70,"[0.262, 0.431, 0.161, 0.161, 0.176, 0.19, 0.183, 0.17, 0.159, 0.135]"
71,"[0.464, 0.288, 0.147, 0.151, 0.157, 0.176, 0.18, 0.176, 0.15, 0.148]"
72,"[0.265, 0.43, 0.164, 0.165, 0.184, 0.195, 0.185, 0.179, 0.183, 0.139]"
73,"[0.427, 0.296, 0.153, 0.146, 0.164, 0.183, 0.157, 0.178, 0.155, 0.15]"
74,"[0.267, 0.383, 0.173, 0.179, 0.19, 0.2, 0.188, 0.184, 0.207, 0.143]"
75,"[0.434, 0.29, 0.16, 0.153, 0.186, 0.194, 0.159, 0.179, 0.164, 0.166]"
76,"[0.306, 0.38, 0.18, 0.191, 0.202, 0.205, 0.186, 0.204, 0.256, 0.148]"
77,"[0.402, 0.281, 0.171, 0.152, 0.234, 0.223, 0.165, 0.182, 0.163, 0.205]"
78,"[0.32, 0.378, 0.181, 0.196, 0.2, 0.211, 0.188, 0.248, 0.296, 0.155]"
79,"[0.393, 0.263, 0.177, 0.161, 0.276, 0.244, 0.168, 0.179, 0.158, 0.233]"
80,"[0.306, 0.352, 0.178, 0.198, 0.198, 0.208, 0.19, 0.26, 0.301, 0.153]"
81,"[0.399, 0.291, 0.183, 0.158, 0.246, 0.241, 0.166, 0.168, 0.151, 0.218]"
82,"[0.285, 0.323, 0.169, 0.192, 0.189, 0.193, 0.189, 0.248, 0.292, 0.149]"
83,"[0.401, 0.416, 0.17, 0.158, 0.232, 0.225, 0.157, 0.162, 0.145, 0.201]"
84,"[0.266, 0.287, 0.163, 0.191, 0.183, 0.183, 0.189, 0.235, 0.274, 0.15]"
85,"[0.418, 0.437, 0.167, 0.154, 0.202, 0.208, 0.152, 0.159, 0.144, 0.177]"
86,"[0.273, 0.292, 0.162, 0.19, 0.185, 0.187, 0.19, 0.23, 0.267, 0.151]"
87,"[0.429, 0.437, 0.167, 0.153, 0.202, 0.204, 0.151, 0.159, 0.146, 0.17]"
88,"[0.277, 0.28, 0.16, 0.185, 0.185, 0.185, 0.182, 0.229, 0.265, 0.154]"
89,"[0.397, 0.432, 0.164, 0.152, 0.2, 0.202, 0.147, 0.162, 0.144, 0.166]"
90,"[0.298, 0.288, 0.157, 0.176, 0.177, 0.183, 0.181, 0.235, 0.268, 0.153]"
91,"[0.359, 0.362, 0.162, 0.156, 0.192, 0.191, 0.154, 0.163, 0.146, 0.149]"
92,"[0.302, 0.326, 0.15, 0.161, 0.169, 0.17, 0.183, 0.22, 0.259, 0.148]"
93,"[0.375, 0.332, 0.163, 0.155, 0.192, 0.188, 0.157, 0.158, 0.141, 0.147]"
94,"[0.304, 0.341, 0.15, 0.158, 0.169, 0.172, 0.18, 0.227, 0.26, 0.133]"
95,"[0.364, 0.336, 0.164, 0.162, 0.202, 0.196, 0.154, 0.152, 0.131, 0.148]"
96,"[0.3, 0.328, 0.145, 0.168, 0.164, 0.158, 0.188, 0.227, 0.25, 0.13]"
97,"[0.396, 0.349, 0.17, 0.166, 0.197, 0.198, 0.141, 0.15, 0.123, 0.147]"
98,"[0.322, 0.358, 0.15, 0.171, 0.16, 0.159, 0.177, 0.226, 0.24, 0.127]"
99,"[0.412, 0.317, 0.175, 0.164, 0.204, 0.216, 0.122, 0.148, 0.121, 0.152]"
