eigenvector_centrality,[0]
0,"[0.106, 0.172, 0.197, 0.127, 0.103, 0.115, 0.095, 0.104, 0.109, 0.15]"
1,"[0.102, 0.105, 0.201, 0.081, 0.168, 0.09, 0.095, 0.105, 0.109, 0.098]"
2,"[0.243, 0.114, 0.12, 0.081, 0.103, 0.09, 0.095, 0.255, 0.191, 0.175]"
3,"[0.293, 0.322, 0.267, 0.23, 0.33, 0.4, 0.383, 0.318, 0.3, 0.38]"
4,"[0.328, 0.333, 0.308, 0.317, 0.302, 0.267, 0.244, 0.342, 0.258, 0.299]"
5,"[0.237, 0.335, 0.282, 0.256, 0.215, 0.28, 0.276, 0.237, 0.231, 0.229]"
6,"[0.297, 0.422, 0.338, 0.32, 0.308, 0.32, 0.337, 0.27, 0.303, 0.333]"
7,"[0.328, 0.36, 0.362, 0.407, 0.364, 0.333, 0.415, 0.347, 0.4, 0.352]"
8,"[0.297, 0.273, 0.244, 0.426, 0.331, 0.302, 0.282, 0.27, 0.522, 0.439]"
9,"[0.269, 0.256, 0.299, 0.3, 0.216, 0.256, 0.25, 0.271, 0.381, 0.369]"
10,"[0.222, 0.278, 0.251, 0.305, 0.26, 0.262, 0.268, 0.258, 0.309, 0.389]"
11,"[0.279, 0.249, 0.245, 0.149, 0.142, 0.205, 0.201, 0.283, 0.293, 0.344]"
12,"[0.228, 0.282, 0.254, 0.247, 0.262, 0.267, 0.278, 0.261, 0.209, 0.358]"
13,"[0.285, 0.243, 0.231, 0.133, 0.138, 0.185, 0.204, 0.289, 0.262, 0.349]"
14,"[0.256, 0.288, 0.259, 0.25, 0.268, 0.273, 0.281, 0.252, 0.268, 0.358]"
15,"[0.291, 0.232, 0.231, 0.167, 0.164, 0.192, 0.209, 0.291, 0.271, 0.362]"
16,"[0.266, 0.29, 0.263, 0.291, 0.27, 0.278, 0.285, 0.266, 0.307, 0.375]"
17,"[0.294, 0.255, 0.257, 0.18, 0.186, 0.202, 0.225, 0.293, 0.315, 0.374]"
18,"[0.292, 0.289, 0.269, 0.373, 0.283, 0.314, 0.288, 0.262, 0.318, 0.373]"
19,"[0.304, 0.252, 0.262, 0.246, 0.206, 0.204, 0.25, 0.297, 0.355, 0.347]"
20,"[0.289, 0.298, 0.279, 0.387, 0.345, 0.379, 0.292, 0.264, 0.326, 0.343]"
21,"[0.345, 0.237, 0.259, 0.316, 0.215, 0.24, 0.249, 0.316, 0.366, 0.324]"
22,"[0.291, 0.321, 0.327, 0.382, 0.369, 0.396, 0.331, 0.27, 0.336, 0.334]"
23,"[0.378, 0.233, 0.246, 0.335, 0.257, 0.347, 0.235, 0.364, 0.37, 0.309]"
24,"[0.328, 0.367, 0.352, 0.382, 0.377, 0.398, 0.361, 0.274, 0.435, 0.337]"
25,"[0.418, 0.258, 0.266, 0.309, 0.359, 0.354, 0.257, 0.385, 0.373, 0.332]"
26,"[0.452, 0.471, 0.388, 0.407, 0.388, 0.415, 0.393, 0.282, 0.37, 0.322]"
27,"[0.46, 0.329, 0.319, 0.271, 0.281, 0.325, 0.325, 0.42, 0.395, 0.399]"
28,"[0.48, 0.458, 0.386, 0.405, 0.385, 0.42, 0.39, 0.367, 0.353, 0.283]"
29,"[0.489, 0.384, 0.354, 0.255, 0.267, 0.278, 0.341, 0.397, 0.386, 0.433]"
30,"[0.271, 0.402, 0.375, 0.396, 0.382, 0.411, 0.381, 0.422, 0.266, 0.275]"
31,"[0.534, 0.357, 0.272, 0.266, 0.28, 0.294, 0.292, 0.37, 0.356, 0.372]"
32,"[0.342, 0.373, 0.357, 0.371, 0.373, 0.404, 0.378, 0.294, 0.268, 0.27]"
33,"[0.53, 0.314, 0.28, 0.27, 0.288, 0.302, 0.303, 0.291, 0.308, 0.328]"
34,"[0.332, 0.299, 0.297, 0.327, 0.276, 0.346, 0.325, 0.307, 0.272, 0.276]"
35,"[0.422, 0.34, 0.305, 0.285, 0.315, 0.33, 0.324, 0.213, 0.226, 0.29]"
36,"[0.357, 0.214, 0.199, 0.201, 0.213, 0.235, 0.23, 0.307, 0.269, 0.238]"
37,"[0.372, 0.238, 0.249, 0.19, 0.206, 0.225, 0.282, 0.203, 0.192, 0.218]"
38,"[0.416, 0.143, 0.157, 0.154, 0.193, 0.188, 0.185, 0.182, 0.193, 0.193]"
39,"[0.429, 0.126, 0.128, 0.142, 0.167, 0.157, 0.142, 0.17, 0.168, 0.17]"
40,"[0.387, 0.122, 0.118, 0.099, 0.132, 0.133, 0.122, 0.106, 0.127, 0.148]"
41,"[0.428, 0.112, 0.094, 0.093, 0.111, 0.11, 0.095, 0.148, 0.132, 0.111]"
42,"[0.387, 0.116, 0.103, 0.083, 0.113, 0.111, 0.105, 0.094, 0.109, 0.111]"
43,"[0.418, 0.112, 0.094, 0.081, 0.103, 0.108, 0.095, 0.128, 0.114, 0.098]"
44,"[0.387, 0.112, 0.097, 0.081, 0.103, 0.108, 0.096, 0.094, 0.109, 0.098]"
45,"[0.399, 0.112, 0.094, 0.081, 0.103, 0.108, 0.095, 0.119, 0.112, 0.098]"
46,"[0.367, 0.112, 0.095, 0.081, 0.103, 0.108, 0.097, 0.094, 0.109, 0.098]"
47,"[0.387, 0.112, 0.094, 0.081, 0.103, 0.108, 0.095, 0.113, 0.113, 0.098]"
48,"[0.364, 0.112, 0.095, 0.081, 0.103, 0.108, 0.097, 0.094, 0.109, 0.098]"
49,"[0.429, 0.112, 0.094, 0.081, 0.103, 0.108, 0.095, 0.113, 0.113, 0.098]"
50,"[0.321, 0.115, 0.1, 0.081, 0.107, 0.108, 0.098, 0.094, 0.109, 0.098]"
51,"[0.446, 0.112, 0.094, 0.081, 0.103, 0.108, 0.095, 0.124, 0.117, 0.098]"
52,"[0.315, 0.123, 0.116, 0.081, 0.111, 0.115, 0.115, 0.094, 0.109, 0.098]"
53,"[0.48, 0.132, 0.094, 0.081, 0.103, 0.108, 0.095, 0.126, 0.12, 0.098]"
54,"[0.281, 0.171, 0.141, 0.091, 0.133, 0.131, 0.168, 0.094, 0.109, 0.098]"
55,"[0.5, 0.115, 0.094, 0.081, 0.103, 0.108, 0.095, 0.15, 0.131, 0.098]"
56,"[0.261, 0.178, 0.158, 0.107, 0.153, 0.154, 0.186, 0.094, 0.109, 0.098]"
57,"[0.454, 0.154, 0.109, 0.081, 0.103, 0.108, 0.112, 0.161, 0.151, 0.101]"
58,"[0.278, 0.192, 0.169, 0.145, 0.172, 0.176, 0.197, 0.094, 0.109, 0.098]"
59,"[0.501, 0.192, 0.121, 0.081, 0.105, 0.108, 0.14, 0.167, 0.161, 0.12]"
60,"[0.301, 0.188, 0.179, 0.163, 0.183, 0.196, 0.198, 0.097, 0.11, 0.099]"
61,"[0.486, 0.199, 0.152, 0.085, 0.116, 0.118, 0.17, 0.183, 0.17, 0.164]"
62,"[0.327, 0.179, 0.173, 0.165, 0.18, 0.194, 0.188, 0.102, 0.115, 0.108]"
63,"[0.505, 0.21, 0.183, 0.122, 0.145, 0.17, 0.185, 0.18, 0.168, 0.186]"
64,"[0.363, 0.181, 0.167, 0.168, 0.173, 0.198, 0.184, 0.12, 0.123, 0.121]"
65,"[0.493, 0.232, 0.193, 0.158, 0.182, 0.192, 0.207, 0.181, 0.167, 0.189]"
66,"[0.413, 0.183, 0.168, 0.164, 0.172, 0.198, 0.181, 0.149, 0.14, 0.141]"
67,"[0.435, 0.251, 0.205, 0.181, 0.206, 0.211, 0.23, 0.184, 0.168, 0.185]"
68,"[0.458, 0.174, 0.168, 0.162, 0.17, 0.197, 0.174, 0.173, 0.154, 0.145]"
69,"[0.407, 0.247, 0.205, 0.183, 0.21, 0.208, 0.233, 0.179, 0.167, 0.186]"
70,"[0.46, 0.168, 0.17, 0.162, 0.166, 0.185, 0.166, 0.172, 0.164, 0.144]"
71,"[0.423, 0.243, 0.207, 0.179, 0.213, 0.21, 0.232, 0.177, 0.166, 0.181]"
72,"[0.44, 0.17, 0.171, 0.157, 0.165, 0.19, 0.166, 0.165, 0.168, 0.138]"
73,"[0.423, 0.236, 0.207, 0.179, 0.214, 0.209, 0.231, 0.178, 0.165, 0.181]"
74,"[0.436, 0.179, 0.17, 0.161, 0.169, 0.19, 0.175, 0.161, 0.162, 0.149]"
75,"[0.441, 0.231, 0.2, 0.171, 0.209, 0.198, 0.226, 0.178, 0.166, 0.184]"
76,"[0.375, 0.191, 0.174, 0.164, 0.173, 0.198, 0.182, 0.146, 0.15, 0.132]"
77,"[0.473, 0.213, 0.192, 0.163, 0.2, 0.19, 0.21, 0.177, 0.16, 0.174]"
78,"[0.373, 0.196, 0.177, 0.169, 0.179, 0.205, 0.193, 0.146, 0.156, 0.14]"
79,"[0.443, 0.228, 0.196, 0.172, 0.206, 0.198, 0.214, 0.178, 0.161, 0.179]"
80,"[0.376, 0.199, 0.181, 0.17, 0.179, 0.211, 0.197, 0.187, 0.177, 0.156]"
81,"[0.468, 0.233, 0.202, 0.184, 0.221, 0.212, 0.223, 0.178, 0.165, 0.183]"
82,"[0.38, 0.199, 0.179, 0.173, 0.185, 0.21, 0.197, 0.208, 0.192, 0.163]"
83,"[0.47, 0.237, 0.202, 0.184, 0.226, 0.213, 0.227, 0.177, 0.166, 0.186]"
84,"[0.411, 0.196, 0.18, 0.173, 0.183, 0.211, 0.194, 0.212, 0.202, 0.179]"
85,"[0.433, 0.233, 0.208, 0.184, 0.226, 0.211, 0.22, 0.18, 0.169, 0.192]"
86,"[0.418, 0.195, 0.181, 0.171, 0.182, 0.21, 0.199, 0.205, 0.202, 0.181]"
87,"[0.443, 0.227, 0.205, 0.177, 0.22, 0.206, 0.212, 0.181, 0.169, 0.19]"
88,"[0.417, 0.192, 0.178, 0.164, 0.182, 0.206, 0.199, 0.196, 0.198, 0.182]"
89,"[0.461, 0.224, 0.194, 0.169, 0.21, 0.203, 0.198, 0.182, 0.167, 0.185]"
90,"[0.408, 0.187, 0.174, 0.162, 0.18, 0.199, 0.19, 0.182, 0.182, 0.157]"
91,"[0.462, 0.213, 0.191, 0.161, 0.204, 0.194, 0.188, 0.176, 0.159, 0.179]"
92,"[0.43, 0.184, 0.17, 0.16, 0.174, 0.196, 0.177, 0.182, 0.18, 0.156]"
93,"[0.466, 0.208, 0.188, 0.16, 0.204, 0.191, 0.187, 0.176, 0.162, 0.176]"
94,"[0.439, 0.185, 0.171, 0.16, 0.174, 0.194, 0.179, 0.175, 0.173, 0.149]"
95,"[0.508, 0.204, 0.186, 0.153, 0.191, 0.186, 0.184, 0.176, 0.162, 0.175]"
96,"[0.436, 0.192, 0.174, 0.163, 0.175, 0.2, 0.185, 0.168, 0.163, 0.142]"
97,"[0.511, 0.209, 0.181, 0.155, 0.184, 0.181, 0.182, 0.177, 0.164, 0.177]"
98,"[0.479, 0.191, 0.176, 0.166, 0.178, 0.202, 0.19, 0.166, 0.161, 0.124]"
99,"[0.538, 0.212, 0.18, 0.158, 0.184, 0.186, 0.188, 0.18, 0.166, 0.183]"
