eigenvector_centrality,[0]
0,"[0.102, 0.114, 0.109, 0.093, 0.109, 0.09, 0.123, 0.104, 0.091, 0.079]"
1,"[0.102, 0.114, 0.109, 0.093, 0.109, 0.09, 0.144, 0.104, 0.091, 0.079]"
2,"[0.102, 0.114, 0.109, 0.093, 0.109, 0.09, 0.109, 0.104, 0.091, 0.079]"
3,"[0.102, 0.123, 0.174, 0.112, 0.109, 0.09, 0.109, 0.104, 0.091, 0.141]"
4,"[0.192, 0.252, 0.198, 0.277, 0.222, 0.203, 0.221, 0.191, 0.17, 0.182]"
5,"[0.188, 0.259, 0.247, 0.178, 0.15, 0.13, 0.259, 0.192, 0.282, 0.187]"
6,"[0.195, 0.151, 0.205, 0.236, 0.099, 0.138, 0.111, 0.233, 0.212, 0.324]"
7,"[0.205, 0.357, 0.279, 0.297, 0.295, 0.248, 0.391, 0.285, 0.275, 0.284]"
8,"[0.358, 0.298, 0.317, 0.323, 0.298, 0.316, 0.385, 0.307, 0.28, 0.501]"
9,"[0.345, 0.311, 0.314, 0.29, 0.324, 0.33, 0.35, 0.388, 0.361, 0.34]"
10,"[0.337, 0.378, 0.387, 0.378, 0.364, 0.359, 0.384, 0.292, 0.359, 0.431]"
11,"[0.36, 0.293, 0.283, 0.251, 0.316, 0.319, 0.376, 0.403, 0.372, 0.349]"
12,"[0.348, 0.389, 0.389, 0.375, 0.378, 0.364, 0.424, 0.31, 0.402, 0.407]"
13,"[0.371, 0.256, 0.247, 0.262, 0.281, 0.288, 0.385, 0.408, 0.396, 0.359]"
14,"[0.366, 0.368, 0.357, 0.351, 0.37, 0.352, 0.417, 0.341, 0.409, 0.376]"
15,"[0.394, 0.323, 0.29, 0.302, 0.319, 0.295, 0.335, 0.409, 0.402, 0.37]"
16,"[0.344, 0.34, 0.328, 0.337, 0.358, 0.348, 0.397, 0.347, 0.413, 0.348]"
17,"[0.395, 0.307, 0.298, 0.284, 0.318, 0.311, 0.364, 0.411, 0.395, 0.368]"
18,"[0.345, 0.325, 0.322, 0.344, 0.346, 0.361, 0.389, 0.361, 0.378, 0.293]"
19,"[0.373, 0.304, 0.285, 0.296, 0.333, 0.345, 0.367, 0.393, 0.378, 0.387]"
20,"[0.343, 0.33, 0.316, 0.352, 0.357, 0.379, 0.392, 0.364, 0.377, 0.302]"
21,"[0.389, 0.308, 0.283, 0.288, 0.321, 0.344, 0.361, 0.396, 0.392, 0.402]"
22,"[0.347, 0.297, 0.287, 0.32, 0.315, 0.351, 0.416, 0.365, 0.376, 0.316]"
23,"[0.346, 0.305, 0.285, 0.291, 0.323, 0.338, 0.364, 0.366, 0.38, 0.38]"
24,"[0.352, 0.313, 0.301, 0.334, 0.315, 0.36, 0.396, 0.37, 0.378, 0.355]"
25,"[0.38, 0.307, 0.292, 0.289, 0.323, 0.343, 0.374, 0.392, 0.412, 0.391]"
26,"[0.457, 0.409, 0.396, 0.428, 0.432, 0.458, 0.601, 0.347, 0.369, 0.301]"
27,"[0.404, 0.28, 0.267, 0.262, 0.315, 0.325, 0.532, 0.45, 0.458, 0.428]"
28,"[0.45, 0.442, 0.416, 0.457, 0.436, 0.461, 0.531, 0.299, 0.335, 0.367]"
29,"[0.371, 0.257, 0.248, 0.248, 0.286, 0.299, 0.354, 0.431, 0.428, 0.452]"
30,"[0.327, 0.395, 0.394, 0.43, 0.419, 0.44, 0.353, 0.306, 0.435, 0.421]"
31,"[0.462, 0.301, 0.311, 0.343, 0.332, 0.341, 0.274, 0.357, 0.339, 0.345]"
32,"[0.276, 0.302, 0.289, 0.316, 0.322, 0.347, 0.268, 0.343, 0.405, 0.293]"
33,"[0.532, 0.223, 0.224, 0.213, 0.342, 0.349, 0.23, 0.297, 0.274, 0.284]"
34,"[0.266, 0.28, 0.262, 0.291, 0.281, 0.311, 0.26, 0.228, 0.212, 0.185]"
35,"[0.508, 0.145, 0.154, 0.154, 0.176, 0.191, 0.213, 0.297, 0.284, 0.272]"
36,"[0.256, 0.28, 0.259, 0.29, 0.276, 0.317, 0.246, 0.193, 0.198, 0.177]"
37,"[0.501, 0.161, 0.16, 0.164, 0.167, 0.183, 0.202, 0.255, 0.244, 0.212]"
38,"[0.258, 0.212, 0.209, 0.236, 0.221, 0.225, 0.24, 0.196, 0.197, 0.19]"
39,"[0.483, 0.164, 0.16, 0.182, 0.168, 0.182, 0.201, 0.228, 0.215, 0.201]"
40,"[0.264, 0.21, 0.2, 0.225, 0.212, 0.221, 0.238, 0.197, 0.19, 0.187]"
41,"[0.467, 0.159, 0.157, 0.171, 0.161, 0.181, 0.198, 0.227, 0.214, 0.195]"
42,"[0.265, 0.205, 0.198, 0.217, 0.213, 0.213, 0.227, 0.193, 0.178, 0.178]"
43,"[0.457, 0.145, 0.149, 0.163, 0.15, 0.165, 0.196, 0.226, 0.21, 0.19]"
44,"[0.266, 0.206, 0.201, 0.218, 0.214, 0.212, 0.225, 0.183, 0.166, 0.166]"
45,"[0.448, 0.141, 0.147, 0.152, 0.139, 0.154, 0.195, 0.226, 0.213, 0.192]"
46,"[0.26, 0.207, 0.201, 0.218, 0.211, 0.212, 0.221, 0.178, 0.16, 0.153]"
47,"[0.468, 0.141, 0.144, 0.148, 0.139, 0.154, 0.189, 0.226, 0.212, 0.191]"
48,"[0.263, 0.208, 0.203, 0.218, 0.214, 0.221, 0.218, 0.179, 0.16, 0.151]"
49,"[0.443, 0.143, 0.146, 0.155, 0.145, 0.159, 0.197, 0.231, 0.219, 0.196]"
50,"[0.267, 0.213, 0.208, 0.226, 0.215, 0.223, 0.208, 0.181, 0.16, 0.153]"
51,"[0.436, 0.144, 0.147, 0.164, 0.153, 0.165, 0.191, 0.232, 0.219, 0.197]"
52,"[0.269, 0.216, 0.215, 0.232, 0.219, 0.23, 0.197, 0.186, 0.162, 0.16]"
53,"[0.468, 0.141, 0.144, 0.156, 0.147, 0.164, 0.19, 0.234, 0.22, 0.203]"
54,"[0.285, 0.221, 0.22, 0.24, 0.231, 0.235, 0.188, 0.176, 0.157, 0.158]"
55,"[0.425, 0.14, 0.146, 0.161, 0.147, 0.165, 0.222, 0.239, 0.224, 0.207]"
56,"[0.291, 0.226, 0.225, 0.241, 0.236, 0.239, 0.197, 0.181, 0.159, 0.153]"
57,"[0.438, 0.145, 0.149, 0.164, 0.152, 0.168, 0.265, 0.239, 0.225, 0.207]"
58,"[0.289, 0.223, 0.224, 0.24, 0.234, 0.24, 0.198, 0.187, 0.162, 0.153]"
59,"[0.425, 0.149, 0.149, 0.166, 0.156, 0.175, 0.202, 0.24, 0.226, 0.206]"
60,"[0.286, 0.221, 0.222, 0.241, 0.231, 0.24, 0.194, 0.19, 0.169, 0.163]"
61,"[0.446, 0.152, 0.15, 0.172, 0.162, 0.18, 0.194, 0.239, 0.224, 0.206]"
62,"[0.284, 0.222, 0.222, 0.242, 0.232, 0.239, 0.19, 0.192, 0.169, 0.169]"
63,"[0.448, 0.155, 0.155, 0.172, 0.164, 0.182, 0.188, 0.242, 0.225, 0.208]"
64,"[0.289, 0.221, 0.222, 0.24, 0.232, 0.239, 0.19, 0.191, 0.167, 0.173]"
65,"[0.411, 0.158, 0.156, 0.175, 0.167, 0.189, 0.177, 0.242, 0.228, 0.208]"
66,"[0.286, 0.221, 0.222, 0.24, 0.233, 0.238, 0.189, 0.194, 0.171, 0.177]"
67,"[0.423, 0.159, 0.159, 0.18, 0.168, 0.19, 0.163, 0.242, 0.226, 0.208]"
68,"[0.29, 0.222, 0.222, 0.238, 0.23, 0.236, 0.199, 0.195, 0.173, 0.174]"
69,"[0.43, 0.162, 0.162, 0.183, 0.172, 0.192, 0.175, 0.244, 0.229, 0.209]"
70,"[0.299, 0.222, 0.219, 0.235, 0.225, 0.23, 0.19, 0.196, 0.174, 0.173]"
71,"[0.45, 0.166, 0.162, 0.184, 0.177, 0.196, 0.178, 0.241, 0.226, 0.209]"
72,"[0.308, 0.221, 0.217, 0.233, 0.223, 0.231, 0.188, 0.199, 0.174, 0.173]"
73,"[0.467, 0.167, 0.162, 0.186, 0.181, 0.198, 0.176, 0.244, 0.227, 0.211]"
74,"[0.29, 0.222, 0.223, 0.239, 0.228, 0.24, 0.181, 0.201, 0.182, 0.181]"
75,"[0.396, 0.167, 0.163, 0.184, 0.178, 0.197, 0.172, 0.246, 0.233, 0.217]"
76,"[0.27, 0.225, 0.231, 0.242, 0.232, 0.243, 0.183, 0.202, 0.183, 0.181]"
77,"[0.362, 0.164, 0.162, 0.184, 0.176, 0.194, 0.162, 0.243, 0.231, 0.219]"
78,"[0.279, 0.229, 0.228, 0.241, 0.231, 0.243, 0.18, 0.2, 0.18, 0.177]"
79,"[0.392, 0.164, 0.161, 0.184, 0.175, 0.194, 0.161, 0.238, 0.227, 0.214]"
80,"[0.291, 0.227, 0.226, 0.241, 0.231, 0.24, 0.18, 0.2, 0.178, 0.176]"
81,"[0.39, 0.165, 0.162, 0.185, 0.178, 0.196, 0.177, 0.235, 0.225, 0.213]"
82,"[0.353, 0.228, 0.228, 0.239, 0.234, 0.24, 0.183, 0.201, 0.178, 0.175]"
83,"[0.369, 0.171, 0.164, 0.189, 0.185, 0.198, 0.196, 0.231, 0.224, 0.212]"
84,"[0.39, 0.229, 0.226, 0.236, 0.232, 0.24, 0.185, 0.201, 0.179, 0.177]"
85,"[0.35, 0.17, 0.166, 0.189, 0.186, 0.198, 0.197, 0.229, 0.223, 0.208]"
86,"[0.379, 0.224, 0.224, 0.241, 0.23, 0.236, 0.191, 0.203, 0.179, 0.176]"
87,"[0.365, 0.169, 0.164, 0.187, 0.183, 0.197, 0.184, 0.227, 0.218, 0.206]"
88,"[0.284, 0.221, 0.202, 0.234, 0.22, 0.229, 0.187, 0.204, 0.183, 0.18]"
89,"[0.489, 0.167, 0.161, 0.184, 0.178, 0.195, 0.161, 0.228, 0.224, 0.212]"
90,"[0.311, 0.225, 0.204, 0.233, 0.222, 0.228, 0.183, 0.203, 0.181, 0.178]"
91,"[0.475, 0.167, 0.16, 0.184, 0.179, 0.195, 0.185, 0.234, 0.223, 0.215]"
92,"[0.321, 0.229, 0.22, 0.236, 0.23, 0.24, 0.189, 0.203, 0.179, 0.176]"
93,"[0.457, 0.169, 0.159, 0.188, 0.183, 0.2, 0.198, 0.24, 0.228, 0.216]"
94,"[0.34, 0.224, 0.224, 0.237, 0.235, 0.235, 0.214, 0.202, 0.179, 0.177]"
95,"[0.436, 0.169, 0.163, 0.189, 0.184, 0.203, 0.196, 0.242, 0.229, 0.213]"
96,"[0.364, 0.219, 0.222, 0.234, 0.228, 0.234, 0.214, 0.202, 0.179, 0.177]"
97,"[0.426, 0.169, 0.164, 0.192, 0.187, 0.201, 0.193, 0.237, 0.225, 0.21]"
98,"[0.325, 0.215, 0.217, 0.233, 0.221, 0.228, 0.215, 0.202, 0.177, 0.174]"
99,"[0.443, 0.167, 0.164, 0.19, 0.185, 0.202, 0.188, 0.232, 0.22, 0.205]"
