eigenvector_centrality,[0]
0,"[0.116, 0.114, 0.16, 0.081, 0.109, 0.105, 0.264, 0.104, 0.113, 0.103]"
1,"[0.102, 0.093, 0.116, 0.097, 0.163, 0.086, 0.103, 0.163, 0.113, 0.177]"
2,"[0.116, 0.17, 0.109, 0.093, 0.109, 0.102, 0.109, 0.154, 0.113, 0.103]"
3,"[0.102, 0.188, 0.149, 0.16, 0.112, 0.086, 0.103, 0.196, 0.185, 0.107]"
4,"[0.118, 0.208, 0.201, 0.21, 0.207, 0.193, 0.115, 0.104, 0.18, 0.178]"
5,"[0.183, 0.192, 0.189, 0.193, 0.187, 0.171, 0.186, 0.201, 0.206, 0.281]"
6,"[0.197, 0.208, 0.203, 0.21, 0.267, 0.193, 0.191, 0.2, 0.181, 0.304]"
7,"[0.293, 0.184, 0.191, 0.172, 0.142, 0.15, 0.215, 0.209, 0.219, 0.305]"
8,"[0.179, 0.211, 0.216, 0.243, 0.296, 0.209, 0.295, 0.193, 0.255, 0.322]"
9,"[0.306, 0.195, 0.207, 0.172, 0.226, 0.165, 0.224, 0.287, 0.272, 0.292]"
10,"[0.256, 0.295, 0.279, 0.292, 0.349, 0.305, 0.341, 0.295, 0.312, 0.347]"
11,"[0.349, 0.235, 0.237, 0.257, 0.261, 0.221, 0.216, 0.363, 0.334, 0.336]"
12,"[0.257, 0.366, 0.337, 0.357, 0.296, 0.361, 0.334, 0.309, 0.319, 0.361]"
13,"[0.298, 0.245, 0.249, 0.266, 0.281, 0.222, 0.214, 0.349, 0.355, 0.34]"
14,"[0.267, 0.319, 0.285, 0.296, 0.278, 0.299, 0.282, 0.27, 0.319, 0.343]"
15,"[0.291, 0.226, 0.21, 0.241, 0.306, 0.205, 0.242, 0.301, 0.351, 0.362]"
16,"[0.278, 0.289, 0.263, 0.259, 0.279, 0.283, 0.289, 0.272, 0.28, 0.324]"
17,"[0.291, 0.231, 0.214, 0.247, 0.327, 0.212, 0.257, 0.296, 0.323, 0.386]"
18,"[0.293, 0.277, 0.26, 0.253, 0.28, 0.285, 0.293, 0.271, 0.291, 0.449]"
19,"[0.285, 0.233, 0.22, 0.248, 0.365, 0.214, 0.27, 0.295, 0.325, 0.407]"
20,"[0.385, 0.261, 0.254, 0.253, 0.307, 0.27, 0.284, 0.388, 0.364, 0.438]"
21,"[0.279, 0.302, 0.314, 0.333, 0.462, 0.283, 0.356, 0.299, 0.342, 0.363]"
22,"[0.338, 0.259, 0.25, 0.25, 0.326, 0.268, 0.286, 0.349, 0.356, 0.431]"
23,"[0.298, 0.224, 0.229, 0.224, 0.408, 0.193, 0.275, 0.329, 0.35, 0.383]"
24,"[0.291, 0.298, 0.283, 0.276, 0.351, 0.298, 0.303, 0.323, 0.36, 0.435]"
25,"[0.46, 0.226, 0.232, 0.227, 0.401, 0.197, 0.27, 0.364, 0.364, 0.383]"
26,"[0.571, 0.383, 0.358, 0.421, 0.58, 0.401, 0.52, 0.253, 0.282, 0.334]"
27,"[0.567, 0.233, 0.227, 0.244, 0.584, 0.207, 0.364, 0.437, 0.393, 0.435]"
28,"[0.541, 0.369, 0.341, 0.423, 0.415, 0.371, 0.478, 0.347, 0.345, 0.385]"
29,"[0.413, 0.344, 0.316, 0.335, 0.288, 0.337, 0.383, 0.386, 0.409, 0.436]"
30,"[0.238, 0.279, 0.282, 0.316, 0.185, 0.319, 0.371, 0.368, 0.386, 0.447]"
31,"[0.416, 0.334, 0.301, 0.345, 0.178, 0.329, 0.377, 0.219, 0.223, 0.278]"
32,"[0.496, 0.165, 0.156, 0.179, 0.174, 0.19, 0.238, 0.331, 0.321, 0.296]"
33,"[0.379, 0.33, 0.304, 0.327, 0.154, 0.323, 0.323, 0.162, 0.149, 0.159]"
34,"[0.522, 0.139, 0.128, 0.157, 0.174, 0.162, 0.171, 0.302, 0.299, 0.2]"
35,"[0.369, 0.268, 0.247, 0.286, 0.155, 0.25, 0.194, 0.159, 0.149, 0.157]"
36,"[0.519, 0.143, 0.138, 0.158, 0.187, 0.169, 0.18, 0.173, 0.215, 0.16]"
37,"[0.368, 0.163, 0.151, 0.191, 0.163, 0.152, 0.181, 0.18, 0.17, 0.185]"
38,"[0.473, 0.165, 0.163, 0.172, 0.218, 0.196, 0.189, 0.171, 0.169, 0.176]"
39,"[0.351, 0.189, 0.177, 0.194, 0.168, 0.209, 0.198, 0.19, 0.176, 0.189]"
40,"[0.454, 0.173, 0.168, 0.171, 0.22, 0.203, 0.19, 0.2, 0.184, 0.197]"
41,"[0.359, 0.226, 0.23, 0.229, 0.168, 0.275, 0.206, 0.188, 0.177, 0.184]"
42,"[0.421, 0.166, 0.164, 0.172, 0.193, 0.198, 0.191, 0.212, 0.191, 0.196]"
43,"[0.412, 0.226, 0.233, 0.231, 0.161, 0.267, 0.214, 0.183, 0.166, 0.182]"
44,"[0.413, 0.16, 0.157, 0.161, 0.176, 0.187, 0.187, 0.208, 0.182, 0.197]"
45,"[0.5, 0.215, 0.217, 0.226, 0.161, 0.254, 0.216, 0.175, 0.157, 0.175]"
46,"[0.294, 0.149, 0.143, 0.154, 0.16, 0.18, 0.179, 0.201, 0.175, 0.191]"
47,"[0.499, 0.203, 0.208, 0.228, 0.2, 0.254, 0.234, 0.17, 0.148, 0.17]"
48,"[0.301, 0.145, 0.137, 0.152, 0.164, 0.17, 0.177, 0.203, 0.177, 0.191]"
49,"[0.483, 0.21, 0.218, 0.241, 0.203, 0.265, 0.241, 0.163, 0.148, 0.169]"
50,"[0.337, 0.145, 0.137, 0.152, 0.167, 0.168, 0.178, 0.212, 0.184, 0.195]"
51,"[0.463, 0.209, 0.218, 0.237, 0.189, 0.26, 0.227, 0.168, 0.148, 0.17]"
52,"[0.455, 0.144, 0.133, 0.15, 0.162, 0.166, 0.173, 0.213, 0.186, 0.198]"
53,"[0.424, 0.207, 0.214, 0.229, 0.18, 0.256, 0.224, 0.168, 0.148, 0.17]"
54,"[0.495, 0.138, 0.129, 0.143, 0.168, 0.156, 0.16, 0.208, 0.184, 0.195]"
55,"[0.369, 0.205, 0.224, 0.227, 0.171, 0.258, 0.22, 0.157, 0.147, 0.162]"
56,"[0.462, 0.136, 0.127, 0.137, 0.236, 0.156, 0.159, 0.215, 0.194, 0.195]"
57,"[0.305, 0.22, 0.235, 0.238, 0.167, 0.27, 0.226, 0.155, 0.144, 0.159]"
58,"[0.437, 0.137, 0.126, 0.137, 0.192, 0.156, 0.161, 0.227, 0.206, 0.201]"
