eigenvector_centrality,[0]
0,"[0.08, 0.099, 0.112, 0.164, 0.1, 0.113, 0.109, 0.098, 0.098, 0.103]"
1,"[0.102, 0.109, 0.096, 0.139, 0.083, 0.122, 0.089, 0.104, 0.135, 0.14]"
2,"[0.08, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.134, 0.114, 0.103]"
3,"[0.102, 0.109, 0.131, 0.107, 0.083, 0.086, 0.185, 0.113, 0.212, 0.144]"
4,"[0.081, 0.184, 0.154, 0.142, 0.1, 0.11, 0.089, 0.104, 0.113, 0.105]"
5,"[0.2, 0.172, 0.116, 0.097, 0.177, 0.145, 0.257, 0.132, 0.233, 0.141]"
6,"[0.201, 0.223, 0.192, 0.271, 0.245, 0.197, 0.146, 0.253, 0.159, 0.37]"
7,"[0.215, 0.35, 0.238, 0.191, 0.276, 0.249, 0.327, 0.216, 0.253, 0.207]"
8,"[0.255, 0.167, 0.209, 0.285, 0.224, 0.226, 0.203, 0.265, 0.274, 0.448]"
9,"[0.302, 0.23, 0.288, 0.271, 0.247, 0.267, 0.295, 0.285, 0.307, 0.194]"
10,"[0.252, 0.243, 0.265, 0.317, 0.306, 0.307, 0.279, 0.238, 0.287, 0.336]"
11,"[0.306, 0.196, 0.281, 0.274, 0.214, 0.23, 0.286, 0.294, 0.338, 0.179]"
12,"[0.25, 0.269, 0.255, 0.3, 0.3, 0.301, 0.269, 0.237, 0.308, 0.321]"
13,"[0.313, 0.191, 0.283, 0.281, 0.21, 0.223, 0.285, 0.291, 0.389, 0.171]"
14,"[0.25, 0.271, 0.22, 0.292, 0.297, 0.309, 0.285, 0.244, 0.347, 0.294]"
15,"[0.346, 0.192, 0.287, 0.296, 0.215, 0.226, 0.287, 0.328, 0.386, 0.171]"
16,"[0.262, 0.277, 0.238, 0.362, 0.321, 0.331, 0.33, 0.257, 0.367, 0.297]"
17,"[0.431, 0.208, 0.297, 0.324, 0.224, 0.239, 0.3, 0.373, 0.394, 0.189]"
18,"[0.272, 0.296, 0.334, 0.373, 0.343, 0.341, 0.423, 0.268, 0.37, 0.292]"
19,"[0.446, 0.281, 0.302, 0.325, 0.244, 0.259, 0.304, 0.444, 0.37, 0.213]"
20,"[0.275, 0.31, 0.364, 0.377, 0.401, 0.402, 0.444, 0.277, 0.346, 0.284]"
21,"[0.424, 0.323, 0.304, 0.312, 0.263, 0.285, 0.307, 0.431, 0.351, 0.282]"
22,"[0.281, 0.318, 0.329, 0.346, 0.406, 0.412, 0.406, 0.315, 0.233, 0.276]"
23,"[0.398, 0.338, 0.252, 0.243, 0.336, 0.336, 0.302, 0.409, 0.329, 0.303]"
24,"[0.281, 0.322, 0.295, 0.293, 0.362, 0.375, 0.365, 0.362, 0.246, 0.287]"
25,"[0.39, 0.348, 0.197, 0.235, 0.321, 0.325, 0.289, 0.367, 0.299, 0.318]"
26,"[0.549, 0.35, 0.303, 0.328, 0.381, 0.384, 0.409, 0.26, 0.229, 0.307]"
27,"[0.52, 0.37, 0.212, 0.266, 0.29, 0.252, 0.259, 0.361, 0.296, 0.352]"
28,"[0.427, 0.343, 0.272, 0.302, 0.364, 0.36, 0.372, 0.235, 0.215, 0.291]"
29,"[0.482, 0.345, 0.205, 0.31, 0.357, 0.312, 0.311, 0.348, 0.266, 0.356]"
30,"[0.364, 0.321, 0.294, 0.296, 0.357, 0.357, 0.388, 0.34, 0.279, 0.275]"
31,"[0.435, 0.342, 0.278, 0.394, 0.321, 0.31, 0.347, 0.342, 0.269, 0.312]"
32,"[0.476, 0.273, 0.312, 0.309, 0.342, 0.335, 0.362, 0.331, 0.376, 0.312]"
33,"[0.451, 0.349, 0.327, 0.393, 0.307, 0.324, 0.32, 0.34, 0.279, 0.271]"
34,"[0.384, 0.224, 0.314, 0.348, 0.294, 0.307, 0.282, 0.295, 0.339, 0.34]"
35,"[0.555, 0.318, 0.289, 0.306, 0.286, 0.298, 0.291, 0.24, 0.32, 0.266]"
36,"[0.482, 0.221, 0.295, 0.337, 0.242, 0.25, 0.281, 0.283, 0.289, 0.349]"
37,"[0.452, 0.332, 0.263, 0.286, 0.298, 0.31, 0.312, 0.242, 0.325, 0.277]"
38,"[0.374, 0.238, 0.231, 0.272, 0.255, 0.259, 0.286, 0.298, 0.293, 0.319]"
39,"[0.587, 0.291, 0.284, 0.298, 0.322, 0.344, 0.321, 0.249, 0.259, 0.288]"
40,"[0.466, 0.246, 0.23, 0.28, 0.262, 0.258, 0.292, 0.317, 0.315, 0.314]"
41,"[0.491, 0.296, 0.302, 0.305, 0.337, 0.344, 0.333, 0.247, 0.26, 0.299]"
42,"[0.408, 0.242, 0.229, 0.27, 0.263, 0.248, 0.283, 0.313, 0.318, 0.331]"
43,"[0.525, 0.303, 0.288, 0.303, 0.33, 0.337, 0.336, 0.247, 0.257, 0.29]"
44,"[0.4, 0.226, 0.217, 0.257, 0.252, 0.238, 0.272, 0.313, 0.309, 0.333]"
45,"[0.505, 0.288, 0.274, 0.295, 0.321, 0.312, 0.313, 0.238, 0.245, 0.28]"
46,"[0.36, 0.201, 0.211, 0.245, 0.233, 0.225, 0.258, 0.292, 0.298, 0.309]"
47,"[0.545, 0.268, 0.26, 0.273, 0.303, 0.292, 0.303, 0.213, 0.23, 0.267]"
48,"[0.31, 0.183, 0.181, 0.229, 0.205, 0.184, 0.231, 0.281, 0.271, 0.285]"
49,"[0.533, 0.262, 0.261, 0.27, 0.301, 0.285, 0.296, 0.2, 0.21, 0.25]"
50,"[0.338, 0.159, 0.166, 0.208, 0.178, 0.152, 0.2, 0.277, 0.273, 0.279]"
51,"[0.412, 0.284, 0.261, 0.274, 0.312, 0.298, 0.306, 0.183, 0.197, 0.254]"
