eigenvector_centrality,[0]
0,"[0.09, 0.113, 0.092, 0.09, 0.091, 0.155, 0.098, 0.128, 0.1, 0.117]"
1,"[0.088, 0.104, 0.106, 0.081, 0.091, 0.102, 0.112, 0.113, 0.106, 0.17]"
2,"[0.105, 0.085, 0.106, 0.117, 0.094, 0.102, 0.092, 0.092, 0.19, 0.221]"
3,"[0.088, 0.104, 0.084, 0.163, 0.091, 0.112, 0.205, 0.113, 0.246, 0.16]"
4,"[0.137, 0.085, 0.25, 0.174, 0.105, 0.161, 0.153, 0.206, 0.219, 0.4]"
5,"[0.167, 0.196, 0.293, 0.299, 0.248, 0.272, 0.311, 0.201, 0.305, 0.3]"
6,"[0.296, 0.268, 0.226, 0.242, 0.176, 0.195, 0.169, 0.281, 0.278, 0.421]"
7,"[0.161, 0.309, 0.273, 0.311, 0.348, 0.292, 0.291, 0.215, 0.306, 0.325]"
8,"[0.301, 0.24, 0.239, 0.24, 0.209, 0.194, 0.191, 0.341, 0.338, 0.449]"
9,"[0.149, 0.249, 0.266, 0.294, 0.301, 0.298, 0.268, 0.221, 0.311, 0.29]"
10,"[0.268, 0.19, 0.19, 0.182, 0.162, 0.165, 0.17, 0.332, 0.354, 0.35]"
11,"[0.163, 0.292, 0.256, 0.263, 0.274, 0.262, 0.287, 0.215, 0.346, 0.325]"
12,"[0.291, 0.194, 0.18, 0.171, 0.146, 0.151, 0.165, 0.293, 0.339, 0.382]"
13,"[0.161, 0.33, 0.273, 0.273, 0.3, 0.291, 0.304, 0.223, 0.354, 0.303]"
14,"[0.33, 0.25, 0.177, 0.169, 0.141, 0.143, 0.163, 0.325, 0.337, 0.398]"
15,"[0.159, 0.372, 0.291, 0.291, 0.297, 0.301, 0.346, 0.224, 0.341, 0.288]"
16,"[0.348, 0.287, 0.183, 0.182, 0.152, 0.163, 0.205, 0.354, 0.353, 0.427]"
17,"[0.204, 0.381, 0.322, 0.314, 0.316, 0.325, 0.365, 0.265, 0.316, 0.277]"
18,"[0.343, 0.292, 0.162, 0.162, 0.195, 0.196, 0.154, 0.364, 0.354, 0.438]"
19,"[0.236, 0.368, 0.328, 0.323, 0.32, 0.337, 0.374, 0.277, 0.234, 0.263]"
20,"[0.361, 0.299, 0.144, 0.14, 0.213, 0.231, 0.208, 0.363, 0.34, 0.453]"
21,"[0.237, 0.378, 0.327, 0.307, 0.326, 0.318, 0.384, 0.239, 0.203, 0.284]"
22,"[0.352, 0.313, 0.175, 0.216, 0.166, 0.165, 0.21, 0.356, 0.318, 0.459]"
23,"[0.251, 0.368, 0.305, 0.296, 0.322, 0.315, 0.358, 0.252, 0.211, 0.306]"
24,"[0.347, 0.312, 0.27, 0.272, 0.164, 0.166, 0.24, 0.342, 0.327, 0.438]"
25,"[0.459, 0.349, 0.304, 0.288, 0.339, 0.337, 0.337, 0.244, 0.238, 0.305]"
26,"[0.406, 0.455, 0.33, 0.329, 0.302, 0.319, 0.392, 0.332, 0.342, 0.361]"
27,"[0.443, 0.471, 0.273, 0.25, 0.374, 0.359, 0.27, 0.27, 0.321, 0.317]"
28,"[0.344, 0.386, 0.305, 0.319, 0.306, 0.327, 0.383, 0.363, 0.383, 0.469]"
29,"[0.156, 0.329, 0.369, 0.345, 0.415, 0.424, 0.394, 0.255, 0.309, 0.325]"
30,"[0.516, 0.275, 0.31, 0.316, 0.29, 0.308, 0.336, 0.394, 0.386, 0.531]"
31,"[0.195, 0.237, 0.316, 0.297, 0.34, 0.363, 0.384, 0.22, 0.226, 0.189]"
32,"[0.406, 0.258, 0.244, 0.242, 0.214, 0.215, 0.233, 0.273, 0.315, 0.257]"
33,"[0.182, 0.233, 0.193, 0.189, 0.251, 0.276, 0.133, 0.159, 0.132, 0.171]"
34,"[0.425, 0.221, 0.208, 0.201, 0.163, 0.16, 0.212, 0.121, 0.197, 0.216]"
35,"[0.229, 0.22, 0.133, 0.105, 0.125, 0.15, 0.124, 0.107, 0.118, 0.153]"
36,"[0.434, 0.216, 0.177, 0.171, 0.144, 0.146, 0.192, 0.106, 0.135, 0.228]"
37,"[0.241, 0.212, 0.121, 0.099, 0.105, 0.117, 0.132, 0.1, 0.114, 0.156]"
38,"[0.416, 0.213, 0.173, 0.167, 0.129, 0.122, 0.179, 0.118, 0.133, 0.228]"
39,"[0.25, 0.218, 0.12, 0.109, 0.107, 0.119, 0.137, 0.091, 0.109, 0.139]"
40,"[0.503, 0.236, 0.151, 0.153, 0.118, 0.113, 0.179, 0.129, 0.133, 0.244]"
41,"[0.279, 0.222, 0.131, 0.144, 0.117, 0.115, 0.193, 0.087, 0.105, 0.139]"
42,"[0.502, 0.256, 0.13, 0.123, 0.112, 0.106, 0.183, 0.141, 0.121, 0.233]"
43,"[0.327, 0.221, 0.153, 0.139, 0.114, 0.114, 0.215, 0.085, 0.104, 0.162]"
44,"[0.506, 0.284, 0.111, 0.105, 0.111, 0.105, 0.181, 0.126, 0.099, 0.245]"
45,"[0.337, 0.214, 0.122, 0.127, 0.105, 0.113, 0.159, 0.085, 0.104, 0.179]"
46,"[0.296, 0.27, 0.11, 0.101, 0.111, 0.105, 0.181, 0.112, 0.097, 0.248]"
47,"[0.321, 0.213, 0.109, 0.107, 0.098, 0.097, 0.143, 0.085, 0.105, 0.188]"
48,"[0.284, 0.228, 0.122, 0.124, 0.111, 0.105, 0.184, 0.105, 0.094, 0.233]"
49,"[0.339, 0.223, 0.106, 0.102, 0.095, 0.092, 0.148, 0.086, 0.105, 0.188]"
50,"[0.302, 0.217, 0.138, 0.157, 0.111, 0.103, 0.181, 0.102, 0.093, 0.236]"
51,"[0.336, 0.198, 0.106, 0.101, 0.094, 0.092, 0.155, 0.086, 0.104, 0.182]"
52,"[0.319, 0.205, 0.167, 0.172, 0.111, 0.103, 0.179, 0.102, 0.093, 0.232]"
53,"[0.383, 0.221, 0.105, 0.103, 0.094, 0.092, 0.171, 0.087, 0.104, 0.174]"
54,"[0.372, 0.191, 0.192, 0.18, 0.11, 0.103, 0.174, 0.102, 0.093, 0.234]"
55,"[0.416, 0.251, 0.105, 0.104, 0.095, 0.092, 0.194, 0.087, 0.104, 0.178]"
56,"[0.414, 0.171, 0.197, 0.184, 0.112, 0.103, 0.172, 0.102, 0.093, 0.233]"
57,"[0.439, 0.29, 0.106, 0.11, 0.095, 0.092, 0.215, 0.089, 0.104, 0.18]"
58,"[0.435, 0.196, 0.2, 0.184, 0.112, 0.103, 0.173, 0.102, 0.093, 0.234]"
59,"[0.434, 0.307, 0.111, 0.123, 0.095, 0.092, 0.213, 0.09, 0.104, 0.181]"
60,"[0.436, 0.2, 0.199, 0.184, 0.112, 0.103, 0.173, 0.102, 0.093, 0.226]"
61,"[0.457, 0.297, 0.138, 0.137, 0.095, 0.092, 0.221, 0.091, 0.104, 0.186]"
62,"[0.457, 0.195, 0.199, 0.184, 0.112, 0.104, 0.177, 0.102, 0.093, 0.235]"
63,"[0.467, 0.311, 0.148, 0.144, 0.095, 0.092, 0.228, 0.093, 0.104, 0.188]"
64,"[0.508, 0.205, 0.198, 0.182, 0.111, 0.103, 0.177, 0.102, 0.093, 0.233]"
65,"[0.464, 0.325, 0.148, 0.142, 0.095, 0.092, 0.229, 0.093, 0.104, 0.194]"
66,"[0.533, 0.223, 0.198, 0.182, 0.111, 0.103, 0.182, 0.102, 0.093, 0.24]"
67,"[0.46, 0.306, 0.138, 0.131, 0.095, 0.092, 0.228, 0.091, 0.104, 0.194]"
68,"[0.547, 0.244, 0.196, 0.184, 0.111, 0.103, 0.188, 0.102, 0.093, 0.249]"
69,"[0.472, 0.259, 0.123, 0.116, 0.095, 0.092, 0.215, 0.101, 0.104, 0.182]"
70,"[0.502, 0.265, 0.196, 0.188, 0.112, 0.103, 0.187, 0.102, 0.093, 0.249]"
71,"[0.477, 0.227, 0.122, 0.113, 0.094, 0.092, 0.205, 0.104, 0.104, 0.167]"
72,"[0.497, 0.27, 0.201, 0.189, 0.113, 0.103, 0.188, 0.102, 0.093, 0.259]"
73,"[0.483, 0.21, 0.125, 0.116, 0.094, 0.092, 0.218, 0.14, 0.108, 0.147]"
74,"[0.477, 0.221, 0.201, 0.185, 0.114, 0.104, 0.181, 0.102, 0.093, 0.258]"
75,"[0.449, 0.187, 0.128, 0.125, 0.095, 0.093, 0.233, 0.166, 0.11, 0.129]"
76,"[0.518, 0.206, 0.199, 0.188, 0.118, 0.11, 0.177, 0.102, 0.093, 0.256]"
77,"[0.418, 0.194, 0.139, 0.137, 0.095, 0.093, 0.252, 0.179, 0.116, 0.126]"
78,"[0.515, 0.205, 0.198, 0.183, 0.122, 0.114, 0.171, 0.102, 0.093, 0.252]"
79,"[0.437, 0.239, 0.159, 0.163, 0.095, 0.093, 0.259, 0.183, 0.117, 0.14]"
80,"[0.595, 0.221, 0.194, 0.18, 0.129, 0.118, 0.168, 0.108, 0.093, 0.249]"
81,"[0.415, 0.23, 0.187, 0.198, 0.096, 0.093, 0.269, 0.182, 0.111, 0.16]"
82,"[0.562, 0.21, 0.191, 0.178, 0.145, 0.153, 0.164, 0.111, 0.093, 0.249]"
83,"[0.413, 0.22, 0.198, 0.209, 0.096, 0.093, 0.267, 0.177, 0.117, 0.155]"
84,"[0.556, 0.19, 0.191, 0.178, 0.179, 0.176, 0.159, 0.124, 0.093, 0.245]"
85,"[0.432, 0.206, 0.222, 0.229, 0.096, 0.093, 0.268, 0.174, 0.131, 0.147]"
86,"[0.503, 0.185, 0.19, 0.178, 0.195, 0.184, 0.152, 0.155, 0.093, 0.245]"
87,"[0.437, 0.203, 0.242, 0.244, 0.096, 0.095, 0.274, 0.17, 0.155, 0.14]"
88,"[0.489, 0.184, 0.187, 0.175, 0.183, 0.172, 0.15, 0.189, 0.093, 0.25]"
89,"[0.437, 0.197, 0.261, 0.263, 0.101, 0.105, 0.275, 0.166, 0.185, 0.149]"
90,"[0.498, 0.175, 0.185, 0.174, 0.166, 0.159, 0.147, 0.218, 0.093, 0.245]"
91,"[0.451, 0.193, 0.286, 0.285, 0.171, 0.195, 0.261, 0.164, 0.185, 0.159]"
92,"[0.444, 0.188, 0.177, 0.173, 0.163, 0.154, 0.154, 0.241, 0.117, 0.251]"
93,"[0.428, 0.209, 0.298, 0.302, 0.262, 0.257, 0.261, 0.164, 0.175, 0.177]"
94,"[0.393, 0.228, 0.187, 0.176, 0.173, 0.168, 0.167, 0.257, 0.23, 0.246]"
95,"[0.439, 0.181, 0.286, 0.291, 0.283, 0.278, 0.282, 0.168, 0.176, 0.199]"
96,"[0.415, 0.253, 0.191, 0.181, 0.181, 0.172, 0.176, 0.252, 0.249, 0.266]"
97,"[0.423, 0.165, 0.284, 0.286, 0.29, 0.275, 0.282, 0.174, 0.179, 0.202]"
98,"[0.437, 0.252, 0.194, 0.182, 0.184, 0.175, 0.176, 0.255, 0.259, 0.273]"
99,"[0.429, 0.18, 0.305, 0.293, 0.298, 0.283, 0.299, 0.175, 0.178, 0.205]"
