eigenvector_centrality,[5]
0,"[0.102, 0.086, 0.108, 0.122, 0.155, 0.103, 0.114, 0.098, 0.098, 0.091]"
1,"[0.096, 0.099, 0.096, 0.097, 0.1, 0.105, 0.089, 0.126, 0.098, 0.216]"
2,"[0.102, 0.086, 0.096, 0.122, 0.11, 0.11, 0.147, 0.098, 0.1, 0.091]"
3,"[0.225, 0.099, 0.096, 0.192, 0.1, 0.105, 0.089, 0.085, 0.101, 0.207]"
4,"[0.17, 0.189, 0.272, 0.237, 0.224, 0.258, 0.269, 0.108, 0.316, 0.144]"
5,"[0.248, 0.176, 0.194, 0.164, 0.104, 0.159, 0.173, 0.22, 0.317, 0.228]"
6,"[0.127, 0.283, 0.204, 0.266, 0.264, 0.28, 0.227, 0.133, 0.247, 0.183]"
7,"[0.255, 0.125, 0.126, 0.135, 0.107, 0.136, 0.151, 0.259, 0.36, 0.205]"
8,"[0.132, 0.274, 0.228, 0.272, 0.266, 0.284, 0.232, 0.148, 0.303, 0.168]"
9,"[0.284, 0.169, 0.163, 0.147, 0.152, 0.147, 0.154, 0.274, 0.339, 0.257]"
10,"[0.19, 0.313, 0.318, 0.359, 0.298, 0.32, 0.318, 0.181, 0.307, 0.182]"
11,"[0.389, 0.186, 0.181, 0.192, 0.173, 0.171, 0.173, 0.379, 0.42, 0.394]"
12,"[0.196, 0.416, 0.399, 0.404, 0.397, 0.4, 0.406, 0.189, 0.34, 0.196]"
13,"[0.422, 0.19, 0.182, 0.228, 0.183, 0.178, 0.178, 0.429, 0.434, 0.438]"
14,"[0.211, 0.449, 0.441, 0.421, 0.435, 0.436, 0.457, 0.188, 0.359, 0.187]"
15,"[0.424, 0.193, 0.184, 0.238, 0.186, 0.185, 0.182, 0.441, 0.446, 0.437]"
16,"[0.201, 0.442, 0.442, 0.416, 0.436, 0.433, 0.463, 0.188, 0.377, 0.194]"
17,"[0.424, 0.184, 0.187, 0.268, 0.185, 0.189, 0.179, 0.445, 0.434, 0.426]"
18,"[0.234, 0.429, 0.428, 0.415, 0.432, 0.434, 0.453, 0.174, 0.358, 0.217]"
19,"[0.414, 0.164, 0.181, 0.301, 0.195, 0.18, 0.175, 0.44, 0.444, 0.426]"
20,"[0.277, 0.424, 0.413, 0.413, 0.429, 0.412, 0.44, 0.187, 0.347, 0.244]"
21,"[0.415, 0.173, 0.201, 0.317, 0.244, 0.239, 0.235, 0.444, 0.454, 0.435]"
22,"[0.297, 0.421, 0.406, 0.422, 0.434, 0.42, 0.433, 0.247, 0.26, 0.277]"
23,"[0.429, 0.237, 0.244, 0.246, 0.256, 0.271, 0.264, 0.449, 0.463, 0.442]"
24,"[0.276, 0.436, 0.421, 0.444, 0.452, 0.442, 0.448, 0.292, 0.239, 0.295]"
25,"[0.451, 0.265, 0.224, 0.176, 0.243, 0.463, 0.247, 0.462, 0.469, 0.468]"
26,"[0.299, 0.433, 0.424, 0.443, 0.464, 0.437, 0.444, 0.33, 0.338, 0.369]"
27,"[0.447, 0.268, 0.188, 0.212, 0.258, 0.509, 0.213, 0.453, 0.466, 0.462]"
28,"[0.329, 0.361, 0.35, 0.391, 0.406, 0.23, 0.337, 0.337, 0.349, 0.372]"
29,"[0.409, 0.272, 0.24, 0.267, 0.285, 0.588, 0.257, 0.376, 0.499, 0.426]"
30,"[0.351, 0.356, 0.383, 0.428, 0.405, 0.203, 0.364, 0.335, 0.422, 0.336]"
31,"[0.44, 0.311, 0.286, 0.373, 0.322, 0.508, 0.31, 0.426, 0.448, 0.437]"
32,"[0.333, 0.373, 0.404, 0.439, 0.435, 0.21, 0.395, 0.329, 0.382, 0.319]"
33,"[0.441, 0.305, 0.271, 0.327, 0.305, 0.45, 0.294, 0.425, 0.293, 0.429]"
34,"[0.32, 0.362, 0.386, 0.49, 0.416, 0.161, 0.384, 0.318, 0.335, 0.303]"
35,"[0.475, 0.293, 0.253, 0.306, 0.296, 0.439, 0.27, 0.429, 0.252, 0.484]"
36,"[0.306, 0.404, 0.468, 0.53, 0.457, 0.121, 0.439, 0.306, 0.338, 0.282]"
37,"[0.532, 0.258, 0.215, 0.277, 0.276, 0.427, 0.239, 0.523, 0.281, 0.569]"
38,"[0.277, 0.449, 0.506, 0.565, 0.485, 0.115, 0.521, 0.271, 0.336, 0.262]"
39,"[0.528, 0.225, 0.201, 0.264, 0.23, 0.416, 0.22, 0.528, 0.29, 0.562]"
40,"[0.269, 0.481, 0.509, 0.558, 0.502, 0.117, 0.536, 0.248, 0.335, 0.26]"
41,"[0.494, 0.235, 0.204, 0.284, 0.247, 0.411, 0.225, 0.505, 0.297, 0.534]"
42,"[0.29, 0.471, 0.496, 0.508, 0.495, 0.113, 0.5, 0.262, 0.341, 0.274]"
43,"[0.463, 0.253, 0.216, 0.297, 0.264, 0.415, 0.243, 0.5, 0.322, 0.501]"
44,"[0.295, 0.453, 0.465, 0.47, 0.46, 0.125, 0.475, 0.27, 0.344, 0.284]"
45,"[0.404, 0.256, 0.215, 0.293, 0.27, 0.439, 0.244, 0.479, 0.321, 0.4]"
46,"[0.278, 0.436, 0.378, 0.377, 0.467, 0.174, 0.414, 0.26, 0.32, 0.262]"
47,"[0.368, 0.231, 0.201, 0.266, 0.236, 0.442, 0.219, 0.407, 0.317, 0.402]"
48,"[0.251, 0.346, 0.348, 0.393, 0.368, 0.178, 0.376, 0.229, 0.284, 0.235]"
49,"[0.384, 0.214, 0.195, 0.236, 0.208, 0.439, 0.208, 0.403, 0.316, 0.393]"
50,"[0.229, 0.352, 0.352, 0.403, 0.37, 0.181, 0.388, 0.203, 0.27, 0.206]"
51,"[0.371, 0.206, 0.184, 0.224, 0.204, 0.447, 0.204, 0.385, 0.333, 0.379]"
52,"[0.217, 0.373, 0.348, 0.373, 0.375, 0.178, 0.388, 0.202, 0.266, 0.202]"
53,"[0.371, 0.205, 0.182, 0.223, 0.206, 0.453, 0.204, 0.367, 0.346, 0.379]"
54,"[0.219, 0.357, 0.329, 0.366, 0.351, 0.172, 0.36, 0.202, 0.265, 0.202]"
55,"[0.372, 0.203, 0.184, 0.228, 0.206, 0.47, 0.204, 0.363, 0.354, 0.377]"
56,"[0.218, 0.346, 0.332, 0.366, 0.351, 0.161, 0.359, 0.2, 0.252, 0.199]"
57,"[0.368, 0.202, 0.181, 0.222, 0.202, 0.497, 0.203, 0.362, 0.342, 0.382]"
58,"[0.208, 0.35, 0.335, 0.365, 0.356, 0.19, 0.358, 0.192, 0.238, 0.19]"
59,"[0.373, 0.197, 0.179, 0.212, 0.196, 0.503, 0.2, 0.362, 0.341, 0.38]"
60,"[0.205, 0.351, 0.34, 0.37, 0.359, 0.202, 0.363, 0.189, 0.226, 0.189]"
61,"[0.375, 0.194, 0.176, 0.205, 0.193, 0.44, 0.199, 0.363, 0.342, 0.382]"
62,"[0.203, 0.352, 0.342, 0.371, 0.358, 0.168, 0.364, 0.187, 0.212, 0.187]"
63,"[0.377, 0.194, 0.175, 0.205, 0.19, 0.406, 0.198, 0.363, 0.346, 0.383]"
64,"[0.202, 0.349, 0.343, 0.377, 0.362, 0.167, 0.366, 0.187, 0.205, 0.186]"
65,"[0.376, 0.194, 0.174, 0.203, 0.189, 0.435, 0.198, 0.367, 0.345, 0.382]"
66,"[0.202, 0.35, 0.34, 0.374, 0.362, 0.346, 0.366, 0.186, 0.203, 0.187]"
67,"[0.378, 0.194, 0.174, 0.203, 0.189, 0.324, 0.197, 0.362, 0.345, 0.377]"
68,"[0.204, 0.346, 0.34, 0.374, 0.362, 0.433, 0.366, 0.186, 0.206, 0.187]"
69,"[0.376, 0.193, 0.174, 0.203, 0.188, 0.314, 0.198, 0.364, 0.336, 0.38]"
70,"[0.202, 0.348, 0.338, 0.374, 0.362, 0.434, 0.369, 0.184, 0.203, 0.187]"
71,"[0.373, 0.192, 0.171, 0.203, 0.185, 0.279, 0.193, 0.365, 0.329, 0.379]"
72,"[0.198, 0.35, 0.337, 0.372, 0.363, 0.417, 0.369, 0.181, 0.2, 0.183]"
73,"[0.375, 0.189, 0.169, 0.203, 0.184, 0.208, 0.191, 0.368, 0.325, 0.376]"
74,"[0.197, 0.352, 0.34, 0.371, 0.361, 0.401, 0.375, 0.178, 0.196, 0.18]"
75,"[0.375, 0.186, 0.166, 0.201, 0.182, 0.199, 0.182, 0.368, 0.319, 0.376]"
76,"[0.196, 0.356, 0.331, 0.37, 0.358, 0.293, 0.366, 0.176, 0.194, 0.18]"
77,"[0.361, 0.183, 0.164, 0.201, 0.181, 0.409, 0.18, 0.354, 0.31, 0.366]"
78,"[0.196, 0.348, 0.321, 0.354, 0.352, 0.25, 0.359, 0.176, 0.194, 0.18]"
79,"[0.346, 0.185, 0.168, 0.201, 0.181, 0.46, 0.183, 0.334, 0.304, 0.357]"
80,"[0.197, 0.336, 0.317, 0.336, 0.348, 0.257, 0.351, 0.178, 0.197, 0.181]"
81,"[0.333, 0.188, 0.169, 0.203, 0.183, 0.487, 0.188, 0.328, 0.308, 0.333]"
82,"[0.197, 0.329, 0.31, 0.336, 0.348, 0.247, 0.347, 0.178, 0.195, 0.182]"
83,"[0.325, 0.187, 0.169, 0.2, 0.181, 0.52, 0.185, 0.327, 0.306, 0.324]"
84,"[0.194, 0.323, 0.302, 0.328, 0.348, 0.279, 0.336, 0.176, 0.193, 0.18]"
