eigenvector_centrality,"[8, 5]"
0,"[0.116, 0.093, 0.108, 0.126, 0.091, 0.095, 0.114, 0.085, 0.106, 0.12]"
1,"[0.095, 0.086, 0.108, 0.097, 0.112, 0.103, 0.092, 0.089, 0.099, 0.101]"
2,"[0.097, 0.086, 0.087, 0.105, 0.131, 0.095, 0.134, 0.085, 0.109, 0.12]"
3,"[0.095, 0.086, 0.116, 0.097, 0.247, 0.103, 0.094, 0.129, 0.116, 0.101]"
4,"[0.148, 0.142, 0.222, 0.345, 0.111, 0.32, 0.2, 0.085, 0.103, 0.123]"
5,"[0.272, 0.179, 0.133, 0.105, 0.106, 0.134, 0.14, 0.295, 0.197, 0.33]"
6,"[0.119, 0.403, 0.28, 0.361, 0.272, 0.308, 0.312, 0.219, 0.225, 0.247]"
7,"[0.478, 0.21, 0.256, 0.293, 0.209, 0.239, 0.289, 0.472, 0.34, 0.355]"
8,"[0.237, 0.303, 0.276, 0.326, 0.404, 0.287, 0.348, 0.348, 0.357, 0.355]"
9,"[0.343, 0.157, 0.248, 0.173, 0.244, 0.193, 0.217, 0.29, 0.363, 0.294]"
10,"[0.155, 0.33, 0.289, 0.308, 0.304, 0.31, 0.296, 0.206, 0.269, 0.169]"
11,"[0.343, 0.156, 0.202, 0.171, 0.188, 0.172, 0.195, 0.28, 0.312, 0.289]"
12,"[0.162, 0.301, 0.328, 0.327, 0.338, 0.35, 0.354, 0.184, 0.256, 0.166]"
13,"[0.317, 0.16, 0.201, 0.174, 0.172, 0.173, 0.187, 0.272, 0.283, 0.284]"
14,"[0.165, 0.294, 0.317, 0.31, 0.3, 0.355, 0.347, 0.184, 0.218, 0.164]"
15,"[0.327, 0.146, 0.19, 0.158, 0.173, 0.156, 0.185, 0.297, 0.347, 0.322]"
16,"[0.152, 0.276, 0.318, 0.319, 0.378, 0.353, 0.386, 0.167, 0.208, 0.145]"
17,"[0.385, 0.138, 0.164, 0.133, 0.17, 0.14, 0.179, 0.324, 0.379, 0.369]"
18,"[0.135, 0.334, 0.38, 0.361, 0.429, 0.4, 0.427, 0.175, 0.224, 0.129]"
19,"[0.377, 0.128, 0.147, 0.119, 0.173, 0.111, 0.166, 0.328, 0.364, 0.382]"
20,"[0.122, 0.368, 0.381, 0.386, 0.402, 0.382, 0.417, 0.195, 0.234, 0.125]"
21,"[0.379, 0.123, 0.142, 0.113, 0.171, 0.104, 0.152, 0.345, 0.35, 0.399]"
22,"[0.117, 0.37, 0.375, 0.387, 0.379, 0.388, 0.419, 0.205, 0.235, 0.121]"
23,"[0.399, 0.117, 0.137, 0.118, 0.172, 0.101, 0.143, 0.342, 0.365, 0.41]"
24,"[0.115, 0.303, 0.386, 0.333, 0.41, 0.396, 0.422, 0.213, 0.228, 0.14]"
25,"[0.391, 0.152, 0.138, 0.183, 0.172, 0.379, 0.141, 0.315, 0.461, 0.392]"
26,"[0.159, 0.254, 0.32, 0.274, 0.374, 0.396, 0.363, 0.274, 0.431, 0.389]"
27,"[0.363, 0.218, 0.2, 0.23, 0.199, 0.395, 0.234, 0.284, 0.46, 0.319]"
28,"[0.251, 0.231, 0.229, 0.245, 0.375, 0.347, 0.292, 0.28, 0.428, 0.381]"
29,"[0.296, 0.209, 0.232, 0.198, 0.462, 0.462, 0.189, 0.272, 0.458, 0.291]"
30,"[0.298, 0.23, 0.217, 0.247, 0.292, 0.348, 0.271, 0.242, 0.402, 0.361]"
31,"[0.292, 0.162, 0.196, 0.162, 0.338, 0.475, 0.233, 0.269, 0.362, 0.293]"
32,"[0.277, 0.242, 0.232, 0.258, 0.28, 0.331, 0.281, 0.261, 0.449, 0.309]"
33,"[0.296, 0.196, 0.23, 0.194, 0.356, 0.475, 0.287, 0.278, 0.301, 0.345]"
34,"[0.302, 0.259, 0.245, 0.268, 0.284, 0.331, 0.288, 0.284, 0.464, 0.316]"
35,"[0.304, 0.238, 0.264, 0.244, 0.342, 0.459, 0.319, 0.284, 0.303, 0.363]"
36,"[0.32, 0.283, 0.258, 0.294, 0.288, 0.327, 0.292, 0.296, 0.509, 0.335]"
37,"[0.317, 0.267, 0.276, 0.263, 0.333, 0.459, 0.33, 0.292, 0.31, 0.364]"
38,"[0.32, 0.294, 0.26, 0.294, 0.286, 0.334, 0.303, 0.3, 0.495, 0.333]"
39,"[0.341, 0.272, 0.283, 0.277, 0.323, 0.474, 0.328, 0.32, 0.336, 0.409]"
40,"[0.314, 0.292, 0.293, 0.299, 0.305, 0.342, 0.317, 0.29, 0.505, 0.316]"
41,"[0.356, 0.261, 0.283, 0.257, 0.328, 0.473, 0.321, 0.346, 0.337, 0.421]"
42,"[0.307, 0.311, 0.31, 0.318, 0.327, 0.342, 0.329, 0.285, 0.482, 0.311]"
43,"[0.356, 0.249, 0.279, 0.248, 0.332, 0.468, 0.32, 0.347, 0.341, 0.394]"
44,"[0.302, 0.311, 0.305, 0.325, 0.325, 0.337, 0.33, 0.275, 0.512, 0.302]"
45,"[0.349, 0.24, 0.276, 0.236, 0.332, 0.473, 0.323, 0.338, 0.345, 0.382]"
46,"[0.3, 0.302, 0.295, 0.319, 0.324, 0.341, 0.324, 0.27, 0.508, 0.309]"
47,"[0.334, 0.258, 0.272, 0.255, 0.318, 0.487, 0.312, 0.321, 0.363, 0.362]"
48,"[0.303, 0.29, 0.289, 0.307, 0.308, 0.345, 0.311, 0.272, 0.527, 0.32]"
49,"[0.316, 0.283, 0.279, 0.278, 0.314, 0.484, 0.309, 0.307, 0.373, 0.344]"
50,"[0.314, 0.272, 0.281, 0.296, 0.305, 0.346, 0.306, 0.273, 0.524, 0.323]"
51,"[0.308, 0.29, 0.293, 0.277, 0.305, 0.473, 0.309, 0.294, 0.376, 0.33]"
52,"[0.314, 0.258, 0.271, 0.27, 0.295, 0.343, 0.298, 0.279, 0.513, 0.327]"
53,"[0.303, 0.296, 0.294, 0.289, 0.302, 0.482, 0.314, 0.282, 0.355, 0.316]"
54,"[0.329, 0.252, 0.256, 0.261, 0.287, 0.348, 0.298, 0.301, 0.478, 0.331]"
55,"[0.297, 0.303, 0.309, 0.29, 0.3, 0.469, 0.306, 0.276, 0.329, 0.306]"
56,"[0.334, 0.245, 0.248, 0.257, 0.28, 0.349, 0.287, 0.309, 0.501, 0.329]"
57,"[0.293, 0.307, 0.307, 0.293, 0.288, 0.473, 0.297, 0.264, 0.322, 0.297]"
58,"[0.322, 0.24, 0.248, 0.251, 0.276, 0.36, 0.287, 0.308, 0.508, 0.326]"
59,"[0.285, 0.302, 0.306, 0.29, 0.286, 0.501, 0.307, 0.256, 0.329, 0.276]"
60,"[0.327, 0.224, 0.238, 0.237, 0.268, 0.35, 0.282, 0.31, 0.507, 0.322]"
61,"[0.274, 0.3, 0.305, 0.287, 0.293, 0.482, 0.316, 0.243, 0.33, 0.267]"
62,"[0.325, 0.217, 0.234, 0.228, 0.267, 0.331, 0.281, 0.308, 0.492, 0.32]"
63,"[0.268, 0.294, 0.302, 0.282, 0.274, 0.492, 0.315, 0.239, 0.332, 0.257]"
64,"[0.328, 0.211, 0.222, 0.221, 0.246, 0.32, 0.267, 0.304, 0.446, 0.316]"
65,"[0.258, 0.293, 0.292, 0.278, 0.263, 0.44, 0.308, 0.23, 0.353, 0.251]"
66,"[0.323, 0.204, 0.211, 0.214, 0.249, 0.314, 0.261, 0.297, 0.428, 0.307]"
67,"[0.251, 0.287, 0.276, 0.272, 0.24, 0.444, 0.288, 0.223, 0.378, 0.24]"
68,"[0.317, 0.204, 0.213, 0.212, 0.255, 0.318, 0.254, 0.294, 0.377, 0.305]"
69,"[0.247, 0.282, 0.268, 0.269, 0.228, 0.43, 0.266, 0.218, 0.402, 0.235]"
70,"[0.312, 0.203, 0.213, 0.21, 0.26, 0.317, 0.268, 0.291, 0.332, 0.3]"
71,"[0.243, 0.28, 0.258, 0.269, 0.236, 0.432, 0.278, 0.211, 0.446, 0.235]"
72,"[0.306, 0.206, 0.217, 0.211, 0.251, 0.325, 0.268, 0.288, 0.336, 0.298]"
73,"[0.243, 0.279, 0.255, 0.268, 0.25, 0.432, 0.29, 0.21, 0.403, 0.235]"
74,"[0.302, 0.2, 0.209, 0.209, 0.26, 0.328, 0.269, 0.285, 0.355, 0.294]"
75,"[0.247, 0.282, 0.253, 0.266, 0.254, 0.461, 0.292, 0.213, 0.391, 0.231]"
76,"[0.301, 0.194, 0.211, 0.2, 0.256, 0.341, 0.269, 0.273, 0.371, 0.291]"
77,"[0.245, 0.279, 0.25, 0.266, 0.257, 0.523, 0.293, 0.215, 0.376, 0.231]"
78,"[0.296, 0.195, 0.193, 0.199, 0.241, 0.362, 0.254, 0.277, 0.415, 0.283]"
79,"[0.237, 0.268, 0.247, 0.258, 0.279, 0.405, 0.286, 0.213, 0.37, 0.229]"
80,"[0.288, 0.191, 0.189, 0.193, 0.246, 0.357, 0.254, 0.272, 0.438, 0.271]"
81,"[0.234, 0.264, 0.238, 0.255, 0.277, 0.444, 0.278, 0.206, 0.31, 0.228]"
82,"[0.277, 0.184, 0.178, 0.188, 0.244, 0.353, 0.244, 0.266, 0.443, 0.258]"
83,"[0.233, 0.259, 0.227, 0.246, 0.276, 0.467, 0.273, 0.207, 0.282, 0.216]"
84,"[0.267, 0.183, 0.164, 0.181, 0.24, 0.36, 0.242, 0.259, 0.466, 0.251]"
85,"[0.228, 0.254, 0.226, 0.24, 0.274, 0.458, 0.27, 0.199, 0.332, 0.217]"
86,"[0.264, 0.178, 0.164, 0.177, 0.24, 0.368, 0.24, 0.259, 0.46, 0.245]"
87,"[0.233, 0.25, 0.233, 0.239, 0.283, 0.487, 0.281, 0.199, 0.395, 0.212]"
88,"[0.268, 0.178, 0.163, 0.174, 0.247, 0.393, 0.243, 0.254, 0.469, 0.243]"
89,"[0.234, 0.249, 0.233, 0.24, 0.261, 0.485, 0.284, 0.199, 0.413, 0.218]"
90,"[0.266, 0.177, 0.175, 0.174, 0.269, 0.408, 0.254, 0.252, 0.481, 0.241]"
91,"[0.237, 0.251, 0.235, 0.237, 0.265, 0.431, 0.286, 0.201, 0.384, 0.217]"
92,"[0.261, 0.179, 0.175, 0.175, 0.273, 0.387, 0.267, 0.253, 0.475, 0.238]"
93,"[0.237, 0.246, 0.233, 0.237, 0.268, 0.366, 0.285, 0.199, 0.373, 0.221]"
94,"[0.263, 0.179, 0.177, 0.179, 0.272, 0.425, 0.267, 0.253, 0.481, 0.235]"
95,"[0.241, 0.249, 0.228, 0.235, 0.304, 0.396, 0.283, 0.209, 0.364, 0.23]"
96,"[0.272, 0.183, 0.183, 0.186, 0.277, 0.421, 0.269, 0.257, 0.537, 0.242]"
97,"[0.242, 0.251, 0.231, 0.235, 0.318, 0.386, 0.29, 0.208, 0.363, 0.229]"
98,"[0.269, 0.181, 0.174, 0.185, 0.251, 0.429, 0.247, 0.261, 0.489, 0.245]"
99,"[0.239, 0.25, 0.238, 0.238, 0.308, 0.394, 0.292, 0.205, 0.361, 0.23]"
