eigenvector_centrality,[1]
0,"[0.163, 0.111, 0.146, 0.097, 0.157, 0.181, 0.172, 0.085, 0.091, 0.243]"
1,"[0.095, 0.275, 0.158, 0.158, 0.11, 0.092, 0.093, 0.104, 0.103, 0.155]"
2,"[0.15, 0.086, 0.108, 0.122, 0.227, 0.139, 0.184, 0.163, 0.093, 0.115]"
3,"[0.103, 0.223, 0.104, 0.101, 0.132, 0.092, 0.103, 0.102, 0.096, 0.102]"
4,"[0.103, 0.111, 0.104, 0.118, 0.195, 0.092, 0.108, 0.102, 0.093, 0.102]"
5,"[0.23, 0.119, 0.122, 0.101, 0.094, 0.092, 0.106, 0.292, 0.097, 0.231]"
6,"[0.122, 0.337, 0.299, 0.204, 0.396, 0.236, 0.257, 0.102, 0.197, 0.207]"
7,"[0.292, 0.188, 0.16, 0.135, 0.094, 0.152, 0.203, 0.266, 0.345, 0.273]"
8,"[0.131, 0.312, 0.25, 0.197, 0.243, 0.207, 0.202, 0.102, 0.21, 0.214]"
9,"[0.268, 0.191, 0.123, 0.162, 0.094, 0.15, 0.158, 0.254, 0.356, 0.208]"
10,"[0.118, 0.273, 0.23, 0.224, 0.251, 0.233, 0.235, 0.103, 0.209, 0.176]"
11,"[0.275, 0.16, 0.112, 0.163, 0.094, 0.138, 0.143, 0.27, 0.332, 0.26]"
12,"[0.119, 0.287, 0.254, 0.247, 0.265, 0.262, 0.267, 0.108, 0.2, 0.212]"
13,"[0.287, 0.162, 0.113, 0.169, 0.095, 0.155, 0.149, 0.287, 0.347, 0.255]"
14,"[0.128, 0.299, 0.266, 0.256, 0.285, 0.276, 0.278, 0.121, 0.184, 0.178]"
15,"[0.312, 0.179, 0.126, 0.22, 0.098, 0.176, 0.258, 0.309, 0.37, 0.288]"
16,"[0.14, 0.316, 0.28, 0.264, 0.289, 0.284, 0.287, 0.182, 0.168, 0.175]"
17,"[0.304, 0.206, 0.143, 0.297, 0.184, 0.238, 0.255, 0.306, 0.367, 0.29]"
18,"[0.217, 0.305, 0.28, 0.264, 0.285, 0.286, 0.297, 0.183, 0.138, 0.175]"
19,"[0.298, 0.215, 0.18, 0.282, 0.197, 0.253, 0.198, 0.3, 0.336, 0.284]"
20,"[0.234, 0.303, 0.275, 0.261, 0.286, 0.296, 0.296, 0.169, 0.16, 0.172]"
21,"[0.295, 0.181, 0.236, 0.291, 0.179, 0.245, 0.195, 0.297, 0.313, 0.296]"
22,"[0.229, 0.299, 0.271, 0.26, 0.283, 0.295, 0.293, 0.169, 0.168, 0.209]"
23,"[0.293, 0.142, 0.3, 0.26, 0.168, 0.23, 0.186, 0.294, 0.285, 0.308]"
24,"[0.216, 0.296, 0.273, 0.262, 0.282, 0.291, 0.293, 0.149, 0.174, 0.25]"
25,"[0.29, 0.319, 0.292, 0.264, 0.182, 0.232, 0.184, 0.295, 0.279, 0.318]"
26,"[0.2, 0.399, 0.275, 0.261, 0.282, 0.295, 0.294, 0.217, 0.273, 0.298]"
27,"[0.294, 0.519, 0.273, 0.288, 0.224, 0.261, 0.195, 0.304, 0.291, 0.332]"
28,"[0.249, 0.409, 0.275, 0.275, 0.298, 0.293, 0.296, 0.284, 0.291, 0.314]"
29,"[0.314, 0.547, 0.306, 0.333, 0.328, 0.321, 0.246, 0.317, 0.347, 0.352]"
30,"[0.297, 0.422, 0.294, 0.285, 0.288, 0.296, 0.277, 0.277, 0.206, 0.304]"
31,"[0.331, 0.534, 0.349, 0.34, 0.32, 0.316, 0.266, 0.334, 0.415, 0.328]"
32,"[0.363, 0.405, 0.318, 0.295, 0.278, 0.307, 0.261, 0.321, 0.136, 0.358]"
33,"[0.308, 0.551, 0.385, 0.387, 0.336, 0.355, 0.264, 0.281, 0.455, 0.282]"
34,"[0.352, 0.412, 0.307, 0.264, 0.246, 0.289, 0.253, 0.346, 0.116, 0.431]"
35,"[0.281, 0.535, 0.413, 0.375, 0.338, 0.337, 0.317, 0.279, 0.477, 0.185]"
36,"[0.312, 0.431, 0.283, 0.277, 0.265, 0.29, 0.244, 0.348, 0.117, 0.444]"
37,"[0.267, 0.508, 0.39, 0.325, 0.369, 0.287, 0.381, 0.263, 0.477, 0.117]"
38,"[0.351, 0.427, 0.269, 0.264, 0.189, 0.282, 0.15, 0.387, 0.137, 0.44]"
39,"[0.186, 0.496, 0.336, 0.372, 0.399, 0.37, 0.412, 0.175, 0.484, 0.092]"
40,"[0.387, 0.42, 0.238, 0.181, 0.126, 0.163, 0.09, 0.411, 0.207, 0.445]"
41,"[0.132, 0.488, 0.41, 0.389, 0.414, 0.392, 0.428, 0.112, 0.521, 0.092]"
42,"[0.404, 0.407, 0.137, 0.133, 0.101, 0.109, 0.089, 0.43, 0.187, 0.446]"
43,"[0.105, 0.51, 0.433, 0.402, 0.421, 0.417, 0.441, 0.099, 0.472, 0.096]"
44,"[0.418, 0.408, 0.101, 0.121, 0.1, 0.105, 0.089, 0.445, 0.186, 0.445]"
45,"[0.103, 0.534, 0.441, 0.413, 0.426, 0.424, 0.452, 0.099, 0.365, 0.106]"
46,"[0.418, 0.411, 0.096, 0.121, 0.1, 0.105, 0.089, 0.443, 0.19, 0.449]"
47,"[0.103, 0.521, 0.44, 0.413, 0.428, 0.426, 0.454, 0.099, 0.182, 0.142]"
48,"[0.415, 0.403, 0.096, 0.121, 0.1, 0.105, 0.089, 0.442, 0.212, 0.456]"
49,"[0.102, 0.525, 0.438, 0.408, 0.42, 0.429, 0.454, 0.099, 0.122, 0.177]"
50,"[0.412, 0.374, 0.096, 0.121, 0.1, 0.105, 0.089, 0.428, 0.251, 0.454]"
51,"[0.102, 0.52, 0.426, 0.399, 0.414, 0.414, 0.448, 0.098, 0.117, 0.185]"
52,"[0.411, 0.341, 0.096, 0.121, 0.1, 0.105, 0.09, 0.402, 0.251, 0.438]"
53,"[0.102, 0.5, 0.398, 0.397, 0.394, 0.401, 0.439, 0.1, 0.119, 0.177]"
54,"[0.412, 0.331, 0.096, 0.12, 0.1, 0.106, 0.096, 0.399, 0.254, 0.408]"
55,"[0.109, 0.498, 0.396, 0.391, 0.384, 0.408, 0.403, 0.102, 0.123, 0.173]"
56,"[0.406, 0.331, 0.096, 0.121, 0.105, 0.108, 0.123, 0.386, 0.258, 0.421]"
57,"[0.134, 0.484, 0.386, 0.36, 0.361, 0.388, 0.368, 0.126, 0.118, 0.171]"
58,"[0.384, 0.337, 0.098, 0.134, 0.139, 0.115, 0.136, 0.356, 0.27, 0.436]"
59,"[0.139, 0.476, 0.362, 0.35, 0.354, 0.383, 0.363, 0.141, 0.11, 0.174]"
60,"[0.376, 0.325, 0.101, 0.128, 0.136, 0.115, 0.127, 0.357, 0.331, 0.444]"
61,"[0.126, 0.457, 0.359, 0.353, 0.355, 0.387, 0.369, 0.11, 0.105, 0.179]"
62,"[0.373, 0.331, 0.097, 0.12, 0.111, 0.108, 0.096, 0.361, 0.363, 0.428]"
63,"[0.106, 0.477, 0.363, 0.359, 0.36, 0.393, 0.369, 0.101, 0.102, 0.142]"
64,"[0.362, 0.34, 0.096, 0.12, 0.1, 0.106, 0.09, 0.364, 0.358, 0.414]"
65,"[0.102, 0.479, 0.36, 0.355, 0.359, 0.388, 0.367, 0.1, 0.103, 0.134]"
66,"[0.357, 0.368, 0.096, 0.12, 0.1, 0.106, 0.09, 0.364, 0.341, 0.362]"
67,"[0.102, 0.494, 0.356, 0.352, 0.357, 0.381, 0.364, 0.1, 0.109, 0.135]"
68,"[0.344, 0.407, 0.096, 0.12, 0.1, 0.106, 0.09, 0.357, 0.342, 0.318]"
69,"[0.102, 0.453, 0.353, 0.344, 0.35, 0.371, 0.359, 0.102, 0.119, 0.144]"
70,"[0.321, 0.423, 0.096, 0.12, 0.101, 0.106, 0.092, 0.336, 0.34, 0.312]"
71,"[0.102, 0.374, 0.336, 0.332, 0.336, 0.349, 0.342, 0.106, 0.11, 0.144]"
72,"[0.301, 0.455, 0.096, 0.12, 0.101, 0.106, 0.092, 0.306, 0.325, 0.317]"
73,"[0.102, 0.392, 0.298, 0.306, 0.298, 0.317, 0.32, 0.102, 0.106, 0.136]"
74,"[0.291, 0.501, 0.096, 0.12, 0.1, 0.106, 0.09, 0.285, 0.316, 0.312]"
75,"[0.102, 0.364, 0.271, 0.278, 0.27, 0.291, 0.295, 0.1, 0.106, 0.125]"
76,"[0.284, 0.467, 0.096, 0.12, 0.1, 0.106, 0.09, 0.275, 0.302, 0.308]"
77,"[0.102, 0.348, 0.264, 0.262, 0.259, 0.275, 0.284, 0.1, 0.105, 0.113]"
78,"[0.279, 0.463, 0.096, 0.12, 0.1, 0.105, 0.089, 0.274, 0.275, 0.295]"
79,"[0.102, 0.351, 0.249, 0.252, 0.247, 0.263, 0.275, 0.099, 0.105, 0.105]"
80,"[0.271, 0.493, 0.096, 0.12, 0.1, 0.105, 0.089, 0.262, 0.256, 0.268]"
81,"[0.102, 0.351, 0.239, 0.248, 0.238, 0.247, 0.263, 0.099, 0.106, 0.104]"
82,"[0.26, 0.494, 0.096, 0.12, 0.1, 0.105, 0.089, 0.253, 0.251, 0.252]"
83,"[0.102, 0.357, 0.228, 0.233, 0.229, 0.231, 0.249, 0.099, 0.104, 0.102]"
84,"[0.252, 0.494, 0.096, 0.121, 0.1, 0.105, 0.089, 0.248, 0.248, 0.247]"
85,"[0.102, 0.321, 0.221, 0.232, 0.223, 0.222, 0.233, 0.099, 0.103, 0.097]"
86,"[0.246, 0.422, 0.096, 0.122, 0.1, 0.105, 0.089, 0.239, 0.246, 0.251]"
87,"[0.102, 0.453, 0.216, 0.221, 0.212, 0.213, 0.217, 0.099, 0.103, 0.096]"
88,"[0.24, 0.385, 0.096, 0.122, 0.1, 0.105, 0.089, 0.238, 0.241, 0.251]"
89,"[0.103, 0.513, 0.218, 0.21, 0.211, 0.207, 0.21, 0.099, 0.102, 0.096]"
90,"[0.244, 0.37, 0.096, 0.122, 0.1, 0.105, 0.089, 0.245, 0.237, 0.24]"
91,"[0.103, 0.519, 0.215, 0.213, 0.211, 0.207, 0.21, 0.099, 0.102, 0.094]"
92,"[0.245, 0.375, 0.096, 0.122, 0.1, 0.105, 0.089, 0.25, 0.234, 0.234]"
93,"[0.103, 0.53, 0.217, 0.214, 0.213, 0.211, 0.21, 0.099, 0.102, 0.094]"
94,"[0.245, 0.376, 0.096, 0.122, 0.1, 0.105, 0.089, 0.25, 0.228, 0.224]"
95,"[0.103, 0.522, 0.22, 0.216, 0.216, 0.214, 0.213, 0.099, 0.101, 0.093]"
96,"[0.249, 0.382, 0.096, 0.122, 0.1, 0.105, 0.089, 0.255, 0.229, 0.206]"
97,"[0.103, 0.521, 0.224, 0.223, 0.217, 0.215, 0.217, 0.099, 0.1, 0.093]"
98,"[0.254, 0.377, 0.096, 0.122, 0.1, 0.105, 0.089, 0.254, 0.222, 0.195]"
99,"[0.103, 0.514, 0.229, 0.225, 0.223, 0.218, 0.218, 0.099, 0.1, 0.093]"
