eigenvector_centrality,[6]
0,"[0.103, 0.114, 0.109, 0.097, 0.083, 0.114, 0.109, 0.104, 0.093, 0.095]"
1,"[0.08, 0.107, 0.104, 0.101, 0.111, 0.086, 0.109, 0.102, 0.113, 0.103]"
2,"[0.103, 0.109, 0.116, 0.097, 0.084, 0.086, 0.109, 0.104, 0.093, 0.145]"
3,"[0.08, 0.107, 0.152, 0.101, 0.139, 0.093, 0.118, 0.109, 0.113, 0.121]"
4,"[0.141, 0.109, 0.146, 0.151, 0.106, 0.097, 0.123, 0.145, 0.113, 0.125]"
5,"[0.161, 0.3, 0.28, 0.18, 0.192, 0.266, 0.167, 0.185, 0.24, 0.218]"
6,"[0.327, 0.344, 0.199, 0.215, 0.15, 0.187, 0.177, 0.355, 0.219, 0.327]"
7,"[0.231, 0.428, 0.341, 0.371, 0.35, 0.425, 0.372, 0.221, 0.367, 0.324]"
8,"[0.476, 0.425, 0.221, 0.301, 0.253, 0.283, 0.277, 0.378, 0.408, 0.403]"
9,"[0.329, 0.427, 0.396, 0.332, 0.346, 0.436, 0.406, 0.325, 0.358, 0.379]"
10,"[0.376, 0.36, 0.21, 0.278, 0.26, 0.273, 0.247, 0.351, 0.378, 0.44]"
11,"[0.216, 0.309, 0.315, 0.397, 0.398, 0.421, 0.343, 0.251, 0.342, 0.273]"
12,"[0.365, 0.219, 0.203, 0.289, 0.259, 0.281, 0.178, 0.328, 0.312, 0.421]"
13,"[0.229, 0.365, 0.311, 0.373, 0.418, 0.379, 0.329, 0.262, 0.333, 0.178]"
14,"[0.417, 0.242, 0.214, 0.287, 0.267, 0.279, 0.204, 0.379, 0.349, 0.41]"
15,"[0.253, 0.366, 0.355, 0.363, 0.41, 0.375, 0.409, 0.279, 0.281, 0.15]"
16,"[0.405, 0.271, 0.256, 0.256, 0.263, 0.26, 0.284, 0.411, 0.366, 0.421]"
17,"[0.267, 0.366, 0.352, 0.343, 0.397, 0.357, 0.391, 0.282, 0.288, 0.155]"
18,"[0.403, 0.302, 0.272, 0.229, 0.196, 0.242, 0.296, 0.392, 0.38, 0.438]"
19,"[0.275, 0.352, 0.344, 0.324, 0.363, 0.341, 0.375, 0.278, 0.33, 0.194]"
20,"[0.389, 0.285, 0.285, 0.208, 0.145, 0.207, 0.296, 0.369, 0.368, 0.428]"
21,"[0.276, 0.331, 0.309, 0.298, 0.337, 0.311, 0.347, 0.25, 0.354, 0.3]"
22,"[0.345, 0.325, 0.237, 0.185, 0.126, 0.192, 0.281, 0.346, 0.36, 0.423]"
23,"[0.252, 0.315, 0.303, 0.287, 0.325, 0.301, 0.31, 0.233, 0.365, 0.366]"
24,"[0.317, 0.348, 0.236, 0.192, 0.123, 0.194, 0.251, 0.324, 0.338, 0.414]"
25,"[0.254, 0.288, 0.302, 0.284, 0.336, 0.302, 0.351, 0.244, 0.373, 0.43]"
26,"[0.334, 0.36, 0.254, 0.208, 0.146, 0.206, 0.413, 0.35, 0.336, 0.414]"
27,"[0.316, 0.298, 0.315, 0.297, 0.342, 0.31, 0.383, 0.322, 0.382, 0.434]"
28,"[0.332, 0.37, 0.286, 0.272, 0.194, 0.252, 0.586, 0.357, 0.35, 0.422]"
29,"[0.361, 0.302, 0.309, 0.295, 0.36, 0.311, 0.466, 0.403, 0.358, 0.416]"
30,"[0.325, 0.385, 0.329, 0.317, 0.242, 0.312, 0.603, 0.359, 0.363, 0.421]"
31,"[0.381, 0.307, 0.302, 0.296, 0.379, 0.31, 0.466, 0.452, 0.331, 0.422]"
32,"[0.322, 0.302, 0.375, 0.36, 0.3, 0.374, 0.557, 0.363, 0.357, 0.406]"
33,"[0.332, 0.302, 0.308, 0.306, 0.374, 0.326, 0.508, 0.464, 0.265, 0.453]"
34,"[0.319, 0.21, 0.27, 0.333, 0.351, 0.321, 0.481, 0.35, 0.315, 0.37]"
35,"[0.32, 0.286, 0.308, 0.298, 0.349, 0.321, 0.49, 0.393, 0.236, 0.418]"
36,"[0.308, 0.202, 0.244, 0.327, 0.423, 0.3, 0.595, 0.32, 0.275, 0.334]"
37,"[0.419, 0.276, 0.281, 0.264, 0.321, 0.285, 0.479, 0.435, 0.343, 0.385]"
38,"[0.28, 0.321, 0.324, 0.374, 0.438, 0.382, 0.602, 0.297, 0.261, 0.31]"
39,"[0.458, 0.259, 0.255, 0.239, 0.275, 0.247, 0.491, 0.421, 0.376, 0.355]"
40,"[0.262, 0.35, 0.394, 0.428, 0.414, 0.433, 0.588, 0.266, 0.255, 0.276]"
41,"[0.451, 0.249, 0.24, 0.227, 0.251, 0.228, 0.477, 0.389, 0.371, 0.293]"
42,"[0.253, 0.361, 0.414, 0.403, 0.38, 0.423, 0.576, 0.252, 0.236, 0.259]"
43,"[0.403, 0.239, 0.235, 0.216, 0.24, 0.223, 0.482, 0.352, 0.391, 0.286]"
44,"[0.241, 0.382, 0.4, 0.351, 0.347, 0.377, 0.589, 0.253, 0.219, 0.226]"
45,"[0.369, 0.232, 0.231, 0.208, 0.238, 0.213, 0.512, 0.328, 0.363, 0.28]"
46,"[0.239, 0.369, 0.401, 0.316, 0.315, 0.34, 0.579, 0.252, 0.214, 0.214]"
47,"[0.322, 0.224, 0.218, 0.198, 0.227, 0.196, 0.521, 0.306, 0.332, 0.263]"
48,"[0.236, 0.347, 0.373, 0.277, 0.298, 0.318, 0.567, 0.249, 0.209, 0.21]"
49,"[0.3, 0.214, 0.197, 0.176, 0.213, 0.175, 0.478, 0.29, 0.324, 0.254]"
50,"[0.227, 0.344, 0.332, 0.265, 0.285, 0.31, 0.549, 0.244, 0.206, 0.205]"
51,"[0.285, 0.195, 0.175, 0.146, 0.194, 0.143, 0.489, 0.278, 0.306, 0.247]"
52,"[0.215, 0.341, 0.328, 0.244, 0.269, 0.282, 0.536, 0.238, 0.199, 0.204]"
53,"[0.268, 0.17, 0.155, 0.132, 0.172, 0.132, 0.517, 0.268, 0.291, 0.243]"
54,"[0.2, 0.321, 0.3, 0.232, 0.254, 0.262, 0.464, 0.228, 0.186, 0.198]"
55,"[0.249, 0.16, 0.148, 0.128, 0.164, 0.128, 0.491, 0.257, 0.272, 0.24]"
56,"[0.184, 0.304, 0.252, 0.208, 0.243, 0.245, 0.491, 0.209, 0.167, 0.181]"
57,"[0.238, 0.157, 0.141, 0.127, 0.158, 0.12, 0.546, 0.248, 0.253, 0.232]"
58,"[0.169, 0.263, 0.219, 0.189, 0.231, 0.222, 0.444, 0.195, 0.157, 0.172]"
59,"[0.228, 0.149, 0.129, 0.117, 0.146, 0.113, 0.449, 0.244, 0.237, 0.222]"
60,"[0.144, 0.217, 0.208, 0.186, 0.216, 0.21, 0.459, 0.166, 0.137, 0.152]"
61,"[0.216, 0.141, 0.121, 0.108, 0.134, 0.102, 0.377, 0.226, 0.217, 0.192]"
62,"[0.131, 0.188, 0.191, 0.175, 0.2, 0.182, 0.524, 0.148, 0.117, 0.133]"
63,"[0.189, 0.135, 0.115, 0.103, 0.119, 0.095, 0.332, 0.207, 0.17, 0.173]"
64,"[0.122, 0.163, 0.147, 0.136, 0.161, 0.135, 0.451, 0.141, 0.113, 0.121]"
65,"[0.167, 0.126, 0.11, 0.099, 0.113, 0.093, 0.31, 0.201, 0.148, 0.167]"
66,"[0.12, 0.136, 0.125, 0.115, 0.151, 0.13, 0.34, 0.131, 0.108, 0.113]"
67,"[0.158, 0.122, 0.11, 0.093, 0.112, 0.09, 0.236, 0.201, 0.147, 0.168]"
68,"[0.113, 0.139, 0.129, 0.118, 0.157, 0.134, 0.19, 0.128, 0.106, 0.107]"
69,"[0.157, 0.119, 0.109, 0.093, 0.111, 0.09, 0.173, 0.198, 0.147, 0.166]"
70,"[0.111, 0.129, 0.122, 0.114, 0.145, 0.127, 0.096, 0.122, 0.102, 0.101]"
71,"[0.15, 0.116, 0.109, 0.093, 0.109, 0.09, 0.117, 0.191, 0.142, 0.164]"
72,"[0.107, 0.122, 0.115, 0.107, 0.129, 0.115, 0.095, 0.116, 0.095, 0.095]"
73,"[0.144, 0.114, 0.109, 0.093, 0.109, 0.09, 0.098, 0.183, 0.134, 0.16]"
74,"[0.102, 0.118, 0.109, 0.103, 0.12, 0.112, 0.095, 0.112, 0.092, 0.09]"
75,"[0.143, 0.114, 0.109, 0.093, 0.109, 0.09, 0.098, 0.184, 0.133, 0.16]"
76,"[0.102, 0.115, 0.109, 0.101, 0.121, 0.112, 0.095, 0.107, 0.091, 0.087]"
77,"[0.145, 0.114, 0.109, 0.093, 0.109, 0.09, 0.098, 0.185, 0.136, 0.164]"
78,"[0.102, 0.12, 0.111, 0.104, 0.129, 0.113, 0.095, 0.104, 0.091, 0.085]"
79,"[0.147, 0.114, 0.109, 0.093, 0.109, 0.09, 0.1, 0.191, 0.142, 0.166]"
80,"[0.102, 0.122, 0.115, 0.108, 0.14, 0.117, 0.095, 0.104, 0.091, 0.082]"
81,"[0.15, 0.114, 0.109, 0.093, 0.109, 0.09, 0.1, 0.192, 0.142, 0.168]"
82,"[0.102, 0.123, 0.115, 0.111, 0.148, 0.124, 0.095, 0.104, 0.091, 0.081]"
83,"[0.152, 0.114, 0.109, 0.093, 0.109, 0.09, 0.097, 0.192, 0.142, 0.166]"
84,"[0.102, 0.122, 0.115, 0.114, 0.142, 0.121, 0.096, 0.104, 0.091, 0.08]"
85,"[0.152, 0.114, 0.109, 0.093, 0.109, 0.09, 0.096, 0.191, 0.138, 0.166]"
86,"[0.102, 0.124, 0.116, 0.111, 0.141, 0.12, 0.097, 0.104, 0.091, 0.08]"
87,"[0.149, 0.114, 0.109, 0.093, 0.109, 0.09, 0.096, 0.191, 0.142, 0.166]"
88,"[0.102, 0.122, 0.115, 0.111, 0.141, 0.118, 0.097, 0.104, 0.091, 0.081]"
