none,[]
0,"[0.11776447105788423, 0.108, 0.104, 0.082, 0.08, 0.102, 0.098, 0.112, 0.106, 0.174, 0.084, 0.118, 0.098, 0.174, 0.082, 0.076, 0.082, 0.114, 0.08, 0.12224448897795591]"
1,"[0.11776447105788423, 0.116, 0.104, 0.082, 0.08, 0.132, 0.098, 0.112, 0.106, 0.118, 0.084, 0.106, 0.11, 0.116, 0.116, 0.082, 0.082, 0.114, 0.08, 0.12224448897795591]"
2,"[0.1157684630738523, 0.116, 0.104, 0.082, 0.08, 0.102, 0.098, 0.112, 0.166, 0.118, 0.094, 0.198, 0.114, 0.096, 0.098, 0.082, 0.082, 0.114, 0.08, 0.12224448897795591]"
3,"[0.2155688622754491, 0.172, 0.102, 0.11, 0.098, 0.182, 0.126, 0.118, 0.11, 0.09, 0.094, 0.166, 0.18, 0.096, 0.184, 0.114, 0.104, 0.186, 0.164, 0.1843687374749499]"
4,"[0.11776447105788423, 0.086, 0.1, 0.148, 0.09, 0.106, 0.126, 0.178, 0.11, 0.09, 0.094, 0.118, 0.158, 0.096, 0.116, 0.08, 0.092, 0.112, 0.092, 0.09218436873747494]"
5,"[0.18762475049900199, 0.124, 0.106, 0.21, 0.16, 0.11, 0.13, 0.118, 0.216, 0.154, 0.094, 0.118, 0.08, 0.096, 0.2, 0.096, 0.098, 0.144, 0.162, 0.09018036072144289]"
6,"[0.26746506986027946, 0.16, 0.188, 0.172, 0.17, 0.21, 0.204, 0.174, 0.216, 0.134, 0.18, 0.186, 0.16, 0.192, 0.2, 0.174, 0.172, 0.176, 0.18, 0.17635270541082165]"
7,"[0.15568862275449102, 0.156, 0.152, 0.228, 0.156, 0.178, 0.196, 0.148, 0.196, 0.134, 0.172, 0.18, 0.16, 0.176, 0.172, 0.196, 0.188, 0.148, 0.16, 0.18036072144288579]"
8,"[0.19560878243512975, 0.238, 0.24, 0.27, 0.164, 0.214, 0.294, 0.256, 0.26, 0.22, 0.218, 0.234, 0.288, 0.24, 0.262, 0.226, 0.262, 0.24, 0.182, 0.15831663326653306]"
9,"[0.17564870259481039, 0.338, 0.356, 0.204, 0.266, 0.316, 0.318, 0.396, 0.352, 0.356, 0.41, 0.314, 0.326, 0.296, 0.32, 0.384, 0.222, 0.306, 0.31, 0.28256513026052105]"
10,"[0.3712574850299401, 0.402, 0.38, 0.4, 0.182, 0.358, 0.402, 0.304, 0.344, 0.35, 0.386, 0.346, 0.36, 0.38, 0.288, 0.338, 0.356, 0.434, 0.324, 0.2725450901803607]"
11,"[0.31736526946107785, 0.396, 0.436, 0.202, 0.444, 0.31, 0.356, 0.42, 0.434, 0.536, 0.524, 0.422, 0.386, 0.326, 0.362, 0.464, 0.278, 0.426, 0.378, 0.38877755511022044]"
12,"[0.4471057884231537, 0.454, 0.466, 0.406, 0.254, 0.372, 0.434, 0.396, 0.366, 0.32, 0.384, 0.38, 0.356, 0.42, 0.408, 0.398, 0.454, 0.452, 0.488, 0.4308617234468938]"
13,"[0.3213572854291417, 0.456, 0.41, 0.294, 0.462, 0.444, 0.408, 0.428, 0.416, 0.522, 0.448, 0.488, 0.426, 0.348, 0.408, 0.492, 0.31, 0.39, 0.4, 0.3366733466933868]"
14,"[0.41916167664670656, 0.43, 0.468, 0.44, 0.304, 0.464, 0.38, 0.434, 0.342, 0.398, 0.306, 0.422, 0.354, 0.468, 0.484, 0.29, 0.46, 0.364, 0.408, 0.43286573146292584]"
15,"[0.3772455089820359, 0.428, 0.382, 0.328, 0.442, 0.428, 0.428, 0.424, 0.436, 0.446, 0.438, 0.444, 0.386, 0.336, 0.35, 0.484, 0.344, 0.426, 0.394, 0.35671342685370744]"
16,"[0.3193612774451098, 0.434, 0.446, 0.4, 0.386, 0.446, 0.372, 0.446, 0.35, 0.394, 0.282, 0.412, 0.322, 0.482, 0.478, 0.324, 0.476, 0.408, 0.424, 0.4348697394789579]"
17,"[0.3972055888223553, 0.424, 0.284, 0.336, 0.468, 0.392, 0.386, 0.392, 0.402, 0.408, 0.446, 0.428, 0.354, 0.338, 0.392, 0.45, 0.334, 0.38, 0.402, 0.38877755511022044]"
18,"[0.39520958083832336, 0.458, 0.426, 0.414, 0.448, 0.34, 0.418, 0.452, 0.38, 0.408, 0.276, 0.378, 0.278, 0.478, 0.408, 0.334, 0.464, 0.436, 0.404, 0.36072144288577157]"
19,"[0.37325349301397204, 0.424, 0.338, 0.356, 0.47, 0.372, 0.382, 0.41, 0.41, 0.406, 0.422, 0.44, 0.342, 0.334, 0.398, 0.45, 0.374, 0.396, 0.386, 0.38276553106212424]"
20,"[0.4091816367265469, 0.438, 0.418, 0.432, 0.452, 0.28, 0.42, 0.464, 0.412, 0.378, 0.296, 0.364, 0.23, 0.464, 0.364, 0.346, 0.358, 0.426, 0.386, 0.3366733466933868]"
21,"[0.40718562874251496, 0.426, 0.342, 0.352, 0.446, 0.29, 0.376, 0.416, 0.418, 0.398, 0.41, 0.448, 0.346, 0.258, 0.382, 0.466, 0.356, 0.402, 0.372, 0.38276553106212424]"
