in_deg_centrality,[1.]
53,"[0.553, 0.538, 0.574, 0.543, 0.428, 0.6, 0.571, 0.67, 0.503, 0.515]"
54,"[0.536, 0.587, 0.564, 0.624, 0.446, 0.644, 0.568, 0.671, 0.475, 0.489]"
55,"[0.569, 0.552, 0.576, 0.576, 0.498, 0.608, 0.604, 0.672, 0.532, 0.474]"
56,"[0.549, 0.545, 0.556, 0.542, 0.438, 0.623, 0.589, 0.678, 0.507, 0.532]"
57,"[0.538, 0.547, 0.586, 0.534, 0.41, 0.622, 0.554, 0.664, 0.457, 0.526]"
58,"[0.583, 0.55, 0.576, 0.546, 0.442, 0.639, 0.592, 0.659, 0.504, 0.479]"
59,"[0.55, 0.553, 0.568, 0.565, 0.447, 0.661, 0.566, 0.676, 0.502, 0.485]"
60,"[0.543, 0.552, 0.544, 0.535, 0.459, 0.62, 0.577, 0.679, 0.506, 0.534]"
61,"[0.551, 0.544, 0.6, 0.563, 0.474, 0.628, 0.597, 0.688, 0.524, 0.542]"
62,"[0.563, 0.58, 0.589, 0.555, 0.437, 0.659, 0.582, 0.668, 0.517, 0.507]"
63,"[0.553, 0.545, 0.558, 0.522, 0.432, 0.63, 0.577, 0.664, 0.513, 0.532]"
64,"[0.547, 0.587, 0.562, 0.551, 0.427, 0.642, 0.565, 0.66, 0.52, 0.519]"
65,"[0.556, 0.589, 0.619, 0.62, 0.488, 0.631, 0.598, 0.688, 0.48, 0.517]"
66,"[0.56, 0.557, 0.603, 0.548, 0.454, 0.647, 0.59, 0.675, 0.524, 0.525]"
67,"[0.562, 0.562, 0.574, 0.512, 0.468, 0.662, 0.581, 0.676, 0.489, 0.565]"
68,"[0.582, 0.589, 0.59, 0.548, 0.495, 0.637, 0.562, 0.676, 0.54, 0.547]"
69,"[0.558, 0.561, 0.591, 0.562, 0.462, 0.644, 0.594, 0.679, 0.519, 0.516]"
70,"[0.541, 0.565, 0.586, 0.545, 0.454, 0.619, 0.604, 0.682, 0.531, 0.506]"
71,"[0.55, 0.612, 0.59, 0.543, 0.449, 0.671, 0.581, 0.671, 0.534, 0.533]"
72,"[0.557, 0.606, 0.592, 0.609, 0.472, 0.667, 0.603, 0.688, 0.555, 0.565]"
73,"[0.561, 0.55, 0.591, 0.546, 0.487, 0.626, 0.599, 0.676, 0.504, 0.519]"
74,"[0.562, 0.579, 0.604, 0.544, 0.421, 0.654, 0.579, 0.683, 0.53, 0.542]"
75,"[0.567, 0.559, 0.551, 0.532, 0.455, 0.633, 0.585, 0.678, 0.542, 0.582]"
76,"[0.572, 0.57, 0.605, 0.599, 0.45, 0.661, 0.591, 0.68, 0.529, 0.544]"
77,"[0.571, 0.644, 0.62, 0.626, 0.489, 0.656, 0.58, 0.675, 0.586, 0.531]"
78,"[0.564, 0.591, 0.587, 0.568, 0.496, 0.65, 0.592, 0.677, 0.539, 0.497]"
79,"[0.567, 0.588, 0.571, 0.544, 0.457, 0.646, 0.597, 0.671, 0.527, 0.561]"
80,"[0.554, 0.591, 0.609, 0.567, 0.458, 0.653, 0.594, 0.678, 0.546, 0.54]"
81,"[0.563, 0.61, 0.619, 0.577, 0.492, 0.648, 0.597, 0.688, 0.543, 0.583]"
82,"[0.579, 0.567, 0.599, 0.551, 0.473, 0.66, 0.589, 0.68, 0.571, 0.603]"
83,"[0.592, 0.572, 0.602, 0.558, 0.5, 0.629, 0.618, 0.672, 0.557, 0.561]"
84,"[0.579, 0.59, 0.626, 0.581, 0.467, 0.637, 0.603, 0.684, 0.567, 0.554]"
85,"[0.564, 0.604, 0.622, 0.566, 0.492, 0.666, 0.6, 0.696, 0.55, 0.566]"
86,"[0.563, 0.621, 0.612, 0.593, 0.459, 0.639, 0.617, 0.696, 0.54, 0.58]"
87,"[0.593, 0.587, 0.574, 0.578, 0.497, 0.632, 0.622, 0.663, 0.552, 0.578]"
88,"[0.553, 0.584, 0.603, 0.555, 0.471, 0.651, 0.583, 0.673, 0.546, 0.516]"
89,"[0.525, 0.599, 0.619, 0.58, 0.451, 0.657, 0.568, 0.693, 0.52, 0.586]"
90,"[0.589, 0.622, 0.615, 0.61, 0.485, 0.633, 0.605, 0.687, 0.562, 0.564]"
91,"[0.567, 0.589, 0.61, 0.578, 0.45, 0.602, 0.611, 0.678, 0.535, 0.563]"
92,"[0.595, 0.662, 0.595, 0.644, 0.492, 0.71, 0.602, 0.68, 0.539, 0.574]"
93,"[0.592, 0.59, 0.618, 0.554, 0.535, 0.652, 0.605, 0.684, 0.577, 0.524]"
94,"[0.563, 0.611, 0.625, 0.574, 0.468, 0.639, 0.612, 0.685, 0.519, 0.599]"
95,"[0.599, 0.582, 0.642, 0.547, 0.474, 0.652, 0.597, 0.681, 0.551, 0.587]"
96,"[0.602, 0.62, 0.613, 0.578, 0.506, 0.663, 0.609, 0.673, 0.567, 0.614]"
97,"[0.591, 0.599, 0.611, 0.541, 0.536, 0.663, 0.599, 0.67, 0.575, 0.595]"
98,"[0.533, 0.596, 0.586, 0.569, 0.449, 0.655, 0.603, 0.695, 0.534, 0.582]"
99,"[0.573, 0.636, 0.628, 0.606, 0.511, 0.645, 0.593, 0.687, 0.563, 0.602]"
betweeness_centrality,[3.]
0,"[0.187, 0.085, 0.18, 0.149, 0.214, 0.202, 0.109, 0.117, 0.145, 0.179]"
1,"[0.216, 0.189, 0.209, 0.206, 0.214, 0.261, 0.302, 0.188, 0.174, 0.243]"
2,"[0.272, 0.189, 0.258, 0.206, 0.287, 0.319, 0.307, 0.177, 0.28, 0.189]"
3,"[0.247, 0.189, 0.297, 0.207, 0.296, 0.317, 0.363, 0.314, 0.271, 0.194]"
4,"[0.23, 0.188, 0.21, 0.207, 0.235, 0.351, 0.384, 0.299, 0.298, 0.216]"
5,"[0.248, 0.188, 0.296, 0.207, 0.32, 0.439, 0.355, 0.39, 0.302, 0.285]"
6,"[0.283, 0.273, 0.315, 0.222, 0.341, 0.457, 0.38, 0.401, 0.301, 0.303]"
7,"[0.391, 0.256, 0.318, 0.242, 0.363, 0.443, 0.388, 0.394, 0.307, 0.346]"
8,"[0.353, 0.252, 0.324, 0.244, 0.362, 0.47, 0.414, 0.439, 0.304, 0.355]"
9,"[0.431, 0.377, 0.332, 0.33, 0.368, 0.481, 0.423, 0.45, 0.306, 0.372]"
10,"[0.515, 0.394, 0.355, 0.376, 0.376, 0.498, 0.415, 0.459, 0.325, 0.375]"
11,"[0.524, 0.389, 0.354, 0.407, 0.369, 0.487, 0.435, 0.462, 0.307, 0.394]"
12,"[0.469, 0.441, 0.379, 0.416, 0.378, 0.491, 0.444, 0.51, 0.306, 0.435]"
13,"[0.53, 0.483, 0.392, 0.46, 0.37, 0.527, 0.451, 0.494, 0.359, 0.419]"
14,"[0.544, 0.479, 0.387, 0.454, 0.371, 0.552, 0.477, 0.495, 0.376, 0.422]"
15,"[0.567, 0.488, 0.382, 0.466, 0.377, 0.57, 0.472, 0.509, 0.375, 0.449]"
16,"[0.568, 0.495, 0.387, 0.483, 0.37, 0.57, 0.48, 0.509, 0.383, 0.441]"
17,"[0.573, 0.537, 0.406, 0.516, 0.379, 0.619, 0.48, 0.509, 0.381, 0.447]"
18,"[0.6, 0.524, 0.389, 0.522, 0.381, 0.601, 0.498, 0.516, 0.378, 0.471]"
19,"[0.607, 0.538, 0.391, 0.494, 0.378, 0.606, 0.485, 0.524, 0.387, 0.472]"
20,"[0.607, 0.524, 0.393, 0.519, 0.379, 0.629, 0.484, 0.538, 0.41, 0.494]"
21,"[0.614, 0.531, 0.41, 0.511, 0.381, 0.631, 0.484, 0.532, 0.412, 0.491]"
22,"[0.644, 0.534, 0.403, 0.522, 0.393, 0.622, 0.506, 0.525, 0.412, 0.478]"
23,"[0.629, 0.528, 0.419, 0.518, 0.387, 0.638, 0.509, 0.542, 0.408, 0.486]"
24,"[0.62, 0.589, 0.418, 0.584, 0.383, 0.696, 0.517, 0.538, 0.413, 0.503]"
25,"[0.265, 0.53, 0.394, 0.529, 0.361, 0.559, 0.519, 0.545, 0.192, 0.499]"
26,"[0.287, 0.567, 0.492, 0.503, 0.352, 0.565, 0.421, 0.582, 0.257, 0.52]"
27,"[0.573, 0.51, 0.402, 0.485, 0.395, 0.573, 0.43, 0.529, 0.505, 0.402]"
28,"[0.587, 0.56, 0.405, 0.474, 0.459, 0.542, 0.425, 0.554, 0.508, 0.52]"
29,"[0.58, 0.55, 0.405, 0.508, 0.438, 0.614, 0.451, 0.532, 0.679, 0.456]"
30,"[0.643, 0.583, 0.419, 0.497, 0.417, 0.612, 0.437, 0.534, 0.54, 0.441]"
31,"[0.63, 0.566, 0.428, 0.519, 0.428, 0.592, 0.454, 0.54, 0.546, 0.449]"
32,"[0.66, 0.58, 0.471, 0.506, 0.47, 0.599, 0.447, 0.56, 0.653, 0.515]"
33,"[0.643, 0.563, 0.441, 0.495, 0.471, 0.606, 0.449, 0.541, 0.615, 0.465]"
34,"[0.613, 0.594, 0.434, 0.502, 0.461, 0.607, 0.467, 0.54, 0.611, 0.469]"
35,"[0.622, 0.568, 0.434, 0.497, 0.48, 0.598, 0.466, 0.556, 0.615, 0.493]"
36,"[0.641, 0.552, 0.43, 0.478, 0.502, 0.579, 0.48, 0.573, 0.662, 0.509]"
37,"[0.603, 0.572, 0.44, 0.474, 0.557, 0.609, 0.471, 0.575, 0.617, 0.488]"
38,"[0.613, 0.573, 0.433, 0.485, 0.507, 0.595, 0.487, 0.569, 0.612, 0.48]"
39,"[0.602, 0.563, 0.431, 0.482, 0.485, 0.573, 0.472, 0.575, 0.595, 0.486]"
40,"[0.613, 0.622, 0.432, 0.498, 0.519, 0.599, 0.495, 0.583, 0.603, 0.491]"
41,"[0.636, 0.568, 0.468, 0.489, 0.55, 0.597, 0.499, 0.595, 0.603, 0.512]"
42,"[0.604, 0.567, 0.435, 0.473, 0.565, 0.588, 0.503, 0.59, 0.619, 0.501]"
43,"[0.602, 0.56, 0.448, 0.48, 0.53, 0.595, 0.495, 0.576, 0.63, 0.494]"
44,"[0.602, 0.576, 0.434, 0.491, 0.566, 0.594, 0.5, 0.585, 0.605, 0.503]"
45,"[0.614, 0.593, 0.435, 0.494, 0.571, 0.605, 0.496, 0.579, 0.624, 0.504]"
46,"[0.622, 0.569, 0.447, 0.49, 0.572, 0.569, 0.504, 0.59, 0.637, 0.503]"
47,"[0.629, 0.56, 0.454, 0.488, 0.55, 0.617, 0.502, 0.587, 0.603, 0.506]"
48,"[0.603, 0.585, 0.44, 0.502, 0.576, 0.616, 0.514, 0.576, 0.633, 0.503]"
49,"[0.623, 0.572, 0.458, 0.492, 0.59, 0.62, 0.513, 0.593, 0.651, 0.497]"
50,"[0.611, 0.548, 0.443, 0.497, 0.61, 0.605, 0.535, 0.588, 0.62, 0.519]"
51,"[0.591, 0.585, 0.447, 0.498, 0.587, 0.584, 0.546, 0.576, 0.631, 0.514]"
52,"[0.599, 0.586, 0.451, 0.497, 0.628, 0.59, 0.528, 0.585, 0.629, 0.508]"
53,"[0.607, 0.6, 0.455, 0.475, 0.641, 0.615, 0.501, 0.605, 0.641, 0.503]"
54,"[0.592, 0.548, 0.427, 0.47, 0.567, 0.58, 0.5, 0.606, 0.622, 0.506]"
55,"[0.58, 0.555, 0.431, 0.483, 0.624, 0.589, 0.533, 0.589, 0.631, 0.498]"
56,"[0.613, 0.591, 0.47, 0.486, 0.624, 0.591, 0.535, 0.599, 0.623, 0.512]"
57,"[0.588, 0.607, 0.455, 0.52, 0.631, 0.606, 0.548, 0.598, 0.623, 0.493]"
58,"[0.6, 0.595, 0.456, 0.502, 0.641, 0.609, 0.521, 0.625, 0.65, 0.512]"
59,"[0.6, 0.542, 0.446, 0.48, 0.632, 0.587, 0.526, 0.589, 0.634, 0.5]"
60,"[0.605, 0.583, 0.462, 0.503, 0.651, 0.587, 0.531, 0.583, 0.615, 0.504]"
61,"[0.593, 0.565, 0.478, 0.482, 0.652, 0.598, 0.539, 0.606, 0.632, 0.503]"
62,"[0.604, 0.622, 0.45, 0.505, 0.663, 0.64, 0.542, 0.61, 0.64, 0.521]"
63,"[0.615, 0.599, 0.48, 0.489, 0.662, 0.605, 0.544, 0.623, 0.634, 0.528]"
64,"[0.566, 0.603, 0.437, 0.501, 0.658, 0.619, 0.555, 0.588, 0.638, 0.509]"
65,"[0.587, 0.567, 0.472, 0.478, 0.664, 0.595, 0.554, 0.589, 0.635, 0.505]"
66,"[0.59, 0.571, 0.444, 0.5, 0.638, 0.603, 0.563, 0.618, 0.632, 0.497]"
67,"[0.594, 0.642, 0.481, 0.502, 0.672, 0.64, 0.543, 0.628, 0.654, 0.505]"
68,"[0.597, 0.587, 0.469, 0.48, 0.643, 0.614, 0.541, 0.622, 0.644, 0.519]"
69,"[0.597, 0.609, 0.461, 0.505, 0.64, 0.63, 0.55, 0.617, 0.633, 0.516]"
70,"[0.582, 0.6, 0.438, 0.519, 0.647, 0.583, 0.542, 0.617, 0.625, 0.524]"
71,"[0.604, 0.664, 0.466, 0.513, 0.669, 0.606, 0.548, 0.61, 0.632, 0.506]"
72,"[0.585, 0.614, 0.455, 0.489, 0.676, 0.615, 0.564, 0.604, 0.649, 0.509]"
73,"[0.572, 0.548, 0.453, 0.455, 0.614, 0.592, 0.55, 0.627, 0.635, 0.516]"
74,"[0.579, 0.629, 0.438, 0.513, 0.649, 0.592, 0.553, 0.632, 0.619, 0.525]"
75,"[0.598, 0.635, 0.481, 0.496, 0.687, 0.601, 0.536, 0.604, 0.631, 0.506]"
76,"[0.59, 0.582, 0.459, 0.49, 0.636, 0.6, 0.568, 0.605, 0.638, 0.515]"
77,"[0.594, 0.59, 0.485, 0.509, 0.605, 0.603, 0.549, 0.631, 0.633, 0.527]"
78,"[0.608, 0.628, 0.48, 0.503, 0.64, 0.594, 0.544, 0.635, 0.634, 0.531]"
79,"[0.591, 0.645, 0.454, 0.527, 0.66, 0.595, 0.544, 0.622, 0.619, 0.528]"
80,"[0.594, 0.624, 0.455, 0.492, 0.664, 0.612, 0.548, 0.616, 0.643, 0.504]"
81,"[0.589, 0.582, 0.472, 0.49, 0.635, 0.602, 0.569, 0.609, 0.618, 0.526]"
82,"[0.626, 0.621, 0.505, 0.508, 0.675, 0.618, 0.563, 0.62, 0.638, 0.52]"
83,"[0.615, 0.65, 0.502, 0.519, 0.64, 0.629, 0.577, 0.632, 0.625, 0.518]"
84,"[0.587, 0.643, 0.45, 0.521, 0.678, 0.618, 0.576, 0.609, 0.625, 0.55]"
85,"[0.595, 0.637, 0.475, 0.528, 0.699, 0.661, 0.569, 0.609, 0.646, 0.513]"
86,"[0.596, 0.614, 0.459, 0.513, 0.652, 0.625, 0.591, 0.641, 0.617, 0.525]"
87,"[0.595, 0.629, 0.49, 0.536, 0.65, 0.646, 0.581, 0.619, 0.644, 0.52]"
88,"[0.582, 0.641, 0.459, 0.531, 0.674, 0.656, 0.565, 0.618, 0.643, 0.529]"
89,"[0.589, 0.572, 0.461, 0.477, 0.627, 0.612, 0.561, 0.638, 0.66, 0.512]"
90,"[0.569, 0.644, 0.461, 0.538, 0.678, 0.628, 0.566, 0.618, 0.632, 0.541]"
91,"[0.598, 0.602, 0.478, 0.501, 0.678, 0.632, 0.552, 0.62, 0.648, 0.518]"
92,"[0.597, 0.601, 0.503, 0.519, 0.669, 0.632, 0.579, 0.622, 0.64, 0.524]"
93,"[0.588, 0.587, 0.481, 0.526, 0.637, 0.57, 0.574, 0.616, 0.601, 0.523]"
94,"[0.6, 0.631, 0.482, 0.529, 0.682, 0.639, 0.556, 0.621, 0.648, 0.526]"
95,"[0.604, 0.611, 0.465, 0.511, 0.658, 0.643, 0.596, 0.629, 0.65, 0.54]"
96,"[0.599, 0.574, 0.49, 0.493, 0.657, 0.537, 0.565, 0.629, 0.614, 0.506]"
97,"[0.606, 0.646, 0.481, 0.548, 0.662, 0.633, 0.548, 0.62, 0.627, 0.56]"
98,"[0.585, 0.61, 0.456, 0.522, 0.696, 0.614, 0.574, 0.624, 0.657, 0.524]"
99,"[0.587, 0.563, 0.45, 0.479, 0.644, 0.59, 0.603, 0.634, 0.634, 0.532]"
eigenvector_centrality,[1.]
0,"[0.125, 0.109, 0.25, 0.104, 0.245, 0.145, 0.112, 0.266, 0.196, 0.112]"
1,"[0.265, 0.188, 0.269, 0.229, 0.215, 0.314, 0.263, 0.136, 0.189, 0.167]"
2,"[0.317, 0.189, 0.245, 0.207, 0.221, 0.317, 0.242, 0.193, 0.159, 0.182]"
3,"[0.282, 0.189, 0.204, 0.207, 0.259, 0.359, 0.392, 0.298, 0.261, 0.22]"
4,"[0.259, 0.189, 0.201, 0.209, 0.269, 0.431, 0.389, 0.312, 0.307, 0.281]"
5,"[0.299, 0.188, 0.225, 0.207, 0.277, 0.489, 0.384, 0.343, 0.305, 0.287]"
6,"[0.341, 0.236, 0.28, 0.213, 0.32, 0.449, 0.382, 0.387, 0.306, 0.293]"
7,"[0.309, 0.195, 0.312, 0.211, 0.357, 0.437, 0.384, 0.36, 0.305, 0.33]"
8,"[0.322, 0.196, 0.307, 0.222, 0.338, 0.441, 0.435, 0.422, 0.308, 0.368]"
9,"[0.342, 0.227, 0.33, 0.231, 0.358, 0.466, 0.413, 0.426, 0.304, 0.366]"
10,"[0.328, 0.264, 0.33, 0.281, 0.371, 0.447, 0.432, 0.417, 0.301, 0.305]"
11,"[0.397, 0.296, 0.347, 0.289, 0.367, 0.473, 0.427, 0.45, 0.305, 0.386]"
12,"[0.526, 0.405, 0.383, 0.383, 0.371, 0.501, 0.438, 0.471, 0.307, 0.436]"
13,"[0.522, 0.424, 0.396, 0.374, 0.379, 0.497, 0.443, 0.511, 0.312, 0.455]"
14,"[0.532, 0.462, 0.381, 0.412, 0.375, 0.526, 0.439, 0.503, 0.313, 0.426]"
15,"[0.588, 0.445, 0.38, 0.426, 0.369, 0.514, 0.477, 0.493, 0.316, 0.441]"
16,"[0.568, 0.482, 0.379, 0.44, 0.379, 0.516, 0.462, 0.488, 0.331, 0.437]"
17,"[0.595, 0.518, 0.407, 0.47, 0.376, 0.577, 0.458, 0.516, 0.371, 0.458]"
18,"[0.608, 0.547, 0.416, 0.5, 0.378, 0.596, 0.487, 0.545, 0.366, 0.483]"
19,"[0.587, 0.512, 0.387, 0.487, 0.38, 0.589, 0.494, 0.528, 0.382, 0.469]"
20,"[0.615, 0.529, 0.412, 0.49, 0.375, 0.601, 0.492, 0.515, 0.377, 0.463]"
21,"[0.607, 0.528, 0.404, 0.5, 0.38, 0.608, 0.492, 0.524, 0.375, 0.462]"
22,"[0.618, 0.555, 0.409, 0.51, 0.379, 0.615, 0.488, 0.533, 0.384, 0.482]"
23,"[0.627, 0.583, 0.404, 0.515, 0.383, 0.678, 0.483, 0.538, 0.413, 0.49]"
24,"[0.624, 0.536, 0.393, 0.53, 0.382, 0.604, 0.502, 0.524, 0.383, 0.47]"
25,"[0.434, 0.528, 0.301, 0.521, 0.38, 0.637, 0.51, 0.413, 0.396, 0.468]"
26,"[0.556, 0.629, 0.353, 0.611, 0.381, 0.616, 0.512, 0.411, 0.445, 0.37]"
27,"[0.475, 0.652, 0.401, 0.612, 0.385, 0.644, 0.522, 0.488, 0.451, 0.373]"
28,"[0.532, 0.6, 0.418, 0.587, 0.382, 0.619, 0.523, 0.522, 0.403, 0.448]"
29,"[0.598, 0.574, 0.487, 0.573, 0.383, 0.636, 0.54, 0.522, 0.403, 0.418]"
30,"[0.56, 0.632, 0.469, 0.612, 0.377, 0.625, 0.525, 0.521, 0.414, 0.414]"
31,"[0.5, 0.672, 0.463, 0.64, 0.407, 0.66, 0.532, 0.584, 0.421, 0.449]"
32,"[0.55, 0.598, 0.514, 0.576, 0.398, 0.644, 0.536, 0.61, 0.432, 0.49]"
33,"[0.588, 0.563, 0.507, 0.57, 0.384, 0.616, 0.555, 0.565, 0.434, 0.428]"
34,"[0.568, 0.572, 0.51, 0.587, 0.385, 0.64, 0.55, 0.572, 0.425, 0.429]"
35,"[0.483, 0.658, 0.512, 0.616, 0.39, 0.672, 0.544, 0.577, 0.428, 0.457]"
36,"[0.535, 0.561, 0.479, 0.567, 0.393, 0.636, 0.553, 0.57, 0.415, 0.439]"
37,"[0.508, 0.56, 0.507, 0.549, 0.375, 0.608, 0.535, 0.595, 0.412, 0.428]"
38,"[0.548, 0.585, 0.498, 0.554, 0.38, 0.611, 0.529, 0.605, 0.425, 0.436]"
39,"[0.528, 0.613, 0.51, 0.593, 0.394, 0.657, 0.543, 0.612, 0.446, 0.478]"
40,"[0.601, 0.622, 0.478, 0.586, 0.433, 0.66, 0.576, 0.579, 0.448, 0.438]"
41,"[0.512, 0.598, 0.522, 0.576, 0.379, 0.618, 0.55, 0.643, 0.427, 0.462]"
42,"[0.538, 0.53, 0.503, 0.528, 0.379, 0.605, 0.561, 0.63, 0.421, 0.474]"
43,"[0.521, 0.592, 0.506, 0.589, 0.395, 0.653, 0.54, 0.617, 0.468, 0.45]"
44,"[0.496, 0.611, 0.517, 0.586, 0.4, 0.667, 0.541, 0.608, 0.448, 0.454]"
45,"[0.511, 0.553, 0.552, 0.56, 0.401, 0.622, 0.54, 0.605, 0.428, 0.433]"
46,"[0.49, 0.601, 0.556, 0.575, 0.399, 0.626, 0.576, 0.641, 0.422, 0.459]"
47,"[0.522, 0.56, 0.525, 0.563, 0.403, 0.642, 0.542, 0.643, 0.469, 0.458]"
48,"[0.59, 0.588, 0.501, 0.592, 0.429, 0.67, 0.519, 0.587, 0.474, 0.432]"
49,"[0.553, 0.58, 0.522, 0.554, 0.397, 0.641, 0.548, 0.618, 0.477, 0.457]"
50,"[0.531, 0.571, 0.56, 0.533, 0.39, 0.613, 0.581, 0.659, 0.447, 0.446]"
51,"[0.572, 0.553, 0.556, 0.539, 0.431, 0.652, 0.578, 0.645, 0.439, 0.442]"
52,"[0.517, 0.549, 0.512, 0.532, 0.419, 0.629, 0.536, 0.647, 0.479, 0.452]"
53,"[0.547, 0.59, 0.524, 0.55, 0.429, 0.648, 0.561, 0.631, 0.442, 0.461]"
54,"[0.509, 0.56, 0.571, 0.542, 0.422, 0.62, 0.549, 0.644, 0.432, 0.46]"
55,"[0.524, 0.546, 0.595, 0.533, 0.409, 0.626, 0.555, 0.657, 0.461, 0.477]"
56,"[0.514, 0.596, 0.565, 0.58, 0.432, 0.659, 0.572, 0.65, 0.507, 0.468]"
57,"[0.503, 0.561, 0.546, 0.545, 0.409, 0.631, 0.568, 0.642, 0.455, 0.464]"
58,"[0.499, 0.566, 0.594, 0.55, 0.4, 0.643, 0.554, 0.659, 0.447, 0.468]"
59,"[0.537, 0.582, 0.587, 0.537, 0.405, 0.647, 0.571, 0.649, 0.468, 0.464]"
60,"[0.551, 0.59, 0.563, 0.537, 0.427, 0.648, 0.573, 0.653, 0.494, 0.47]"
61,"[0.54, 0.571, 0.527, 0.545, 0.432, 0.639, 0.567, 0.642, 0.448, 0.486]"
62,"[0.498, 0.565, 0.591, 0.542, 0.4, 0.638, 0.581, 0.662, 0.429, 0.47]"
63,"[0.491, 0.569, 0.584, 0.54, 0.408, 0.646, 0.576, 0.665, 0.422, 0.484]"
64,"[0.507, 0.589, 0.561, 0.561, 0.424, 0.646, 0.587, 0.666, 0.466, 0.456]"
65,"[0.549, 0.585, 0.588, 0.544, 0.433, 0.649, 0.569, 0.656, 0.505, 0.538]"
66,"[0.55, 0.551, 0.608, 0.518, 0.455, 0.635, 0.575, 0.653, 0.486, 0.506]"
67,"[0.509, 0.593, 0.586, 0.536, 0.426, 0.633, 0.588, 0.669, 0.478, 0.465]"
68,"[0.495, 0.582, 0.574, 0.564, 0.41, 0.644, 0.596, 0.665, 0.465, 0.5]"
69,"[0.494, 0.549, 0.563, 0.525, 0.406, 0.641, 0.555, 0.652, 0.465, 0.506]"
70,"[0.5, 0.599, 0.595, 0.573, 0.432, 0.646, 0.546, 0.672, 0.469, 0.537]"
71,"[0.536, 0.617, 0.565, 0.556, 0.477, 0.669, 0.585, 0.661, 0.502, 0.46]"
72,"[0.497, 0.584, 0.583, 0.542, 0.415, 0.638, 0.581, 0.665, 0.492, 0.531]"
73,"[0.5, 0.587, 0.595, 0.562, 0.461, 0.636, 0.569, 0.675, 0.472, 0.548]"
74,"[0.537, 0.586, 0.6, 0.536, 0.439, 0.636, 0.603, 0.657, 0.472, 0.551]"
75,"[0.545, 0.598, 0.586, 0.546, 0.42, 0.664, 0.552, 0.665, 0.494, 0.483]"
76,"[0.497, 0.587, 0.542, 0.532, 0.427, 0.64, 0.562, 0.657, 0.462, 0.511]"
77,"[0.517, 0.589, 0.585, 0.575, 0.468, 0.627, 0.572, 0.662, 0.478, 0.562]"
78,"[0.496, 0.564, 0.584, 0.519, 0.437, 0.637, 0.575, 0.647, 0.488, 0.53]"
79,"[0.491, 0.583, 0.57, 0.54, 0.42, 0.664, 0.565, 0.648, 0.455, 0.521]"
80,"[0.494, 0.587, 0.562, 0.54, 0.443, 0.631, 0.59, 0.674, 0.487, 0.523]"
81,"[0.507, 0.581, 0.591, 0.554, 0.436, 0.644, 0.603, 0.67, 0.492, 0.548]"
82,"[0.478, 0.558, 0.592, 0.52, 0.42, 0.625, 0.557, 0.647, 0.502, 0.555]"
83,"[0.493, 0.579, 0.6, 0.56, 0.427, 0.619, 0.558, 0.666, 0.476, 0.558]"
84,"[0.519, 0.586, 0.556, 0.551, 0.45, 0.626, 0.557, 0.654, 0.485, 0.499]"
85,"[0.499, 0.533, 0.548, 0.468, 0.433, 0.63, 0.557, 0.653, 0.469, 0.575]"
86,"[0.499, 0.584, 0.605, 0.578, 0.423, 0.625, 0.571, 0.677, 0.485, 0.529]"
87,"[0.529, 0.613, 0.612, 0.556, 0.487, 0.69, 0.571, 0.664, 0.516, 0.521]"
88,"[0.476, 0.587, 0.557, 0.527, 0.417, 0.641, 0.565, 0.684, 0.446, 0.583]"
89,"[0.504, 0.553, 0.559, 0.486, 0.474, 0.637, 0.545, 0.623, 0.465, 0.586]"
90,"[0.529, 0.579, 0.581, 0.564, 0.502, 0.65, 0.584, 0.671, 0.535, 0.543]"
91,"[0.535, 0.596, 0.586, 0.556, 0.448, 0.654, 0.586, 0.681, 0.503, 0.577]"
92,"[0.478, 0.575, 0.579, 0.496, 0.446, 0.647, 0.546, 0.658, 0.46, 0.57]"
93,"[0.509, 0.562, 0.56, 0.52, 0.487, 0.639, 0.557, 0.646, 0.493, 0.56]"
94,"[0.485, 0.547, 0.578, 0.5, 0.449, 0.615, 0.585, 0.652, 0.487, 0.558]"
95,"[0.49, 0.613, 0.605, 0.576, 0.442, 0.657, 0.617, 0.661, 0.489, 0.545]"
96,"[0.502, 0.598, 0.591, 0.536, 0.456, 0.654, 0.575, 0.675, 0.508, 0.573]"
97,"[0.528, 0.591, 0.533, 0.54, 0.473, 0.641, 0.575, 0.65, 0.5, 0.563]"
98,"[0.503, 0.561, 0.589, 0.52, 0.481, 0.614, 0.573, 0.653, 0.477, 0.564]"
99,"[0.516, 0.587, 0.591, 0.555, 0.438, 0.64, 0.568, 0.655, 0.489, 0.56]"
