eigenvector_centrality,[31 30 29]
10,"[0.07667731629392971, 0.0926517571884984, 0.07987220447284345, 0.10543130990415335, 0.0670926517571885, 0.09584664536741214, 0.05750798722044728, 0.12779552715654952, 0.07028753993610223, 0.08945686900958466, 0.0926517571884984, 0.07987220447284345, 0.10223642172523961, 0.10862619808306709, 0.08626198083067092, 0.12140575079872204, 0.07692307692307693, 0.09935897435897435, 0.10256410256410256, 0.11217948717948718, 0.10576923076923077, 0.08333333333333333, 0.09615384615384616, 0.08974358974358974, 0.08333333333333333, 0.05448717948717949, 0.07692307692307693, 0.10576923076923077, 0.10256410256410256, 0.07051282051282051, 0.12179487179487179, 0.08333333333333333]"
11,"[0.10223642172523961, 0.10862619808306709, 0.07028753993610223, 0.07028753993610223, 0.04472843450479233, 0.09904153354632587, 0.10223642172523961, 0.02875399361022364, 0.09904153354632587, 0.12140575079872204, 0.11501597444089456, 0.07667731629392971, 0.0926517571884984, 0.10223642172523961, 0.09584664536741214, 0.10543130990415335, 0.07692307692307693, 0.09935897435897435, 0.0641025641025641, 0.11217948717948718, 0.07051282051282051, 0.10576923076923077, 0.09615384615384616, 0.07051282051282051, 0.07692307692307693, 0.07371794871794872, 0.07692307692307693, 0.057692307692307696, 0.11858974358974358, 0.11538461538461539, 0.10576923076923077, 0.11858974358974358]"
12,"[0.04472843450479233, 0.10223642172523961, 0.08626198083067092, 0.05750798722044728, 0.08306709265175719, 0.03194888178913738, 0.012779552715654952, 0.12779552715654952, 0.07667731629392971, 0.08945686900958466, 0.06389776357827476, 0.07028753993610223, 0.07987220447284345, 0.10862619808306709, 0.10543130990415335, 0.1182108626198083, 0.11858974358974358, 0.09935897435897435, 0.08012820512820513, 0.08333333333333333, 0.10576923076923077, 0.08653846153846154, 0.08012820512820513, 0.08974358974358974, 0.07692307692307693, 0.05128205128205128, 0.11217948717948718, 0.10576923076923077, 0.10256410256410256, 0.07051282051282051, 0.12179487179487179, 0.09294871794871795]"
13,"[0.10223642172523961, 0.04472843450479233, 0.051118210862619806, 0.07028753993610223, 0.04153354632587859, 0.09904153354632587, 0.10223642172523961, 0.02875399361022364, 0.07667731629392971, 0.12140575079872204, 0.11501597444089456, 0.07348242811501597, 0.10862619808306709, 0.06389776357827476, 0.019169329073482427, 0.10543130990415335, 0.07371794871794872, 0.10256410256410256, 0.08333333333333333, 0.08012820512820513, 0.08333333333333333, 0.10576923076923077, 0.041666666666666664, 0.09615384615384616, 0.08653846153846154, 0.07371794871794872, 0.057692307692307696, 0.10256410256410256, 0.11858974358974358, 0.11538461538461539, 0.11858974358974358, 0.11858974358974358]"
14,"[0.07348242811501597, 0.10223642172523961, 0.08626198083067092, 0.06389776357827476, 0.08306709265175719, 0.038338658146964855, 0.03194888178913738, 0.12779552715654952, 0.07667731629392971, 0.08945686900958466, 0.04153354632587859, 0.07028753993610223, 0.0670926517571885, 0.10862619808306709, 0.10543130990415335, 0.07667731629392971, 0.11858974358974358, 0.09935897435897435, 0.03205128205128205, 0.09294871794871795, 0.08974358974358974, 0.09935897435897435, 0.08012820512820513, 0.08653846153846154, 0.08012820512820513, 0.08012820512820513, 0.11217948717948718, 0.057692307692307696, 0.10256410256410256, 0.07051282051282051, 0.11858974358974358, 0.125]"
15,"[0.10223642172523961, 0.10862619808306709, 0.04472843450479233, 0.07028753993610223, 0.04153354632587859, 0.09904153354632587, 0.10223642172523961, 0.038338658146964855, 0.08626198083067092, 0.12140575079872204, 0.11501597444089456, 0.038338658146964855, 0.10862619808306709, 0.10223642172523961, 0.019169329073482427, 0.10543130990415335, 0.07371794871794872, 0.10897435897435898, 0.08333333333333333, 0.05128205128205128, 0.08333333333333333, 0.10576923076923077, 0.05448717948717949, 0.09615384615384616, 0.08653846153846154, 0.07371794871794872, 0.060897435897435896, 0.10256410256410256, 0.11858974358974358, 0.11538461538461539, 0.11858974358974358, 0.11858974358974358]"
16,"[0.09904153354632587, 0.10223642172523961, 0.07987220447284345, 0.02875399361022364, 0.08306709265175719, 0.08945686900958466, 0.038338658146964855, 0.12779552715654952, 0.07667731629392971, 0.08945686900958466, 0.07987220447284345, 0.07028753993610223, 0.08626198083067092, 0.10862619808306709, 0.10543130990415335, 0.10223642172523961, 0.11858974358974358, 0.09935897435897435, 0.10576923076923077, 0.09294871794871795, 0.10256410256410256, 0.09935897435897435, 0.08012820512820513, 0.08974358974358974, 0.11538461538461539, 0.08974358974358974, 0.11217948717948718, 0.05128205128205128, 0.10256410256410256, 0.07051282051282051, 0.12179487179487179, 0.125]"
17,"[0.06389776357827476, 0.10862619808306709, 0.09584664536741214, 0.07028753993610223, 0.08306709265175719, 0.09904153354632587, 0.09904153354632587, 0.06389776357827476, 0.0926517571884984, 0.12140575079872204, 0.04472843450479233, 0.09584664536741214, 0.10862619808306709, 0.10223642172523961, 0.07028753993610223, 0.10543130990415335, 0.0673076923076923, 0.10897435897435898, 0.0673076923076923, 0.11538461538461539, 0.08333333333333333, 0.10576923076923077, 0.11538461538461539, 0.09615384615384616, 0.08333333333333333, 0.07371794871794872, 0.09615384615384616, 0.09615384615384616, 0.11858974358974358, 0.11538461538461539, 0.11858974358974358, 0.11858974358974358]"
18,"[0.09904153354632587, 0.04472843450479233, 0.08626198083067092, 0.0926517571884984, 0.03514376996805112, 0.07028753993610223, 0.08306709265175719, 0.12779552715654952, 0.04792332268370607, 0.08945686900958466, 0.09584664536741214, 0.04472843450479233, 0.10223642172523961, 0.10862619808306709, 0.10223642172523961, 0.11182108626198083, 0.08012820512820513, 0.09935897435897435, 0.11858974358974358, 0.035256410256410256, 0.08653846153846154, 0.09935897435897435, 0.0673076923076923, 0.08012820512820513, 0.08012820512820513, 0.08974358974358974, 0.07051282051282051, 0.07371794871794872, 0.08974358974358974, 0.07051282051282051, 0.07051282051282051, 0.11538461538461539]"
19,"[0.12140575079872204, 0.10862619808306709, 0.09904153354632587, 0.07987220447284345, 0.13738019169329074, 0.025559105431309903, 0.025559105431309903, 0.09904153354632587, 0.08945686900958466, 0.0670926517571885, 0.10543130990415335, 0.10223642172523961, 0.03194888178913738, 0.10223642172523961, 0.10543130990415335, 0.06070287539936102, 0.060897435897435896, 0.02564102564102564, 0.04807692307692308, 0.10897435897435898, 0.07692307692307693, 0.10576923076923077, 0.11858974358974358, 0.038461538461538464, 0.038461538461538464, 0.07371794871794872, 0.11217948717948718, 0.041666666666666664, 0.11858974358974358, 0.05128205128205128, 0.03205128205128205, 0.11858974358974358]"
20,"[0.09584664536741214, 0.09904153354632587, 0.08626198083067092, 0.0926517571884984, 0.1182108626198083, 0.0926517571884984, 0.09584664536741214, 0.08306709265175719, 0.10862619808306709, 0.08945686900958466, 0.09584664536741214, 0.10543130990415335, 0.10862619808306709, 0.10223642172523961, 0.11501597444089456, 0.10862619808306709, 0.08653846153846154, 0.09935897435897435, 0.11858974358974358, 0.08012820512820513, 0.10576923076923077, 0.09615384615384616, 0.125, 0.08974358974358974, 0.07692307692307693, 0.13141025641025642, 0.07371794871794872, 0.08333333333333333, 0.08653846153846154, 0.07051282051282051, 0.12179487179487179, 0.022435897435897436]"
21,"[0.12460063897763578, 0.10543130990415335, 0.10223642172523961, 0.08306709265175719, 0.13099041533546327, 0.09904153354632587, 0.1182108626198083, 0.09584664536741214, 0.09904153354632587, 0.12140575079872204, 0.10543130990415335, 0.10223642172523961, 0.08945686900958466, 0.10223642172523961, 0.10543130990415335, 0.07028753993610223, 0.07371794871794872, 0.11858974358974358, 0.07371794871794872, 0.12179487179487179, 0.09935897435897435, 0.10576923076923077, 0.11538461538461539, 0.08333333333333333, 0.11538461538461539, 0.07371794871794872, 0.12179487179487179, 0.08012820512820513, 0.11858974358974358, 0.10256410256410256, 0.09615384615384616, 0.11858974358974358]"
22,"[0.09904153354632587, 0.09904153354632587, 0.08626198083067092, 0.12779552715654952, 0.1182108626198083, 0.09904153354632587, 0.09584664536741214, 0.08306709265175719, 0.10862619808306709, 0.08945686900958466, 0.09584664536741214, 0.10223642172523961, 0.09904153354632587, 0.10543130990415335, 0.11501597444089456, 0.11182108626198083, 0.08653846153846154, 0.09935897435897435, 0.11858974358974358, 0.09294871794871795, 0.10576923076923077, 0.09294871794871795, 0.125, 0.07371794871794872, 0.08333333333333333, 0.11858974358974358, 0.09294871794871795, 0.10256410256410256, 0.09615384615384616, 0.07051282051282051, 0.12179487179487179, 0.10256410256410256]"
23,"[0.12140575079872204, 0.10862619808306709, 0.10223642172523961, 0.08306709265175719, 0.10543130990415335, 0.09904153354632587, 0.1182108626198083, 0.09584664536741214, 0.09904153354632587, 0.12140575079872204, 0.10543130990415335, 0.09904153354632587, 0.08945686900958466, 0.10223642172523961, 0.10543130990415335, 0.07348242811501597, 0.07692307692307693, 0.11858974358974358, 0.07051282051282051, 0.11858974358974358, 0.09935897435897435, 0.10576923076923077, 0.1282051282051282, 0.08333333333333333, 0.11217948717948718, 0.07371794871794872, 0.10897435897435898, 0.08653846153846154, 0.11858974358974358, 0.10256410256410256, 0.09615384615384616, 0.11858974358974358]"
24,"[0.09904153354632587, 0.10223642172523961, 0.08626198083067092, 0.12460063897763578, 0.1182108626198083, 0.09584664536741214, 0.10223642172523961, 0.09904153354632587, 0.10543130990415335, 0.08945686900958466, 0.09584664536741214, 0.10223642172523961, 0.10223642172523961, 0.11182108626198083, 0.12140575079872204, 0.12460063897763578, 0.08333333333333333, 0.09935897435897435, 0.11858974358974358, 0.08653846153846154, 0.10576923076923077, 0.10256410256410256, 0.125, 0.09294871794871795, 0.08333333333333333, 0.11858974358974358, 0.09294871794871795, 0.11217948717948718, 0.09615384615384616, 0.07051282051282051, 0.12179487179487179, 0.10256410256410256]"
25,"[0.134185303514377, 0.10862619808306709, 0.10543130990415335, 0.09904153354632587, 0.09904153354632587, 0.13099041533546327, 0.14376996805111822, 0.11501597444089456, 0.09904153354632587, 0.14376996805111822, 0.10543130990415335, 0.11182108626198083, 0.09584664536741214, 0.10223642172523961, 0.1182108626198083, 0.10223642172523961, 0.08012820512820513, 0.16346153846153846, 0.07051282051282051, 0.12179487179487179, 0.09615384615384616, 0.10576923076923077, 0.1282051282051282, 0.11217948717948718, 0.11217948717948718, 0.07371794871794872, 0.11538461538461539, 0.08333333333333333, 0.11858974358974358, 0.08653846153846154, 0.09294871794871795, 0.12179487179487179]"
26,"[0.09904153354632587, 0.14057507987220447, 0.0926517571884984, 0.1182108626198083, 0.13738019169329074, 0.09584664536741214, 0.09584664536741214, 0.15335463258785942, 0.1182108626198083, 0.08945686900958466, 0.11501597444089456, 0.08945686900958466, 0.10223642172523961, 0.13099041533546327, 0.16293929712460065, 0.12140575079872204, 0.09935897435897435, 0.09935897435897435, 0.11538461538461539, 0.12179487179487179, 0.10576923076923077, 0.11217948717948718, 0.13141025641025642, 0.125, 0.08333333333333333, 0.10897435897435898, 0.15384615384615385, 0.13141025641025642, 0.1346153846153846, 0.08653846153846154, 0.14743589743589744, 0.11858974358974358]"
27,"[0.13099041533546327, 0.10862619808306709, 0.15335463258785942, 0.0926517571884984, 0.09904153354632587, 0.10223642172523961, 0.1501597444089457, 0.08306709265175719, 0.09904153354632587, 0.14696485623003194, 0.15654952076677317, 0.12140575079872204, 0.1182108626198083, 0.10862619808306709, 0.11501597444089456, 0.10543130990415335, 0.07692307692307693, 0.12179487179487179, 0.125, 0.10897435897435898, 0.13782051282051283, 0.11538461538461539, 0.14743589743589744, 0.09615384615384616, 0.11538461538461539, 0.10897435897435898, 0.11538461538461539, 0.14102564102564102, 0.08012820512820513, 0.07051282051282051, 0.12179487179487179, 0.11858974358974358]"
28,"[0.09904153354632587, 0.10223642172523961, 0.08626198083067092, 0.10543130990415335, 0.08306709265175719, 0.09584664536741214, 0.11182108626198083, 0.12779552715654952, 0.08306709265175719, 0.08945686900958466, 0.14057507987220447, 0.07028753993610223, 0.11501597444089456, 0.11182108626198083, 0.10862619808306709, 0.12140575079872204, 0.11858974358974358, 0.1282051282051282, 0.08653846153846154, 0.09294871794871795, 0.11217948717948718, 0.10256410256410256, 0.08012820512820513, 0.1282051282051282, 0.14102564102564102, 0.09615384615384616, 0.125, 0.16666666666666666, 0.11858974358974358, 0.07051282051282051, 0.12179487179487179, 0.11858974358974358]"
29,"[0.10223642172523961, 0.10862619808306709, 0.1757188498402556, 0.07028753993610223, 0.10543130990415335, 0.09904153354632587, 0.10223642172523961, 0.08306709265175719, 0.09904153354632587, 0.12140575079872204, 0.11501597444089456, 0.14057507987220447, 0.10862619808306709, 0.11182108626198083, 0.10862619808306709, 0.10543130990415335, 0.13141025641025642, 0.10897435897435898, 0.08333333333333333, 0.10897435897435898, 0.08333333333333333, 0.11217948717948718, 0.1794871794871795, 0.09615384615384616, 0.08653846153846154, 0.10897435897435898, 0.20833333333333334, 0.10256410256410256, 0.09294871794871795, 0.09615384615384616, 0.12179487179487179, 0.12179487179487179]"
30,"[0.09584664536741214, 0.10223642172523961, 0.08626198083067092, 0.10543130990415335, 0.08306709265175719, 0.14057507987220447, 0.18849840255591055, 0.12779552715654952, 0.07667731629392971, 0.08945686900958466, 0.08945686900958466, 0.07028753993610223, 0.10543130990415335, 0.0926517571884984, 0.10223642172523961, 0.12140575079872204, 0.11858974358974358, 0.125, 0.08653846153846154, 0.09294871794871795, 0.20512820512820512, 0.09935897435897435, 0.07692307692307693, 0.125, 0.1282051282051282, 0.08653846153846154, 0.09935897435897435, 0.1794871794871795, 0.11858974358974358, 0.22115384615384615, 0.34935897435897434, 0.15064102564102563]"
31,"[0.10223642172523961, 0.18210862619808307, 0.134185303514377, 0.07028753993610223, 0.268370607028754, 0.09904153354632587, 0.10223642172523961, 0.10862619808306709, 0.09584664536741214, 0.12140575079872204, 0.11501597444089456, 0.16932907348242812, 0.10862619808306709, 0.11501597444089456, 0.2012779552715655, 0.10543130990415335, 0.13141025641025642, 0.10897435897435898, 0.08333333333333333, 0.10576923076923077, 0.08333333333333333, 0.22435897435897437, 0.1346153846153846, 0.09615384615384616, 0.08653846153846154, 0.12179487179487179, 0.15384615384615385, 0.10256410256410256, 0.12179487179487179, 0.07051282051282051, 0.125, 0.09935897435897435]"
32,"[0.07348242811501597, 0.10223642172523961, 0.08626198083067092, 0.09904153354632587, 0.08306709265175719, 0.12460063897763578, 0.09584664536741214, 0.12779552715654952, 0.07667731629392971, 0.23322683706070288, 0.08626198083067092, 0.07028753993610223, 0.1597444089456869, 0.0670926517571885, 0.1182108626198083, 0.12140575079872204, 0.11858974358974358, 0.11858974358974358, 0.08653846153846154, 0.09294871794871795, 0.20192307692307693, 0.0641025641025641, 0.08653846153846154, 0.14743589743589744, 0.22435897435897437, 0.07051282051282051, 0.0641025641025641, 0.1762820512820513, 0.11858974358974358, 0.2564102564102564, 0.27564102564102566, 0.10576923076923077]"
33,"[0.10223642172523961, 0.11182108626198083, 0.134185303514377, 0.07028753993610223, 0.1182108626198083, 0.09904153354632587, 0.10223642172523961, 0.1182108626198083, 0.07667731629392971, 0.12140575079872204, 0.11501597444089456, 0.09904153354632587, 0.11182108626198083, 0.14057507987220447, 0.19169329073482427, 0.10543130990415335, 0.13141025641025642, 0.10897435897435898, 0.08333333333333333, 0.10576923076923077, 0.08333333333333333, 0.22115384615384615, 0.11217948717948718, 0.09615384615384616, 0.08653846153846154, 0.23397435897435898, 0.11217948717948718, 0.10256410256410256, 0.14743589743589744, 0.11858974358974358, 0.20192307692307693, 0.09935897435897435]"
34,"[0.07348242811501597, 0.10223642172523961, 0.08626198083067092, 0.0926517571884984, 0.08306709265175719, 0.17252396166134185, 0.09584664536741214, 0.12779552715654952, 0.07667731629392971, 0.11501597444089456, 0.08626198083067092, 0.07028753993610223, 0.20447284345047922, 0.07348242811501597, 0.10543130990415335, 0.12140575079872204, 0.11858974358974358, 0.11858974358974358, 0.08653846153846154, 0.09294871794871795, 0.16666666666666666, 0.0673076923076923, 0.08974358974358974, 0.14423076923076922, 0.1794871794871795, 0.05128205128205128, 0.07692307692307693, 0.17307692307692307, 0.1346153846153846, 0.27884615384615385, 0.3685897435897436, 0.09935897435897435]"
35,"[0.10223642172523961, 0.11182108626198083, 0.134185303514377, 0.07028753993610223, 0.11501597444089456, 0.09904153354632587, 0.10223642172523961, 0.11501597444089456, 0.07667731629392971, 0.12140575079872204, 0.11501597444089456, 0.07667731629392971, 0.10862619808306709, 0.21405750798722045, 0.15654952076677317, 0.10543130990415335, 0.13141025641025642, 0.10897435897435898, 0.08333333333333333, 0.10576923076923077, 0.08333333333333333, 0.22115384615384615, 0.10897435897435898, 0.09615384615384616, 0.08653846153846154, 0.21794871794871795, 0.11217948717948718, 0.10256410256410256, 0.24358974358974358, 0.15384615384615385, 0.23717948717948717, 0.09935897435897435]"
36,"[0.07348242811501597, 0.10223642172523961, 0.08626198083067092, 0.0926517571884984, 0.08306709265175719, 0.0926517571884984, 0.09584664536741214, 0.12779552715654952, 0.07667731629392971, 0.09904153354632587, 0.08626198083067092, 0.07028753993610223, 0.1501597444089457, 0.07667731629392971, 0.10223642172523961, 0.19488817891373802, 0.11858974358974358, 0.11858974358974358, 0.08653846153846154, 0.09294871794871795, 0.125, 0.08012820512820513, 0.09294871794871795, 0.12179487179487179, 0.10897435897435898, 0.060897435897435896, 0.07692307692307693, 0.1282051282051282, 0.13782051282051283, 0.3942307692307692, 0.3782051282051282, 0.09935897435897435]"
37,"[0.10223642172523961, 0.11182108626198083, 0.134185303514377, 0.07028753993610223, 0.11501597444089456, 0.09904153354632587, 0.10223642172523961, 0.07987220447284345, 0.07667731629392971, 0.12140575079872204, 0.11501597444089456, 0.07667731629392971, 0.10862619808306709, 0.19808306709265175, 0.11501597444089456, 0.10543130990415335, 0.13141025641025642, 0.10897435897435898, 0.08333333333333333, 0.10576923076923077, 0.08333333333333333, 0.18269230769230768, 0.11217948717948718, 0.09615384615384616, 0.08653846153846154, 0.16666666666666666, 0.11217948717948718, 0.10256410256410256, 0.1762820512820513, 0.16346153846153846, 0.28846153846153844, 0.09935897435897435]"
38,"[0.07348242811501597, 0.10223642172523961, 0.08626198083067092, 0.0926517571884984, 0.08306709265175719, 0.09584664536741214, 0.09584664536741214, 0.12779552715654952, 0.07667731629392971, 0.09584664536741214, 0.08626198083067092, 0.07028753993610223, 0.10543130990415335, 0.0670926517571885, 0.08945686900958466, 0.1757188498402556, 0.11858974358974358, 0.11858974358974358, 0.08653846153846154, 0.09294871794871795, 0.11858974358974358, 0.08333333333333333, 0.057692307692307696, 0.11858974358974358, 0.10256410256410256, 0.0673076923076923, 0.07371794871794872, 0.1346153846153846, 0.13782051282051283, 0.4358974358974359, 0.4423076923076923, 0.10256410256410256]"
39,"[0.10223642172523961, 0.11182108626198083, 0.134185303514377, 0.07028753993610223, 0.11501597444089456, 0.09904153354632587, 0.10223642172523961, 0.07987220447284345, 0.07667731629392971, 0.12140575079872204, 0.11501597444089456, 0.07667731629392971, 0.10862619808306709, 0.13738019169329074, 0.1182108626198083, 0.10543130990415335, 0.13141025641025642, 0.10897435897435898, 0.08333333333333333, 0.10576923076923077, 0.08333333333333333, 0.14102564102564102, 0.12179487179487179, 0.09615384615384616, 0.08653846153846154, 0.1282051282051282, 0.11538461538461539, 0.10256410256410256, 0.15384615384615385, 0.14102564102564102, 0.2916666666666667, 0.11217948717948718]"
40,"[0.07348242811501597, 0.10223642172523961, 0.08626198083067092, 0.0926517571884984, 0.08306709265175719, 0.0926517571884984, 0.09584664536741214, 0.12779552715654952, 0.07667731629392971, 0.09584664536741214, 0.08626198083067092, 0.07028753993610223, 0.09904153354632587, 0.06389776357827476, 0.0926517571884984, 0.16293929712460065, 0.11858974358974358, 0.11858974358974358, 0.08653846153846154, 0.09294871794871795, 0.12179487179487179, 0.08974358974358974, 0.0673076923076923, 0.10897435897435898, 0.10256410256410256, 0.08974358974358974, 0.10256410256410256, 0.1282051282051282, 0.16987179487179488, 0.5224358974358975, 0.5, 0.14743589743589744]"
41,"[0.10223642172523961, 0.11182108626198083, 0.134185303514377, 0.07028753993610223, 0.11501597444089456, 0.09904153354632587, 0.10223642172523961, 0.07987220447284345, 0.07667731629392971, 0.12140575079872204, 0.11501597444089456, 0.07667731629392971, 0.10862619808306709, 0.12460063897763578, 0.11182108626198083, 0.10543130990415335, 0.13141025641025642, 0.10897435897435898, 0.08333333333333333, 0.10576923076923077, 0.08333333333333333, 0.13782051282051283, 0.11538461538461539, 0.09615384615384616, 0.08653846153846154, 0.1282051282051282, 0.11858974358974358, 0.10256410256410256, 0.16346153846153846, 0.12179487179487179, 0.26282051282051283, 0.10897435897435898]"
42,"[0.07348242811501597, 0.10223642172523961, 0.08626198083067092, 0.0926517571884984, 0.08306709265175719, 0.0926517571884984, 0.09584664536741214, 0.12779552715654952, 0.07667731629392971, 0.09584664536741214, 0.08626198083067092, 0.07028753993610223, 0.09904153354632587, 0.08306709265175719, 0.10543130990415335, 0.1757188498402556, 0.11858974358974358, 0.11858974358974358, 0.08653846153846154, 0.09294871794871795, 0.12179487179487179, 0.08653846153846154, 0.07692307692307693, 0.1346153846153846, 0.10256410256410256, 0.0673076923076923, 0.11217948717948718, 0.15064102564102563, 0.14423076923076922, 0.5673076923076923, 0.5224358974358975, 0.14423076923076922]"
