eigenvector_centrality,[31 30 29]
10,"[0.08945686900958466, 0.11182108626198083, 0.134185303514377, 0.13738019169329074, 0.11501597444089456, 0.0926517571884984, 0.022364217252396165, 0.07987220447284345, 0.07667731629392971, 0.09584664536741214, 0.08306709265175719, 0.07667731629392971, 0.06070287539936102, 0.08945686900958466, 0.09584664536741214, 0.09904153354632587, 0.13141025641025642, 0.09615384615384616, 0.08333333333333333, 0.10576923076923077, 0.003205128205128205, 0.11538461538461539, 0.10576923076923077, 0.10256410256410256, 0.13141025641025642, 0.10256410256410256, 0.10256410256410256, 0.01282051282051282, 0.09935897435897435, 0.08974358974358974, 0.13141025641025642, 0.10256410256410256]"
11,"[0.07348242811501597, 0.08306709265175719, 0.054313099041533544, 0.0926517571884984, 0.09584664536741214, 0.0926517571884984, 0.09584664536741214, 0.12460063897763578, 0.10223642172523961, 0.09584664536741214, 0.08626198083067092, 0.134185303514377, 0.09904153354632587, 0.0926517571884984, 0.07028753993610223, 0.09904153354632587, 0.08333333333333333, 0.11858974358974358, 0.08653846153846154, 0.09935897435897435, 0.11858974358974358, 0.11538461538461539, 0.0673076923076923, 0.08974358974358974, 0.10256410256410256, 0.10576923076923077, 0.14743589743589744, 0.10897435897435898, 0.07692307692307693, 0.12179487179487179, 0.07371794871794872, 0.09294871794871795]"
12,"[0.08945686900958466, 0.11182108626198083, 0.134185303514377, 0.13738019169329074, 0.11501597444089456, 0.09904153354632587, 0.13099041533546327, 0.07987220447284345, 0.07667731629392971, 0.09584664536741214, 0.08306709265175719, 0.07667731629392971, 0.06070287539936102, 0.08945686900958466, 0.09584664536741214, 0.09904153354632587, 0.13141025641025642, 0.09615384615384616, 0.08333333333333333, 0.10576923076923077, 0.12179487179487179, 0.11538461538461539, 0.10576923076923077, 0.10256410256410256, 0.13141025641025642, 0.10256410256410256, 0.10256410256410256, 0.10256410256410256, 0.09935897435897435, 0.08974358974358974, 0.13141025641025642, 0.10256410256410256]"
13,"[0.07348242811501597, 0.08306709265175719, 0.054313099041533544, 0.0926517571884984, 0.09584664536741214, 0.0926517571884984, 0.09584664536741214, 0.12460063897763578, 0.10223642172523961, 0.09584664536741214, 0.08626198083067092, 0.134185303514377, 0.09904153354632587, 0.0926517571884984, 0.07028753993610223, 0.09904153354632587, 0.08333333333333333, 0.11858974358974358, 0.08653846153846154, 0.09935897435897435, 0.11858974358974358, 0.11538461538461539, 0.0673076923076923, 0.08974358974358974, 0.10256410256410256, 0.10576923076923077, 0.14743589743589744, 0.10897435897435898, 0.07692307692307693, 0.12179487179487179, 0.07371794871794872, 0.09294871794871795]"
14,"[0.08945686900958466, 0.11182108626198083, 0.134185303514377, 0.13738019169329074, 0.11501597444089456, 0.09904153354632587, 0.13099041533546327, 0.07987220447284345, 0.07667731629392971, 0.09584664536741214, 0.08306709265175719, 0.07667731629392971, 0.06070287539936102, 0.08945686900958466, 0.09584664536741214, 0.09904153354632587, 0.11858974358974358, 0.09615384615384616, 0.08333333333333333, 0.10576923076923077, 0.12179487179487179, 0.11538461538461539, 0.10576923076923077, 0.10256410256410256, 0.13141025641025642, 0.10256410256410256, 0.10256410256410256, 0.10256410256410256, 0.09935897435897435, 0.08974358974358974, 0.13141025641025642, 0.10256410256410256]"
15,"[0.06389776357827476, 0.08306709265175719, 0.054313099041533544, 0.0926517571884984, 0.09584664536741214, 0.0926517571884984, 0.09584664536741214, 0.12460063897763578, 0.10223642172523961, 0.09584664536741214, 0.08626198083067092, 0.134185303514377, 0.09904153354632587, 0.0926517571884984, 0.07028753993610223, 0.09904153354632587, 0.08333333333333333, 0.11858974358974358, 0.08653846153846154, 0.09935897435897435, 0.08333333333333333, 0.11538461538461539, 0.0673076923076923, 0.08974358974358974, 0.038461538461538464, 0.10576923076923077, 0.14743589743589744, 0.10897435897435898, 0.07692307692307693, 0.12179487179487179, 0.07051282051282051, 0.09294871794871795]"
16,"[0.08945686900958466, 0.07987220447284345, 0.10862619808306709, 0.13738019169329074, 0.038338658146964855, 0.09904153354632587, 0.13099041533546327, 0.05750798722044728, 0.06389776357827476, 0.09584664536741214, 0.08306709265175719, 0.07348242811501597, 0.06070287539936102, 0.08945686900958466, 0.06389776357827476, 0.09904153354632587, 0.04807692307692308, 0.09615384615384616, 0.08333333333333333, 0.10576923076923077, 0.12179487179487179, 0.11538461538461539, 0.08653846153846154, 0.10256410256410256, 0.13141025641025642, 0.057692307692307696, 0.07051282051282051, 0.10256410256410256, 0.041666666666666664, 0.08974358974358974, 0.13141025641025642, 0.10256410256410256]"
17,"[0.038338658146964855, 0.08306709265175719, 0.054313099041533544, 0.02875399361022364, 0.09584664536741214, 0.019169329073482427, 0.025559105431309903, 0.12460063897763578, 0.10223642172523961, 0.03194888178913738, 0.03194888178913738, 0.134185303514377, 0.03514376996805112, 0.0926517571884984, 0.07028753993610223, 0.0670926517571885, 0.08333333333333333, 0.10576923076923077, 0.07692307692307693, 0.09935897435897435, 0.038461538461538464, 0.11538461538461539, 0.0673076923076923, 0.060897435897435896, 0.038461538461538464, 0.10576923076923077, 0.14743589743589744, 0.09615384615384616, 0.07692307692307693, 0.12179487179487179, 0.038461538461538464, 0.09294871794871795]"
18,"[0.08945686900958466, 0.0670926517571885, 0.04153354632587859, 0.13738019169329074, 0.08626198083067092, 0.09904153354632587, 0.13099041533546327, 0.0670926517571885, 0.07667731629392971, 0.09584664536741214, 0.08306709265175719, 0.03194888178913738, 0.06070287539936102, 0.025559105431309903, 0.038338658146964855, 0.09904153354632587, 0.04487179487179487, 0.09615384615384616, 0.08333333333333333, 0.04807692307692308, 0.12179487179487179, 0.03205128205128205, 0.05128205128205128, 0.10256410256410256, 0.13141025641025642, 0.057692307692307696, 0.05448717948717949, 0.10256410256410256, 0.07371794871794872, 0.08974358974358974, 0.13141025641025642, 0.03205128205128205]"
19,"[0.09584664536741214, 0.08306709265175719, 0.054313099041533544, 0.07987220447284345, 0.09584664536741214, 0.12140575079872204, 0.10543130990415335, 0.12460063897763578, 0.10223642172523961, 0.06389776357827476, 0.07987220447284345, 0.134185303514377, 0.06389776357827476, 0.0926517571884984, 0.07028753993610223, 0.11501597444089456, 0.08333333333333333, 0.060897435897435896, 0.038461538461538464, 0.09935897435897435, 0.08653846153846154, 0.11538461538461539, 0.0673076923076923, 0.05128205128205128, 0.04807692307692308, 0.10576923076923077, 0.14743589743589744, 0.05448717948717949, 0.07692307692307693, 0.057692307692307696, 0.07692307692307693, 0.09294871794871795]"
20,"[0.08945686900958466, 0.09904153354632587, 0.11501597444089456, 0.13738019169329074, 0.08945686900958466, 0.09904153354632587, 0.13099041533546327, 0.09584664536741214, 0.09584664536741214, 0.09584664536741214, 0.08306709265175719, 0.07667731629392971, 0.06070287539936102, 0.08306709265175719, 0.10223642172523961, 0.09904153354632587, 0.08653846153846154, 0.09615384615384616, 0.08333333333333333, 0.04807692307692308, 0.12179487179487179, 0.041666666666666664, 0.0673076923076923, 0.10256410256410256, 0.13141025641025642, 0.09935897435897435, 0.08653846153846154, 0.10256410256410256, 0.11538461538461539, 0.08974358974358974, 0.13141025641025642, 0.07692307692307693]"
21,"[0.09904153354632587, 0.08306709265175719, 0.054313099041533544, 0.10862619808306709, 0.09584664536741214, 0.12460063897763578, 0.12140575079872204, 0.12460063897763578, 0.10223642172523961, 0.07987220447284345, 0.0926517571884984, 0.134185303514377, 0.08945686900958466, 0.0926517571884984, 0.07028753993610223, 0.11501597444089456, 0.08333333333333333, 0.09615384615384616, 0.125, 0.09935897435897435, 0.10256410256410256, 0.11538461538461539, 0.0673076923076923, 0.09615384615384616, 0.0673076923076923, 0.10576923076923077, 0.14743589743589744, 0.11538461538461539, 0.07692307692307693, 0.08974358974358974, 0.09615384615384616, 0.09294871794871795]"
22,"[0.08945686900958466, 0.09904153354632587, 0.11501597444089456, 0.13738019169329074, 0.08626198083067092, 0.09904153354632587, 0.13099041533546327, 0.09904153354632587, 0.09584664536741214, 0.09584664536741214, 0.08306709265175719, 0.07667731629392971, 0.06070287539936102, 0.11182108626198083, 0.10223642172523961, 0.09904153354632587, 0.08974358974358974, 0.09615384615384616, 0.08333333333333333, 0.11858974358974358, 0.12179487179487179, 0.09294871794871795, 0.10897435897435898, 0.10256410256410256, 0.13141025641025642, 0.11538461538461539, 0.08974358974358974, 0.10256410256410256, 0.125, 0.08974358974358974, 0.13141025641025642, 0.11217948717948718]"
23,"[0.12140575079872204, 0.08306709265175719, 0.054313099041533544, 0.13099041533546327, 0.09584664536741214, 0.14376996805111822, 0.14057507987220447, 0.12460063897763578, 0.10223642172523961, 0.12140575079872204, 0.09584664536741214, 0.134185303514377, 0.12460063897763578, 0.0926517571884984, 0.07028753993610223, 0.14376996805111822, 0.08333333333333333, 0.1282051282051282, 0.13141025641025642, 0.09935897435897435, 0.14743589743589744, 0.11538461538461539, 0.0673076923076923, 0.14423076923076922, 0.07371794871794872, 0.10576923076923077, 0.14743589743589744, 0.1282051282051282, 0.07692307692307693, 0.15384615384615385, 0.1282051282051282, 0.09294871794871795]"
24,"[0.08945686900958466, 0.13738019169329074, 0.17252396166134185, 0.13738019169329074, 0.134185303514377, 0.09904153354632587, 0.13099041533546327, 0.13099041533546327, 0.13099041533546327, 0.09584664536741214, 0.08306709265175719, 0.134185303514377, 0.06070287539936102, 0.13099041533546327, 0.18210862619808307, 0.09904153354632587, 0.11858974358974358, 0.09615384615384616, 0.08333333333333333, 0.15705128205128205, 0.12179487179487179, 0.125, 0.1346153846153846, 0.10256410256410256, 0.13141025641025642, 0.11858974358974358, 0.10897435897435898, 0.10256410256410256, 0.16025641025641027, 0.08974358974358974, 0.13141025641025642, 0.15064102564102563]"
25,"[0.14057507987220447, 0.08306709265175719, 0.054313099041533544, 0.16932907348242812, 0.09584664536741214, 0.13099041533546327, 0.13099041533546327, 0.12460063897763578, 0.10223642172523961, 0.11501597444089456, 0.13738019169329074, 0.134185303514377, 0.13099041533546327, 0.0926517571884984, 0.07028753993610223, 0.16932907348242812, 0.08333333333333333, 0.125, 0.16987179487179488, 0.09935897435897435, 0.1282051282051282, 0.11538461538461539, 0.0673076923076923, 0.1282051282051282, 0.09935897435897435, 0.10576923076923077, 0.14743589743589744, 0.15384615384615385, 0.07692307692307693, 0.10256410256410256, 0.08653846153846154, 0.09935897435897435]"
26,"[0.08945686900958466, 0.12460063897763578, 0.16932907348242812, 0.13738019169329074, 0.10862619808306709, 0.09904153354632587, 0.13099041533546327, 0.11182108626198083, 0.10543130990415335, 0.09584664536741214, 0.08306709265175719, 0.134185303514377, 0.06070287539936102, 0.08626198083067092, 0.10543130990415335, 0.04792332268370607, 0.11217948717948718, 0.09615384615384616, 0.08333333333333333, 0.15384615384615385, 0.12179487179487179, 0.08653846153846154, 0.11858974358974358, 0.09935897435897435, 0.13141025641025642, 0.12179487179487179, 0.11217948717948718, 0.10256410256410256, 0.10576923076923077, 0.10897435897435898, 0.10256410256410256, 0.10256410256410256]"
27,"[0.09904153354632587, 0.08306709265175719, 0.054313099041533544, 0.10862619808306709, 0.09584664536741214, 0.10862619808306709, 0.1182108626198083, 0.12460063897763578, 0.10223642172523961, 0.10543130990415335, 0.13738019169329074, 0.134185303514377, 0.14057507987220447, 0.0926517571884984, 0.07028753993610223, 0.16932907348242812, 0.08333333333333333, 0.12179487179487179, 0.15705128205128205, 0.09935897435897435, 0.16666666666666666, 0.11538461538461539, 0.0673076923076923, 0.15384615384615385, 0.09935897435897435, 0.10576923076923077, 0.14743589743589744, 0.12179487179487179, 0.07692307692307693, 0.10897435897435898, 0.02564102564102564, 0.10256410256410256]"
28,"[0.08945686900958466, 0.10862619808306709, 0.1501597444089457, 0.13738019169329074, 0.09904153354632587, 0.09904153354632587, 0.13099041533546327, 0.11182108626198083, 0.10223642172523961, 0.09584664536741214, 0.08306709265175719, 0.134185303514377, 0.06070287539936102, 0.10543130990415335, 0.11182108626198083, 0.09904153354632587, 0.10256410256410256, 0.09615384615384616, 0.08333333333333333, 0.14102564102564102, 0.12179487179487179, 0.08974358974358974, 0.11538461538461539, 0.08974358974358974, 0.13141025641025642, 0.09294871794871795, 0.09294871794871795, 0.10576923076923077, 0.09935897435897435, 0.10897435897435898, 0.08012820512820513, 0.10256410256410256]"
29,"[0.10223642172523961, 0.08306709265175719, 0.054313099041533544, 0.10862619808306709, 0.09584664536741214, 0.13099041533546327, 0.1501597444089457, 0.07028753993610223, 0.10223642172523961, 0.12140575079872204, 0.13738019169329074, 0.10543130990415335, 0.0926517571884984, 0.0926517571884984, 0.07028753993610223, 0.12460063897763578, 0.08333333333333333, 0.13141025641025642, 0.18269230769230768, 0.08012820512820513, 0.13782051282051283, 0.11538461538461539, 0.057692307692307696, 0.1346153846153846, 0.10897435897435898, 0.10576923076923077, 0.14102564102564102, 0.057692307692307696, 0.07692307692307693, 0.10897435897435898, 0.13141025641025642, 0.10256410256410256]"
30,"[0.08626198083067092, 0.10862619808306709, 0.15335463258785942, 0.10862619808306709, 0.12460063897763578, 0.09904153354632587, 0.10862619808306709, 0.134185303514377, 0.10862619808306709, 0.09584664536741214, 0.07348242811501597, 0.15335463258785942, 0.06070287539936102, 0.10223642172523961, 0.10862619808306709, 0.09904153354632587, 0.125, 0.09615384615384616, 0.08333333333333333, 0.17307692307692307, 0.12179487179487179, 0.08974358974358974, 0.11538461538461539, 0.08974358974358974, 0.13141025641025642, 0.09294871794871795, 0.08653846153846154, 0.10897435897435898, 0.10576923076923077, 0.10897435897435898, 0.13141025641025642, 0.10256410256410256]"
31,"[0.10223642172523961, 0.07667731629392971, 0.04792332268370607, 0.10862619808306709, 0.09584664536741214, 0.16293929712460065, 0.12460063897763578, 0.11182108626198083, 0.10223642172523961, 0.13099041533546327, 0.09904153354632587, 0.07028753993610223, 0.10223642172523961, 0.0926517571884984, 0.07028753993610223, 0.10862619808306709, 0.08012820512820513, 0.16987179487179488, 0.11538461538461539, 0.10576923076923077, 0.1282051282051282, 0.11538461538461539, 0.0641025641025641, 0.1346153846153846, 0.11538461538461539, 0.10576923076923077, 0.14743589743589744, 0.057692307692307696, 0.09935897435897435, 0.10897435897435898, 0.13141025641025642, 0.10256410256410256]"
32,"[0.08306709265175719, 0.12140575079872204, 0.19808306709265175, 0.07987220447284345, 0.1182108626198083, 0.09904153354632587, 0.09904153354632587, 0.16293929712460065, 0.12460063897763578, 0.09584664536741214, 0.05750798722044728, 0.16613418530351437, 0.04792332268370607, 0.10223642172523961, 0.10862619808306709, 0.09904153354632587, 0.125, 0.09615384615384616, 0.07371794871794872, 0.14423076923076922, 0.08974358974358974, 0.08974358974358974, 0.11538461538461539, 0.08974358974358974, 0.125, 0.09294871794871795, 0.08653846153846154, 0.10897435897435898, 0.1282051282051282, 0.11858974358974358, 0.13141025641025642, 0.23076923076923078]"
33,"[0.14376996805111822, 0.06389776357827476, 0.054313099041533544, 0.1597444089456869, 0.08945686900958466, 0.12460063897763578, 0.134185303514377, 0.11182108626198083, 0.09584664536741214, 0.08945686900958466, 0.10862619808306709, 0.11182108626198083, 0.08945686900958466, 0.0926517571884984, 0.07028753993610223, 0.15335463258785942, 0.07692307692307693, 0.11858974358974358, 0.10576923076923077, 0.125, 0.12179487179487179, 0.11538461538461539, 0.0673076923076923, 0.13782051282051283, 0.10897435897435898, 0.10576923076923077, 0.14743589743589744, 0.057692307692307696, 0.09935897435897435, 0.08974358974358974, 0.13141025641025642, 0.11217948717948718]"
34,"[0.07667731629392971, 0.1757188498402556, 0.1853035143769968, 0.11182108626198083, 0.1182108626198083, 0.09904153354632587, 0.12460063897763578, 0.12460063897763578, 0.13738019169329074, 0.09584664536741214, 0.08306709265175719, 0.12140575079872204, 0.06070287539936102, 0.10223642172523961, 0.10862619808306709, 0.09904153354632587, 0.14102564102564102, 0.09615384615384616, 0.08333333333333333, 0.08653846153846154, 0.12179487179487179, 0.08974358974358974, 0.11538461538461539, 0.08974358974358974, 0.13141025641025642, 0.09294871794871795, 0.08653846153846154, 0.10897435897435898, 0.1891025641025641, 0.08974358974358974, 0.13141025641025642, 0.20512820512820512]"
35,"[0.13099041533546327, 0.08306709265175719, 0.054313099041533544, 0.1597444089456869, 0.09584664536741214, 0.08626198083067092, 0.10543130990415335, 0.1182108626198083, 0.10223642172523961, 0.0670926517571885, 0.10223642172523961, 0.10223642172523961, 0.08945686900958466, 0.0926517571884984, 0.07028753993610223, 0.19808306709265175, 0.08012820512820513, 0.09935897435897435, 0.08974358974358974, 0.11858974358974358, 0.11858974358974358, 0.11538461538461539, 0.0673076923076923, 0.1891025641025641, 0.10897435897435898, 0.10576923076923077, 0.14743589743589744, 0.09294871794871795, 0.07692307692307693, 0.08974358974358974, 0.10897435897435898, 0.14743589743589744]"
36,"[0.08306709265175719, 0.11501597444089456, 0.12460063897763578, 0.08945686900958466, 0.11182108626198083, 0.09904153354632587, 0.13099041533546327, 0.16932907348242812, 0.11501597444089456, 0.09584664536741214, 0.08306709265175719, 0.1182108626198083, 0.06070287539936102, 0.10223642172523961, 0.10862619808306709, 0.09904153354632587, 0.1346153846153846, 0.09615384615384616, 0.08333333333333333, 0.08012820512820513, 0.12179487179487179, 0.09294871794871795, 0.11538461538461539, 0.08974358974358974, 0.13141025641025642, 0.09294871794871795, 0.08653846153846154, 0.11217948717948718, 0.10576923076923077, 0.08974358974358974, 0.13141025641025642, 0.3108974358974359]"
37,"[0.14057507987220447, 0.08306709265175719, 0.054313099041533544, 0.09584664536741214, 0.09584664536741214, 0.08306709265175719, 0.10223642172523961, 0.12140575079872204, 0.10223642172523961, 0.0670926517571885, 0.0926517571884984, 0.12779552715654952, 0.08945686900958466, 0.0926517571884984, 0.07028753993610223, 0.19169329073482427, 0.08333333333333333, 0.09935897435897435, 0.08974358974358974, 0.09935897435897435, 0.11858974358974358, 0.11538461538461539, 0.0673076923076923, 0.1762820512820513, 0.10897435897435898, 0.10576923076923077, 0.14743589743589744, 0.07692307692307693, 0.07692307692307693, 0.08974358974358974, 0.13141025641025642, 0.1858974358974359]"
38,"[0.08626198083067092, 0.11182108626198083, 0.09904153354632587, 0.13738019169329074, 0.10223642172523961, 0.09904153354632587, 0.13099041533546327, 0.1182108626198083, 0.0926517571884984, 0.09584664536741214, 0.08306709265175719, 0.11501597444089456, 0.06070287539936102, 0.16932907348242812, 0.10862619808306709, 0.12140575079872204, 0.1346153846153846, 0.09615384615384616, 0.08333333333333333, 0.07371794871794872, 0.12179487179487179, 0.1762820512820513, 0.11538461538461539, 0.09615384615384616, 0.13141025641025642, 0.1762820512820513, 0.08653846153846154, 0.10256410256410256, 0.2467948717948718, 0.08974358974358974, 0.13141025641025642, 0.4198717948717949]"
39,"[0.11182108626198083, 0.08306709265175719, 0.054313099041533544, 0.08945686900958466, 0.09584664536741214, 0.08626198083067092, 0.09904153354632587, 0.12460063897763578, 0.10223642172523961, 0.0670926517571885, 0.0926517571884984, 0.134185303514377, 0.08945686900958466, 0.0926517571884984, 0.07028753993610223, 0.20447284345047922, 0.08333333333333333, 0.09935897435897435, 0.08974358974358974, 0.09935897435897435, 0.11858974358974358, 0.11538461538461539, 0.0673076923076923, 0.1794871794871795, 0.10897435897435898, 0.10576923076923077, 0.14743589743589744, 0.07692307692307693, 0.07692307692307693, 0.08974358974358974, 0.13141025641025642, 0.22435897435897437]"
40,"[0.08945686900958466, 0.10543130990415335, 0.09904153354632587, 0.13738019169329074, 0.09904153354632587, 0.09904153354632587, 0.13099041533546327, 0.11182108626198083, 0.0926517571884984, 0.09584664536741214, 0.08306709265175719, 0.11501597444089456, 0.06070287539936102, 0.2012779552715655, 0.11182108626198083, 0.0670926517571885, 0.1346153846153846, 0.09615384615384616, 0.08333333333333333, 0.07371794871794872, 0.12179487179487179, 0.19230769230769232, 0.12179487179487179, 0.07371794871794872, 0.13141025641025642, 0.1955128205128205, 0.08653846153846154, 0.10576923076923077, 0.0673076923076923, 0.08974358974358974, 0.13141025641025642, 0.4198717948717949]"
41,"[0.11182108626198083, 0.08306709265175719, 0.054313099041533544, 0.08945686900958466, 0.09584664536741214, 0.10543130990415335, 0.09904153354632587, 0.12460063897763578, 0.10223642172523961, 0.09904153354632587, 0.0926517571884984, 0.134185303514377, 0.14057507987220447, 0.0926517571884984, 0.07028753993610223, 0.2108626198083067, 0.08333333333333333, 0.125, 0.08974358974358974, 0.09935897435897435, 0.1858974358974359, 0.11538461538461539, 0.0673076923076923, 0.1987179487179487, 0.1858974358974359, 0.10576923076923077, 0.14743589743589744, 0.0641025641025641, 0.07692307692307693, 0.08974358974358974, 0.13141025641025642, 0.2403846153846154]"
42,"[0.08945686900958466, 0.10543130990415335, 0.09904153354632587, 0.13738019169329074, 0.09904153354632587, 0.09904153354632587, 0.13099041533546327, 0.12779552715654952, 0.08945686900958466, 0.09584664536741214, 0.08306709265175719, 0.11501597444089456, 0.06070287539936102, 0.1853035143769968, 0.2108626198083067, 0.09904153354632587, 0.1346153846153846, 0.09615384615384616, 0.08333333333333333, 0.07692307692307693, 0.12179487179487179, 0.15705128205128205, 0.22435897435897437, 0.09935897435897435, 0.13141025641025642, 0.1762820512820513, 0.1858974358974359, 0.10256410256410256, 0.0673076923076923, 0.08974358974358974, 0.13141025641025642, 0.4391025641025641]"
