eigenvector_centrality,[31 30 29]
18,"[0.09584664536741214, 0.10862619808306709, 0.08626198083067092, 0.10862619808306709, 0.08626198083067092, 0.11182108626198083, 0.02875399361022364, 0.08306709265175719, 0.11182108626198083, 0.06389776357827476, 0.08306709265175719, 0.13099041533546327, 0.03514376996805112, 0.10862619808306709, 0.07987220447284345, 0.11501597444089456, 0.09935897435897435, 0.04807692307692308, 0.04487179487179487, 0.10897435897435898, 0.09294871794871795, 0.10897435897435898, 0.08974358974358974, 0.022435897435897436, 0.0673076923076923, 0.08012820512820513, 0.09935897435897435, 0.05128205128205128, 0.09615384615384616, 0.12179487179487179, 0.07371794871794872, 0.08974358974358974]"
19,"[0.12140575079872204, 0.08306709265175719, 0.07667731629392971, 0.10862619808306709, 0.08945686900958466, 0.1182108626198083, 0.07348242811501597, 0.09584664536741214, 0.08945686900958466, 0.11182108626198083, 0.10543130990415335, 0.07348242811501597, 0.12460063897763578, 0.08945686900958466, 0.08626198083067092, 0.10223642172523961, 0.08012820512820513, 0.08974358974358974, 0.125, 0.038461538461538464, 0.05448717948717949, 0.11538461538461539, 0.10576923076923077, 0.1282051282051282, 0.08333333333333333, 0.10897435897435898, 0.0673076923076923, 0.09935897435897435, 0.04487179487179487, 0.08653846153846154, 0.09935897435897435, 0.10256410256410256]"
20,"[0.07987220447284345, 0.10862619808306709, 0.08626198083067092, 0.10862619808306709, 0.08626198083067092, 0.03194888178913738, 0.09904153354632587, 0.08306709265175719, 0.11182108626198083, 0.038338658146964855, 0.07028753993610223, 0.13099041533546327, 0.09904153354632587, 0.10862619808306709, 0.07987220447284345, 0.10223642172523961, 0.09935897435897435, 0.11858974358974358, 0.08653846153846154, 0.10897435897435898, 0.028846153846153848, 0.10897435897435898, 0.08974358974358974, 0.08974358974358974, 0.05448717948717949, 0.08012820512820513, 0.09935897435897435, 0.10897435897435898, 0.09615384615384616, 0.12179487179487179, 0.07371794871794872, 0.08974358974358974]"
21,"[0.12140575079872204, 0.04472843450479233, 0.134185303514377, 0.10862619808306709, 0.10543130990415335, 0.1182108626198083, 0.07348242811501597, 0.09584664536741214, 0.07028753993610223, 0.11182108626198083, 0.10543130990415335, 0.06389776357827476, 0.12460063897763578, 0.08945686900958466, 0.09584664536741214, 0.10223642172523961, 0.057692307692307696, 0.08974358974358974, 0.125, 0.10576923076923077, 0.05448717948717949, 0.11538461538461539, 0.10576923076923077, 0.1282051282051282, 0.08333333333333333, 0.10256410256410256, 0.10256410256410256, 0.09935897435897435, 0.09935897435897435, 0.08653846153846154, 0.09935897435897435, 0.10256410256410256]"
22,"[0.07667731629392971, 0.10862619808306709, 0.08626198083067092, 0.08945686900958466, 0.08626198083067092, 0.0926517571884984, 0.09584664536741214, 0.08306709265175719, 0.11182108626198083, 0.09584664536741214, 0.08626198083067092, 0.13099041533546327, 0.09904153354632587, 0.10862619808306709, 0.07987220447284345, 0.09904153354632587, 0.09935897435897435, 0.11858974358974358, 0.08653846153846154, 0.10897435897435898, 0.11858974358974358, 0.10897435897435898, 0.08974358974358974, 0.08974358974358974, 0.10256410256410256, 0.08012820512820513, 0.09935897435897435, 0.10897435897435898, 0.09615384615384616, 0.12179487179487179, 0.07371794871794872, 0.08974358974358974]"
23,"[0.12140575079872204, 0.11182108626198083, 0.134185303514377, 0.10862619808306709, 0.11501597444089456, 0.1182108626198083, 0.07348242811501597, 0.07987220447284345, 0.07667731629392971, 0.11182108626198083, 0.10543130990415335, 0.07667731629392971, 0.12460063897763578, 0.08945686900958466, 0.09584664536741214, 0.10223642172523961, 0.13141025641025642, 0.08974358974358974, 0.125, 0.10576923076923077, 0.05448717948717949, 0.11538461538461539, 0.10576923076923077, 0.1282051282051282, 0.08333333333333333, 0.10256410256410256, 0.10256410256410256, 0.09935897435897435, 0.09935897435897435, 0.08653846153846154, 0.09935897435897435, 0.10256410256410256]"
24,"[0.07348242811501597, 0.10862619808306709, 0.08626198083067092, 0.0926517571884984, 0.08626198083067092, 0.0926517571884984, 0.09584664536741214, 0.08306709265175719, 0.11182108626198083, 0.09584664536741214, 0.08626198083067092, 0.13099041533546327, 0.09904153354632587, 0.10862619808306709, 0.07987220447284345, 0.09904153354632587, 0.09935897435897435, 0.11858974358974358, 0.08653846153846154, 0.10897435897435898, 0.11858974358974358, 0.10897435897435898, 0.08974358974358974, 0.08974358974358974, 0.10256410256410256, 0.08012820512820513, 0.09935897435897435, 0.10897435897435898, 0.09615384615384616, 0.12179487179487179, 0.07371794871794872, 0.08974358974358974]"
25,"[0.12140575079872204, 0.11182108626198083, 0.134185303514377, 0.10862619808306709, 0.11501597444089456, 0.1182108626198083, 0.07348242811501597, 0.07987220447284345, 0.07667731629392971, 0.11182108626198083, 0.10543130990415335, 0.07667731629392971, 0.12460063897763578, 0.08945686900958466, 0.09584664536741214, 0.10223642172523961, 0.13141025641025642, 0.08974358974358974, 0.125, 0.10576923076923077, 0.05448717948717949, 0.11538461538461539, 0.10576923076923077, 0.1282051282051282, 0.08333333333333333, 0.10256410256410256, 0.10256410256410256, 0.09935897435897435, 0.09935897435897435, 0.12179487179487179, 0.07371794871794872, 0.11858974358974358]"
26,"[0.07348242811501597, 0.10862619808306709, 0.08626198083067092, 0.0926517571884984, 0.08626198083067092, 0.0926517571884984, 0.09584664536741214, 0.08306709265175719, 0.11182108626198083, 0.09584664536741214, 0.08626198083067092, 0.13099041533546327, 0.09904153354632587, 0.12140575079872204, 0.09584664536741214, 0.09904153354632587, 0.09935897435897435, 0.11858974358974358, 0.08653846153846154, 0.10897435897435898, 0.11858974358974358, 0.14102564102564102, 0.10897435897435898, 0.08974358974358974, 0.10256410256410256, 0.08653846153846154, 0.11858974358974358, 0.10897435897435898, 0.1346153846153846, 0.09615384615384616, 0.11217948717948718, 0.11858974358974358]"
27,"[0.12140575079872204, 0.11182108626198083, 0.134185303514377, 0.10862619808306709, 0.11501597444089456, 0.134185303514377, 0.08626198083067092, 0.07987220447284345, 0.07667731629392971, 0.11182108626198083, 0.10862619808306709, 0.07667731629392971, 0.19169329073482427, 0.08945686900958466, 0.09584664536741214, 0.13099041533546327, 0.13141025641025642, 0.09935897435897435, 0.14423076923076922, 0.10576923076923077, 0.09294871794871795, 0.11538461538461539, 0.10576923076923077, 0.09935897435897435, 0.13141025641025642, 0.10256410256410256, 0.10256410256410256, 0.11858974358974358, 0.09935897435897435, 0.07051282051282051, 0.12179487179487179, 0.11858974358974358]"
28,"[0.07348242811501597, 0.18849840255591055, 0.21405750798722045, 0.0926517571884984, 0.17252396166134185, 0.0926517571884984, 0.09584664536741214, 0.11501597444089456, 0.1853035143769968, 0.09584664536741214, 0.08626198083067092, 0.21725239616613418, 0.09904153354632587, 0.10543130990415335, 0.1182108626198083, 0.09904153354632587, 0.15384615384615385, 0.11858974358974358, 0.08653846153846154, 0.14743589743589744, 0.11858974358974358, 0.10897435897435898, 0.09615384615384616, 0.08974358974358974, 0.10256410256410256, 0.07692307692307693, 0.07692307692307693, 0.10897435897435898, 0.11858974358974358, 0.07051282051282051, 0.1346153846153846, 0.11858974358974358]"
29,"[0.134185303514377, 0.11182108626198083, 0.134185303514377, 0.10862619808306709, 0.11501597444089456, 0.09584664536741214, 0.06389776357827476, 0.07987220447284345, 0.07667731629392971, 0.0926517571884984, 0.0926517571884984, 0.07667731629392971, 0.10223642172523961, 0.08945686900958466, 0.09584664536741214, 0.12140575079872204, 0.13141025641025642, 0.09935897435897435, 0.10256410256410256, 0.10576923076923077, 0.10576923076923077, 0.11538461538461539, 0.10576923076923077, 0.08974358974358974, 0.08333333333333333, 0.10256410256410256, 0.10256410256410256, 0.10576923076923077, 0.09935897435897435, 0.07051282051282051, 0.12179487179487179, 0.15064102564102563]"
30,"[0.07348242811501597, 0.10862619808306709, 0.14057507987220447, 0.0926517571884984, 0.09904153354632587, 0.0926517571884984, 0.09584664536741214, 0.08306709265175719, 0.09904153354632587, 0.09584664536741214, 0.08626198083067092, 0.12140575079872204, 0.09904153354632587, 0.10223642172523961, 0.1182108626198083, 0.09904153354632587, 0.07692307692307693, 0.11858974358974358, 0.08653846153846154, 0.11217948717948718, 0.11858974358974358, 0.10576923076923077, 0.09615384615384616, 0.08974358974358974, 0.10256410256410256, 0.07371794871794872, 0.07692307692307693, 0.10897435897435898, 0.11858974358974358, 0.08012820512820513, 0.15384615384615385, 0.16025641025641027]"
31,"[0.09904153354632587, 0.11182108626198083, 0.134185303514377, 0.10543130990415335, 0.11501597444089456, 0.09584664536741214, 0.06389776357827476, 0.07987220447284345, 0.07667731629392971, 0.08945686900958466, 0.0926517571884984, 0.07667731629392971, 0.10223642172523961, 0.08945686900958466, 0.09584664536741214, 0.12140575079872204, 0.13141025641025642, 0.09935897435897435, 0.10256410256410256, 0.10576923076923077, 0.10576923076923077, 0.11538461538461539, 0.10576923076923077, 0.08974358974358974, 0.08333333333333333, 0.10256410256410256, 0.10256410256410256, 0.10576923076923077, 0.15384615384615385, 0.07051282051282051, 0.12179487179487179, 0.1346153846153846]"
32,"[0.07348242811501597, 0.10862619808306709, 0.14057507987220447, 0.0926517571884984, 0.09904153354632587, 0.0926517571884984, 0.09584664536741214, 0.08306709265175719, 0.09904153354632587, 0.09584664536741214, 0.08626198083067092, 0.12140575079872204, 0.09904153354632587, 0.10223642172523961, 0.1182108626198083, 0.09904153354632587, 0.07692307692307693, 0.11858974358974358, 0.08653846153846154, 0.11217948717948718, 0.11858974358974358, 0.10576923076923077, 0.09615384615384616, 0.08974358974358974, 0.10256410256410256, 0.07371794871794872, 0.07692307692307693, 0.10897435897435898, 0.11858974358974358, 0.08974358974358974, 0.14743589743589744, 0.1346153846153846]"
33,"[0.09904153354632587, 0.11182108626198083, 0.134185303514377, 0.10543130990415335, 0.11501597444089456, 0.09584664536741214, 0.06389776357827476, 0.07987220447284345, 0.07667731629392971, 0.08945686900958466, 0.0926517571884984, 0.07667731629392971, 0.10223642172523961, 0.18849840255591055, 0.09584664536741214, 0.12140575079872204, 0.13141025641025642, 0.09935897435897435, 0.10256410256410256, 0.10576923076923077, 0.10576923076923077, 0.21474358974358973, 0.10576923076923077, 0.08974358974358974, 0.08333333333333333, 0.20512820512820512, 0.10256410256410256, 0.10576923076923077, 0.13782051282051283, 0.07051282051282051, 0.23076923076923078, 0.11858974358974358]"
34,"[0.07348242811501597, 0.10862619808306709, 0.14057507987220447, 0.0926517571884984, 0.09904153354632587, 0.0926517571884984, 0.09584664536741214, 0.08306709265175719, 0.09904153354632587, 0.09584664536741214, 0.08626198083067092, 0.12140575079872204, 0.09904153354632587, 0.10223642172523961, 0.1182108626198083, 0.09904153354632587, 0.07692307692307693, 0.11858974358974358, 0.08653846153846154, 0.11217948717948718, 0.11858974358974358, 0.10576923076923077, 0.09615384615384616, 0.08974358974358974, 0.10256410256410256, 0.07371794871794872, 0.07692307692307693, 0.10897435897435898, 0.11858974358974358, 0.11538461538461539, 0.22756410256410256, 0.16025641025641027]"
35,"[0.09904153354632587, 0.11182108626198083, 0.134185303514377, 0.10543130990415335, 0.11501597444089456, 0.09584664536741214, 0.06389776357827476, 0.07987220447284345, 0.07667731629392971, 0.08945686900958466, 0.0926517571884984, 0.07667731629392971, 0.10223642172523961, 0.14057507987220447, 0.09584664536741214, 0.12140575079872204, 0.13141025641025642, 0.09935897435897435, 0.10256410256410256, 0.10576923076923077, 0.10576923076923077, 0.1762820512820513, 0.10576923076923077, 0.08974358974358974, 0.08333333333333333, 0.13141025641025642, 0.10256410256410256, 0.10576923076923077, 0.09615384615384616, 0.07051282051282051, 0.25, 0.125]"
36,"[0.07348242811501597, 0.10862619808306709, 0.14057507987220447, 0.0926517571884984, 0.09904153354632587, 0.0926517571884984, 0.09584664536741214, 0.08306709265175719, 0.09904153354632587, 0.09584664536741214, 0.08626198083067092, 0.12140575079872204, 0.10543130990415335, 0.10223642172523961, 0.1182108626198083, 0.09904153354632587, 0.07692307692307693, 0.11858974358974358, 0.08653846153846154, 0.11217948717948718, 0.16346153846153846, 0.10576923076923077, 0.09615384615384616, 0.08974358974358974, 0.11217948717948718, 0.07371794871794872, 0.07692307692307693, 0.10897435897435898, 0.11858974358974358, 0.1762820512820513, 0.27884615384615385, 0.15705128205128205]"
37,"[0.09904153354632587, 0.11182108626198083, 0.134185303514377, 0.10543130990415335, 0.11501597444089456, 0.09584664536741214, 0.06389776357827476, 0.07987220447284345, 0.07667731629392971, 0.08945686900958466, 0.0926517571884984, 0.07667731629392971, 0.10223642172523961, 0.10862619808306709, 0.18210862619808307, 0.12140575079872204, 0.13141025641025642, 0.09935897435897435, 0.10256410256410256, 0.10576923076923077, 0.10576923076923077, 0.15384615384615385, 0.19230769230769232, 0.08974358974358974, 0.08333333333333333, 0.11858974358974358, 0.17307692307692307, 0.10576923076923077, 0.09615384615384616, 0.10897435897435898, 0.391025641025641, 0.11858974358974358]"
38,"[0.07348242811501597, 0.10862619808306709, 0.14057507987220447, 0.0926517571884984, 0.09904153354632587, 0.0926517571884984, 0.09584664536741214, 0.08306709265175719, 0.09904153354632587, 0.09584664536741214, 0.08626198083067092, 0.12140575079872204, 0.12460063897763578, 0.10223642172523961, 0.1182108626198083, 0.13738019169329074, 0.07692307692307693, 0.11858974358974358, 0.08653846153846154, 0.11217948717948718, 0.1987179487179487, 0.10576923076923077, 0.09615384615384616, 0.11217948717948718, 0.21153846153846154, 0.07371794871794872, 0.07692307692307693, 0.10897435897435898, 0.11858974358974358, 0.30448717948717946, 0.36217948717948717, 0.17307692307692307]"
39,"[0.09904153354632587, 0.11182108626198083, 0.134185303514377, 0.10543130990415335, 0.11501597444089456, 0.09584664536741214, 0.06389776357827476, 0.07987220447284345, 0.07667731629392971, 0.08945686900958466, 0.0926517571884984, 0.07667731629392971, 0.10223642172523961, 0.16293929712460065, 0.20447284345047922, 0.12140575079872204, 0.13141025641025642, 0.09935897435897435, 0.10256410256410256, 0.10576923076923077, 0.10576923076923077, 0.1987179487179487, 0.1858974358974359, 0.08974358974358974, 0.08333333333333333, 0.1762820512820513, 0.16666666666666666, 0.10576923076923077, 0.09615384615384616, 0.16025641025641027, 0.44551282051282054, 0.11858974358974358]"
40,"[0.07348242811501597, 0.10862619808306709, 0.14057507987220447, 0.0926517571884984, 0.09904153354632587, 0.0926517571884984, 0.09584664536741214, 0.08306709265175719, 0.09904153354632587, 0.09584664536741214, 0.08626198083067092, 0.12140575079872204, 0.12460063897763578, 0.10223642172523961, 0.1182108626198083, 0.19169329073482427, 0.07692307692307693, 0.13141025641025642, 0.08653846153846154, 0.11217948717948718, 0.1987179487179487, 0.10576923076923077, 0.09615384615384616, 0.15705128205128205, 0.19230769230769232, 0.07371794871794872, 0.07692307692307693, 0.18269230769230768, 0.11858974358974358, 0.21794871794871795, 0.3717948717948718, 0.28846153846153844]"
41,"[0.09904153354632587, 0.11182108626198083, 0.134185303514377, 0.10543130990415335, 0.10223642172523961, 0.09584664536741214, 0.06389776357827476, 0.07987220447284345, 0.08945686900958466, 0.08945686900958466, 0.0926517571884984, 0.07667731629392971, 0.10223642172523961, 0.10862619808306709, 0.07987220447284345, 0.12140575079872204, 0.16346153846153846, 0.09935897435897435, 0.10256410256410256, 0.10576923076923077, 0.10576923076923077, 0.21153846153846154, 0.1858974358974359, 0.08974358974358974, 0.08333333333333333, 0.20192307692307693, 0.17307692307692307, 0.10576923076923077, 0.09615384615384616, 0.1794871794871795, 0.4551282051282051, 0.11858974358974358]"
42,"[0.08626198083067092, 0.10862619808306709, 0.14057507987220447, 0.0926517571884984, 0.09904153354632587, 0.1182108626198083, 0.15654952076677317, 0.08306709265175719, 0.09904153354632587, 0.10862619808306709, 0.08945686900958466, 0.12140575079872204, 0.12460063897763578, 0.10223642172523961, 0.1182108626198083, 0.26517571884984026, 0.07692307692307693, 0.16987179487179488, 0.08653846153846154, 0.11217948717948718, 0.05448717948717949, 0.10576923076923077, 0.09615384615384616, 0.15705128205128205, 0.18269230769230768, 0.07371794871794872, 0.07692307692307693, 0.20512820512820512, 0.11858974358974358, 0.26282051282051283, 0.38782051282051283, 0.3173076923076923]"
