eigenvector_centrality,[31 30 29]
10,"[0.08945686900958466, 0.012779552715654952, 0.08306709265175719, 0.13738019169329074, 0.08626198083067092, 0.019169329073482427, 0.12779552715654952, 0.08306709265175719, 0.11182108626198083, 0.012779552715654952, 0.08306709265175719, 0.13099041533546327, 0.012779552715654952, 0.10862619808306709, 0.07987220447284345, 0.003194888178913738, 0.00641025641025641, 0.035256410256410256, 0.07692307692307693, 0.11538461538461539, 0.11217948717948718, 0.00641025641025641, 0.003205128205128205, 0.035256410256410256, 0.038461538461538464, 0.003205128205128205, 0.0, 0.00641025641025641, 0.0, 0.016025641025641024, 0.022435897435897436, 0.003205128205128205]"
11,"[0.12140575079872204, 0.04153354632587859, 0.054313099041533544, 0.10862619808306709, 0.09584664536741214, 0.1182108626198083, 0.07348242811501597, 0.11182108626198083, 0.10862619808306709, 0.11182108626198083, 0.10543130990415335, 0.03514376996805112, 0.12460063897763578, 0.04153354632587859, 0.07028753993610223, 0.10223642172523961, 0.09615384615384616, 0.09294871794871795, 0.003205128205128205, 0.09935897435897435, 0.0, 0.022435897435897436, 0.05448717948717949, 0.02564102564102564, 0.04807692307692308, 0.038461538461538464, 0.14743589743589744, 0.09935897435897435, 0.038461538461538464, 0.08653846153846154, 0.019230769230769232, 0.02564102564102564]"
12,"[0.07987220447284345, 0.01597444089456869, 0.07028753993610223, 0.14376996805111822, 0.08626198083067092, 0.07028753993610223, 0.1182108626198083, 0.08306709265175719, 0.11182108626198083, 0.09904153354632587, 0.0670926517571885, 0.13099041533546327, 0.12779552715654952, 0.10862619808306709, 0.07987220447284345, 0.07028753993610223, 0.003205128205128205, 0.09294871794871795, 0.08333333333333333, 0.11538461538461539, 0.11858974358974358, 0.00641025641025641, 0.00641025641025641, 0.060897435897435896, 0.12179487179487179, 0.08012820512820513, 0.09294871794871795, 0.11217948717948718, 0.09615384615384616, 0.08012820512820513, 0.11858974358974358, 0.01282051282051282]"
13,"[0.12140575079872204, 0.10223642172523961, 0.07667731629392971, 0.10862619808306709, 0.0926517571884984, 0.1182108626198083, 0.07348242811501597, 0.051118210862619806, 0.11501597444089456, 0.11182108626198083, 0.10543130990415335, 0.07348242811501597, 0.12460063897763578, 0.10862619808306709, 0.11501597444089456, 0.10223642172523961, 0.10897435897435898, 0.09294871794871795, 0.11858974358974358, 0.10576923076923077, 0.028846153846153848, 0.07051282051282051, 0.060897435897435896, 0.016025641025641024, 0.01282051282051282, 0.12179487179487179, 0.08333333333333333, 0.09935897435897435, 0.09935897435897435, 0.08653846153846154, 0.05448717948717949, 0.11217948717948718]"
14,"[0.09584664536741214, 0.022364217252396165, 0.08626198083067092, 0.09904153354632587, 0.08626198083067092, 0.07028753993610223, 0.134185303514377, 0.08306709265175719, 0.11182108626198083, 0.09904153354632587, 0.13099041533546327, 0.13099041533546327, 0.134185303514377, 0.10862619808306709, 0.07987220447284345, 0.07028753993610223, 0.003205128205128205, 0.08653846153846154, 0.10897435897435898, 0.11538461538461539, 0.12179487179487179, 0.009615384615384616, 0.00641025641025641, 0.125, 0.10256410256410256, 0.08012820512820513, 0.04487179487179487, 0.11217948717948718, 0.09615384615384616, 0.10897435897435898, 0.10576923076923077, 0.041666666666666664]"
15,"[0.12140575079872204, 0.08626198083067092, 0.09584664536741214, 0.10862619808306709, 0.07987220447284345, 0.1182108626198083, 0.07348242811501597, 0.13738019169329074, 0.11501597444089456, 0.11182108626198083, 0.10543130990415335, 0.07348242811501597, 0.12460063897763578, 0.10862619808306709, 0.09904153354632587, 0.10223642172523961, 0.125, 0.09294871794871795, 0.07371794871794872, 0.09935897435897435, 0.04487179487179487, 0.09615384615384616, 0.09615384615384616, 0.11858974358974358, 0.08333333333333333, 0.12179487179487179, 0.08333333333333333, 0.09935897435897435, 0.09615384615384616, 0.08653846153846154, 0.07692307692307693, 0.10256410256410256]"
16,"[0.0926517571884984, 0.10862619808306709, 0.08626198083067092, 0.08945686900958466, 0.08626198083067092, 0.0926517571884984, 0.09904153354632587, 0.08306709265175719, 0.11182108626198083, 0.09904153354632587, 0.12779552715654952, 0.13099041533546327, 0.13738019169329074, 0.10862619808306709, 0.07987220447284345, 0.07028753993610223, 0.09935897435897435, 0.07371794871794872, 0.10256410256410256, 0.016025641025641024, 0.10897435897435898, 0.060897435897435896, 0.003205128205128205, 0.10256410256410256, 0.10256410256410256, 0.08012820512820513, 0.09294871794871795, 0.11858974358974358, 0.09615384615384616, 0.10576923076923077, 0.10256410256410256, 0.08974358974358974]"
17,"[0.12140575079872204, 0.0670926517571885, 0.07348242811501597, 0.10862619808306709, 0.07987220447284345, 0.1182108626198083, 0.07348242811501597, 0.11501597444089456, 0.11501597444089456, 0.11182108626198083, 0.10543130990415335, 0.07028753993610223, 0.12460063897763578, 0.10543130990415335, 0.10543130990415335, 0.10223642172523961, 0.125, 0.00641025641025641, 0.009615384615384616, 0.08974358974358974, 0.05448717948717949, 0.09935897435897435, 0.07371794871794872, 0.1282051282051282, 0.08333333333333333, 0.11858974358974358, 0.08333333333333333, 0.09935897435897435, 0.09615384615384616, 0.08653846153846154, 0.09935897435897435, 0.11538461538461539]"
18,"[0.08626198083067092, 0.10862619808306709, 0.08626198083067092, 0.12460063897763578, 0.08626198083067092, 0.09584664536741214, 0.12140575079872204, 0.08306709265175719, 0.11182108626198083, 0.09904153354632587, 0.09904153354632587, 0.13099041533546327, 0.12779552715654952, 0.10862619808306709, 0.07987220447284345, 0.09584664536741214, 0.09935897435897435, 0.09935897435897435, 0.09615384615384616, 0.10897435897435898, 0.1282051282051282, 0.10897435897435898, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.08012820512820513, 0.09935897435897435, 0.10897435897435898, 0.09615384615384616, 0.11538461538461539, 0.125, 0.08974358974358974]"
19,"[0.12140575079872204, 0.08306709265175719, 0.054313099041533544, 0.10862619808306709, 0.09904153354632587, 0.1182108626198083, 0.07348242811501597, 0.12460063897763578, 0.12140575079872204, 0.11182108626198083, 0.10543130990415335, 0.134185303514377, 0.12460063897763578, 0.0926517571884984, 0.08306709265175719, 0.10223642172523961, 0.08653846153846154, 0.08974358974358974, 0.125, 0.09935897435897435, 0.05448717948717949, 0.11858974358974358, 0.0673076923076923, 0.1282051282051282, 0.08333333333333333, 0.13782051282051283, 0.13141025641025642, 0.09935897435897435, 0.08653846153846154, 0.08653846153846154, 0.09935897435897435, 0.09615384615384616]"
20,"[0.08945686900958466, 0.10862619808306709, 0.08626198083067092, 0.13738019169329074, 0.08626198083067092, 0.09904153354632587, 0.13099041533546327, 0.08306709265175719, 0.11182108626198083, 0.09584664536741214, 0.08306709265175719, 0.13099041533546327, 0.06070287539936102, 0.10862619808306709, 0.07987220447284345, 0.09904153354632587, 0.09935897435897435, 0.09615384615384616, 0.08333333333333333, 0.10897435897435898, 0.12179487179487179, 0.10897435897435898, 0.08974358974358974, 0.10256410256410256, 0.1346153846153846, 0.08012820512820513, 0.09935897435897435, 0.10256410256410256, 0.09615384615384616, 0.08974358974358974, 0.13141025641025642, 0.08974358974358974]"
21,"[0.12140575079872204, 0.08306709265175719, 0.054313099041533544, 0.10862619808306709, 0.09584664536741214, 0.1182108626198083, 0.07348242811501597, 0.12460063897763578, 0.10223642172523961, 0.11182108626198083, 0.10543130990415335, 0.134185303514377, 0.12460063897763578, 0.0926517571884984, 0.07028753993610223, 0.10223642172523961, 0.08333333333333333, 0.08974358974358974, 0.125, 0.09935897435897435, 0.05448717948717949, 0.11538461538461539, 0.0673076923076923, 0.1282051282051282, 0.08333333333333333, 0.10576923076923077, 0.14743589743589744, 0.09935897435897435, 0.07692307692307693, 0.08653846153846154, 0.09935897435897435, 0.09294871794871795]"
22,"[0.08945686900958466, 0.10862619808306709, 0.08626198083067092, 0.13738019169329074, 0.08626198083067092, 0.09904153354632587, 0.13099041533546327, 0.08306709265175719, 0.11182108626198083, 0.09584664536741214, 0.08306709265175719, 0.13099041533546327, 0.06070287539936102, 0.10862619808306709, 0.07987220447284345, 0.09904153354632587, 0.09935897435897435, 0.09615384615384616, 0.08333333333333333, 0.10897435897435898, 0.12179487179487179, 0.10897435897435898, 0.08974358974358974, 0.10256410256410256, 0.13141025641025642, 0.08012820512820513, 0.09935897435897435, 0.10256410256410256, 0.09615384615384616, 0.08974358974358974, 0.13141025641025642, 0.08974358974358974]"
23,"[0.12140575079872204, 0.08306709265175719, 0.054313099041533544, 0.10862619808306709, 0.09584664536741214, 0.1182108626198083, 0.07348242811501597, 0.12460063897763578, 0.10223642172523961, 0.11182108626198083, 0.10543130990415335, 0.134185303514377, 0.12460063897763578, 0.0926517571884984, 0.07028753993610223, 0.10223642172523961, 0.08333333333333333, 0.08974358974358974, 0.125, 0.09935897435897435, 0.05448717948717949, 0.11538461538461539, 0.0673076923076923, 0.1282051282051282, 0.08333333333333333, 0.10576923076923077, 0.14743589743589744, 0.09935897435897435, 0.07692307692307693, 0.08653846153846154, 0.09935897435897435, 0.09294871794871795]"
24,"[0.08945686900958466, 0.10862619808306709, 0.08626198083067092, 0.13738019169329074, 0.08626198083067092, 0.09904153354632587, 0.13099041533546327, 0.08306709265175719, 0.11182108626198083, 0.09584664536741214, 0.08306709265175719, 0.13099041533546327, 0.06070287539936102, 0.10862619808306709, 0.07987220447284345, 0.09904153354632587, 0.09935897435897435, 0.09615384615384616, 0.08333333333333333, 0.10897435897435898, 0.12179487179487179, 0.10897435897435898, 0.08974358974358974, 0.10256410256410256, 0.13141025641025642, 0.08012820512820513, 0.09935897435897435, 0.10256410256410256, 0.09615384615384616, 0.08974358974358974, 0.13141025641025642, 0.08974358974358974]"
25,"[0.12140575079872204, 0.08306709265175719, 0.054313099041533544, 0.10862619808306709, 0.09584664536741214, 0.1182108626198083, 0.07348242811501597, 0.12460063897763578, 0.10223642172523961, 0.11182108626198083, 0.10543130990415335, 0.134185303514377, 0.12460063897763578, 0.0926517571884984, 0.07028753993610223, 0.10223642172523961, 0.08333333333333333, 0.08974358974358974, 0.125, 0.09935897435897435, 0.05448717948717949, 0.11538461538461539, 0.0673076923076923, 0.1282051282051282, 0.08333333333333333, 0.10576923076923077, 0.14743589743589744, 0.09935897435897435, 0.07692307692307693, 0.08974358974358974, 0.13141025641025642, 0.08974358974358974]"
26,"[0.08945686900958466, 0.10862619808306709, 0.08626198083067092, 0.13738019169329074, 0.08626198083067092, 0.09904153354632587, 0.13099041533546327, 0.08306709265175719, 0.11182108626198083, 0.09584664536741214, 0.08306709265175719, 0.13099041533546327, 0.06070287539936102, 0.10862619808306709, 0.07987220447284345, 0.09904153354632587, 0.09935897435897435, 0.09615384615384616, 0.08333333333333333, 0.10897435897435898, 0.12179487179487179, 0.10897435897435898, 0.08974358974358974, 0.10256410256410256, 0.13141025641025642, 0.08012820512820513, 0.09935897435897435, 0.10256410256410256, 0.09615384615384616, 0.08974358974358974, 0.13141025641025642, 0.11858974358974358]"
27,"[0.12140575079872204, 0.08306709265175719, 0.054313099041533544, 0.10862619808306709, 0.09584664536741214, 0.1182108626198083, 0.07348242811501597, 0.12460063897763578, 0.10223642172523961, 0.11182108626198083, 0.10543130990415335, 0.134185303514377, 0.12460063897763578, 0.0926517571884984, 0.07028753993610223, 0.10223642172523961, 0.08333333333333333, 0.08974358974358974, 0.125, 0.09935897435897435, 0.05448717948717949, 0.11538461538461539, 0.0673076923076923, 0.1282051282051282, 0.08333333333333333, 0.10576923076923077, 0.14743589743589744, 0.09935897435897435, 0.07692307692307693, 0.08974358974358974, 0.11858974358974358, 0.10256410256410256]"
28,"[0.08945686900958466, 0.10862619808306709, 0.08626198083067092, 0.13738019169329074, 0.08626198083067092, 0.09904153354632587, 0.13099041533546327, 0.08306709265175719, 0.11182108626198083, 0.09584664536741214, 0.08306709265175719, 0.13099041533546327, 0.06070287539936102, 0.10862619808306709, 0.07987220447284345, 0.09904153354632587, 0.09935897435897435, 0.09615384615384616, 0.08333333333333333, 0.10897435897435898, 0.12179487179487179, 0.10897435897435898, 0.08974358974358974, 0.10256410256410256, 0.13141025641025642, 0.08012820512820513, 0.09935897435897435, 0.10256410256410256, 0.09615384615384616, 0.08974358974358974, 0.11858974358974358, 0.08012820512820513]"
29,"[0.12140575079872204, 0.08306709265175719, 0.054313099041533544, 0.10862619808306709, 0.09584664536741214, 0.1182108626198083, 0.07348242811501597, 0.12460063897763578, 0.10223642172523961, 0.11182108626198083, 0.10543130990415335, 0.134185303514377, 0.12460063897763578, 0.0926517571884984, 0.07028753993610223, 0.10223642172523961, 0.08333333333333333, 0.08974358974358974, 0.125, 0.09935897435897435, 0.05448717948717949, 0.11538461538461539, 0.0673076923076923, 0.1282051282051282, 0.08333333333333333, 0.10576923076923077, 0.14743589743589744, 0.09935897435897435, 0.07692307692307693, 0.08974358974358974, 0.11858974358974358, 0.08333333333333333]"
30,"[0.08945686900958466, 0.10862619808306709, 0.08626198083067092, 0.13738019169329074, 0.08626198083067092, 0.09904153354632587, 0.13099041533546327, 0.08306709265175719, 0.11182108626198083, 0.09584664536741214, 0.08306709265175719, 0.13099041533546327, 0.06070287539936102, 0.10862619808306709, 0.07987220447284345, 0.09904153354632587, 0.09935897435897435, 0.09615384615384616, 0.08333333333333333, 0.10897435897435898, 0.12179487179487179, 0.10897435897435898, 0.08974358974358974, 0.10256410256410256, 0.13141025641025642, 0.08012820512820513, 0.09935897435897435, 0.10256410256410256, 0.09615384615384616, 0.08974358974358974, 0.11858974358974358, 0.10256410256410256]"
31,"[0.12140575079872204, 0.08306709265175719, 0.054313099041533544, 0.10862619808306709, 0.09584664536741214, 0.1182108626198083, 0.07348242811501597, 0.12460063897763578, 0.10223642172523961, 0.11182108626198083, 0.10543130990415335, 0.134185303514377, 0.12460063897763578, 0.0926517571884984, 0.12460063897763578, 0.10223642172523961, 0.08333333333333333, 0.08974358974358974, 0.125, 0.09935897435897435, 0.05448717948717949, 0.11538461538461539, 0.12179487179487179, 0.1282051282051282, 0.08333333333333333, 0.10576923076923077, 0.1891025641025641, 0.09935897435897435, 0.10576923076923077, 0.3076923076923077, 0.11858974358974358, 0.18269230769230768]"
32,"[0.08945686900958466, 0.10862619808306709, 0.08626198083067092, 0.13738019169329074, 0.08626198083067092, 0.09904153354632587, 0.13099041533546327, 0.08306709265175719, 0.11182108626198083, 0.09584664536741214, 0.08306709265175719, 0.13099041533546327, 0.06070287539936102, 0.10862619808306709, 0.07987220447284345, 0.09904153354632587, 0.09935897435897435, 0.09615384615384616, 0.08333333333333333, 0.10897435897435898, 0.12179487179487179, 0.10897435897435898, 0.08974358974358974, 0.10256410256410256, 0.13141025641025642, 0.08012820512820513, 0.09935897435897435, 0.10256410256410256, 0.09935897435897435, 0.1987179487179487, 0.16346153846153846, 0.1987179487179487]"
33,"[0.12140575079872204, 0.08306709265175719, 0.054313099041533544, 0.10862619808306709, 0.09584664536741214, 0.1182108626198083, 0.07348242811501597, 0.12460063897763578, 0.10223642172523961, 0.11182108626198083, 0.10543130990415335, 0.134185303514377, 0.12460063897763578, 0.0926517571884984, 0.10543130990415335, 0.10223642172523961, 0.08333333333333333, 0.08974358974358974, 0.125, 0.09935897435897435, 0.05448717948717949, 0.13141025641025642, 0.08012820512820513, 0.1282051282051282, 0.08333333333333333, 0.10576923076923077, 0.11217948717948718, 0.09935897435897435, 0.11858974358974358, 0.20833333333333334, 0.11858974358974358, 0.32051282051282054]"
34,"[0.08945686900958466, 0.10862619808306709, 0.08626198083067092, 0.13738019169329074, 0.08626198083067092, 0.09904153354632587, 0.13099041533546327, 0.08306709265175719, 0.11182108626198083, 0.09584664536741214, 0.08306709265175719, 0.13099041533546327, 0.134185303514377, 0.10862619808306709, 0.07987220447284345, 0.10223642172523961, 0.09935897435897435, 0.09615384615384616, 0.08333333333333333, 0.10897435897435898, 0.14102564102564102, 0.10897435897435898, 0.08974358974358974, 0.10897435897435898, 0.13782051282051283, 0.08012820512820513, 0.09935897435897435, 0.13141025641025642, 0.11858974358974358, 0.1762820512820513, 0.16666666666666666, 0.21794871794871795]"
35,"[0.12140575079872204, 0.08306709265175719, 0.054313099041533544, 0.10862619808306709, 0.14696485623003194, 0.1182108626198083, 0.07348242811501597, 0.13099041533546327, 0.10223642172523961, 0.11182108626198083, 0.10543130990415335, 0.14057507987220447, 0.12460063897763578, 0.10543130990415335, 0.11182108626198083, 0.10223642172523961, 0.125, 0.08974358974358974, 0.125, 0.11217948717948718, 0.05448717948717949, 0.15064102564102563, 0.08012820512820513, 0.1282051282051282, 0.08333333333333333, 0.10256410256410256, 0.12179487179487179, 0.09935897435897435, 0.11858974358974358, 0.1346153846153846, 0.11858974358974358, 0.41346153846153844]"
36,"[0.10223642172523961, 0.10862619808306709, 0.08626198083067092, 0.14376996805111822, 0.08626198083067092, 0.12460063897763578, 0.10543130990415335, 0.08306709265175719, 0.11182108626198083, 0.10223642172523961, 0.134185303514377, 0.13099041533546327, 0.10223642172523961, 0.10862619808306709, 0.07987220447284345, 0.14057507987220447, 0.09935897435897435, 0.13782051282051283, 0.125, 0.10897435897435898, 0.10576923076923077, 0.10897435897435898, 0.08974358974358974, 0.11538461538461539, 0.08653846153846154, 0.08012820512820513, 0.09935897435897435, 0.14423076923076922, 0.13782051282051283, 0.24358974358974358, 0.16666666666666666, 0.25]"
37,"[0.12140575079872204, 0.14696485623003194, 0.14696485623003194, 0.10862619808306709, 0.10223642172523961, 0.1182108626198083, 0.07348242811501597, 0.0926517571884984, 0.12140575079872204, 0.11182108626198083, 0.10543130990415335, 0.15654952076677317, 0.12460063897763578, 0.10223642172523961, 0.1501597444089457, 0.10223642172523961, 0.08974358974358974, 0.08974358974358974, 0.125, 0.125, 0.05448717948717949, 0.10576923076923077, 0.12179487179487179, 0.1282051282051282, 0.08333333333333333, 0.07692307692307693, 0.125, 0.09935897435897435, 0.11858974358974358, 0.1794871794871795, 0.14423076923076922, 0.5096153846153846]"
38,"[0.134185303514377, 0.10862619808306709, 0.08626198083067092, 0.11501597444089456, 0.08626198083067092, 0.09584664536741214, 0.06389776357827476, 0.08306709265175719, 0.11182108626198083, 0.10543130990415335, 0.09584664536741214, 0.13099041533546327, 0.10223642172523961, 0.10862619808306709, 0.07987220447284345, 0.12140575079872204, 0.09935897435897435, 0.10576923076923077, 0.10256410256410256, 0.10897435897435898, 0.16346153846153846, 0.10897435897435898, 0.08974358974358974, 0.08974358974358974, 0.08653846153846154, 0.08012820512820513, 0.09935897435897435, 0.10576923076923077, 0.15384615384615385, 0.15064102564102563, 0.1955128205128205, 0.20192307692307693]"
39,"[0.12140575079872204, 0.12779552715654952, 0.14057507987220447, 0.10862619808306709, 0.12140575079872204, 0.1182108626198083, 0.07348242811501597, 0.08306709265175719, 0.12779552715654952, 0.11182108626198083, 0.10543130990415335, 0.12140575079872204, 0.12460063897763578, 0.10223642172523961, 0.1501597444089457, 0.10223642172523961, 0.11538461538461539, 0.08974358974358974, 0.125, 0.11217948717948718, 0.05448717948717949, 0.10576923076923077, 0.10897435897435898, 0.1282051282051282, 0.08333333333333333, 0.07371794871794872, 0.12179487179487179, 0.09935897435897435, 0.1346153846153846, 0.1794871794871795, 0.19230769230769232, 0.5224358974358975]"
40,"[0.11182108626198083, 0.10862619808306709, 0.08626198083067092, 0.10543130990415335, 0.08626198083067092, 0.10543130990415335, 0.06389776357827476, 0.08306709265175719, 0.11182108626198083, 0.08945686900958466, 0.0926517571884984, 0.13099041533546327, 0.10862619808306709, 0.10862619808306709, 0.07987220447284345, 0.12140575079872204, 0.09935897435897435, 0.11858974358974358, 0.10576923076923077, 0.10897435897435898, 0.10576923076923077, 0.10897435897435898, 0.08974358974358974, 0.08974358974358974, 0.08653846153846154, 0.08012820512820513, 0.09935897435897435, 0.10576923076923077, 0.13782051282051283, 0.1987179487179487, 0.20192307692307693, 0.2564102564102564]"
41,"[0.12140575079872204, 0.08306709265175719, 0.1501597444089457, 0.10862619808306709, 0.0926517571884984, 0.1182108626198083, 0.07348242811501597, 0.08626198083067092, 0.08945686900958466, 0.11182108626198083, 0.10543130990415335, 0.12140575079872204, 0.12460063897763578, 0.11501597444089456, 0.10543130990415335, 0.10223642172523961, 0.1282051282051282, 0.08974358974358974, 0.125, 0.11217948717948718, 0.05448717948717949, 0.1794871794871795, 0.08012820512820513, 0.13141025641025642, 0.08333333333333333, 0.09615384615384616, 0.11217948717948718, 0.09935897435897435, 0.28525641025641024, 0.2948717948717949, 0.2564102564102564, 0.5608974358974359]"
42,"[0.13099041533546327, 0.10862619808306709, 0.08626198083067092, 0.11501597444089456, 0.08626198083067092, 0.14696485623003194, 0.10223642172523961, 0.08306709265175719, 0.11182108626198083, 0.17891373801916932, 0.11501597444089456, 0.13099041533546327, 0.10862619808306709, 0.10862619808306709, 0.07987220447284345, 0.12779552715654952, 0.09935897435897435, 0.16346153846153846, 0.08012820512820513, 0.10897435897435898, 0.09294871794871795, 0.10897435897435898, 0.08974358974358974, 0.09615384615384616, 0.08974358974358974, 0.08012820512820513, 0.09935897435897435, 0.11217948717948718, 0.1346153846153846, 0.2532051282051282, 0.20192307692307693, 0.28205128205128205]"
