eigenvector_centrality,[31 30 29]
10,"[0.08945686900958466, 0.02875399361022364, 0.07667731629392971, 0.13738019169329074, 0.08945686900958466, 0.09904153354632587, 0.13099041533546327, 0.09584664536741214, 0.08945686900958466, 0.09584664536741214, 0.08306709265175719, 0.04472843450479233, 0.06070287539936102, 0.08306709265175719, 0.10223642172523961, 0.09904153354632587, 0.02564102564102564, 0.09615384615384616, 0.08333333333333333, 0.02564102564102564, 0.12179487179487179, 0.019230769230769232, 0.10897435897435898, 0.10256410256410256, 0.13141025641025642, 0.07692307692307693, 0.01282051282051282, 0.10256410256410256, 0.11858974358974358, 0.08974358974358974, 0.13141025641025642, 0.08333333333333333]"
11,"[0.054313099041533544, 0.08306709265175719, 0.054313099041533544, 0.10862619808306709, 0.09584664536741214, 0.12140575079872204, 0.12140575079872204, 0.12460063897763578, 0.10223642172523961, 0.025559105431309903, 0.0670926517571885, 0.134185303514377, 0.08945686900958466, 0.0926517571884984, 0.07028753993610223, 0.11501597444089456, 0.08333333333333333, 0.016025641025641024, 0.022435897435897436, 0.09935897435897435, 0.08653846153846154, 0.11538461538461539, 0.0673076923076923, 0.09615384615384616, 0.0673076923076923, 0.10576923076923077, 0.14743589743589744, 0.11538461538461539, 0.07692307692307693, 0.10576923076923077, 0.00641025641025641, 0.09294871794871795]"
12,"[0.08945686900958466, 0.06389776357827476, 0.11501597444089456, 0.13738019169329074, 0.08945686900958466, 0.09904153354632587, 0.13099041533546327, 0.09584664536741214, 0.09584664536741214, 0.09584664536741214, 0.08306709265175719, 0.07667731629392971, 0.06070287539936102, 0.08626198083067092, 0.10223642172523961, 0.09904153354632587, 0.041666666666666664, 0.09615384615384616, 0.08333333333333333, 0.08333333333333333, 0.12179487179487179, 0.05448717948717949, 0.10576923076923077, 0.10256410256410256, 0.13141025641025642, 0.09935897435897435, 0.00641025641025641, 0.10256410256410256, 0.11858974358974358, 0.08974358974358974, 0.13141025641025642, 0.08653846153846154]"
13,"[0.08626198083067092, 0.08306709265175719, 0.054313099041533544, 0.10862619808306709, 0.09584664536741214, 0.12140575079872204, 0.12140575079872204, 0.12460063897763578, 0.10223642172523961, 0.04472843450479233, 0.0926517571884984, 0.134185303514377, 0.08945686900958466, 0.0926517571884984, 0.07028753993610223, 0.11501597444089456, 0.08333333333333333, 0.060897435897435896, 0.019230769230769232, 0.09935897435897435, 0.09935897435897435, 0.11538461538461539, 0.0673076923076923, 0.09615384615384616, 0.0673076923076923, 0.10576923076923077, 0.14743589743589744, 0.11538461538461539, 0.07692307692307693, 0.11217948717948718, 0.003205128205128205, 0.09294871794871795]"
14,"[0.08945686900958466, 0.09904153354632587, 0.11501597444089456, 0.13738019169329074, 0.08945686900958466, 0.09904153354632587, 0.13099041533546327, 0.09584664536741214, 0.09584664536741214, 0.09584664536741214, 0.08306709265175719, 0.07667731629392971, 0.06070287539936102, 0.08626198083067092, 0.10223642172523961, 0.09904153354632587, 0.08333333333333333, 0.09615384615384616, 0.08333333333333333, 0.11858974358974358, 0.12179487179487179, 0.0673076923076923, 0.009615384615384616, 0.10256410256410256, 0.13141025641025642, 0.11538461538461539, 0.022435897435897436, 0.10256410256410256, 0.11858974358974358, 0.08974358974358974, 0.13141025641025642, 0.08653846153846154]"
15,"[0.09904153354632587, 0.08306709265175719, 0.054313099041533544, 0.10862619808306709, 0.09584664536741214, 0.12140575079872204, 0.12140575079872204, 0.12460063897763578, 0.10223642172523961, 0.07987220447284345, 0.0926517571884984, 0.134185303514377, 0.08945686900958466, 0.0926517571884984, 0.07028753993610223, 0.11501597444089456, 0.08333333333333333, 0.09615384615384616, 0.07371794871794872, 0.09935897435897435, 0.09935897435897435, 0.11538461538461539, 0.0673076923076923, 0.01282051282051282, 0.0673076923076923, 0.10576923076923077, 0.14743589743589744, 0.11538461538461539, 0.07692307692307693, 0.11217948717948718, 0.10256410256410256, 0.09294871794871795]"
16,"[0.08945686900958466, 0.09904153354632587, 0.11501597444089456, 0.13738019169329074, 0.08945686900958466, 0.09904153354632587, 0.13099041533546327, 0.09584664536741214, 0.09584664536741214, 0.09584664536741214, 0.08306709265175719, 0.07667731629392971, 0.06070287539936102, 0.08626198083067092, 0.10223642172523961, 0.09904153354632587, 0.08653846153846154, 0.09615384615384616, 0.08333333333333333, 0.01282051282051282, 0.12179487179487179, 0.0673076923076923, 0.04807692307692308, 0.10256410256410256, 0.13141025641025642, 0.11538461538461539, 0.07692307692307693, 0.10256410256410256, 0.11858974358974358, 0.08974358974358974, 0.13141025641025642, 0.016025641025641024]"
17,"[0.09904153354632587, 0.08306709265175719, 0.054313099041533544, 0.10862619808306709, 0.09584664536741214, 0.12140575079872204, 0.12140575079872204, 0.12460063897763578, 0.10223642172523961, 0.07987220447284345, 0.08306709265175719, 0.134185303514377, 0.08945686900958466, 0.0926517571884984, 0.07028753993610223, 0.022364217252396165, 0.08333333333333333, 0.09935897435897435, 0.10576923076923077, 0.09935897435897435, 0.09935897435897435, 0.11538461538461539, 0.0673076923076923, 0.10897435897435898, 0.009615384615384616, 0.10576923076923077, 0.14743589743589744, 0.009615384615384616, 0.07692307692307693, 0.11217948717948718, 0.10256410256410256, 0.09294871794871795]"
18,"[0.08945686900958466, 0.09904153354632587, 0.11501597444089456, 0.13738019169329074, 0.08945686900958466, 0.09904153354632587, 0.13099041533546327, 0.09584664536741214, 0.09584664536741214, 0.09584664536741214, 0.08306709265175719, 0.003194888178913738, 0.06070287539936102, 0.08626198083067092, 0.07028753993610223, 0.09904153354632587, 0.02564102564102564, 0.09615384615384616, 0.08333333333333333, 0.08653846153846154, 0.12179487179487179, 0.0641025641025641, 0.09615384615384616, 0.10256410256410256, 0.13141025641025642, 0.05448717948717949, 0.08333333333333333, 0.10256410256410256, 0.09615384615384616, 0.08974358974358974, 0.13141025641025642, 0.09935897435897435]"
19,"[0.09904153354632587, 0.08306709265175719, 0.054313099041533544, 0.019169329073482427, 0.09584664536741214, 0.12140575079872204, 0.12140575079872204, 0.12460063897763578, 0.10223642172523961, 0.07987220447284345, 0.13099041533546327, 0.134185303514377, 0.006389776357827476, 0.0926517571884984, 0.07028753993610223, 0.07028753993610223, 0.08333333333333333, 0.07692307692307693, 0.10576923076923077, 0.09935897435897435, 0.10897435897435898, 0.11538461538461539, 0.0673076923076923, 0.10897435897435898, 0.10256410256410256, 0.10576923076923077, 0.14743589743589744, 0.11858974358974358, 0.07692307692307693, 0.10897435897435898, 0.10256410256410256, 0.09294871794871795]"
20,"[0.08945686900958466, 0.09904153354632587, 0.09904153354632587, 0.13738019169329074, 0.006389776357827476, 0.09904153354632587, 0.13099041533546327, 0.10862619808306709, 0.11501597444089456, 0.09584664536741214, 0.08306709265175719, 0.07348242811501597, 0.06070287539936102, 0.10862619808306709, 0.09904153354632587, 0.09904153354632587, 0.125, 0.09615384615384616, 0.08333333333333333, 0.08653846153846154, 0.12179487179487179, 0.09294871794871795, 0.09615384615384616, 0.10256410256410256, 0.13141025641025642, 0.12179487179487179, 0.08333333333333333, 0.10256410256410256, 0.09615384615384616, 0.08974358974358974, 0.13141025641025642, 0.09935897435897435]"
21,"[0.0926517571884984, 0.08306709265175719, 0.054313099041533544, 0.08626198083067092, 0.09584664536741214, 0.0926517571884984, 0.09904153354632587, 0.12460063897763578, 0.10223642172523961, 0.09904153354632587, 0.13099041533546327, 0.134185303514377, 0.13738019169329074, 0.0926517571884984, 0.07028753993610223, 0.07028753993610223, 0.08333333333333333, 0.07692307692307693, 0.10576923076923077, 0.09935897435897435, 0.10897435897435898, 0.11538461538461539, 0.0673076923076923, 0.10897435897435898, 0.10256410256410256, 0.10576923076923077, 0.14743589743589744, 0.11858974358974358, 0.07692307692307693, 0.10897435897435898, 0.10256410256410256, 0.09294871794871795]"
22,"[0.08945686900958466, 0.07348242811501597, 0.09904153354632587, 0.13738019169329074, 0.07987220447284345, 0.09904153354632587, 0.13099041533546327, 0.10862619808306709, 0.11501597444089456, 0.09584664536741214, 0.08306709265175719, 0.07348242811501597, 0.06070287539936102, 0.10862619808306709, 0.09904153354632587, 0.09904153354632587, 0.125, 0.09615384615384616, 0.08333333333333333, 0.08653846153846154, 0.12179487179487179, 0.09294871794871795, 0.09615384615384616, 0.10256410256410256, 0.13141025641025642, 0.12179487179487179, 0.08333333333333333, 0.10256410256410256, 0.09615384615384616, 0.08974358974358974, 0.13141025641025642, 0.09935897435897435]"
23,"[0.0926517571884984, 0.08306709265175719, 0.054313099041533544, 0.08626198083067092, 0.09584664536741214, 0.0926517571884984, 0.09904153354632587, 0.12460063897763578, 0.10223642172523961, 0.09904153354632587, 0.13099041533546327, 0.134185303514377, 0.13738019169329074, 0.0926517571884984, 0.07028753993610223, 0.07028753993610223, 0.08333333333333333, 0.07692307692307693, 0.10576923076923077, 0.09935897435897435, 0.10897435897435898, 0.11538461538461539, 0.0673076923076923, 0.10897435897435898, 0.10256410256410256, 0.10576923076923077, 0.14743589743589744, 0.11858974358974358, 0.07692307692307693, 0.10897435897435898, 0.10256410256410256, 0.09294871794871795]"
24,"[0.08945686900958466, 0.07348242811501597, 0.09904153354632587, 0.13738019169329074, 0.07987220447284345, 0.09904153354632587, 0.13099041533546327, 0.10862619808306709, 0.11501597444089456, 0.09584664536741214, 0.08306709265175719, 0.07348242811501597, 0.06070287539936102, 0.10862619808306709, 0.09904153354632587, 0.09904153354632587, 0.125, 0.09615384615384616, 0.08333333333333333, 0.08653846153846154, 0.12179487179487179, 0.09294871794871795, 0.09615384615384616, 0.10256410256410256, 0.13141025641025642, 0.12179487179487179, 0.08333333333333333, 0.10256410256410256, 0.09615384615384616, 0.08974358974358974, 0.13141025641025642, 0.09935897435897435]"
25,"[0.0926517571884984, 0.08306709265175719, 0.054313099041533544, 0.08626198083067092, 0.09584664536741214, 0.0926517571884984, 0.09904153354632587, 0.12460063897763578, 0.10223642172523961, 0.09904153354632587, 0.13099041533546327, 0.134185303514377, 0.13738019169329074, 0.0926517571884984, 0.07028753993610223, 0.07028753993610223, 0.08333333333333333, 0.07692307692307693, 0.10576923076923077, 0.09935897435897435, 0.10897435897435898, 0.11538461538461539, 0.0673076923076923, 0.10897435897435898, 0.10256410256410256, 0.10576923076923077, 0.14743589743589744, 0.11858974358974358, 0.07692307692307693, 0.08974358974358974, 0.13141025641025642, 0.09935897435897435]"
26,"[0.08945686900958466, 0.07348242811501597, 0.09904153354632587, 0.13738019169329074, 0.07987220447284345, 0.09904153354632587, 0.13099041533546327, 0.10862619808306709, 0.11501597444089456, 0.09584664536741214, 0.08306709265175719, 0.07348242811501597, 0.06070287539936102, 0.10862619808306709, 0.09904153354632587, 0.09904153354632587, 0.125, 0.09615384615384616, 0.08333333333333333, 0.08653846153846154, 0.12179487179487179, 0.09294871794871795, 0.09615384615384616, 0.10256410256410256, 0.13141025641025642, 0.12179487179487179, 0.08333333333333333, 0.10256410256410256, 0.09615384615384616, 0.08974358974358974, 0.13141025641025642, 0.14102564102564102]"
27,"[0.0926517571884984, 0.08306709265175719, 0.054313099041533544, 0.08626198083067092, 0.09584664536741214, 0.0926517571884984, 0.09904153354632587, 0.12460063897763578, 0.10223642172523961, 0.09904153354632587, 0.13099041533546327, 0.134185303514377, 0.13738019169329074, 0.0926517571884984, 0.07028753993610223, 0.07028753993610223, 0.08333333333333333, 0.07692307692307693, 0.10576923076923077, 0.09935897435897435, 0.10897435897435898, 0.11538461538461539, 0.0673076923076923, 0.10897435897435898, 0.10256410256410256, 0.10576923076923077, 0.14743589743589744, 0.11858974358974358, 0.07692307692307693, 0.08974358974358974, 0.125, 0.09294871794871795]"
28,"[0.08945686900958466, 0.07348242811501597, 0.09904153354632587, 0.13738019169329074, 0.07987220447284345, 0.09904153354632587, 0.13099041533546327, 0.10862619808306709, 0.11501597444089456, 0.09584664536741214, 0.08306709265175719, 0.07348242811501597, 0.06070287539936102, 0.10862619808306709, 0.09904153354632587, 0.09904153354632587, 0.125, 0.09615384615384616, 0.08333333333333333, 0.08653846153846154, 0.12179487179487179, 0.09294871794871795, 0.09615384615384616, 0.10256410256410256, 0.13141025641025642, 0.12179487179487179, 0.08333333333333333, 0.10256410256410256, 0.09615384615384616, 0.08974358974358974, 0.11858974358974358, 0.14743589743589744]"
29,"[0.0926517571884984, 0.08306709265175719, 0.054313099041533544, 0.08626198083067092, 0.09584664536741214, 0.0926517571884984, 0.09904153354632587, 0.12460063897763578, 0.10223642172523961, 0.09904153354632587, 0.13099041533546327, 0.134185303514377, 0.13738019169329074, 0.0926517571884984, 0.07028753993610223, 0.07028753993610223, 0.08333333333333333, 0.07692307692307693, 0.10576923076923077, 0.09935897435897435, 0.10897435897435898, 0.11538461538461539, 0.0673076923076923, 0.10897435897435898, 0.10256410256410256, 0.10576923076923077, 0.14743589743589744, 0.11858974358974358, 0.07692307692307693, 0.08974358974358974, 0.11858974358974358, 0.09294871794871795]"
30,"[0.08945686900958466, 0.07348242811501597, 0.09904153354632587, 0.13738019169329074, 0.07987220447284345, 0.09904153354632587, 0.13099041533546327, 0.10862619808306709, 0.11501597444089456, 0.09584664536741214, 0.08306709265175719, 0.07348242811501597, 0.06070287539936102, 0.10862619808306709, 0.09904153354632587, 0.09904153354632587, 0.125, 0.09615384615384616, 0.08333333333333333, 0.08653846153846154, 0.12179487179487179, 0.09294871794871795, 0.09615384615384616, 0.10256410256410256, 0.13141025641025642, 0.12179487179487179, 0.08333333333333333, 0.10256410256410256, 0.11858974358974358, 0.08974358974358974, 0.11858974358974358, 0.16346153846153846]"
31,"[0.0926517571884984, 0.08306709265175719, 0.054313099041533544, 0.08626198083067092, 0.09584664536741214, 0.0926517571884984, 0.09904153354632587, 0.12460063897763578, 0.10223642172523961, 0.09904153354632587, 0.13099041533546327, 0.134185303514377, 0.13738019169329074, 0.0926517571884984, 0.07028753993610223, 0.07028753993610223, 0.08333333333333333, 0.07692307692307693, 0.10576923076923077, 0.09935897435897435, 0.10897435897435898, 0.11538461538461539, 0.0673076923076923, 0.10897435897435898, 0.10256410256410256, 0.10576923076923077, 0.14743589743589744, 0.11858974358974358, 0.07692307692307693, 0.08974358974358974, 0.11858974358974358, 0.09935897435897435]"
32,"[0.08945686900958466, 0.07348242811501597, 0.09904153354632587, 0.13738019169329074, 0.07987220447284345, 0.09904153354632587, 0.13099041533546327, 0.10862619808306709, 0.11501597444089456, 0.09584664536741214, 0.08306709265175719, 0.07348242811501597, 0.06070287539936102, 0.10862619808306709, 0.09904153354632587, 0.09904153354632587, 0.125, 0.09615384615384616, 0.08333333333333333, 0.08653846153846154, 0.12179487179487179, 0.09294871794871795, 0.09615384615384616, 0.10256410256410256, 0.13141025641025642, 0.12179487179487179, 0.08333333333333333, 0.10256410256410256, 0.0673076923076923, 0.08974358974358974, 0.11858974358974358, 0.1794871794871795]"
33,"[0.0926517571884984, 0.08306709265175719, 0.054313099041533544, 0.08626198083067092, 0.09584664536741214, 0.0926517571884984, 0.09904153354632587, 0.12460063897763578, 0.10223642172523961, 0.09904153354632587, 0.13099041533546327, 0.134185303514377, 0.13738019169329074, 0.0926517571884984, 0.07028753993610223, 0.07028753993610223, 0.08333333333333333, 0.07692307692307693, 0.10576923076923077, 0.09935897435897435, 0.10897435897435898, 0.11538461538461539, 0.0673076923076923, 0.10897435897435898, 0.10256410256410256, 0.10576923076923077, 0.14743589743589744, 0.11858974358974358, 0.07692307692307693, 0.08974358974358974, 0.11858974358974358, 0.14743589743589744]"
34,"[0.08945686900958466, 0.07348242811501597, 0.09904153354632587, 0.13738019169329074, 0.07987220447284345, 0.09904153354632587, 0.13099041533546327, 0.10862619808306709, 0.11501597444089456, 0.09584664536741214, 0.08306709265175719, 0.07348242811501597, 0.06070287539936102, 0.10862619808306709, 0.09904153354632587, 0.09904153354632587, 0.125, 0.09615384615384616, 0.08333333333333333, 0.08653846153846154, 0.12179487179487179, 0.09294871794871795, 0.09615384615384616, 0.10256410256410256, 0.13141025641025642, 0.12179487179487179, 0.08333333333333333, 0.10256410256410256, 0.0673076923076923, 0.08974358974358974, 0.11858974358974358, 0.15064102564102563]"
35,"[0.0926517571884984, 0.08306709265175719, 0.054313099041533544, 0.08626198083067092, 0.09584664536741214, 0.0926517571884984, 0.09904153354632587, 0.12460063897763578, 0.10223642172523961, 0.09904153354632587, 0.13099041533546327, 0.134185303514377, 0.13738019169329074, 0.0926517571884984, 0.07028753993610223, 0.10543130990415335, 0.08333333333333333, 0.07692307692307693, 0.10576923076923077, 0.09935897435897435, 0.10897435897435898, 0.11538461538461539, 0.0673076923076923, 0.10897435897435898, 0.10256410256410256, 0.10576923076923077, 0.14743589743589744, 0.11858974358974358, 0.07692307692307693, 0.08974358974358974, 0.11858974358974358, 0.09615384615384616]"
36,"[0.08945686900958466, 0.07348242811501597, 0.09904153354632587, 0.13738019169329074, 0.07987220447284345, 0.09904153354632587, 0.13099041533546327, 0.10862619808306709, 0.11501597444089456, 0.09584664536741214, 0.08306709265175719, 0.07348242811501597, 0.06070287539936102, 0.10862619808306709, 0.1757188498402556, 0.09904153354632587, 0.125, 0.09615384615384616, 0.08333333333333333, 0.08653846153846154, 0.12179487179487179, 0.09294871794871795, 0.16987179487179488, 0.10256410256410256, 0.13141025641025642, 0.12179487179487179, 0.15705128205128205, 0.10256410256410256, 0.0673076923076923, 0.08974358974358974, 0.11858974358974358, 0.3974358974358974]"
37,"[0.0926517571884984, 0.08306709265175719, 0.054313099041533544, 0.08626198083067092, 0.09584664536741214, 0.0926517571884984, 0.09904153354632587, 0.12460063897763578, 0.10223642172523961, 0.09904153354632587, 0.13099041533546327, 0.134185303514377, 0.13738019169329074, 0.0926517571884984, 0.07028753993610223, 0.10543130990415335, 0.08333333333333333, 0.07692307692307693, 0.10576923076923077, 0.09935897435897435, 0.10897435897435898, 0.11538461538461539, 0.0673076923076923, 0.07051282051282051, 0.10256410256410256, 0.10576923076923077, 0.14743589743589744, 0.10576923076923077, 0.07692307692307693, 0.08974358974358974, 0.11858974358974358, 0.1762820512820513]"
38,"[0.08945686900958466, 0.07348242811501597, 0.09904153354632587, 0.13738019169329074, 0.07987220447284345, 0.09904153354632587, 0.13099041533546327, 0.11182108626198083, 0.11501597444089456, 0.09584664536741214, 0.08306709265175719, 0.07348242811501597, 0.06070287539936102, 0.10862619808306709, 0.17891373801916932, 0.09904153354632587, 0.125, 0.09615384615384616, 0.08333333333333333, 0.08653846153846154, 0.12179487179487179, 0.09294871794871795, 0.1891025641025641, 0.10256410256410256, 0.13141025641025642, 0.12179487179487179, 0.16987179487179488, 0.10256410256410256, 0.14743589743589744, 0.08653846153846154, 0.11858974358974358, 0.23076923076923078]"
39,"[0.0926517571884984, 0.08306709265175719, 0.054313099041533544, 0.08626198083067092, 0.09584664536741214, 0.0926517571884984, 0.09904153354632587, 0.12460063897763578, 0.10223642172523961, 0.09904153354632587, 0.13099041533546327, 0.134185303514377, 0.13738019169329074, 0.0926517571884984, 0.07028753993610223, 0.10543130990415335, 0.08333333333333333, 0.07692307692307693, 0.10576923076923077, 0.09935897435897435, 0.10897435897435898, 0.11538461538461539, 0.0673076923076923, 0.07051282051282051, 0.10256410256410256, 0.10576923076923077, 0.14743589743589744, 0.10576923076923077, 0.07692307692307693, 0.08974358974358974, 0.11858974358974358, 0.16987179487179488]"
40,"[0.08945686900958466, 0.07348242811501597, 0.09904153354632587, 0.13738019169329074, 0.07987220447284345, 0.09904153354632587, 0.13099041533546327, 0.15335463258785942, 0.11501597444089456, 0.09584664536741214, 0.08306709265175719, 0.09584664536741214, 0.06070287539936102, 0.10862619808306709, 0.17252396166134185, 0.09904153354632587, 0.125, 0.09615384615384616, 0.08333333333333333, 0.08653846153846154, 0.12179487179487179, 0.09294871794871795, 0.19230769230769232, 0.10256410256410256, 0.13141025641025642, 0.12179487179487179, 0.15064102564102563, 0.10256410256410256, 0.09615384615384616, 0.08974358974358974, 0.11858974358974358, 0.32051282051282054]"
41,"[0.0926517571884984, 0.08306709265175719, 0.054313099041533544, 0.08626198083067092, 0.09584664536741214, 0.0926517571884984, 0.09904153354632587, 0.12460063897763578, 0.10223642172523961, 0.09904153354632587, 0.13099041533546327, 0.134185303514377, 0.13738019169329074, 0.0926517571884984, 0.07028753993610223, 0.2012779552715655, 0.08333333333333333, 0.07692307692307693, 0.10576923076923077, 0.09935897435897435, 0.10897435897435898, 0.11538461538461539, 0.0673076923076923, 0.07051282051282051, 0.10256410256410256, 0.10576923076923077, 0.14743589743589744, 0.10897435897435898, 0.07692307692307693, 0.08974358974358974, 0.11858974358974358, 0.1794871794871795]"
42,"[0.08945686900958466, 0.07348242811501597, 0.09904153354632587, 0.13738019169329074, 0.07987220447284345, 0.09904153354632587, 0.13099041533546327, 0.10862619808306709, 0.11501597444089456, 0.09584664536741214, 0.08306709265175719, 0.07348242811501597, 0.06070287539936102, 0.10862619808306709, 0.09904153354632587, 0.09904153354632587, 0.125, 0.09615384615384616, 0.08333333333333333, 0.08653846153846154, 0.12179487179487179, 0.09294871794871795, 0.09615384615384616, 0.10256410256410256, 0.13141025641025642, 0.12179487179487179, 0.08333333333333333, 0.10256410256410256, 0.09615384615384616, 0.16346153846153846, 0.11858974358974358, 0.28205128205128205]"
