eigenvector_centrality,[31 30 29]
10,"[0.12140575079872204, 0.04153354632587859, 0.019169329073482427, 0.10862619808306709, 0.022364217252396165, 0.1182108626198083, 0.07348242811501597, 0.019169329073482427, 0.003194888178913738, 0.11182108626198083, 0.10543130990415335, 0.03194888178913738, 0.12460063897763578, 0.006389776357827476, 0.0, 0.10223642172523961, 0.016025641025641024, 0.08974358974358974, 0.125, 0.019230769230769232, 0.05448717948717949, 0.003205128205128205, 0.016025641025641024, 0.1282051282051282, 0.08333333333333333, 0.0, 0.003205128205128205, 0.09935897435897435, 0.0, 0.08653846153846154, 0.09935897435897435, 0.00641025641025641]"
11,"[0.0, 0.10862619808306709, 0.08626198083067092, 0.01597444089456869, 0.08626198083067092, 0.003194888178913738, 0.019169329073482427, 0.08306709265175719, 0.11182108626198083, 0.0, 0.006389776357827476, 0.13099041533546327, 0.006389776357827476, 0.10862619808306709, 0.07987220447284345, 0.006389776357827476, 0.09935897435897435, 0.041666666666666664, 0.009615384615384616, 0.10897435897435898, 0.0, 0.10897435897435898, 0.08974358974358974, 0.07051282051282051, 0.003205128205128205, 0.08012820512820513, 0.09935897435897435, 0.028846153846153848, 0.09615384615384616, 0.02564102564102564, 0.0, 0.08974358974358974]"
12,"[0.12140575079872204, 0.003194888178913738, 0.05750798722044728, 0.10862619808306709, 0.006389776357827476, 0.1182108626198083, 0.07348242811501597, 0.006389776357827476, 0.003194888178913738, 0.11182108626198083, 0.10543130990415335, 0.08306709265175719, 0.12460063897763578, 0.003194888178913738, 0.006389776357827476, 0.10223642172523961, 0.0, 0.08974358974358974, 0.125, 0.003205128205128205, 0.05448717948717949, 0.0, 0.01282051282051282, 0.1282051282051282, 0.08333333333333333, 0.0, 0.003205128205128205, 0.09935897435897435, 0.0, 0.08653846153846154, 0.09935897435897435, 0.0]"
13,"[0.0, 0.10862619808306709, 0.08626198083067092, 0.0, 0.08626198083067092, 0.0, 0.003194888178913738, 0.08306709265175719, 0.11182108626198083, 0.0, 0.006389776357827476, 0.13099041533546327, 0.003194888178913738, 0.10862619808306709, 0.07987220447284345, 0.003194888178913738, 0.09935897435897435, 0.003205128205128205, 0.0, 0.10897435897435898, 0.00641025641025641, 0.10897435897435898, 0.08974358974358974, 0.003205128205128205, 0.0, 0.08012820512820513, 0.09935897435897435, 0.0, 0.09615384615384616, 0.0, 0.0, 0.08974358974358974]"
14,"[0.12140575079872204, 0.003194888178913738, 0.0, 0.10862619808306709, 0.006389776357827476, 0.1182108626198083, 0.07348242811501597, 0.0, 0.0, 0.11182108626198083, 0.10543130990415335, 0.0, 0.12460063897763578, 0.0, 0.0, 0.10223642172523961, 0.0, 0.08974358974358974, 0.125, 0.0, 0.05448717948717949, 0.0, 0.009615384615384616, 0.1282051282051282, 0.08333333333333333, 0.0, 0.0, 0.09935897435897435, 0.0, 0.08653846153846154, 0.09935897435897435, 0.0]"
15,"[0.0, 0.10862619808306709, 0.08626198083067092, 0.0, 0.08626198083067092, 0.022364217252396165, 0.0, 0.08306709265175719, 0.11182108626198083, 0.003194888178913738, 0.0, 0.13099041533546327, 0.009584664536741214, 0.10862619808306709, 0.07987220447284345, 0.006389776357827476, 0.09935897435897435, 0.0, 0.0, 0.10897435897435898, 0.0, 0.10897435897435898, 0.08974358974358974, 0.0, 0.00641025641025641, 0.08012820512820513, 0.09935897435897435, 0.0, 0.09615384615384616, 0.003205128205128205, 0.0, 0.08974358974358974]"
16,"[0.12140575079872204, 0.003194888178913738, 0.0, 0.10862619808306709, 0.01597444089456869, 0.1182108626198083, 0.07348242811501597, 0.0, 0.003194888178913738, 0.11182108626198083, 0.10543130990415335, 0.003194888178913738, 0.12460063897763578, 0.025559105431309903, 0.003194888178913738, 0.10223642172523961, 0.0, 0.08974358974358974, 0.125, 0.0, 0.05448717948717949, 0.003205128205128205, 0.003205128205128205, 0.1282051282051282, 0.08333333333333333, 0.0, 0.0, 0.09935897435897435, 0.01282051282051282, 0.08653846153846154, 0.09935897435897435, 0.009615384615384616]"
17,"[0.003194888178913738, 0.10862619808306709, 0.08626198083067092, 0.0, 0.08626198083067092, 0.02875399361022364, 0.0, 0.08306709265175719, 0.11182108626198083, 0.003194888178913738, 0.003194888178913738, 0.13099041533546327, 0.019169329073482427, 0.10862619808306709, 0.07987220447284345, 0.009584664536741214, 0.09935897435897435, 0.0, 0.0, 0.10897435897435898, 0.00641025641025641, 0.10897435897435898, 0.08974358974358974, 0.003205128205128205, 0.0, 0.08012820512820513, 0.09935897435897435, 0.0, 0.09615384615384616, 0.003205128205128205, 0.01282051282051282, 0.08974358974358974]"
18,"[0.12140575079872204, 0.003194888178913738, 0.006389776357827476, 0.10862619808306709, 0.009584664536741214, 0.1182108626198083, 0.07348242811501597, 0.006389776357827476, 0.003194888178913738, 0.11182108626198083, 0.10543130990415335, 0.0, 0.12460063897763578, 0.01597444089456869, 0.003194888178913738, 0.10223642172523961, 0.0, 0.08974358974358974, 0.125, 0.0, 0.05448717948717949, 0.022435897435897436, 0.003205128205128205, 0.1282051282051282, 0.08333333333333333, 0.0, 0.0, 0.09935897435897435, 0.01282051282051282, 0.08653846153846154, 0.09935897435897435, 0.02564102564102564]"
19,"[0.003194888178913738, 0.10862619808306709, 0.08626198083067092, 0.0, 0.08626198083067092, 0.022364217252396165, 0.0, 0.08306709265175719, 0.11182108626198083, 0.003194888178913738, 0.01597444089456869, 0.13099041533546327, 0.01597444089456869, 0.10862619808306709, 0.07987220447284345, 0.009584664536741214, 0.09935897435897435, 0.0, 0.0, 0.10897435897435898, 0.009615384615384616, 0.10897435897435898, 0.08974358974358974, 0.016025641025641024, 0.003205128205128205, 0.08012820512820513, 0.09935897435897435, 0.0, 0.09615384615384616, 0.003205128205128205, 0.01282051282051282, 0.08974358974358974]"
20,"[0.12140575079872204, 0.006389776357827476, 0.01597444089456869, 0.10862619808306709, 0.009584664536741214, 0.1182108626198083, 0.07348242811501597, 0.009584664536741214, 0.003194888178913738, 0.11182108626198083, 0.10543130990415335, 0.003194888178913738, 0.12460063897763578, 0.025559105431309903, 0.0, 0.10223642172523961, 0.0, 0.08974358974358974, 0.125, 0.003205128205128205, 0.05448717948717949, 0.03205128205128205, 0.01282051282051282, 0.1282051282051282, 0.08333333333333333, 0.0, 0.00641025641025641, 0.09935897435897435, 0.022435897435897436, 0.08653846153846154, 0.09935897435897435, 0.035256410256410256]"
21,"[0.019169329073482427, 0.10862619808306709, 0.08626198083067092, 0.01597444089456869, 0.08626198083067092, 0.04472843450479233, 0.012779552715654952, 0.08306709265175719, 0.11182108626198083, 0.022364217252396165, 0.006389776357827476, 0.13099041533546327, 0.07348242811501597, 0.10862619808306709, 0.07987220447284345, 0.038338658146964855, 0.09935897435897435, 0.02564102564102564, 0.0, 0.10897435897435898, 0.03205128205128205, 0.10897435897435898, 0.08974358974358974, 0.0673076923076923, 0.01282051282051282, 0.08012820512820513, 0.09935897435897435, 0.0, 0.09615384615384616, 0.028846153846153848, 0.057692307692307696, 0.08974358974358974]"
22,"[0.12140575079872204, 0.05750798722044728, 0.019169329073482427, 0.10862619808306709, 0.07987220447284345, 0.1182108626198083, 0.07348242811501597, 0.07667731629392971, 0.051118210862619806, 0.11182108626198083, 0.10543130990415335, 0.038338658146964855, 0.12460063897763578, 0.10223642172523961, 0.03194888178913738, 0.10223642172523961, 0.022435897435897436, 0.08974358974358974, 0.125, 0.035256410256410256, 0.05448717948717949, 0.10576923076923077, 0.028846153846153848, 0.1282051282051282, 0.08333333333333333, 0.016025641025641024, 0.019230769230769232, 0.09935897435897435, 0.11858974358974358, 0.08653846153846154, 0.09935897435897435, 0.11858974358974358]"
23,"[0.09904153354632587, 0.10862619808306709, 0.08626198083067092, 0.09904153354632587, 0.08626198083067092, 0.09584664536741214, 0.06389776357827476, 0.08306709265175719, 0.11182108626198083, 0.08945686900958466, 0.051118210862619806, 0.13099041533546327, 0.10223642172523961, 0.10862619808306709, 0.07987220447284345, 0.12140575079872204, 0.09935897435897435, 0.09935897435897435, 0.05448717948717949, 0.10897435897435898, 0.10576923076923077, 0.10897435897435898, 0.08974358974358974, 0.08974358974358974, 0.08333333333333333, 0.08012820512820513, 0.09935897435897435, 0.060897435897435896, 0.09615384615384616, 0.07051282051282051, 0.12179487179487179, 0.08974358974358974]"
24,"[0.12140575079872204, 0.10862619808306709, 0.14057507987220447, 0.10862619808306709, 0.09904153354632587, 0.1182108626198083, 0.07348242811501597, 0.08306709265175719, 0.09904153354632587, 0.11182108626198083, 0.10543130990415335, 0.12140575079872204, 0.12460063897763578, 0.10223642172523961, 0.1182108626198083, 0.10223642172523961, 0.07692307692307693, 0.08974358974358974, 0.125, 0.11217948717948718, 0.05448717948717949, 0.10576923076923077, 0.09615384615384616, 0.1282051282051282, 0.08333333333333333, 0.07371794871794872, 0.07692307692307693, 0.09935897435897435, 0.11858974358974358, 0.08653846153846154, 0.09935897435897435, 0.11858974358974358]"
25,"[0.09904153354632587, 0.10862619808306709, 0.08626198083067092, 0.10543130990415335, 0.08626198083067092, 0.09584664536741214, 0.06389776357827476, 0.08306709265175719, 0.11182108626198083, 0.08945686900958466, 0.0926517571884984, 0.13099041533546327, 0.10223642172523961, 0.10862619808306709, 0.07987220447284345, 0.12140575079872204, 0.09935897435897435, 0.09935897435897435, 0.10256410256410256, 0.10897435897435898, 0.10576923076923077, 0.10897435897435898, 0.08974358974358974, 0.08974358974358974, 0.08333333333333333, 0.08012820512820513, 0.09935897435897435, 0.10576923076923077, 0.09615384615384616, 0.08653846153846154, 0.09935897435897435, 0.10897435897435898]"
26,"[0.12140575079872204, 0.10862619808306709, 0.14057507987220447, 0.10862619808306709, 0.09904153354632587, 0.1182108626198083, 0.07348242811501597, 0.08306709265175719, 0.09904153354632587, 0.11182108626198083, 0.10543130990415335, 0.12140575079872204, 0.12460063897763578, 0.10223642172523961, 0.1182108626198083, 0.10223642172523961, 0.07692307692307693, 0.08974358974358974, 0.125, 0.11217948717948718, 0.05448717948717949, 0.10576923076923077, 0.09615384615384616, 0.1282051282051282, 0.08333333333333333, 0.07371794871794872, 0.07692307692307693, 0.09935897435897435, 0.09615384615384616, 0.08653846153846154, 0.09935897435897435, 0.08974358974358974]"
27,"[0.09904153354632587, 0.10862619808306709, 0.08626198083067092, 0.10543130990415335, 0.08626198083067092, 0.09584664536741214, 0.06389776357827476, 0.08306709265175719, 0.11182108626198083, 0.08945686900958466, 0.0926517571884984, 0.13099041533546327, 0.10223642172523961, 0.10862619808306709, 0.07987220447284345, 0.12140575079872204, 0.09935897435897435, 0.09935897435897435, 0.10256410256410256, 0.10897435897435898, 0.10576923076923077, 0.10897435897435898, 0.08974358974358974, 0.08974358974358974, 0.08333333333333333, 0.08012820512820513, 0.09935897435897435, 0.10576923076923077, 0.09615384615384616, 0.08653846153846154, 0.13141025641025642, 0.08012820512820513]"
28,"[0.12140575079872204, 0.10862619808306709, 0.14057507987220447, 0.10862619808306709, 0.09904153354632587, 0.1182108626198083, 0.07348242811501597, 0.08306709265175719, 0.09904153354632587, 0.11182108626198083, 0.10543130990415335, 0.12140575079872204, 0.12460063897763578, 0.10223642172523961, 0.1182108626198083, 0.10223642172523961, 0.07692307692307693, 0.08974358974358974, 0.125, 0.11217948717948718, 0.05448717948717949, 0.10576923076923077, 0.09294871794871795, 0.1282051282051282, 0.08333333333333333, 0.07051282051282051, 0.07692307692307693, 0.09935897435897435, 0.0673076923076923, 0.08653846153846154, 0.16666666666666666, 0.08974358974358974]"
29,"[0.09904153354632587, 0.10862619808306709, 0.08626198083067092, 0.10543130990415335, 0.08626198083067092, 0.09584664536741214, 0.06389776357827476, 0.08306709265175719, 0.11182108626198083, 0.08945686900958466, 0.0926517571884984, 0.13099041533546327, 0.10223642172523961, 0.10862619808306709, 0.07987220447284345, 0.13099041533546327, 0.09935897435897435, 0.09935897435897435, 0.10256410256410256, 0.10897435897435898, 0.10256410256410256, 0.10897435897435898, 0.08974358974358974, 0.09615384615384616, 0.08333333333333333, 0.08012820512820513, 0.09935897435897435, 0.18269230769230768, 0.09615384615384616, 0.08974358974358974, 0.09935897435897435, 0.16666666666666666]"
30,"[0.12140575079872204, 0.10862619808306709, 0.14057507987220447, 0.10862619808306709, 0.09904153354632587, 0.1182108626198083, 0.07348242811501597, 0.08306709265175719, 0.09904153354632587, 0.11182108626198083, 0.10543130990415335, 0.12140575079872204, 0.12460063897763578, 0.13099041533546327, 0.12779552715654952, 0.10223642172523961, 0.07692307692307693, 0.08974358974358974, 0.125, 0.11217948717948718, 0.05448717948717949, 0.1282051282051282, 0.13782051282051283, 0.1282051282051282, 0.08333333333333333, 0.11217948717948718, 0.1282051282051282, 0.09935897435897435, 0.0673076923076923, 0.08653846153846154, 0.11858974358974358, 0.08012820512820513]"
31,"[0.09904153354632587, 0.10862619808306709, 0.08626198083067092, 0.10543130990415335, 0.08626198083067092, 0.09584664536741214, 0.06389776357827476, 0.08306709265175719, 0.11182108626198083, 0.08945686900958466, 0.0926517571884984, 0.13099041533546327, 0.10223642172523961, 0.10862619808306709, 0.07987220447284345, 0.20447284345047922, 0.09935897435897435, 0.09935897435897435, 0.10256410256410256, 0.10897435897435898, 0.09294871794871795, 0.10897435897435898, 0.08974358974358974, 0.18269230769230768, 0.07692307692307693, 0.08012820512820513, 0.09935897435897435, 0.1891025641025641, 0.09615384615384616, 0.08974358974358974, 0.09615384615384616, 0.1794871794871795]"
32,"[0.12140575079872204, 0.10862619808306709, 0.14057507987220447, 0.10862619808306709, 0.09904153354632587, 0.1182108626198083, 0.07348242811501597, 0.07987220447284345, 0.09904153354632587, 0.11182108626198083, 0.10543130990415335, 0.12779552715654952, 0.12460063897763578, 0.10543130990415335, 0.10543130990415335, 0.10223642172523961, 0.07692307692307693, 0.08974358974358974, 0.125, 0.11217948717948718, 0.05448717948717949, 0.10576923076923077, 0.11538461538461539, 0.1282051282051282, 0.08333333333333333, 0.10256410256410256, 0.10897435897435898, 0.09935897435897435, 0.0673076923076923, 0.10897435897435898, 0.11858974358974358, 0.08012820512820513]"
33,"[0.09904153354632587, 0.10862619808306709, 0.08626198083067092, 0.10543130990415335, 0.08626198083067092, 0.08945686900958466, 0.06070287539936102, 0.08306709265175719, 0.11182108626198083, 0.08626198083067092, 0.08945686900958466, 0.13099041533546327, 0.09904153354632587, 0.10862619808306709, 0.07987220447284345, 0.11501597444089456, 0.09935897435897435, 0.09615384615384616, 0.10256410256410256, 0.10897435897435898, 0.10576923076923077, 0.10897435897435898, 0.08974358974358974, 0.08333333333333333, 0.09294871794871795, 0.08012820512820513, 0.09935897435897435, 0.10897435897435898, 0.09615384615384616, 0.08653846153846154, 0.09935897435897435, 0.1794871794871795]"
34,"[0.12140575079872204, 0.10862619808306709, 0.14057507987220447, 0.10862619808306709, 0.09904153354632587, 0.1182108626198083, 0.07348242811501597, 0.15654952076677317, 0.09904153354632587, 0.11182108626198083, 0.10543130990415335, 0.2012779552715655, 0.12460063897763578, 0.09904153354632587, 0.10543130990415335, 0.10223642172523961, 0.07692307692307693, 0.08974358974358974, 0.125, 0.20833333333333334, 0.05448717948717949, 0.10576923076923077, 0.11538461538461539, 0.1282051282051282, 0.08333333333333333, 0.10256410256410256, 0.10897435897435898, 0.09935897435897435, 0.0673076923076923, 0.10897435897435898, 0.11858974358974358, 0.08012820512820513]"
35,"[0.09904153354632587, 0.10862619808306709, 0.08626198083067092, 0.1182108626198083, 0.08626198083067092, 0.10223642172523961, 0.05750798722044728, 0.08306709265175719, 0.11182108626198083, 0.10543130990415335, 0.09584664536741214, 0.13099041533546327, 0.12460063897763578, 0.10862619808306709, 0.07987220447284345, 0.10543130990415335, 0.09935897435897435, 0.10576923076923077, 0.10897435897435898, 0.10897435897435898, 0.1282051282051282, 0.10897435897435898, 0.08974358974358974, 0.07051282051282051, 0.1282051282051282, 0.08012820512820513, 0.09935897435897435, 0.10576923076923077, 0.09615384615384616, 0.060897435897435896, 0.08012820512820513, 0.1858974358974359]"
36,"[0.12140575079872204, 0.10862619808306709, 0.14057507987220447, 0.10862619808306709, 0.10543130990415335, 0.1182108626198083, 0.07348242811501597, 0.17891373801916932, 0.10543130990415335, 0.11182108626198083, 0.10543130990415335, 0.20766773162939298, 0.12460063897763578, 0.09904153354632587, 0.10543130990415335, 0.10223642172523961, 0.07692307692307693, 0.08974358974358974, 0.125, 0.16346153846153846, 0.05448717948717949, 0.10576923076923077, 0.11538461538461539, 0.1282051282051282, 0.08333333333333333, 0.10256410256410256, 0.10897435897435898, 0.09935897435897435, 0.0673076923076923, 0.10256410256410256, 0.07051282051282051, 0.1858974358974359]"
37,"[0.09584664536741214, 0.10862619808306709, 0.08626198083067092, 0.1757188498402556, 0.08626198083067092, 0.12460063897763578, 0.10223642172523961, 0.08306709265175719, 0.11182108626198083, 0.14376996805111822, 0.13738019169329074, 0.13099041533546327, 0.09904153354632587, 0.10862619808306709, 0.07987220447284345, 0.10862619808306709, 0.09935897435897435, 0.14102564102564102, 0.1282051282051282, 0.10897435897435898, 0.09935897435897435, 0.10897435897435898, 0.08974358974358974, 0.07371794871794872, 0.125, 0.08012820512820513, 0.09935897435897435, 0.10576923076923077, 0.09615384615384616, 0.009615384615384616, 0.022435897435897436, 0.10576923076923077]"
38,"[0.12140575079872204, 0.10862619808306709, 0.1501597444089457, 0.10862619808306709, 0.11182108626198083, 0.1182108626198083, 0.07348242811501597, 0.13099041533546327, 0.12140575079872204, 0.11182108626198083, 0.10543130990415335, 0.134185303514377, 0.12460063897763578, 0.09904153354632587, 0.10543130990415335, 0.10223642172523961, 0.08333333333333333, 0.08974358974358974, 0.125, 0.1282051282051282, 0.05448717948717949, 0.10576923076923077, 0.11538461538461539, 0.1282051282051282, 0.08333333333333333, 0.10256410256410256, 0.10897435897435898, 0.09935897435897435, 0.0673076923076923, 0.08974358974358974, 0.016025641025641024, 0.08974358974358974]"
39,"[0.08626198083067092, 0.10862619808306709, 0.08626198083067092, 0.20766773162939298, 0.08626198083067092, 0.11501597444089456, 0.11182108626198083, 0.08306709265175719, 0.11182108626198083, 0.134185303514377, 0.134185303514377, 0.13099041533546327, 0.09904153354632587, 0.10862619808306709, 0.07987220447284345, 0.10543130990415335, 0.09935897435897435, 0.09935897435897435, 0.125, 0.10897435897435898, 0.09294871794871795, 0.10897435897435898, 0.08974358974358974, 0.07051282051282051, 0.12179487179487179, 0.08012820512820513, 0.09935897435897435, 0.10576923076923077, 0.08653846153846154, 0.00641025641025641, 0.0, 0.10576923076923077]"
40,"[0.12140575079872204, 0.12460063897763578, 0.20766773162939298, 0.10862619808306709, 0.15335463258785942, 0.1182108626198083, 0.07348242811501597, 0.09904153354632587, 0.13099041533546327, 0.11182108626198083, 0.10543130990415335, 0.10543130990415335, 0.12460063897763578, 0.09904153354632587, 0.10862619808306709, 0.10223642172523961, 0.07371794871794872, 0.08974358974358974, 0.125, 0.11538461538461539, 0.05448717948717949, 0.10576923076923077, 0.11538461538461539, 0.1282051282051282, 0.08333333333333333, 0.10256410256410256, 0.10897435897435898, 0.09935897435897435, 0.0673076923076923, 0.10897435897435898, 0.0, 0.14743589743589744]"
41,"[0.10223642172523961, 0.10862619808306709, 0.08626198083067092, 0.14696485623003194, 0.08626198083067092, 0.10543130990415335, 0.11501597444089456, 0.08306709265175719, 0.11182108626198083, 0.12460063897763578, 0.12140575079872204, 0.13099041533546327, 0.10862619808306709, 0.10862619808306709, 0.07987220447284345, 0.10543130990415335, 0.09935897435897435, 0.09615384615384616, 0.13141025641025642, 0.10897435897435898, 0.09294871794871795, 0.10897435897435898, 0.08974358974358974, 0.07051282051282051, 0.125, 0.08012820512820513, 0.09935897435897435, 0.10576923076923077, 0.0673076923076923, 0.016025641025641024, 0.0, 0.1794871794871795]"
42,"[0.12140575079872204, 0.14057507987220447, 0.21405750798722045, 0.10862619808306709, 0.134185303514377, 0.1182108626198083, 0.07348242811501597, 0.09584664536741214, 0.13738019169329074, 0.11182108626198083, 0.10543130990415335, 0.09584664536741214, 0.12460063897763578, 0.09904153354632587, 0.10543130990415335, 0.10223642172523961, 0.08333333333333333, 0.08974358974358974, 0.125, 0.11538461538461539, 0.05448717948717949, 0.10576923076923077, 0.11538461538461539, 0.1282051282051282, 0.08333333333333333, 0.10256410256410256, 0.10897435897435898, 0.09935897435897435, 0.03205128205128205, 0.11858974358974358, 0.0641025641025641, 0.25961538461538464]"
43,"[0.09904153354632587, 0.10862619808306709, 0.08626198083067092, 0.13738019169329074, 0.08626198083067092, 0.1182108626198083, 0.13099041533546327, 0.08306709265175719, 0.11182108626198083, 0.13738019169329074, 0.12460063897763578, 0.13099041533546327, 0.07348242811501597, 0.10862619808306709, 0.07987220447284345, 0.10543130990415335, 0.09935897435897435, 0.10256410256410256, 0.13782051282051283, 0.10897435897435898, 0.08012820512820513, 0.10897435897435898, 0.08974358974358974, 0.07051282051282051, 0.08974358974358974, 0.08012820512820513, 0.09935897435897435, 0.10576923076923077, 0.0673076923076923, 0.08974358974358974, 0.08974358974358974, 0.14743589743589744]"
