eigenvector_centrality,[31 30 29]
15,"[0.08945686900958466, 0.10543130990415335, 0.09904153354632587, 0.13738019169329074, 0.09904153354632587, 0.09904153354632587, 0.13099041533546327, 0.11182108626198083, 0.08945686900958466, 0.09584664536741214, 0.08306709265175719, 0.11501597444089456, 0.06070287539936102, 0.10223642172523961, 0.10862619808306709, 0.09904153354632587, 0.1346153846153846, 0.09615384615384616, 0.08333333333333333, 0.07371794871794872, 0.12179487179487179, 0.08974358974358974, 0.11538461538461539, 0.10256410256410256, 0.13141025641025642, 0.09294871794871795, 0.08653846153846154, 0.10256410256410256, 0.1282051282051282, 0.08974358974358974, 0.13141025641025642, 0.10576923076923077]"
16,"[0.11182108626198083, 0.08306709265175719, 0.054313099041533544, 0.08945686900958466, 0.09584664536741214, 0.08306709265175719, 0.09904153354632587, 0.12460063897763578, 0.10223642172523961, 0.0670926517571885, 0.0926517571884984, 0.134185303514377, 0.08945686900958466, 0.0926517571884984, 0.07028753993610223, 0.10862619808306709, 0.08333333333333333, 0.09935897435897435, 0.08974358974358974, 0.09935897435897435, 0.11858974358974358, 0.11538461538461539, 0.0673076923076923, 0.1346153846153846, 0.10897435897435898, 0.10576923076923077, 0.14743589743589744, 0.057692307692307696, 0.07692307692307693, 0.10256410256410256, 0.08974358974358974, 0.09294871794871795]"
17,"[0.08945686900958466, 0.10543130990415335, 0.09904153354632587, 0.13738019169329074, 0.09904153354632587, 0.09904153354632587, 0.13099041533546327, 0.11182108626198083, 0.08945686900958466, 0.09584664536741214, 0.08306709265175719, 0.11501597444089456, 0.06070287539936102, 0.10223642172523961, 0.10862619808306709, 0.09904153354632587, 0.1346153846153846, 0.09615384615384616, 0.08333333333333333, 0.07371794871794872, 0.12179487179487179, 0.08974358974358974, 0.11538461538461539, 0.10256410256410256, 0.13141025641025642, 0.09294871794871795, 0.08653846153846154, 0.10256410256410256, 0.1282051282051282, 0.08974358974358974, 0.13141025641025642, 0.10576923076923077]"
18,"[0.11182108626198083, 0.08306709265175719, 0.054313099041533544, 0.08945686900958466, 0.09584664536741214, 0.08306709265175719, 0.09904153354632587, 0.12460063897763578, 0.10223642172523961, 0.0670926517571885, 0.0926517571884984, 0.134185303514377, 0.08945686900958466, 0.0926517571884984, 0.07028753993610223, 0.10862619808306709, 0.08333333333333333, 0.09935897435897435, 0.08974358974358974, 0.09935897435897435, 0.11858974358974358, 0.11538461538461539, 0.0673076923076923, 0.1346153846153846, 0.10897435897435898, 0.10576923076923077, 0.14743589743589744, 0.057692307692307696, 0.07692307692307693, 0.10256410256410256, 0.08974358974358974, 0.09294871794871795]"
19,"[0.08945686900958466, 0.10543130990415335, 0.09904153354632587, 0.13738019169329074, 0.09904153354632587, 0.09904153354632587, 0.13099041533546327, 0.11182108626198083, 0.08945686900958466, 0.09584664536741214, 0.08306709265175719, 0.11501597444089456, 0.06070287539936102, 0.10223642172523961, 0.10862619808306709, 0.09904153354632587, 0.1346153846153846, 0.09615384615384616, 0.08333333333333333, 0.07371794871794872, 0.12179487179487179, 0.08974358974358974, 0.11538461538461539, 0.10256410256410256, 0.13141025641025642, 0.09294871794871795, 0.08653846153846154, 0.10256410256410256, 0.1282051282051282, 0.08974358974358974, 0.13141025641025642, 0.10576923076923077]"
20,"[0.11182108626198083, 0.08306709265175719, 0.054313099041533544, 0.08945686900958466, 0.09584664536741214, 0.08306709265175719, 0.09904153354632587, 0.12460063897763578, 0.10223642172523961, 0.0670926517571885, 0.0926517571884984, 0.134185303514377, 0.08945686900958466, 0.0926517571884984, 0.07028753993610223, 0.10862619808306709, 0.08333333333333333, 0.09935897435897435, 0.08974358974358974, 0.09935897435897435, 0.11858974358974358, 0.11538461538461539, 0.0673076923076923, 0.1346153846153846, 0.10897435897435898, 0.10576923076923077, 0.14743589743589744, 0.057692307692307696, 0.07692307692307693, 0.10256410256410256, 0.08974358974358974, 0.09294871794871795]"
21,"[0.08945686900958466, 0.10543130990415335, 0.09904153354632587, 0.13738019169329074, 0.09904153354632587, 0.09904153354632587, 0.13099041533546327, 0.11182108626198083, 0.08945686900958466, 0.09584664536741214, 0.08306709265175719, 0.11501597444089456, 0.06070287539936102, 0.10223642172523961, 0.10862619808306709, 0.09904153354632587, 0.1346153846153846, 0.09615384615384616, 0.08333333333333333, 0.07371794871794872, 0.12179487179487179, 0.08974358974358974, 0.11538461538461539, 0.10256410256410256, 0.13141025641025642, 0.09294871794871795, 0.08653846153846154, 0.10256410256410256, 0.1282051282051282, 0.08974358974358974, 0.13141025641025642, 0.10576923076923077]"
22,"[0.11182108626198083, 0.08306709265175719, 0.054313099041533544, 0.08945686900958466, 0.09584664536741214, 0.08306709265175719, 0.09904153354632587, 0.12460063897763578, 0.10223642172523961, 0.0670926517571885, 0.0926517571884984, 0.134185303514377, 0.08945686900958466, 0.0926517571884984, 0.07028753993610223, 0.10862619808306709, 0.08333333333333333, 0.09935897435897435, 0.08974358974358974, 0.09935897435897435, 0.11858974358974358, 0.11538461538461539, 0.0673076923076923, 0.1346153846153846, 0.10897435897435898, 0.10576923076923077, 0.14743589743589744, 0.057692307692307696, 0.07692307692307693, 0.10256410256410256, 0.08974358974358974, 0.09294871794871795]"
23,"[0.08945686900958466, 0.10543130990415335, 0.09904153354632587, 0.13738019169329074, 0.09904153354632587, 0.09904153354632587, 0.13099041533546327, 0.11182108626198083, 0.08945686900958466, 0.09584664536741214, 0.08306709265175719, 0.11501597444089456, 0.06070287539936102, 0.10223642172523961, 0.10862619808306709, 0.09904153354632587, 0.1346153846153846, 0.09615384615384616, 0.08333333333333333, 0.07371794871794872, 0.12179487179487179, 0.08974358974358974, 0.11538461538461539, 0.10256410256410256, 0.13141025641025642, 0.09294871794871795, 0.08653846153846154, 0.10256410256410256, 0.1282051282051282, 0.08974358974358974, 0.13141025641025642, 0.10576923076923077]"
24,"[0.11182108626198083, 0.08306709265175719, 0.054313099041533544, 0.08945686900958466, 0.09584664536741214, 0.08306709265175719, 0.09904153354632587, 0.12140575079872204, 0.10223642172523961, 0.0670926517571885, 0.0926517571884984, 0.134185303514377, 0.08945686900958466, 0.0926517571884984, 0.07028753993610223, 0.10862619808306709, 0.08333333333333333, 0.09935897435897435, 0.08974358974358974, 0.09935897435897435, 0.11858974358974358, 0.11858974358974358, 0.0673076923076923, 0.1346153846153846, 0.10897435897435898, 0.10576923076923077, 0.14743589743589744, 0.057692307692307696, 0.07692307692307693, 0.10256410256410256, 0.08974358974358974, 0.09294871794871795]"
25,"[0.08945686900958466, 0.10543130990415335, 0.09904153354632587, 0.14057507987220447, 0.09904153354632587, 0.09904153354632587, 0.10862619808306709, 0.11182108626198083, 0.08945686900958466, 0.09584664536741214, 0.08306709265175719, 0.11501597444089456, 0.06070287539936102, 0.10223642172523961, 0.10862619808306709, 0.08945686900958466, 0.1346153846153846, 0.09615384615384616, 0.08333333333333333, 0.07371794871794872, 0.12179487179487179, 0.08974358974358974, 0.11538461538461539, 0.10256410256410256, 0.13141025641025642, 0.09294871794871795, 0.08653846153846154, 0.10256410256410256, 0.1282051282051282, 0.11538461538461539, 0.1346153846153846, 0.08974358974358974]"
26,"[0.11182108626198083, 0.0670926517571885, 0.054313099041533544, 0.08945686900958466, 0.08306709265175719, 0.08306709265175719, 0.09904153354632587, 0.07667731629392971, 0.10223642172523961, 0.0670926517571885, 0.0926517571884984, 0.12779552715654952, 0.08945686900958466, 0.10862619808306709, 0.07987220447284345, 0.10862619808306709, 0.08653846153846154, 0.09935897435897435, 0.08974358974358974, 0.09935897435897435, 0.11858974358974358, 0.10897435897435898, 0.08974358974358974, 0.1346153846153846, 0.10897435897435898, 0.08012820512820513, 0.09935897435897435, 0.057692307692307696, 0.09615384615384616, 0.08653846153846154, 0.09935897435897435, 0.08974358974358974]"
27,"[0.0670926517571885, 0.10543130990415335, 0.09904153354632587, 0.08626198083067092, 0.09904153354632587, 0.1182108626198083, 0.07348242811501597, 0.11182108626198083, 0.08945686900958466, 0.07028753993610223, 0.07348242811501597, 0.11501597444089456, 0.12460063897763578, 0.10223642172523961, 0.10862619808306709, 0.10223642172523961, 0.1346153846153846, 0.09294871794871795, 0.07692307692307693, 0.07371794871794872, 0.05448717948717949, 0.08974358974358974, 0.11538461538461539, 0.1282051282051282, 0.08333333333333333, 0.09294871794871795, 0.08653846153846154, 0.09935897435897435, 0.1282051282051282, 0.07051282051282051, 0.12179487179487179, 0.08974358974358974]"
28,"[0.11182108626198083, 0.10862619808306709, 0.0670926517571885, 0.08945686900958466, 0.08626198083067092, 0.08306709265175719, 0.09904153354632587, 0.08306709265175719, 0.11182108626198083, 0.0670926517571885, 0.0926517571884984, 0.13099041533546327, 0.08945686900958466, 0.10862619808306709, 0.07987220447284345, 0.10862619808306709, 0.09935897435897435, 0.09935897435897435, 0.08974358974358974, 0.10897435897435898, 0.11858974358974358, 0.10897435897435898, 0.08974358974358974, 0.1346153846153846, 0.10897435897435898, 0.08012820512820513, 0.09935897435897435, 0.057692307692307696, 0.09615384615384616, 0.09294871794871795, 0.11858974358974358, 0.08974358974358974]"
29,"[0.12140575079872204, 0.10543130990415335, 0.09904153354632587, 0.10862619808306709, 0.09904153354632587, 0.1182108626198083, 0.07348242811501597, 0.11182108626198083, 0.08945686900958466, 0.11182108626198083, 0.10543130990415335, 0.11501597444089456, 0.12460063897763578, 0.17891373801916932, 0.10862619808306709, 0.10223642172523961, 0.1346153846153846, 0.08974358974358974, 0.125, 0.07371794871794872, 0.05448717948717949, 0.17307692307692307, 0.11538461538461539, 0.1282051282051282, 0.08333333333333333, 0.1987179487179487, 0.08653846153846154, 0.09935897435897435, 0.24358974358974358, 0.16666666666666666, 0.20192307692307693, 0.08974358974358974]"
30,"[0.11182108626198083, 0.10862619808306709, 0.08626198083067092, 0.08945686900958466, 0.08626198083067092, 0.12460063897763578, 0.09904153354632587, 0.08306709265175719, 0.11182108626198083, 0.07028753993610223, 0.0926517571884984, 0.13099041533546327, 0.12460063897763578, 0.10862619808306709, 0.07987220447284345, 0.10862619808306709, 0.09935897435897435, 0.09935897435897435, 0.08974358974358974, 0.10897435897435898, 0.12179487179487179, 0.10897435897435898, 0.08974358974358974, 0.1346153846153846, 0.10897435897435898, 0.08012820512820513, 0.09935897435897435, 0.057692307692307696, 0.09615384615384616, 0.07051282051282051, 0.16666666666666666, 0.08974358974358974]"
31,"[0.12140575079872204, 0.10543130990415335, 0.09904153354632587, 0.10862619808306709, 0.09904153354632587, 0.1182108626198083, 0.07348242811501597, 0.11182108626198083, 0.08945686900958466, 0.11182108626198083, 0.10543130990415335, 0.11501597444089456, 0.12460063897763578, 0.18849840255591055, 0.10862619808306709, 0.10223642172523961, 0.1346153846153846, 0.08974358974358974, 0.125, 0.07371794871794872, 0.05448717948717949, 0.1955128205128205, 0.11858974358974358, 0.1282051282051282, 0.08333333333333333, 0.1762820512820513, 0.08653846153846154, 0.09935897435897435, 0.24358974358974358, 0.16987179487179488, 0.09935897435897435, 0.11538461538461539]"
32,"[0.11182108626198083, 0.10862619808306709, 0.08626198083067092, 0.08945686900958466, 0.08626198083067092, 0.16932907348242812, 0.09904153354632587, 0.08306709265175719, 0.11182108626198083, 0.14376996805111822, 0.0926517571884984, 0.13099041533546327, 0.19169329073482427, 0.10862619808306709, 0.07987220447284345, 0.10862619808306709, 0.09935897435897435, 0.15384615384615385, 0.08974358974358974, 0.10897435897435898, 0.22115384615384615, 0.10897435897435898, 0.08974358974358974, 0.13782051282051283, 0.15064102564102563, 0.08012820512820513, 0.09935897435897435, 0.057692307692307696, 0.09615384615384616, 0.10256410256410256, 0.2692307692307692, 0.08974358974358974]"
33,"[0.12140575079872204, 0.1501597444089457, 0.09904153354632587, 0.10862619808306709, 0.19169329073482427, 0.1182108626198083, 0.07348242811501597, 0.14057507987220447, 0.17891373801916932, 0.11182108626198083, 0.10543130990415335, 0.11501597444089456, 0.12460063897763578, 0.19488817891373802, 0.2108626198083067, 0.10223642172523961, 0.13782051282051283, 0.08974358974358974, 0.125, 0.08012820512820513, 0.05448717948717949, 0.1955128205128205, 0.2403846153846154, 0.1282051282051282, 0.08333333333333333, 0.20833333333333334, 0.1762820512820513, 0.09935897435897435, 0.14743589743589744, 0.1762820512820513, 0.1858974358974359, 0.08974358974358974]"
34,"[0.17252396166134185, 0.10862619808306709, 0.08626198083067092, 0.0926517571884984, 0.08626198083067092, 0.16932907348242812, 0.14696485623003194, 0.08306709265175719, 0.11182108626198083, 0.15335463258785942, 0.09584664536741214, 0.13099041533546327, 0.19169329073482427, 0.10862619808306709, 0.07987220447284345, 0.17252396166134185, 0.09935897435897435, 0.16987179487179488, 0.09294871794871795, 0.10897435897435898, 0.22115384615384615, 0.10897435897435898, 0.08974358974358974, 0.17307692307692307, 0.1891025641025641, 0.08012820512820513, 0.09935897435897435, 0.057692307692307696, 0.09615384615384616, 0.10256410256410256, 0.2724358974358974, 0.11217948717948718]"
35,"[0.12140575079872204, 0.19169329073482427, 0.13099041533546327, 0.10862619808306709, 0.19808306709265175, 0.1182108626198083, 0.07348242811501597, 0.17891373801916932, 0.18849840255591055, 0.11182108626198083, 0.10543130990415335, 0.19488817891373802, 0.12460063897763578, 0.2012779552715655, 0.2268370607028754, 0.10223642172523961, 0.1955128205128205, 0.08974358974358974, 0.125, 0.16346153846153846, 0.05448717948717949, 0.1955128205128205, 0.20833333333333334, 0.1282051282051282, 0.08333333333333333, 0.1955128205128205, 0.16346153846153846, 0.09935897435897435, 0.09615384615384616, 0.23397435897435898, 0.1282051282051282, 0.08974358974358974]"
36,"[0.20447284345047922, 0.10862619808306709, 0.08626198083067092, 0.16932907348242812, 0.08626198083067092, 0.1757188498402556, 0.1597444089456869, 0.08306709265175719, 0.11182108626198083, 0.15654952076677317, 0.15654952076677317, 0.13099041533546327, 0.19169329073482427, 0.10862619808306709, 0.07987220447284345, 0.20766773162939298, 0.09935897435897435, 0.1987179487179487, 0.1794871794871795, 0.10897435897435898, 0.24358974358974358, 0.10897435897435898, 0.08974358974358974, 0.1858974358974359, 0.2467948717948718, 0.08012820512820513, 0.09935897435897435, 0.09935897435897435, 0.09615384615384616, 0.10256410256410256, 0.16666666666666666, 0.15384615384615385]"
37,"[0.12140575079872204, 0.17891373801916932, 0.21725239616613418, 0.10862619808306709, 0.268370607028754, 0.1182108626198083, 0.07348242811501597, 0.19488817891373802, 0.18849840255591055, 0.11182108626198083, 0.10543130990415335, 0.20766773162939298, 0.12460063897763578, 0.2012779552715655, 0.22364217252396165, 0.10223642172523961, 0.20512820512820512, 0.08974358974358974, 0.125, 0.16987179487179488, 0.05448717948717949, 0.1955128205128205, 0.22435897435897437, 0.1282051282051282, 0.08333333333333333, 0.15064102564102563, 0.15384615384615385, 0.09935897435897435, 0.09615384615384616, 0.3076923076923077, 0.2980769230769231, 0.08974358974358974]"
38,"[0.20766773162939298, 0.10862619808306709, 0.08626198083067092, 0.18849840255591055, 0.08626198083067092, 0.2108626198083067, 0.16293929712460065, 0.08306709265175719, 0.11182108626198083, 0.15654952076677317, 0.16932907348242812, 0.13099041533546327, 0.19488817891373802, 0.10862619808306709, 0.07987220447284345, 0.17252396166134185, 0.09935897435897435, 0.09615384615384616, 0.1891025641025641, 0.10897435897435898, 0.12179487179487179, 0.10897435897435898, 0.08974358974358974, 0.16025641025641027, 0.13141025641025642, 0.08012820512820513, 0.09935897435897435, 0.057692307692307696, 0.09615384615384616, 0.10256410256410256, 0.27564102564102566, 0.1282051282051282]"
39,"[0.12140575079872204, 0.08306709265175719, 0.2268370607028754, 0.10862619808306709, 0.09584664536741214, 0.1182108626198083, 0.07348242811501597, 0.19488817891373802, 0.10223642172523961, 0.11182108626198083, 0.10543130990415335, 0.21725239616613418, 0.12460063897763578, 0.20766773162939298, 0.2364217252396166, 0.10223642172523961, 0.08333333333333333, 0.08974358974358974, 0.125, 0.1955128205128205, 0.05448717948717949, 0.21474358974358973, 0.23076923076923078, 0.1282051282051282, 0.08333333333333333, 0.10576923076923077, 0.15384615384615385, 0.09935897435897435, 0.09615384615384616, 0.33653846153846156, 0.3076923076923077, 0.08974358974358974]"
40,"[0.08945686900958466, 0.10862619808306709, 0.08626198083067092, 0.19488817891373802, 0.08626198083067092, 0.09904153354632587, 0.20447284345047922, 0.08306709265175719, 0.11182108626198083, 0.09584664536741214, 0.1853035143769968, 0.13099041533546327, 0.06070287539936102, 0.10862619808306709, 0.07987220447284345, 0.15335463258785942, 0.09935897435897435, 0.09615384615384616, 0.21153846153846154, 0.10897435897435898, 0.12179487179487179, 0.10897435897435898, 0.08974358974358974, 0.14102564102564102, 0.13141025641025642, 0.08012820512820513, 0.09935897435897435, 0.057692307692307696, 0.09615384615384616, 0.11538461538461539, 0.2948717948717949, 0.08974358974358974]"
41,"[0.12140575079872204, 0.08306709265175719, 0.054313099041533544, 0.10862619808306709, 0.09584664536741214, 0.1182108626198083, 0.07348242811501597, 0.24920127795527156, 0.10223642172523961, 0.11182108626198083, 0.10543130990415335, 0.23003194888178913, 0.12460063897763578, 0.0926517571884984, 0.07348242811501597, 0.10223642172523961, 0.08333333333333333, 0.08974358974358974, 0.125, 0.2467948717948718, 0.05448717948717949, 0.11538461538461539, 0.0673076923076923, 0.1282051282051282, 0.08333333333333333, 0.10576923076923077, 0.15384615384615385, 0.09935897435897435, 0.09615384615384616, 0.3782051282051282, 0.4166666666666667, 0.08974358974358974]"
42,"[0.08945686900958466, 0.10862619808306709, 0.08626198083067092, 0.13738019169329074, 0.08626198083067092, 0.09904153354632587, 0.13099041533546327, 0.08306709265175719, 0.11182108626198083, 0.09584664536741214, 0.08306709265175719, 0.13099041533546327, 0.06070287539936102, 0.10862619808306709, 0.07987220447284345, 0.2012779552715655, 0.09935897435897435, 0.09615384615384616, 0.08333333333333333, 0.10897435897435898, 0.12179487179487179, 0.10897435897435898, 0.08974358974358974, 0.11858974358974358, 0.13141025641025642, 0.08012820512820513, 0.09935897435897435, 0.14743589743589744, 0.09615384615384616, 0.3173076923076923, 0.2980769230769231, 0.11538461538461539]"
