eigenvector_centrality,[31 30 29]
10,"[0.12140575079872204, 0.09904153354632587, 0.11501597444089456, 0.10862619808306709, 0.08306709265175719, 0.1182108626198083, 0.07348242811501597, 0.09584664536741214, 0.09584664536741214, 0.11182108626198083, 0.10543130990415335, 0.07667731629392971, 0.12460063897763578, 0.08626198083067092, 0.10223642172523961, 0.10223642172523961, 0.08653846153846154, 0.08974358974358974, 0.125, 0.11858974358974358, 0.05448717948717949, 0.0673076923076923, 0.10897435897435898, 0.1282051282051282, 0.08333333333333333, 0.11538461538461539, 0.08974358974358974, 0.09935897435897435, 0.11858974358974358, 0.08653846153846154, 0.09935897435897435, 0.08653846153846154]"
11,"[0.09904153354632587, 0.10862619808306709, 0.08626198083067092, 0.10862619808306709, 0.08626198083067092, 0.12140575079872204, 0.12140575079872204, 0.08306709265175719, 0.11182108626198083, 0.07987220447284345, 0.0926517571884984, 0.13099041533546327, 0.08945686900958466, 0.10862619808306709, 0.07987220447284345, 0.11501597444089456, 0.09935897435897435, 0.09935897435897435, 0.1346153846153846, 0.10897435897435898, 0.09935897435897435, 0.10897435897435898, 0.08974358974358974, 0.09615384615384616, 0.0673076923076923, 0.08012820512820513, 0.09935897435897435, 0.11538461538461539, 0.09615384615384616, 0.11217948717948718, 0.09615384615384616, 0.08974358974358974]"
12,"[0.12140575079872204, 0.09904153354632587, 0.11501597444089456, 0.10862619808306709, 0.08945686900958466, 0.1182108626198083, 0.07348242811501597, 0.09584664536741214, 0.09584664536741214, 0.11182108626198083, 0.10543130990415335, 0.07667731629392971, 0.12460063897763578, 0.08626198083067092, 0.10223642172523961, 0.10223642172523961, 0.08653846153846154, 0.08974358974358974, 0.125, 0.11858974358974358, 0.05448717948717949, 0.0673076923076923, 0.10897435897435898, 0.1282051282051282, 0.08333333333333333, 0.11538461538461539, 0.08974358974358974, 0.09935897435897435, 0.11858974358974358, 0.08653846153846154, 0.09935897435897435, 0.08653846153846154]"
13,"[0.09904153354632587, 0.10862619808306709, 0.08626198083067092, 0.10862619808306709, 0.08626198083067092, 0.12140575079872204, 0.12140575079872204, 0.08306709265175719, 0.11182108626198083, 0.07987220447284345, 0.0926517571884984, 0.13099041533546327, 0.08945686900958466, 0.10862619808306709, 0.07987220447284345, 0.11501597444089456, 0.09935897435897435, 0.09935897435897435, 0.1346153846153846, 0.10897435897435898, 0.09935897435897435, 0.10897435897435898, 0.08974358974358974, 0.09615384615384616, 0.0673076923076923, 0.08012820512820513, 0.09935897435897435, 0.11538461538461539, 0.09615384615384616, 0.11217948717948718, 0.09615384615384616, 0.08974358974358974]"
14,"[0.12140575079872204, 0.09904153354632587, 0.11501597444089456, 0.10862619808306709, 0.08945686900958466, 0.1182108626198083, 0.07348242811501597, 0.09584664536741214, 0.09584664536741214, 0.11182108626198083, 0.10543130990415335, 0.07667731629392971, 0.12460063897763578, 0.08626198083067092, 0.10223642172523961, 0.10223642172523961, 0.08653846153846154, 0.08974358974358974, 0.125, 0.11858974358974358, 0.05448717948717949, 0.0673076923076923, 0.10897435897435898, 0.1282051282051282, 0.08333333333333333, 0.11538461538461539, 0.08974358974358974, 0.09935897435897435, 0.11858974358974358, 0.08653846153846154, 0.09935897435897435, 0.08653846153846154]"
15,"[0.09904153354632587, 0.10862619808306709, 0.08626198083067092, 0.10862619808306709, 0.08626198083067092, 0.12140575079872204, 0.12140575079872204, 0.08306709265175719, 0.11182108626198083, 0.07987220447284345, 0.0926517571884984, 0.13099041533546327, 0.08945686900958466, 0.10862619808306709, 0.07987220447284345, 0.11501597444089456, 0.09935897435897435, 0.09935897435897435, 0.1346153846153846, 0.10897435897435898, 0.09935897435897435, 0.10897435897435898, 0.08974358974358974, 0.09615384615384616, 0.0673076923076923, 0.08012820512820513, 0.09935897435897435, 0.11538461538461539, 0.09615384615384616, 0.11217948717948718, 0.09615384615384616, 0.08974358974358974]"
16,"[0.12140575079872204, 0.09904153354632587, 0.11501597444089456, 0.10862619808306709, 0.08945686900958466, 0.1182108626198083, 0.07348242811501597, 0.09584664536741214, 0.09584664536741214, 0.11182108626198083, 0.10543130990415335, 0.07667731629392971, 0.12460063897763578, 0.08626198083067092, 0.10223642172523961, 0.10223642172523961, 0.08653846153846154, 0.08974358974358974, 0.125, 0.11858974358974358, 0.05448717948717949, 0.0673076923076923, 0.10897435897435898, 0.1282051282051282, 0.08333333333333333, 0.11538461538461539, 0.08974358974358974, 0.09935897435897435, 0.11858974358974358, 0.08653846153846154, 0.09935897435897435, 0.08653846153846154]"
17,"[0.09904153354632587, 0.10862619808306709, 0.08626198083067092, 0.10862619808306709, 0.08626198083067092, 0.12140575079872204, 0.12140575079872204, 0.08306709265175719, 0.11182108626198083, 0.07987220447284345, 0.0926517571884984, 0.13099041533546327, 0.08945686900958466, 0.10862619808306709, 0.07987220447284345, 0.11501597444089456, 0.09935897435897435, 0.09935897435897435, 0.1346153846153846, 0.10897435897435898, 0.09935897435897435, 0.10897435897435898, 0.08974358974358974, 0.09615384615384616, 0.0673076923076923, 0.08012820512820513, 0.09935897435897435, 0.11538461538461539, 0.09615384615384616, 0.11217948717948718, 0.09615384615384616, 0.08974358974358974]"
18,"[0.12140575079872204, 0.09904153354632587, 0.11501597444089456, 0.10862619808306709, 0.08945686900958466, 0.1182108626198083, 0.07348242811501597, 0.09584664536741214, 0.09584664536741214, 0.11182108626198083, 0.10543130990415335, 0.07667731629392971, 0.12460063897763578, 0.08626198083067092, 0.10223642172523961, 0.10223642172523961, 0.08653846153846154, 0.08974358974358974, 0.125, 0.11858974358974358, 0.05448717948717949, 0.0673076923076923, 0.10897435897435898, 0.1282051282051282, 0.08333333333333333, 0.11538461538461539, 0.08974358974358974, 0.09935897435897435, 0.11858974358974358, 0.08653846153846154, 0.09935897435897435, 0.08653846153846154]"
19,"[0.09904153354632587, 0.10862619808306709, 0.08626198083067092, 0.10862619808306709, 0.08626198083067092, 0.12140575079872204, 0.12140575079872204, 0.08306709265175719, 0.11182108626198083, 0.07987220447284345, 0.0926517571884984, 0.13099041533546327, 0.08945686900958466, 0.10862619808306709, 0.07987220447284345, 0.11501597444089456, 0.09935897435897435, 0.09935897435897435, 0.1346153846153846, 0.10897435897435898, 0.09935897435897435, 0.10897435897435898, 0.08974358974358974, 0.09615384615384616, 0.0673076923076923, 0.08012820512820513, 0.09935897435897435, 0.11538461538461539, 0.09615384615384616, 0.11217948717948718, 0.09615384615384616, 0.08974358974358974]"
20,"[0.12140575079872204, 0.09904153354632587, 0.11501597444089456, 0.10862619808306709, 0.08945686900958466, 0.1182108626198083, 0.07348242811501597, 0.09584664536741214, 0.09584664536741214, 0.11182108626198083, 0.10543130990415335, 0.07667731629392971, 0.12460063897763578, 0.08626198083067092, 0.10223642172523961, 0.10223642172523961, 0.08653846153846154, 0.08974358974358974, 0.125, 0.11858974358974358, 0.05448717948717949, 0.0673076923076923, 0.10897435897435898, 0.1282051282051282, 0.08333333333333333, 0.11538461538461539, 0.08974358974358974, 0.09935897435897435, 0.11858974358974358, 0.08653846153846154, 0.09935897435897435, 0.08653846153846154]"
21,"[0.09904153354632587, 0.10862619808306709, 0.08626198083067092, 0.10862619808306709, 0.08626198083067092, 0.12140575079872204, 0.12140575079872204, 0.08306709265175719, 0.11182108626198083, 0.07987220447284345, 0.0926517571884984, 0.13099041533546327, 0.08945686900958466, 0.10862619808306709, 0.07987220447284345, 0.11501597444089456, 0.09935897435897435, 0.09935897435897435, 0.1346153846153846, 0.10897435897435898, 0.09935897435897435, 0.10897435897435898, 0.08974358974358974, 0.09615384615384616, 0.0673076923076923, 0.08012820512820513, 0.09935897435897435, 0.11538461538461539, 0.09615384615384616, 0.11217948717948718, 0.09615384615384616, 0.08974358974358974]"
22,"[0.12140575079872204, 0.09904153354632587, 0.11501597444089456, 0.10862619808306709, 0.08945686900958466, 0.1182108626198083, 0.07348242811501597, 0.09584664536741214, 0.09584664536741214, 0.11182108626198083, 0.10543130990415335, 0.07667731629392971, 0.12460063897763578, 0.08626198083067092, 0.10223642172523961, 0.10223642172523961, 0.08653846153846154, 0.08974358974358974, 0.125, 0.11858974358974358, 0.05448717948717949, 0.0673076923076923, 0.10897435897435898, 0.1282051282051282, 0.08333333333333333, 0.11538461538461539, 0.08974358974358974, 0.09935897435897435, 0.11858974358974358, 0.08653846153846154, 0.09935897435897435, 0.08653846153846154]"
23,"[0.09904153354632587, 0.10862619808306709, 0.08626198083067092, 0.10862619808306709, 0.08626198083067092, 0.12140575079872204, 0.12140575079872204, 0.08306709265175719, 0.11182108626198083, 0.07987220447284345, 0.0926517571884984, 0.13099041533546327, 0.08945686900958466, 0.10862619808306709, 0.07987220447284345, 0.11501597444089456, 0.09935897435897435, 0.09935897435897435, 0.1346153846153846, 0.10897435897435898, 0.09935897435897435, 0.10897435897435898, 0.08974358974358974, 0.09615384615384616, 0.0673076923076923, 0.08012820512820513, 0.09935897435897435, 0.11538461538461539, 0.09615384615384616, 0.11217948717948718, 0.09615384615384616, 0.08974358974358974]"
24,"[0.12140575079872204, 0.09904153354632587, 0.11501597444089456, 0.10862619808306709, 0.08945686900958466, 0.1182108626198083, 0.07348242811501597, 0.09584664536741214, 0.09584664536741214, 0.11182108626198083, 0.10543130990415335, 0.07667731629392971, 0.12460063897763578, 0.08626198083067092, 0.10223642172523961, 0.10223642172523961, 0.08653846153846154, 0.08974358974358974, 0.125, 0.11858974358974358, 0.05448717948717949, 0.0673076923076923, 0.10897435897435898, 0.1282051282051282, 0.08333333333333333, 0.11538461538461539, 0.08974358974358974, 0.09935897435897435, 0.11858974358974358, 0.08653846153846154, 0.09935897435897435, 0.08653846153846154]"
25,"[0.09904153354632587, 0.10862619808306709, 0.08626198083067092, 0.10862619808306709, 0.08626198083067092, 0.12140575079872204, 0.12140575079872204, 0.08306709265175719, 0.11182108626198083, 0.07987220447284345, 0.0926517571884984, 0.13099041533546327, 0.08945686900958466, 0.10862619808306709, 0.07987220447284345, 0.11501597444089456, 0.09935897435897435, 0.09935897435897435, 0.1346153846153846, 0.10897435897435898, 0.09935897435897435, 0.10897435897435898, 0.08974358974358974, 0.09615384615384616, 0.0673076923076923, 0.08012820512820513, 0.09935897435897435, 0.11538461538461539, 0.09615384615384616, 0.08653846153846154, 0.09935897435897435, 0.08653846153846154]"
26,"[0.12140575079872204, 0.09904153354632587, 0.11501597444089456, 0.10862619808306709, 0.08945686900958466, 0.1182108626198083, 0.07348242811501597, 0.09584664536741214, 0.09584664536741214, 0.11182108626198083, 0.10543130990415335, 0.07667731629392971, 0.12460063897763578, 0.08626198083067092, 0.10223642172523961, 0.10223642172523961, 0.08653846153846154, 0.08974358974358974, 0.125, 0.11858974358974358, 0.05448717948717949, 0.0673076923076923, 0.10897435897435898, 0.1282051282051282, 0.08333333333333333, 0.11538461538461539, 0.08974358974358974, 0.09935897435897435, 0.09615384615384616, 0.08653846153846154, 0.09935897435897435, 0.09935897435897435]"
27,"[0.09904153354632587, 0.10862619808306709, 0.08626198083067092, 0.10862619808306709, 0.08626198083067092, 0.12140575079872204, 0.12140575079872204, 0.08306709265175719, 0.11182108626198083, 0.07987220447284345, 0.0926517571884984, 0.13099041533546327, 0.08945686900958466, 0.10862619808306709, 0.07987220447284345, 0.11501597444089456, 0.09935897435897435, 0.09935897435897435, 0.1346153846153846, 0.10897435897435898, 0.09935897435897435, 0.10897435897435898, 0.08974358974358974, 0.09615384615384616, 0.0673076923076923, 0.08012820512820513, 0.09935897435897435, 0.11538461538461539, 0.09615384615384616, 0.08653846153846154, 0.09935897435897435, 0.11217948717948718]"
28,"[0.12140575079872204, 0.09584664536741214, 0.11501597444089456, 0.10862619808306709, 0.08945686900958466, 0.1182108626198083, 0.07348242811501597, 0.09584664536741214, 0.09584664536741214, 0.11182108626198083, 0.10543130990415335, 0.07667731629392971, 0.12460063897763578, 0.08626198083067092, 0.10223642172523961, 0.10223642172523961, 0.08653846153846154, 0.08974358974358974, 0.125, 0.11858974358974358, 0.05448717948717949, 0.0673076923076923, 0.10897435897435898, 0.1282051282051282, 0.08333333333333333, 0.11538461538461539, 0.08974358974358974, 0.09935897435897435, 0.09615384615384616, 0.08653846153846154, 0.09935897435897435, 0.08974358974358974]"
29,"[0.09904153354632587, 0.10862619808306709, 0.08626198083067092, 0.10543130990415335, 0.08626198083067092, 0.12140575079872204, 0.12140575079872204, 0.08306709265175719, 0.11182108626198083, 0.07667731629392971, 0.0926517571884984, 0.13099041533546327, 0.08945686900958466, 0.10862619808306709, 0.07987220447284345, 0.16613418530351437, 0.09935897435897435, 0.09294871794871795, 0.13141025641025642, 0.10897435897435898, 0.09935897435897435, 0.10897435897435898, 0.08974358974358974, 0.09294871794871795, 0.0673076923076923, 0.08012820512820513, 0.09935897435897435, 0.16666666666666666, 0.09615384615384616, 0.08653846153846154, 0.09935897435897435, 0.08653846153846154]"
30,"[0.12140575079872204, 0.0926517571884984, 0.11501597444089456, 0.10862619808306709, 0.08945686900958466, 0.1182108626198083, 0.07348242811501597, 0.0926517571884984, 0.09584664536741214, 0.11182108626198083, 0.10543130990415335, 0.09904153354632587, 0.12460063897763578, 0.08626198083067092, 0.07987220447284345, 0.10223642172523961, 0.09294871794871795, 0.08974358974358974, 0.125, 0.12179487179487179, 0.05448717948717949, 0.0673076923076923, 0.08974358974358974, 0.1282051282051282, 0.08333333333333333, 0.11538461538461539, 0.09935897435897435, 0.09935897435897435, 0.09615384615384616, 0.04807692307692308, 0.09935897435897435, 0.08974358974358974]"
31,"[0.0926517571884984, 0.10862619808306709, 0.08626198083067092, 0.12460063897763578, 0.08626198083067092, 0.12140575079872204, 0.1182108626198083, 0.08306709265175719, 0.11182108626198083, 0.07348242811501597, 0.0926517571884984, 0.13099041533546327, 0.08945686900958466, 0.10862619808306709, 0.07987220447284345, 0.11182108626198083, 0.09935897435897435, 0.08974358974358974, 0.14423076923076922, 0.10897435897435898, 0.09615384615384616, 0.10897435897435898, 0.08974358974358974, 0.07051282051282051, 0.0673076923076923, 0.08012820512820513, 0.09935897435897435, 0.10576923076923077, 0.09615384615384616, 0.08653846153846154, 0.0641025641025641, 0.08974358974358974]"
32,"[0.12140575079872204, 0.10543130990415335, 0.11501597444089456, 0.10862619808306709, 0.08626198083067092, 0.1182108626198083, 0.07348242811501597, 0.18849840255591055, 0.08626198083067092, 0.11182108626198083, 0.10543130990415335, 0.22044728434504793, 0.12460063897763578, 0.08626198083067092, 0.07987220447284345, 0.10223642172523961, 0.09935897435897435, 0.08974358974358974, 0.125, 0.1955128205128205, 0.05448717948717949, 0.0673076923076923, 0.08974358974358974, 0.1282051282051282, 0.08333333333333333, 0.11538461538461539, 0.09935897435897435, 0.09935897435897435, 0.09615384615384616, 0.08653846153846154, 0.0, 0.13782051282051283]"
33,"[0.12140575079872204, 0.10862619808306709, 0.08626198083067092, 0.16932907348242812, 0.08626198083067092, 0.12140575079872204, 0.1757188498402556, 0.08306709265175719, 0.11182108626198083, 0.07987220447284345, 0.16932907348242812, 0.13099041533546327, 0.08945686900958466, 0.10862619808306709, 0.07987220447284345, 0.10543130990415335, 0.09935897435897435, 0.09935897435897435, 0.21474358974358973, 0.10897435897435898, 0.09615384615384616, 0.10897435897435898, 0.08974358974358974, 0.07051282051282051, 0.0673076923076923, 0.08012820512820513, 0.09935897435897435, 0.10576923076923077, 0.09615384615384616, 0.08653846153846154, 0.07371794871794872, 0.08653846153846154]"
34,"[0.12140575079872204, 0.12140575079872204, 0.11501597444089456, 0.10862619808306709, 0.07987220447284345, 0.1182108626198083, 0.07348242811501597, 0.11182108626198083, 0.10223642172523961, 0.11182108626198083, 0.10543130990415335, 0.18210862619808307, 0.12460063897763578, 0.07348242811501597, 0.0926517571884984, 0.10223642172523961, 0.1346153846153846, 0.08974358974358974, 0.125, 0.14102564102564102, 0.05448717948717949, 0.0673076923076923, 0.09294871794871795, 0.1282051282051282, 0.08333333333333333, 0.05448717948717949, 0.057692307692307696, 0.09935897435897435, 0.04807692307692308, 0.08653846153846154, 0.09615384615384616, 0.08974358974358974]"
35,"[0.14376996805111822, 0.10862619808306709, 0.08626198083067092, 0.2108626198083067, 0.08626198083067092, 0.12779552715654952, 0.20766773162939298, 0.08306709265175719, 0.11182108626198083, 0.0926517571884984, 0.2012779552715655, 0.13099041533546327, 0.08945686900958466, 0.10862619808306709, 0.07987220447284345, 0.2364217252396166, 0.09935897435897435, 0.11538461538461539, 0.1955128205128205, 0.10897435897435898, 0.09615384615384616, 0.10897435897435898, 0.08974358974358974, 0.1891025641025641, 0.0673076923076923, 0.08012820512820513, 0.09935897435897435, 0.1858974358974359, 0.09615384615384616, 0.07692307692307693, 0.09615384615384616, 0.28205128205128205]"
36,"[0.12140575079872204, 0.12460063897763578, 0.14057507987220447, 0.10862619808306709, 0.08626198083067092, 0.1182108626198083, 0.07348242811501597, 0.2108626198083067, 0.0926517571884984, 0.11182108626198083, 0.10543130990415335, 0.20447284345047922, 0.12460063897763578, 0.08306709265175719, 0.10223642172523961, 0.10223642172523961, 0.14102564102564102, 0.08974358974358974, 0.125, 0.1794871794871795, 0.05448717948717949, 0.041666666666666664, 0.10897435897435898, 0.1282051282051282, 0.08333333333333333, 0.05128205128205128, 0.07692307692307693, 0.09935897435897435, 0.11858974358974358, 0.038461538461538464, 0.09615384615384616, 0.15064102564102563]"
37,"[0.134185303514377, 0.10862619808306709, 0.08626198083067092, 0.19808306709265175, 0.08626198083067092, 0.11501597444089456, 0.1597444089456869, 0.08306709265175719, 0.11182108626198083, 0.09904153354632587, 0.1182108626198083, 0.13099041533546327, 0.08945686900958466, 0.10862619808306709, 0.07987220447284345, 0.11182108626198083, 0.09935897435897435, 0.11538461538461539, 0.13141025641025642, 0.10897435897435898, 0.10897435897435898, 0.10897435897435898, 0.08974358974358974, 0.11538461538461539, 0.0673076923076923, 0.08012820512820513, 0.09935897435897435, 0.11217948717948718, 0.08974358974358974, 0.08653846153846154, 0.09615384615384616, 0.2724358974358974]"
38,"[0.12140575079872204, 0.1182108626198083, 0.09904153354632587, 0.10862619808306709, 0.08945686900958466, 0.1182108626198083, 0.07348242811501597, 0.1853035143769968, 0.0926517571884984, 0.11182108626198083, 0.10543130990415335, 0.12140575079872204, 0.12460063897763578, 0.04472843450479233, 0.10223642172523961, 0.10223642172523961, 0.16987179487179488, 0.08974358974358974, 0.125, 0.14102564102564102, 0.05448717948717949, 0.05128205128205128, 0.10897435897435898, 0.1282051282051282, 0.08333333333333333, 0.038461538461538464, 0.08012820512820513, 0.09935897435897435, 0.11858974358974358, 0.03205128205128205, 0.09615384615384616, 0.11217948717948718]"
39,"[0.13099041533546327, 0.10862619808306709, 0.08626198083067092, 0.0926517571884984, 0.08626198083067092, 0.12460063897763578, 0.134185303514377, 0.08306709265175719, 0.11182108626198083, 0.09904153354632587, 0.12460063897763578, 0.13099041533546327, 0.08945686900958466, 0.10862619808306709, 0.07987220447284345, 0.11501597444089456, 0.09935897435897435, 0.11538461538461539, 0.09615384615384616, 0.10897435897435898, 0.09935897435897435, 0.10897435897435898, 0.08974358974358974, 0.09615384615384616, 0.07051282051282051, 0.08012820512820513, 0.09935897435897435, 0.11538461538461539, 0.09615384615384616, 0.016025641025641024, 0.09615384615384616, 0.23076923076923078]"
40,"[0.12140575079872204, 0.1182108626198083, 0.09904153354632587, 0.10862619808306709, 0.10543130990415335, 0.1182108626198083, 0.07348242811501597, 0.14057507987220447, 0.09904153354632587, 0.11182108626198083, 0.10543130990415335, 0.14057507987220447, 0.12460063897763578, 0.08626198083067092, 0.10223642172523961, 0.10223642172523961, 0.16666666666666666, 0.08974358974358974, 0.125, 0.125, 0.05448717948717949, 0.0673076923076923, 0.10897435897435898, 0.1282051282051282, 0.08333333333333333, 0.11538461538461539, 0.07371794871794872, 0.09935897435897435, 0.11858974358974358, 0.022435897435897436, 0.09615384615384616, 0.14102564102564102]"
41,"[0.1182108626198083, 0.10862619808306709, 0.08626198083067092, 0.09904153354632587, 0.08626198083067092, 0.134185303514377, 0.13738019169329074, 0.08306709265175719, 0.11182108626198083, 0.0926517571884984, 0.12460063897763578, 0.13099041533546327, 0.08945686900958466, 0.10862619808306709, 0.07987220447284345, 0.11501597444089456, 0.09935897435897435, 0.11538461538461539, 0.10897435897435898, 0.10897435897435898, 0.11538461538461539, 0.10897435897435898, 0.08974358974358974, 0.09615384615384616, 0.07051282051282051, 0.08012820512820513, 0.09935897435897435, 0.11538461538461539, 0.09294871794871795, 0.08974358974358974, 0.09615384615384616, 0.2564102564102564]"
42,"[0.12140575079872204, 0.1182108626198083, 0.09904153354632587, 0.10862619808306709, 0.11501597444089456, 0.1182108626198083, 0.07348242811501597, 0.1501597444089457, 0.10862619808306709, 0.11182108626198083, 0.10543130990415335, 0.14376996805111822, 0.12460063897763578, 0.08626198083067092, 0.10223642172523961, 0.10223642172523961, 0.16666666666666666, 0.08974358974358974, 0.125, 0.13141025641025642, 0.05448717948717949, 0.0673076923076923, 0.11217948717948718, 0.1282051282051282, 0.08333333333333333, 0.11538461538461539, 0.08653846153846154, 0.09935897435897435, 0.11858974358974358, 0.08974358974358974, 0.08974358974358974, 0.16025641025641027]"
