eigenvector_centrality,[31 30 29]
10,"[0.12140575079872204, 0.051118210862619806, 0.05750798722044728, 0.07348242811501597, 0.04792332268370607, 0.08306709265175719, 0.025559105431309903, 0.0670926517571885, 0.051118210862619806, 0.054313099041533544, 0.10543130990415335, 0.038338658146964855, 0.012779552715654952, 0.054313099041533544, 0.051118210862619806, 0.009584664536741214, 0.057692307692307696, 0.0641025641025641, 0.125, 0.08333333333333333, 0.05448717948717949, 0.07692307692307693, 0.09615384615384616, 0.1282051282051282, 0.08333333333333333, 0.038461538461538464, 0.022435897435897436, 0.07051282051282051, 0.1282051282051282, 0.028846153846153848, 0.09935897435897435, 0.10576923076923077]"
11,"[0.06070287539936102, 0.10862619808306709, 0.08626198083067092, 0.07667731629392971, 0.08626198083067092, 0.08306709265175719, 0.054313099041533544, 0.12140575079872204, 0.11182108626198083, 0.051118210862619806, 0.04792332268370607, 0.13099041533546327, 0.054313099041533544, 0.04792332268370607, 0.02875399361022364, 0.07667731629392971, 0.09935897435897435, 0.04487179487179487, 0.07051282051282051, 0.10897435897435898, 0.09615384615384616, 0.10897435897435898, 0.08974358974358974, 0.07051282051282051, 0.038461538461538464, 0.08012820512820513, 0.09935897435897435, 0.057692307692307696, 0.09615384615384616, 0.09935897435897435, 0.08974358974358974, 0.022435897435897436]"
12,"[0.12140575079872204, 0.06070287539936102, 0.04472843450479233, 0.10862619808306709, 0.04153354632587859, 0.1182108626198083, 0.07348242811501597, 0.054313099041533544, 0.038338658146964855, 0.11182108626198083, 0.10543130990415335, 0.02875399361022364, 0.12460063897763578, 0.054313099041533544, 0.038338658146964855, 0.10223642172523961, 0.057692307692307696, 0.08974358974358974, 0.125, 0.07051282051282051, 0.05448717948717949, 0.07692307692307693, 0.09615384615384616, 0.1282051282051282, 0.08333333333333333, 0.05128205128205128, 0.02564102564102564, 0.09935897435897435, 0.1282051282051282, 0.08653846153846154, 0.09935897435897435, 0.0641025641025641]"
13,"[0.051118210862619806, 0.10862619808306709, 0.08626198083067092, 0.06389776357827476, 0.08626198083067092, 0.07987220447284345, 0.0670926517571885, 0.08306709265175719, 0.11182108626198083, 0.04792332268370607, 0.054313099041533544, 0.13099041533546327, 0.04472843450479233, 0.10862619808306709, 0.07987220447284345, 0.07348242811501597, 0.09935897435897435, 0.03205128205128205, 0.0673076923076923, 0.10897435897435898, 0.11538461538461539, 0.10897435897435898, 0.08974358974358974, 0.0641025641025641, 0.04487179487179487, 0.08012820512820513, 0.09935897435897435, 0.0641025641025641, 0.09615384615384616, 0.0641025641025641, 0.04487179487179487, 0.08974358974358974]"
14,"[0.12140575079872204, 0.051118210862619806, 0.04472843450479233, 0.10862619808306709, 0.038338658146964855, 0.1182108626198083, 0.07348242811501597, 0.04153354632587859, 0.03194888178913738, 0.11182108626198083, 0.10543130990415335, 0.02875399361022364, 0.12460063897763578, 0.054313099041533544, 0.03194888178913738, 0.10223642172523961, 0.060897435897435896, 0.08974358974358974, 0.125, 0.057692307692307696, 0.05448717948717949, 0.05448717948717949, 0.07051282051282051, 0.1282051282051282, 0.08333333333333333, 0.04487179487179487, 0.02564102564102564, 0.09935897435897435, 0.09935897435897435, 0.08653846153846154, 0.09935897435897435, 0.04807692307692308]"
15,"[0.04472843450479233, 0.10862619808306709, 0.08626198083067092, 0.03194888178913738, 0.08626198083067092, 0.05750798722044728, 0.054313099041533544, 0.08306709265175719, 0.11182108626198083, 0.05750798722044728, 0.05750798722044728, 0.13099041533546327, 0.02875399361022364, 0.10862619808306709, 0.07987220447284345, 0.051118210862619806, 0.09935897435897435, 0.04807692307692308, 0.0641025641025641, 0.10897435897435898, 0.07692307692307693, 0.10897435897435898, 0.08974358974358974, 0.028846153846153848, 0.035256410256410256, 0.08012820512820513, 0.09935897435897435, 0.057692307692307696, 0.09615384615384616, 0.038461538461538464, 0.02564102564102564, 0.08974358974358974]"
16,"[0.12140575079872204, 0.05750798722044728, 0.07348242811501597, 0.10862619808306709, 0.03514376996805112, 0.1182108626198083, 0.07348242811501597, 0.025559105431309903, 0.038338658146964855, 0.11182108626198083, 0.10543130990415335, 0.022364217252396165, 0.12460063897763578, 0.01597444089456869, 0.03514376996805112, 0.10223642172523961, 0.0673076923076923, 0.08974358974358974, 0.125, 0.022435897435897436, 0.05448717948717949, 0.00641025641025641, 0.038461538461538464, 0.1282051282051282, 0.08333333333333333, 0.041666666666666664, 0.022435897435897436, 0.09935897435897435, 0.022435897435897436, 0.08653846153846154, 0.09935897435897435, 0.0]"
17,"[0.025559105431309903, 0.10862619808306709, 0.08626198083067092, 0.03194888178913738, 0.08626198083067092, 0.003194888178913738, 0.038338658146964855, 0.08306709265175719, 0.11182108626198083, 0.0, 0.03514376996805112, 0.13099041533546327, 0.006389776357827476, 0.10862619808306709, 0.07987220447284345, 0.01597444089456869, 0.09935897435897435, 0.022435897435897436, 0.04487179487179487, 0.10897435897435898, 0.028846153846153848, 0.10897435897435898, 0.08974358974358974, 0.01282051282051282, 0.019230769230769232, 0.08012820512820513, 0.09935897435897435, 0.03205128205128205, 0.09615384615384616, 0.00641025641025641, 0.003205128205128205, 0.08974358974358974]"
18,"[0.12140575079872204, 0.022364217252396165, 0.05750798722044728, 0.10862619808306709, 0.0, 0.1182108626198083, 0.07348242811501597, 0.012779552715654952, 0.003194888178913738, 0.11182108626198083, 0.10543130990415335, 0.022364217252396165, 0.12460063897763578, 0.003194888178913738, 0.022364217252396165, 0.10223642172523961, 0.016025641025641024, 0.08974358974358974, 0.125, 0.00641025641025641, 0.05448717948717949, 0.0, 0.019230769230769232, 0.1282051282051282, 0.08333333333333333, 0.01282051282051282, 0.00641025641025641, 0.09935897435897435, 0.009615384615384616, 0.08653846153846154, 0.09935897435897435, 0.0]"
19,"[0.0, 0.10862619808306709, 0.08626198083067092, 0.012779552715654952, 0.08626198083067092, 0.0, 0.022364217252396165, 0.08306709265175719, 0.11182108626198083, 0.0, 0.022364217252396165, 0.13099041533546327, 0.0, 0.10862619808306709, 0.07987220447284345, 0.0, 0.09935897435897435, 0.003205128205128205, 0.05128205128205128, 0.10897435897435898, 0.0, 0.10897435897435898, 0.08974358974358974, 0.003205128205128205, 0.00641025641025641, 0.08012820512820513, 0.09935897435897435, 0.00641025641025641, 0.09615384615384616, 0.0, 0.0, 0.08974358974358974]"
20,"[0.12140575079872204, 0.003194888178913738, 0.019169329073482427, 0.10862619808306709, 0.0, 0.1182108626198083, 0.07348242811501597, 0.0, 0.003194888178913738, 0.11182108626198083, 0.10543130990415335, 0.006389776357827476, 0.12460063897763578, 0.003194888178913738, 0.022364217252396165, 0.10223642172523961, 0.00641025641025641, 0.08974358974358974, 0.125, 0.003205128205128205, 0.05448717948717949, 0.0, 0.01282051282051282, 0.1282051282051282, 0.08333333333333333, 0.0, 0.003205128205128205, 0.09935897435897435, 0.00641025641025641, 0.08653846153846154, 0.09935897435897435, 0.0]"
21,"[0.0, 0.10862619808306709, 0.08626198083067092, 0.003194888178913738, 0.08626198083067092, 0.0, 0.003194888178913738, 0.08306709265175719, 0.11182108626198083, 0.0, 0.022364217252396165, 0.13099041533546327, 0.0, 0.10862619808306709, 0.07987220447284345, 0.0, 0.09935897435897435, 0.0, 0.003205128205128205, 0.10897435897435898, 0.0, 0.10897435897435898, 0.08974358974358974, 0.003205128205128205, 0.003205128205128205, 0.08012820512820513, 0.09935897435897435, 0.003205128205128205, 0.09615384615384616, 0.0, 0.0, 0.08974358974358974]"
22,"[0.12140575079872204, 0.0, 0.012779552715654952, 0.10862619808306709, 0.0, 0.1182108626198083, 0.07348242811501597, 0.0, 0.003194888178913738, 0.11182108626198083, 0.10543130990415335, 0.006389776357827476, 0.12460063897763578, 0.003194888178913738, 0.003194888178913738, 0.10223642172523961, 0.0, 0.08974358974358974, 0.125, 0.0, 0.05448717948717949, 0.0, 0.00641025641025641, 0.1282051282051282, 0.08333333333333333, 0.0, 0.003205128205128205, 0.09935897435897435, 0.0, 0.08653846153846154, 0.09935897435897435, 0.0]"
23,"[0.0, 0.10862619808306709, 0.08626198083067092, 0.003194888178913738, 0.08626198083067092, 0.0, 0.012779552715654952, 0.08306709265175719, 0.11182108626198083, 0.0, 0.019169329073482427, 0.13099041533546327, 0.0, 0.10862619808306709, 0.07987220447284345, 0.0, 0.09935897435897435, 0.0, 0.003205128205128205, 0.10897435897435898, 0.0, 0.10897435897435898, 0.08974358974358974, 0.0, 0.003205128205128205, 0.08012820512820513, 0.09935897435897435, 0.0, 0.09615384615384616, 0.0, 0.0, 0.08974358974358974]"
24,"[0.12140575079872204, 0.0, 0.01597444089456869, 0.10862619808306709, 0.0, 0.1182108626198083, 0.07348242811501597, 0.0, 0.003194888178913738, 0.11182108626198083, 0.10543130990415335, 0.006389776357827476, 0.12460063897763578, 0.003194888178913738, 0.009584664536741214, 0.10223642172523961, 0.003205128205128205, 0.08974358974358974, 0.125, 0.0, 0.05448717948717949, 0.0, 0.00641025641025641, 0.1282051282051282, 0.08333333333333333, 0.0, 0.003205128205128205, 0.09935897435897435, 0.003205128205128205, 0.08653846153846154, 0.09935897435897435, 0.0]"
25,"[0.0, 0.10862619808306709, 0.08626198083067092, 0.006389776357827476, 0.08626198083067092, 0.0, 0.012779552715654952, 0.08306709265175719, 0.11182108626198083, 0.0, 0.01597444089456869, 0.13099041533546327, 0.0, 0.10862619808306709, 0.07987220447284345, 0.0, 0.09935897435897435, 0.003205128205128205, 0.01282051282051282, 0.10897435897435898, 0.0, 0.10897435897435898, 0.08974358974358974, 0.01282051282051282, 0.003205128205128205, 0.08012820512820513, 0.09935897435897435, 0.003205128205128205, 0.09615384615384616, 0.08653846153846154, 0.09935897435897435, 0.00641025641025641]"
26,"[0.12140575079872204, 0.01597444089456869, 0.07987220447284345, 0.10862619808306709, 0.0, 0.1182108626198083, 0.07348242811501597, 0.025559105431309903, 0.003194888178913738, 0.11182108626198083, 0.10543130990415335, 0.009584664536741214, 0.12460063897763578, 0.09904153354632587, 0.10862619808306709, 0.10223642172523961, 0.009615384615384616, 0.08974358974358974, 0.125, 0.009615384615384616, 0.05448717948717949, 0.10256410256410256, 0.11538461538461539, 0.1282051282051282, 0.08333333333333333, 0.07371794871794872, 0.08653846153846154, 0.09935897435897435, 0.08974358974358974, 0.08653846153846154, 0.09935897435897435, 0.08012820512820513]"
27,"[0.0, 0.10862619808306709, 0.08626198083067092, 0.03514376996805112, 0.08626198083067092, 0.0, 0.08626198083067092, 0.08306709265175719, 0.11182108626198083, 0.0, 0.05750798722044728, 0.13099041533546327, 0.0, 0.10862619808306709, 0.07987220447284345, 0.022364217252396165, 0.09935897435897435, 0.0, 0.08653846153846154, 0.10897435897435898, 0.028846153846153848, 0.10897435897435898, 0.08974358974358974, 0.07051282051282051, 0.060897435897435896, 0.08012820512820513, 0.09935897435897435, 0.028846153846153848, 0.09615384615384616, 0.08653846153846154, 0.09935897435897435, 0.14423076923076922]"
28,"[0.12140575079872204, 0.019169329073482427, 0.09584664536741214, 0.10862619808306709, 0.006389776357827476, 0.1182108626198083, 0.07348242811501597, 0.11182108626198083, 0.003194888178913738, 0.11182108626198083, 0.10543130990415335, 0.11182108626198083, 0.12460063897763578, 0.11501597444089456, 0.09584664536741214, 0.10223642172523961, 0.038461538461538464, 0.08974358974358974, 0.125, 0.057692307692307696, 0.05448717948717949, 0.16987179487179488, 0.125, 0.1282051282051282, 0.08333333333333333, 0.10256410256410256, 0.09615384615384616, 0.09935897435897435, 0.07051282051282051, 0.09615384615384616, 0.09935897435897435, 0.08012820512820513]"
29,"[0.012779552715654952, 0.10862619808306709, 0.08626198083067092, 0.08945686900958466, 0.08626198083067092, 0.022364217252396165, 0.09904153354632587, 0.08306709265175719, 0.11182108626198083, 0.009584664536741214, 0.0926517571884984, 0.13099041533546327, 0.0926517571884984, 0.10862619808306709, 0.07987220447284345, 0.10543130990415335, 0.09935897435897435, 0.060897435897435896, 0.08974358974358974, 0.10897435897435898, 0.11858974358974358, 0.10897435897435898, 0.08974358974358974, 0.1282051282051282, 0.10897435897435898, 0.08012820512820513, 0.09935897435897435, 0.05128205128205128, 0.09615384615384616, 0.10897435897435898, 0.09935897435897435, 0.08012820512820513]"
30,"[0.12140575079872204, 0.08626198083067092, 0.09904153354632587, 0.10862619808306709, 0.054313099041533544, 0.1182108626198083, 0.07348242811501597, 0.11182108626198083, 0.06389776357827476, 0.11182108626198083, 0.10543130990415335, 0.11501597444089456, 0.12460063897763578, 0.09904153354632587, 0.13099041533546327, 0.10223642172523961, 0.13141025641025642, 0.08974358974358974, 0.125, 0.07371794871794872, 0.05448717948717949, 0.10576923076923077, 0.16025641025641027, 0.1282051282051282, 0.08333333333333333, 0.10256410256410256, 0.1282051282051282, 0.09935897435897435, 0.0673076923076923, 0.10897435897435898, 0.08653846153846154, 0.08012820512820513]"
31,"[0.07348242811501597, 0.10862619808306709, 0.08626198083067092, 0.08945686900958466, 0.08626198083067092, 0.07028753993610223, 0.09904153354632587, 0.08306709265175719, 0.11182108626198083, 0.051118210862619806, 0.0926517571884984, 0.13099041533546327, 0.08945686900958466, 0.10862619808306709, 0.07987220447284345, 0.13099041533546327, 0.09935897435897435, 0.09935897435897435, 0.08974358974358974, 0.10897435897435898, 0.11538461538461539, 0.10897435897435898, 0.08974358974358974, 0.09294871794871795, 0.10897435897435898, 0.08012820512820513, 0.09935897435897435, 0.10576923076923077, 0.09615384615384616, 0.10897435897435898, 0.09935897435897435, 0.08012820512820513]"
32,"[0.12140575079872204, 0.10543130990415335, 0.09904153354632587, 0.10862619808306709, 0.08626198083067092, 0.1182108626198083, 0.07348242811501597, 0.11182108626198083, 0.07667731629392971, 0.11182108626198083, 0.10543130990415335, 0.11501597444089456, 0.12460063897763578, 0.09904153354632587, 0.10543130990415335, 0.10223642172523961, 0.13141025641025642, 0.08974358974358974, 0.125, 0.07371794871794872, 0.05448717948717949, 0.10576923076923077, 0.11538461538461539, 0.1282051282051282, 0.08333333333333333, 0.10256410256410256, 0.10897435897435898, 0.09935897435897435, 0.0673076923076923, 0.10897435897435898, 0.08012820512820513, 0.07692307692307693]"
33,"[0.11182108626198083, 0.10862619808306709, 0.08626198083067092, 0.08945686900958466, 0.08626198083067092, 0.08626198083067092, 0.09904153354632587, 0.08306709265175719, 0.11182108626198083, 0.0670926517571885, 0.08626198083067092, 0.13099041533546327, 0.0926517571884984, 0.10862619808306709, 0.07987220447284345, 0.134185303514377, 0.09935897435897435, 0.09935897435897435, 0.08974358974358974, 0.10897435897435898, 0.10897435897435898, 0.10897435897435898, 0.08974358974358974, 0.09294871794871795, 0.12179487179487179, 0.08012820512820513, 0.09935897435897435, 0.10256410256410256, 0.016025641025641024, 0.10897435897435898, 0.09935897435897435, 0.10256410256410256]"
34,"[0.12140575079872204, 0.10543130990415335, 0.09904153354632587, 0.10862619808306709, 0.10543130990415335, 0.1182108626198083, 0.07348242811501597, 0.10862619808306709, 0.08945686900958466, 0.11182108626198083, 0.10543130990415335, 0.1182108626198083, 0.12460063897763578, 0.09904153354632587, 0.10543130990415335, 0.10223642172523961, 0.125, 0.08974358974358974, 0.125, 0.10897435897435898, 0.05448717948717949, 0.10576923076923077, 0.11538461538461539, 0.1282051282051282, 0.08333333333333333, 0.10256410256410256, 0.10897435897435898, 0.09935897435897435, 0.0673076923076923, 0.10897435897435898, 0.07051282051282051, 0.10576923076923077]"
35,"[0.10543130990415335, 0.10862619808306709, 0.08626198083067092, 0.08945686900958466, 0.08626198083067092, 0.10543130990415335, 0.11182108626198083, 0.08306709265175719, 0.11182108626198083, 0.11182108626198083, 0.12140575079872204, 0.13099041533546327, 0.09584664536741214, 0.10862619808306709, 0.07987220447284345, 0.10543130990415335, 0.09935897435897435, 0.10256410256410256, 0.11217948717948718, 0.10897435897435898, 0.08653846153846154, 0.10897435897435898, 0.08974358974358974, 0.13141025641025642, 0.125, 0.08012820512820513, 0.09935897435897435, 0.05448717948717949, 0.0673076923076923, 0.10897435897435898, 0.10576923076923077, 0.03205128205128205]"
36,"[0.12140575079872204, 0.10862619808306709, 0.0926517571884984, 0.10862619808306709, 0.1182108626198083, 0.1182108626198083, 0.07348242811501597, 0.11182108626198083, 0.12140575079872204, 0.11182108626198083, 0.10543130990415335, 0.1182108626198083, 0.12460063897763578, 0.09904153354632587, 0.10543130990415335, 0.10223642172523961, 0.08653846153846154, 0.08974358974358974, 0.125, 0.11538461538461539, 0.05448717948717949, 0.10576923076923077, 0.11538461538461539, 0.1282051282051282, 0.08333333333333333, 0.10256410256410256, 0.10897435897435898, 0.09935897435897435, 0.0673076923076923, 0.10897435897435898, 0.08974358974358974, 0.07692307692307693]"
37,"[0.10543130990415335, 0.10862619808306709, 0.08626198083067092, 0.0926517571884984, 0.08626198083067092, 0.10862619808306709, 0.13099041533546327, 0.08306709265175719, 0.11182108626198083, 0.12779552715654952, 0.12460063897763578, 0.13099041533546327, 0.09584664536741214, 0.08945686900958466, 0.07987220447284345, 0.06389776357827476, 0.09935897435897435, 0.11538461538461539, 0.13782051282051283, 0.10897435897435898, 0.08653846153846154, 0.09294871794871795, 0.08974358974358974, 0.1346153846153846, 0.11858974358974358, 0.0673076923076923, 0.09935897435897435, 0.08012820512820513, 0.0673076923076923, 0.10897435897435898, 0.11858974358974358, 0.08653846153846154]"
38,"[0.12140575079872204, 0.1182108626198083, 0.1182108626198083, 0.10862619808306709, 0.14057507987220447, 0.1182108626198083, 0.07348242811501597, 0.1182108626198083, 0.1501597444089457, 0.11182108626198083, 0.10543130990415335, 0.12460063897763578, 0.134185303514377, 0.09904153354632587, 0.10543130990415335, 0.10223642172523961, 0.08012820512820513, 0.08974358974358974, 0.125, 0.125, 0.057692307692307696, 0.10576923076923077, 0.11538461538461539, 0.1282051282051282, 0.08333333333333333, 0.10256410256410256, 0.10897435897435898, 0.09935897435897435, 0.0673076923076923, 0.10897435897435898, 0.16346153846153846, 0.08653846153846154]"
39,"[0.10862619808306709, 0.10862619808306709, 0.08626198083067092, 0.12140575079872204, 0.08626198083067092, 0.10543130990415335, 0.12460063897763578, 0.08306709265175719, 0.11182108626198083, 0.12140575079872204, 0.12460063897763578, 0.13099041533546327, 0.09584664536741214, 0.10862619808306709, 0.07987220447284345, 0.09584664536741214, 0.09935897435897435, 0.10256410256410256, 0.13782051282051283, 0.10897435897435898, 0.08653846153846154, 0.09294871794871795, 0.08974358974358974, 0.07692307692307693, 0.11858974358974358, 0.12179487179487179, 0.09935897435897435, 0.07051282051282051, 0.0673076923076923, 0.10897435897435898, 0.019230769230769232, 0.038461538461538464]"
40,"[0.12140575079872204, 0.12460063897763578, 0.13738019169329074, 0.10862619808306709, 0.13099041533546327, 0.11501597444089456, 0.07348242811501597, 0.08306709265175719, 0.13738019169329074, 0.11182108626198083, 0.10543130990415335, 0.08626198083067092, 0.134185303514377, 0.09904153354632587, 0.10543130990415335, 0.10223642172523961, 0.07371794871794872, 0.08974358974358974, 0.125, 0.09294871794871795, 0.10897435897435898, 0.10576923076923077, 0.11538461538461539, 0.1282051282051282, 0.08653846153846154, 0.10256410256410256, 0.10897435897435898, 0.09935897435897435, 0.0673076923076923, 0.10897435897435898, 0.14102564102564102, 0.03205128205128205]"
41,"[0.10223642172523961, 0.10862619808306709, 0.08626198083067092, 0.13099041533546327, 0.08945686900958466, 0.09904153354632587, 0.12140575079872204, 0.08306709265175719, 0.11501597444089456, 0.1182108626198083, 0.10862619808306709, 0.13099041533546327, 0.09584664536741214, 0.10862619808306709, 0.07987220447284345, 0.09584664536741214, 0.09935897435897435, 0.09294871794871795, 0.1282051282051282, 0.10897435897435898, 0.08653846153846154, 0.09294871794871795, 0.11538461538461539, 0.08333333333333333, 0.12179487179487179, 0.12179487179487179, 0.09935897435897435, 0.08653846153846154, 0.0673076923076923, 0.10897435897435898, 0.11858974358974358, 0.09294871794871795]"
42,"[0.12140575079872204, 0.10223642172523961, 0.11182108626198083, 0.10862619808306709, 0.11501597444089456, 0.10862619808306709, 0.07348242811501597, 0.08306709265175719, 0.10223642172523961, 0.11501597444089456, 0.10543130990415335, 0.06389776357827476, 0.13099041533546327, 0.09904153354632587, 0.10543130990415335, 0.10223642172523961, 0.04807692307692308, 0.09294871794871795, 0.125, 0.11538461538461539, 0.10897435897435898, 0.10576923076923077, 0.11538461538461539, 0.1282051282051282, 0.11858974358974358, 0.10256410256410256, 0.10897435897435898, 0.09935897435897435, 0.0673076923076923, 0.10897435897435898, 0.17307692307692307, 0.07371794871794872]"
43,"[0.07348242811501597, 0.09904153354632587, 0.08626198083067092, 0.07987220447284345, 0.08626198083067092, 0.09904153354632587, 0.09584664536741214, 0.08306709265175719, 0.1182108626198083, 0.12140575079872204, 0.09904153354632587, 0.13099041533546327, 0.09904153354632587, 0.10862619808306709, 0.09904153354632587, 0.09904153354632587, 0.10256410256410256, 0.09615384615384616, 0.10576923076923077, 0.10897435897435898, 0.09294871794871795, 0.09294871794871795, 0.09294871794871795, 0.07692307692307693, 0.11858974358974358, 0.12179487179487179, 0.09935897435897435, 0.08974358974358974, 0.0673076923076923, 0.10897435897435898, 0.10576923076923077, 0.10256410256410256]"
