eigenvector_centrality,[31 30 29]
20,"[0.11501597444089456, 0.08306709265175719, 0.054313099041533544, 0.08306709265175719, 0.09584664536741214, 0.09904153354632587, 0.09584664536741214, 0.12460063897763578, 0.10223642172523961, 0.12779552715654952, 0.11501597444089456, 0.134185303514377, 0.019169329073482427, 0.0926517571884984, 0.07028753993610223, 0.09904153354632587, 0.08333333333333333, 0.03205128205128205, 0.08653846153846154, 0.09935897435897435, 0.08333333333333333, 0.11538461538461539, 0.0673076923076923, 0.08974358974358974, 0.11538461538461539, 0.10576923076923077, 0.14743589743589744, 0.04807692307692308, 0.07692307692307693, 0.12179487179487179, 0.07371794871794872, 0.09294871794871795]"
21,"[0.08945686900958466, 0.09904153354632587, 0.134185303514377, 0.13738019169329074, 0.04472843450479233, 0.09904153354632587, 0.13099041533546327, 0.08945686900958466, 0.10862619808306709, 0.09584664536741214, 0.08306709265175719, 0.06070287539936102, 0.06070287539936102, 0.08945686900958466, 0.09584664536741214, 0.09904153354632587, 0.060897435897435896, 0.09615384615384616, 0.08333333333333333, 0.10576923076923077, 0.12179487179487179, 0.11538461538461539, 0.10576923076923077, 0.10256410256410256, 0.13141025641025642, 0.10256410256410256, 0.10256410256410256, 0.10256410256410256, 0.09935897435897435, 0.08974358974358974, 0.13141025641025642, 0.10256410256410256]"
22,"[0.051118210862619806, 0.08306709265175719, 0.054313099041533544, 0.08306709265175719, 0.09584664536741214, 0.08626198083067092, 0.09584664536741214, 0.12460063897763578, 0.10223642172523961, 0.12140575079872204, 0.07667731629392971, 0.134185303514377, 0.09904153354632587, 0.0926517571884984, 0.07028753993610223, 0.09904153354632587, 0.08333333333333333, 0.11858974358974358, 0.08653846153846154, 0.09935897435897435, 0.11858974358974358, 0.11538461538461539, 0.0673076923076923, 0.08974358974358974, 0.10256410256410256, 0.10576923076923077, 0.14743589743589744, 0.10897435897435898, 0.07692307692307693, 0.12179487179487179, 0.07371794871794872, 0.09294871794871795]"
23,"[0.08945686900958466, 0.11182108626198083, 0.134185303514377, 0.13738019169329074, 0.11501597444089456, 0.09904153354632587, 0.13099041533546327, 0.08626198083067092, 0.08945686900958466, 0.09584664536741214, 0.08306709265175719, 0.07667731629392971, 0.06070287539936102, 0.08945686900958466, 0.09584664536741214, 0.09904153354632587, 0.13141025641025642, 0.09615384615384616, 0.08333333333333333, 0.10576923076923077, 0.12179487179487179, 0.11538461538461539, 0.10576923076923077, 0.10256410256410256, 0.13141025641025642, 0.10256410256410256, 0.10256410256410256, 0.10256410256410256, 0.09935897435897435, 0.08974358974358974, 0.13141025641025642, 0.10256410256410256]"
24,"[0.07348242811501597, 0.08306709265175719, 0.054313099041533544, 0.08306709265175719, 0.09584664536741214, 0.0926517571884984, 0.09584664536741214, 0.12460063897763578, 0.10223642172523961, 0.11182108626198083, 0.08626198083067092, 0.134185303514377, 0.09904153354632587, 0.0926517571884984, 0.07028753993610223, 0.09904153354632587, 0.08333333333333333, 0.11858974358974358, 0.08653846153846154, 0.09935897435897435, 0.11858974358974358, 0.11538461538461539, 0.0673076923076923, 0.08974358974358974, 0.10256410256410256, 0.10576923076923077, 0.14743589743589744, 0.10897435897435898, 0.07692307692307693, 0.12179487179487179, 0.07371794871794872, 0.08974358974358974]"
25,"[0.08945686900958466, 0.11182108626198083, 0.134185303514377, 0.13738019169329074, 0.11501597444089456, 0.09904153354632587, 0.13099041533546327, 0.07987220447284345, 0.07667731629392971, 0.09584664536741214, 0.08306709265175719, 0.07667731629392971, 0.06070287539936102, 0.08945686900958466, 0.09584664536741214, 0.09904153354632587, 0.13141025641025642, 0.09615384615384616, 0.08333333333333333, 0.10576923076923077, 0.12179487179487179, 0.11538461538461539, 0.10576923076923077, 0.10256410256410256, 0.13141025641025642, 0.10256410256410256, 0.10256410256410256, 0.10256410256410256, 0.09935897435897435, 0.08974358974358974, 0.07371794871794872, 0.09294871794871795]"
26,"[0.07348242811501597, 0.08306709265175719, 0.054313099041533544, 0.0926517571884984, 0.09584664536741214, 0.0926517571884984, 0.09584664536741214, 0.12460063897763578, 0.10223642172523961, 0.09584664536741214, 0.08626198083067092, 0.134185303514377, 0.09904153354632587, 0.0926517571884984, 0.07028753993610223, 0.09904153354632587, 0.08333333333333333, 0.11858974358974358, 0.08653846153846154, 0.09935897435897435, 0.11858974358974358, 0.11538461538461539, 0.07051282051282051, 0.08974358974358974, 0.10256410256410256, 0.12179487179487179, 0.1858974358974359, 0.10897435897435898, 0.08653846153846154, 0.11217948717948718, 0.11858974358974358, 0.09294871794871795]"
27,"[0.08945686900958466, 0.11182108626198083, 0.134185303514377, 0.13738019169329074, 0.11501597444089456, 0.09904153354632587, 0.13099041533546327, 0.07987220447284345, 0.07667731629392971, 0.09584664536741214, 0.08306709265175719, 0.07667731629392971, 0.06070287539936102, 0.08945686900958466, 0.09584664536741214, 0.09904153354632587, 0.13141025641025642, 0.09615384615384616, 0.10256410256410256, 0.10576923076923077, 0.12179487179487179, 0.11538461538461539, 0.10576923076923077, 0.10256410256410256, 0.14423076923076922, 0.10256410256410256, 0.10256410256410256, 0.10897435897435898, 0.09935897435897435, 0.1891025641025641, 0.09615384615384616, 0.09294871794871795]"
28,"[0.07348242811501597, 0.08306709265175719, 0.054313099041533544, 0.0926517571884984, 0.09584664536741214, 0.0926517571884984, 0.09584664536741214, 0.12460063897763578, 0.10223642172523961, 0.09584664536741214, 0.08626198083067092, 0.134185303514377, 0.09904153354632587, 0.0926517571884984, 0.07028753993610223, 0.09904153354632587, 0.10256410256410256, 0.11858974358974358, 0.08653846153846154, 0.10256410256410256, 0.11858974358974358, 0.11538461538461539, 0.0673076923076923, 0.08974358974358974, 0.10256410256410256, 0.12179487179487179, 0.17307692307692307, 0.10897435897435898, 0.08012820512820513, 0.13782051282051283, 0.11858974358974358, 0.07051282051282051]"
29,"[0.08945686900958466, 0.11182108626198083, 0.134185303514377, 0.13738019169329074, 0.11501597444089456, 0.09904153354632587, 0.13099041533546327, 0.07987220447284345, 0.07667731629392971, 0.09584664536741214, 0.08306709265175719, 0.07667731629392971, 0.06070287539936102, 0.08945686900958466, 0.09584664536741214, 0.09904153354632587, 0.13141025641025642, 0.09615384615384616, 0.08653846153846154, 0.10576923076923077, 0.12179487179487179, 0.11538461538461539, 0.10576923076923077, 0.10897435897435898, 0.13141025641025642, 0.10256410256410256, 0.10256410256410256, 0.13141025641025642, 0.09935897435897435, 0.22435897435897437, 0.11858974358974358, 0.125]"
30,"[0.07348242811501597, 0.08306709265175719, 0.054313099041533544, 0.0926517571884984, 0.09584664536741214, 0.0926517571884984, 0.09584664536741214, 0.12460063897763578, 0.10223642172523961, 0.09584664536741214, 0.08626198083067092, 0.134185303514377, 0.09904153354632587, 0.0926517571884984, 0.07028753993610223, 0.09904153354632587, 0.08333333333333333, 0.11858974358974358, 0.08653846153846154, 0.10256410256410256, 0.11858974358974358, 0.11538461538461539, 0.0673076923076923, 0.08974358974358974, 0.15064102564102563, 0.10576923076923077, 0.14743589743589744, 0.10897435897435898, 0.11217948717948718, 0.11217948717948718, 0.20833333333333334, 0.038461538461538464]"
31,"[0.08945686900958466, 0.11182108626198083, 0.134185303514377, 0.13738019169329074, 0.11501597444089456, 0.09904153354632587, 0.13099041533546327, 0.07987220447284345, 0.11501597444089456, 0.09584664536741214, 0.08306709265175719, 0.07667731629392971, 0.06070287539936102, 0.08945686900958466, 0.09584664536741214, 0.09904153354632587, 0.13141025641025642, 0.09615384615384616, 0.08333333333333333, 0.10576923076923077, 0.12179487179487179, 0.11538461538461539, 0.10576923076923077, 0.10256410256410256, 0.13141025641025642, 0.10256410256410256, 0.10256410256410256, 0.10256410256410256, 0.10576923076923077, 0.27564102564102566, 0.20833333333333334, 0.125]"
32,"[0.1597444089456869, 0.08306709265175719, 0.054313099041533544, 0.1597444089456869, 0.09584664536741214, 0.1757188498402556, 0.20447284345047922, 0.12460063897763578, 0.10223642172523961, 0.12140575079872204, 0.12460063897763578, 0.134185303514377, 0.18210862619808307, 0.134185303514377, 0.11501597444089456, 0.09904153354632587, 0.08333333333333333, 0.11858974358974358, 0.08653846153846154, 0.09935897435897435, 0.18269230769230768, 0.13782051282051283, 0.09935897435897435, 0.08974358974358974, 0.11858974358974358, 0.10897435897435898, 0.1955128205128205, 0.10897435897435898, 0.10256410256410256, 0.11217948717948718, 0.11217948717948718, 0.035256410256410256]"
33,"[0.08945686900958466, 0.09584664536741214, 0.08626198083067092, 0.13738019169329074, 0.12779552715654952, 0.09904153354632587, 0.13099041533546327, 0.08626198083067092, 0.10862619808306709, 0.09584664536741214, 0.08306709265175719, 0.10862619808306709, 0.09584664536741214, 0.15654952076677317, 0.20766773162939298, 0.13099041533546327, 0.08333333333333333, 0.09615384615384616, 0.08333333333333333, 0.10576923076923077, 0.15705128205128205, 0.1955128205128205, 0.22756410256410256, 0.10256410256410256, 0.16025641025641027, 0.1987179487179487, 0.1858974358974359, 0.11217948717948718, 0.1858974358974359, 0.3269230769230769, 0.27884615384615385, 0.08653846153846154]"
34,"[0.12140575079872204, 0.08306709265175719, 0.054313099041533544, 0.08306709265175719, 0.09584664536741214, 0.09904153354632587, 0.1182108626198083, 0.12460063897763578, 0.10223642172523961, 0.12140575079872204, 0.10543130990415335, 0.134185303514377, 0.08945686900958466, 0.10862619808306709, 0.10543130990415335, 0.09904153354632587, 0.08333333333333333, 0.11538461538461539, 0.0673076923076923, 0.09935897435897435, 0.09935897435897435, 0.09935897435897435, 0.08012820512820513, 0.11858974358974358, 0.11217948717948718, 0.08974358974358974, 0.11217948717948718, 0.18269230769230768, 0.10256410256410256, 0.11858974358974358, 0.1858974358974359, 0.08653846153846154]"
35,"[0.08945686900958466, 0.09904153354632587, 0.08626198083067092, 0.13738019169329074, 0.1182108626198083, 0.09904153354632587, 0.1597444089456869, 0.08945686900958466, 0.10862619808306709, 0.09584664536741214, 0.12460063897763578, 0.10543130990415335, 0.10223642172523961, 0.10223642172523961, 0.13099041533546327, 0.10543130990415335, 0.08333333333333333, 0.09615384615384616, 0.10897435897435898, 0.08653846153846154, 0.08333333333333333, 0.10256410256410256, 0.1891025641025641, 0.09615384615384616, 0.08653846153846154, 0.11538461538461539, 0.1282051282051282, 0.10256410256410256, 0.1794871794871795, 0.3557692307692308, 0.3333333333333333, 0.08653846153846154]"
36,"[0.12140575079872204, 0.08306709265175719, 0.054313099041533544, 0.08306709265175719, 0.09584664536741214, 0.09904153354632587, 0.1182108626198083, 0.134185303514377, 0.10223642172523961, 0.12140575079872204, 0.10543130990415335, 0.134185303514377, 0.08945686900958466, 0.10862619808306709, 0.10543130990415335, 0.07348242811501597, 0.08333333333333333, 0.11858974358974358, 0.07051282051282051, 0.09294871794871795, 0.09935897435897435, 0.09935897435897435, 0.08012820512820513, 0.09294871794871795, 0.11217948717948718, 0.08974358974358974, 0.11217948717948718, 0.08653846153846154, 0.10256410256410256, 0.1858974358974359, 0.2403846153846154, 0.08653846153846154]"
37,"[0.08945686900958466, 0.09904153354632587, 0.08626198083067092, 0.13738019169329074, 0.1182108626198083, 0.09584664536741214, 0.0926517571884984, 0.08945686900958466, 0.10862619808306709, 0.09584664536741214, 0.09584664536741214, 0.10543130990415335, 0.10543130990415335, 0.10223642172523961, 0.1182108626198083, 0.10543130990415335, 0.08333333333333333, 0.10256410256410256, 0.07371794871794872, 0.08653846153846154, 0.08012820512820513, 0.09935897435897435, 0.13782051282051283, 0.09615384615384616, 0.08012820512820513, 0.11538461538461539, 0.09294871794871795, 0.10256410256410256, 0.15705128205128205, 0.4230769230769231, 0.40384615384615385, 0.08653846153846154]"
38,"[0.12140575079872204, 0.08626198083067092, 0.051118210862619806, 0.08306709265175719, 0.08306709265175719, 0.09904153354632587, 0.1182108626198083, 0.13099041533546327, 0.08626198083067092, 0.12140575079872204, 0.10543130990415335, 0.07987220447284345, 0.08945686900958466, 0.10862619808306709, 0.10543130990415335, 0.07348242811501597, 0.09935897435897435, 0.11858974358974358, 0.07051282051282051, 0.07371794871794872, 0.09935897435897435, 0.09935897435897435, 0.08012820512820513, 0.08333333333333333, 0.11217948717948718, 0.08974358974358974, 0.11217948717948718, 0.08333333333333333, 0.10256410256410256, 0.34294871794871795, 0.3333333333333333, 0.08653846153846154]"
39,"[0.08306709265175719, 0.09904153354632587, 0.08626198083067092, 0.10223642172523961, 0.1182108626198083, 0.09584664536741214, 0.09904153354632587, 0.08945686900958466, 0.10862619808306709, 0.07348242811501597, 0.11182108626198083, 0.10543130990415335, 0.10543130990415335, 0.10223642172523961, 0.11501597444089456, 0.10543130990415335, 0.08333333333333333, 0.08653846153846154, 0.0641025641025641, 0.08653846153846154, 0.08012820512820513, 0.09935897435897435, 0.1282051282051282, 0.09615384615384616, 0.08012820512820513, 0.11538461538461539, 0.09294871794871795, 0.10256410256410256, 0.14743589743589744, 0.47115384615384615, 0.391025641025641, 0.08653846153846154]"
40,"[0.12140575079872204, 0.08945686900958466, 0.04153354632587859, 0.08306709265175719, 0.07667731629392971, 0.09904153354632587, 0.1182108626198083, 0.13738019169329074, 0.08945686900958466, 0.12140575079872204, 0.10543130990415335, 0.07348242811501597, 0.08945686900958466, 0.10862619808306709, 0.10543130990415335, 0.07348242811501597, 0.08333333333333333, 0.11858974358974358, 0.07051282051282051, 0.0673076923076923, 0.09935897435897435, 0.09935897435897435, 0.08012820512820513, 0.08653846153846154, 0.11217948717948718, 0.08974358974358974, 0.11217948717948718, 0.08653846153846154, 0.10256410256410256, 0.5160256410256411, 0.4423076923076923, 0.08653846153846154]"
41,"[0.08306709265175719, 0.09904153354632587, 0.08626198083067092, 0.0670926517571885, 0.1182108626198083, 0.08945686900958466, 0.10223642172523961, 0.08945686900958466, 0.10862619808306709, 0.09584664536741214, 0.10862619808306709, 0.10543130990415335, 0.10862619808306709, 0.10223642172523961, 0.1182108626198083, 0.10543130990415335, 0.08333333333333333, 0.08012820512820513, 0.08012820512820513, 0.08653846153846154, 0.08333333333333333, 0.09935897435897435, 0.1282051282051282, 0.09615384615384616, 0.08012820512820513, 0.11538461538461539, 0.09294871794871795, 0.10256410256410256, 0.25, 0.4807692307692308, 0.5160256410256411, 0.08653846153846154]"
42,"[0.12140575079872204, 0.0670926517571885, 0.051118210862619806, 0.08306709265175719, 0.06070287539936102, 0.09904153354632587, 0.1182108626198083, 0.12779552715654952, 0.054313099041533544, 0.12140575079872204, 0.10543130990415335, 0.07028753993610223, 0.08945686900958466, 0.10862619808306709, 0.10543130990415335, 0.07348242811501597, 0.07371794871794872, 0.11858974358974358, 0.07051282051282051, 0.08012820512820513, 0.09935897435897435, 0.09935897435897435, 0.08012820512820513, 0.08333333333333333, 0.11217948717948718, 0.08974358974358974, 0.11217948717948718, 0.08653846153846154, 0.10256410256410256, 0.5897435897435898, 0.41346153846153844, 0.08653846153846154]"
