eigenvector_centrality,[31 30 29]
10,"[0.038338658146964855, 0.09904153354632587, 0.08626198083067092, 0.003194888178913738, 0.1182108626198083, 0.022364217252396165, 0.009584664536741214, 0.08945686900958466, 0.10862619808306709, 0.025559105431309903, 0.04153354632587859, 0.10543130990415335, 0.0, 0.10223642172523961, 0.11501597444089456, 0.0670926517571885, 0.08333333333333333, 0.057692307692307696, 0.022435897435897436, 0.08653846153846154, 0.041666666666666664, 0.09935897435897435, 0.125, 0.028846153846153848, 0.04807692307692308, 0.11538461538461539, 0.09294871794871795, 0.038461538461538464, 0.09615384615384616, 0.01282051282051282, 0.028846153846153848, 0.09935897435897435]"
11,"[0.12140575079872204, 0.01597444089456869, 0.012779552715654952, 0.08306709265175719, 0.03194888178913738, 0.09904153354632587, 0.1182108626198083, 0.022364217252396165, 0.025559105431309903, 0.12140575079872204, 0.10543130990415335, 0.03194888178913738, 0.08945686900958466, 0.051118210862619806, 0.051118210862619806, 0.07348242811501597, 0.003205128205128205, 0.11858974358974358, 0.07051282051282051, 0.035256410256410256, 0.09935897435897435, 0.022435897435897436, 0.04807692307692308, 0.08333333333333333, 0.11217948717948718, 0.041666666666666664, 0.04807692307692308, 0.08333333333333333, 0.028846153846153848, 0.10256410256410256, 0.09615384615384616, 0.07692307692307693]"
12,"[0.019169329073482427, 0.09904153354632587, 0.08626198083067092, 0.05750798722044728, 0.1182108626198083, 0.10862619808306709, 0.10223642172523961, 0.08945686900958466, 0.10862619808306709, 0.038338658146964855, 0.03514376996805112, 0.10543130990415335, 0.0670926517571885, 0.10223642172523961, 0.11501597444089456, 0.09584664536741214, 0.08333333333333333, 0.022435897435897436, 0.04807692307692308, 0.08653846153846154, 0.057692307692307696, 0.09935897435897435, 0.125, 0.09615384615384616, 0.028846153846153848, 0.11538461538461539, 0.09294871794871795, 0.11538461538461539, 0.09615384615384616, 0.10256410256410256, 0.09615384615384616, 0.09935897435897435]"
13,"[0.12140575079872204, 0.06389776357827476, 0.07348242811501597, 0.08306709265175719, 0.08945686900958466, 0.09904153354632587, 0.1182108626198083, 0.0926517571884984, 0.08306709265175719, 0.12140575079872204, 0.10543130990415335, 0.0670926517571885, 0.08945686900958466, 0.07667731629392971, 0.09904153354632587, 0.07348242811501597, 0.028846153846153848, 0.11858974358974358, 0.07051282051282051, 0.07051282051282051, 0.09935897435897435, 0.0641025641025641, 0.10256410256410256, 0.08333333333333333, 0.11217948717948718, 0.11217948717948718, 0.08974358974358974, 0.08333333333333333, 0.11858974358974358, 0.10256410256410256, 0.09615384615384616, 0.08653846153846154]"
14,"[0.07348242811501597, 0.09904153354632587, 0.08626198083067092, 0.0926517571884984, 0.1182108626198083, 0.12140575079872204, 0.12140575079872204, 0.08945686900958466, 0.10862619808306709, 0.07348242811501597, 0.07667731629392971, 0.10543130990415335, 0.08945686900958466, 0.10223642172523961, 0.11501597444089456, 0.11501597444089456, 0.08333333333333333, 0.08012820512820513, 0.11858974358974358, 0.08653846153846154, 0.09935897435897435, 0.09935897435897435, 0.125, 0.09615384615384616, 0.0673076923076923, 0.11538461538461539, 0.09294871794871795, 0.11538461538461539, 0.09615384615384616, 0.11217948717948718, 0.09615384615384616, 0.09935897435897435]"
15,"[0.12140575079872204, 0.08306709265175719, 0.09904153354632587, 0.08306709265175719, 0.08945686900958466, 0.09904153354632587, 0.1182108626198083, 0.09584664536741214, 0.09584664536741214, 0.12140575079872204, 0.10543130990415335, 0.07028753993610223, 0.08945686900958466, 0.08626198083067092, 0.10223642172523961, 0.07348242811501597, 0.0641025641025641, 0.11858974358974358, 0.07051282051282051, 0.10897435897435898, 0.09935897435897435, 0.0673076923076923, 0.10897435897435898, 0.08333333333333333, 0.11217948717948718, 0.11538461538461539, 0.08974358974358974, 0.08333333333333333, 0.11858974358974358, 0.10256410256410256, 0.09615384615384616, 0.08653846153846154]"
16,"[0.0926517571884984, 0.09904153354632587, 0.08626198083067092, 0.10543130990415335, 0.1182108626198083, 0.12140575079872204, 0.12140575079872204, 0.08945686900958466, 0.10862619808306709, 0.07667731629392971, 0.0926517571884984, 0.10543130990415335, 0.08945686900958466, 0.10223642172523961, 0.11501597444089456, 0.11501597444089456, 0.08333333333333333, 0.08333333333333333, 0.1282051282051282, 0.08653846153846154, 0.09935897435897435, 0.09935897435897435, 0.125, 0.09615384615384616, 0.0673076923076923, 0.11538461538461539, 0.09294871794871795, 0.11538461538461539, 0.09615384615384616, 0.11217948717948718, 0.09615384615384616, 0.09935897435897435]"
17,"[0.12140575079872204, 0.09584664536741214, 0.11501597444089456, 0.08306709265175719, 0.08945686900958466, 0.09904153354632587, 0.1182108626198083, 0.09584664536741214, 0.09584664536741214, 0.12140575079872204, 0.10543130990415335, 0.07667731629392971, 0.08945686900958466, 0.08626198083067092, 0.10223642172523961, 0.07348242811501597, 0.07692307692307693, 0.11858974358974358, 0.07051282051282051, 0.09615384615384616, 0.09935897435897435, 0.0673076923076923, 0.10897435897435898, 0.08333333333333333, 0.11217948717948718, 0.11538461538461539, 0.08974358974358974, 0.08333333333333333, 0.11858974358974358, 0.10256410256410256, 0.09615384615384616, 0.08653846153846154]"
18,"[0.09584664536741214, 0.09904153354632587, 0.08626198083067092, 0.10543130990415335, 0.1182108626198083, 0.12140575079872204, 0.12140575079872204, 0.08945686900958466, 0.10862619808306709, 0.07987220447284345, 0.0926517571884984, 0.10543130990415335, 0.08945686900958466, 0.10223642172523961, 0.11501597444089456, 0.11501597444089456, 0.08333333333333333, 0.08974358974358974, 0.1282051282051282, 0.08653846153846154, 0.09935897435897435, 0.09935897435897435, 0.125, 0.09615384615384616, 0.0673076923076923, 0.11538461538461539, 0.09294871794871795, 0.11538461538461539, 0.09615384615384616, 0.11217948717948718, 0.09615384615384616, 0.09935897435897435]"
19,"[0.12140575079872204, 0.09904153354632587, 0.11501597444089456, 0.08306709265175719, 0.08945686900958466, 0.09904153354632587, 0.1182108626198083, 0.09584664536741214, 0.09584664536741214, 0.12140575079872204, 0.10543130990415335, 0.07667731629392971, 0.08945686900958466, 0.08626198083067092, 0.10223642172523961, 0.07348242811501597, 0.08012820512820513, 0.11858974358974358, 0.07051282051282051, 0.10897435897435898, 0.09935897435897435, 0.0673076923076923, 0.10897435897435898, 0.08333333333333333, 0.11217948717948718, 0.11538461538461539, 0.08974358974358974, 0.08333333333333333, 0.11858974358974358, 0.10256410256410256, 0.09615384615384616, 0.08653846153846154]"
20,"[0.09904153354632587, 0.09904153354632587, 0.08626198083067092, 0.10862619808306709, 0.1182108626198083, 0.12140575079872204, 0.12140575079872204, 0.08945686900958466, 0.10862619808306709, 0.07987220447284345, 0.0926517571884984, 0.10543130990415335, 0.08945686900958466, 0.10223642172523961, 0.11501597444089456, 0.11501597444089456, 0.08333333333333333, 0.09935897435897435, 0.1346153846153846, 0.08653846153846154, 0.09935897435897435, 0.09935897435897435, 0.125, 0.09615384615384616, 0.0673076923076923, 0.11538461538461539, 0.09294871794871795, 0.11538461538461539, 0.09615384615384616, 0.11217948717948718, 0.09615384615384616, 0.09935897435897435]"
21,"[0.12140575079872204, 0.09904153354632587, 0.11501597444089456, 0.08306709265175719, 0.08945686900958466, 0.09904153354632587, 0.1182108626198083, 0.09584664536741214, 0.09584664536741214, 0.12140575079872204, 0.10543130990415335, 0.07667731629392971, 0.08945686900958466, 0.08626198083067092, 0.10223642172523961, 0.07348242811501597, 0.08653846153846154, 0.11858974358974358, 0.07051282051282051, 0.11858974358974358, 0.09935897435897435, 0.0673076923076923, 0.10897435897435898, 0.08333333333333333, 0.11217948717948718, 0.11538461538461539, 0.08974358974358974, 0.08333333333333333, 0.11858974358974358, 0.10256410256410256, 0.09615384615384616, 0.08653846153846154]"
22,"[0.09904153354632587, 0.09904153354632587, 0.08626198083067092, 0.10862619808306709, 0.1182108626198083, 0.12140575079872204, 0.12140575079872204, 0.08945686900958466, 0.10862619808306709, 0.07987220447284345, 0.0926517571884984, 0.10543130990415335, 0.08945686900958466, 0.10223642172523961, 0.11501597444089456, 0.11501597444089456, 0.08333333333333333, 0.09935897435897435, 0.1346153846153846, 0.08653846153846154, 0.09935897435897435, 0.09935897435897435, 0.125, 0.09615384615384616, 0.0673076923076923, 0.11538461538461539, 0.09294871794871795, 0.11538461538461539, 0.09615384615384616, 0.11217948717948718, 0.09615384615384616, 0.09935897435897435]"
23,"[0.12140575079872204, 0.09904153354632587, 0.11501597444089456, 0.08306709265175719, 0.08945686900958466, 0.09904153354632587, 0.1182108626198083, 0.09584664536741214, 0.09584664536741214, 0.12140575079872204, 0.10543130990415335, 0.07667731629392971, 0.08945686900958466, 0.08626198083067092, 0.10223642172523961, 0.07348242811501597, 0.08653846153846154, 0.11858974358974358, 0.07051282051282051, 0.11858974358974358, 0.09935897435897435, 0.0673076923076923, 0.10897435897435898, 0.08333333333333333, 0.11217948717948718, 0.11538461538461539, 0.08974358974358974, 0.08333333333333333, 0.11858974358974358, 0.10256410256410256, 0.09615384615384616, 0.08653846153846154]"
24,"[0.09904153354632587, 0.09904153354632587, 0.08626198083067092, 0.10862619808306709, 0.1182108626198083, 0.12140575079872204, 0.12140575079872204, 0.08945686900958466, 0.10862619808306709, 0.07987220447284345, 0.0926517571884984, 0.10543130990415335, 0.08945686900958466, 0.10223642172523961, 0.11501597444089456, 0.11501597444089456, 0.08333333333333333, 0.09935897435897435, 0.1346153846153846, 0.08653846153846154, 0.09935897435897435, 0.09935897435897435, 0.125, 0.09615384615384616, 0.0673076923076923, 0.11538461538461539, 0.09294871794871795, 0.11538461538461539, 0.09615384615384616, 0.11217948717948718, 0.09615384615384616, 0.09935897435897435]"
25,"[0.12140575079872204, 0.09904153354632587, 0.11501597444089456, 0.08306709265175719, 0.08945686900958466, 0.09904153354632587, 0.1182108626198083, 0.09584664536741214, 0.09584664536741214, 0.12140575079872204, 0.10543130990415335, 0.07667731629392971, 0.08945686900958466, 0.08626198083067092, 0.10223642172523961, 0.07348242811501597, 0.08653846153846154, 0.11858974358974358, 0.07051282051282051, 0.11858974358974358, 0.09935897435897435, 0.0673076923076923, 0.10897435897435898, 0.08333333333333333, 0.11217948717948718, 0.11538461538461539, 0.08974358974358974, 0.08333333333333333, 0.11858974358974358, 0.00641025641025641, 0.00641025641025641, 0.09935897435897435]"
26,"[0.09904153354632587, 0.09904153354632587, 0.08626198083067092, 0.10862619808306709, 0.1182108626198083, 0.12140575079872204, 0.12140575079872204, 0.08945686900958466, 0.10862619808306709, 0.07987220447284345, 0.0926517571884984, 0.10543130990415335, 0.08945686900958466, 0.10223642172523961, 0.11501597444089456, 0.12460063897763578, 0.08333333333333333, 0.09935897435897435, 0.1346153846153846, 0.08653846153846154, 0.09935897435897435, 0.09935897435897435, 0.125, 0.07051282051282051, 0.0673076923076923, 0.11538461538461539, 0.09294871794871795, 0.10576923076923077, 0.09615384615384616, 0.08974358974358974, 0.11858974358974358, 0.09935897435897435]"
27,"[0.12140575079872204, 0.09904153354632587, 0.11501597444089456, 0.08306709265175719, 0.08945686900958466, 0.09904153354632587, 0.1182108626198083, 0.09584664536741214, 0.09584664536741214, 0.12140575079872204, 0.10543130990415335, 0.07667731629392971, 0.08945686900958466, 0.08626198083067092, 0.10223642172523961, 0.07348242811501597, 0.08653846153846154, 0.11858974358974358, 0.07051282051282051, 0.11538461538461539, 0.09935897435897435, 0.0641025641025641, 0.10897435897435898, 0.08333333333333333, 0.11217948717948718, 0.11538461538461539, 0.08974358974358974, 0.08333333333333333, 0.11858974358974358, 0.08974358974358974, 0.13141025641025642, 0.09294871794871795]"
28,"[0.09904153354632587, 0.09904153354632587, 0.08626198083067092, 0.10862619808306709, 0.1182108626198083, 0.12140575079872204, 0.12140575079872204, 0.08945686900958466, 0.10862619808306709, 0.07987220447284345, 0.0926517571884984, 0.10543130990415335, 0.08945686900958466, 0.10223642172523961, 0.11501597444089456, 0.10543130990415335, 0.08333333333333333, 0.09935897435897435, 0.1346153846153846, 0.08653846153846154, 0.09935897435897435, 0.09935897435897435, 0.125, 0.07051282051282051, 0.0673076923076923, 0.11538461538461539, 0.09294871794871795, 0.10576923076923077, 0.09294871794871795, 0.08974358974358974, 0.13141025641025642, 0.09935897435897435]"
29,"[0.12140575079872204, 0.09904153354632587, 0.11501597444089456, 0.08306709265175719, 0.08945686900958466, 0.09904153354632587, 0.1182108626198083, 0.09584664536741214, 0.09584664536741214, 0.12140575079872204, 0.10543130990415335, 0.07667731629392971, 0.08945686900958466, 0.04792332268370607, 0.07667731629392971, 0.07348242811501597, 0.08653846153846154, 0.11858974358974358, 0.07051282051282051, 0.10576923076923077, 0.09935897435897435, 0.038461538461538464, 0.0673076923076923, 0.08333333333333333, 0.11217948717948718, 0.060897435897435896, 0.057692307692307696, 0.08333333333333333, 0.11217948717948718, 0.08974358974358974, 0.13141025641025642, 0.09935897435897435]"
30,"[0.09904153354632587, 0.09904153354632587, 0.08626198083067092, 0.10862619808306709, 0.1182108626198083, 0.12140575079872204, 0.12140575079872204, 0.08945686900958466, 0.10862619808306709, 0.07987220447284345, 0.0926517571884984, 0.10543130990415335, 0.08945686900958466, 0.10223642172523961, 0.11501597444089456, 0.10543130990415335, 0.08333333333333333, 0.09935897435897435, 0.1346153846153846, 0.08653846153846154, 0.09935897435897435, 0.09935897435897435, 0.125, 0.07051282051282051, 0.0673076923076923, 0.11538461538461539, 0.09294871794871795, 0.10576923076923077, 0.10897435897435898, 0.125, 0.03205128205128205, 0.09935897435897435]"
31,"[0.12140575079872204, 0.09904153354632587, 0.11501597444089456, 0.08306709265175719, 0.08945686900958466, 0.09904153354632587, 0.1182108626198083, 0.09584664536741214, 0.09584664536741214, 0.12140575079872204, 0.10543130990415335, 0.07348242811501597, 0.08945686900958466, 0.08626198083067092, 0.07667731629392971, 0.07348242811501597, 0.08653846153846154, 0.11858974358974358, 0.07051282051282051, 0.08012820512820513, 0.09935897435897435, 0.060897435897435896, 0.09294871794871795, 0.08333333333333333, 0.11217948717948718, 0.11217948717948718, 0.10576923076923077, 0.08333333333333333, 0.09615384615384616, 0.08974358974358974, 0.08333333333333333, 0.09935897435897435]"
32,"[0.09904153354632587, 0.09904153354632587, 0.08626198083067092, 0.10862619808306709, 0.1182108626198083, 0.12140575079872204, 0.12140575079872204, 0.08945686900958466, 0.10862619808306709, 0.07987220447284345, 0.0926517571884984, 0.10543130990415335, 0.08945686900958466, 0.10223642172523961, 0.11501597444089456, 0.11501597444089456, 0.08333333333333333, 0.09935897435897435, 0.1346153846153846, 0.08653846153846154, 0.09615384615384616, 0.09935897435897435, 0.125, 0.07051282051282051, 0.060897435897435896, 0.11538461538461539, 0.09294871794871795, 0.10897435897435898, 0.1282051282051282, 0.23076923076923078, 0.16666666666666666, 0.09935897435897435]"
33,"[0.12140575079872204, 0.09904153354632587, 0.11501597444089456, 0.08306709265175719, 0.08945686900958466, 0.09904153354632587, 0.1182108626198083, 0.09584664536741214, 0.09584664536741214, 0.12140575079872204, 0.10543130990415335, 0.07667731629392971, 0.08945686900958466, 0.12779552715654952, 0.10543130990415335, 0.07348242811501597, 0.08653846153846154, 0.11858974358974358, 0.07051282051282051, 0.10576923076923077, 0.09935897435897435, 0.13782051282051283, 0.19230769230769232, 0.08333333333333333, 0.11217948717948718, 0.14743589743589744, 0.16666666666666666, 0.08333333333333333, 0.09615384615384616, 0.28525641025641024, 0.08653846153846154, 0.09935897435897435]"
34,"[0.09904153354632587, 0.09904153354632587, 0.08626198083067092, 0.10862619808306709, 0.1182108626198083, 0.12140575079872204, 0.12140575079872204, 0.08945686900958466, 0.10862619808306709, 0.07987220447284345, 0.0926517571884984, 0.10543130990415335, 0.10543130990415335, 0.12460063897763578, 0.11501597444089456, 0.13099041533546327, 0.08333333333333333, 0.09935897435897435, 0.1346153846153846, 0.08653846153846154, 0.12179487179487179, 0.10576923076923077, 0.125, 0.07051282051282051, 0.09615384615384616, 0.14102564102564102, 0.09294871794871795, 0.11538461538461539, 0.07692307692307693, 0.391025641025641, 0.1762820512820513, 0.09935897435897435]"
35,"[0.12140575079872204, 0.09904153354632587, 0.11501597444089456, 0.08306709265175719, 0.08945686900958466, 0.09904153354632587, 0.1182108626198083, 0.09584664536741214, 0.09584664536741214, 0.12140575079872204, 0.10543130990415335, 0.07667731629392971, 0.08945686900958466, 0.17252396166134185, 0.19169329073482427, 0.07348242811501597, 0.08653846153846154, 0.11858974358974358, 0.07051282051282051, 0.11538461538461539, 0.09935897435897435, 0.15064102564102563, 0.17307692307692307, 0.08333333333333333, 0.11217948717948718, 0.21153846153846154, 0.1794871794871795, 0.08333333333333333, 0.09615384615384616, 0.23397435897435898, 0.08333333333333333, 0.09935897435897435]"
36,"[0.09904153354632587, 0.09904153354632587, 0.08626198083067092, 0.10862619808306709, 0.1182108626198083, 0.12140575079872204, 0.12140575079872204, 0.08945686900958466, 0.10862619808306709, 0.07987220447284345, 0.0926517571884984, 0.10543130990415335, 0.18210862619808307, 0.10862619808306709, 0.11501597444089456, 0.10543130990415335, 0.08333333333333333, 0.09935897435897435, 0.1346153846153846, 0.08653846153846154, 0.16666666666666666, 0.09935897435897435, 0.125, 0.07051282051282051, 0.10256410256410256, 0.11858974358974358, 0.09294871794871795, 0.10576923076923077, 0.07692307692307693, 0.34615384615384615, 0.16346153846153846, 0.09935897435897435]"
37,"[0.12140575079872204, 0.09904153354632587, 0.11501597444089456, 0.08306709265175719, 0.08945686900958466, 0.09904153354632587, 0.1182108626198083, 0.09584664536741214, 0.09584664536741214, 0.12140575079872204, 0.10543130990415335, 0.07667731629392971, 0.0926517571884984, 0.22044728434504793, 0.16613418530351437, 0.07348242811501597, 0.08653846153846154, 0.11858974358974358, 0.07051282051282051, 0.10897435897435898, 0.09935897435897435, 0.16666666666666666, 0.12179487179487179, 0.08333333333333333, 0.11217948717948718, 0.23076923076923078, 0.08333333333333333, 0.08333333333333333, 0.09615384615384616, 0.2532051282051282, 0.18269230769230768, 0.09935897435897435]"
38,"[0.09904153354632587, 0.09904153354632587, 0.08626198083067092, 0.10862619808306709, 0.1182108626198083, 0.12140575079872204, 0.12140575079872204, 0.08945686900958466, 0.10862619808306709, 0.08945686900958466, 0.14057507987220447, 0.10543130990415335, 0.17252396166134185, 0.10543130990415335, 0.11501597444089456, 0.10862619808306709, 0.08333333333333333, 0.14102564102564102, 0.21153846153846154, 0.08653846153846154, 0.13141025641025642, 0.09935897435897435, 0.125, 0.07051282051282051, 0.10256410256410256, 0.11538461538461539, 0.09294871794871795, 0.10576923076923077, 0.09935897435897435, 0.3173076923076923, 0.32371794871794873, 0.09935897435897435]"
39,"[0.12140575079872204, 0.09904153354632587, 0.11501597444089456, 0.08306709265175719, 0.10543130990415335, 0.09904153354632587, 0.1182108626198083, 0.10862619808306709, 0.14696485623003194, 0.12140575079872204, 0.10543130990415335, 0.1182108626198083, 0.08945686900958466, 0.10223642172523961, 0.12140575079872204, 0.07348242811501597, 0.125, 0.11858974358974358, 0.07051282051282051, 0.16346153846153846, 0.09935897435897435, 0.10576923076923077, 0.16987179487179488, 0.08333333333333333, 0.11217948717948718, 0.16987179487179488, 0.08333333333333333, 0.08333333333333333, 0.09935897435897435, 0.2916666666666667, 0.17307692307692307, 0.09935897435897435]"
40,"[0.09904153354632587, 0.09904153354632587, 0.08626198083067092, 0.10862619808306709, 0.1182108626198083, 0.19169329073482427, 0.19808306709265175, 0.08945686900958466, 0.10862619808306709, 0.0926517571884984, 0.14057507987220447, 0.10543130990415335, 0.10223642172523961, 0.10223642172523961, 0.11501597444089456, 0.10223642172523961, 0.08333333333333333, 0.08974358974358974, 0.10576923076923077, 0.08653846153846154, 0.10576923076923077, 0.09935897435897435, 0.125, 0.09935897435897435, 0.10256410256410256, 0.11538461538461539, 0.09294871794871795, 0.1282051282051282, 0.09615384615384616, 0.3782051282051282, 0.22115384615384615, 0.09935897435897435]"
41,"[0.12140575079872204, 0.1853035143769968, 0.19488817891373802, 0.08306709265175719, 0.11501597444089456, 0.09904153354632587, 0.1182108626198083, 0.14057507987220447, 0.09904153354632587, 0.12140575079872204, 0.10543130990415335, 0.12460063897763578, 0.08945686900958466, 0.14057507987220447, 0.11501597444089456, 0.07348242811501597, 0.125, 0.11858974358974358, 0.07051282051282051, 0.08653846153846154, 0.09935897435897435, 0.15705128205128205, 0.125, 0.08333333333333333, 0.11217948717948718, 0.11538461538461539, 0.09294871794871795, 0.08333333333333333, 0.10256410256410256, 0.3173076923076923, 0.13141025641025642, 0.09935897435897435]"
42,"[0.12779552715654952, 0.09904153354632587, 0.08626198083067092, 0.18210862619808307, 0.1182108626198083, 0.09584664536741214, 0.06389776357827476, 0.08945686900958466, 0.10862619808306709, 0.08945686900958466, 0.0926517571884984, 0.10543130990415335, 0.08945686900958466, 0.10223642172523961, 0.11501597444089456, 0.08306709265175719, 0.08333333333333333, 0.07692307692307693, 0.10576923076923077, 0.08653846153846154, 0.09935897435897435, 0.09935897435897435, 0.125, 0.09294871794871795, 0.11217948717948718, 0.11538461538461539, 0.09294871794871795, 0.08333333333333333, 0.08974358974358974, 0.40705128205128205, 0.26282051282051283, 0.09935897435897435]"
