eigenvector_centrality,[31 30 29]
20,"[0.12140575079872204, 0.10862619808306709, 0.025559105431309903, 0.10862619808306709, 0.09584664536741214, 0.1182108626198083, 0.07348242811501597, 0.08306709265175719, 0.08626198083067092, 0.11182108626198083, 0.10543130990415335, 0.08306709265175719, 0.12460063897763578, 0.022364217252396165, 0.0, 0.10223642172523961, 0.0641025641025641, 0.08974358974358974, 0.125, 0.0, 0.05448717948717949, 0.003205128205128205, 0.041666666666666664, 0.1282051282051282, 0.08333333333333333, 0.003205128205128205, 0.0, 0.09935897435897435, 0.0, 0.08653846153846154, 0.09935897435897435, 0.003205128205128205]"
21,"[0.09904153354632587, 0.10862619808306709, 0.08626198083067092, 0.10543130990415335, 0.08626198083067092, 0.06070287539936102, 0.0, 0.08306709265175719, 0.11182108626198083, 0.08945686900958466, 0.019169329073482427, 0.13099041533546327, 0.006389776357827476, 0.10862619808306709, 0.07987220447284345, 0.11501597444089456, 0.09935897435897435, 0.0, 0.05448717948717949, 0.10897435897435898, 0.003205128205128205, 0.10897435897435898, 0.08974358974358974, 0.003205128205128205, 0.016025641025641024, 0.08012820512820513, 0.09935897435897435, 0.0673076923076923, 0.09615384615384616, 0.12179487179487179, 0.07371794871794872, 0.08974358974358974]"
22,"[0.12140575079872204, 0.0926517571884984, 0.0, 0.10862619808306709, 0.0, 0.1182108626198083, 0.07348242811501597, 0.08306709265175719, 0.03194888178913738, 0.11182108626198083, 0.10543130990415335, 0.0, 0.12460063897763578, 0.0, 0.006389776357827476, 0.10223642172523961, 0.0, 0.08974358974358974, 0.125, 0.08974358974358974, 0.05448717948717949, 0.11538461538461539, 0.10576923076923077, 0.1282051282051282, 0.08333333333333333, 0.041666666666666664, 0.10256410256410256, 0.09935897435897435, 0.057692307692307696, 0.08653846153846154, 0.09935897435897435, 0.10256410256410256]"
23,"[0.003194888178913738, 0.10862619808306709, 0.08626198083067092, 0.09904153354632587, 0.08626198083067092, 0.003194888178913738, 0.022364217252396165, 0.08306709265175719, 0.11182108626198083, 0.0, 0.009584664536741214, 0.13099041533546327, 0.09584664536741214, 0.10862619808306709, 0.07987220447284345, 0.0, 0.09935897435897435, 0.11858974358974358, 0.08653846153846154, 0.10897435897435898, 0.11858974358974358, 0.10897435897435898, 0.08974358974358974, 0.08974358974358974, 0.10256410256410256, 0.08012820512820513, 0.09935897435897435, 0.10897435897435898, 0.09615384615384616, 0.12179487179487179, 0.07371794871794872, 0.08974358974358974]"
24,"[0.12140575079872204, 0.019169329073482427, 0.134185303514377, 0.10862619808306709, 0.11501597444089456, 0.1182108626198083, 0.07348242811501597, 0.022364217252396165, 0.07667731629392971, 0.11182108626198083, 0.10543130990415335, 0.07667731629392971, 0.12460063897763578, 0.08945686900958466, 0.09584664536741214, 0.10223642172523961, 0.13141025641025642, 0.08974358974358974, 0.125, 0.10576923076923077, 0.05448717948717949, 0.11538461538461539, 0.10576923076923077, 0.1282051282051282, 0.08333333333333333, 0.10256410256410256, 0.10256410256410256, 0.09935897435897435, 0.09935897435897435, 0.08653846153846154, 0.09935897435897435, 0.10256410256410256]"
25,"[0.07348242811501597, 0.10862619808306709, 0.08626198083067092, 0.0926517571884984, 0.08626198083067092, 0.0926517571884984, 0.09584664536741214, 0.08306709265175719, 0.11182108626198083, 0.09584664536741214, 0.08626198083067092, 0.13099041533546327, 0.09904153354632587, 0.10862619808306709, 0.07987220447284345, 0.09904153354632587, 0.09935897435897435, 0.11858974358974358, 0.08653846153846154, 0.10897435897435898, 0.11858974358974358, 0.10897435897435898, 0.08974358974358974, 0.08974358974358974, 0.10256410256410256, 0.08012820512820513, 0.09935897435897435, 0.10897435897435898, 0.09615384615384616, 0.10256410256410256, 0.09294871794871795, 0.14102564102564102]"
26,"[0.12140575079872204, 0.11182108626198083, 0.134185303514377, 0.10862619808306709, 0.11501597444089456, 0.1182108626198083, 0.07348242811501597, 0.07987220447284345, 0.07667731629392971, 0.11182108626198083, 0.10543130990415335, 0.07667731629392971, 0.12460063897763578, 0.08945686900958466, 0.09584664536741214, 0.10223642172523961, 0.13141025641025642, 0.08974358974358974, 0.125, 0.10576923076923077, 0.05448717948717949, 0.11538461538461539, 0.10576923076923077, 0.1282051282051282, 0.08333333333333333, 0.10256410256410256, 0.10256410256410256, 0.09935897435897435, 0.09935897435897435, 0.09294871794871795, 0.09935897435897435, 0.09294871794871795]"
27,"[0.07348242811501597, 0.10862619808306709, 0.08626198083067092, 0.0926517571884984, 0.08626198083067092, 0.0926517571884984, 0.09584664536741214, 0.08306709265175719, 0.11182108626198083, 0.09584664536741214, 0.08626198083067092, 0.13099041533546327, 0.09904153354632587, 0.10862619808306709, 0.07987220447284345, 0.09904153354632587, 0.09935897435897435, 0.11858974358974358, 0.08653846153846154, 0.10897435897435898, 0.11858974358974358, 0.10897435897435898, 0.08974358974358974, 0.08974358974358974, 0.10256410256410256, 0.08012820512820513, 0.09935897435897435, 0.10897435897435898, 0.09615384615384616, 0.10897435897435898, 0.09935897435897435, 0.10576923076923077]"
28,"[0.12140575079872204, 0.11182108626198083, 0.134185303514377, 0.10862619808306709, 0.11501597444089456, 0.1182108626198083, 0.07348242811501597, 0.07987220447284345, 0.07667731629392971, 0.11182108626198083, 0.10543130990415335, 0.07667731629392971, 0.12460063897763578, 0.08945686900958466, 0.09584664536741214, 0.10223642172523961, 0.13141025641025642, 0.08974358974358974, 0.125, 0.10576923076923077, 0.05448717948717949, 0.11538461538461539, 0.10576923076923077, 0.1282051282051282, 0.08333333333333333, 0.10256410256410256, 0.10256410256410256, 0.09935897435897435, 0.09615384615384616, 0.10897435897435898, 0.09935897435897435, 0.08974358974358974]"
29,"[0.07348242811501597, 0.10862619808306709, 0.08626198083067092, 0.0926517571884984, 0.08626198083067092, 0.0926517571884984, 0.09584664536741214, 0.08306709265175719, 0.11182108626198083, 0.09584664536741214, 0.08626198083067092, 0.13099041533546327, 0.09904153354632587, 0.10862619808306709, 0.07987220447284345, 0.09904153354632587, 0.09935897435897435, 0.11858974358974358, 0.08653846153846154, 0.10897435897435898, 0.11858974358974358, 0.08333333333333333, 0.08974358974358974, 0.08974358974358974, 0.10256410256410256, 0.10897435897435898, 0.09935897435897435, 0.10897435897435898, 0.09615384615384616, 0.10897435897435898, 0.10897435897435898, 0.10897435897435898]"
30,"[0.12140575079872204, 0.11182108626198083, 0.134185303514377, 0.10862619808306709, 0.11501597444089456, 0.1182108626198083, 0.07348242811501597, 0.07987220447284345, 0.07667731629392971, 0.11182108626198083, 0.10543130990415335, 0.07667731629392971, 0.12460063897763578, 0.1597444089456869, 0.09584664536741214, 0.10223642172523961, 0.13141025641025642, 0.08974358974358974, 0.125, 0.10576923076923077, 0.05448717948717949, 0.17307692307692307, 0.10576923076923077, 0.1282051282051282, 0.08333333333333333, 0.10576923076923077, 0.10256410256410256, 0.09935897435897435, 0.14423076923076922, 0.12179487179487179, 0.11858974358974358, 0.1762820512820513]"
31,"[0.07348242811501597, 0.10862619808306709, 0.08626198083067092, 0.0926517571884984, 0.08626198083067092, 0.0926517571884984, 0.09584664536741214, 0.08306709265175719, 0.11182108626198083, 0.09584664536741214, 0.08626198083067092, 0.13099041533546327, 0.09904153354632587, 0.0926517571884984, 0.07987220447284345, 0.09904153354632587, 0.09935897435897435, 0.11858974358974358, 0.08653846153846154, 0.10897435897435898, 0.11858974358974358, 0.07371794871794872, 0.08974358974358974, 0.08974358974358974, 0.10256410256410256, 0.10256410256410256, 0.09935897435897435, 0.10897435897435898, 0.09615384615384616, 0.11538461538461539, 0.11858974358974358, 0.24358974358974358]"
32,"[0.12140575079872204, 0.11182108626198083, 0.134185303514377, 0.10862619808306709, 0.11501597444089456, 0.1182108626198083, 0.07348242811501597, 0.07987220447284345, 0.07667731629392971, 0.11182108626198083, 0.10543130990415335, 0.07667731629392971, 0.12460063897763578, 0.12460063897763578, 0.09584664536741214, 0.10223642172523961, 0.13141025641025642, 0.08974358974358974, 0.125, 0.10576923076923077, 0.09294871794871795, 0.1955128205128205, 0.10576923076923077, 0.1282051282051282, 0.08333333333333333, 0.1762820512820513, 0.10256410256410256, 0.09935897435897435, 0.13141025641025642, 0.15064102564102563, 0.11858974358974358, 0.2692307692307692]"
33,"[0.07348242811501597, 0.10862619808306709, 0.08626198083067092, 0.0926517571884984, 0.08626198083067092, 0.0926517571884984, 0.09584664536741214, 0.08306709265175719, 0.11182108626198083, 0.09584664536741214, 0.08626198083067092, 0.13099041533546327, 0.09904153354632587, 0.10862619808306709, 0.07987220447284345, 0.09904153354632587, 0.09935897435897435, 0.11858974358974358, 0.08653846153846154, 0.10897435897435898, 0.11858974358974358, 0.09294871794871795, 0.08974358974358974, 0.08974358974358974, 0.10256410256410256, 0.12179487179487179, 0.09935897435897435, 0.10897435897435898, 0.09615384615384616, 0.10897435897435898, 0.11858974358974358, 0.2916666666666667]"
34,"[0.12140575079872204, 0.11182108626198083, 0.134185303514377, 0.10862619808306709, 0.11501597444089456, 0.09584664536741214, 0.07348242811501597, 0.07987220447284345, 0.07667731629392971, 0.12460063897763578, 0.10543130990415335, 0.07667731629392971, 0.11501597444089456, 0.12779552715654952, 0.09584664536741214, 0.10223642172523961, 0.13141025641025642, 0.07371794871794872, 0.125, 0.10576923076923077, 0.04487179487179487, 0.12179487179487179, 0.10576923076923077, 0.11217948717948718, 0.08333333333333333, 0.09615384615384616, 0.10256410256410256, 0.09935897435897435, 0.14102564102564102, 0.10897435897435898, 0.11858974358974358, 0.1955128205128205]"
35,"[0.07348242811501597, 0.09584664536741214, 0.08626198083067092, 0.0926517571884984, 0.07987220447284345, 0.0926517571884984, 0.09584664536741214, 0.07987220447284345, 0.11182108626198083, 0.09584664536741214, 0.08626198083067092, 0.13099041533546327, 0.09904153354632587, 0.10862619808306709, 0.07987220447284345, 0.21725239616613418, 0.09935897435897435, 0.11858974358974358, 0.08653846153846154, 0.10897435897435898, 0.11858974358974358, 0.09294871794871795, 0.08012820512820513, 0.08974358974358974, 0.10256410256410256, 0.12179487179487179, 0.04807692307692308, 0.10897435897435898, 0.08974358974358974, 0.10897435897435898, 0.11858974358974358, 0.266025641025641]"
36,"[0.12140575079872204, 0.11182108626198083, 0.134185303514377, 0.10862619808306709, 0.11501597444089456, 0.0926517571884984, 0.07348242811501597, 0.07987220447284345, 0.07667731629392971, 0.09904153354632587, 0.10543130990415335, 0.07667731629392971, 0.13738019169329074, 0.134185303514377, 0.09584664536741214, 0.07028753993610223, 0.13141025641025642, 0.07692307692307693, 0.125, 0.10576923076923077, 0.10897435897435898, 0.125, 0.10576923076923077, 0.10897435897435898, 0.09615384615384616, 0.11538461538461539, 0.10256410256410256, 0.11538461538461539, 0.18269230769230768, 0.10897435897435898, 0.11858974358974358, 0.44871794871794873]"
37,"[0.07348242811501597, 0.07348242811501597, 0.08626198083067092, 0.0926517571884984, 0.07987220447284345, 0.10543130990415335, 0.09584664536741214, 0.10862619808306709, 0.12460063897763578, 0.17252396166134185, 0.08626198083067092, 0.08945686900958466, 0.12779552715654952, 0.10862619808306709, 0.10543130990415335, 0.2012779552715655, 0.125, 0.1858974358974359, 0.08653846153846154, 0.10256410256410256, 0.20192307692307693, 0.09294871794871795, 0.08012820512820513, 0.24358974358974358, 0.15705128205128205, 0.12179487179487179, 0.035256410256410256, 0.10897435897435898, 0.10576923076923077, 0.10897435897435898, 0.11858974358974358, 0.21153846153846154]"
38,"[0.0926517571884984, 0.11182108626198083, 0.134185303514377, 0.11501597444089456, 0.11501597444089456, 0.0926517571884984, 0.10223642172523961, 0.08306709265175719, 0.07667731629392971, 0.09904153354632587, 0.10543130990415335, 0.07667731629392971, 0.13738019169329074, 0.1182108626198083, 0.10543130990415335, 0.07028753993610223, 0.13141025641025642, 0.07692307692307693, 0.125, 0.10576923076923077, 0.10897435897435898, 0.11538461538461539, 0.10897435897435898, 0.10897435897435898, 0.10256410256410256, 0.08974358974358974, 0.10256410256410256, 0.09935897435897435, 0.1794871794871795, 0.10897435897435898, 0.11858974358974358, 0.5128205128205128]"
39,"[0.07348242811501597, 0.07348242811501597, 0.08945686900958466, 0.0926517571884984, 0.07987220447284345, 0.09584664536741214, 0.09584664536741214, 0.10862619808306709, 0.11501597444089456, 0.08945686900958466, 0.08626198083067092, 0.08306709265175719, 0.10223642172523961, 0.10862619808306709, 0.10543130990415335, 0.25878594249201275, 0.125, 0.12179487179487179, 0.08653846153846154, 0.08974358974358974, 0.10897435897435898, 0.09294871794871795, 0.08012820512820513, 0.23076923076923078, 0.14102564102564102, 0.12179487179487179, 0.10576923076923077, 0.057692307692307696, 0.10256410256410256, 0.10897435897435898, 0.11858974358974358, 0.26282051282051283]"
40,"[0.0926517571884984, 0.16613418530351437, 0.134185303514377, 0.08626198083067092, 0.1182108626198083, 0.0926517571884984, 0.09904153354632587, 0.08306709265175719, 0.09584664536741214, 0.09904153354632587, 0.11501597444089456, 0.08626198083067092, 0.13738019169329074, 0.10543130990415335, 0.2108626198083067, 0.07028753993610223, 0.13141025641025642, 0.07692307692307693, 0.11538461538461539, 0.10576923076923077, 0.10897435897435898, 0.10897435897435898, 0.15384615384615385, 0.10897435897435898, 0.10256410256410256, 0.08333333333333333, 0.10256410256410256, 0.11858974358974358, 0.12179487179487179, 0.10897435897435898, 0.1346153846153846, 0.5224358974358975]"
41,"[0.07348242811501597, 0.07348242811501597, 0.12779552715654952, 0.1597444089456869, 0.07987220447284345, 0.09584664536741214, 0.09904153354632587, 0.10862619808306709, 0.11501597444089456, 0.12779552715654952, 0.08626198083067092, 0.07348242811501597, 0.1182108626198083, 0.10862619808306709, 0.09904153354632587, 0.20447284345047922, 0.125, 0.20833333333333334, 0.08653846153846154, 0.08653846153846154, 0.20192307692307693, 0.09294871794871795, 0.08974358974358974, 0.16346153846153846, 0.16666666666666666, 0.12179487179487179, 0.08333333333333333, 0.057692307692307696, 0.09615384615384616, 0.10897435897435898, 0.11858974358974358, 0.3076923076923077]"
42,"[0.0926517571884984, 0.11501597444089456, 0.134185303514377, 0.08626198083067092, 0.11501597444089456, 0.0926517571884984, 0.09904153354632587, 0.09584664536741214, 0.07667731629392971, 0.09904153354632587, 0.13099041533546327, 0.2268370607028754, 0.13738019169329074, 0.10223642172523961, 0.21725239616613418, 0.07028753993610223, 0.13141025641025642, 0.07692307692307693, 0.12179487179487179, 0.13141025641025642, 0.10897435897435898, 0.10576923076923077, 0.20833333333333334, 0.10897435897435898, 0.10256410256410256, 0.07371794871794872, 0.10897435897435898, 0.11858974358974358, 0.11858974358974358, 0.10897435897435898, 0.11858974358974358, 0.3974358974358974]"
