eigenvector_centrality,[31 30 29]
16,"[0.10223642172523961, 0.10862619808306709, 0.10543130990415335, 0.07028753993610223, 0.08626198083067092, 0.09904153354632587, 0.10223642172523961, 0.0670926517571885, 0.07348242811501597, 0.12140575079872204, 0.11501597444089456, 0.08945686900958466, 0.10862619808306709, 0.10223642172523961, 0.05750798722044728, 0.10543130990415335, 0.0641025641025641, 0.10897435897435898, 0.08333333333333333, 0.0641025641025641, 0.08333333333333333, 0.10576923076923077, 0.08653846153846154, 0.09615384615384616, 0.08653846153846154, 0.057692307692307696, 0.057692307692307696, 0.10256410256410256, 0.11858974358974358, 0.11538461538461539, 0.11858974358974358, 0.11858974358974358]"
17,"[0.07348242811501597, 0.10223642172523961, 0.08626198083067092, 0.0670926517571885, 0.08306709265175719, 0.08306709265175719, 0.06070287539936102, 0.12779552715654952, 0.07667731629392971, 0.08945686900958466, 0.054313099041533544, 0.07028753993610223, 0.10223642172523961, 0.10862619808306709, 0.10543130990415335, 0.10862619808306709, 0.11858974358974358, 0.09615384615384616, 0.07371794871794872, 0.09294871794871795, 0.10576923076923077, 0.09935897435897435, 0.08012820512820513, 0.08974358974358974, 0.07371794871794872, 0.08974358974358974, 0.11217948717948718, 0.07051282051282051, 0.10256410256410256, 0.07051282051282051, 0.12179487179487179, 0.125]"
18,"[0.10223642172523961, 0.09584664536741214, 0.10543130990415335, 0.07028753993610223, 0.0926517571884984, 0.09904153354632587, 0.10223642172523961, 0.06070287539936102, 0.0926517571884984, 0.12140575079872204, 0.11501597444089456, 0.0926517571884984, 0.10862619808306709, 0.08945686900958466, 0.07028753993610223, 0.10543130990415335, 0.07051282051282051, 0.10897435897435898, 0.08333333333333333, 0.057692307692307696, 0.08333333333333333, 0.10576923076923077, 0.07692307692307693, 0.09615384615384616, 0.08653846153846154, 0.060897435897435896, 0.04807692307692308, 0.10256410256410256, 0.11858974358974358, 0.11538461538461539, 0.11858974358974358, 0.11858974358974358]"
19,"[0.08306709265175719, 0.10223642172523961, 0.08626198083067092, 0.08626198083067092, 0.08306709265175719, 0.0670926517571885, 0.054313099041533544, 0.12779552715654952, 0.07667731629392971, 0.08306709265175719, 0.06070287539936102, 0.07028753993610223, 0.09904153354632587, 0.10862619808306709, 0.10543130990415335, 0.07987220447284345, 0.11858974358974358, 0.08333333333333333, 0.07692307692307693, 0.09294871794871795, 0.09935897435897435, 0.09935897435897435, 0.08012820512820513, 0.08012820512820513, 0.07692307692307693, 0.08974358974358974, 0.11217948717948718, 0.0673076923076923, 0.10256410256410256, 0.07051282051282051, 0.12179487179487179, 0.125]"
20,"[0.10223642172523961, 0.08306709265175719, 0.07667731629392971, 0.07028753993610223, 0.08306709265175719, 0.09904153354632587, 0.10223642172523961, 0.0670926517571885, 0.07348242811501597, 0.12140575079872204, 0.11501597444089456, 0.07987220447284345, 0.10862619808306709, 0.07028753993610223, 0.07987220447284345, 0.10543130990415335, 0.057692307692307696, 0.10897435897435898, 0.08333333333333333, 0.07051282051282051, 0.08333333333333333, 0.09294871794871795, 0.060897435897435896, 0.09615384615384616, 0.08653846153846154, 0.0641025641025641, 0.057692307692307696, 0.10256410256410256, 0.10897435897435898, 0.11538461538461539, 0.11858974358974358, 0.10897435897435898]"
21,"[0.0926517571884984, 0.10223642172523961, 0.08626198083067092, 0.07667731629392971, 0.08306709265175719, 0.07987220447284345, 0.05750798722044728, 0.12779552715654952, 0.07667731629392971, 0.0670926517571885, 0.07348242811501597, 0.07028753993610223, 0.08306709265175719, 0.10862619808306709, 0.10543130990415335, 0.0926517571884984, 0.11858974358974358, 0.0673076923076923, 0.09935897435897435, 0.09294871794871795, 0.08012820512820513, 0.09935897435897435, 0.08012820512820513, 0.0673076923076923, 0.09615384615384616, 0.08974358974358974, 0.11217948717948718, 0.07051282051282051, 0.10256410256410256, 0.0673076923076923, 0.10576923076923077, 0.125]"
22,"[0.10223642172523961, 0.10862619808306709, 0.08626198083067092, 0.07028753993610223, 0.08945686900958466, 0.09904153354632587, 0.10223642172523961, 0.08626198083067092, 0.08626198083067092, 0.12140575079872204, 0.11501597444089456, 0.0926517571884984, 0.10862619808306709, 0.08306709265175719, 0.11501597444089456, 0.10543130990415335, 0.07371794871794872, 0.10897435897435898, 0.08333333333333333, 0.08012820512820513, 0.08333333333333333, 0.07692307692307693, 0.08653846153846154, 0.09615384615384616, 0.08653846153846154, 0.08012820512820513, 0.07051282051282051, 0.10256410256410256, 0.08974358974358974, 0.11538461538461539, 0.11858974358974358, 0.09294871794871795]"
23,"[0.0926517571884984, 0.10223642172523961, 0.08626198083067092, 0.09584664536741214, 0.08306709265175719, 0.09904153354632587, 0.08626198083067092, 0.12779552715654952, 0.07667731629392971, 0.07348242811501597, 0.09584664536741214, 0.07028753993610223, 0.11501597444089456, 0.10862619808306709, 0.10543130990415335, 0.11182108626198083, 0.11858974358974358, 0.0641025641025641, 0.11858974358974358, 0.09294871794871795, 0.07692307692307693, 0.09935897435897435, 0.08012820512820513, 0.060897435897435896, 0.11217948717948718, 0.08974358974358974, 0.11217948717948718, 0.08653846153846154, 0.10256410256410256, 0.057692307692307696, 0.09615384615384616, 0.125]"
24,"[0.10223642172523961, 0.12140575079872204, 0.09584664536741214, 0.07028753993610223, 0.11501597444089456, 0.09904153354632587, 0.10223642172523961, 0.08945686900958466, 0.09904153354632587, 0.12140575079872204, 0.11501597444089456, 0.10862619808306709, 0.10862619808306709, 0.08945686900958466, 0.11501597444089456, 0.10543130990415335, 0.07371794871794872, 0.10897435897435898, 0.08333333333333333, 0.08653846153846154, 0.08333333333333333, 0.08653846153846154, 0.09615384615384616, 0.09615384615384616, 0.08653846153846154, 0.09935897435897435, 0.09615384615384616, 0.10256410256410256, 0.10897435897435898, 0.11538461538461539, 0.11858974358974358, 0.09935897435897435]"
25,"[0.08945686900958466, 0.10223642172523961, 0.08626198083067092, 0.10223642172523961, 0.08306709265175719, 0.10223642172523961, 0.0926517571884984, 0.12779552715654952, 0.07667731629392971, 0.08945686900958466, 0.10223642172523961, 0.07028753993610223, 0.11501597444089456, 0.10862619808306709, 0.10543130990415335, 0.11501597444089456, 0.11858974358974358, 0.07051282051282051, 0.11538461538461539, 0.09294871794871795, 0.07692307692307693, 0.09935897435897435, 0.08012820512820513, 0.0641025641025641, 0.11538461538461539, 0.08974358974358974, 0.11217948717948718, 0.09935897435897435, 0.10256410256410256, 0.10897435897435898, 0.11858974358974358, 0.11858974358974358]"
26,"[0.10223642172523961, 0.12779552715654952, 0.09584664536741214, 0.07028753993610223, 0.134185303514377, 0.09904153354632587, 0.10223642172523961, 0.10543130990415335, 0.10543130990415335, 0.12140575079872204, 0.11501597444089456, 0.10543130990415335, 0.10862619808306709, 0.10223642172523961, 0.1182108626198083, 0.10543130990415335, 0.08012820512820513, 0.10897435897435898, 0.08333333333333333, 0.09294871794871795, 0.08333333333333333, 0.10576923076923077, 0.09615384615384616, 0.09615384615384616, 0.08653846153846154, 0.07371794871794872, 0.07692307692307693, 0.10256410256410256, 0.11858974358974358, 0.10897435897435898, 0.11858974358974358, 0.11858974358974358]"
27,"[0.10543130990415335, 0.10223642172523961, 0.08626198083067092, 0.11182108626198083, 0.08306709265175719, 0.10223642172523961, 0.08626198083067092, 0.12779552715654952, 0.07667731629392971, 0.0926517571884984, 0.10223642172523961, 0.07028753993610223, 0.09584664536741214, 0.10862619808306709, 0.10543130990415335, 0.10862619808306709, 0.11858974358974358, 0.07371794871794872, 0.1346153846153846, 0.09294871794871795, 0.09615384615384616, 0.09935897435897435, 0.08012820512820513, 0.0673076923076923, 0.09294871794871795, 0.08974358974358974, 0.11217948717948718, 0.08653846153846154, 0.10256410256410256, 0.10897435897435898, 0.11858974358974358, 0.125]"
28,"[0.10223642172523961, 0.13099041533546327, 0.10223642172523961, 0.07028753993610223, 0.12460063897763578, 0.09904153354632587, 0.10223642172523961, 0.10223642172523961, 0.1182108626198083, 0.12140575079872204, 0.11501597444089456, 0.10543130990415335, 0.10862619808306709, 0.10223642172523961, 0.1182108626198083, 0.10543130990415335, 0.08653846153846154, 0.10897435897435898, 0.08333333333333333, 0.09294871794871795, 0.08333333333333333, 0.10576923076923077, 0.09615384615384616, 0.09615384615384616, 0.08653846153846154, 0.07371794871794872, 0.07692307692307693, 0.10256410256410256, 0.11858974358974358, 0.10897435897435898, 0.11858974358974358, 0.11538461538461539]"
29,"[0.10543130990415335, 0.10223642172523961, 0.08626198083067092, 0.12140575079872204, 0.08306709265175719, 0.08626198083067092, 0.0926517571884984, 0.12779552715654952, 0.07667731629392971, 0.08306709265175719, 0.10543130990415335, 0.07028753993610223, 0.10223642172523961, 0.10862619808306709, 0.10543130990415335, 0.11501597444089456, 0.11858974358974358, 0.08012820512820513, 0.13141025641025642, 0.09294871794871795, 0.10576923076923077, 0.09935897435897435, 0.08012820512820513, 0.08012820512820513, 0.08333333333333333, 0.08974358974358974, 0.11217948717948718, 0.09615384615384616, 0.11538461538461539, 0.10897435897435898, 0.11858974358974358, 0.11858974358974358]"
30,"[0.10223642172523961, 0.13099041533546327, 0.10862619808306709, 0.07028753993610223, 0.12460063897763578, 0.09904153354632587, 0.10223642172523961, 0.09904153354632587, 0.10862619808306709, 0.12140575079872204, 0.11501597444089456, 0.10862619808306709, 0.10862619808306709, 0.10223642172523961, 0.1182108626198083, 0.10543130990415335, 0.08012820512820513, 0.10897435897435898, 0.08333333333333333, 0.09294871794871795, 0.08333333333333333, 0.10576923076923077, 0.09615384615384616, 0.09615384615384616, 0.08653846153846154, 0.07371794871794872, 0.07692307692307693, 0.10256410256410256, 0.11858974358974358, 0.10897435897435898, 0.11858974358974358, 0.3076923076923077]"
31,"[0.10223642172523961, 0.10223642172523961, 0.08626198083067092, 0.12779552715654952, 0.08306709265175719, 0.07987220447284345, 0.08626198083067092, 0.12779552715654952, 0.07667731629392971, 0.07667731629392971, 0.10543130990415335, 0.07028753993610223, 0.10223642172523961, 0.10862619808306709, 0.10543130990415335, 0.11501597444089456, 0.11858974358974358, 0.08974358974358974, 0.13141025641025642, 0.09294871794871795, 0.10576923076923077, 0.09935897435897435, 0.08012820512820513, 0.08012820512820513, 0.08333333333333333, 0.08974358974358974, 0.11217948717948718, 0.08974358974358974, 0.10256410256410256, 0.10897435897435898, 0.11858974358974358, 0.22115384615384615]"
32,"[0.10223642172523961, 0.13099041533546327, 0.10862619808306709, 0.07028753993610223, 0.10862619808306709, 0.09904153354632587, 0.10223642172523961, 0.10223642172523961, 0.10862619808306709, 0.12140575079872204, 0.11501597444089456, 0.10862619808306709, 0.10862619808306709, 0.10223642172523961, 0.1182108626198083, 0.10543130990415335, 0.08974358974358974, 0.10897435897435898, 0.08333333333333333, 0.09294871794871795, 0.08333333333333333, 0.10576923076923077, 0.09615384615384616, 0.09615384615384616, 0.08653846153846154, 0.07371794871794872, 0.07692307692307693, 0.10256410256410256, 0.11858974358974358, 0.10897435897435898, 0.11858974358974358, 0.21474358974358973]"
33,"[0.10543130990415335, 0.10223642172523961, 0.08626198083067092, 0.13099041533546327, 0.08306709265175719, 0.08945686900958466, 0.07028753993610223, 0.12779552715654952, 0.07667731629392971, 0.08626198083067092, 0.10223642172523961, 0.07028753993610223, 0.10223642172523961, 0.10862619808306709, 0.10543130990415335, 0.12140575079872204, 0.11858974358974358, 0.08974358974358974, 0.125, 0.09294871794871795, 0.10576923076923077, 0.09935897435897435, 0.08012820512820513, 0.08974358974358974, 0.08333333333333333, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.10256410256410256, 0.10897435897435898, 0.11858974358974358, 0.26282051282051283]"
34,"[0.10223642172523961, 0.12460063897763578, 0.10543130990415335, 0.07028753993610223, 0.10862619808306709, 0.09904153354632587, 0.10223642172523961, 0.10543130990415335, 0.10223642172523961, 0.12140575079872204, 0.11501597444089456, 0.11501597444089456, 0.10862619808306709, 0.10223642172523961, 0.1182108626198083, 0.10543130990415335, 0.08653846153846154, 0.10897435897435898, 0.08333333333333333, 0.08974358974358974, 0.08333333333333333, 0.10576923076923077, 0.09615384615384616, 0.09615384615384616, 0.08653846153846154, 0.07371794871794872, 0.07692307692307693, 0.10256410256410256, 0.11858974358974358, 0.10897435897435898, 0.11858974358974358, 0.23397435897435898]"
35,"[0.0926517571884984, 0.10223642172523961, 0.08626198083067092, 0.1182108626198083, 0.08306709265175719, 0.09584664536741214, 0.07028753993610223, 0.12779552715654952, 0.07667731629392971, 0.08945686900958466, 0.07987220447284345, 0.07028753993610223, 0.10223642172523961, 0.10862619808306709, 0.10543130990415335, 0.12140575079872204, 0.11858974358974358, 0.09294871794871795, 0.10897435897435898, 0.09294871794871795, 0.10576923076923077, 0.09935897435897435, 0.08012820512820513, 0.08974358974358974, 0.08333333333333333, 0.08974358974358974, 0.11217948717948718, 0.13782051282051283, 0.10256410256410256, 0.10897435897435898, 0.11858974358974358, 0.3333333333333333]"
36,"[0.10223642172523961, 0.12460063897763578, 0.09904153354632587, 0.07028753993610223, 0.10543130990415335, 0.09904153354632587, 0.10223642172523961, 0.09584664536741214, 0.08626198083067092, 0.12140575079872204, 0.11501597444089456, 0.10543130990415335, 0.10862619808306709, 0.10223642172523961, 0.1182108626198083, 0.10543130990415335, 0.07051282051282051, 0.10897435897435898, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.10576923076923077, 0.09615384615384616, 0.09615384615384616, 0.08653846153846154, 0.07371794871794872, 0.07692307692307693, 0.10256410256410256, 0.11858974358974358, 0.10897435897435898, 0.11858974358974358, 0.3333333333333333]"
37,"[0.10223642172523961, 0.10223642172523961, 0.08626198083067092, 0.10223642172523961, 0.08306709265175719, 0.09584664536741214, 0.06070287539936102, 0.12779552715654952, 0.07667731629392971, 0.08945686900958466, 0.08306709265175719, 0.07028753993610223, 0.10223642172523961, 0.09584664536741214, 0.10543130990415335, 0.12140575079872204, 0.11858974358974358, 0.09615384615384616, 0.10256410256410256, 0.09294871794871795, 0.10576923076923077, 0.09935897435897435, 0.08012820512820513, 0.08974358974358974, 0.08333333333333333, 0.08653846153846154, 0.11217948717948718, 0.1282051282051282, 0.10256410256410256, 0.10897435897435898, 0.11858974358974358, 0.40384615384615385]"
38,"[0.10223642172523961, 0.1182108626198083, 0.10223642172523961, 0.07028753993610223, 0.10223642172523961, 0.09904153354632587, 0.10223642172523961, 0.08626198083067092, 0.09904153354632587, 0.12140575079872204, 0.11501597444089456, 0.10543130990415335, 0.10862619808306709, 0.10223642172523961, 0.1182108626198083, 0.10543130990415335, 0.07371794871794872, 0.10897435897435898, 0.08333333333333333, 0.09935897435897435, 0.08333333333333333, 0.10576923076923077, 0.09615384615384616, 0.09615384615384616, 0.08653846153846154, 0.07371794871794872, 0.07692307692307693, 0.10256410256410256, 0.11858974358974358, 0.10897435897435898, 0.11858974358974358, 0.3557692307692308]"
39,"[0.10543130990415335, 0.10223642172523961, 0.08626198083067092, 0.10223642172523961, 0.08306709265175719, 0.09584664536741214, 0.06389776357827476, 0.12779552715654952, 0.07667731629392971, 0.08945686900958466, 0.0926517571884984, 0.07028753993610223, 0.10223642172523961, 0.09904153354632587, 0.10543130990415335, 0.14057507987220447, 0.11858974358974358, 0.09615384615384616, 0.10256410256410256, 0.09294871794871795, 0.10576923076923077, 0.09935897435897435, 0.08012820512820513, 0.12179487179487179, 0.08333333333333333, 0.11858974358974358, 0.11217948717948718, 0.08012820512820513, 0.10256410256410256, 0.16025641025641027, 0.11858974358974358, 0.40064102564102566]"
40,"[0.10223642172523961, 0.11501597444089456, 0.10223642172523961, 0.07028753993610223, 0.09904153354632587, 0.09904153354632587, 0.10223642172523961, 0.08945686900958466, 0.09904153354632587, 0.12140575079872204, 0.11501597444089456, 0.10543130990415335, 0.10862619808306709, 0.10223642172523961, 0.1182108626198083, 0.10543130990415335, 0.07692307692307693, 0.10897435897435898, 0.08333333333333333, 0.08333333333333333, 0.08974358974358974, 0.10576923076923077, 0.09615384615384616, 0.09615384615384616, 0.08653846153846154, 0.07371794871794872, 0.07692307692307693, 0.10256410256410256, 0.11858974358974358, 0.11538461538461539, 0.11858974358974358, 0.3685897435897436]"
41,"[0.10862619808306709, 0.10223642172523961, 0.08626198083067092, 0.10223642172523961, 0.08306709265175719, 0.09584664536741214, 0.06389776357827476, 0.12779552715654952, 0.07667731629392971, 0.08945686900958466, 0.0926517571884984, 0.07028753993610223, 0.10223642172523961, 0.0926517571884984, 0.10543130990415335, 0.20447284345047922, 0.11858974358974358, 0.09935897435897435, 0.10256410256410256, 0.09294871794871795, 0.10576923076923077, 0.09935897435897435, 0.08012820512820513, 0.15705128205128205, 0.08333333333333333, 0.0641025641025641, 0.11217948717948718, 0.08653846153846154, 0.10256410256410256, 0.11538461538461539, 0.11858974358974358, 0.46153846153846156]"
42,"[0.10223642172523961, 0.10543130990415335, 0.1182108626198083, 0.07028753993610223, 0.09904153354632587, 0.09904153354632587, 0.10223642172523961, 0.07987220447284345, 0.09904153354632587, 0.12140575079872204, 0.11501597444089456, 0.11182108626198083, 0.10862619808306709, 0.10223642172523961, 0.1182108626198083, 0.10543130990415335, 0.07692307692307693, 0.10897435897435898, 0.08333333333333333, 0.08012820512820513, 0.08333333333333333, 0.10576923076923077, 0.09615384615384616, 0.09615384615384616, 0.08653846153846154, 0.07371794871794872, 0.07692307692307693, 0.10256410256410256, 0.11858974358974358, 0.11538461538461539, 0.11858974358974358, 0.3333333333333333]"
