none,[]
0,"[0.12140575079872204, 0.08306709265175719, 0.08626198083067092, 0.08306709265175719, 0.08306709265175719, 0.1182108626198083, 0.07348242811501597, 0.07987220447284345, 0.07667731629392971, 0.08945686900958466, 0.0926517571884984, 0.07667731629392971, 0.16932907348242812, 0.10223642172523961, 0.09904153354632587, 0.09904153354632587, 0.11858974358974358, 0.15064102564102563, 0.08974358974358974, 0.09935897435897435, 0.09935897435897435, 0.11538461538461539, 0.07051282051282051, 0.1346153846153846, 0.08333333333333333, 0.08974358974358974, 0.08333333333333333, 0.1955128205128205, 0.09615384615384616, 0.12179487179487179, 0.13141025641025642, 0.10256410256410256]"
1,"[0.08945686900958466, 0.10543130990415335, 0.09904153354632587, 0.13738019169329074, 0.08626198083067092, 0.09904153354632587, 0.13099041533546327, 0.09584664536741214, 0.09904153354632587, 0.12140575079872204, 0.13099041533546327, 0.1182108626198083, 0.13738019169329074, 0.05750798722044728, 0.1182108626198083, 0.10862619808306709, 0.1346153846153846, 0.09615384615384616, 0.08333333333333333, 0.07371794871794872, 0.08333333333333333, 0.08974358974358974, 0.11538461538461539, 0.10256410256410256, 0.08653846153846154, 0.10897435897435898, 0.08653846153846154, 0.10256410256410256, 0.09935897435897435, 0.125, 0.10256410256410256, 0.08653846153846154]"
2,"[0.09584664536741214, 0.08306709265175719, 0.054313099041533544, 0.08945686900958466, 0.0670926517571885, 0.0670926517571885, 0.09904153354632587, 0.12460063897763578, 0.07667731629392971, 0.08945686900958466, 0.0926517571884984, 0.11501597444089456, 0.10223642172523961, 0.08945686900958466, 0.09904153354632587, 0.10862619808306709, 0.08333333333333333, 0.09935897435897435, 0.08974358974358974, 0.09935897435897435, 0.125, 0.11538461538461539, 0.0673076923076923, 0.09935897435897435, 0.08333333333333333, 0.10576923076923077, 0.08333333333333333, 0.11538461538461539, 0.10256410256410256, 0.12179487179487179, 0.07371794871794872, 0.10256410256410256]"
3,"[0.08945686900958466, 0.10543130990415335, 0.09904153354632587, 0.13738019169329074, 0.1182108626198083, 0.09904153354632587, 0.13099041533546327, 0.07987220447284345, 0.09904153354632587, 0.07028753993610223, 0.0926517571884984, 0.11501597444089456, 0.10862619808306709, 0.11182108626198083, 0.09584664536741214, 0.10862619808306709, 0.1346153846153846, 0.09615384615384616, 0.08333333333333333, 0.10576923076923077, 0.12179487179487179, 0.11538461538461539, 0.10576923076923077, 0.10256410256410256, 0.08653846153846154, 0.10576923076923077, 0.08653846153846154, 0.041666666666666664, 0.09935897435897435, 0.12179487179487179, 0.10256410256410256, 0.08653846153846154]"
4,"[0.11182108626198083, 0.10543130990415335, 0.06389776357827476, 0.08945686900958466, 0.09584664536741214, 0.0926517571884984, 0.09584664536741214, 0.12460063897763578, 0.05750798722044728, 0.08945686900958466, 0.0926517571884984, 0.11501597444089456, 0.10223642172523961, 0.02875399361022364, 0.10862619808306709, 0.09904153354632587, 0.08333333333333333, 0.09935897435897435, 0.08974358974358974, 0.09935897435897435, 0.09935897435897435, 0.10576923076923077, 0.11538461538461539, 0.08974358974358974, 0.1762820512820513, 0.10576923076923077, 0.08653846153846154, 0.11858974358974358, 0.10256410256410256, 0.12179487179487179, 0.07371794871794872, 0.10576923076923077]"
5,"[0.04792332268370607, 0.10223642172523961, 0.0926517571884984, 0.13738019169329074, 0.1182108626198083, 0.09904153354632587, 0.09904153354632587, 0.07987220447284345, 0.09904153354632587, 0.0670926517571885, 0.0926517571884984, 0.11501597444089456, 0.07987220447284345, 0.08945686900958466, 0.09584664536741214, 0.10862619808306709, 0.08012820512820513, 0.08653846153846154, 0.060897435897435896, 0.10576923076923077, 0.12179487179487179, 0.11538461538461539, 0.10576923076923077, 0.10256410256410256, 0.08974358974358974, 0.11538461538461539, 0.10256410256410256, 0.057692307692307696, 0.125, 0.11538461538461539, 0.08974358974358974, 0.08653846153846154]"
6,"[0.07348242811501597, 0.10543130990415335, 0.09904153354632587, 0.08306709265175719, 0.0926517571884984, 0.0926517571884984, 0.09584664536741214, 0.12460063897763578, 0.08945686900958466, 0.08945686900958466, 0.08626198083067092, 0.11501597444089456, 0.10223642172523961, 0.0926517571884984, 0.10862619808306709, 0.09904153354632587, 0.08333333333333333, 0.09935897435897435, 0.08653846153846154, 0.10576923076923077, 0.09935897435897435, 0.08974358974358974, 0.11538461538461539, 0.08974358974358974, 0.10256410256410256, 0.09294871794871795, 0.08653846153846154, 0.14743589743589744, 0.10256410256410256, 0.12179487179487179, 0.07371794871794872, 0.10576923076923077]"
7,"[0.11182108626198083, 0.09904153354632587, 0.08626198083067092, 0.019169329073482427, 0.11501597444089456, 0.07667731629392971, 0.09904153354632587, 0.07987220447284345, 0.07667731629392971, 0.0670926517571885, 0.0926517571884984, 0.10543130990415335, 0.08945686900958466, 0.08945686900958466, 0.09584664536741214, 0.10862619808306709, 0.13141025641025642, 0.09935897435897435, 0.08974358974358974, 0.10576923076923077, 0.11858974358974358, 0.11538461538461539, 0.10576923076923077, 0.07371794871794872, 0.10897435897435898, 0.11858974358974358, 0.10256410256410256, 0.057692307692307696, 0.09935897435897435, 0.11538461538461539, 0.08974358974358974, 0.08653846153846154]"
8,"[0.07348242811501597, 0.10543130990415335, 0.09904153354632587, 0.08306709265175719, 0.10862619808306709, 0.0926517571884984, 0.09584664536741214, 0.12460063897763578, 0.08945686900958466, 0.09584664536741214, 0.08626198083067092, 0.11501597444089456, 0.10223642172523961, 0.10223642172523961, 0.10862619808306709, 0.07348242811501597, 0.1346153846153846, 0.11858974358974358, 0.08653846153846154, 0.10576923076923077, 0.09935897435897435, 0.08974358974358974, 0.11538461538461539, 0.08974358974358974, 0.10256410256410256, 0.09294871794871795, 0.08653846153846154, 0.10897435897435898, 0.10256410256410256, 0.12179487179487179, 0.07371794871794872, 0.10576923076923077]"
9,"[0.11182108626198083, 0.09904153354632587, 0.08626198083067092, 0.07667731629392971, 0.11501597444089456, 0.0926517571884984, 0.09904153354632587, 0.08626198083067092, 0.07667731629392971, 0.0670926517571885, 0.0926517571884984, 0.10543130990415335, 0.08945686900958466, 0.08945686900958466, 0.09584664536741214, 0.04472843450479233, 0.13141025641025642, 0.09935897435897435, 0.08974358974358974, 0.10576923076923077, 0.11858974358974358, 0.11538461538461539, 0.10576923076923077, 0.09615384615384616, 0.10897435897435898, 0.11538461538461539, 0.10256410256410256, 0.057692307692307696, 0.09935897435897435, 0.11217948717948718, 0.08974358974358974, 0.08653846153846154]"
