none,[]
0,"[0.0926517571884984, 0.10862619808306709, 0.08626198083067092, 0.19169329073482427, 0.12779552715654952, 0.0926517571884984, 0.13099041533546327, 0.08306709265175719, 0.07667731629392971, 0.07028753993610223, 0.16293929712460065, 0.13099041533546327, 0.10862619808306709, 0.10862619808306709, 0.10862619808306709, 0.10862619808306709, 0.09935897435897435, 0.09615384615384616, 0.08333333333333333, 0.09935897435897435, 0.09935897435897435, 0.060897435897435896, 0.10256410256410256, 0.10256410256410256, 0.08012820512820513, 0.08012820512820513, 0.10256410256410256, 0.10256410256410256, 0.09615384615384616, 0.10256410256410256, 0.11538461538461539, 0.08653846153846154]"
1,"[0.11182108626198083, 0.08306709265175719, 0.054313099041533544, 0.10862619808306709, 0.09584664536741214, 0.0926517571884984, 0.09904153354632587, 0.07987220447284345, 0.10543130990415335, 0.09904153354632587, 0.08626198083067092, 0.12140575079872204, 0.09904153354632587, 0.0670926517571885, 0.1182108626198083, 0.10223642172523961, 0.08333333333333333, 0.09615384615384616, 0.07692307692307693, 0.09935897435897435, 0.12179487179487179, 0.11538461538461539, 0.10576923076923077, 0.1282051282051282, 0.10256410256410256, 0.11538461538461539, 0.08974358974358974, 0.09935897435897435, 0.09615384615384616, 0.11217948717948718, 0.09615384615384616, 0.08653846153846154]"
2,"[0.08945686900958466, 0.08306709265175719, 0.04472843450479233, 0.13738019169329074, 0.04153354632587859, 0.09904153354632587, 0.09584664536741214, 0.12460063897763578, 0.07667731629392971, 0.12140575079872204, 0.08306709265175719, 0.134185303514377, 0.06070287539936102, 0.0926517571884984, 0.09584664536741214, 0.12140575079872204, 0.13141025641025642, 0.09615384615384616, 0.08333333333333333, 0.09935897435897435, 0.12179487179487179, 0.11538461538461539, 0.10576923076923077, 0.08974358974358974, 0.11217948717948718, 0.08333333333333333, 0.08974358974358974, 0.10256410256410256, 0.11858974358974358, 0.10256410256410256, 0.09615384615384616, 0.08653846153846154]"
3,"[0.07348242811501597, 0.08306709265175719, 0.054313099041533544, 0.13738019169329074, 0.09584664536741214, 0.09904153354632587, 0.10223642172523961, 0.12460063897763578, 0.10223642172523961, 0.09584664536741214, 0.08626198083067092, 0.134185303514377, 0.09904153354632587, 0.0926517571884984, 0.07028753993610223, 0.09904153354632587, 0.08333333333333333, 0.09615384615384616, 0.08333333333333333, 0.09935897435897435, 0.12179487179487179, 0.11538461538461539, 0.0673076923076923, 0.10256410256410256, 0.13782051282051283, 0.10576923076923077, 0.14743589743589744, 0.09935897435897435, 0.07692307692307693, 0.08653846153846154, 0.09615384615384616, 0.09294871794871795]"
4,"[0.08945686900958466, 0.08306709265175719, 0.07987220447284345, 0.13738019169329074, 0.09584664536741214, 0.09904153354632587, 0.13099041533546327, 0.12460063897763578, 0.07667731629392971, 0.09584664536741214, 0.08306709265175719, 0.134185303514377, 0.06070287539936102, 0.0926517571884984, 0.10223642172523961, 0.09904153354632587, 0.13141025641025642, 0.09615384615384616, 0.08333333333333333, 0.09935897435897435, 0.12179487179487179, 0.11538461538461539, 0.0673076923076923, 0.10256410256410256, 0.13141025641025642, 0.11858974358974358, 0.09935897435897435, 0.10256410256410256, 0.11858974358974358, 0.08974358974358974, 0.13141025641025642, 0.13782051282051283]"
5,"[0.07348242811501597, 0.08306709265175719, 0.054313099041533544, 0.13738019169329074, 0.09584664536741214, 0.09904153354632587, 0.07348242811501597, 0.12460063897763578, 0.10223642172523961, 0.09584664536741214, 0.08626198083067092, 0.134185303514377, 0.09904153354632587, 0.0926517571884984, 0.07028753993610223, 0.09904153354632587, 0.08333333333333333, 0.09615384615384616, 0.08333333333333333, 0.09935897435897435, 0.12179487179487179, 0.11538461538461539, 0.0673076923076923, 0.10256410256410256, 0.14102564102564102, 0.10576923076923077, 0.14743589743589744, 0.09935897435897435, 0.07692307692307693, 0.08653846153846154, 0.09615384615384616, 0.09294871794871795]"
6,"[0.08945686900958466, 0.08306709265175719, 0.134185303514377, 0.13738019169329074, 0.09584664536741214, 0.09904153354632587, 0.13099041533546327, 0.12460063897763578, 0.11182108626198083, 0.09584664536741214, 0.08306709265175719, 0.07987220447284345, 0.06070287539936102, 0.0926517571884984, 0.10223642172523961, 0.09904153354632587, 0.08333333333333333, 0.09615384615384616, 0.08333333333333333, 0.09935897435897435, 0.12179487179487179, 0.11538461538461539, 0.0673076923076923, 0.10256410256410256, 0.13141025641025642, 0.10256410256410256, 0.09935897435897435, 0.10256410256410256, 0.10576923076923077, 0.08974358974358974, 0.13141025641025642, 0.08974358974358974]"
7,"[0.07348242811501597, 0.08306709265175719, 0.054313099041533544, 0.13738019169329074, 0.09584664536741214, 0.09904153354632587, 0.09584664536741214, 0.12460063897763578, 0.10223642172523961, 0.09584664536741214, 0.10543130990415335, 0.134185303514377, 0.09904153354632587, 0.0926517571884984, 0.07028753993610223, 0.08306709265175719, 0.08333333333333333, 0.09615384615384616, 0.08333333333333333, 0.09935897435897435, 0.12179487179487179, 0.11538461538461539, 0.0673076923076923, 0.10256410256410256, 0.125, 0.10576923076923077, 0.14743589743589744, 0.09935897435897435, 0.07692307692307693, 0.09935897435897435, 0.09935897435897435, 0.09294871794871795]"
8,"[0.08945686900958466, 0.08306709265175719, 0.04153354632587859, 0.13738019169329074, 0.09584664536741214, 0.09904153354632587, 0.13099041533546327, 0.12460063897763578, 0.11501597444089456, 0.09584664536741214, 0.08306709265175719, 0.1501597444089457, 0.06070287539936102, 0.0926517571884984, 0.18849840255591055, 0.09904153354632587, 0.08333333333333333, 0.09615384615384616, 0.08333333333333333, 0.03205128205128205, 0.12179487179487179, 0.11538461538461539, 0.0673076923076923, 0.10256410256410256, 0.13141025641025642, 0.08012820512820513, 0.09935897435897435, 0.10256410256410256, 0.10897435897435898, 0.08974358974358974, 0.13141025641025642, 0.08974358974358974]"
9,"[0.11182108626198083, 0.08306709265175719, 0.054313099041533544, 0.13738019169329074, 0.09584664536741214, 0.09904153354632587, 0.12460063897763578, 0.12460063897763578, 0.10223642172523961, 0.09584664536741214, 0.134185303514377, 0.134185303514377, 0.12140575079872204, 0.0926517571884984, 0.07028753993610223, 0.10223642172523961, 0.08333333333333333, 0.09615384615384616, 0.08012820512820513, 0.09935897435897435, 0.12179487179487179, 0.11538461538461539, 0.0673076923076923, 0.10256410256410256, 0.07371794871794872, 0.10576923076923077, 0.14743589743589744, 0.10256410256410256, 0.07692307692307693, 0.08653846153846154, 0.09935897435897435, 0.07371794871794872]"
10,"[0.08945686900958466, 0.08306709265175719, 0.11501597444089456, 0.13738019169329074, 0.09584664536741214, 0.09904153354632587, 0.13099041533546327, 0.12460063897763578, 0.10862619808306709, 0.09584664536741214, 0.08306709265175719, 0.07348242811501597, 0.06070287539936102, 0.0926517571884984, 0.19808306709265175, 0.09904153354632587, 0.08333333333333333, 0.09615384615384616, 0.08333333333333333, 0.07371794871794872, 0.12179487179487179, 0.11538461538461539, 0.0673076923076923, 0.10256410256410256, 0.13141025641025642, 0.1346153846153846, 0.10256410256410256, 0.05128205128205128, 0.09615384615384616, 0.08653846153846154, 0.09615384615384616, 0.08974358974358974]"
11,"[0.09904153354632587, 0.08306709265175719, 0.054313099041533544, 0.051118210862619806, 0.09584664536741214, 0.09904153354632587, 0.12140575079872204, 0.12460063897763578, 0.10223642172523961, 0.09584664536741214, 0.13099041533546327, 0.134185303514377, 0.09584664536741214, 0.0926517571884984, 0.07028753993610223, 0.12460063897763578, 0.08333333333333333, 0.09615384615384616, 0.08012820512820513, 0.09935897435897435, 0.12179487179487179, 0.11538461538461539, 0.0673076923076923, 0.10256410256410256, 0.0641025641025641, 0.10576923076923077, 0.14743589743589744, 0.1282051282051282, 0.07692307692307693, 0.08653846153846154, 0.09935897435897435, 0.0641025641025641]"
12,"[0.08945686900958466, 0.08306709265175719, 0.11501597444089456, 0.13738019169329074, 0.09584664536741214, 0.09904153354632587, 0.13099041533546327, 0.12460063897763578, 0.10543130990415335, 0.09584664536741214, 0.08306709265175719, 0.07348242811501597, 0.06070287539936102, 0.0926517571884984, 0.19808306709265175, 0.09904153354632587, 0.08333333333333333, 0.09615384615384616, 0.08333333333333333, 0.07371794871794872, 0.12179487179487179, 0.11538461538461539, 0.0673076923076923, 0.10256410256410256, 0.13141025641025642, 0.11217948717948718, 0.08974358974358974, 0.035256410256410256, 0.09615384615384616, 0.08653846153846154, 0.08333333333333333, 0.08974358974358974]"
13,"[0.09904153354632587, 0.08306709265175719, 0.054313099041533544, 0.02875399361022364, 0.09584664536741214, 0.09904153354632587, 0.12140575079872204, 0.12460063897763578, 0.10223642172523961, 0.09904153354632587, 0.13099041533546327, 0.134185303514377, 0.13738019169329074, 0.0926517571884984, 0.07028753993610223, 0.07987220447284345, 0.08333333333333333, 0.09615384615384616, 0.08012820512820513, 0.08974358974358974, 0.12179487179487179, 0.11538461538461539, 0.0673076923076923, 0.10256410256410256, 0.08653846153846154, 0.10576923076923077, 0.14743589743589744, 0.1346153846153846, 0.07692307692307693, 0.08653846153846154, 0.09935897435897435, 0.0641025641025641]"
14,"[0.08945686900958466, 0.08306709265175719, 0.11501597444089456, 0.13738019169329074, 0.07028753993610223, 0.09904153354632587, 0.13099041533546327, 0.12460063897763578, 0.10862619808306709, 0.09584664536741214, 0.08306709265175719, 0.07348242811501597, 0.06070287539936102, 0.0926517571884984, 0.14696485623003194, 0.09904153354632587, 0.08333333333333333, 0.09615384615384616, 0.08333333333333333, 0.07371794871794872, 0.12179487179487179, 0.11538461538461539, 0.0673076923076923, 0.10256410256410256, 0.13141025641025642, 0.11858974358974358, 0.125, 0.035256410256410256, 0.1282051282051282, 0.08974358974358974, 0.08653846153846154, 0.08974358974358974]"
15,"[0.09904153354632587, 0.08306709265175719, 0.054313099041533544, 0.03194888178913738, 0.09584664536741214, 0.09904153354632587, 0.12140575079872204, 0.12460063897763578, 0.10223642172523961, 0.10223642172523961, 0.13099041533546327, 0.134185303514377, 0.13099041533546327, 0.0926517571884984, 0.07028753993610223, 0.05750798722044728, 0.08333333333333333, 0.09615384615384616, 0.08333333333333333, 0.09935897435897435, 0.12179487179487179, 0.11538461538461539, 0.0673076923076923, 0.10256410256410256, 0.09935897435897435, 0.10576923076923077, 0.14743589743589744, 0.1346153846153846, 0.07692307692307693, 0.08653846153846154, 0.09935897435897435, 0.07371794871794872]"
16,"[0.08945686900958466, 0.08306709265175719, 0.11501597444089456, 0.13738019169329074, 0.022364217252396165, 0.09904153354632587, 0.13099041533546327, 0.12460063897763578, 0.10543130990415335, 0.09584664536741214, 0.08306709265175719, 0.07348242811501597, 0.06070287539936102, 0.0926517571884984, 0.09904153354632587, 0.09904153354632587, 0.08333333333333333, 0.09615384615384616, 0.08333333333333333, 0.07371794871794872, 0.12179487179487179, 0.11538461538461539, 0.0673076923076923, 0.10256410256410256, 0.13141025641025642, 0.11858974358974358, 0.1282051282051282, 0.08012820512820513, 0.1282051282051282, 0.08974358974358974, 0.13141025641025642, 0.08974358974358974]"
17,"[0.10862619808306709, 0.08306709265175719, 0.054313099041533544, 0.08626198083067092, 0.09584664536741214, 0.09904153354632587, 0.12140575079872204, 0.12460063897763578, 0.10223642172523961, 0.09584664536741214, 0.13099041533546327, 0.134185303514377, 0.12779552715654952, 0.0926517571884984, 0.07028753993610223, 0.06389776357827476, 0.08333333333333333, 0.09615384615384616, 0.08333333333333333, 0.09935897435897435, 0.12179487179487179, 0.11538461538461539, 0.0673076923076923, 0.10256410256410256, 0.10256410256410256, 0.10576923076923077, 0.14743589743589744, 0.1282051282051282, 0.07692307692307693, 0.08653846153846154, 0.09935897435897435, 0.09294871794871795]"
18,"[0.08945686900958466, 0.08306709265175719, 0.11501597444089456, 0.13738019169329074, 0.025559105431309903, 0.09904153354632587, 0.13099041533546327, 0.12460063897763578, 0.09904153354632587, 0.09584664536741214, 0.08306709265175719, 0.07348242811501597, 0.06070287539936102, 0.0926517571884984, 0.09904153354632587, 0.09904153354632587, 0.08333333333333333, 0.09615384615384616, 0.08333333333333333, 0.07371794871794872, 0.12179487179487179, 0.11538461538461539, 0.0673076923076923, 0.10256410256410256, 0.13141025641025642, 0.11858974358974358, 0.13141025641025642, 0.10256410256410256, 0.1282051282051282, 0.08974358974358974, 0.13141025641025642, 0.08974358974358974]"
19,"[0.10862619808306709, 0.08306709265175719, 0.054313099041533544, 0.0670926517571885, 0.09584664536741214, 0.09904153354632587, 0.10543130990415335, 0.12460063897763578, 0.10223642172523961, 0.09584664536741214, 0.13099041533546327, 0.134185303514377, 0.13099041533546327, 0.0926517571884984, 0.07028753993610223, 0.07028753993610223, 0.08333333333333333, 0.09615384615384616, 0.08333333333333333, 0.09935897435897435, 0.12179487179487179, 0.11538461538461539, 0.0673076923076923, 0.10256410256410256, 0.09935897435897435, 0.10576923076923077, 0.14743589743589744, 0.14743589743589744, 0.07692307692307693, 0.08653846153846154, 0.09935897435897435, 0.09294871794871795]"
