eigenvector_centrality,[31 30 29]
19,"[0.13099041533546327, 0.11182108626198083, 0.134185303514377, 0.10543130990415335, 0.11501597444089456, 0.08945686900958466, 0.08626198083067092, 0.02875399361022364, 0.07667731629392971, 0.09584664536741214, 0.10543130990415335, 0.07667731629392971, 0.11182108626198083, 0.08945686900958466, 0.09584664536741214, 0.10543130990415335, 0.13141025641025642, 0.07371794871794872, 0.125, 0.10576923076923077, 0.09294871794871795, 0.11538461538461539, 0.10576923076923077, 0.13141025641025642, 0.08653846153846154, 0.10256410256410256, 0.10256410256410256, 0.08974358974358974, 0.09935897435897435, 0.08974358974358974, 0.09615384615384616, 0.10256410256410256]"
20,"[0.07348242811501597, 0.1182108626198083, 0.07667731629392971, 0.0926517571884984, 0.10223642172523961, 0.0926517571884984, 0.09584664536741214, 0.12460063897763578, 0.12140575079872204, 0.09584664536741214, 0.08626198083067092, 0.14376996805111822, 0.09904153354632587, 0.12140575079872204, 0.07987220447284345, 0.09904153354632587, 0.09615384615384616, 0.11858974358974358, 0.08653846153846154, 0.10897435897435898, 0.11858974358974358, 0.15064102564102563, 0.07371794871794872, 0.08974358974358974, 0.10256410256410256, 0.09294871794871795, 0.125, 0.10897435897435898, 0.08653846153846154, 0.12179487179487179, 0.07371794871794872, 0.09615384615384616]"
21,"[0.14696485623003194, 0.11182108626198083, 0.134185303514377, 0.14376996805111822, 0.11501597444089456, 0.14376996805111822, 0.1182108626198083, 0.07987220447284345, 0.07667731629392971, 0.12779552715654952, 0.14696485623003194, 0.07667731629392971, 0.13099041533546327, 0.08945686900958466, 0.09584664536741214, 0.11182108626198083, 0.13141025641025642, 0.10897435897435898, 0.14423076923076922, 0.10576923076923077, 0.08333333333333333, 0.11538461538461539, 0.10576923076923077, 0.14423076923076922, 0.10897435897435898, 0.10256410256410256, 0.10256410256410256, 0.125, 0.09935897435897435, 0.09615384615384616, 0.1346153846153846, 0.10256410256410256]"
22,"[0.07348242811501597, 0.11501597444089456, 0.0926517571884984, 0.0926517571884984, 0.10223642172523961, 0.0926517571884984, 0.09584664536741214, 0.134185303514377, 0.13099041533546327, 0.09584664536741214, 0.08626198083067092, 0.1501597444089457, 0.09904153354632587, 0.12460063897763578, 0.10223642172523961, 0.09904153354632587, 0.10897435897435898, 0.11858974358974358, 0.08653846153846154, 0.1282051282051282, 0.11858974358974358, 0.14423076923076922, 0.11858974358974358, 0.08974358974358974, 0.10256410256410256, 0.08333333333333333, 0.1346153846153846, 0.10897435897435898, 0.10897435897435898, 0.12179487179487179, 0.07371794871794872, 0.09615384615384616]"
23,"[0.1501597444089457, 0.11182108626198083, 0.134185303514377, 0.12779552715654952, 0.11501597444089456, 0.14376996805111822, 0.10543130990415335, 0.07987220447284345, 0.07667731629392971, 0.11501597444089456, 0.10862619808306709, 0.07667731629392971, 0.14696485623003194, 0.08945686900958466, 0.09584664536741214, 0.12779552715654952, 0.13141025641025642, 0.10256410256410256, 0.15064102564102563, 0.10576923076923077, 0.08974358974358974, 0.11538461538461539, 0.10576923076923077, 0.15705128205128205, 0.10576923076923077, 0.10256410256410256, 0.10256410256410256, 0.13141025641025642, 0.09935897435897435, 0.12179487179487179, 0.14102564102564102, 0.10256410256410256]"
24,"[0.07348242811501597, 0.134185303514377, 0.1182108626198083, 0.0926517571884984, 0.12140575079872204, 0.0926517571884984, 0.09584664536741214, 0.15335463258785942, 0.15335463258785942, 0.09584664536741214, 0.08626198083067092, 0.14376996805111822, 0.09904153354632587, 0.15654952076677317, 0.14376996805111822, 0.09904153354632587, 0.14102564102564102, 0.11858974358974358, 0.08653846153846154, 0.13782051282051283, 0.11858974358974358, 0.15384615384615385, 0.16346153846153846, 0.08974358974358974, 0.10256410256410256, 0.125, 0.13141025641025642, 0.10897435897435898, 0.15384615384615385, 0.12179487179487179, 0.07371794871794872, 0.1282051282051282]"
25,"[0.15654952076677317, 0.11182108626198083, 0.134185303514377, 0.13099041533546327, 0.11501597444089456, 0.10543130990415335, 0.11501597444089456, 0.07987220447284345, 0.07667731629392971, 0.12779552715654952, 0.19808306709265175, 0.07667731629392971, 0.1853035143769968, 0.08945686900958466, 0.09584664536741214, 0.11501597444089456, 0.13141025641025642, 0.11538461538461539, 0.14423076923076922, 0.10576923076923077, 0.11217948717948718, 0.11538461538461539, 0.10576923076923077, 0.1282051282051282, 0.1346153846153846, 0.10256410256410256, 0.10256410256410256, 0.16025641025641027, 0.09935897435897435, 0.07051282051282051, 0.07051282051282051, 0.09935897435897435]"
26,"[0.07348242811501597, 0.08626198083067092, 0.09904153354632587, 0.0926517571884984, 0.07987220447284345, 0.0926517571884984, 0.09584664536741214, 0.10862619808306709, 0.12460063897763578, 0.09584664536741214, 0.08626198083067092, 0.08306709265175719, 0.09904153354632587, 0.13738019169329074, 0.10862619808306709, 0.09904153354632587, 0.1282051282051282, 0.11858974358974358, 0.08653846153846154, 0.09615384615384616, 0.11858974358974358, 0.12179487179487179, 0.11538461538461539, 0.08974358974358974, 0.10256410256410256, 0.1282051282051282, 0.10897435897435898, 0.10897435897435898, 0.14423076923076922, 0.20512820512820512, 0.08974358974358974, 0.041666666666666664]"
27,"[0.0926517571884984, 0.11182108626198083, 0.134185303514377, 0.08626198083067092, 0.11501597444089456, 0.0926517571884984, 0.09904153354632587, 0.07987220447284345, 0.07667731629392971, 0.10223642172523961, 0.13099041533546327, 0.07667731629392971, 0.14376996805111822, 0.08945686900958466, 0.09584664536741214, 0.07028753993610223, 0.13141025641025642, 0.07692307692307693, 0.10576923076923077, 0.10576923076923077, 0.10897435897435898, 0.11538461538461539, 0.10576923076923077, 0.10897435897435898, 0.10576923076923077, 0.10256410256410256, 0.10256410256410256, 0.11858974358974358, 0.09935897435897435, 0.08974358974358974, 0.15705128205128205, 0.10576923076923077]"
28,"[0.07348242811501597, 0.07348242811501597, 0.09904153354632587, 0.0926517571884984, 0.07987220447284345, 0.0926517571884984, 0.09584664536741214, 0.10862619808306709, 0.11501597444089456, 0.09584664536741214, 0.08626198083067092, 0.07348242811501597, 0.09904153354632587, 0.10862619808306709, 0.09904153354632587, 0.09904153354632587, 0.125, 0.11858974358974358, 0.08653846153846154, 0.08653846153846154, 0.11858974358974358, 0.09294871794871795, 0.09615384615384616, 0.08974358974358974, 0.10256410256410256, 0.12179487179487179, 0.08333333333333333, 0.10897435897435898, 0.09615384615384616, 0.23397435897435898, 0.21794871794871795, 0.10576923076923077]"
29,"[0.0926517571884984, 0.11182108626198083, 0.134185303514377, 0.08626198083067092, 0.11501597444089456, 0.0926517571884984, 0.09904153354632587, 0.07987220447284345, 0.07667731629392971, 0.09904153354632587, 0.13099041533546327, 0.07667731629392971, 0.13738019169329074, 0.08945686900958466, 0.09584664536741214, 0.07028753993610223, 0.13141025641025642, 0.07692307692307693, 0.10576923076923077, 0.10576923076923077, 0.10897435897435898, 0.11538461538461539, 0.10576923076923077, 0.10897435897435898, 0.10256410256410256, 0.10256410256410256, 0.10256410256410256, 0.11858974358974358, 0.09935897435897435, 0.08974358974358974, 0.16666666666666666, 0.10576923076923077]"
30,"[0.07348242811501597, 0.07348242811501597, 0.09904153354632587, 0.0926517571884984, 0.07987220447284345, 0.0926517571884984, 0.09584664536741214, 0.10862619808306709, 0.11501597444089456, 0.09584664536741214, 0.08626198083067092, 0.07348242811501597, 0.09904153354632587, 0.10862619808306709, 0.09904153354632587, 0.09904153354632587, 0.125, 0.11858974358974358, 0.08653846153846154, 0.08653846153846154, 0.11858974358974358, 0.09294871794871795, 0.09615384615384616, 0.08974358974358974, 0.10256410256410256, 0.12179487179487179, 0.08333333333333333, 0.10897435897435898, 0.15705128205128205, 0.09935897435897435, 0.16346153846153846, 0.08974358974358974]"
31,"[0.0926517571884984, 0.11182108626198083, 0.134185303514377, 0.08626198083067092, 0.11501597444089456, 0.0926517571884984, 0.09904153354632587, 0.07987220447284345, 0.07667731629392971, 0.09904153354632587, 0.13099041533546327, 0.07667731629392971, 0.13738019169329074, 0.08945686900958466, 0.09584664536741214, 0.07028753993610223, 0.13141025641025642, 0.07692307692307693, 0.10576923076923077, 0.10576923076923077, 0.10897435897435898, 0.11538461538461539, 0.10576923076923077, 0.10897435897435898, 0.10256410256410256, 0.10256410256410256, 0.10256410256410256, 0.11858974358974358, 0.10897435897435898, 0.22115384615384615, 0.16025641025641027, 0.08974358974358974]"
32,"[0.07348242811501597, 0.07348242811501597, 0.09904153354632587, 0.0926517571884984, 0.07987220447284345, 0.0926517571884984, 0.09584664536741214, 0.10862619808306709, 0.11501597444089456, 0.09584664536741214, 0.08626198083067092, 0.07348242811501597, 0.09904153354632587, 0.09904153354632587, 0.10543130990415335, 0.09904153354632587, 0.125, 0.11858974358974358, 0.08653846153846154, 0.08653846153846154, 0.11858974358974358, 0.07692307692307693, 0.07051282051282051, 0.08974358974358974, 0.10256410256410256, 0.10897435897435898, 0.07692307692307693, 0.10897435897435898, 0.1858974358974359, 0.1858974358974359, 0.21153846153846154, 0.08974358974358974]"
33,"[0.0926517571884984, 0.11182108626198083, 0.134185303514377, 0.08626198083067092, 0.11501597444089456, 0.0926517571884984, 0.09904153354632587, 0.07987220447284345, 0.07667731629392971, 0.09904153354632587, 0.13099041533546327, 0.07667731629392971, 0.13738019169329074, 0.08945686900958466, 0.09584664536741214, 0.07028753993610223, 0.13141025641025642, 0.07692307692307693, 0.10576923076923077, 0.10576923076923077, 0.10897435897435898, 0.11538461538461539, 0.10576923076923077, 0.10897435897435898, 0.10256410256410256, 0.10256410256410256, 0.10256410256410256, 0.11858974358974358, 0.32051282051282054, 0.3333333333333333, 0.2403846153846154, 0.08974358974358974]"
34,"[0.07348242811501597, 0.07348242811501597, 0.09904153354632587, 0.0926517571884984, 0.07987220447284345, 0.0926517571884984, 0.09584664536741214, 0.10862619808306709, 0.11501597444089456, 0.09584664536741214, 0.08626198083067092, 0.07348242811501597, 0.09904153354632587, 0.09584664536741214, 0.1853035143769968, 0.09904153354632587, 0.125, 0.11858974358974358, 0.08653846153846154, 0.08653846153846154, 0.11858974358974358, 0.08012820512820513, 0.09615384615384616, 0.08974358974358974, 0.10256410256410256, 0.10897435897435898, 0.09935897435897435, 0.10897435897435898, 0.1987179487179487, 0.21794871794871795, 0.20512820512820512, 0.08974358974358974]"
35,"[0.0926517571884984, 0.11182108626198083, 0.134185303514377, 0.08626198083067092, 0.11501597444089456, 0.0926517571884984, 0.09904153354632587, 0.07987220447284345, 0.07667731629392971, 0.09904153354632587, 0.13099041533546327, 0.07667731629392971, 0.13099041533546327, 0.08945686900958466, 0.09584664536741214, 0.08945686900958466, 0.13141025641025642, 0.07692307692307693, 0.10576923076923077, 0.10576923076923077, 0.10897435897435898, 0.11538461538461539, 0.10576923076923077, 0.10897435897435898, 0.10256410256410256, 0.10256410256410256, 0.10256410256410256, 0.1346153846153846, 0.28846153846153844, 0.3974358974358974, 0.23397435897435898, 0.08974358974358974]"
36,"[0.07348242811501597, 0.07348242811501597, 0.09904153354632587, 0.0926517571884984, 0.07987220447284345, 0.0926517571884984, 0.09584664536741214, 0.10862619808306709, 0.11501597444089456, 0.09584664536741214, 0.08626198083067092, 0.07348242811501597, 0.09904153354632587, 0.1182108626198083, 0.17252396166134185, 0.09904153354632587, 0.125, 0.11858974358974358, 0.08653846153846154, 0.08653846153846154, 0.11858974358974358, 0.11858974358974358, 0.14423076923076922, 0.08974358974358974, 0.1346153846153846, 0.11538461538461539, 0.13782051282051283, 0.10897435897435898, 0.1955128205128205, 0.22756410256410256, 0.32051282051282054, 0.08974358974358974]"
37,"[0.0926517571884984, 0.11182108626198083, 0.134185303514377, 0.08626198083067092, 0.11501597444089456, 0.0926517571884984, 0.09904153354632587, 0.07987220447284345, 0.10862619808306709, 0.09904153354632587, 0.12779552715654952, 0.07667731629392971, 0.11501597444089456, 0.18849840255591055, 0.09584664536741214, 0.12460063897763578, 0.13141025641025642, 0.07692307692307693, 0.10576923076923077, 0.10576923076923077, 0.08653846153846154, 0.21153846153846154, 0.10576923076923077, 0.11858974358974358, 0.08653846153846154, 0.20512820512820512, 0.10256410256410256, 0.11217948717948718, 0.2724358974358974, 0.3301282051282051, 0.21474358974358973, 0.08974358974358974]"
38,"[0.07348242811501597, 0.07348242811501597, 0.09904153354632587, 0.0926517571884984, 0.07987220447284345, 0.0926517571884984, 0.09584664536741214, 0.10862619808306709, 0.11501597444089456, 0.12140575079872204, 0.10862619808306709, 0.07348242811501597, 0.16613418530351437, 0.16613418530351437, 0.1501597444089457, 0.09904153354632587, 0.125, 0.11858974358974358, 0.08653846153846154, 0.08653846153846154, 0.13141025641025642, 0.13782051282051283, 0.15064102564102563, 0.08974358974358974, 0.11217948717948718, 0.1955128205128205, 0.13782051282051283, 0.10897435897435898, 0.1858974358974359, 0.22115384615384615, 0.4326923076923077, 0.08974358974358974]"
39,"[0.0926517571884984, 0.11182108626198083, 0.134185303514377, 0.08626198083067092, 0.11501597444089456, 0.0926517571884984, 0.08306709265175719, 0.07987220447284345, 0.10862619808306709, 0.09904153354632587, 0.12779552715654952, 0.07667731629392971, 0.10543130990415335, 0.134185303514377, 0.28115015974440893, 0.08945686900958466, 0.08333333333333333, 0.07692307692307693, 0.10576923076923077, 0.10576923076923077, 0.07371794871794872, 0.15384615384615385, 0.2916666666666667, 0.08333333333333333, 0.07051282051282051, 0.19230769230769232, 0.15705128205128205, 0.11538461538461539, 0.3173076923076923, 0.34935897435897434, 0.25, 0.08974358974358974]"
40,"[0.12140575079872204, 0.07348242811501597, 0.09904153354632587, 0.0926517571884984, 0.07987220447284345, 0.18849840255591055, 0.09584664536741214, 0.10862619808306709, 0.11501597444089456, 0.12140575079872204, 0.10543130990415335, 0.07348242811501597, 0.1182108626198083, 0.15654952076677317, 0.134185303514377, 0.19808306709265175, 0.12179487179487179, 0.20512820512820512, 0.08653846153846154, 0.08653846153846154, 0.1987179487179487, 0.1282051282051282, 0.13782051282051283, 0.08974358974358974, 0.11217948717948718, 0.19230769230769232, 0.125, 0.10897435897435898, 0.16987179487179488, 0.22435897435897437, 0.4551282051282051, 0.08974358974358974]"
41,"[0.0926517571884984, 0.0926517571884984, 0.08626198083067092, 0.08626198083067092, 0.24600638977635783, 0.07667731629392971, 0.05750798722044728, 0.16932907348242812, 0.10862619808306709, 0.0926517571884984, 0.08945686900958466, 0.10543130990415335, 0.16613418530351437, 0.2779552715654952, 0.25878594249201275, 0.04792332268370607, 0.08333333333333333, 0.057692307692307696, 0.060897435897435896, 0.10576923076923077, 0.16346153846153846, 0.21794871794871795, 0.33653846153846156, 0.05448717948717949, 0.15064102564102563, 0.2467948717948718, 0.15384615384615385, 0.09935897435897435, 0.2948717948717949, 0.3557692307692308, 0.23717948717948717, 0.08974358974358974]"
42,"[0.12140575079872204, 0.07348242811501597, 0.08626198083067092, 0.08306709265175719, 0.0670926517571885, 0.19488817891373802, 0.16613418530351437, 0.08306709265175719, 0.10862619808306709, 0.12140575079872204, 0.10543130990415335, 0.0670926517571885, 0.13738019169329074, 0.14057507987220447, 0.12460063897763578, 0.2747603833865815, 0.08653846153846154, 0.11858974358974358, 0.08333333333333333, 0.08333333333333333, 0.1987179487179487, 0.12179487179487179, 0.13141025641025642, 0.25961538461538464, 0.12179487179487179, 0.18269230769230768, 0.10576923076923077, 0.14102564102564102, 0.16666666666666666, 0.13141025641025642, 0.483974358974359, 0.08974358974358974]"
