eigenvector_centrality,[31 30 29]
10,"[0.04153354632587859, 0.02875399361022364, 0.03514376996805112, 0.038338658146964855, 0.04153354632587859, 0.025559105431309903, 0.022364217252396165, 0.02875399361022364, 0.06070287539936102, 0.03194888178913738, 0.13099041533546327, 0.07028753993610223, 0.038338658146964855, 0.10862619808306709, 0.1182108626198083, 0.02875399361022364, 0.05128205128205128, 0.035256410256410256, 0.10576923076923077, 0.11217948717948718, 0.035256410256410256, 0.060897435897435896, 0.057692307692307696, 0.022435897435897436, 0.041666666666666664, 0.05448717948717949, 0.07692307692307693, 0.038461538461538464, 0.09615384615384616, 0.04487179487179487, 0.028846153846153848, 0.09935897435897435]"
11,"[0.0926517571884984, 0.02875399361022364, 0.054313099041533544, 0.03194888178913738, 0.02875399361022364, 0.0926517571884984, 0.051118210862619806, 0.04472843450479233, 0.038338658146964855, 0.09904153354632587, 0.04472843450479233, 0.02875399361022364, 0.13738019169329074, 0.01597444089456869, 0.03194888178913738, 0.07028753993610223, 0.028846153846153848, 0.05128205128205128, 0.022435897435897436, 0.022435897435897436, 0.10897435897435898, 0.022435897435897436, 0.041666666666666664, 0.10897435897435898, 0.038461538461538464, 0.0641025641025641, 0.03205128205128205, 0.028846153846153848, 0.04487179487179487, 0.10897435897435898, 0.060897435897435896, 0.022435897435897436]"
12,"[0.012779552715654952, 0.07348242811501597, 0.04792332268370607, 0.02875399361022364, 0.07987220447284345, 0.0926517571884984, 0.10543130990415335, 0.10862619808306709, 0.11182108626198083, 0.03514376996805112, 0.08626198083067092, 0.07028753993610223, 0.01597444089456869, 0.10862619808306709, 0.09904153354632587, 0.04792332268370607, 0.125, 0.057692307692307696, 0.08012820512820513, 0.08333333333333333, 0.05448717948717949, 0.09294871794871795, 0.08653846153846154, 0.019230769230769232, 0.03205128205128205, 0.12179487179487179, 0.035256410256410256, 0.035256410256410256, 0.09294871794871795, 0.07371794871794872, 0.022435897435897436, 0.09935897435897435]"
13,"[0.0926517571884984, 0.07667731629392971, 0.03514376996805112, 0.08626198083067092, 0.07987220447284345, 0.0926517571884984, 0.09584664536741214, 0.0670926517571885, 0.05750798722044728, 0.09904153354632587, 0.11182108626198083, 0.012779552715654952, 0.13738019169329074, 0.054313099041533544, 0.01597444089456869, 0.07028753993610223, 0.019230769230769232, 0.07371794871794872, 0.057692307692307696, 0.03205128205128205, 0.10897435897435898, 0.035256410256410256, 0.057692307692307696, 0.10897435897435898, 0.10256410256410256, 0.08012820512820513, 0.019230769230769232, 0.11858974358974358, 0.07051282051282051, 0.10897435897435898, 0.10256410256410256, 0.016025641025641024]"
14,"[0.08306709265175719, 0.07348242811501597, 0.09904153354632587, 0.0670926517571885, 0.07987220447284345, 0.12460063897763578, 0.12140575079872204, 0.10862619808306709, 0.11501597444089456, 0.06389776357827476, 0.022364217252396165, 0.07348242811501597, 0.0670926517571885, 0.10862619808306709, 0.09904153354632587, 0.05750798722044728, 0.125, 0.08333333333333333, 0.02564102564102564, 0.0641025641025641, 0.08974358974358974, 0.09294871794871795, 0.09615384615384616, 0.07051282051282051, 0.028846153846153848, 0.12179487179487179, 0.07371794871794872, 0.07692307692307693, 0.09615384615384616, 0.10897435897435898, 0.016025641025641024, 0.09935897435897435]"
15,"[0.0926517571884984, 0.09904153354632587, 0.08306709265175719, 0.08626198083067092, 0.08945686900958466, 0.0926517571884984, 0.09904153354632587, 0.09584664536741214, 0.0926517571884984, 0.09904153354632587, 0.12779552715654952, 0.02875399361022364, 0.13738019169329074, 0.08626198083067092, 0.06070287539936102, 0.07028753993610223, 0.04807692307692308, 0.07692307692307693, 0.060897435897435896, 0.057692307692307696, 0.10897435897435898, 0.05128205128205128, 0.07051282051282051, 0.10897435897435898, 0.10256410256410256, 0.11538461538461539, 0.02564102564102564, 0.11858974358974358, 0.10256410256410256, 0.10897435897435898, 0.10256410256410256, 0.057692307692307696]"
16,"[0.09584664536741214, 0.07348242811501597, 0.09904153354632587, 0.10543130990415335, 0.07987220447284345, 0.12140575079872204, 0.12140575079872204, 0.10862619808306709, 0.11501597444089456, 0.07987220447284345, 0.04792332268370607, 0.07348242811501597, 0.08945686900958466, 0.10862619808306709, 0.09904153354632587, 0.11501597444089456, 0.125, 0.09935897435897435, 0.035256410256410256, 0.08333333333333333, 0.09935897435897435, 0.09294871794871795, 0.09615384615384616, 0.08974358974358974, 0.05448717948717949, 0.12179487179487179, 0.060897435897435896, 0.11538461538461539, 0.09615384615384616, 0.11217948717948718, 0.022435897435897436, 0.09935897435897435]"
17,"[0.0926517571884984, 0.09904153354632587, 0.11501597444089456, 0.08626198083067092, 0.08945686900958466, 0.0926517571884984, 0.09904153354632587, 0.09584664536741214, 0.09584664536741214, 0.09904153354632587, 0.13099041533546327, 0.07667731629392971, 0.13738019169329074, 0.08626198083067092, 0.07987220447284345, 0.07028753993610223, 0.08653846153846154, 0.07692307692307693, 0.028846153846153848, 0.09935897435897435, 0.10897435897435898, 0.0673076923076923, 0.10256410256410256, 0.10897435897435898, 0.10256410256410256, 0.11538461538461539, 0.02564102564102564, 0.11858974358974358, 0.11858974358974358, 0.10897435897435898, 0.09935897435897435, 0.08653846153846154]"
18,"[0.09904153354632587, 0.07348242811501597, 0.09904153354632587, 0.10862619808306709, 0.07987220447284345, 0.12140575079872204, 0.12140575079872204, 0.10862619808306709, 0.11501597444089456, 0.07987220447284345, 0.0926517571884984, 0.07348242811501597, 0.08945686900958466, 0.10862619808306709, 0.09904153354632587, 0.11501597444089456, 0.12179487179487179, 0.09935897435897435, 0.028846153846153848, 0.08012820512820513, 0.09935897435897435, 0.09294871794871795, 0.09615384615384616, 0.09615384615384616, 0.057692307692307696, 0.12179487179487179, 0.08012820512820513, 0.11538461538461539, 0.09615384615384616, 0.11217948717948718, 0.01282051282051282, 0.09935897435897435]"
19,"[0.09584664536741214, 0.09904153354632587, 0.11501597444089456, 0.08626198083067092, 0.08945686900958466, 0.0926517571884984, 0.10223642172523961, 0.09584664536741214, 0.09584664536741214, 0.09904153354632587, 0.13099041533546327, 0.07667731629392971, 0.13738019169329074, 0.08626198083067092, 0.10223642172523961, 0.07028753993610223, 0.08653846153846154, 0.07692307692307693, 0.05448717948717949, 0.11858974358974358, 0.10897435897435898, 0.0673076923076923, 0.10897435897435898, 0.10897435897435898, 0.10576923076923077, 0.11538461538461539, 0.028846153846153848, 0.11538461538461539, 0.11858974358974358, 0.10897435897435898, 0.09615384615384616, 0.08653846153846154]"
20,"[0.09904153354632587, 0.07348242811501597, 0.09904153354632587, 0.10862619808306709, 0.07987220447284345, 0.12140575079872204, 0.12140575079872204, 0.10862619808306709, 0.11501597444089456, 0.07987220447284345, 0.0926517571884984, 0.07348242811501597, 0.08945686900958466, 0.10862619808306709, 0.09904153354632587, 0.11501597444089456, 0.12179487179487179, 0.09935897435897435, 0.019230769230769232, 0.035256410256410256, 0.09935897435897435, 0.09294871794871795, 0.035256410256410256, 0.09615384615384616, 0.0673076923076923, 0.12179487179487179, 0.05128205128205128, 0.11538461538461539, 0.09615384615384616, 0.11217948717948718, 0.05128205128205128, 0.09935897435897435]"
21,"[0.0926517571884984, 0.09904153354632587, 0.11501597444089456, 0.08626198083067092, 0.08945686900958466, 0.0926517571884984, 0.09904153354632587, 0.09584664536741214, 0.09584664536741214, 0.09904153354632587, 0.09904153354632587, 0.07667731629392971, 0.13738019169329074, 0.08626198083067092, 0.10223642172523961, 0.07028753993610223, 0.08653846153846154, 0.07692307692307693, 0.10256410256410256, 0.11858974358974358, 0.10897435897435898, 0.0673076923076923, 0.10897435897435898, 0.10897435897435898, 0.057692307692307696, 0.11538461538461539, 0.03205128205128205, 0.09935897435897435, 0.11858974358974358, 0.10897435897435898, 0.016025641025641024, 0.08653846153846154]"
22,"[0.09904153354632587, 0.07348242811501597, 0.01597444089456869, 0.10862619808306709, 0.07987220447284345, 0.12140575079872204, 0.12140575079872204, 0.10862619808306709, 0.11501597444089456, 0.07987220447284345, 0.0926517571884984, 0.07028753993610223, 0.08945686900958466, 0.10862619808306709, 0.038338658146964855, 0.11501597444089456, 0.125, 0.09615384615384616, 0.057692307692307696, 0.11217948717948718, 0.09935897435897435, 0.09294871794871795, 0.09615384615384616, 0.09615384615384616, 0.0673076923076923, 0.12179487179487179, 0.07692307692307693, 0.11217948717948718, 0.09615384615384616, 0.038461538461538464, 0.09615384615384616, 0.0641025641025641]"
23,"[0.0926517571884984, 0.09904153354632587, 0.11501597444089456, 0.08626198083067092, 0.08945686900958466, 0.0926517571884984, 0.09904153354632587, 0.09584664536741214, 0.09584664536741214, 0.09904153354632587, 0.038338658146964855, 0.07667731629392971, 0.13738019169329074, 0.08626198083067092, 0.10223642172523961, 0.07028753993610223, 0.08653846153846154, 0.07692307692307693, 0.10256410256410256, 0.08974358974358974, 0.10897435897435898, 0.05128205128205128, 0.07051282051282051, 0.10576923076923077, 0.016025641025641024, 0.11538461538461539, 0.08012820512820513, 0.10576923076923077, 0.10256410256410256, 0.10897435897435898, 0.12179487179487179, 0.060897435897435896]"
24,"[0.09904153354632587, 0.07348242811501597, 0.09904153354632587, 0.10862619808306709, 0.07987220447284345, 0.12140575079872204, 0.12140575079872204, 0.10862619808306709, 0.11501597444089456, 0.07987220447284345, 0.0926517571884984, 0.07348242811501597, 0.08626198083067092, 0.10862619808306709, 0.09904153354632587, 0.11501597444089456, 0.125, 0.13141025641025642, 0.08653846153846154, 0.09294871794871795, 0.057692307692307696, 0.09294871794871795, 0.09615384615384616, 0.08012820512820513, 0.0673076923076923, 0.12179487179487179, 0.07692307692307693, 0.10897435897435898, 0.09615384615384616, 0.12179487179487179, 0.07371794871794872, 0.09935897435897435]"
25,"[0.0926517571884984, 0.09904153354632587, 0.1501597444089457, 0.08626198083067092, 0.08945686900958466, 0.0926517571884984, 0.09904153354632587, 0.09584664536741214, 0.08626198083067092, 0.09904153354632587, 0.13099041533546327, 0.07667731629392971, 0.13738019169329074, 0.08945686900958466, 0.09584664536741214, 0.07028753993610223, 0.13141025641025642, 0.07692307692307693, 0.10256410256410256, 0.10576923076923077, 0.10897435897435898, 0.11538461538461539, 0.10576923076923077, 0.10897435897435898, 0.10256410256410256, 0.10256410256410256, 0.10256410256410256, 0.11858974358974358, 0.09935897435897435, 0.07051282051282051, 0.01282051282051282, 0.11858974358974358]"
26,"[0.07348242811501597, 0.07348242811501597, 0.09904153354632587, 0.10862619808306709, 0.07987220447284345, 0.11501597444089456, 0.09584664536741214, 0.10862619808306709, 0.11501597444089456, 0.09584664536741214, 0.08626198083067092, 0.07348242811501597, 0.09904153354632587, 0.10862619808306709, 0.09904153354632587, 0.09904153354632587, 0.125, 0.11858974358974358, 0.08653846153846154, 0.08653846153846154, 0.11858974358974358, 0.09294871794871795, 0.09615384615384616, 0.08974358974358974, 0.10256410256410256, 0.12179487179487179, 0.07692307692307693, 0.10897435897435898, 0.09615384615384616, 0.10897435897435898, 0.10256410256410256, 0.11858974358974358]"
27,"[0.0926517571884984, 0.11182108626198083, 0.134185303514377, 0.08626198083067092, 0.11501597444089456, 0.0926517571884984, 0.09904153354632587, 0.11501597444089456, 0.07667731629392971, 0.09904153354632587, 0.13099041533546327, 0.07667731629392971, 0.13738019169329074, 0.08945686900958466, 0.09584664536741214, 0.07028753993610223, 0.13141025641025642, 0.07692307692307693, 0.019230769230769232, 0.10576923076923077, 0.10897435897435898, 0.11538461538461539, 0.10576923076923077, 0.10897435897435898, 0.10256410256410256, 0.10256410256410256, 0.10256410256410256, 0.11858974358974358, 0.09935897435897435, 0.09935897435897435, 0.10256410256410256, 0.11858974358974358]"
28,"[0.07348242811501597, 0.07348242811501597, 0.09904153354632587, 0.0926517571884984, 0.07987220447284345, 0.0926517571884984, 0.09584664536741214, 0.10862619808306709, 0.11501597444089456, 0.09584664536741214, 0.08626198083067092, 0.07348242811501597, 0.09904153354632587, 0.10862619808306709, 0.09904153354632587, 0.09904153354632587, 0.125, 0.11858974358974358, 0.08653846153846154, 0.08653846153846154, 0.11858974358974358, 0.09294871794871795, 0.09615384615384616, 0.08974358974358974, 0.10256410256410256, 0.12179487179487179, 0.08333333333333333, 0.10897435897435898, 0.09615384615384616, 0.10897435897435898, 0.11858974358974358, 0.1762820512820513]"
29,"[0.0926517571884984, 0.11182108626198083, 0.134185303514377, 0.08626198083067092, 0.11501597444089456, 0.0926517571884984, 0.09904153354632587, 0.07987220447284345, 0.07667731629392971, 0.09904153354632587, 0.13099041533546327, 0.07667731629392971, 0.13738019169329074, 0.08945686900958466, 0.09584664536741214, 0.07028753993610223, 0.13141025641025642, 0.07692307692307693, 0.10576923076923077, 0.10576923076923077, 0.10897435897435898, 0.11538461538461539, 0.10576923076923077, 0.10897435897435898, 0.10256410256410256, 0.10256410256410256, 0.10256410256410256, 0.11858974358974358, 0.10576923076923077, 0.10897435897435898, 0.10256410256410256, 0.10256410256410256]"
30,"[0.07348242811501597, 0.07348242811501597, 0.09904153354632587, 0.0926517571884984, 0.07987220447284345, 0.0926517571884984, 0.09584664536741214, 0.10862619808306709, 0.11501597444089456, 0.09584664536741214, 0.08626198083067092, 0.07348242811501597, 0.12460063897763578, 0.10862619808306709, 0.09904153354632587, 0.1182108626198083, 0.125, 0.11858974358974358, 0.08653846153846154, 0.08653846153846154, 0.11858974358974358, 0.09294871794871795, 0.09615384615384616, 0.08974358974358974, 0.10256410256410256, 0.12179487179487179, 0.08333333333333333, 0.10897435897435898, 0.09615384615384616, 0.10576923076923077, 0.09935897435897435, 0.09935897435897435]"
31,"[0.0926517571884984, 0.11182108626198083, 0.134185303514377, 0.08626198083067092, 0.1597444089456869, 0.0926517571884984, 0.09904153354632587, 0.08306709265175719, 0.07667731629392971, 0.09904153354632587, 0.13099041533546327, 0.07667731629392971, 0.13738019169329074, 0.08626198083067092, 0.07987220447284345, 0.07028753993610223, 0.13141025641025642, 0.07692307692307693, 0.10576923076923077, 0.10576923076923077, 0.10897435897435898, 0.11538461538461539, 0.10576923076923077, 0.10897435897435898, 0.10256410256410256, 0.10897435897435898, 0.10256410256410256, 0.11858974358974358, 0.09615384615384616, 0.10897435897435898, 0.11538461538461539, 0.09935897435897435]"
32,"[0.07348242811501597, 0.07348242811501597, 0.09904153354632587, 0.0926517571884984, 0.07987220447284345, 0.1182108626198083, 0.07348242811501597, 0.10862619808306709, 0.11501597444089456, 0.09584664536741214, 0.08626198083067092, 0.07348242811501597, 0.12460063897763578, 0.10862619808306709, 0.09904153354632587, 0.10223642172523961, 0.125, 0.11858974358974358, 0.08653846153846154, 0.08653846153846154, 0.11858974358974358, 0.09294871794871795, 0.09615384615384616, 0.08974358974358974, 0.10256410256410256, 0.12179487179487179, 0.08333333333333333, 0.10897435897435898, 0.09615384615384616, 0.10897435897435898, 0.10256410256410256, 0.12179487179487179]"
33,"[0.0926517571884984, 0.11182108626198083, 0.134185303514377, 0.08626198083067092, 0.08626198083067092, 0.0926517571884984, 0.09904153354632587, 0.08306709265175719, 0.07667731629392971, 0.09904153354632587, 0.13099041533546327, 0.07667731629392971, 0.13738019169329074, 0.10862619808306709, 0.07987220447284345, 0.07028753993610223, 0.13141025641025642, 0.07692307692307693, 0.10576923076923077, 0.10576923076923077, 0.10897435897435898, 0.10576923076923077, 0.10576923076923077, 0.10897435897435898, 0.10256410256410256, 0.10256410256410256, 0.10256410256410256, 0.11858974358974358, 0.09615384615384616, 0.10897435897435898, 0.10897435897435898, 0.09935897435897435]"
34,"[0.10223642172523961, 0.07348242811501597, 0.09904153354632587, 0.0926517571884984, 0.07987220447284345, 0.1182108626198083, 0.07348242811501597, 0.10862619808306709, 0.11501597444089456, 0.134185303514377, 0.08945686900958466, 0.07348242811501597, 0.12460063897763578, 0.10862619808306709, 0.09904153354632587, 0.10223642172523961, 0.125, 0.11858974358974358, 0.08653846153846154, 0.08653846153846154, 0.05448717948717949, 0.09294871794871795, 0.09615384615384616, 0.1346153846153846, 0.21474358974358973, 0.12179487179487179, 0.08333333333333333, 0.10897435897435898, 0.09615384615384616, 0.10897435897435898, 0.10256410256410256, 0.09935897435897435]"
35,"[0.0926517571884984, 0.11182108626198083, 0.1853035143769968, 0.08626198083067092, 0.08626198083067092, 0.0926517571884984, 0.09904153354632587, 0.08306709265175719, 0.11182108626198083, 0.09904153354632587, 0.13099041533546327, 0.13099041533546327, 0.13738019169329074, 0.10862619808306709, 0.07987220447284345, 0.07028753993610223, 0.13141025641025642, 0.07692307692307693, 0.10576923076923077, 0.10576923076923077, 0.10897435897435898, 0.10576923076923077, 0.08974358974358974, 0.10897435897435898, 0.10256410256410256, 0.10256410256410256, 0.10256410256410256, 0.11858974358974358, 0.10897435897435898, 0.08974358974358974, 0.11858974358974358, 0.09935897435897435]"
36,"[0.12140575079872204, 0.07348242811501597, 0.09904153354632587, 0.10862619808306709, 0.07987220447284345, 0.1182108626198083, 0.07348242811501597, 0.10862619808306709, 0.11501597444089456, 0.11182108626198083, 0.10543130990415335, 0.07348242811501597, 0.12460063897763578, 0.10862619808306709, 0.09904153354632587, 0.10223642172523961, 0.125, 0.14423076923076922, 0.08653846153846154, 0.08653846153846154, 0.05448717948717949, 0.09294871794871795, 0.09615384615384616, 0.1282051282051282, 0.08333333333333333, 0.12179487179487179, 0.08333333333333333, 0.09935897435897435, 0.09615384615384616, 0.11217948717948718, 0.10576923076923077, 0.09935897435897435]"
37,"[0.0926517571884984, 0.10862619808306709, 0.08626198083067092, 0.08626198083067092, 0.08626198083067092, 0.0926517571884984, 0.09904153354632587, 0.08306709265175719, 0.11182108626198083, 0.09904153354632587, 0.13099041533546327, 0.13099041533546327, 0.13738019169329074, 0.10862619808306709, 0.07987220447284345, 0.07028753993610223, 0.09935897435897435, 0.07692307692307693, 0.10576923076923077, 0.11217948717948718, 0.10897435897435898, 0.10897435897435898, 0.08974358974358974, 0.10897435897435898, 0.10256410256410256, 0.08012820512820513, 0.09935897435897435, 0.11858974358974358, 0.13141025641025642, 0.14102564102564102, 0.10256410256410256, 0.09935897435897435]"
38,"[0.12140575079872204, 0.07348242811501597, 0.09904153354632587, 0.10862619808306709, 0.07987220447284345, 0.1182108626198083, 0.07348242811501597, 0.10862619808306709, 0.11501597444089456, 0.11182108626198083, 0.10543130990415335, 0.07348242811501597, 0.12460063897763578, 0.10862619808306709, 0.09904153354632587, 0.10223642172523961, 0.125, 0.08974358974358974, 0.125, 0.08653846153846154, 0.05448717948717949, 0.09294871794871795, 0.09615384615384616, 0.1282051282051282, 0.08333333333333333, 0.12179487179487179, 0.08333333333333333, 0.09935897435897435, 0.09615384615384616, 0.11217948717948718, 0.13141025641025642, 0.15064102564102563]"
39,"[0.0926517571884984, 0.10862619808306709, 0.08626198083067092, 0.08626198083067092, 0.08626198083067092, 0.0926517571884984, 0.09904153354632587, 0.08306709265175719, 0.11182108626198083, 0.09904153354632587, 0.13099041533546327, 0.13099041533546327, 0.13738019169329074, 0.10862619808306709, 0.07987220447284345, 0.07028753993610223, 0.09935897435897435, 0.07692307692307693, 0.10576923076923077, 0.10897435897435898, 0.10897435897435898, 0.10897435897435898, 0.08974358974358974, 0.10897435897435898, 0.10256410256410256, 0.08012820512820513, 0.09935897435897435, 0.11858974358974358, 0.15384615384615385, 0.21794871794871795, 0.10256410256410256, 0.09935897435897435]"
40,"[0.12140575079872204, 0.07348242811501597, 0.09904153354632587, 0.10862619808306709, 0.07987220447284345, 0.1182108626198083, 0.07348242811501597, 0.10862619808306709, 0.11501597444089456, 0.11182108626198083, 0.10543130990415335, 0.07348242811501597, 0.12460063897763578, 0.10862619808306709, 0.09904153354632587, 0.10223642172523961, 0.125, 0.08974358974358974, 0.125, 0.08653846153846154, 0.05448717948717949, 0.09294871794871795, 0.09615384615384616, 0.1282051282051282, 0.08333333333333333, 0.12179487179487179, 0.08333333333333333, 0.09935897435897435, 0.09615384615384616, 0.15705128205128205, 0.14743589743589744, 0.09935897435897435]"
41,"[0.0926517571884984, 0.10862619808306709, 0.08626198083067092, 0.08626198083067092, 0.08626198083067092, 0.0926517571884984, 0.09904153354632587, 0.08306709265175719, 0.11182108626198083, 0.09904153354632587, 0.13099041533546327, 0.13099041533546327, 0.13738019169329074, 0.10862619808306709, 0.07987220447284345, 0.07028753993610223, 0.09935897435897435, 0.07692307692307693, 0.10576923076923077, 0.10897435897435898, 0.10897435897435898, 0.10897435897435898, 0.08974358974358974, 0.10897435897435898, 0.10256410256410256, 0.08012820512820513, 0.09935897435897435, 0.11858974358974358, 0.10897435897435898, 0.13141025641025642, 0.10256410256410256, 0.13782051282051283]"
42,"[0.12140575079872204, 0.07348242811501597, 0.09904153354632587, 0.10862619808306709, 0.07987220447284345, 0.1182108626198083, 0.07348242811501597, 0.10862619808306709, 0.11501597444089456, 0.11182108626198083, 0.10543130990415335, 0.07348242811501597, 0.12460063897763578, 0.10862619808306709, 0.09904153354632587, 0.10223642172523961, 0.125, 0.08974358974358974, 0.125, 0.08653846153846154, 0.05448717948717949, 0.09294871794871795, 0.09615384615384616, 0.1282051282051282, 0.08333333333333333, 0.12179487179487179, 0.08333333333333333, 0.09935897435897435, 0.09615384615384616, 0.1794871794871795, 0.2564102564102564, 0.09935897435897435]"
