eigenvector_centrality,[31 30 29]
10,"[0.07348242811501597, 0.02875399361022364, 0.07028753993610223, 0.0926517571884984, 0.03194888178913738, 0.0926517571884984, 0.09584664536741214, 0.02875399361022364, 0.06389776357827476, 0.09584664536741214, 0.08626198083067092, 0.01597444089456869, 0.09904153354632587, 0.02875399361022364, 0.01597444089456869, 0.09904153354632587, 0.10897435897435898, 0.11858974358974358, 0.08653846153846154, 0.038461538461538464, 0.11858974358974358, 0.11538461538461539, 0.10576923076923077, 0.08974358974358974, 0.10256410256410256, 0.10256410256410256, 0.08974358974358974, 0.10897435897435898, 0.08974358974358974, 0.12179487179487179, 0.07371794871794872, 0.10256410256410256]"
11,"[0.03194888178913738, 0.11182108626198083, 0.134185303514377, 0.07348242811501597, 0.11501597444089456, 0.06389776357827476, 0.01597444089456869, 0.07987220447284345, 0.07667731629392971, 0.019169329073482427, 0.04153354632587859, 0.07667731629392971, 0.022364217252396165, 0.08945686900958466, 0.09584664536741214, 0.08306709265175719, 0.13141025641025642, 0.10576923076923077, 0.07371794871794872, 0.10576923076923077, 0.022435897435897436, 0.11538461538461539, 0.10576923076923077, 0.028846153846153848, 0.028846153846153848, 0.10256410256410256, 0.10256410256410256, 0.08333333333333333, 0.09935897435897435, 0.09935897435897435, 0.035256410256410256, 0.10256410256410256]"
12,"[0.07348242811501597, 0.07667731629392971, 0.025559105431309903, 0.0926517571884984, 0.05750798722044728, 0.0926517571884984, 0.09584664536741214, 0.08945686900958466, 0.07028753993610223, 0.09584664536741214, 0.08626198083067092, 0.03514376996805112, 0.09904153354632587, 0.01597444089456869, 0.019169329073482427, 0.09904153354632587, 0.03205128205128205, 0.11858974358974358, 0.08653846153846154, 0.02564102564102564, 0.11858974358974358, 0.016025641025641024, 0.035256410256410256, 0.08974358974358974, 0.10256410256410256, 0.041666666666666664, 0.038461538461538464, 0.10897435897435898, 0.02564102564102564, 0.12179487179487179, 0.07371794871794872, 0.022435897435897436]"
13,"[0.07987220447284345, 0.11182108626198083, 0.134185303514377, 0.10543130990415335, 0.11501597444089456, 0.11182108626198083, 0.09904153354632587, 0.07987220447284345, 0.07667731629392971, 0.04153354632587859, 0.07028753993610223, 0.07667731629392971, 0.04153354632587859, 0.08945686900958466, 0.09584664536741214, 0.0926517571884984, 0.13141025641025642, 0.04487179487179487, 0.02564102564102564, 0.10576923076923077, 0.057692307692307696, 0.11538461538461539, 0.10576923076923077, 0.03205128205128205, 0.03205128205128205, 0.10256410256410256, 0.10256410256410256, 0.04807692307692308, 0.09935897435897435, 0.05128205128205128, 0.02564102564102564, 0.10256410256410256]"
14,"[0.07348242811501597, 0.08306709265175719, 0.08306709265175719, 0.0926517571884984, 0.08626198083067092, 0.0926517571884984, 0.09584664536741214, 0.09584664536741214, 0.0926517571884984, 0.09584664536741214, 0.08626198083067092, 0.07348242811501597, 0.09904153354632587, 0.054313099041533544, 0.06389776357827476, 0.09904153354632587, 0.05128205128205128, 0.11858974358974358, 0.08653846153846154, 0.07692307692307693, 0.11858974358974358, 0.035256410256410256, 0.04487179487179487, 0.08974358974358974, 0.10256410256410256, 0.057692307692307696, 0.060897435897435896, 0.10897435897435898, 0.08653846153846154, 0.12179487179487179, 0.07371794871794872, 0.04807692307692308]"
15,"[0.0926517571884984, 0.11182108626198083, 0.134185303514377, 0.10862619808306709, 0.11501597444089456, 0.12140575079872204, 0.10543130990415335, 0.07987220447284345, 0.07667731629392971, 0.07667731629392971, 0.08945686900958466, 0.07667731629392971, 0.07667731629392971, 0.08945686900958466, 0.09584664536741214, 0.11501597444089456, 0.13141025641025642, 0.07051282051282051, 0.07051282051282051, 0.10576923076923077, 0.08333333333333333, 0.11538461538461539, 0.10576923076923077, 0.08012820512820513, 0.057692307692307696, 0.10256410256410256, 0.10256410256410256, 0.08012820512820513, 0.09935897435897435, 0.028846153846153848, 0.05448717948717949, 0.10256410256410256]"
16,"[0.07348242811501597, 0.09904153354632587, 0.09904153354632587, 0.0926517571884984, 0.08945686900958466, 0.0926517571884984, 0.09584664536741214, 0.09584664536741214, 0.09584664536741214, 0.09584664536741214, 0.08626198083067092, 0.07667731629392971, 0.09904153354632587, 0.07667731629392971, 0.09584664536741214, 0.09904153354632587, 0.08012820512820513, 0.11858974358974358, 0.08653846153846154, 0.10256410256410256, 0.11858974358974358, 0.041666666666666664, 0.08333333333333333, 0.08974358974358974, 0.10256410256410256, 0.10897435897435898, 0.08012820512820513, 0.10897435897435898, 0.11217948717948718, 0.12179487179487179, 0.07371794871794872, 0.07051282051282051]"
17,"[0.09584664536741214, 0.11182108626198083, 0.134185303514377, 0.10862619808306709, 0.11501597444089456, 0.12140575079872204, 0.12140575079872204, 0.07987220447284345, 0.07667731629392971, 0.07987220447284345, 0.08945686900958466, 0.07667731629392971, 0.08626198083067092, 0.08945686900958466, 0.09584664536741214, 0.11501597444089456, 0.13141025641025642, 0.09615384615384616, 0.11858974358974358, 0.10576923076923077, 0.08653846153846154, 0.11538461538461539, 0.10576923076923077, 0.09294871794871795, 0.060897435897435896, 0.10256410256410256, 0.10256410256410256, 0.10897435897435898, 0.09935897435897435, 0.035256410256410256, 0.07692307692307693, 0.10256410256410256]"
18,"[0.07348242811501597, 0.09904153354632587, 0.11501597444089456, 0.0926517571884984, 0.08945686900958466, 0.0926517571884984, 0.09584664536741214, 0.09584664536741214, 0.09584664536741214, 0.09584664536741214, 0.08626198083067092, 0.07667731629392971, 0.09904153354632587, 0.07987220447284345, 0.10223642172523961, 0.09904153354632587, 0.08653846153846154, 0.11858974358974358, 0.08653846153846154, 0.11217948717948718, 0.11858974358974358, 0.05128205128205128, 0.09294871794871795, 0.08974358974358974, 0.10256410256410256, 0.11217948717948718, 0.08974358974358974, 0.10897435897435898, 0.11858974358974358, 0.12179487179487179, 0.07371794871794872, 0.07051282051282051]"
19,"[0.09904153354632587, 0.11182108626198083, 0.134185303514377, 0.10862619808306709, 0.11501597444089456, 0.12140575079872204, 0.12140575079872204, 0.07987220447284345, 0.07667731629392971, 0.07987220447284345, 0.0926517571884984, 0.07667731629392971, 0.08945686900958466, 0.08945686900958466, 0.09584664536741214, 0.11501597444089456, 0.13141025641025642, 0.09615384615384616, 0.13141025641025642, 0.10576923076923077, 0.09935897435897435, 0.11538461538461539, 0.10576923076923077, 0.09615384615384616, 0.0673076923076923, 0.10256410256410256, 0.10256410256410256, 0.10897435897435898, 0.09935897435897435, 0.060897435897435896, 0.09615384615384616, 0.10256410256410256]"
20,"[0.07348242811501597, 0.09904153354632587, 0.11501597444089456, 0.0926517571884984, 0.08945686900958466, 0.0926517571884984, 0.09584664536741214, 0.09584664536741214, 0.09584664536741214, 0.09584664536741214, 0.08626198083067092, 0.07667731629392971, 0.09904153354632587, 0.08306709265175719, 0.10223642172523961, 0.09904153354632587, 0.08653846153846154, 0.11858974358974358, 0.08653846153846154, 0.10897435897435898, 0.11858974358974358, 0.060897435897435896, 0.10576923076923077, 0.08974358974358974, 0.10256410256410256, 0.11538461538461539, 0.08974358974358974, 0.10897435897435898, 0.11858974358974358, 0.12179487179487179, 0.07371794871794872, 0.07051282051282051]"
21,"[0.09904153354632587, 0.11182108626198083, 0.134185303514377, 0.10862619808306709, 0.11501597444089456, 0.12140575079872204, 0.12140575079872204, 0.07987220447284345, 0.07667731629392971, 0.07987220447284345, 0.0926517571884984, 0.07667731629392971, 0.08945686900958466, 0.08945686900958466, 0.09584664536741214, 0.11501597444089456, 0.13141025641025642, 0.09615384615384616, 0.13141025641025642, 0.10576923076923077, 0.09935897435897435, 0.11538461538461539, 0.10576923076923077, 0.09294871794871795, 0.0673076923076923, 0.10256410256410256, 0.10256410256410256, 0.11217948717948718, 0.09935897435897435, 0.08333333333333333, 0.08333333333333333, 0.10256410256410256]"
22,"[0.07348242811501597, 0.09584664536741214, 0.11501597444089456, 0.0926517571884984, 0.08945686900958466, 0.0926517571884984, 0.09584664536741214, 0.09584664536741214, 0.09584664536741214, 0.09584664536741214, 0.08626198083067092, 0.07667731629392971, 0.09904153354632587, 0.08306709265175719, 0.10223642172523961, 0.09904153354632587, 0.08653846153846154, 0.11858974358974358, 0.08653846153846154, 0.10897435897435898, 0.11858974358974358, 0.060897435897435896, 0.09935897435897435, 0.08974358974358974, 0.10256410256410256, 0.11538461538461539, 0.08653846153846154, 0.10897435897435898, 0.11858974358974358, 0.12179487179487179, 0.07371794871794872, 0.0673076923076923]"
23,"[0.09904153354632587, 0.11182108626198083, 0.134185303514377, 0.10862619808306709, 0.11501597444089456, 0.12140575079872204, 0.12140575079872204, 0.07987220447284345, 0.07667731629392971, 0.07987220447284345, 0.0926517571884984, 0.07667731629392971, 0.08945686900958466, 0.08945686900958466, 0.09584664536741214, 0.11501597444089456, 0.13141025641025642, 0.09615384615384616, 0.13141025641025642, 0.10576923076923077, 0.09615384615384616, 0.11538461538461539, 0.10576923076923077, 0.09294871794871795, 0.0673076923076923, 0.10256410256410256, 0.10256410256410256, 0.10256410256410256, 0.09935897435897435, 0.057692307692307696, 0.08333333333333333, 0.10256410256410256]"
24,"[0.07348242811501597, 0.09584664536741214, 0.11501597444089456, 0.0926517571884984, 0.08945686900958466, 0.0926517571884984, 0.09584664536741214, 0.09584664536741214, 0.0926517571884984, 0.09584664536741214, 0.08626198083067092, 0.07667731629392971, 0.09904153354632587, 0.08306709265175719, 0.10223642172523961, 0.09904153354632587, 0.08653846153846154, 0.11858974358974358, 0.08653846153846154, 0.10256410256410256, 0.11858974358974358, 0.04807692307692308, 0.08974358974358974, 0.08974358974358974, 0.10256410256410256, 0.11217948717948718, 0.08333333333333333, 0.10897435897435898, 0.11858974358974358, 0.12179487179487179, 0.07371794871794872, 0.057692307692307696]"
25,"[0.09904153354632587, 0.11182108626198083, 0.134185303514377, 0.10862619808306709, 0.11501597444089456, 0.12140575079872204, 0.1182108626198083, 0.07987220447284345, 0.07667731629392971, 0.07987220447284345, 0.0926517571884984, 0.07667731629392971, 0.08945686900958466, 0.08945686900958466, 0.09584664536741214, 0.11501597444089456, 0.13141025641025642, 0.08653846153846154, 0.10256410256410256, 0.10576923076923077, 0.08974358974358974, 0.11538461538461539, 0.10576923076923077, 0.07692307692307693, 0.060897435897435896, 0.10256410256410256, 0.10256410256410256, 0.07692307692307693, 0.09935897435897435, 0.12179487179487179, 0.07371794871794872, 0.08333333333333333]"
26,"[0.07348242811501597, 0.08945686900958466, 0.11182108626198083, 0.0926517571884984, 0.08626198083067092, 0.0926517571884984, 0.09584664536741214, 0.09584664536741214, 0.08945686900958466, 0.09584664536741214, 0.08626198083067092, 0.07028753993610223, 0.09904153354632587, 0.08945686900958466, 0.09584664536741214, 0.09904153354632587, 0.08653846153846154, 0.11858974358974358, 0.08333333333333333, 0.0641025641025641, 0.11858974358974358, 0.11538461538461539, 0.10576923076923077, 0.08974358974358974, 0.10256410256410256, 0.10256410256410256, 0.10256410256410256, 0.10897435897435898, 0.09935897435897435, 0.12179487179487179, 0.07371794871794872, 0.10256410256410256]"
27,"[0.09584664536741214, 0.11182108626198083, 0.13738019169329074, 0.10543130990415335, 0.11501597444089456, 0.1182108626198083, 0.09904153354632587, 0.07987220447284345, 0.07667731629392971, 0.07667731629392971, 0.08945686900958466, 0.07667731629392971, 0.08945686900958466, 0.08945686900958466, 0.09584664536741214, 0.09904153354632587, 0.1346153846153846, 0.04807692307692308, 0.08653846153846154, 0.10576923076923077, 0.038461538461538464, 0.11538461538461539, 0.10576923076923077, 0.08974358974358974, 0.02564102564102564, 0.10256410256410256, 0.10256410256410256, 0.060897435897435896, 0.09935897435897435, 0.10897435897435898, 0.07371794871794872, 0.10256410256410256]"
28,"[0.07348242811501597, 0.0926517571884984, 0.10543130990415335, 0.0926517571884984, 0.08306709265175719, 0.0926517571884984, 0.09584664536741214, 0.09584664536741214, 0.08626198083067092, 0.09584664536741214, 0.08626198083067092, 0.07348242811501597, 0.09904153354632587, 0.08945686900958466, 0.09584664536741214, 0.09904153354632587, 0.0673076923076923, 0.11858974358974358, 0.08012820512820513, 0.04807692307692308, 0.11858974358974358, 0.11538461538461539, 0.10576923076923077, 0.08974358974358974, 0.10256410256410256, 0.10256410256410256, 0.10256410256410256, 0.10897435897435898, 0.09935897435897435, 0.10897435897435898, 0.09615384615384616, 0.10256410256410256]"
29,"[0.10223642172523961, 0.11182108626198083, 0.13738019169329074, 0.1182108626198083, 0.11501597444089456, 0.11501597444089456, 0.02875399361022364, 0.07987220447284345, 0.07667731629392971, 0.07667731629392971, 0.05750798722044728, 0.07667731629392971, 0.09904153354632587, 0.08945686900958466, 0.09584664536741214, 0.14696485623003194, 0.1346153846153846, 0.11858974358974358, 0.08653846153846154, 0.10576923076923077, 0.11858974358974358, 0.11538461538461539, 0.10576923076923077, 0.08974358974358974, 0.08012820512820513, 0.10897435897435898, 0.10256410256410256, 0.10897435897435898, 0.09935897435897435, 0.10897435897435898, 0.09615384615384616, 0.10256410256410256]"
30,"[0.07348242811501597, 0.1182108626198083, 0.11501597444089456, 0.0926517571884984, 0.06389776357827476, 0.0926517571884984, 0.09584664536741214, 0.12779552715654952, 0.07987220447284345, 0.09584664536741214, 0.08626198083067092, 0.12460063897763578, 0.09904153354632587, 0.08945686900958466, 0.09584664536741214, 0.09904153354632587, 0.05448717948717949, 0.12179487179487179, 0.08653846153846154, 0.10576923076923077, 0.11858974358974358, 0.11538461538461539, 0.10576923076923077, 0.08974358974358974, 0.10256410256410256, 0.10256410256410256, 0.10256410256410256, 0.10897435897435898, 0.09935897435897435, 0.10897435897435898, 0.09615384615384616, 0.10256410256410256]"
31,"[0.09904153354632587, 0.11182108626198083, 0.13738019169329074, 0.12460063897763578, 0.11501597444089456, 0.11182108626198083, 0.04153354632587859, 0.07987220447284345, 0.07667731629392971, 0.0670926517571885, 0.05750798722044728, 0.07667731629392971, 0.09904153354632587, 0.08945686900958466, 0.09584664536741214, 0.1182108626198083, 0.1282051282051282, 0.11858974358974358, 0.08653846153846154, 0.10576923076923077, 0.11858974358974358, 0.11858974358974358, 0.10576923076923077, 0.08974358974358974, 0.10256410256410256, 0.10256410256410256, 0.10897435897435898, 0.10897435897435898, 0.09935897435897435, 0.10897435897435898, 0.09615384615384616, 0.10256410256410256]"
32,"[0.07348242811501597, 0.1182108626198083, 0.0926517571884984, 0.0926517571884984, 0.051118210862619806, 0.0926517571884984, 0.09584664536741214, 0.15335463258785942, 0.06070287539936102, 0.09584664536741214, 0.08626198083067092, 0.10862619808306709, 0.09904153354632587, 0.08945686900958466, 0.09584664536741214, 0.09904153354632587, 0.08974358974358974, 0.11858974358974358, 0.08653846153846154, 0.10576923076923077, 0.11858974358974358, 0.11538461538461539, 0.10576923076923077, 0.08974358974358974, 0.10256410256410256, 0.10256410256410256, 0.10256410256410256, 0.10897435897435898, 0.09935897435897435, 0.1346153846153846, 0.09615384615384616, 0.1794871794871795]"
33,"[0.10223642172523961, 0.11182108626198083, 0.13738019169329074, 0.10543130990415335, 0.11501597444089456, 0.09584664536741214, 0.04472843450479233, 0.07987220447284345, 0.07667731629392971, 0.04792332268370607, 0.04472843450479233, 0.07667731629392971, 0.09904153354632587, 0.08945686900958466, 0.09584664536741214, 0.11501597444089456, 0.13141025641025642, 0.11858974358974358, 0.08653846153846154, 0.10576923076923077, 0.11858974358974358, 0.11538461538461539, 0.10576923076923077, 0.08974358974358974, 0.10256410256410256, 0.10256410256410256, 0.10256410256410256, 0.10897435897435898, 0.09935897435897435, 0.10897435897435898, 0.09615384615384616, 0.10256410256410256]"
34,"[0.07667731629392971, 0.10543130990415335, 0.054313099041533544, 0.0926517571884984, 0.04792332268370607, 0.0926517571884984, 0.09584664536741214, 0.23322683706070288, 0.054313099041533544, 0.09584664536741214, 0.08626198083067092, 0.1501597444089457, 0.09904153354632587, 0.08945686900958466, 0.09584664536741214, 0.09904153354632587, 0.07692307692307693, 0.11858974358974358, 0.08974358974358974, 0.10576923076923077, 0.11858974358974358, 0.11538461538461539, 0.10576923076923077, 0.08974358974358974, 0.10256410256410256, 0.10256410256410256, 0.10256410256410256, 0.10897435897435898, 0.09935897435897435, 0.11217948717948718, 0.09615384615384616, 0.21794871794871795]"
35,"[0.09904153354632587, 0.11182108626198083, 0.134185303514377, 0.08945686900958466, 0.11501597444089456, 0.09904153354632587, 0.08306709265175719, 0.07987220447284345, 0.07667731629392971, 0.054313099041533544, 0.07987220447284345, 0.07667731629392971, 0.09904153354632587, 0.08945686900958466, 0.09584664536741214, 0.15335463258785942, 0.13141025641025642, 0.11858974358974358, 0.08653846153846154, 0.10576923076923077, 0.11858974358974358, 0.11538461538461539, 0.10576923076923077, 0.08653846153846154, 0.10256410256410256, 0.10256410256410256, 0.10256410256410256, 0.10897435897435898, 0.09935897435897435, 0.10897435897435898, 0.09615384615384616, 0.10256410256410256]"
36,"[0.07348242811501597, 0.0926517571884984, 0.07028753993610223, 0.0926517571884984, 0.04792332268370607, 0.0926517571884984, 0.09584664536741214, 0.21405750798722045, 0.051118210862619806, 0.09584664536741214, 0.08626198083067092, 0.09904153354632587, 0.09904153354632587, 0.08945686900958466, 0.09584664536741214, 0.09904153354632587, 0.13141025641025642, 0.11858974358974358, 0.08653846153846154, 0.10576923076923077, 0.11858974358974358, 0.11538461538461539, 0.10576923076923077, 0.08974358974358974, 0.10256410256410256, 0.10256410256410256, 0.10256410256410256, 0.10897435897435898, 0.09935897435897435, 0.125, 0.09615384615384616, 0.27564102564102566]"
37,"[0.04472843450479233, 0.11182108626198083, 0.134185303514377, 0.18210862619808307, 0.11501597444089456, 0.051118210862619806, 0.0926517571884984, 0.07987220447284345, 0.07667731629392971, 0.0926517571884984, 0.08306709265175719, 0.07667731629392971, 0.09904153354632587, 0.08945686900958466, 0.09584664536741214, 0.11182108626198083, 0.13141025641025642, 0.11858974358974358, 0.08653846153846154, 0.10576923076923077, 0.11858974358974358, 0.11538461538461539, 0.10576923076923077, 0.08974358974358974, 0.10256410256410256, 0.10256410256410256, 0.10256410256410256, 0.10897435897435898, 0.09935897435897435, 0.14423076923076922, 0.09615384615384616, 0.10256410256410256]"
38,"[0.07348242811501597, 0.07348242811501597, 0.10862619808306709, 0.0926517571884984, 0.051118210862619806, 0.0926517571884984, 0.09584664536741214, 0.10223642172523961, 0.07667731629392971, 0.09584664536741214, 0.08626198083067092, 0.08945686900958466, 0.09904153354632587, 0.08945686900958466, 0.09584664536741214, 0.09904153354632587, 0.13141025641025642, 0.11858974358974358, 0.08653846153846154, 0.10576923076923077, 0.11858974358974358, 0.11538461538461539, 0.10576923076923077, 0.08974358974358974, 0.10256410256410256, 0.10256410256410256, 0.10256410256410256, 0.10897435897435898, 0.09935897435897435, 0.12179487179487179, 0.09615384615384616, 0.25961538461538464]"
39,"[0.038338658146964855, 0.11182108626198083, 0.134185303514377, 0.1853035143769968, 0.11501597444089456, 0.04153354632587859, 0.08306709265175719, 0.07987220447284345, 0.07667731629392971, 0.08306709265175719, 0.07348242811501597, 0.07667731629392971, 0.09904153354632587, 0.08945686900958466, 0.09584664536741214, 0.11501597444089456, 0.13141025641025642, 0.11858974358974358, 0.08653846153846154, 0.10576923076923077, 0.11858974358974358, 0.11538461538461539, 0.10576923076923077, 0.09294871794871795, 0.10256410256410256, 0.10256410256410256, 0.10256410256410256, 0.10897435897435898, 0.09935897435897435, 0.08974358974358974, 0.15384615384615385, 0.10256410256410256]"
40,"[0.07348242811501597, 0.06389776357827476, 0.134185303514377, 0.0926517571884984, 0.051118210862619806, 0.0926517571884984, 0.09584664536741214, 0.09584664536741214, 0.07667731629392971, 0.09584664536741214, 0.08626198083067092, 0.0670926517571885, 0.09904153354632587, 0.08945686900958466, 0.09584664536741214, 0.09904153354632587, 0.08974358974358974, 0.11858974358974358, 0.08653846153846154, 0.10576923076923077, 0.11858974358974358, 0.11538461538461539, 0.10576923076923077, 0.08974358974358974, 0.10256410256410256, 0.10256410256410256, 0.10256410256410256, 0.10897435897435898, 0.11858974358974358, 0.1891025641025641, 0.09615384615384616, 0.3108974358974359]"
41,"[0.03194888178913738, 0.11182108626198083, 0.134185303514377, 0.1182108626198083, 0.11501597444089456, 0.07348242811501597, 0.09584664536741214, 0.07987220447284345, 0.07667731629392971, 0.07987220447284345, 0.08626198083067092, 0.07667731629392971, 0.09904153354632587, 0.08945686900958466, 0.09584664536741214, 0.10543130990415335, 0.13141025641025642, 0.11858974358974358, 0.08653846153846154, 0.10576923076923077, 0.11217948717948718, 0.11538461538461539, 0.10576923076923077, 0.08974358974358974, 0.10256410256410256, 0.10256410256410256, 0.10256410256410256, 0.10897435897435898, 0.09935897435897435, 0.08974358974358974, 0.15705128205128205, 0.10256410256410256]"
42,"[0.07348242811501597, 0.0670926517571885, 0.134185303514377, 0.0926517571884984, 0.07987220447284345, 0.0926517571884984, 0.09584664536741214, 0.09584664536741214, 0.07667731629392971, 0.09584664536741214, 0.08626198083067092, 0.08306709265175719, 0.09904153354632587, 0.08945686900958466, 0.09904153354632587, 0.09904153354632587, 0.13141025641025642, 0.11858974358974358, 0.08653846153846154, 0.10256410256410256, 0.11858974358974358, 0.11538461538461539, 0.10576923076923077, 0.08974358974358974, 0.10256410256410256, 0.10256410256410256, 0.10256410256410256, 0.10897435897435898, 0.15064102564102563, 0.16987179487179488, 0.16346153846153846, 0.30448717948717946]"
