eigenvector_centrality,[31 30 29]
10,"[0.12140575079872204, 0.10862619808306709, 0.08626198083067092, 0.08306709265175719, 0.08626198083067092, 0.09904153354632587, 0.1182108626198083, 0.08306709265175719, 0.11182108626198083, 0.12140575079872204, 0.10543130990415335, 0.13099041533546327, 0.08945686900958466, 0.10862619808306709, 0.07987220447284345, 0.07348242811501597, 0.09935897435897435, 0.11858974358974358, 0.07051282051282051, 0.10897435897435898, 0.09935897435897435, 0.10897435897435898, 0.08974358974358974, 0.08333333333333333, 0.11217948717948718, 0.08012820512820513, 0.08012820512820513, 0.08333333333333333, 0.09615384615384616, 0.10256410256410256, 0.09615384615384616, 0.08974358974358974]"
11,"[0.12140575079872204, 0.09904153354632587, 0.08626198083067092, 0.10862619808306709, 0.1182108626198083, 0.1182108626198083, 0.07348242811501597, 0.08945686900958466, 0.10862619808306709, 0.12140575079872204, 0.10543130990415335, 0.10543130990415335, 0.12460063897763578, 0.10223642172523961, 0.11501597444089456, 0.10223642172523961, 0.08333333333333333, 0.08974358974358974, 0.125, 0.01282051282051282, 0.05448717948717949, 0.09935897435897435, 0.125, 0.1282051282051282, 0.08333333333333333, 0.11538461538461539, 0.09294871794871795, 0.09935897435897435, 0.09615384615384616, 0.08653846153846154, 0.09935897435897435, 0.09935897435897435]"
12,"[0.12140575079872204, 0.10862619808306709, 0.08626198083067092, 0.08306709265175719, 0.08626198083067092, 0.09904153354632587, 0.1182108626198083, 0.08306709265175719, 0.11182108626198083, 0.12140575079872204, 0.10543130990415335, 0.13099041533546327, 0.08945686900958466, 0.10862619808306709, 0.07987220447284345, 0.07028753993610223, 0.09935897435897435, 0.01282051282051282, 0.02564102564102564, 0.10897435897435898, 0.09935897435897435, 0.10897435897435898, 0.08974358974358974, 0.016025641025641024, 0.11217948717948718, 0.08012820512820513, 0.09935897435897435, 0.016025641025641024, 0.09615384615384616, 0.038461538461538464, 0.08012820512820513, 0.08974358974358974]"
13,"[0.12140575079872204, 0.025559105431309903, 0.038338658146964855, 0.10862619808306709, 0.07348242811501597, 0.1182108626198083, 0.07348242811501597, 0.01597444089456869, 0.054313099041533544, 0.11182108626198083, 0.10543130990415335, 0.01597444089456869, 0.12460063897763578, 0.009584664536741214, 0.009584664536741214, 0.10223642172523961, 0.07371794871794872, 0.08974358974358974, 0.125, 0.09935897435897435, 0.05448717948717949, 0.05448717948717949, 0.041666666666666664, 0.1282051282051282, 0.08333333333333333, 0.057692307692307696, 0.038461538461538464, 0.09935897435897435, 0.09615384615384616, 0.08653846153846154, 0.09935897435897435, 0.08653846153846154]"
14,"[0.05750798722044728, 0.10862619808306709, 0.08626198083067092, 0.009584664536741214, 0.08626198083067092, 0.03194888178913738, 0.05750798722044728, 0.08306709265175719, 0.11182108626198083, 0.03514376996805112, 0.022364217252396165, 0.13099041533546327, 0.07028753993610223, 0.10862619808306709, 0.07987220447284345, 0.04153354632587859, 0.09935897435897435, 0.12179487179487179, 0.08974358974358974, 0.10256410256410256, 0.035256410256410256, 0.10897435897435898, 0.08974358974358974, 0.08974358974358974, 0.016025641025641024, 0.08012820512820513, 0.09935897435897435, 0.0673076923076923, 0.09615384615384616, 0.12179487179487179, 0.07051282051282051, 0.08974358974358974]"
15,"[0.12140575079872204, 0.10543130990415335, 0.134185303514377, 0.10862619808306709, 0.11501597444089456, 0.1182108626198083, 0.07348242811501597, 0.012779552715654952, 0.07667731629392971, 0.11182108626198083, 0.10543130990415335, 0.051118210862619806, 0.12460063897763578, 0.08945686900958466, 0.09584664536741214, 0.10223642172523961, 0.03205128205128205, 0.08974358974358974, 0.125, 0.10576923076923077, 0.05448717948717949, 0.11538461538461539, 0.10576923076923077, 0.1282051282051282, 0.08333333333333333, 0.10256410256410256, 0.07051282051282051, 0.09935897435897435, 0.10256410256410256, 0.08653846153846154, 0.09935897435897435, 0.10256410256410256]"
16,"[0.07348242811501597, 0.10862619808306709, 0.08626198083067092, 0.003194888178913738, 0.08626198083067092, 0.006389776357827476, 0.09584664536741214, 0.08306709265175719, 0.11182108626198083, 0.04472843450479233, 0.02875399361022364, 0.13099041533546327, 0.09904153354632587, 0.10862619808306709, 0.07987220447284345, 0.006389776357827476, 0.09935897435897435, 0.11858974358974358, 0.08653846153846154, 0.0641025641025641, 0.035256410256410256, 0.10897435897435898, 0.08974358974358974, 0.08974358974358974, 0.10256410256410256, 0.08012820512820513, 0.09935897435897435, 0.10897435897435898, 0.09615384615384616, 0.12179487179487179, 0.07371794871794872, 0.08974358974358974]"
17,"[0.12140575079872204, 0.022364217252396165, 0.13099041533546327, 0.07028753993610223, 0.0, 0.1182108626198083, 0.07348242811501597, 0.01597444089456869, 0.022364217252396165, 0.11182108626198083, 0.10543130990415335, 0.003194888178913738, 0.12460063897763578, 0.08945686900958466, 0.09584664536741214, 0.10223642172523961, 0.01282051282051282, 0.08653846153846154, 0.125, 0.10576923076923077, 0.05448717948717949, 0.11538461538461539, 0.10576923076923077, 0.12179487179487179, 0.08333333333333333, 0.057692307692307696, 0.09935897435897435, 0.09935897435897435, 0.09935897435897435, 0.08653846153846154, 0.09935897435897435, 0.10256410256410256]"
18,"[0.003194888178913738, 0.10862619808306709, 0.07028753993610223, 0.03514376996805112, 0.08626198083067092, 0.003194888178913738, 0.019169329073482427, 0.08306709265175719, 0.11182108626198083, 0.012779552715654952, 0.0, 0.13099041533546327, 0.0926517571884984, 0.10862619808306709, 0.07987220447284345, 0.01597444089456869, 0.08653846153846154, 0.11538461538461539, 0.08653846153846154, 0.10576923076923077, 0.003205128205128205, 0.10897435897435898, 0.08974358974358974, 0.057692307692307696, 0.003205128205128205, 0.08012820512820513, 0.09935897435897435, 0.10897435897435898, 0.09615384615384616, 0.12179487179487179, 0.07371794871794872, 0.08974358974358974]"
19,"[0.12140575079872204, 0.003194888178913738, 0.07348242811501597, 0.01597444089456869, 0.06389776357827476, 0.11501597444089456, 0.07348242811501597, 0.09584664536741214, 0.08945686900958466, 0.11182108626198083, 0.10543130990415335, 0.006389776357827476, 0.12460063897763578, 0.08945686900958466, 0.0, 0.10223642172523961, 0.07692307692307693, 0.08653846153846154, 0.10256410256410256, 0.10576923076923077, 0.05448717948717949, 0.11538461538461539, 0.10576923076923077, 0.07692307692307693, 0.08333333333333333, 0.00641025641025641, 0.0, 0.09294871794871795, 0.00641025641025641, 0.08653846153846154, 0.09935897435897435, 0.09935897435897435]"
20,"[0.09904153354632587, 0.025559105431309903, 0.02875399361022364, 0.07987220447284345, 0.07987220447284345, 0.006389776357827476, 0.009584664536741214, 0.03514376996805112, 0.08626198083067092, 0.08945686900958466, 0.10543130990415335, 0.08626198083067092, 0.003194888178913738, 0.10862619808306709, 0.07987220447284345, 0.09584664536741214, 0.0641025641025641, 0.01282051282051282, 0.08653846153846154, 0.09294871794871795, 0.035256410256410256, 0.022435897435897436, 0.08333333333333333, 0.02564102564102564, 0.07051282051282051, 0.08012820512820513, 0.038461538461538464, 0.08974358974358974, 0.09615384615384616, 0.12179487179487179, 0.07371794871794872, 0.057692307692307696]"
21,"[0.025559105431309903, 0.10543130990415335, 0.02875399361022364, 0.08306709265175719, 0.09584664536741214, 0.08306709265175719, 0.01597444089456869, 0.10223642172523961, 0.08626198083067092, 0.10862619808306709, 0.025559105431309903, 0.08945686900958466, 0.11501597444089456, 0.009584664536741214, 0.0, 0.03514376996805112, 0.07692307692307693, 0.038461538461538464, 0.07051282051282051, 0.10576923076923077, 0.08333333333333333, 0.11538461538461539, 0.10576923076923077, 0.07371794871794872, 0.09294871794871795, 0.009615384615384616, 0.003205128205128205, 0.08333333333333333, 0.003205128205128205, 0.022435897435897436, 0.035256410256410256, 0.10256410256410256]"
22,"[0.09584664536741214, 0.09904153354632587, 0.08945686900958466, 0.08945686900958466, 0.06389776357827476, 0.054313099041533544, 0.03194888178913738, 0.08945686900958466, 0.08306709265175719, 0.08945686900958466, 0.10543130990415335, 0.10223642172523961, 0.01597444089456869, 0.09904153354632587, 0.022364217252396165, 0.10543130990415335, 0.08333333333333333, 0.019230769230769232, 0.07371794871794872, 0.08653846153846154, 0.003205128205128205, 0.09935897435897435, 0.125, 0.08333333333333333, 0.08653846153846154, 0.09615384615384616, 0.09294871794871795, 0.10897435897435898, 0.09294871794871795, 0.12179487179487179, 0.07371794871794872, 0.09294871794871795]"
23,"[0.12140575079872204, 0.0926517571884984, 0.0, 0.08306709265175719, 0.07348242811501597, 0.09904153354632587, 0.1182108626198083, 0.09904153354632587, 0.09904153354632587, 0.12140575079872204, 0.10543130990415335, 0.0670926517571885, 0.08945686900958466, 0.08945686900958466, 0.0, 0.07348242811501597, 0.0641025641025641, 0.11858974358974358, 0.07051282051282051, 0.10576923076923077, 0.09935897435897435, 0.11538461538461539, 0.10576923076923077, 0.08333333333333333, 0.11217948717948718, 0.003205128205128205, 0.003205128205128205, 0.08333333333333333, 0.08012820512820513, 0.10256410256410256, 0.09615384615384616, 0.10256410256410256]"
24,"[0.07987220447284345, 0.09904153354632587, 0.08626198083067092, 0.0926517571884984, 0.1182108626198083, 0.02875399361022364, 0.006389776357827476, 0.08945686900958466, 0.10862619808306709, 0.08306709265175719, 0.10223642172523961, 0.10543130990415335, 0.09904153354632587, 0.10223642172523961, 0.11501597444089456, 0.09904153354632587, 0.08333333333333333, 0.11858974358974358, 0.08653846153846154, 0.08653846153846154, 0.003205128205128205, 0.09935897435897435, 0.125, 0.08974358974358974, 0.08012820512820513, 0.11538461538461539, 0.09294871794871795, 0.10897435897435898, 0.09615384615384616, 0.12179487179487179, 0.07371794871794872, 0.09935897435897435]"
25,"[0.12140575079872204, 0.003194888178913738, 0.0, 0.08306709265175719, 0.0, 0.09904153354632587, 0.1182108626198083, 0.10543130990415335, 0.006389776357827476, 0.12140575079872204, 0.10543130990415335, 0.003194888178913738, 0.08945686900958466, 0.08945686900958466, 0.09584664536741214, 0.07348242811501597, 0.00641025641025641, 0.11858974358974358, 0.07051282051282051, 0.10576923076923077, 0.09935897435897435, 0.11538461538461539, 0.10576923076923077, 0.08333333333333333, 0.11217948717948718, 0.10256410256410256, 0.10256410256410256, 0.08333333333333333, 0.09935897435897435, 0.09294871794871795, 0.041666666666666664, 0.09935897435897435]"
26,"[0.006389776357827476, 0.09904153354632587, 0.08626198083067092, 0.0926517571884984, 0.1182108626198083, 0.0926517571884984, 0.09584664536741214, 0.08945686900958466, 0.10862619808306709, 0.09584664536741214, 0.04153354632587859, 0.10543130990415335, 0.09904153354632587, 0.10223642172523961, 0.11501597444089456, 0.09904153354632587, 0.08333333333333333, 0.11858974358974358, 0.08653846153846154, 0.08653846153846154, 0.11858974358974358, 0.09935897435897435, 0.125, 0.08974358974358974, 0.10256410256410256, 0.11538461538461539, 0.09294871794871795, 0.10897435897435898, 0.09615384615384616, 0.10256410256410256, 0.09615384615384616, 0.09935897435897435]"
27,"[0.12140575079872204, 0.11182108626198083, 0.134185303514377, 0.08306709265175719, 0.11501597444089456, 0.09904153354632587, 0.1182108626198083, 0.025559105431309903, 0.07667731629392971, 0.12140575079872204, 0.10543130990415335, 0.07667731629392971, 0.08945686900958466, 0.08945686900958466, 0.09584664536741214, 0.07348242811501597, 0.13141025641025642, 0.11858974358974358, 0.07051282051282051, 0.10576923076923077, 0.09935897435897435, 0.11538461538461539, 0.10576923076923077, 0.08333333333333333, 0.11217948717948718, 0.10256410256410256, 0.10256410256410256, 0.08333333333333333, 0.09935897435897435, 0.10897435897435898, 0.10256410256410256, 0.09935897435897435]"
28,"[0.07348242811501597, 0.09904153354632587, 0.08626198083067092, 0.0926517571884984, 0.1182108626198083, 0.0926517571884984, 0.09584664536741214, 0.08945686900958466, 0.10862619808306709, 0.09584664536741214, 0.08626198083067092, 0.10543130990415335, 0.09904153354632587, 0.12460063897763578, 0.09904153354632587, 0.09904153354632587, 0.08333333333333333, 0.11858974358974358, 0.08653846153846154, 0.08653846153846154, 0.11858974358974358, 0.09294871794871795, 0.11538461538461539, 0.08974358974358974, 0.10256410256410256, 0.13141025641025642, 0.09615384615384616, 0.10897435897435898, 0.09615384615384616, 0.10256410256410256, 0.09615384615384616, 0.08012820512820513]"
29,"[0.12140575079872204, 0.11182108626198083, 0.134185303514377, 0.08306709265175719, 0.11501597444089456, 0.09904153354632587, 0.1182108626198083, 0.07987220447284345, 0.07667731629392971, 0.12140575079872204, 0.10543130990415335, 0.07667731629392971, 0.0926517571884984, 0.08945686900958466, 0.09584664536741214, 0.11182108626198083, 0.13141025641025642, 0.11858974358974358, 0.07051282051282051, 0.10576923076923077, 0.10256410256410256, 0.11538461538461539, 0.10576923076923077, 0.09294871794871795, 0.11217948717948718, 0.10256410256410256, 0.10256410256410256, 0.09294871794871795, 0.11858974358974358, 0.11217948717948718, 0.08974358974358974, 0.09294871794871795]"
30,"[0.07348242811501597, 0.09904153354632587, 0.08626198083067092, 0.0926517571884984, 0.1182108626198083, 0.0926517571884984, 0.09584664536741214, 0.08945686900958466, 0.10862619808306709, 0.09584664536741214, 0.08626198083067092, 0.10543130990415335, 0.09904153354632587, 0.10862619808306709, 0.12140575079872204, 0.09904153354632587, 0.08333333333333333, 0.11858974358974358, 0.08653846153846154, 0.08653846153846154, 0.11858974358974358, 0.09294871794871795, 0.1346153846153846, 0.08974358974358974, 0.10256410256410256, 0.12179487179487179, 0.09615384615384616, 0.10897435897435898, 0.09615384615384616, 0.15064102564102563, 0.10256410256410256, 0.08974358974358974]"
31,"[0.12140575079872204, 0.11182108626198083, 0.134185303514377, 0.08306709265175719, 0.11501597444089456, 0.10862619808306709, 0.12460063897763578, 0.07987220447284345, 0.07667731629392971, 0.12140575079872204, 0.10862619808306709, 0.07667731629392971, 0.15654952076677317, 0.08945686900958466, 0.09584664536741214, 0.04792332268370607, 0.13141025641025642, 0.125, 0.07371794871794872, 0.10576923076923077, 0.11217948717948718, 0.11538461538461539, 0.10576923076923077, 0.08653846153846154, 0.125, 0.10256410256410256, 0.10256410256410256, 0.10256410256410256, 0.10897435897435898, 0.10256410256410256, 0.10256410256410256, 0.10897435897435898]"
32,"[0.07348242811501597, 0.09904153354632587, 0.08945686900958466, 0.0926517571884984, 0.11501597444089456, 0.0926517571884984, 0.09584664536741214, 0.09584664536741214, 0.11501597444089456, 0.09584664536741214, 0.08626198083067092, 0.10543130990415335, 0.09904153354632587, 0.10862619808306709, 0.09904153354632587, 0.09904153354632587, 0.09615384615384616, 0.11858974358974358, 0.08653846153846154, 0.08333333333333333, 0.11858974358974358, 0.09294871794871795, 0.09615384615384616, 0.08974358974358974, 0.10256410256410256, 0.12179487179487179, 0.08333333333333333, 0.10897435897435898, 0.09615384615384616, 0.15064102564102563, 0.10256410256410256, 0.12179487179487179]"
33,"[0.12140575079872204, 0.11182108626198083, 0.134185303514377, 0.08306709265175719, 0.11501597444089456, 0.0926517571884984, 0.10543130990415335, 0.07987220447284345, 0.07667731629392971, 0.11182108626198083, 0.12140575079872204, 0.07667731629392971, 0.13738019169329074, 0.08945686900958466, 0.09584664536741214, 0.051118210862619806, 0.13141025641025642, 0.07371794871794872, 0.09294871794871795, 0.10576923076923077, 0.10897435897435898, 0.11538461538461539, 0.10576923076923077, 0.08653846153846154, 0.10256410256410256, 0.10256410256410256, 0.10256410256410256, 0.09935897435897435, 0.09615384615384616, 0.21794871794871795, 0.12179487179487179, 0.09935897435897435]"
34,"[0.07348242811501597, 0.07028753993610223, 0.0926517571884984, 0.0926517571884984, 0.06389776357827476, 0.0926517571884984, 0.09584664536741214, 0.07667731629392971, 0.10862619808306709, 0.09584664536741214, 0.08626198083067092, 0.09904153354632587, 0.09904153354632587, 0.10862619808306709, 0.09904153354632587, 0.09904153354632587, 0.12179487179487179, 0.11858974358974358, 0.08653846153846154, 0.08653846153846154, 0.11858974358974358, 0.09294871794871795, 0.09615384615384616, 0.08974358974358974, 0.10256410256410256, 0.12179487179487179, 0.08333333333333333, 0.10897435897435898, 0.09615384615384616, 0.11538461538461539, 0.1858974358974359, 0.09935897435897435]"
35,"[0.0926517571884984, 0.11182108626198083, 0.134185303514377, 0.08306709265175719, 0.11501597444089456, 0.08945686900958466, 0.09904153354632587, 0.07987220447284345, 0.07667731629392971, 0.09904153354632587, 0.13099041533546327, 0.07667731629392971, 0.13738019169329074, 0.08945686900958466, 0.09584664536741214, 0.054313099041533544, 0.13141025641025642, 0.07692307692307693, 0.10897435897435898, 0.10576923076923077, 0.10897435897435898, 0.11538461538461539, 0.10576923076923077, 0.08333333333333333, 0.10256410256410256, 0.10256410256410256, 0.10256410256410256, 0.09935897435897435, 0.17307692307692307, 0.1891025641025641, 0.11858974358974358, 0.09935897435897435]"
36,"[0.07348242811501597, 0.07348242811501597, 0.09904153354632587, 0.0926517571884984, 0.07987220447284345, 0.0926517571884984, 0.09584664536741214, 0.08945686900958466, 0.11501597444089456, 0.09584664536741214, 0.08626198083067092, 0.08306709265175719, 0.09904153354632587, 0.10862619808306709, 0.09904153354632587, 0.09904153354632587, 0.125, 0.11858974358974358, 0.08653846153846154, 0.060897435897435896, 0.11858974358974358, 0.09294871794871795, 0.09615384615384616, 0.08974358974358974, 0.10256410256410256, 0.12179487179487179, 0.08333333333333333, 0.10897435897435898, 0.09615384615384616, 0.1955128205128205, 0.10897435897435898, 0.09935897435897435]"
37,"[0.0926517571884984, 0.11182108626198083, 0.134185303514377, 0.08306709265175719, 0.11501597444089456, 0.0926517571884984, 0.09904153354632587, 0.07987220447284345, 0.07667731629392971, 0.09904153354632587, 0.13099041533546327, 0.07667731629392971, 0.13738019169329074, 0.08945686900958466, 0.09584664536741214, 0.06070287539936102, 0.13141025641025642, 0.07692307692307693, 0.10576923076923077, 0.10576923076923077, 0.10897435897435898, 0.11538461538461539, 0.10576923076923077, 0.08653846153846154, 0.10256410256410256, 0.10576923076923077, 0.10256410256410256, 0.10256410256410256, 0.10576923076923077, 0.14423076923076922, 0.11858974358974358, 0.09935897435897435]"
38,"[0.07348242811501597, 0.07348242811501597, 0.09904153354632587, 0.0926517571884984, 0.07987220447284345, 0.0926517571884984, 0.09584664536741214, 0.10223642172523961, 0.11501597444089456, 0.09584664536741214, 0.08626198083067092, 0.07348242811501597, 0.09904153354632587, 0.10862619808306709, 0.09904153354632587, 0.10543130990415335, 0.125, 0.11858974358974358, 0.08653846153846154, 0.07692307692307693, 0.11858974358974358, 0.09294871794871795, 0.09615384615384616, 0.09294871794871795, 0.10256410256410256, 0.12179487179487179, 0.08333333333333333, 0.10897435897435898, 0.09615384615384616, 0.1987179487179487, 0.18269230769230768, 0.09935897435897435]"
39,"[0.0926517571884984, 0.11182108626198083, 0.134185303514377, 0.07667731629392971, 0.11501597444089456, 0.0926517571884984, 0.09904153354632587, 0.07987220447284345, 0.07667731629392971, 0.09904153354632587, 0.13099041533546327, 0.07667731629392971, 0.13738019169329074, 0.08945686900958466, 0.09584664536741214, 0.0670926517571885, 0.13141025641025642, 0.07692307692307693, 0.10576923076923077, 0.10576923076923077, 0.10897435897435898, 0.16987179487179488, 0.10576923076923077, 0.10576923076923077, 0.10256410256410256, 0.15064102564102563, 0.10256410256410256, 0.11538461538461539, 0.10576923076923077, 0.1891025641025641, 0.11858974358974358, 0.09935897435897435]"
40,"[0.07348242811501597, 0.07348242811501597, 0.09904153354632587, 0.0926517571884984, 0.07987220447284345, 0.0926517571884984, 0.09584664536741214, 0.11182108626198083, 0.11501597444089456, 0.09584664536741214, 0.08626198083067092, 0.07348242811501597, 0.09904153354632587, 0.10862619808306709, 0.09904153354632587, 0.0926517571884984, 0.125, 0.11858974358974358, 0.08653846153846154, 0.08653846153846154, 0.11858974358974358, 0.09294871794871795, 0.09615384615384616, 0.09935897435897435, 0.10256410256410256, 0.12179487179487179, 0.08333333333333333, 0.08012820512820513, 0.09615384615384616, 0.19230769230769232, 0.1346153846153846, 0.09935897435897435]"
41,"[0.0926517571884984, 0.11182108626198083, 0.134185303514377, 0.08306709265175719, 0.11501597444089456, 0.0926517571884984, 0.09904153354632587, 0.07987220447284345, 0.07667731629392971, 0.09904153354632587, 0.13099041533546327, 0.07667731629392971, 0.13738019169329074, 0.17252396166134185, 0.09584664536741214, 0.07028753993610223, 0.13141025641025642, 0.07692307692307693, 0.10576923076923077, 0.10576923076923077, 0.10897435897435898, 0.17307692307692307, 0.10576923076923077, 0.10897435897435898, 0.10256410256410256, 0.1891025641025641, 0.10256410256410256, 0.11538461538461539, 0.10897435897435898, 0.3076923076923077, 0.14102564102564102, 0.09935897435897435]"
42,"[0.07348242811501597, 0.07348242811501597, 0.09904153354632587, 0.0926517571884984, 0.07987220447284345, 0.1757188498402556, 0.09584664536741214, 0.10862619808306709, 0.11501597444089456, 0.1853035143769968, 0.08626198083067092, 0.07348242811501597, 0.134185303514377, 0.10862619808306709, 0.09904153354632587, 0.07348242811501597, 0.125, 0.18269230769230768, 0.08653846153846154, 0.08653846153846154, 0.2532051282051282, 0.09294871794871795, 0.09615384615384616, 0.08333333333333333, 0.14102564102564102, 0.12179487179487179, 0.08333333333333333, 0.08333333333333333, 0.09615384615384616, 0.22115384615384615, 0.25, 0.09935897435897435]"
