eigenvector_centrality,[31 30 29]
10,"[0.10223642172523961, 0.08306709265175719, 0.08626198083067092, 0.06389776357827476, 0.1182108626198083, 0.09904153354632587, 0.09904153354632587, 0.08945686900958466, 0.10862619808306709, 0.06389776357827476, 0.11501597444089456, 0.12779552715654952, 0.08945686900958466, 0.10223642172523961, 0.11501597444089456, 0.10543130990415335, 0.08333333333333333, 0.10897435897435898, 0.08333333333333333, 0.09935897435897435, 0.08333333333333333, 0.11538461538461539, 0.0673076923076923, 0.09615384615384616, 0.08653846153846154, 0.10576923076923077, 0.14743589743589744, 0.09294871794871795, 0.07692307692307693, 0.11538461538461539, 0.11858974358974358, 0.09294871794871795]"
11,"[0.08945686900958466, 0.09584664536741214, 0.07987220447284345, 0.13738019169329074, 0.08306709265175719, 0.09904153354632587, 0.1182108626198083, 0.003194888178913738, 0.09584664536741214, 0.12140575079872204, 0.08306709265175719, 0.03194888178913738, 0.08626198083067092, 0.10862619808306709, 0.07667731629392971, 0.07348242811501597, 0.11858974358974358, 0.09615384615384616, 0.08333333333333333, 0.09294871794871795, 0.11858974358974358, 0.09935897435897435, 0.08012820512820513, 0.10256410256410256, 0.1282051282051282, 0.08974358974358974, 0.038461538461538464, 0.10256410256410256, 0.035256410256410256, 0.10256410256410256, 0.13141025641025642, 0.125]"
12,"[0.10223642172523961, 0.08306709265175719, 0.054313099041533544, 0.0670926517571885, 0.1182108626198083, 0.09904153354632587, 0.10223642172523961, 0.12460063897763578, 0.10223642172523961, 0.10223642172523961, 0.11501597444089456, 0.12460063897763578, 0.08945686900958466, 0.10223642172523961, 0.07028753993610223, 0.009584664536741214, 0.08333333333333333, 0.10897435897435898, 0.0673076923076923, 0.09935897435897435, 0.08333333333333333, 0.08333333333333333, 0.09935897435897435, 0.09615384615384616, 0.09294871794871795, 0.10576923076923077, 0.14743589743589744, 0.019230769230769232, 0.09615384615384616, 0.11538461538461539, 0.07051282051282051, 0.09294871794871795]"
13,"[0.08945686900958466, 0.05750798722044728, 0.08626198083067092, 0.13738019169329074, 0.08306709265175719, 0.09904153354632587, 0.12140575079872204, 0.025559105431309903, 0.09904153354632587, 0.12140575079872204, 0.07987220447284345, 0.0670926517571885, 0.05750798722044728, 0.04472843450479233, 0.09584664536741214, 0.0926517571884984, 0.11858974358974358, 0.09615384615384616, 0.08012820512820513, 0.09294871794871795, 0.12179487179487179, 0.09935897435897435, 0.08012820512820513, 0.08333333333333333, 0.13141025641025642, 0.08974358974358974, 0.060897435897435896, 0.10256410256410256, 0.04807692307692308, 0.10256410256410256, 0.13141025641025642, 0.0641025641025641]"
14,"[0.10223642172523961, 0.08306709265175719, 0.04472843450479233, 0.08626198083067092, 0.1182108626198083, 0.10862619808306709, 0.11182108626198083, 0.10862619808306709, 0.10223642172523961, 0.12460063897763578, 0.051118210862619806, 0.13099041533546327, 0.06070287539936102, 0.0926517571884984, 0.07028753993610223, 0.01597444089456869, 0.08333333333333333, 0.10897435897435898, 0.08333333333333333, 0.09935897435897435, 0.038461538461538464, 0.08333333333333333, 0.0673076923076923, 0.09615384615384616, 0.0641025641025641, 0.10256410256410256, 0.13782051282051283, 0.060897435897435896, 0.07692307692307693, 0.11538461538461539, 0.10256410256410256, 0.09294871794871795]"
15,"[0.08945686900958466, 0.10223642172523961, 0.01597444089456869, 0.13738019169329074, 0.07028753993610223, 0.1182108626198083, 0.13099041533546327, 0.06389776357827476, 0.10862619808306709, 0.11501597444089456, 0.07028753993610223, 0.08626198083067092, 0.0670926517571885, 0.051118210862619806, 0.10223642172523961, 0.09904153354632587, 0.07371794871794872, 0.09615384615384616, 0.08333333333333333, 0.09294871794871795, 0.11217948717948718, 0.08974358974358974, 0.04487179487179487, 0.10256410256410256, 0.13141025641025642, 0.08974358974358974, 0.08653846153846154, 0.10256410256410256, 0.10256410256410256, 0.11217948717948718, 0.13141025641025642, 0.019230769230769232]"
16,"[0.1182108626198083, 0.08306709265175719, 0.054313099041533544, 0.08306709265175719, 0.1182108626198083, 0.07667731629392971, 0.1182108626198083, 0.12460063897763578, 0.10223642172523961, 0.12140575079872204, 0.09584664536741214, 0.134185303514377, 0.08626198083067092, 0.09584664536741214, 0.07028753993610223, 0.04472843450479233, 0.08333333333333333, 0.10897435897435898, 0.10576923076923077, 0.09935897435897435, 0.09294871794871795, 0.11538461538461539, 0.0673076923076923, 0.038461538461538464, 0.08333333333333333, 0.09615384615384616, 0.14743589743589744, 0.00641025641025641, 0.07692307692307693, 0.022435897435897436, 0.11538461538461539, 0.09294871794871795]"
17,"[0.08945686900958466, 0.07028753993610223, 0.06389776357827476, 0.13738019169329074, 0.11182108626198083, 0.10543130990415335, 0.13099041533546327, 0.08945686900958466, 0.10862619808306709, 0.09584664536741214, 0.08306709265175719, 0.09904153354632587, 0.07987220447284345, 0.012779552715654952, 0.05750798722044728, 0.09904153354632587, 0.057692307692307696, 0.09615384615384616, 0.08333333333333333, 0.08333333333333333, 0.09935897435897435, 0.09935897435897435, 0.16346153846153846, 0.10256410256410256, 0.13141025641025642, 0.041666666666666664, 0.08333333333333333, 0.10256410256410256, 0.038461538461538464, 0.08974358974358974, 0.13141025641025642, 0.0673076923076923]"
18,"[0.10223642172523961, 0.08306709265175719, 0.054313099041533544, 0.08306709265175719, 0.09584664536741214, 0.09904153354632587, 0.11182108626198083, 0.12140575079872204, 0.0926517571884984, 0.12140575079872204, 0.04792332268370607, 0.134185303514377, 0.07667731629392971, 0.09904153354632587, 0.07028753993610223, 0.012779552715654952, 0.08333333333333333, 0.07051282051282051, 0.10897435897435898, 0.09935897435897435, 0.09615384615384616, 0.09935897435897435, 0.0673076923076923, 0.08333333333333333, 0.038461538461538464, 0.08653846153846154, 0.14743589743589744, 0.07692307692307693, 0.07692307692307693, 0.022435897435897436, 0.09615384615384616, 0.09294871794871795]"
19,"[0.12140575079872204, 0.09904153354632587, 0.07028753993610223, 0.09584664536741214, 0.04792332268370607, 0.09904153354632587, 0.13099041533546327, 0.08945686900958466, 0.10862619808306709, 0.12140575079872204, 0.05750798722044728, 0.09584664536741214, 0.0926517571884984, 0.10223642172523961, 0.11501597444089456, 0.09904153354632587, 0.04807692307692308, 0.14743589743589744, 0.08333333333333333, 0.08012820512820513, 0.12179487179487179, 0.09935897435897435, 0.125, 0.09294871794871795, 0.12179487179487179, 0.08333333333333333, 0.09294871794871795, 0.10256410256410256, 0.08653846153846154, 0.10256410256410256, 0.13141025641025642, 0.09615384615384616]"
20,"[0.07987220447284345, 0.09584664536741214, 0.06070287539936102, 0.08306709265175719, 0.12460063897763578, 0.07987220447284345, 0.1182108626198083, 0.11501597444089456, 0.11501597444089456, 0.12140575079872204, 0.10543130990415335, 0.134185303514377, 0.04153354632587859, 0.09584664536741214, 0.07028753993610223, 0.06389776357827476, 0.0673076923076923, 0.057692307692307696, 0.10897435897435898, 0.08974358974358974, 0.038461538461538464, 0.09935897435897435, 0.125, 0.08333333333333333, 0.11217948717948718, 0.11858974358974358, 0.09294871794871795, 0.08333333333333333, 0.07692307692307693, 0.05128205128205128, 0.09615384615384616, 0.13141025641025642]"
21,"[0.1182108626198083, 0.0926517571884984, 0.08626198083067092, 0.08306709265175719, 0.04153354632587859, 0.09904153354632587, 0.15335463258785942, 0.02875399361022364, 0.10862619808306709, 0.12140575079872204, 0.10543130990415335, 0.038338658146964855, 0.08626198083067092, 0.0, 0.07667731629392971, 0.09904153354632587, 0.05448717948717949, 0.12179487179487179, 0.08012820512820513, 0.07371794871794872, 0.11217948717948718, 0.03205128205128205, 0.125, 0.08653846153846154, 0.10897435897435898, 0.08653846153846154, 0.09294871794871795, 0.08333333333333333, 0.02564102564102564, 0.10256410256410256, 0.11538461538461539, 0.02564102564102564]"
22,"[0.01597444089456869, 0.0926517571884984, 0.08945686900958466, 0.012779552715654952, 0.09584664536741214, 0.009584664536741214, 0.01597444089456869, 0.09584664536741214, 0.10862619808306709, 0.03194888178913738, 0.02875399361022364, 0.10543130990415335, 0.003194888178913738, 0.10223642172523961, 0.07028753993610223, 0.003194888178913738, 0.08333333333333333, 0.04807692307692308, 0.019230769230769232, 0.08653846153846154, 0.019230769230769232, 0.09935897435897435, 0.125, 0.00641025641025641, 0.01282051282051282, 0.11538461538461539, 0.09294871794871795, 0.0, 0.10256410256410256, 0.009615384615384616, 0.016025641025641024, 0.08974358974358974]"
23,"[0.12140575079872204, 0.003194888178913738, 0.0, 0.08306709265175719, 0.019169329073482427, 0.09904153354632587, 0.1182108626198083, 0.003194888178913738, 0.006389776357827476, 0.12140575079872204, 0.10543130990415335, 0.006389776357827476, 0.08945686900958466, 0.012779552715654952, 0.0, 0.08306709265175719, 0.00641025641025641, 0.11858974358974358, 0.07051282051282051, 0.0, 0.09935897435897435, 0.0, 0.0, 0.09615384615384616, 0.11217948717948718, 0.0, 0.003205128205128205, 0.08333333333333333, 0.003205128205128205, 0.10256410256410256, 0.11858974358974358, 0.0]"
24,"[0.025559105431309903, 0.09904153354632587, 0.08626198083067092, 0.006389776357827476, 0.1182108626198083, 0.006389776357827476, 0.019169329073482427, 0.08945686900958466, 0.10862619808306709, 0.04153354632587859, 0.012779552715654952, 0.10543130990415335, 0.003194888178913738, 0.10223642172523961, 0.11501597444089456, 0.003194888178913738, 0.08333333333333333, 0.019230769230769232, 0.003205128205128205, 0.08653846153846154, 0.003205128205128205, 0.09935897435897435, 0.125, 0.0, 0.003205128205128205, 0.11538461538461539, 0.09294871794871795, 0.035256410256410256, 0.09615384615384616, 0.003205128205128205, 0.022435897435897436, 0.11858974358974358]"
25,"[0.12140575079872204, 0.022364217252396165, 0.02875399361022364, 0.08306709265175719, 0.0, 0.09904153354632587, 0.1182108626198083, 0.003194888178913738, 0.04153354632587859, 0.12140575079872204, 0.10543130990415335, 0.04792332268370607, 0.08945686900958466, 0.019169329073482427, 0.05750798722044728, 0.07348242811501597, 0.00641025641025641, 0.11858974358974358, 0.07051282051282051, 0.0, 0.09935897435897435, 0.00641025641025641, 0.0, 0.08333333333333333, 0.11217948717948718, 0.0, 0.028846153846153848, 0.08333333333333333, 0.019230769230769232, 0.10256410256410256, 0.016025641025641024, 0.09935897435897435]"
26,"[0.04792332268370607, 0.09904153354632587, 0.08626198083067092, 0.01597444089456869, 0.1182108626198083, 0.02875399361022364, 0.006389776357827476, 0.08945686900958466, 0.10862619808306709, 0.08626198083067092, 0.019169329073482427, 0.10543130990415335, 0.012779552715654952, 0.10862619808306709, 0.11501597444089456, 0.07348242811501597, 0.08333333333333333, 0.057692307692307696, 0.01282051282051282, 0.08653846153846154, 0.01282051282051282, 0.09935897435897435, 0.125, 0.08333333333333333, 0.0, 0.11858974358974358, 0.09294871794871795, 0.08653846153846154, 0.10897435897435898, 0.10897435897435898, 0.10256410256410256, 0.09935897435897435]"
27,"[0.12140575079872204, 0.07667731629392971, 0.06070287539936102, 0.08306709265175719, 0.07987220447284345, 0.09904153354632587, 0.1182108626198083, 0.07348242811501597, 0.08945686900958466, 0.12140575079872204, 0.10543130990415335, 0.134185303514377, 0.08945686900958466, 0.07987220447284345, 0.10862619808306709, 0.07348242811501597, 0.060897435897435896, 0.11858974358974358, 0.07051282051282051, 0.10576923076923077, 0.09935897435897435, 0.0673076923076923, 0.11538461538461539, 0.08333333333333333, 0.11217948717948718, 0.09294871794871795, 0.08653846153846154, 0.08333333333333333, 0.1282051282051282, 0.10897435897435898, 0.10256410256410256, 0.09935897435897435]"
28,"[0.0926517571884984, 0.09904153354632587, 0.08626198083067092, 0.08626198083067092, 0.1182108626198083, 0.07667731629392971, 0.03514376996805112, 0.08945686900958466, 0.10862619808306709, 0.08626198083067092, 0.054313099041533544, 0.10543130990415335, 0.022364217252396165, 0.1597444089456869, 0.11501597444089456, 0.10862619808306709, 0.08333333333333333, 0.08333333333333333, 0.022435897435897436, 0.08653846153846154, 0.028846153846153848, 0.1346153846153846, 0.125, 0.13782051282051283, 0.028846153846153848, 0.125, 0.09294871794871795, 0.060897435897435896, 0.11858974358974358, 0.10897435897435898, 0.10256410256410256, 0.09935897435897435]"
29,"[0.12140575079872204, 0.09904153354632587, 0.1182108626198083, 0.08306709265175719, 0.09584664536741214, 0.09904153354632587, 0.1182108626198083, 0.14376996805111822, 0.09904153354632587, 0.12140575079872204, 0.10543130990415335, 0.15654952076677317, 0.0926517571884984, 0.11182108626198083, 0.10862619808306709, 0.16293929712460065, 0.08012820512820513, 0.11858974358974358, 0.07051282051282051, 0.1282051282051282, 0.09935897435897435, 0.10256410256410256, 0.11538461538461539, 0.10256410256410256, 0.11217948717948718, 0.09294871794871795, 0.08653846153846154, 0.08653846153846154, 0.13141025641025642, 0.019230769230769232, 0.16346153846153846, 0.09935897435897435]"
30,"[0.09904153354632587, 0.09904153354632587, 0.08626198083067092, 0.09904153354632587, 0.1182108626198083, 0.10543130990415335, 0.08626198083067092, 0.08945686900958466, 0.10862619808306709, 0.08626198083067092, 0.09584664536741214, 0.10543130990415335, 0.11501597444089456, 0.19488817891373802, 0.13738019169329074, 0.10862619808306709, 0.08333333333333333, 0.11538461538461539, 0.07051282051282051, 0.08653846153846154, 0.16346153846153846, 0.1858974358974359, 0.1955128205128205, 0.1346153846153846, 0.11217948717948718, 0.12179487179487179, 0.1794871794871795, 0.057692307692307696, 0.13782051282051283, 0.07692307692307693, 0.1794871794871795, 0.09935897435897435]"
31,"[0.12140575079872204, 0.10543130990415335, 0.14696485623003194, 0.08306709265175719, 0.10223642172523961, 0.09904153354632587, 0.1182108626198083, 0.12140575079872204, 0.09904153354632587, 0.12140575079872204, 0.10543130990415335, 0.12779552715654952, 0.10223642172523961, 0.15335463258785942, 0.10862619808306709, 0.10223642172523961, 0.08333333333333333, 0.11858974358974358, 0.07051282051282051, 0.10576923076923077, 0.09935897435897435, 0.13782051282051283, 0.11538461538461539, 0.16987179487179488, 0.11217948717948718, 0.10576923076923077, 0.08653846153846154, 0.10576923076923077, 0.1794871794871795, 0.11217948717948718, 0.1762820512820513, 0.09294871794871795]"
32,"[0.09904153354632587, 0.09904153354632587, 0.08626198083067092, 0.14376996805111822, 0.1182108626198083, 0.13099041533546327, 0.11182108626198083, 0.08945686900958466, 0.10862619808306709, 0.08945686900958466, 0.12779552715654952, 0.10543130990415335, 0.14057507987220447, 0.20447284345047922, 0.09904153354632587, 0.11501597444089456, 0.08333333333333333, 0.125, 0.09294871794871795, 0.08653846153846154, 0.1762820512820513, 0.1987179487179487, 0.10897435897435898, 0.1346153846153846, 0.125, 0.16346153846153846, 0.16025641025641027, 0.057692307692307696, 0.09615384615384616, 0.11217948717948718, 0.20192307692307693, 0.09935897435897435]"
33,"[0.12140575079872204, 0.11182108626198083, 0.17891373801916932, 0.08306709265175719, 0.12779552715654952, 0.09904153354632587, 0.12460063897763578, 0.12140575079872204, 0.09904153354632587, 0.12140575079872204, 0.10543130990415335, 0.12779552715654952, 0.2012779552715655, 0.10223642172523961, 0.10862619808306709, 0.15335463258785942, 0.15064102564102563, 0.11858974358974358, 0.07371794871794872, 0.09935897435897435, 0.11858974358974358, 0.08974358974358974, 0.11538461538461539, 0.20833333333333334, 0.1282051282051282, 0.09294871794871795, 0.08653846153846154, 0.14743589743589744, 0.21474358974358973, 0.11217948717948718, 0.10256410256410256, 0.09294871794871795]"
34,"[0.10223642172523961, 0.09904153354632587, 0.08626198083067092, 0.16613418530351437, 0.12779552715654952, 0.14696485623003194, 0.1182108626198083, 0.11501597444089456, 0.10862619808306709, 0.14696485623003194, 0.12779552715654952, 0.10543130990415335, 0.17891373801916932, 0.15335463258785942, 0.20447284345047922, 0.13099041533546327, 0.08333333333333333, 0.1987179487179487, 0.09935897435897435, 0.08653846153846154, 0.20512820512820512, 0.13141025641025642, 0.23717948717948717, 0.14743589743589744, 0.21794871794871795, 0.16025641025641027, 0.1858974358974359, 0.057692307692307696, 0.09615384615384616, 0.11217948717948718, 0.16987179487179488, 0.09935897435897435]"
35,"[0.12140575079872204, 0.13738019169329074, 0.20766773162939298, 0.08306709265175719, 0.20766773162939298, 0.1501597444089457, 0.1501597444089457, 0.13099041533546327, 0.16932907348242812, 0.12779552715654952, 0.11182108626198083, 0.1182108626198083, 0.21405750798722045, 0.10543130990415335, 0.1853035143769968, 0.14057507987220447, 0.16987179487179488, 0.125, 0.08653846153846154, 0.08012820512820513, 0.14743589743589744, 0.08974358974358974, 0.1891025641025641, 0.11858974358974358, 0.17307692307692307, 0.09615384615384616, 0.14743589743589744, 0.16025641025641027, 0.15384615384615385, 0.11217948717948718, 0.10576923076923077, 0.08974358974358974]"
36,"[0.1182108626198083, 0.09904153354632587, 0.08626198083067092, 0.17252396166134185, 0.1597444089456869, 0.17891373801916932, 0.19169329073482427, 0.14057507987220447, 0.11501597444089456, 0.17252396166134185, 0.18210862619808307, 0.19488817891373802, 0.1853035143769968, 0.15335463258785942, 0.1597444089456869, 0.19808306709265175, 0.08974358974358974, 0.19230769230769232, 0.19230769230769232, 0.18269230769230768, 0.20512820512820512, 0.11858974358974358, 0.16987179487179488, 0.20192307692307693, 0.22756410256410256, 0.14743589743589744, 0.12179487179487179, 0.125, 0.125, 0.10576923076923077, 0.1858974358974359, 0.12179487179487179]"
37,"[0.134185303514377, 0.19169329073482427, 0.21725239616613418, 0.08945686900958466, 0.2012779552715655, 0.14376996805111822, 0.0926517571884984, 0.20766773162939298, 0.1597444089456869, 0.21405750798722045, 0.18849840255591055, 0.19169329073482427, 0.18849840255591055, 0.10862619808306709, 0.26198083067092653, 0.09904153354632587, 0.1346153846153846, 0.13141025641025642, 0.1794871794871795, 0.18269230769230768, 0.14102564102564102, 0.09615384615384616, 0.2564102564102564, 0.10897435897435898, 0.1891025641025641, 0.11538461538461539, 0.20512820512820512, 0.14743589743589744, 0.15064102564102563, 0.10897435897435898, 0.1346153846153846, 0.16987179487179488]"
38,"[0.10862619808306709, 0.17891373801916932, 0.134185303514377, 0.2012779552715655, 0.12460063897763578, 0.18210862619808307, 0.19488817891373802, 0.14057507987220447, 0.21405750798722045, 0.17891373801916932, 0.18849840255591055, 0.1501597444089457, 0.21405750798722045, 0.10862619808306709, 0.1501597444089457, 0.22044728434504793, 0.16987179487179488, 0.19230769230769232, 0.20833333333333334, 0.16666666666666666, 0.21474358974358973, 0.09294871794871795, 0.1282051282051282, 0.21153846153846154, 0.23076923076923078, 0.1282051282051282, 0.09935897435897435, 0.18269230769230768, 0.10576923076923077, 0.11217948717948718, 0.22435897435897437, 0.17307692307692307]"
39,"[0.20766773162939298, 0.2012779552715655, 0.1853035143769968, 0.15335463258785942, 0.2268370607028754, 0.17252396166134185, 0.12140575079872204, 0.20766773162939298, 0.19169329073482427, 0.14057507987220447, 0.23003194888178913, 0.20766773162939298, 0.23322683706070288, 0.16613418530351437, 0.29073482428115016, 0.09904153354632587, 0.16987179487179488, 0.14423076923076922, 0.18269230769230768, 0.1891025641025641, 0.15064102564102563, 0.14423076923076922, 0.28205128205128205, 0.10897435897435898, 0.16346153846153846, 0.18269230769230768, 0.2564102564102564, 0.14102564102564102, 0.21794871794871795, 0.11217948717948718, 0.1891025641025641, 0.24358974358974358]"
40,"[0.1182108626198083, 0.12779552715654952, 0.11182108626198083, 0.2012779552715655, 0.11501597444089456, 0.18210862619808307, 0.19488817891373802, 0.16932907348242812, 0.17891373801916932, 0.1853035143769968, 0.19488817891373802, 0.18210862619808307, 0.2364217252396166, 0.10862619808306709, 0.12460063897763578, 0.2523961661341853, 0.15705128205128205, 0.19230769230769232, 0.21153846153846154, 0.15064102564102563, 0.2564102564102564, 0.09294871794871795, 0.13141025641025642, 0.22435897435897437, 0.2724358974358974, 0.1282051282051282, 0.09935897435897435, 0.20833333333333334, 0.1282051282051282, 0.11217948717948718, 0.22756410256410256, 0.14423076923076922]"
41,"[0.13738019169329074, 0.20766773162939298, 0.1853035143769968, 0.14057507987220447, 0.23322683706070288, 0.17252396166134185, 0.14696485623003194, 0.2108626198083067, 0.19808306709265175, 0.1597444089456869, 0.20447284345047922, 0.23003194888178913, 0.23003194888178913, 0.2268370607028754, 0.2779552715654952, 0.0926517571884984, 0.1794871794871795, 0.125, 0.1955128205128205, 0.1987179487179487, 0.14102564102564102, 0.21474358974358973, 0.2916666666666667, 0.10897435897435898, 0.16666666666666666, 0.2467948717948718, 0.2467948717948718, 0.14423076923076922, 0.2403846153846154, 0.11217948717948718, 0.23717948717948717, 0.32051282051282054]"
42,"[0.18210862619808307, 0.14696485623003194, 0.1501597444089457, 0.20766773162939298, 0.13738019169329074, 0.19808306709265175, 0.2523961661341853, 0.14696485623003194, 0.1853035143769968, 0.19488817891373802, 0.22364217252396165, 0.1501597444089457, 0.25559105431309903, 0.10862619808306709, 0.12460063897763578, 0.268370607028754, 0.16346153846153846, 0.21474358974358973, 0.2467948717948718, 0.13782051282051283, 0.27884615384615385, 0.09294871794871795, 0.1282051282051282, 0.23076923076923078, 0.266025641025641, 0.1282051282051282, 0.10576923076923077, 0.22435897435897437, 0.11538461538461539, 0.11217948717948718, 0.22435897435897437, 0.11217948717948718]"
