eigenvector_centrality,[31 30 29]
10,"[0.10223642172523961, 0.10862619808306709, 0.14057507987220447, 0.07028753993610223, 0.02875399361022364, 0.09904153354632587, 0.10223642172523961, 0.08306709265175719, 0.09904153354632587, 0.11182108626198083, 0.054313099041533544, 0.12140575079872204, 0.10862619808306709, 0.10223642172523961, 0.1182108626198083, 0.10543130990415335, 0.07692307692307693, 0.0641025641025641, 0.02564102564102564, 0.11217948717948718, 0.08333333333333333, 0.10576923076923077, 0.09615384615384616, 0.09615384615384616, 0.028846153846153848, 0.07371794871794872, 0.009615384615384616, 0.05128205128205128, 0.11858974358974358, 0.05128205128205128, 0.05448717948717949, 0.11858974358974358]"
11,"[0.09904153354632587, 0.07667731629392971, 0.038338658146964855, 0.10543130990415335, 0.08306709265175719, 0.04472843450479233, 0.06389776357827476, 0.12779552715654952, 0.07667731629392971, 0.07667731629392971, 0.0926517571884984, 0.038338658146964855, 0.10223642172523961, 0.07028753993610223, 0.04153354632587859, 0.12140575079872204, 0.03205128205128205, 0.09935897435897435, 0.060897435897435896, 0.02564102564102564, 0.10576923076923077, 0.05128205128205128, 0.05448717948717949, 0.08012820512820513, 0.08333333333333333, 0.08012820512820513, 0.09935897435897435, 0.01282051282051282, 0.02564102564102564, 0.060897435897435896, 0.08974358974358974, 0.05448717948717949]"
12,"[0.038338658146964855, 0.10862619808306709, 0.14057507987220447, 0.02875399361022364, 0.09904153354632587, 0.09904153354632587, 0.05750798722044728, 0.08306709265175719, 0.09904153354632587, 0.09584664536741214, 0.10543130990415335, 0.12140575079872204, 0.11182108626198083, 0.10223642172523961, 0.1182108626198083, 0.022364217252396165, 0.07692307692307693, 0.0673076923076923, 0.11538461538461539, 0.11217948717948718, 0.038461538461538464, 0.10576923076923077, 0.09615384615384616, 0.05128205128205128, 0.08333333333333333, 0.05448717948717949, 0.060897435897435896, 0.09935897435897435, 0.10256410256410256, 0.08653846153846154, 0.09615384615384616, 0.11538461538461539]"
13,"[0.09904153354632587, 0.08945686900958466, 0.08626198083067092, 0.10543130990415335, 0.03514376996805112, 0.09584664536741214, 0.06389776357827476, 0.03194888178913738, 0.11182108626198083, 0.08945686900958466, 0.0926517571884984, 0.13099041533546327, 0.10223642172523961, 0.10862619808306709, 0.07987220447284345, 0.12140575079872204, 0.09935897435897435, 0.09935897435897435, 0.10256410256410256, 0.10897435897435898, 0.10576923076923077, 0.10897435897435898, 0.08974358974358974, 0.08974358974358974, 0.08333333333333333, 0.08012820512820513, 0.09935897435897435, 0.10576923076923077, 0.09615384615384616, 0.07051282051282051, 0.12179487179487179, 0.08974358974358974]"
14,"[0.12140575079872204, 0.10862619808306709, 0.14057507987220447, 0.10862619808306709, 0.09904153354632587, 0.1182108626198083, 0.07348242811501597, 0.08306709265175719, 0.09904153354632587, 0.11182108626198083, 0.10543130990415335, 0.12140575079872204, 0.12460063897763578, 0.10223642172523961, 0.1182108626198083, 0.10223642172523961, 0.07692307692307693, 0.08974358974358974, 0.125, 0.11217948717948718, 0.05448717948717949, 0.10576923076923077, 0.09615384615384616, 0.1282051282051282, 0.08333333333333333, 0.07371794871794872, 0.07692307692307693, 0.09935897435897435, 0.11858974358974358, 0.08653846153846154, 0.09935897435897435, 0.11858974358974358]"
15,"[0.09904153354632587, 0.10862619808306709, 0.08626198083067092, 0.10543130990415335, 0.08626198083067092, 0.09584664536741214, 0.06389776357827476, 0.08306709265175719, 0.11182108626198083, 0.08945686900958466, 0.0926517571884984, 0.13099041533546327, 0.10223642172523961, 0.10862619808306709, 0.07987220447284345, 0.12140575079872204, 0.09935897435897435, 0.09935897435897435, 0.10256410256410256, 0.10897435897435898, 0.10576923076923077, 0.10897435897435898, 0.08974358974358974, 0.08974358974358974, 0.08333333333333333, 0.08012820512820513, 0.09935897435897435, 0.10576923076923077, 0.09615384615384616, 0.07051282051282051, 0.12179487179487179, 0.08974358974358974]"
16,"[0.12140575079872204, 0.10862619808306709, 0.14057507987220447, 0.10862619808306709, 0.09904153354632587, 0.1182108626198083, 0.07348242811501597, 0.08306709265175719, 0.09904153354632587, 0.11182108626198083, 0.10543130990415335, 0.12140575079872204, 0.12460063897763578, 0.10223642172523961, 0.1182108626198083, 0.10223642172523961, 0.07692307692307693, 0.08974358974358974, 0.125, 0.11217948717948718, 0.05448717948717949, 0.10576923076923077, 0.09615384615384616, 0.1282051282051282, 0.08333333333333333, 0.07371794871794872, 0.07692307692307693, 0.09935897435897435, 0.11858974358974358, 0.08653846153846154, 0.09935897435897435, 0.11858974358974358]"
17,"[0.09904153354632587, 0.10862619808306709, 0.08626198083067092, 0.10543130990415335, 0.08626198083067092, 0.09584664536741214, 0.06389776357827476, 0.08306709265175719, 0.11182108626198083, 0.08945686900958466, 0.0926517571884984, 0.13099041533546327, 0.10223642172523961, 0.10862619808306709, 0.07987220447284345, 0.12140575079872204, 0.09935897435897435, 0.09935897435897435, 0.10256410256410256, 0.10897435897435898, 0.10576923076923077, 0.10897435897435898, 0.08974358974358974, 0.08974358974358974, 0.08333333333333333, 0.08012820512820513, 0.09935897435897435, 0.10576923076923077, 0.09615384615384616, 0.07051282051282051, 0.12179487179487179, 0.08974358974358974]"
18,"[0.12140575079872204, 0.10862619808306709, 0.14057507987220447, 0.10862619808306709, 0.09904153354632587, 0.1182108626198083, 0.07348242811501597, 0.08306709265175719, 0.09904153354632587, 0.11182108626198083, 0.10543130990415335, 0.12140575079872204, 0.12460063897763578, 0.10223642172523961, 0.1182108626198083, 0.10223642172523961, 0.07692307692307693, 0.08974358974358974, 0.125, 0.11217948717948718, 0.05448717948717949, 0.10576923076923077, 0.09615384615384616, 0.1282051282051282, 0.08333333333333333, 0.07371794871794872, 0.07692307692307693, 0.09935897435897435, 0.11858974358974358, 0.08653846153846154, 0.09935897435897435, 0.11858974358974358]"
19,"[0.09904153354632587, 0.10862619808306709, 0.08626198083067092, 0.10543130990415335, 0.08626198083067092, 0.09584664536741214, 0.06389776357827476, 0.08306709265175719, 0.11182108626198083, 0.08945686900958466, 0.0926517571884984, 0.13099041533546327, 0.10223642172523961, 0.10862619808306709, 0.07987220447284345, 0.12140575079872204, 0.09935897435897435, 0.09935897435897435, 0.10256410256410256, 0.10897435897435898, 0.10576923076923077, 0.10897435897435898, 0.08974358974358974, 0.08974358974358974, 0.08333333333333333, 0.08012820512820513, 0.09935897435897435, 0.10576923076923077, 0.09615384615384616, 0.07051282051282051, 0.12179487179487179, 0.08974358974358974]"
20,"[0.12140575079872204, 0.10862619808306709, 0.14057507987220447, 0.10862619808306709, 0.09904153354632587, 0.1182108626198083, 0.07348242811501597, 0.08306709265175719, 0.09904153354632587, 0.11182108626198083, 0.08626198083067092, 0.12140575079872204, 0.12460063897763578, 0.10223642172523961, 0.1182108626198083, 0.10223642172523961, 0.07692307692307693, 0.08974358974358974, 0.125, 0.11217948717948718, 0.05448717948717949, 0.10576923076923077, 0.09615384615384616, 0.1282051282051282, 0.08333333333333333, 0.07371794871794872, 0.07692307692307693, 0.09935897435897435, 0.11858974358974358, 0.08653846153846154, 0.09935897435897435, 0.11858974358974358]"
21,"[0.09904153354632587, 0.10862619808306709, 0.07667731629392971, 0.10543130990415335, 0.08626198083067092, 0.09584664536741214, 0.06389776357827476, 0.08306709265175719, 0.08945686900958466, 0.08945686900958466, 0.0926517571884984, 0.13099041533546327, 0.10223642172523961, 0.10862619808306709, 0.07987220447284345, 0.12140575079872204, 0.057692307692307696, 0.09935897435897435, 0.10256410256410256, 0.10897435897435898, 0.10576923076923077, 0.10897435897435898, 0.08974358974358974, 0.08974358974358974, 0.08333333333333333, 0.08012820512820513, 0.08012820512820513, 0.10576923076923077, 0.09615384615384616, 0.07051282051282051, 0.12179487179487179, 0.08974358974358974]"
22,"[0.1182108626198083, 0.10862619808306709, 0.14057507987220447, 0.054313099041533544, 0.09904153354632587, 0.1182108626198083, 0.07348242811501597, 0.08306709265175719, 0.09904153354632587, 0.1182108626198083, 0.10862619808306709, 0.12140575079872204, 0.12460063897763578, 0.10223642172523961, 0.1182108626198083, 0.10223642172523961, 0.07692307692307693, 0.07692307692307693, 0.07371794871794872, 0.11217948717948718, 0.04807692307692308, 0.10576923076923077, 0.09615384615384616, 0.1282051282051282, 0.09935897435897435, 0.07371794871794872, 0.07692307692307693, 0.09615384615384616, 0.11858974358974358, 0.08653846153846154, 0.09935897435897435, 0.11858974358974358]"
23,"[0.09904153354632587, 0.07348242811501597, 0.08626198083067092, 0.10543130990415335, 0.08626198083067092, 0.09584664536741214, 0.06389776357827476, 0.08306709265175719, 0.10862619808306709, 0.08945686900958466, 0.0926517571884984, 0.11501597444089456, 0.10223642172523961, 0.10223642172523961, 0.07987220447284345, 0.12140575079872204, 0.08333333333333333, 0.09935897435897435, 0.10256410256410256, 0.09615384615384616, 0.10576923076923077, 0.10897435897435898, 0.125, 0.08974358974358974, 0.08333333333333333, 0.11538461538461539, 0.09294871794871795, 0.10576923076923077, 0.07051282051282051, 0.07051282051282051, 0.12179487179487179, 0.08333333333333333]"
24,"[0.12140575079872204, 0.10862619808306709, 0.14057507987220447, 0.08306709265175719, 0.09904153354632587, 0.11501597444089456, 0.12460063897763578, 0.08306709265175719, 0.09904153354632587, 0.12140575079872204, 0.10543130990415335, 0.12140575079872204, 0.0926517571884984, 0.10223642172523961, 0.1182108626198083, 0.05750798722044728, 0.07692307692307693, 0.11858974358974358, 0.07051282051282051, 0.11217948717948718, 0.09935897435897435, 0.10576923076923077, 0.09615384615384616, 0.08653846153846154, 0.11217948717948718, 0.07371794871794872, 0.07692307692307693, 0.08333333333333333, 0.11858974358974358, 0.10576923076923077, 0.09615384615384616, 0.11858974358974358]"
25,"[0.09904153354632587, 0.09904153354632587, 0.08626198083067092, 0.10543130990415335, 0.14057507987220447, 0.09584664536741214, 0.06389776357827476, 0.09584664536741214, 0.10862619808306709, 0.08945686900958466, 0.0926517571884984, 0.10543130990415335, 0.10223642172523961, 0.10223642172523961, 0.11501597444089456, 0.12140575079872204, 0.08333333333333333, 0.09935897435897435, 0.10256410256410256, 0.08653846153846154, 0.10576923076923077, 0.09935897435897435, 0.125, 0.08974358974358974, 0.08333333333333333, 0.11538461538461539, 0.09294871794871795, 0.10576923076923077, 0.09615384615384616, 0.10897435897435898, 0.07371794871794872, 0.10576923076923077]"
26,"[0.12140575079872204, 0.10862619808306709, 0.14057507987220447, 0.08306709265175719, 0.09904153354632587, 0.09904153354632587, 0.1182108626198083, 0.08306709265175719, 0.09904153354632587, 0.12140575079872204, 0.10543130990415335, 0.12140575079872204, 0.08945686900958466, 0.10223642172523961, 0.1182108626198083, 0.10543130990415335, 0.07692307692307693, 0.11858974358974358, 0.07051282051282051, 0.11217948717948718, 0.09935897435897435, 0.10576923076923077, 0.09615384615384616, 0.1282051282051282, 0.11217948717948718, 0.07371794871794872, 0.07692307692307693, 0.11858974358974358, 0.11858974358974358, 0.125, 0.11538461538461539, 0.10576923076923077]"
27,"[0.09904153354632587, 0.09904153354632587, 0.08626198083067092, 0.10543130990415335, 0.1182108626198083, 0.09584664536741214, 0.06389776357827476, 0.08945686900958466, 0.10862619808306709, 0.08945686900958466, 0.0926517571884984, 0.10543130990415335, 0.10223642172523961, 0.10543130990415335, 0.11501597444089456, 0.12140575079872204, 0.08333333333333333, 0.09935897435897435, 0.10256410256410256, 0.08653846153846154, 0.10576923076923077, 0.09935897435897435, 0.125, 0.08974358974358974, 0.08333333333333333, 0.11538461538461539, 0.09294871794871795, 0.10576923076923077, 0.1346153846153846, 0.11538461538461539, 0.11858974358974358, 0.10576923076923077]"
28,"[0.12140575079872204, 0.10862619808306709, 0.14057507987220447, 0.08306709265175719, 0.09904153354632587, 0.09904153354632587, 0.1182108626198083, 0.08306709265175719, 0.09904153354632587, 0.12140575079872204, 0.10543130990415335, 0.12140575079872204, 0.08945686900958466, 0.10223642172523961, 0.1182108626198083, 0.10223642172523961, 0.07692307692307693, 0.11858974358974358, 0.07051282051282051, 0.11217948717948718, 0.09935897435897435, 0.10576923076923077, 0.09615384615384616, 0.1282051282051282, 0.11217948717948718, 0.07371794871794872, 0.07692307692307693, 0.09935897435897435, 0.11858974358974358, 0.07051282051282051, 0.08974358974358974, 0.10576923076923077]"
29,"[0.09904153354632587, 0.09904153354632587, 0.08626198083067092, 0.10543130990415335, 0.1182108626198083, 0.09584664536741214, 0.06389776357827476, 0.09904153354632587, 0.10862619808306709, 0.08945686900958466, 0.0926517571884984, 0.10862619808306709, 0.10223642172523961, 0.13738019169329074, 0.08306709265175719, 0.12140575079872204, 0.08333333333333333, 0.09935897435897435, 0.10256410256410256, 0.08653846153846154, 0.10576923076923077, 0.15064102564102563, 0.14743589743589744, 0.08974358974358974, 0.08333333333333333, 0.15064102564102563, 0.11217948717948718, 0.10576923076923077, 0.09615384615384616, 0.10256410256410256, 0.08974358974358974, 0.125]"
30,"[0.12140575079872204, 0.10862619808306709, 0.14057507987220447, 0.08306709265175719, 0.09904153354632587, 0.09904153354632587, 0.1182108626198083, 0.08306709265175719, 0.09904153354632587, 0.12140575079872204, 0.10543130990415335, 0.12140575079872204, 0.09584664536741214, 0.10223642172523961, 0.1182108626198083, 0.10223642172523961, 0.07692307692307693, 0.11858974358974358, 0.07051282051282051, 0.11217948717948718, 0.09935897435897435, 0.10576923076923077, 0.09615384615384616, 0.1282051282051282, 0.11217948717948718, 0.07371794871794872, 0.07692307692307693, 0.09935897435897435, 0.1282051282051282, 0.10256410256410256, 0.08974358974358974, 0.10576923076923077]"
31,"[0.09904153354632587, 0.09904153354632587, 0.08626198083067092, 0.10543130990415335, 0.1182108626198083, 0.09584664536741214, 0.06389776357827476, 0.13738019169329074, 0.10862619808306709, 0.08945686900958466, 0.0926517571884984, 0.12460063897763578, 0.10223642172523961, 0.17252396166134185, 0.07987220447284345, 0.13738019169329074, 0.08333333333333333, 0.09935897435897435, 0.10256410256410256, 0.10256410256410256, 0.10576923076923077, 0.11538461538461539, 0.08974358974358974, 0.16987179487179488, 0.08333333333333333, 0.15064102564102563, 0.09935897435897435, 0.0641025641025641, 0.07692307692307693, 0.10256410256410256, 0.11858974358974358, 0.16346153846153846]"
32,"[0.12140575079872204, 0.10862619808306709, 0.14057507987220447, 0.08306709265175719, 0.09904153354632587, 0.09904153354632587, 0.12140575079872204, 0.08306709265175719, 0.09904153354632587, 0.12140575079872204, 0.10862619808306709, 0.12140575079872204, 0.09904153354632587, 0.10223642172523961, 0.10862619808306709, 0.10223642172523961, 0.07692307692307693, 0.11858974358974358, 0.07692307692307693, 0.11217948717948718, 0.09935897435897435, 0.10576923076923077, 0.09294871794871795, 0.1282051282051282, 0.11217948717948718, 0.07371794871794872, 0.07371794871794872, 0.09935897435897435, 0.1282051282051282, 0.11538461538461539, 0.11858974358974358, 0.10576923076923077]"
33,"[0.09904153354632587, 0.09904153354632587, 0.08626198083067092, 0.10543130990415335, 0.1182108626198083, 0.09584664536741214, 0.06389776357827476, 0.14057507987220447, 0.10862619808306709, 0.08945686900958466, 0.0926517571884984, 0.18849840255591055, 0.10223642172523961, 0.11501597444089456, 0.07987220447284345, 0.10862619808306709, 0.08333333333333333, 0.09935897435897435, 0.10256410256410256, 0.16666666666666666, 0.10576923076923077, 0.1346153846153846, 0.08974358974358974, 0.1346153846153846, 0.08333333333333333, 0.09294871794871795, 0.09935897435897435, 0.057692307692307696, 0.10256410256410256, 0.10256410256410256, 0.11858974358974358, 0.14102564102564102]"
34,"[0.12140575079872204, 0.10862619808306709, 0.14057507987220447, 0.08306709265175719, 0.09904153354632587, 0.10223642172523961, 0.14057507987220447, 0.08306709265175719, 0.09904153354632587, 0.12140575079872204, 0.1182108626198083, 0.12140575079872204, 0.12460063897763578, 0.10223642172523961, 0.10862619808306709, 0.10223642172523961, 0.07692307692307693, 0.12179487179487179, 0.10256410256410256, 0.11217948717948718, 0.11217948717948718, 0.10576923076923077, 0.11538461538461539, 0.1282051282051282, 0.15384615384615385, 0.07371794871794872, 0.08653846153846154, 0.09935897435897435, 0.1282051282051282, 0.11538461538461539, 0.11858974358974358, 0.10576923076923077]"
35,"[0.09904153354632587, 0.09904153354632587, 0.08626198083067092, 0.10543130990415335, 0.14696485623003194, 0.09584664536741214, 0.06389776357827476, 0.08306709265175719, 0.11182108626198083, 0.08945686900958466, 0.0926517571884984, 0.13738019169329074, 0.10223642172523961, 0.10862619808306709, 0.07987220447284345, 0.10862619808306709, 0.08333333333333333, 0.09935897435897435, 0.10256410256410256, 0.1282051282051282, 0.10576923076923077, 0.1891025641025641, 0.08974358974358974, 0.1346153846153846, 0.08333333333333333, 0.08333333333333333, 0.09935897435897435, 0.057692307692307696, 0.10256410256410256, 0.11538461538461539, 0.11858974358974358, 0.14743589743589744]"
36,"[0.12460063897763578, 0.10862619808306709, 0.14057507987220447, 0.12460063897763578, 0.09904153354632587, 0.16932907348242812, 0.07348242811501597, 0.12140575079872204, 0.09904153354632587, 0.14376996805111822, 0.13099041533546327, 0.11501597444089456, 0.12460063897763578, 0.08945686900958466, 0.10862619808306709, 0.10223642172523961, 0.07692307692307693, 0.12179487179487179, 0.1346153846153846, 0.07371794871794872, 0.05448717948717949, 0.09615384615384616, 0.11538461538461539, 0.1282051282051282, 0.08333333333333333, 0.0673076923076923, 0.08653846153846154, 0.09935897435897435, 0.11858974358974358, 0.11538461538461539, 0.11858974358974358, 0.10576923076923077]"
37,"[0.09904153354632587, 0.10543130990415335, 0.12460063897763578, 0.10543130990415335, 0.08626198083067092, 0.09584664536741214, 0.06389776357827476, 0.08306709265175719, 0.16932907348242812, 0.08945686900958466, 0.0926517571884984, 0.13099041533546327, 0.10223642172523961, 0.10862619808306709, 0.14376996805111822, 0.10862619808306709, 0.11217948717948718, 0.09935897435897435, 0.09935897435897435, 0.10897435897435898, 0.10576923076923077, 0.10256410256410256, 0.15064102564102563, 0.1346153846153846, 0.08333333333333333, 0.08974358974358974, 0.15384615384615385, 0.057692307692307696, 0.10256410256410256, 0.11538461538461539, 0.11858974358974358, 0.19230769230769232]"
38,"[0.2012779552715655, 0.10862619808306709, 0.14057507987220447, 0.1501597444089457, 0.09904153354632587, 0.15335463258785942, 0.08306709265175719, 0.11182108626198083, 0.09904153354632587, 0.16932907348242812, 0.12460063897763578, 0.11501597444089456, 0.1757188498402556, 0.11182108626198083, 0.10862619808306709, 0.17252396166134185, 0.07692307692307693, 0.12179487179487179, 0.08653846153846154, 0.07371794871794872, 0.08333333333333333, 0.11858974358974358, 0.11538461538461539, 0.16666666666666666, 0.08653846153846154, 0.08012820512820513, 0.08653846153846154, 0.1762820512820513, 0.11858974358974358, 0.11538461538461539, 0.11858974358974358, 0.10576923076923077]"
39,"[0.09904153354632587, 0.1182108626198083, 0.12140575079872204, 0.10223642172523961, 0.08626198083067092, 0.0926517571884984, 0.06389776357827476, 0.08306709265175719, 0.14376996805111822, 0.08945686900958466, 0.0926517571884984, 0.13099041533546327, 0.10223642172523961, 0.10862619808306709, 0.10543130990415335, 0.10862619808306709, 0.08333333333333333, 0.09615384615384616, 0.10256410256410256, 0.10897435897435898, 0.10576923076923077, 0.09935897435897435, 0.08012820512820513, 0.1346153846153846, 0.08333333333333333, 0.08974358974358974, 0.11217948717948718, 0.057692307692307696, 0.10256410256410256, 0.1346153846153846, 0.11858974358974358, 0.266025641025641]"
40,"[0.18210862619808307, 0.10862619808306709, 0.14057507987220447, 0.14376996805111822, 0.09904153354632587, 0.09904153354632587, 0.10223642172523961, 0.11182108626198083, 0.09904153354632587, 0.12140575079872204, 0.11501597444089456, 0.11501597444089456, 0.10862619808306709, 0.0926517571884984, 0.11501597444089456, 0.10543130990415335, 0.07692307692307693, 0.10897435897435898, 0.08333333333333333, 0.07371794871794872, 0.08333333333333333, 0.10576923076923077, 0.11538461538461539, 0.09615384615384616, 0.08653846153846154, 0.07371794871794872, 0.09294871794871795, 0.10256410256410256, 0.11858974358974358, 0.11538461538461539, 0.11858974358974358, 0.358974358974359]"
41,"[0.09904153354632587, 0.13099041533546327, 0.09584664536741214, 0.13738019169329074, 0.08306709265175719, 0.08626198083067092, 0.06389776357827476, 0.12779552715654952, 0.07667731629392971, 0.08626198083067092, 0.08945686900958466, 0.07028753993610223, 0.10223642172523961, 0.10862619808306709, 0.10543130990415335, 0.10862619808306709, 0.11858974358974358, 0.09615384615384616, 0.09935897435897435, 0.09294871794871795, 0.10576923076923077, 0.09935897435897435, 0.08012820512820513, 0.1346153846153846, 0.08333333333333333, 0.08974358974358974, 0.11217948717948718, 0.057692307692307696, 0.10256410256410256, 0.10897435897435898, 0.11858974358974358, 0.23076923076923078]"
42,"[0.10223642172523961, 0.10862619808306709, 0.14057507987220447, 0.10862619808306709, 0.09904153354632587, 0.09904153354632587, 0.10223642172523961, 0.11182108626198083, 0.09904153354632587, 0.12140575079872204, 0.11501597444089456, 0.11501597444089456, 0.10862619808306709, 0.12460063897763578, 0.1597444089456869, 0.10543130990415335, 0.07692307692307693, 0.10897435897435898, 0.08333333333333333, 0.07371794871794872, 0.08333333333333333, 0.09615384615384616, 0.09615384615384616, 0.09615384615384616, 0.08653846153846154, 0.07051282051282051, 0.11538461538461539, 0.10256410256410256, 0.11858974358974358, 0.10897435897435898, 0.11858974358974358, 0.375]"
