eigenvector_centrality,[31 30 29]
10,"[0.08945686900958466, 0.08626198083067092, 0.11501597444089456, 0.07667731629392971, 0.08626198083067092, 0.09904153354632587, 0.13099041533546327, 0.09584664536741214, 0.09584664536741214, 0.09584664536741214, 0.08306709265175719, 0.04472843450479233, 0.06070287539936102, 0.07348242811501597, 0.10223642172523961, 0.09904153354632587, 0.08012820512820513, 0.09615384615384616, 0.08012820512820513, 0.11538461538461539, 0.12179487179487179, 0.028846153846153848, 0.09615384615384616, 0.10256410256410256, 0.13141025641025642, 0.04487179487179487, 0.07692307692307693, 0.10256410256410256, 0.09615384615384616, 0.08974358974358974, 0.13141025641025642, 0.08653846153846154]"
11,"[0.09904153354632587, 0.08306709265175719, 0.054313099041533544, 0.10543130990415335, 0.09584664536741214, 0.12140575079872204, 0.1182108626198083, 0.12460063897763578, 0.10223642172523961, 0.07028753993610223, 0.0926517571884984, 0.134185303514377, 0.08945686900958466, 0.0926517571884984, 0.07028753993610223, 0.11501597444089456, 0.08333333333333333, 0.07051282051282051, 0.1346153846153846, 0.09935897435897435, 0.0673076923076923, 0.11538461538461539, 0.0673076923076923, 0.09935897435897435, 0.060897435897435896, 0.10576923076923077, 0.14743589743589744, 0.11217948717948718, 0.07692307692307693, 0.060897435897435896, 0.09294871794871795, 0.09294871794871795]"
12,"[0.08945686900958466, 0.09904153354632587, 0.11501597444089456, 0.13738019169329074, 0.08945686900958466, 0.09904153354632587, 0.13099041533546327, 0.09584664536741214, 0.09584664536741214, 0.09584664536741214, 0.08306709265175719, 0.0670926517571885, 0.06070287539936102, 0.08626198083067092, 0.10223642172523961, 0.09904153354632587, 0.08012820512820513, 0.09615384615384616, 0.08333333333333333, 0.11858974358974358, 0.12179487179487179, 0.060897435897435896, 0.10576923076923077, 0.10256410256410256, 0.13141025641025642, 0.08653846153846154, 0.08653846153846154, 0.10256410256410256, 0.09935897435897435, 0.08974358974358974, 0.13141025641025642, 0.08653846153846154]"
13,"[0.09904153354632587, 0.08306709265175719, 0.054313099041533544, 0.10862619808306709, 0.09584664536741214, 0.12140575079872204, 0.12140575079872204, 0.12460063897763578, 0.10223642172523961, 0.07987220447284345, 0.0926517571884984, 0.134185303514377, 0.08945686900958466, 0.0926517571884984, 0.07028753993610223, 0.11501597444089456, 0.08333333333333333, 0.07692307692307693, 0.1346153846153846, 0.09935897435897435, 0.09615384615384616, 0.11538461538461539, 0.0673076923076923, 0.09615384615384616, 0.0641025641025641, 0.10576923076923077, 0.14743589743589744, 0.11217948717948718, 0.07692307692307693, 0.09615384615384616, 0.09615384615384616, 0.09294871794871795]"
14,"[0.08945686900958466, 0.09904153354632587, 0.11501597444089456, 0.13738019169329074, 0.08945686900958466, 0.09904153354632587, 0.13099041533546327, 0.09584664536741214, 0.09584664536741214, 0.09584664536741214, 0.08306709265175719, 0.07667731629392971, 0.06070287539936102, 0.08626198083067092, 0.10223642172523961, 0.09904153354632587, 0.08653846153846154, 0.09615384615384616, 0.08333333333333333, 0.11858974358974358, 0.12179487179487179, 0.0641025641025641, 0.10897435897435898, 0.10256410256410256, 0.13141025641025642, 0.11217948717948718, 0.08974358974358974, 0.10256410256410256, 0.11858974358974358, 0.08974358974358974, 0.13141025641025642, 0.08653846153846154]"
15,"[0.09904153354632587, 0.08306709265175719, 0.054313099041533544, 0.10862619808306709, 0.09584664536741214, 0.12140575079872204, 0.12140575079872204, 0.12460063897763578, 0.10223642172523961, 0.07987220447284345, 0.0926517571884984, 0.134185303514377, 0.08945686900958466, 0.0926517571884984, 0.07028753993610223, 0.11501597444089456, 0.08333333333333333, 0.09294871794871795, 0.1346153846153846, 0.09935897435897435, 0.09935897435897435, 0.11538461538461539, 0.0673076923076923, 0.09615384615384616, 0.0641025641025641, 0.10576923076923077, 0.14743589743589744, 0.11538461538461539, 0.07692307692307693, 0.11217948717948718, 0.09615384615384616, 0.09294871794871795]"
16,"[0.08945686900958466, 0.09904153354632587, 0.11501597444089456, 0.13738019169329074, 0.08945686900958466, 0.09904153354632587, 0.13099041533546327, 0.09584664536741214, 0.09584664536741214, 0.09584664536741214, 0.08306709265175719, 0.07667731629392971, 0.06070287539936102, 0.08626198083067092, 0.10223642172523961, 0.09904153354632587, 0.08653846153846154, 0.09615384615384616, 0.08333333333333333, 0.11858974358974358, 0.12179487179487179, 0.0673076923076923, 0.10897435897435898, 0.10256410256410256, 0.13141025641025642, 0.11538461538461539, 0.08974358974358974, 0.10256410256410256, 0.11858974358974358, 0.08974358974358974, 0.13141025641025642, 0.08653846153846154]"
17,"[0.09904153354632587, 0.08306709265175719, 0.054313099041533544, 0.10862619808306709, 0.09584664536741214, 0.12140575079872204, 0.12140575079872204, 0.12460063897763578, 0.10223642172523961, 0.07987220447284345, 0.0926517571884984, 0.134185303514377, 0.08945686900958466, 0.0926517571884984, 0.07028753993610223, 0.11501597444089456, 0.08333333333333333, 0.09935897435897435, 0.1346153846153846, 0.09935897435897435, 0.09935897435897435, 0.11538461538461539, 0.0673076923076923, 0.09615384615384616, 0.0673076923076923, 0.10576923076923077, 0.14743589743589744, 0.11538461538461539, 0.07692307692307693, 0.11217948717948718, 0.09615384615384616, 0.09294871794871795]"
18,"[0.08945686900958466, 0.09904153354632587, 0.11501597444089456, 0.13738019169329074, 0.08945686900958466, 0.09904153354632587, 0.13099041533546327, 0.09584664536741214, 0.09584664536741214, 0.09584664536741214, 0.08306709265175719, 0.07667731629392971, 0.06070287539936102, 0.08626198083067092, 0.10223642172523961, 0.09904153354632587, 0.08653846153846154, 0.09615384615384616, 0.08333333333333333, 0.11858974358974358, 0.12179487179487179, 0.0673076923076923, 0.10897435897435898, 0.10256410256410256, 0.13141025641025642, 0.11538461538461539, 0.08974358974358974, 0.10256410256410256, 0.11858974358974358, 0.08974358974358974, 0.13141025641025642, 0.08653846153846154]"
19,"[0.09904153354632587, 0.08306709265175719, 0.054313099041533544, 0.10862619808306709, 0.09584664536741214, 0.12140575079872204, 0.12140575079872204, 0.12460063897763578, 0.10223642172523961, 0.07987220447284345, 0.0926517571884984, 0.134185303514377, 0.08945686900958466, 0.0926517571884984, 0.07028753993610223, 0.11501597444089456, 0.08333333333333333, 0.09935897435897435, 0.1346153846153846, 0.09935897435897435, 0.09935897435897435, 0.11538461538461539, 0.0673076923076923, 0.09615384615384616, 0.0673076923076923, 0.10576923076923077, 0.14743589743589744, 0.11538461538461539, 0.07692307692307693, 0.11217948717948718, 0.09615384615384616, 0.09294871794871795]"
20,"[0.08945686900958466, 0.09904153354632587, 0.11501597444089456, 0.13738019169329074, 0.08945686900958466, 0.09904153354632587, 0.13099041533546327, 0.09584664536741214, 0.09584664536741214, 0.09584664536741214, 0.08306709265175719, 0.07667731629392971, 0.06070287539936102, 0.08626198083067092, 0.10223642172523961, 0.09904153354632587, 0.08653846153846154, 0.09615384615384616, 0.08333333333333333, 0.11858974358974358, 0.12179487179487179, 0.0673076923076923, 0.10897435897435898, 0.10256410256410256, 0.13141025641025642, 0.11538461538461539, 0.08974358974358974, 0.10256410256410256, 0.11858974358974358, 0.08974358974358974, 0.13141025641025642, 0.08653846153846154]"
21,"[0.09904153354632587, 0.08306709265175719, 0.054313099041533544, 0.10862619808306709, 0.09584664536741214, 0.12140575079872204, 0.12140575079872204, 0.12460063897763578, 0.10223642172523961, 0.07987220447284345, 0.0926517571884984, 0.134185303514377, 0.08945686900958466, 0.0926517571884984, 0.07028753993610223, 0.11501597444089456, 0.08333333333333333, 0.09935897435897435, 0.1346153846153846, 0.09935897435897435, 0.09935897435897435, 0.11538461538461539, 0.0673076923076923, 0.09615384615384616, 0.0673076923076923, 0.10576923076923077, 0.14743589743589744, 0.11538461538461539, 0.07692307692307693, 0.11217948717948718, 0.09615384615384616, 0.09294871794871795]"
22,"[0.08945686900958466, 0.09904153354632587, 0.11501597444089456, 0.13738019169329074, 0.08945686900958466, 0.09904153354632587, 0.13099041533546327, 0.09584664536741214, 0.09584664536741214, 0.09584664536741214, 0.08306709265175719, 0.07667731629392971, 0.06070287539936102, 0.08626198083067092, 0.10223642172523961, 0.09904153354632587, 0.08653846153846154, 0.09615384615384616, 0.08333333333333333, 0.11858974358974358, 0.12179487179487179, 0.0673076923076923, 0.10897435897435898, 0.10256410256410256, 0.13141025641025642, 0.11538461538461539, 0.08974358974358974, 0.10256410256410256, 0.11858974358974358, 0.08974358974358974, 0.13141025641025642, 0.08653846153846154]"
23,"[0.09904153354632587, 0.07987220447284345, 0.08306709265175719, 0.10862619808306709, 0.07667731629392971, 0.12140575079872204, 0.12140575079872204, 0.12779552715654952, 0.08306709265175719, 0.07987220447284345, 0.0926517571884984, 0.0926517571884984, 0.08945686900958466, 0.09904153354632587, 0.08306709265175719, 0.11501597444089456, 0.10256410256410256, 0.09935897435897435, 0.1346153846153846, 0.07051282051282051, 0.09935897435897435, 0.08974358974358974, 0.10897435897435898, 0.09615384615384616, 0.0673076923076923, 0.11538461538461539, 0.12179487179487179, 0.11538461538461539, 0.09294871794871795, 0.11217948717948718, 0.09615384615384616, 0.08974358974358974]"
24,"[0.09584664536741214, 0.09904153354632587, 0.11501597444089456, 0.08626198083067092, 0.08945686900958466, 0.0926517571884984, 0.09904153354632587, 0.09584664536741214, 0.09584664536741214, 0.09904153354632587, 0.13099041533546327, 0.07667731629392971, 0.13738019169329074, 0.08626198083067092, 0.10223642172523961, 0.07028753993610223, 0.05448717948717949, 0.07692307692307693, 0.10897435897435898, 0.11858974358974358, 0.10897435897435898, 0.0673076923076923, 0.10897435897435898, 0.10897435897435898, 0.10256410256410256, 0.11538461538461539, 0.08974358974358974, 0.11858974358974358, 0.11858974358974358, 0.10897435897435898, 0.10256410256410256, 0.08653846153846154]"
25,"[0.07987220447284345, 0.07348242811501597, 0.09904153354632587, 0.08626198083067092, 0.07987220447284345, 0.12140575079872204, 0.10543130990415335, 0.10862619808306709, 0.11501597444089456, 0.06070287539936102, 0.07667731629392971, 0.07348242811501597, 0.08945686900958466, 0.10862619808306709, 0.09904153354632587, 0.11501597444089456, 0.125, 0.09294871794871795, 0.1346153846153846, 0.08653846153846154, 0.11538461538461539, 0.09294871794871795, 0.09615384615384616, 0.09935897435897435, 0.04487179487179487, 0.12179487179487179, 0.08333333333333333, 0.10256410256410256, 0.09615384615384616, 0.10897435897435898, 0.10256410256410256, 0.08012820512820513]"
26,"[0.0926517571884984, 0.11182108626198083, 0.14057507987220447, 0.08626198083067092, 0.09904153354632587, 0.0926517571884984, 0.09904153354632587, 0.12140575079872204, 0.12460063897763578, 0.09904153354632587, 0.13099041533546327, 0.1182108626198083, 0.13738019169329074, 0.08945686900958466, 0.10862619808306709, 0.07028753993610223, 0.1346153846153846, 0.07692307692307693, 0.10576923076923077, 0.10256410256410256, 0.10897435897435898, 0.09615384615384616, 0.11538461538461539, 0.10897435897435898, 0.10256410256410256, 0.13782051282051283, 0.08653846153846154, 0.11858974358974358, 0.10576923076923077, 0.10897435897435898, 0.13141025641025642, 0.08012820512820513]"
27,"[0.11182108626198083, 0.07348242811501597, 0.09904153354632587, 0.08945686900958466, 0.07987220447284345, 0.11182108626198083, 0.09904153354632587, 0.10862619808306709, 0.11501597444089456, 0.07348242811501597, 0.0926517571884984, 0.07348242811501597, 0.08945686900958466, 0.10862619808306709, 0.09904153354632587, 0.10862619808306709, 0.125, 0.09935897435897435, 0.08974358974358974, 0.08653846153846154, 0.11858974358974358, 0.09294871794871795, 0.09615384615384616, 0.1346153846153846, 0.10897435897435898, 0.12179487179487179, 0.08333333333333333, 0.057692307692307696, 0.09615384615384616, 0.10897435897435898, 0.13141025641025642, 0.11858974358974358]"
28,"[0.0926517571884984, 0.10543130990415335, 0.09904153354632587, 0.08626198083067092, 0.09904153354632587, 0.0926517571884984, 0.09904153354632587, 0.11182108626198083, 0.08945686900958466, 0.09904153354632587, 0.13099041533546327, 0.11501597444089456, 0.13738019169329074, 0.14696485623003194, 0.10862619808306709, 0.07028753993610223, 0.1346153846153846, 0.07692307692307693, 0.10576923076923077, 0.07371794871794872, 0.10897435897435898, 0.14102564102564102, 0.11538461538461539, 0.10897435897435898, 0.10256410256410256, 0.16346153846153846, 0.08653846153846154, 0.11858974358974358, 0.07692307692307693, 0.10897435897435898, 0.13141025641025642, 0.08012820512820513]"
29,"[0.11182108626198083, 0.07348242811501597, 0.09904153354632587, 0.08945686900958466, 0.07987220447284345, 0.08306709265175719, 0.09904153354632587, 0.10862619808306709, 0.11501597444089456, 0.0670926517571885, 0.0926517571884984, 0.07348242811501597, 0.08945686900958466, 0.10862619808306709, 0.10223642172523961, 0.10862619808306709, 0.125, 0.09935897435897435, 0.08974358974358974, 0.08653846153846154, 0.11858974358974358, 0.09294871794871795, 0.08333333333333333, 0.1346153846153846, 0.10897435897435898, 0.12179487179487179, 0.08653846153846154, 0.057692307692307696, 0.09615384615384616, 0.10897435897435898, 0.13141025641025642, 0.08012820512820513]"
30,"[0.0926517571884984, 0.10543130990415335, 0.09904153354632587, 0.08626198083067092, 0.09904153354632587, 0.0926517571884984, 0.09904153354632587, 0.11182108626198083, 0.08945686900958466, 0.09904153354632587, 0.13099041533546327, 0.11501597444089456, 0.13738019169329074, 0.10862619808306709, 0.2268370607028754, 0.07028753993610223, 0.1346153846153846, 0.07692307692307693, 0.10576923076923077, 0.07371794871794872, 0.10897435897435898, 0.10576923076923077, 0.22115384615384615, 0.10897435897435898, 0.10256410256410256, 0.10576923076923077, 0.21794871794871795, 0.11858974358974358, 0.08333333333333333, 0.10897435897435898, 0.13141025641025642, 0.08012820512820513]"
31,"[0.11182108626198083, 0.07348242811501597, 0.09904153354632587, 0.08945686900958466, 0.07987220447284345, 0.08306709265175719, 0.09904153354632587, 0.10862619808306709, 0.11501597444089456, 0.0670926517571885, 0.0926517571884984, 0.07348242811501597, 0.10543130990415335, 0.10862619808306709, 0.0926517571884984, 0.10862619808306709, 0.125, 0.09935897435897435, 0.08974358974358974, 0.08653846153846154, 0.12179487179487179, 0.09294871794871795, 0.060897435897435896, 0.1346153846153846, 0.11858974358974358, 0.12179487179487179, 0.09935897435897435, 0.057692307692307696, 0.09615384615384616, 0.10897435897435898, 0.13141025641025642, 0.08012820512820513]"
32,"[0.0926517571884984, 0.10543130990415335, 0.09904153354632587, 0.08626198083067092, 0.09904153354632587, 0.0926517571884984, 0.09904153354632587, 0.11182108626198083, 0.08945686900958466, 0.09904153354632587, 0.13099041533546327, 0.11501597444089456, 0.13738019169329074, 0.10862619808306709, 0.19808306709265175, 0.07028753993610223, 0.1346153846153846, 0.07692307692307693, 0.10576923076923077, 0.07371794871794872, 0.10897435897435898, 0.10897435897435898, 0.22115384615384615, 0.10897435897435898, 0.10256410256410256, 0.12179487179487179, 0.1794871794871795, 0.11858974358974358, 0.08012820512820513, 0.10897435897435898, 0.13141025641025642, 0.09935897435897435]"
33,"[0.11182108626198083, 0.07348242811501597, 0.09904153354632587, 0.08945686900958466, 0.07987220447284345, 0.08306709265175719, 0.09904153354632587, 0.10862619808306709, 0.11501597444089456, 0.0670926517571885, 0.0926517571884984, 0.07348242811501597, 0.0926517571884984, 0.10862619808306709, 0.07987220447284345, 0.10543130990415335, 0.125, 0.09935897435897435, 0.08974358974358974, 0.08653846153846154, 0.16346153846153846, 0.09294871794871795, 0.07371794871794872, 0.08333333333333333, 0.11858974358974358, 0.12179487179487179, 0.09935897435897435, 0.11858974358974358, 0.08333333333333333, 0.10897435897435898, 0.10576923076923077, 0.09935897435897435]"
34,"[0.0926517571884984, 0.10543130990415335, 0.09904153354632587, 0.08626198083067092, 0.12460063897763578, 0.0926517571884984, 0.09904153354632587, 0.11182108626198083, 0.11501597444089456, 0.09904153354632587, 0.13099041533546327, 0.11501597444089456, 0.13738019169329074, 0.10543130990415335, 0.20766773162939298, 0.07028753993610223, 0.1346153846153846, 0.07692307692307693, 0.10576923076923077, 0.07371794871794872, 0.10897435897435898, 0.125, 0.21153846153846154, 0.10897435897435898, 0.09615384615384616, 0.13141025641025642, 0.1891025641025641, 0.11858974358974358, 0.08012820512820513, 0.10897435897435898, 0.1346153846153846, 0.09935897435897435]"
35,"[0.11182108626198083, 0.07348242811501597, 0.09904153354632587, 0.08945686900958466, 0.07987220447284345, 0.10862619808306709, 0.09904153354632587, 0.10862619808306709, 0.10543130990415335, 0.07667731629392971, 0.0926517571884984, 0.07348242811501597, 0.08945686900958466, 0.10862619808306709, 0.09904153354632587, 0.10543130990415335, 0.125, 0.125, 0.08974358974358974, 0.08653846153846154, 0.08653846153846154, 0.09294871794871795, 0.09615384615384616, 0.07051282051282051, 0.05448717948717949, 0.12179487179487179, 0.08333333333333333, 0.10576923076923077, 0.08974358974358974, 0.08333333333333333, 0.07692307692307693, 0.09935897435897435]"
36,"[0.0926517571884984, 0.10862619808306709, 0.09904153354632587, 0.08626198083067092, 0.08945686900958466, 0.0926517571884984, 0.09904153354632587, 0.11182108626198083, 0.09584664536741214, 0.09904153354632587, 0.13099041533546327, 0.11501597444089456, 0.13738019169329074, 0.12140575079872204, 0.09584664536741214, 0.07028753993610223, 0.10256410256410256, 0.07692307692307693, 0.10576923076923077, 0.07371794871794872, 0.10897435897435898, 0.11217948717948718, 0.08012820512820513, 0.10897435897435898, 0.10256410256410256, 0.14423076923076922, 0.15064102564102563, 0.11858974358974358, 0.07051282051282051, 0.10897435897435898, 0.11538461538461539, 0.08012820512820513]"
37,"[0.09904153354632587, 0.07348242811501597, 0.09904153354632587, 0.08945686900958466, 0.07987220447284345, 0.12140575079872204, 0.10543130990415335, 0.10862619808306709, 0.11501597444089456, 0.07667731629392971, 0.09904153354632587, 0.07348242811501597, 0.08945686900958466, 0.10862619808306709, 0.09904153354632587, 0.10543130990415335, 0.125, 0.09294871794871795, 0.09935897435897435, 0.08653846153846154, 0.09935897435897435, 0.09294871794871795, 0.09615384615384616, 0.07051282051282051, 0.0673076923076923, 0.12179487179487179, 0.11217948717948718, 0.10576923076923077, 0.09615384615384616, 0.028846153846153848, 0.07051282051282051, 0.11858974358974358]"
38,"[0.0926517571884984, 0.09904153354632587, 0.14057507987220447, 0.08626198083067092, 0.08945686900958466, 0.0926517571884984, 0.09904153354632587, 0.09584664536741214, 0.09584664536741214, 0.09904153354632587, 0.13099041533546327, 0.0926517571884984, 0.13738019169329074, 0.07987220447284345, 0.0670926517571885, 0.07028753993610223, 0.08653846153846154, 0.07692307692307693, 0.07692307692307693, 0.11538461538461539, 0.10897435897435898, 0.11538461538461539, 0.07371794871794872, 0.10897435897435898, 0.08653846153846154, 0.10256410256410256, 0.07692307692307693, 0.11858974358974358, 0.08974358974358974, 0.08653846153846154, 0.07051282051282051, 0.10256410256410256]"
39,"[0.09904153354632587, 0.07348242811501597, 0.09904153354632587, 0.08945686900958466, 0.07987220447284345, 0.12140575079872204, 0.12140575079872204, 0.10862619808306709, 0.11501597444089456, 0.07987220447284345, 0.0926517571884984, 0.07348242811501597, 0.08945686900958466, 0.10862619808306709, 0.09904153354632587, 0.10543130990415335, 0.125, 0.09935897435897435, 0.1346153846153846, 0.08653846153846154, 0.09935897435897435, 0.09294871794871795, 0.09615384615384616, 0.07051282051282051, 0.0673076923076923, 0.12179487179487179, 0.14743589743589744, 0.10576923076923077, 0.09615384615384616, 0.08974358974358974, 0.07051282051282051, 0.19230769230769232]"
40,"[0.0926517571884984, 0.09904153354632587, 0.11501597444089456, 0.08626198083067092, 0.08945686900958466, 0.0926517571884984, 0.09904153354632587, 0.09584664536741214, 0.09584664536741214, 0.09904153354632587, 0.0926517571884984, 0.08306709265175719, 0.06070287539936102, 0.04472843450479233, 0.04153354632587859, 0.07028753993610223, 0.08653846153846154, 0.07692307692307693, 0.08333333333333333, 0.11538461538461539, 0.10897435897435898, 0.041666666666666664, 0.08012820512820513, 0.10897435897435898, 0.13141025641025642, 0.060897435897435896, 0.07371794871794872, 0.11858974358974358, 0.03205128205128205, 0.08974358974358974, 0.07051282051282051, 0.09935897435897435]"
41,"[0.09904153354632587, 0.07348242811501597, 0.08626198083067092, 0.08945686900958466, 0.08626198083067092, 0.12140575079872204, 0.12140575079872204, 0.10862619808306709, 0.09584664536741214, 0.07987220447284345, 0.0926517571884984, 0.07348242811501597, 0.08945686900958466, 0.10862619808306709, 0.09904153354632587, 0.10543130990415335, 0.08333333333333333, 0.09935897435897435, 0.1346153846153846, 0.08653846153846154, 0.09935897435897435, 0.09294871794871795, 0.09935897435897435, 0.07051282051282051, 0.0673076923076923, 0.12179487179487179, 0.14743589743589744, 0.10576923076923077, 0.041666666666666664, 0.08974358974358974, 0.003205128205128205, 0.17307692307692307]"
42,"[0.07987220447284345, 0.09904153354632587, 0.11501597444089456, 0.08306709265175719, 0.08945686900958466, 0.08945686900958466, 0.13099041533546327, 0.10862619808306709, 0.09584664536741214, 0.09904153354632587, 0.08626198083067092, 0.10862619808306709, 0.051118210862619806, 0.054313099041533544, 0.05750798722044728, 0.07028753993610223, 0.08653846153846154, 0.09615384615384616, 0.08333333333333333, 0.0673076923076923, 0.10897435897435898, 0.035256410256410256, 0.08974358974358974, 0.10897435897435898, 0.13141025641025642, 0.057692307692307696, 0.08653846153846154, 0.11858974358974358, 0.01282051282051282, 0.08974358974358974, 0.07051282051282051, 0.1346153846153846]"
