eigenvector_centrality,"[22, 8]"
0,"[0.12718204488778054, 0.0775, 0.0975, 0.115, 0.1075, 0.08, 0.115, 0.1175, 0.1425, 0.1, 0.225, 0.09, 0.105, 0.0775, 0.11, 0.14, 0.075, 0.0875, 0.1, 0.0975, 0.08, 0.1025, 0.1, 0.1925, 0.07769423558897243]"
1,"[0.1571072319201995, 0.0775, 0.1, 0.21, 0.0975, 0.1325, 0.1475, 0.1175, 0.075, 0.085, 0.1075, 0.09, 0.135, 0.0925, 0.11, 0.0975, 0.215, 0.1, 0.0975, 0.1, 0.085, 0.1125, 0.105, 0.0975, 0.09523809523809523]"
2,"[0.12718204488778054, 0.19, 0.0975, 0.235, 0.1275, 0.1325, 0.1075, 0.085, 0.085, 0.1175, 0.0925, 0.095, 0.095, 0.0875, 0.135, 0.115, 0.1425, 0.1, 0.1, 0.0875, 0.095, 0.1075, 0.12, 0.12, 0.09273182957393483]"
3,"[0.11221945137157108, 0.0775, 0.0975, 0.095, 0.0825, 0.1825, 0.0875, 0.09, 0.075, 0.1175, 0.125, 0.205, 0.0875, 0.1025, 0.1125, 0.115, 0.15, 0.1, 0.135, 0.0875, 0.095, 0.1425, 0.115, 0.1225, 0.09273182957393483]"
4,"[0.09975062344139651, 0.0775, 0.1525, 0.095, 0.1275, 0.19, 0.17, 0.115, 0.075, 0.055, 0.1125, 0.1025, 0.105, 0.11, 0.085, 0.145, 0.075, 0.145, 0.0825, 0.0875, 0.145, 0.1425, 0.115, 0.1225, 0.09273182957393483]"
5,"[0.09975062344139651, 0.0775, 0.0975, 0.235, 0.1225, 0.1025, 0.165, 0.14, 0.075, 0.125, 0.14, 0.1025, 0.105, 0.1675, 0.085, 0.0875, 0.075, 0.095, 0.0825, 0.0875, 0.1775, 0.185, 0.1525, 0.1225, 0.09273182957393483]"
6,"[0.09975062344139651, 0.0775, 0.1, 0.095, 0.135, 0.1325, 0.0875, 0.1425, 0.075, 0.14, 0.18, 0.1025, 0.09, 0.0775, 0.085, 0.0875, 0.075, 0.1975, 0.0825, 0.105, 0.13, 0.195, 0.1075, 0.1225, 0.09273182957393483]"
7,"[0.09975062344139651, 0.0775, 0.0975, 0.095, 0.1075, 0.1325, 0.1675, 0.0975, 0.0925, 0.1125, 0.185, 0.155, 0.18, 0.0775, 0.1625, 0.1025, 0.13, 0.23, 0.1325, 0.1, 0.095, 0.1775, 0.1975, 0.0975, 0.09273182957393483]"
8,"[0.09975062344139651, 0.0775, 0.1125, 0.2075, 0.095, 0.1325, 0.18, 0.0975, 0.075, 0.1125, 0.0775, 0.115, 0.085, 0.0775, 0.185, 0.0775, 0.1075, 0.1, 0.0925, 0.1, 0.1525, 0.1025, 0.205, 0.12, 0.13032581453634084]"
9,"[0.09975062344139651, 0.0775, 0.17, 0.095, 0.1075, 0.1325, 0.11, 0.0975, 0.1225, 0.1125, 0.0775, 0.09, 0.135, 0.0775, 0.175, 0.18, 0.1075, 0.21, 0.175, 0.1625, 0.145, 0.1025, 0.105, 0.1725, 0.09273182957393483]"
10,"[0.10972568578553615, 0.0775, 0.1125, 0.115, 0.095, 0.1, 0.13, 0.1525, 0.075, 0.1725, 0.1375, 0.0875, 0.2075, 0.175, 0.14, 0.2425, 0.12, 0.0725, 0.0925, 0.1425, 0.1025, 0.1025, 0.12, 0.12, 0.11779448621553884]"
11,"[0.09975062344139651, 0.1375, 0.1, 0.095, 0.1075, 0.1325, 0.1975, 0.1075, 0.1875, 0.1125, 0.0925, 0.09, 0.095, 0.115, 0.0875, 0.295, 0.1175, 0.2075, 0.1725, 0.1125, 0.145, 0.15, 0.105, 0.1, 0.09273182957393483]"
12,"[0.0798004987531172, 0.0775, 0.1125, 0.18, 0.095, 0.19, 0.2125, 0.0975, 0.14, 0.1925, 0.125, 0.275, 0.1275, 0.1675, 0.2075, 0.1925, 0.08, 0.0725, 0.1875, 0.2325, 0.125, 0.21, 0.2125, 0.12, 0.20300751879699247]"
13,"[0.09975062344139651, 0.0975, 0.1, 0.1075, 0.1075, 0.1325, 0.2275, 0.095, 0.19, 0.1125, 0.16, 0.09, 0.11, 0.115, 0.105, 0.2075, 0.1175, 0.1975, 0.0925, 0.1125, 0.145, 0.2125, 0.105, 0.0925, 0.13283208020050125]"
14,"[0.0798004987531172, 0.0775, 0.1125, 0.085, 0.135, 0.13, 0.1275, 0.0975, 0.1125, 0.2575, 0.0825, 0.1775, 0.1275, 0.1025, 0.0925, 0.2275, 0.2175, 0.0725, 0.1725, 0.16, 0.255, 0.11, 0.195, 0.12, 0.20551378446115287]"
15,"[0.22443890274314215, 0.0975, 0.1325, 0.1875, 0.1075, 0.1325, 0.1125, 0.1825, 0.1975, 0.085, 0.0775, 0.09, 0.185, 0.1925, 0.1375, 0.1175, 0.1175, 0.1875, 0.1175, 0.1125, 0.145, 0.215, 0.155, 0.1875, 0.12531328320802004]"
16,"[0.0798004987531172, 0.0775, 0.1125, 0.095, 0.1625, 0.1325, 0.1325, 0.1725, 0.1125, 0.285, 0.16, 0.255, 0.1275, 0.0775, 0.0925, 0.1275, 0.2625, 0.0725, 0.175, 0.0875, 0.2275, 0.13, 0.205, 0.12, 0.22556390977443608]"
17,"[0.20199501246882792, 0.2725, 0.1225, 0.125, 0.1275, 0.185, 0.195, 0.185, 0.175, 0.085, 0.1875, 0.09, 0.1325, 0.2525, 0.1725, 0.1825, 0.1175, 0.3, 0.0925, 0.1125, 0.145, 0.18, 0.075, 0.2075, 0.09523809523809523]"
