none,[]
0,"[0.10778443113772455, 0.0748502994011976, 0.10778443113772455, 0.10479041916167664, 0.1377245508982036, 0.09580838323353294, 0.08383233532934131, 0.11976047904191617, 0.08383233532934131, 0.08982035928143713, 0.07807807807807808, 0.10810810810810811, 0.11411411411411411, 0.08708708708708708, 0.12012012012012012, 0.08108108108108109, 0.09009009009009009, 0.09309309309309309, 0.1111111111111111, 0.12012012012012012, 0.09009009009009009, 0.1021021021021021, 0.09009009009009009, 0.06906906906906907, 0.06606606606606606, 0.12312312312312312, 0.09309309309309309, 0.08108108108108109, 0.12612612612612611, 0.08108108108108109]"
1,"[0.08682634730538923, 0.10179640718562874, 0.1377245508982036, 0.11377245508982035, 0.1377245508982036, 0.07784431137724551, 0.0748502994011976, 0.10179640718562874, 0.08383233532934131, 0.08982035928143713, 0.11711711711711711, 0.10810810810810811, 0.1021021021021021, 0.11411411411411411, 0.12012012012012012, 0.08108108108108109, 0.09009009009009009, 0.12012012012012012, 0.10510510510510511, 0.10810810810810811, 0.12912912912912913, 0.1021021021021021, 0.0990990990990991, 0.06906906906906907, 0.06606606606606606, 0.0960960960960961, 0.13213213213213212, 0.06306306306306306, 0.12612612612612611, 0.12312312312312312]"
2,"[0.10778443113772455, 0.10179640718562874, 0.1377245508982036, 0.09580838323353294, 0.10778443113772455, 0.07784431137724551, 0.0748502994011976, 0.10179640718562874, 0.08383233532934131, 0.08982035928143713, 0.11711711711711711, 0.10810810810810811, 0.0990990990990991, 0.09309309309309309, 0.12012012012012012, 0.08108108108108109, 0.09009009009009009, 0.12012012012012012, 0.10510510510510511, 0.10810810810810811, 0.09009009009009009, 0.1021021021021021, 0.0990990990990991, 0.06906906906906907, 0.06606606606606606, 0.0960960960960961, 0.13213213213213212, 0.06306306306306306, 0.12612612612612611, 0.11411411411411411]"
3,"[0.10778443113772455, 0.10179640718562874, 0.1377245508982036, 0.09281437125748503, 0.10778443113772455, 0.07784431137724551, 0.0748502994011976, 0.10179640718562874, 0.08383233532934131, 0.08982035928143713, 0.11711711711711711, 0.10810810810810811, 0.1021021021021021, 0.11411411411411411, 0.12012012012012012, 0.06006006006006006, 0.09009009009009009, 0.12012012012012012, 0.10510510510510511, 0.10810810810810811, 0.09009009009009009, 0.1021021021021021, 0.0990990990990991, 0.06906906906906907, 0.06606606606606606, 0.0960960960960961, 0.13213213213213212, 0.06306306306306306, 0.12612612612612611, 0.09309309309309309]"
4,"[0.10778443113772455, 0.10179640718562874, 0.1377245508982036, 0.09281437125748503, 0.10778443113772455, 0.07784431137724551, 0.0748502994011976, 0.10179640718562874, 0.08383233532934131, 0.08982035928143713, 0.11711711711711711, 0.10810810810810811, 0.1021021021021021, 0.11411411411411411, 0.12012012012012012, 0.08108108108108109, 0.09009009009009009, 0.12012012012012012, 0.10510510510510511, 0.10810810810810811, 0.09009009009009009, 0.08408408408408409, 0.0990990990990991, 0.13813813813813813, 0.06606606606606606, 0.0960960960960961, 0.13213213213213212, 0.06306306306306306, 0.12612612612612611, 0.11411411411411411]"
5,"[0.10778443113772455, 0.10179640718562874, 0.1377245508982036, 0.09281437125748503, 0.10778443113772455, 0.07784431137724551, 0.0748502994011976, 0.10179640718562874, 0.08383233532934131, 0.08982035928143713, 0.11711711711711711, 0.10810810810810811, 0.1021021021021021, 0.11411411411411411, 0.12012012012012012, 0.06006006006006006, 0.09009009009009009, 0.12012012012012012, 0.10510510510510511, 0.10810810810810811, 0.09009009009009009, 0.1021021021021021, 0.0990990990990991, 0.06906906906906907, 0.06606606606606606, 0.0960960960960961, 0.13213213213213212, 0.06306306306306306, 0.12612612612612611, 0.09009009009009009]"
6,"[0.10778443113772455, 0.10179640718562874, 0.1377245508982036, 0.09281437125748503, 0.10778443113772455, 0.07784431137724551, 0.0748502994011976, 0.10179640718562874, 0.08383233532934131, 0.10179640718562874, 0.11711711711711711, 0.10810810810810811, 0.1021021021021021, 0.11411411411411411, 0.12012012012012012, 0.08108108108108109, 0.09009009009009009, 0.12012012012012012, 0.10510510510510511, 0.10810810810810811, 0.09009009009009009, 0.08408408408408409, 0.0990990990990991, 0.13813813813813813, 0.06606606606606606, 0.0960960960960961, 0.13213213213213212, 0.06306306306306306, 0.12612612612612611, 0.11411411411411411]"
7,"[0.10778443113772455, 0.10179640718562874, 0.1377245508982036, 0.09281437125748503, 0.10778443113772455, 0.07784431137724551, 0.0748502994011976, 0.10179640718562874, 0.08383233532934131, 0.08982035928143713, 0.11711711711711711, 0.10810810810810811, 0.1021021021021021, 0.11411411411411411, 0.12012012012012012, 0.06006006006006006, 0.09009009009009009, 0.12012012012012012, 0.10510510510510511, 0.10810810810810811, 0.09009009009009009, 0.1021021021021021, 0.0990990990990991, 0.06906906906906907, 0.06606606606606606, 0.0960960960960961, 0.13213213213213212, 0.06306306306306306, 0.12612612612612611, 0.08108108108108109]"
8,"[0.10778443113772455, 0.10179640718562874, 0.1377245508982036, 0.10778443113772455, 0.10778443113772455, 0.07784431137724551, 0.0748502994011976, 0.10179640718562874, 0.08383233532934131, 0.10179640718562874, 0.11711711711711711, 0.10810810810810811, 0.1021021021021021, 0.11411411411411411, 0.12012012012012012, 0.08108108108108109, 0.09009009009009009, 0.12012012012012012, 0.10510510510510511, 0.10810810810810811, 0.09009009009009009, 0.08408408408408409, 0.0990990990990991, 0.13813813813813813, 0.06606606606606606, 0.0960960960960961, 0.13213213213213212, 0.06306306306306306, 0.12612612612612611, 0.11411411411411411]"
9,"[0.10778443113772455, 0.10179640718562874, 0.1377245508982036, 0.10778443113772455, 0.10778443113772455, 0.07784431137724551, 0.0748502994011976, 0.10179640718562874, 0.08383233532934131, 0.08982035928143713, 0.11711711711711711, 0.10810810810810811, 0.1021021021021021, 0.11411411411411411, 0.12012012012012012, 0.06006006006006006, 0.09009009009009009, 0.12012012012012012, 0.10510510510510511, 0.10810810810810811, 0.09009009009009009, 0.1021021021021021, 0.0990990990990991, 0.06906906906906907, 0.06606606606606606, 0.0960960960960961, 0.13213213213213212, 0.06306306306306306, 0.12612612612612611, 0.08108108108108109]"
