none,[]
0,"[0.07784431137724551, 0.132, 0.108, 0.1, 0.108, 0.102, 0.1, 0.094, 0.11, 0.076, 0.084, 0.084, 0.098, 0.096, 0.11, 0.134, 0.102, 0.104, 0.098, 0.09018036072144289]"
1,"[0.07784431137724551, 0.086, 0.104, 0.082, 0.09, 0.084, 0.114, 0.136, 0.084, 0.098, 0.134, 0.094, 0.1, 0.122, 0.116, 0.092, 0.098, 0.098, 0.092, 0.09018036072144289]"
2,"[0.11776447105788423, 0.132, 0.118, 0.086, 0.112, 0.102, 0.124, 0.102, 0.084, 0.098, 0.05, 0.09, 0.1, 0.096, 0.11, 0.092, 0.082, 0.104, 0.104, 0.09619238476953908]"
3,"[0.08383233532934131, 0.094, 0.086, 0.086, 0.078, 0.104, 0.126, 0.102, 0.084, 0.09, 0.134, 0.09, 0.1, 0.122, 0.116, 0.092, 0.114, 0.098, 0.11, 0.10821643286573146]"
4,"[0.11776447105788423, 0.094, 0.086, 0.082, 0.078, 0.102, 0.124, 0.118, 0.084, 0.082, 0.094, 0.09, 0.1, 0.098, 0.11, 0.082, 0.082, 0.104, 0.152, 0.09018036072144289]"
5,"[0.1377245508982036, 0.094, 0.086, 0.082, 0.078, 0.102, 0.126, 0.138, 0.084, 0.09, 0.094, 0.09, 0.1, 0.116, 0.116, 0.092, 0.114, 0.098, 0.11, 0.09619238476953908]"
6,"[0.11776447105788423, 0.094, 0.086, 0.082, 0.078, 0.102, 0.18, 0.118, 0.084, 0.104, 0.094, 0.092, 0.1, 0.084, 0.11, 0.116, 0.086, 0.104, 0.104, 0.09018036072144289]"
7,"[0.08383233532934131, 0.086, 0.086, 0.082, 0.106, 0.102, 0.126, 0.114, 0.106, 0.09, 0.096, 0.118, 0.08, 0.118, 0.116, 0.092, 0.218, 0.098, 0.22, 0.09619238476953908]"
8,"[0.11776447105788423, 0.094, 0.086, 0.082, 0.08, 0.102, 0.124, 0.118, 0.126, 0.122, 0.094, 0.146, 0.118, 0.084, 0.11, 0.116, 0.102, 0.104, 0.104, 0.10220440881763528]"
9,"[0.08383233532934131, 0.086, 0.086, 0.082, 0.112, 0.102, 0.136, 0.126, 0.106, 0.09, 0.102, 0.118, 0.08, 0.192, 0.116, 0.116, 0.126, 0.098, 0.152, 0.20641282565130262]"
10,"[0.11776447105788423, 0.094, 0.114, 0.082, 0.08, 0.102, 0.124, 0.142, 0.112, 0.082, 0.112, 0.092, 0.1, 0.084, 0.11, 0.116, 0.102, 0.104, 0.104, 0.10220440881763528]"
11,"[0.08383233532934131, 0.086, 0.086, 0.082, 0.112, 0.102, 0.124, 0.12, 0.106, 0.09, 0.094, 0.118, 0.08, 0.204, 0.116, 0.116, 0.082, 0.098, 0.134, 0.12224448897795591]"
12,"[0.11776447105788423, 0.094, 0.092, 0.128, 0.08, 0.124, 0.124, 0.108, 0.122, 0.082, 0.112, 0.092, 0.1, 0.084, 0.11, 0.116, 0.102, 0.098, 0.104, 0.10220440881763528]"
13,"[0.08383233532934131, 0.086, 0.086, 0.082, 0.112, 0.12, 0.124, 0.12, 0.106, 0.114, 0.094, 0.118, 0.188, 0.244, 0.116, 0.116, 0.082, 0.098, 0.104, 0.1743486973947896]"
