none,[]
0,"[0.11776447105788423, 0.094, 0.126, 0.128, 0.078, 0.096, 0.098, 0.118, 0.084, 0.098, 0.134, 0.118, 0.106, 0.096, 0.092, 0.104, 0.114, 0.074, 0.232, 0.09418837675350701]"
1,"[0.07784431137724551, 0.156, 0.17, 0.104, 0.122, 0.082, 0.078, 0.102, 0.112, 0.098, 0.134, 0.09, 0.106, 0.098, 0.096, 0.08, 0.114, 0.104, 0.126, 0.10020040080160321]"
2,"[0.12375249500998003, 0.154, 0.108, 0.1, 0.078, 0.088, 0.154, 0.22, 0.09, 0.18, 0.112, 0.18, 0.106, 0.096, 0.144, 0.126, 0.198, 0.08, 0.11, 0.09018036072144289]"
3,"[0.10778443113772455, 0.086, 0.148, 0.16, 0.124, 0.118, 0.122, 0.118, 0.136, 0.158, 0.302, 0.084, 0.15, 0.21, 0.096, 0.174, 0.164, 0.104, 0.126, 0.18637274549098196]"
4,"[0.1497005988023952, 0.112, 0.094, 0.12, 0.114, 0.118, 0.098, 0.106, 0.12, 0.076, 0.1, 0.09, 0.112, 0.1, 0.096, 0.208, 0.106, 0.08, 0.106, 0.11623246492985972]"
5,"[0.10778443113772455, 0.144, 0.094, 0.12, 0.09, 0.118, 0.102, 0.104, 0.112, 0.086, 0.106, 0.084, 0.102, 0.106, 0.096, 0.108, 0.116, 0.08, 0.104, 0.10020040080160321]"
6,"[0.11776447105788423, 0.098, 0.108, 0.134, 0.1, 0.196, 0.098, 0.104, 0.112, 0.076, 0.1, 0.116, 0.114, 0.136, 0.096, 0.108, 0.106, 0.08, 0.104, 0.10020040080160321]"
7,"[0.1497005988023952, 0.15, 0.166, 0.124, 0.14, 0.204, 0.28, 0.168, 0.26, 0.236, 0.16, 0.11, 0.146, 0.106, 0.104, 0.148, 0.228, 0.262, 0.21, 0.13026052104208416]"
8,"[0.26147704590818366, 0.198, 0.328, 0.338, 0.32, 0.19, 0.218, 0.306, 0.168, 0.09, 0.306, 0.226, 0.386, 0.364, 0.312, 0.174, 0.186, 0.08, 0.294, 0.3306613226452906]"
9,"[0.3652694610778443, 0.37, 0.194, 0.222, 0.168, 0.342, 0.376, 0.398, 0.292, 0.242, 0.252, 0.218, 0.198, 0.124, 0.118, 0.302, 0.302, 0.184, 0.274, 0.14428857715430862]"
10,"[0.31736526946107785, 0.106, 0.262, 0.24, 0.25, 0.184, 0.166, 0.37, 0.18, 0.076, 0.324, 0.21, 0.288, 0.218, 0.182, 0.214, 0.14, 0.08, 0.216, 0.20841683366733466]"
11,"[0.23353293413173654, 0.25, 0.122, 0.302, 0.21, 0.196, 0.22, 0.36, 0.204, 0.144, 0.248, 0.16, 0.186, 0.106, 0.12, 0.25, 0.274, 0.168, 0.266, 0.12024048096192384]"
12,"[0.19560878243512975, 0.154, 0.236, 0.216, 0.26, 0.114, 0.222, 0.44, 0.152, 0.176, 0.234, 0.202, 0.284, 0.21, 0.174, 0.182, 0.14, 0.156, 0.156, 0.20641282565130262]"
13,"[0.23353293413173654, 0.272, 0.128, 0.228, 0.3, 0.194, 0.206, 0.222, 0.196, 0.134, 0.23, 0.18, 0.172, 0.104, 0.1, 0.29, 0.278, 0.178, 0.184, 0.13226452905811623]"
14,"[0.23552894211576847, 0.168, 0.29, 0.266, 0.244, 0.106, 0.198, 0.352, 0.152, 0.182, 0.254, 0.266, 0.338, 0.238, 0.214, 0.158, 0.15, 0.172, 0.194, 0.20440881763527055]"
15,"[0.17764471057884232, 0.304, 0.16, 0.242, 0.258, 0.214, 0.268, 0.288, 0.264, 0.198, 0.262, 0.236, 0.186, 0.146, 0.154, 0.272, 0.32, 0.234, 0.214, 0.21042084168336672]"
16,"[0.2774451097804391, 0.204, 0.336, 0.31, 0.254, 0.104, 0.272, 0.354, 0.198, 0.22, 0.266, 0.282, 0.39, 0.264, 0.262, 0.166, 0.212, 0.17, 0.266, 0.22244488977955912]"
17,"[0.14570858283433133, 0.334, 0.222, 0.32, 0.312, 0.228, 0.31, 0.374, 0.29, 0.244, 0.306, 0.354, 0.21, 0.182, 0.146, 0.338, 0.328, 0.258, 0.318, 0.20040080160320642]"
18,"[0.3313373253493014, 0.158, 0.31, 0.32, 0.264, 0.102, 0.352, 0.358, 0.214, 0.216, 0.316, 0.308, 0.398, 0.316, 0.286, 0.212, 0.296, 0.15, 0.282, 0.27655310621242485]"
19,"[0.14171656686626746, 0.374, 0.286, 0.294, 0.304, 0.304, 0.324, 0.388, 0.306, 0.256, 0.318, 0.318, 0.262, 0.202, 0.232, 0.352, 0.348, 0.312, 0.298, 0.16432865731462926]"
20,"[0.3073852295409182, 0.134, 0.342, 0.328, 0.27, 0.11, 0.302, 0.352, 0.204, 0.254, 0.316, 0.324, 0.382, 0.344, 0.304, 0.26, 0.364, 0.15, 0.298, 0.3026052104208417]"
21,"[0.17764471057884232, 0.342, 0.278, 0.298, 0.282, 0.31, 0.306, 0.392, 0.31, 0.27, 0.316, 0.296, 0.296, 0.23, 0.262, 0.338, 0.342, 0.324, 0.272, 0.1402805611222445]"
22,"[0.28542914171656686, 0.108, 0.346, 0.322, 0.272, 0.162, 0.3, 0.354, 0.206, 0.282, 0.308, 0.326, 0.384, 0.358, 0.312, 0.26, 0.39, 0.184, 0.292, 0.3166332665330661]"
23,"[0.25748502994011974, 0.338, 0.294, 0.296, 0.274, 0.286, 0.304, 0.384, 0.288, 0.272, 0.32, 0.286, 0.324, 0.23, 0.288, 0.328, 0.33, 0.324, 0.278, 0.15030060120240482]"
24,"[0.3073852295409182, 0.166, 0.332, 0.322, 0.276, 0.234, 0.3, 0.36, 0.226, 0.3, 0.29, 0.308, 0.386, 0.36, 0.298, 0.262, 0.402, 0.214, 0.29, 0.32064128256513025]"
25,"[0.3033932135728543, 0.336, 0.308, 0.3, 0.284, 0.276, 0.282, 0.378, 0.312, 0.276, 0.322, 0.292, 0.352, 0.216, 0.288, 0.328, 0.392, 0.342, 0.278, 0.1743486973947896]"
26,"[0.3073852295409182, 0.2, 0.326, 0.296, 0.276, 0.256, 0.298, 0.372, 0.252, 0.312, 0.294, 0.296, 0.394, 0.372, 0.328, 0.266, 0.402, 0.266, 0.274, 0.3226452905811623]"
27,"[0.31137724550898205, 0.336, 0.312, 0.306, 0.284, 0.28, 0.266, 0.368, 0.33, 0.274, 0.32, 0.292, 0.35, 0.198, 0.308, 0.326, 0.408, 0.336, 0.278, 0.218436873747495]"
28,"[0.3033932135728543, 0.236, 0.322, 0.29, 0.276, 0.258, 0.3, 0.378, 0.25, 0.32, 0.292, 0.284, 0.398, 0.372, 0.33, 0.278, 0.384, 0.284, 0.254, 0.32665330661322645]"
29,"[0.3153692614770459, 0.342, 0.328, 0.308, 0.296, 0.286, 0.266, 0.378, 0.338, 0.282, 0.32, 0.298, 0.35, 0.182, 0.326, 0.326, 0.414, 0.346, 0.28, 0.25250501002004005]"
30,"[0.34930139720558884, 0.274, 0.326, 0.294, 0.278, 0.264, 0.312, 0.39, 0.262, 0.322, 0.3, 0.292, 0.4, 0.378, 0.348, 0.29, 0.364, 0.294, 0.258, 0.342685370741483]"
31,"[0.32335329341317365, 0.33, 0.344, 0.318, 0.312, 0.298, 0.272, 0.388, 0.358, 0.292, 0.32, 0.304, 0.322, 0.168, 0.352, 0.34, 0.418, 0.354, 0.284, 0.280561122244489]"
32,"[0.36327345309381237, 0.298, 0.332, 0.302, 0.294, 0.266, 0.316, 0.398, 0.272, 0.326, 0.306, 0.308, 0.402, 0.368, 0.328, 0.304, 0.352, 0.288, 0.272, 0.36472945891783565]"
33,"[0.32934131736526945, 0.33, 0.356, 0.326, 0.338, 0.306, 0.288, 0.4, 0.362, 0.304, 0.33, 0.32, 0.3, 0.176, 0.356, 0.36, 0.428, 0.372, 0.3, 0.28857715430861725]"
34,"[0.36327345309381237, 0.308, 0.358, 0.328, 0.302, 0.282, 0.332, 0.39, 0.268, 0.332, 0.32, 0.32, 0.388, 0.376, 0.336, 0.316, 0.36, 0.288, 0.298, 0.35470941883767537]"
35,"[0.3413173652694611, 0.344, 0.354, 0.328, 0.356, 0.324, 0.316, 0.42, 0.356, 0.33, 0.332, 0.322, 0.33, 0.184, 0.354, 0.378, 0.416, 0.368, 0.318, 0.2925851703406814]"
36,"[0.3812375249500998, 0.314, 0.386, 0.344, 0.314, 0.302, 0.336, 0.39, 0.276, 0.34, 0.32, 0.346, 0.408, 0.386, 0.344, 0.33, 0.37, 0.292, 0.338, 0.342685370741483]"
37,"[0.34530938123752497, 0.348, 0.368, 0.352, 0.378, 0.328, 0.324, 0.434, 0.338, 0.338, 0.344, 0.336, 0.352, 0.186, 0.346, 0.394, 0.39, 0.378, 0.334, 0.2925851703406814]"
38,"[0.38323353293413176, 0.314, 0.398, 0.352, 0.324, 0.306, 0.35, 0.386, 0.278, 0.346, 0.334, 0.36, 0.43, 0.378, 0.346, 0.336, 0.378, 0.296, 0.354, 0.35470941883767537]"
39,"[0.35129740518962077, 0.354, 0.362, 0.358, 0.386, 0.344, 0.342, 0.44, 0.354, 0.36, 0.344, 0.35, 0.386, 0.2, 0.354, 0.406, 0.388, 0.376, 0.348, 0.3026052104208417]"
40,"[0.3872255489021956, 0.328, 0.422, 0.354, 0.328, 0.306, 0.362, 0.394, 0.284, 0.356, 0.348, 0.376, 0.448, 0.356, 0.356, 0.344, 0.416, 0.298, 0.356, 0.3687374749498998]"
41,"[0.36926147704590817, 0.352, 0.358, 0.364, 0.388, 0.348, 0.352, 0.45, 0.36, 0.378, 0.346, 0.356, 0.404, 0.212, 0.354, 0.408, 0.376, 0.384, 0.36, 0.3106212424849699]"
42,"[0.3872255489021956, 0.336, 0.416, 0.37, 0.344, 0.306, 0.362, 0.39, 0.296, 0.36, 0.352, 0.378, 0.45, 0.356, 0.362, 0.35, 0.43, 0.31, 0.366, 0.374749498997996]"
43,"[0.37924151696606784, 0.352, 0.36, 0.366, 0.394, 0.354, 0.362, 0.454, 0.358, 0.376, 0.356, 0.358, 0.434, 0.22, 0.356, 0.408, 0.376, 0.378, 0.368, 0.3106212424849699]"
44,"[0.38922155688622756, 0.336, 0.418, 0.38, 0.346, 0.308, 0.368, 0.396, 0.302, 0.364, 0.36, 0.384, 0.446, 0.358, 0.368, 0.356, 0.45, 0.316, 0.372, 0.36472945891783565]"
45,"[0.3712574850299401, 0.352, 0.348, 0.376, 0.404, 0.354, 0.362, 0.458, 0.364, 0.372, 0.358, 0.366, 0.44, 0.248, 0.346, 0.414, 0.376, 0.364, 0.376, 0.312625250501002]"
46,"[0.38922155688622756, 0.336, 0.406, 0.39, 0.348, 0.308, 0.37, 0.404, 0.314, 0.366, 0.362, 0.392, 0.428, 0.356, 0.38, 0.358, 0.45, 0.322, 0.368, 0.3627254509018036]"
47,"[0.37524950099800397, 0.346, 0.35, 0.378, 0.408, 0.35, 0.37, 0.456, 0.376, 0.364, 0.364, 0.374, 0.438, 0.258, 0.344, 0.412, 0.388, 0.356, 0.39, 0.31462925851703405]"
48,"[0.3812375249500998, 0.342, 0.4, 0.388, 0.348, 0.306, 0.372, 0.402, 0.326, 0.38, 0.372, 0.396, 0.422, 0.356, 0.368, 0.358, 0.434, 0.336, 0.376, 0.34468937875751504]"
49,"[0.3712574850299401, 0.352, 0.35, 0.374, 0.41, 0.35, 0.372, 0.452, 0.374, 0.368, 0.364, 0.382, 0.444, 0.264, 0.35, 0.406, 0.398, 0.36, 0.396, 0.3046092184368738]"
50,"[0.38323353293413176, 0.334, 0.384, 0.398, 0.354, 0.31, 0.376, 0.408, 0.322, 0.378, 0.372, 0.404, 0.402, 0.358, 0.364, 0.356, 0.438, 0.344, 0.386, 0.3366733466933868]"
51,"[0.37325349301397204, 0.346, 0.354, 0.386, 0.414, 0.344, 0.386, 0.444, 0.368, 0.372, 0.374, 0.39, 0.448, 0.246, 0.358, 0.408, 0.41, 0.358, 0.404, 0.30861723446893785]"
52,"[0.3812375249500998, 0.328, 0.394, 0.404, 0.36, 0.32, 0.38, 0.414, 0.318, 0.38, 0.386, 0.41, 0.394, 0.366, 0.366, 0.35, 0.446, 0.33, 0.39, 0.34468937875751504]"
53,"[0.3772455089820359, 0.342, 0.358, 0.39, 0.414, 0.334, 0.39, 0.454, 0.36, 0.376, 0.374, 0.394, 0.438, 0.234, 0.372, 0.388, 0.416, 0.382, 0.404, 0.3106212424849699]"
54,"[0.3852295409181637, 0.33, 0.384, 0.416, 0.37, 0.326, 0.388, 0.42, 0.318, 0.38, 0.378, 0.41, 0.384, 0.384, 0.356, 0.344, 0.464, 0.314, 0.394, 0.3527054108216433]"
55,"[0.3872255489021956, 0.348, 0.37, 0.398, 0.412, 0.33, 0.402, 0.466, 0.354, 0.394, 0.372, 0.394, 0.448, 0.23, 0.38, 0.38, 0.422, 0.376, 0.41, 0.3166332665330661]"
56,"[0.3972055888223553, 0.338, 0.334, 0.414, 0.372, 0.324, 0.39, 0.416, 0.324, 0.388, 0.382, 0.408, 0.388, 0.392, 0.336, 0.336, 0.458, 0.334, 0.396, 0.3466933867735471]"
57,"[0.38922155688622756, 0.358, 0.372, 0.402, 0.414, 0.326, 0.408, 0.48, 0.362, 0.382, 0.374, 0.4, 0.452, 0.228, 0.388, 0.39, 0.42, 0.364, 0.406, 0.3186372745490982]"
58,"[0.4171656686626746, 0.336, 0.334, 0.416, 0.378, 0.322, 0.396, 0.416, 0.338, 0.394, 0.386, 0.414, 0.376, 0.388, 0.332, 0.346, 0.454, 0.334, 0.382, 0.35470941883767537]"
59,"[0.3872255489021956, 0.364, 0.378, 0.394, 0.41, 0.326, 0.402, 0.482, 0.37, 0.356, 0.372, 0.404, 0.454, 0.232, 0.406, 0.396, 0.406, 0.368, 0.404, 0.3346693386773547]"
60,"[0.4231536926147705, 0.334, 0.318, 0.416, 0.376, 0.324, 0.408, 0.416, 0.332, 0.392, 0.384, 0.414, 0.37, 0.396, 0.328, 0.33, 0.452, 0.344, 0.384, 0.35470941883767537]"
61,"[0.3872255489021956, 0.372, 0.386, 0.396, 0.416, 0.34, 0.388, 0.484, 0.376, 0.364, 0.362, 0.404, 0.448, 0.236, 0.404, 0.398, 0.394, 0.364, 0.408, 0.34468937875751504]"
62,"[0.437125748502994, 0.342, 0.306, 0.418, 0.378, 0.326, 0.41, 0.424, 0.326, 0.392, 0.38, 0.42, 0.366, 0.402, 0.34, 0.33, 0.474, 0.348, 0.394, 0.3667334669338677]"
63,"[0.3932135728542914, 0.372, 0.402, 0.394, 0.416, 0.348, 0.398, 0.486, 0.376, 0.366, 0.358, 0.416, 0.448, 0.236, 0.428, 0.402, 0.384, 0.378, 0.408, 0.33867735470941884]"
64,"[0.4491017964071856, 0.34, 0.31, 0.418, 0.372, 0.326, 0.416, 0.426, 0.332, 0.398, 0.386, 0.426, 0.372, 0.404, 0.338, 0.34, 0.482, 0.356, 0.404, 0.3667334669338677]"
65,"[0.4031936127744511, 0.37, 0.428, 0.408, 0.414, 0.348, 0.416, 0.496, 0.366, 0.368, 0.348, 0.416, 0.45, 0.246, 0.442, 0.404, 0.374, 0.386, 0.416, 0.342685370741483]"
66,"[0.45109780439121755, 0.338, 0.32, 0.422, 0.376, 0.328, 0.414, 0.424, 0.348, 0.398, 0.386, 0.432, 0.348, 0.408, 0.326, 0.366, 0.478, 0.354, 0.406, 0.3687374749498998]"
67,"[0.4171656686626746, 0.374, 0.44, 0.414, 0.412, 0.338, 0.416, 0.5, 0.366, 0.376, 0.348, 0.416, 0.432, 0.248, 0.452, 0.402, 0.362, 0.392, 0.416, 0.3346693386773547]"
68,"[0.46107784431137727, 0.364, 0.338, 0.434, 0.374, 0.342, 0.416, 0.428, 0.362, 0.41, 0.386, 0.446, 0.346, 0.422, 0.326, 0.366, 0.486, 0.352, 0.408, 0.3867735470941884]"
69,"[0.42115768463073855, 0.382, 0.446, 0.422, 0.418, 0.36, 0.418, 0.502, 0.37, 0.376, 0.346, 0.418, 0.404, 0.258, 0.454, 0.43, 0.364, 0.404, 0.426, 0.3246492985971944]"
70,"[0.4590818363273453, 0.368, 0.346, 0.448, 0.386, 0.342, 0.41, 0.434, 0.388, 0.41, 0.4, 0.444, 0.356, 0.434, 0.332, 0.37, 0.468, 0.352, 0.404, 0.3847695390781563]"
71,"[0.4251497005988024, 0.386, 0.438, 0.434, 0.428, 0.364, 0.424, 0.48, 0.394, 0.39, 0.344, 0.42, 0.406, 0.256, 0.45, 0.438, 0.358, 0.414, 0.426, 0.3246492985971944]"
72,"[0.45708582834331335, 0.384, 0.36, 0.454, 0.394, 0.338, 0.406, 0.428, 0.38, 0.412, 0.42, 0.452, 0.358, 0.45, 0.342, 0.372, 0.466, 0.352, 0.412, 0.39879759519038077]"
73,"[0.4291417165668663, 0.416, 0.438, 0.428, 0.442, 0.358, 0.44, 0.48, 0.41, 0.402, 0.348, 0.422, 0.394, 0.264, 0.456, 0.44, 0.374, 0.434, 0.43, 0.3306613226452906]"
74,"[0.4491017964071856, 0.4, 0.366, 0.444, 0.412, 0.342, 0.41, 0.428, 0.382, 0.408, 0.426, 0.454, 0.376, 0.456, 0.366, 0.382, 0.442, 0.356, 0.41, 0.40080160320641284]"
75,"[0.4251497005988024, 0.42, 0.434, 0.43, 0.444, 0.358, 0.45, 0.488, 0.43, 0.41, 0.35, 0.428, 0.392, 0.286, 0.44, 0.434, 0.39, 0.44, 0.438, 0.3306613226452906]"
76,"[0.46107784431137727, 0.412, 0.386, 0.442, 0.418, 0.338, 0.418, 0.43, 0.374, 0.408, 0.43, 0.454, 0.386, 0.46, 0.374, 0.402, 0.432, 0.352, 0.412, 0.40480961923847697]"
