eigenvector_centrality,"[9, 15, 13, 2]"
0,"[0.1157684630738523, 0.116, 0.102, 0.104, 0.126, 0.202, 0.164, 0.104, 0.096, 0.156, 0.134, 0.106, 0.198, 0.068, 0.12, 0.116, 0.082, 0.184, 0.092, 0.09619238476953908]"
1,"[0.11776447105788423, 0.098, 0.1, 0.08, 0.216, 0.152, 0.096, 0.15, 0.106, 0.076, 0.124, 0.092, 0.08, 0.106, 0.098, 0.082, 0.102, 0.114, 0.11, 0.1062124248496994]"
2,"[0.1157684630738523, 0.19, 0.106, 0.096, 0.114, 0.094, 0.166, 0.104, 0.114, 0.116, 0.146, 0.178, 0.162, 0.084, 0.098, 0.118, 0.082, 0.13, 0.092, 0.12224448897795591]"
3,"[0.11776447105788423, 0.098, 0.1, 0.122, 0.13, 0.2, 0.114, 0.118, 0.106, 0.076, 0.138, 0.092, 0.152, 0.106, 0.098, 0.082, 0.084, 0.114, 0.11, 0.12224448897795591]"
4,"[0.15169660678642716, 0.086, 0.094, 0.178, 0.09, 0.202, 0.124, 0.104, 0.114, 0.116, 0.112, 0.058, 0.098, 0.17, 0.098, 0.118, 0.102, 0.104, 0.096, 0.12224448897795591]"
5,"[0.10778443113772455, 0.098, 0.1, 0.12, 0.182, 0.178, 0.096, 0.118, 0.106, 0.076, 0.108, 0.092, 0.162, 0.106, 0.098, 0.17, 0.104, 0.18, 0.208, 0.09619238476953908]"
6,"[0.10778443113772455, 0.086, 0.094, 0.126, 0.09, 0.126, 0.124, 0.104, 0.114, 0.116, 0.112, 0.174, 0.098, 0.166, 0.088, 0.116, 0.102, 0.174, 0.092, 0.12224448897795591]"
7,"[0.08782435129740519, 0.098, 0.1, 0.12, 0.206, 0.102, 0.096, 0.118, 0.106, 0.076, 0.1, 0.092, 0.154, 0.106, 0.098, 0.142, 0.096, 0.206, 0.214, 0.09018036072144289]"
8,"[0.10778443113772455, 0.086, 0.094, 0.216, 0.09, 0.126, 0.124, 0.104, 0.114, 0.116, 0.112, 0.084, 0.098, 0.178, 0.082, 0.13, 0.102, 0.08, 0.092, 0.12224448897795591]"
