eigenvector_centrality,"[0, 2]"
0,"[0.0798004987531172, 0.16, 0.11, 0.09, 0.1075, 0.1, 0.1275, 0.12, 0.085, 0.19, 0.095, 0.1025, 0.125, 0.115, 0.1075, 0.1125, 0.1825, 0.12, 0.0925, 0.1125, 0.1075, 0.1075, 0.115, 0.1975, 0.07769423558897243]"
1,"[0.08977556109725686, 0.0825, 0.11, 0.095, 0.1, 0.0825, 0.1275, 0.12, 0.085, 0.09, 0.0825, 0.135, 0.13, 0.1025, 0.105, 0.115, 0.1025, 0.095, 0.1, 0.0725, 0.1075, 0.105, 0.1, 0.135, 0.15538847117794485]"
2,"[0.13466334164588528, 0.105, 0.11, 0.09, 0.1, 0.115, 0.1275, 0.12, 0.1325, 0.09, 0.11, 0.11, 0.125, 0.0775, 0.1075, 0.1125, 0.1175, 0.12, 0.105, 0.1125, 0.1475, 0.1025, 0.115, 0.0875, 0.07769423558897243]"
3,"[0.08977556109725686, 0.0825, 0.11, 0.095, 0.1, 0.0825, 0.1275, 0.12, 0.085, 0.09, 0.0425, 0.1325, 0.095, 0.0975, 0.0875, 0.0875, 0.1025, 0.12, 0.1, 0.0725, 0.1075, 0.1025, 0.155, 0.1125, 0.07769423558897243]"
4,"[0.12219451371571072, 0.09, 0.11, 0.09, 0.1, 0.2575, 0.1275, 0.12, 0.085, 0.09, 0.12, 0.1425, 0.0975, 0.0775, 0.1075, 0.1125, 0.1175, 0.12, 0.0925, 0.1125, 0.11, 0.1025, 0.1125, 0.0875, 0.07769423558897243]"
5,"[0.10972568578553615, 0.0975, 0.11, 0.095, 0.135, 0.0825, 0.1625, 0.16, 0.085, 0.1, 0.1325, 0.115, 0.1475, 0.0975, 0.0875, 0.105, 0.1025, 0.16, 0.1, 0.0725, 0.1075, 0.1025, 0.1075, 0.1475, 0.14536340852130325]"
6,"[0.0798004987531172, 0.0875, 0.1125, 0.09, 0.1, 0.1, 0.1275, 0.12, 0.2275, 0.09, 0.1, 0.0875, 0.16, 0.0775, 0.1075, 0.1125, 0.1175, 0.12, 0.0925, 0.1125, 0.16, 0.1025, 0.075, 0.0875, 0.07769423558897243]"
7,"[0.18952618453865336, 0.16, 0.1525, 0.095, 0.1075, 0.13, 0.11, 0.0925, 0.125, 0.085, 0.15, 0.09, 0.1975, 0.0975, 0.0875, 0.1675, 0.1025, 0.075, 0.1025, 0.0725, 0.1075, 0.105, 0.1, 0.12, 0.09523809523809523]"
8,"[0.0798004987531172, 0.09, 0.1125, 0.1225, 0.1525, 0.1075, 0.185, 0.2075, 0.1125, 0.1175, 0.085, 0.0875, 0.1075, 0.1925, 0.1875, 0.145, 0.1175, 0.11, 0.105, 0.1125, 0.1075, 0.18, 0.115, 0.1525, 0.18295739348370926]"
9,"[0.14463840399002495, 0.09, 0.08, 0.095, 0.125, 0.2, 0.115, 0.0975, 0.1225, 0.085, 0.175, 0.1625, 0.22, 0.1, 0.0875, 0.195, 0.105, 0.0725, 0.17, 0.1275, 0.1425, 0.1075, 0.0975, 0.12, 0.09523809523809523]"
10,"[0.1770573566084788, 0.2325, 0.165, 0.15, 0.13, 0.1575, 0.2175, 0.25, 0.1425, 0.1225, 0.13, 0.1625, 0.1625, 0.215, 0.095, 0.2725, 0.1175, 0.2125, 0.3, 0.1125, 0.2825, 0.22, 0.185, 0.0925, 0.23809523809523808]"
11,"[0.26932668329177056, 0.255, 0.17, 0.1575, 0.195, 0.2225, 0.17, 0.175, 0.16, 0.18, 0.2425, 0.205, 0.2225, 0.34, 0.125, 0.2675, 0.1725, 0.1725, 0.2875, 0.1825, 0.3475, 0.205, 0.2675, 0.19, 0.17543859649122806]"
12,"[0.20448877805486285, 0.26, 0.21, 0.3075, 0.22, 0.2475, 0.2725, 0.3025, 0.1875, 0.25, 0.3725, 0.2625, 0.255, 0.225, 0.225, 0.4225, 0.1875, 0.3275, 0.17, 0.175, 0.3275, 0.3725, 0.1825, 0.2275, 0.2882205513784461]"
13,"[0.4014962593516209, 0.17, 0.3575, 0.24, 0.2175, 0.215, 0.1775, 0.24, 0.3275, 0.22, 0.2425, 0.2175, 0.23, 0.3425, 0.18, 0.1375, 0.36, 0.22, 0.285, 0.4025, 0.4, 0.2325, 0.42, 0.215, 0.23308270676691728]"
14,"[0.24688279301745636, 0.3425, 0.2525, 0.3925, 0.3325, 0.2025, 0.3875, 0.365, 0.25, 0.4275, 0.3325, 0.4275, 0.2275, 0.135, 0.375, 0.3225, 0.285, 0.44, 0.1675, 0.22, 0.2325, 0.37, 0.2025, 0.3925, 0.3634085213032581]"
15,"[0.33915211970074816, 0.1575, 0.335, 0.24, 0.2775, 0.1925, 0.2025, 0.2775, 0.325, 0.2875, 0.18, 0.235, 0.23, 0.28, 0.2625, 0.1525, 0.355, 0.275, 0.3, 0.3875, 0.2925, 0.29, 0.43, 0.2825, 0.2681704260651629]"
16,"[0.26433915211970077, 0.3375, 0.2975, 0.34, 0.355, 0.28, 0.4025, 0.325, 0.255, 0.375, 0.3175, 0.3625, 0.35, 0.125, 0.3, 0.2975, 0.2825, 0.4, 0.1675, 0.2475, 0.2075, 0.335, 0.28, 0.3675, 0.3208020050125313]"
17,"[0.30423940149625933, 0.135, 0.3025, 0.165, 0.255, 0.17, 0.1375, 0.3075, 0.3025, 0.2325, 0.205, 0.2675, 0.245, 0.29, 0.295, 0.165, 0.3125, 0.265, 0.3, 0.3375, 0.2775, 0.3025, 0.3175, 0.205, 0.2681704260651629]"
18,"[0.24688279301745636, 0.3475, 0.2025, 0.325, 0.37, 0.365, 0.4, 0.335, 0.18, 0.325, 0.3175, 0.295, 0.4275, 0.2, 0.27, 0.2875, 0.27, 0.4225, 0.155, 0.22, 0.22, 0.3425, 0.265, 0.335, 0.3408521303258145]"
19,"[0.2967581047381546, 0.105, 0.3375, 0.1575, 0.2025, 0.1775, 0.105, 0.28, 0.27, 0.22, 0.185, 0.2325, 0.275, 0.29, 0.295, 0.1675, 0.3, 0.2225, 0.3225, 0.3375, 0.285, 0.2575, 0.3425, 0.17, 0.24561403508771928]"
20,"[0.22693266832917705, 0.31, 0.195, 0.33, 0.345, 0.4, 0.345, 0.3625, 0.1525, 0.3325, 0.325, 0.355, 0.45, 0.2075, 0.28, 0.3125, 0.25, 0.37, 0.145, 0.2225, 0.2475, 0.3925, 0.2475, 0.32, 0.42606516290726815]"
21,"[0.3192019950124688, 0.18, 0.39, 0.18, 0.1925, 0.16, 0.1275, 0.23, 0.28, 0.2, 0.155, 0.21, 0.2875, 0.3175, 0.2575, 0.165, 0.4, 0.2175, 0.3125, 0.4125, 0.3075, 0.21, 0.445, 0.16, 0.20802005012531327]"
22,"[0.1970074812967581, 0.305, 0.195, 0.3575, 0.3275, 0.3725, 0.2825, 0.3425, 0.1375, 0.34, 0.335, 0.4175, 0.415, 0.215, 0.3425, 0.335, 0.2575, 0.3625, 0.1175, 0.2025, 0.2825, 0.355, 0.2175, 0.3375, 0.41102756892230574]"
23,"[0.3566084788029925, 0.2575, 0.395, 0.185, 0.1925, 0.1625, 0.1475, 0.2175, 0.2875, 0.18, 0.155, 0.1975, 0.31, 0.365, 0.22, 0.165, 0.4175, 0.2125, 0.3275, 0.445, 0.3225, 0.205, 0.4325, 0.1525, 0.20050125313283207]"
24,"[0.19201995012468828, 0.305, 0.195, 0.355, 0.3325, 0.395, 0.2725, 0.34, 0.1175, 0.3375, 0.3525, 0.4075, 0.4175, 0.2175, 0.365, 0.3575, 0.23, 0.3675, 0.1225, 0.1925, 0.315, 0.36, 0.2125, 0.3425, 0.41102756892230574]"
25,"[0.26184538653366585, 0.2775, 0.2125, 0.195, 0.19, 0.1875, 0.1625, 0.2125, 0.285, 0.165, 0.175, 0.1975, 0.3275, 0.3525, 0.1975, 0.18, 0.3975, 0.21, 0.325, 0.405, 0.33, 0.2, 0.4275, 0.1375, 0.19799498746867167]"
26,"[0.4314214463840399, 0.3125, 0.34, 0.4775, 0.3825, 0.495, 0.41, 0.4525, 0.165, 0.47, 0.28, 0.3975, 0.3825, 0.21, 0.3425, 0.37, 0.1925, 0.35, 0.1875, 0.16, 0.3575, 0.46, 0.2075, 0.48, 0.48621553884711777]"
27,"[0.4239401496259352, 0.3075, 0.465, 0.1775, 0.2125, 0.305, 0.2475, 0.4375, 0.335, 0.1675, 0.2925, 0.23, 0.3475, 0.355, 0.1375, 0.1475, 0.41, 0.2075, 0.3525, 0.425, 0.3675, 0.475, 0.4025, 0.1275, 0.49373433583959897]"
28,"[0.38902743142144636, 0.305, 0.435, 0.43, 0.315, 0.425, 0.315, 0.295, 0.12, 0.4225, 0.29, 0.39, 0.4325, 0.2125, 0.3325, 0.3625, 0.215, 0.3375, 0.26, 0.2, 0.3475, 0.3375, 0.2, 0.41, 0.37343358395989973]"
29,"[0.4463840399002494, 0.335, 0.4175, 0.185, 0.29, 0.295, 0.31, 0.2625, 0.3325, 0.34, 0.3, 0.3475, 0.35, 0.3275, 0.1775, 0.1725, 0.42, 0.34, 0.2925, 0.43, 0.32, 0.3, 0.405, 0.33, 0.3383458646616541]"
30,"[0.371571072319202, 0.34, 0.4125, 0.3575, 0.255, 0.2675, 0.2475, 0.2, 0.25, 0.34, 0.32, 0.36, 0.3575, 0.1625, 0.36, 0.37, 0.1575, 0.3625, 0.3225, 0.1425, 0.3125, 0.23, 0.315, 0.31, 0.2506265664160401]"
31,"[0.3940149625935162, 0.305, 0.4025, 0.26, 0.2925, 0.275, 0.295, 0.24, 0.285, 0.3425, 0.2325, 0.355, 0.29, 0.315, 0.295, 0.2875, 0.355, 0.35, 0.28, 0.3925, 0.2725, 0.26, 0.41, 0.3025, 0.2907268170426065]"
32,"[0.39900249376558605, 0.2475, 0.505, 0.31, 0.25, 0.2475, 0.29, 0.2475, 0.2425, 0.2725, 0.2475, 0.3125, 0.305, 0.2625, 0.33, 0.3, 0.23, 0.325, 0.325, 0.2275, 0.2625, 0.26, 0.3325, 0.24, 0.2882205513784461]"
33,"[0.4339152119700748, 0.2225, 0.3575, 0.245, 0.25, 0.2575, 0.2825, 0.2575, 0.215, 0.2775, 0.285, 0.23, 0.2275, 0.22, 0.32, 0.2975, 0.2075, 0.25, 0.25, 0.255, 0.205, 0.2675, 0.2725, 0.2475, 0.3057644110275689]"
34,"[0.4139650872817955, 0.2, 0.47, 0.2425, 0.2375, 0.2375, 0.2825, 0.25, 0.1925, 0.235, 0.2175, 0.22, 0.2375, 0.29, 0.24, 0.2325, 0.27, 0.245, 0.24, 0.3175, 0.1775, 0.2625, 0.2075, 0.21, 0.2907268170426065]"
35,"[0.4538653366583541, 0.19, 0.36, 0.305, 0.225, 0.2125, 0.2675, 0.26, 0.185, 0.215, 0.235, 0.2075, 0.21, 0.195, 0.2775, 0.24, 0.19, 0.23, 0.22, 0.235, 0.165, 0.2775, 0.1975, 0.2, 0.3157894736842105]"
36,"[0.41895261845386533, 0.19, 0.4775, 0.23, 0.2225, 0.2075, 0.27, 0.265, 0.1825, 0.205, 0.205, 0.2075, 0.215, 0.2, 0.205, 0.205, 0.195, 0.2325, 0.21, 0.245, 0.165, 0.2775, 0.1975, 0.185, 0.3208020050125313]"
37,"[0.5187032418952618, 0.19, 0.3625, 0.2375, 0.2175, 0.2025, 0.255, 0.2625, 0.1825, 0.205, 0.2075, 0.2075, 0.2075, 0.195, 0.2175, 0.2, 0.1875, 0.23, 0.21, 0.235, 0.165, 0.2675, 0.1975, 0.185, 0.3057644110275689]"
38,"[0.42643391521197005, 0.19, 0.4725, 0.23, 0.2125, 0.2, 0.2375, 0.2775, 0.1825, 0.2025, 0.205, 0.2075, 0.2075, 0.195, 0.205, 0.2, 0.1875, 0.23, 0.21, 0.235, 0.165, 0.275, 0.1975, 0.1825, 0.3132832080200501]"
39,"[0.5187032418952618, 0.19, 0.3625, 0.23, 0.205, 0.2, 0.2275, 0.2725, 0.1825, 0.2025, 0.205, 0.2075, 0.2075, 0.195, 0.205, 0.2, 0.185, 0.23, 0.21, 0.235, 0.1625, 0.2675, 0.195, 0.1825, 0.2982456140350877]"
40,"[0.44389027431421446, 0.19, 0.5075, 0.2275, 0.2, 0.2, 0.225, 0.2775, 0.1825, 0.2025, 0.205, 0.2075, 0.2075, 0.195, 0.205, 0.2, 0.185, 0.23, 0.21, 0.235, 0.165, 0.2825, 0.195, 0.1825, 0.3082706766917293]"
41,"[0.48129675810473815, 0.19, 0.4, 0.2275, 0.2025, 0.2, 0.2225, 0.2775, 0.1825, 0.2025, 0.205, 0.2075, 0.2075, 0.195, 0.205, 0.2, 0.185, 0.23, 0.2075, 0.235, 0.15, 0.2825, 0.195, 0.1825, 0.3132832080200501]"
42,"[0.44389027431421446, 0.1825, 0.5075, 0.2275, 0.2, 0.2, 0.2225, 0.28, 0.1825, 0.2025, 0.205, 0.2075, 0.2075, 0.195, 0.205, 0.2, 0.185, 0.23, 0.21, 0.235, 0.1525, 0.275, 0.195, 0.1825, 0.3057644110275689]"
43,"[0.46384039900249374, 0.1825, 0.4225, 0.2275, 0.195, 0.2, 0.2225, 0.285, 0.1825, 0.2025, 0.205, 0.2025, 0.2075, 0.195, 0.205, 0.2, 0.185, 0.23, 0.2025, 0.235, 0.1425, 0.2775, 0.195, 0.1825, 0.3032581453634085]"
44,"[0.4538653366583541, 0.1725, 0.4975, 0.2225, 0.195, 0.2, 0.2225, 0.2725, 0.1825, 0.2025, 0.205, 0.2025, 0.2075, 0.1925, 0.2025, 0.2, 0.18, 0.23, 0.205, 0.2275, 0.145, 0.265, 0.19, 0.1825, 0.2932330827067669]"
45,"[0.4713216957605985, 0.175, 0.45, 0.2225, 0.1925, 0.2, 0.22, 0.29, 0.18, 0.2025, 0.205, 0.19, 0.2075, 0.1925, 0.2, 0.1875, 0.18, 0.23, 0.175, 0.2225, 0.1225, 0.2775, 0.1875, 0.1825, 0.2957393483709273]"
46,"[0.4389027431421446, 0.165, 0.48, 0.2225, 0.1925, 0.2, 0.2225, 0.2725, 0.1825, 0.2025, 0.205, 0.19, 0.2075, 0.185, 0.2, 0.19, 0.1775, 0.23, 0.1875, 0.22, 0.13, 0.26, 0.1825, 0.1825, 0.2681704260651629]"
47,"[0.4613466334164589, 0.165, 0.4575, 0.22, 0.195, 0.2, 0.2225, 0.2775, 0.18, 0.2025, 0.205, 0.1875, 0.2075, 0.1825, 0.2, 0.1675, 0.1725, 0.23, 0.135, 0.2125, 0.08, 0.2675, 0.1775, 0.1825, 0.2957393483709273]"
48,"[0.44139650872817954, 0.1575, 0.46, 0.22, 0.19, 0.2, 0.22, 0.2625, 0.18, 0.2025, 0.205, 0.1825, 0.2075, 0.175, 0.2, 0.165, 0.165, 0.23, 0.16, 0.2075, 0.0925, 0.235, 0.165, 0.1825, 0.2556390977443609]"
49,"[0.46384039900249374, 0.1625, 0.465, 0.2175, 0.195, 0.2, 0.22, 0.2725, 0.18, 0.2025, 0.205, 0.17, 0.2075, 0.18, 0.1975, 0.1525, 0.1675, 0.23, 0.1325, 0.1975, 0.08, 0.26, 0.1575, 0.1825, 0.2907268170426065]"
