eigenvector_centrality,"[0, 3]"
0,"[0.09975062344139651, 0.115, 0.105, 0.0925, 0.095, 0.085, 0.0675, 0.1225, 0.0925, 0.11, 0.11, 0.1675, 0.1075, 0.0875, 0.12, 0.0775, 0.09, 0.11, 0.0925, 0.0875, 0.1025, 0.09, 0.105, 0.0875, 0.09273182957393483]"
1,"[0.11970074812967581, 0.095, 0.095, 0.0925, 0.095, 0.08, 0.11, 0.1225, 0.12, 0.1075, 0.11, 0.215, 0.085, 0.115, 0.075, 0.0975, 0.09, 0.11, 0.0925, 0.1125, 0.1025, 0.1275, 0.075, 0.0925, 0.10025062656641603]"
2,"[0.11970074812967581, 0.0075, 0.095, 0.0925, 0.095, 0.13, 0.11, 0.1175, 0.12, 0.1175, 0.11, 0.09, 0.1075, 0.11, 0.12, 0.0775, 0.09, 0.11, 0.1175, 0.0875, 0.1025, 0.09, 0.1075, 0.0875, 0.09273182957393483]"
3,"[0.11970074812967581, 0.1, 0.095, 0.0925, 0.095, 0.08, 0.11, 0.115, 0.12, 0.1175, 0.11, 0.1925, 0.085, 0.115, 0.12, 0.0775, 0.09, 0.11, 0.1175, 0.1275, 0.1025, 0.09, 0.045, 0.0925, 0.09523809523809523]"
4,"[0.11970074812967581, 0.1175, 0.095, 0.0925, 0.095, 0.13, 0.11, 0.1175, 0.12, 0.1175, 0.11, 0.09, 0.1075, 0.0875, 0.12, 0.0775, 0.09, 0.11, 0.1175, 0.0875, 0.1025, 0.09, 0.095, 0.0875, 0.09523809523809523]"
5,"[0.11970074812967581, 0.1, 0.095, 0.0925, 0.095, 0.08, 0.11, 0.1175, 0.12, 0.1175, 0.11, 0.135, 0.18, 0.0875, 0.12, 0.0775, 0.09, 0.1, 0.1175, 0.1075, 0.1025, 0.09, 0.1025, 0.0925, 0.09774436090225563]"
6,"[0.11970074812967581, 0.1625, 0.095, 0.0925, 0.095, 0.2025, 0.11, 0.1175, 0.12, 0.1175, 0.11, 0.1, 0.1075, 0.0875, 0.12, 0.0825, 0.09, 0.1, 0.18, 0.08, 0.1025, 0.09, 0.095, 0.175, 0.12280701754385964]"
7,"[0.11970074812967581, 0.1, 0.095, 0.125, 0.1175, 0.08, 0.11, 0.1175, 0.145, 0.12, 0.11, 0.17, 0.1925, 0.0875, 0.12, 0.0775, 0.09, 0.1, 0.1175, 0.1325, 0.1025, 0.09, 0.1625, 0.1775, 0.09774436090225563]"
8,"[0.11970074812967581, 0.18, 0.095, 0.0925, 0.1225, 0.2, 0.11, 0.1175, 0.175, 0.1825, 0.11, 0.205, 0.12, 0.0875, 0.12, 0.2175, 0.175, 0.11, 0.205, 0.08, 0.1025, 0.115, 0.095, 0.16, 0.22556390977443608]"
9,"[0.12219451371571072, 0.1, 0.1275, 0.2375, 0.25, 0.0875, 0.11, 0.1825, 0.2275, 0.26, 0.115, 0.2175, 0.1825, 0.1275, 0.1275, 0.22, 0.195, 0.1, 0.23, 0.1725, 0.11, 0.19, 0.2325, 0.1425, 0.10526315789473684]"
10,"[0.20698254364089774, 0.2525, 0.135, 0.1775, 0.365, 0.2475, 0.25, 0.1825, 0.345, 0.2575, 0.22, 0.1775, 0.2225, 0.0925, 0.15, 0.23, 0.175, 0.2875, 0.1825, 0.14, 0.18, 0.225, 0.135, 0.1625, 0.3157894736842105]"
11,"[0.3092269326683292, 0.165, 0.345, 0.3075, 0.255, 0.17, 0.27, 0.3175, 0.285, 0.265, 0.21, 0.3025, 0.3075, 0.2775, 0.1875, 0.3725, 0.365, 0.2475, 0.34, 0.295, 0.2225, 0.175, 0.275, 0.1975, 0.18796992481203006]"
12,"[0.22942643391521197, 0.325, 0.28, 0.27, 0.39, 0.31, 0.29, 0.3775, 0.34, 0.375, 0.385, 0.3275, 0.3125, 0.295, 0.24, 0.3075, 0.19, 0.3775, 0.32, 0.1975, 0.3325, 0.38, 0.19, 0.3475, 0.3007518796992481]"
13,"[0.36159600997506236, 0.21, 0.3125, 0.3125, 0.3175, 0.275, 0.2875, 0.2975, 0.305, 0.3475, 0.2125, 0.305, 0.325, 0.305, 0.32, 0.2775, 0.4, 0.265, 0.32, 0.29, 0.3525, 0.205, 0.255, 0.205, 0.2631578947368421]"
14,"[0.19950124688279303, 0.325, 0.3875, 0.3025, 0.2725, 0.2575, 0.245, 0.2675, 0.36, 0.37, 0.315, 0.3675, 0.2675, 0.2775, 0.2575, 0.305, 0.18, 0.3225, 0.335, 0.1725, 0.315, 0.3325, 0.22, 0.3275, 0.2756892230576441]"
15,"[0.2593516209476309, 0.2475, 0.245, 0.33, 0.2425, 0.2325, 0.3225, 0.26, 0.28, 0.31, 0.1775, 0.3175, 0.3075, 0.225, 0.3225, 0.1925, 0.3325, 0.2325, 0.3075, 0.2775, 0.2675, 0.16, 0.3075, 0.175, 0.21804511278195488]"
16,"[0.2119700748129676, 0.37, 0.335, 0.23, 0.24, 0.19, 0.1675, 0.2725, 0.3275, 0.35, 0.32, 0.2775, 0.1825, 0.235, 0.22, 0.325, 0.1825, 0.3425, 0.375, 0.16, 0.275, 0.33, 0.2025, 0.3325, 0.3533834586466165]"
17,"[0.3316708229426434, 0.25, 0.1325, 0.335, 0.2475, 0.175, 0.225, 0.18, 0.2125, 0.28, 0.2175, 0.3325, 0.3175, 0.235, 0.2825, 0.18, 0.3525, 0.2225, 0.295, 0.2675, 0.19, 0.145, 0.3425, 0.14, 0.20300751879699247]"
18,"[0.19201995012468828, 0.345, 0.32, 0.2175, 0.2975, 0.225, 0.19, 0.27, 0.3375, 0.3525, 0.34, 0.31, 0.235, 0.245, 0.22, 0.335, 0.185, 0.35, 0.3975, 0.135, 0.2925, 0.3325, 0.185, 0.325, 0.3609022556390977]"
19,"[0.3192019950124688, 0.2525, 0.13, 0.33, 0.2225, 0.1825, 0.2275, 0.1625, 0.215, 0.34, 0.2225, 0.39, 0.32, 0.2475, 0.2975, 0.1875, 0.39, 0.24, 0.2825, 0.2625, 0.17, 0.1225, 0.355, 0.14, 0.17794486215538846]"
20,"[0.18952618453865336, 0.335, 0.2775, 0.21, 0.3, 0.27, 0.2075, 0.2575, 0.3325, 0.37, 0.3275, 0.31, 0.27, 0.2675, 0.255, 0.34, 0.185, 0.35, 0.4225, 0.135, 0.2725, 0.3325, 0.175, 0.325, 0.3634085213032581]"
21,"[0.3117206982543641, 0.2525, 0.1875, 0.3175, 0.2325, 0.1975, 0.235, 0.185, 0.2475, 0.3575, 0.22, 0.405, 0.3525, 0.27, 0.3075, 0.1975, 0.395, 0.275, 0.2975, 0.27, 0.19, 0.1325, 0.3475, 0.1825, 0.17794486215538846]"
22,"[0.20947630922693267, 0.335, 0.2925, 0.2125, 0.3025, 0.3, 0.22, 0.2625, 0.3375, 0.365, 0.3175, 0.3275, 0.295, 0.28, 0.3, 0.3475, 0.1925, 0.365, 0.4325, 0.18, 0.2825, 0.335, 0.1825, 0.345, 0.3609022556390977]"
23,"[0.2817955112219451, 0.26, 0.235, 0.3225, 0.2575, 0.215, 0.245, 0.225, 0.2875, 0.365, 0.2475, 0.42, 0.36, 0.28, 0.32, 0.2225, 0.4, 0.29, 0.3225, 0.2775, 0.1975, 0.1525, 0.3575, 0.2175, 0.18045112781954886]"
24,"[0.24688279301745636, 0.39, 0.3025, 0.235, 0.315, 0.3, 0.24, 0.27, 0.355, 0.3875, 0.3825, 0.3425, 0.31, 0.2725, 0.3425, 0.3625, 0.2125, 0.4375, 0.445, 0.1875, 0.295, 0.3375, 0.2275, 0.3525, 0.3634085213032581]"
25,"[0.3740648379052369, 0.2875, 0.2775, 0.3175, 0.2775, 0.2275, 0.245, 0.2525, 0.3375, 0.37, 0.295, 0.425, 0.3675, 0.2925, 0.3275, 0.2525, 0.385, 0.3025, 0.3775, 0.3075, 0.21, 0.195, 0.3775, 0.245, 0.19047619047619047]"
26,"[0.48877805486284287, 0.3675, 0.49, 0.4325, 0.41, 0.31, 0.2625, 0.4675, 0.465, 0.38, 0.355, 0.3125, 0.2325, 0.32, 0.405, 0.4675, 0.2425, 0.2675, 0.5375, 0.205, 0.4525, 0.4725, 0.265, 0.4025, 0.47117794486215536]"
27,"[0.5635910224438903, 0.3225, 0.3375, 0.5075, 0.36, 0.235, 0.31, 0.285, 0.2975, 0.4725, 0.4275, 0.505, 0.3975, 0.3025, 0.345, 0.2475, 0.4175, 0.3475, 0.46, 0.2925, 0.2775, 0.1825, 0.38, 0.205, 0.22305764411027568]"
28,"[0.5860349127182045, 0.415, 0.4275, 0.495, 0.3725, 0.3425, 0.275, 0.3925, 0.4025, 0.3825, 0.34, 0.3625, 0.255, 0.34, 0.4375, 0.4275, 0.1775, 0.34, 0.4175, 0.2175, 0.415, 0.4025, 0.265, 0.4, 0.44611528822055135]"
29,"[0.5012468827930174, 0.3875, 0.4275, 0.545, 0.3425, 0.265, 0.3175, 0.365, 0.3025, 0.36, 0.3775, 0.38, 0.3775, 0.38, 0.36, 0.35, 0.38, 0.36, 0.3275, 0.3025, 0.3275, 0.175, 0.3825, 0.235, 0.3333333333333333]"
30,"[0.41895261845386533, 0.4225, 0.3575, 0.475, 0.345, 0.35, 0.345, 0.3075, 0.3625, 0.365, 0.3125, 0.3075, 0.295, 0.325, 0.315, 0.4425, 0.2325, 0.395, 0.3875, 0.235, 0.325, 0.375, 0.275, 0.365, 0.45363408521303256]"
31,"[0.5536159600997507, 0.305, 0.3375, 0.555, 0.2775, 0.27, 0.2825, 0.2975, 0.375, 0.35, 0.2825, 0.37, 0.3875, 0.315, 0.2875, 0.315, 0.2875, 0.345, 0.28, 0.3425, 0.29, 0.2925, 0.36, 0.2825, 0.2857142857142857]"
32,"[0.4937655860349127, 0.395, 0.2975, 0.5275, 0.2775, 0.3225, 0.325, 0.28, 0.27, 0.35, 0.2775, 0.3275, 0.305, 0.3025, 0.29, 0.4275, 0.3075, 0.395, 0.2825, 0.285, 0.295, 0.325, 0.29, 0.3775, 0.42606516290726815]"
33,"[0.5087281795511222, 0.3225, 0.2925, 0.6175, 0.2425, 0.27, 0.2825, 0.2675, 0.24, 0.2775, 0.26, 0.285, 0.3425, 0.31, 0.275, 0.3525, 0.21, 0.3425, 0.2425, 0.3425, 0.2725, 0.275, 0.325, 0.2675, 0.2932330827067669]"
34,"[0.5087281795511222, 0.3325, 0.2625, 0.515, 0.2425, 0.2575, 0.2825, 0.255, 0.2225, 0.28, 0.27, 0.2775, 0.32, 0.3075, 0.2675, 0.3625, 0.21, 0.355, 0.2375, 0.2975, 0.2625, 0.23, 0.3175, 0.33, 0.2907268170426065]"
35,"[0.571072319201995, 0.2925, 0.285, 0.6575, 0.235, 0.2525, 0.2775, 0.26, 0.22, 0.255, 0.265, 0.28, 0.3075, 0.3075, 0.2625, 0.32, 0.23, 0.3175, 0.2425, 0.3125, 0.25, 0.2175, 0.2775, 0.27, 0.2631578947368421]"
36,"[0.4937655860349127, 0.2925, 0.26, 0.5225, 0.2475, 0.2675, 0.2775, 0.245, 0.2325, 0.26, 0.2725, 0.2675, 0.28, 0.295, 0.2725, 0.3, 0.22, 0.34, 0.245, 0.32, 0.2275, 0.2475, 0.255, 0.2575, 0.2506265664160401]"
37,"[0.5685785536159601, 0.265, 0.255, 0.555, 0.2625, 0.2525, 0.2675, 0.2375, 0.2325, 0.2475, 0.265, 0.265, 0.275, 0.2875, 0.2525, 0.2775, 0.22, 0.3, 0.2375, 0.34, 0.2225, 0.2425, 0.26, 0.245, 0.23558897243107768]"
38,"[0.49875311720698257, 0.265, 0.2625, 0.525, 0.2625, 0.2675, 0.2775, 0.245, 0.225, 0.2525, 0.275, 0.265, 0.29, 0.265, 0.275, 0.28, 0.215, 0.3175, 0.235, 0.285, 0.2275, 0.235, 0.2575, 0.2375, 0.23308270676691728]"
39,"[0.6209476309226932, 0.2575, 0.2425, 0.5425, 0.255, 0.2675, 0.2725, 0.2325, 0.215, 0.2475, 0.265, 0.265, 0.27, 0.2475, 0.255, 0.28, 0.2075, 0.2875, 0.235, 0.3125, 0.2175, 0.2325, 0.2675, 0.2375, 0.24060150375939848]"
40,"[0.5336658354114713, 0.265, 0.2725, 0.5375, 0.26, 0.2475, 0.26, 0.245, 0.195, 0.2525, 0.2725, 0.265, 0.285, 0.265, 0.2825, 0.2775, 0.205, 0.2975, 0.235, 0.285, 0.225, 0.2275, 0.265, 0.265, 0.23308270676691728]"
41,"[0.57356608478803, 0.26, 0.2375, 0.615, 0.25, 0.25, 0.2725, 0.22, 0.19, 0.25, 0.26, 0.2475, 0.2675, 0.2225, 0.25, 0.28, 0.1775, 0.2825, 0.2175, 0.2725, 0.2, 0.2225, 0.225, 0.2375, 0.23558897243107768]"
42,"[0.5835411471321695, 0.2625, 0.2575, 0.53, 0.2475, 0.22, 0.2475, 0.2275, 0.1825, 0.245, 0.2675, 0.2475, 0.275, 0.245, 0.27, 0.275, 0.17, 0.255, 0.22, 0.2975, 0.21, 0.22, 0.22, 0.23, 0.23057644110275688]"
43,"[0.5062344139650873, 0.255, 0.225, 0.6575, 0.2475, 0.22, 0.2625, 0.2025, 0.18, 0.2475, 0.2575, 0.235, 0.225, 0.205, 0.25, 0.2675, 0.1625, 0.2575, 0.2, 0.2325, 0.195, 0.2125, 0.1925, 0.2425, 0.21804511278195488]"
44,"[0.5935162094763092, 0.25, 0.23, 0.505, 0.245, 0.185, 0.21, 0.2, 0.17, 0.2475, 0.2525, 0.2325, 0.225, 0.2125, 0.2375, 0.25, 0.1625, 0.1925, 0.1975, 0.2625, 0.1975, 0.2125, 0.19, 0.185, 0.19047619047619047]"
45,"[0.5461346633416458, 0.25, 0.185, 0.6425, 0.2375, 0.185, 0.225, 0.1925, 0.1675, 0.2075, 0.2475, 0.2225, 0.1975, 0.185, 0.22, 0.245, 0.1575, 0.2275, 0.185, 0.16, 0.1775, 0.21, 0.1825, 0.1825, 0.18295739348370926]"
46,"[0.5885286783042394, 0.2375, 0.195, 0.47, 0.2325, 0.175, 0.18, 0.19, 0.1625, 0.1875, 0.24, 0.22, 0.195, 0.18, 0.23, 0.225, 0.1575, 0.1525, 0.1775, 0.1625, 0.175, 0.215, 0.1825, 0.13, 0.17293233082706766]"
47,"[0.5411471321695761, 0.2375, 0.1725, 0.6225, 0.2375, 0.175, 0.1825, 0.1775, 0.1625, 0.18, 0.2475, 0.2125, 0.185, 0.1575, 0.2125, 0.2225, 0.16, 0.1425, 0.175, 0.1, 0.1575, 0.215, 0.18, 0.105, 0.17293233082706766]"
48,"[0.5860349127182045, 0.235, 0.1775, 0.4725, 0.235, 0.1675, 0.15, 0.1875, 0.1575, 0.17, 0.23, 0.2025, 0.185, 0.1625, 0.2325, 0.2175, 0.16, 0.105, 0.1675, 0.1, 0.165, 0.2125, 0.1775, 0.0975, 0.16791979949874686]"
49,"[0.5511221945137157, 0.23, 0.155, 0.6325, 0.23, 0.1675, 0.15, 0.17, 0.1575, 0.1675, 0.22, 0.1975, 0.1825, 0.1325, 0.2075, 0.2125, 0.155, 0.1, 0.1675, 0.1, 0.1475, 0.2125, 0.175, 0.0975, 0.16541353383458646]"
50,"[0.5835411471321695, 0.235, 0.1625, 0.475, 0.2325, 0.1575, 0.1275, 0.175, 0.1575, 0.1625, 0.23, 0.1975, 0.1775, 0.1375, 0.2325, 0.2125, 0.155, 0.1, 0.165, 0.1, 0.15, 0.215, 0.1725, 0.0975, 0.16541353383458646]"
51,"[0.5660847880299252, 0.2275, 0.1275, 0.65, 0.225, 0.1575, 0.1225, 0.1675, 0.1525, 0.1575, 0.22, 0.195, 0.1625, 0.1175, 0.205, 0.21, 0.155, 0.1, 0.1675, 0.1, 0.1375, 0.2125, 0.1725, 0.0975, 0.16290726817042606]"
52,"[0.5860349127182045, 0.225, 0.1525, 0.47, 0.23, 0.1525, 0.1125, 0.17, 0.15, 0.1575, 0.2225, 0.195, 0.1625, 0.125, 0.23, 0.21, 0.1525, 0.1, 0.1625, 0.1, 0.145, 0.2125, 0.17, 0.0975, 0.16290726817042606]"
53,"[0.5960099750623441, 0.2125, 0.1175, 0.6375, 0.225, 0.1525, 0.095, 0.1625, 0.15, 0.1525, 0.21, 0.19, 0.1425, 0.1025, 0.205, 0.205, 0.15, 0.1, 0.165, 0.1, 0.13, 0.21, 0.1675, 0.0975, 0.16290726817042606]"
54,"[0.6059850374064838, 0.215, 0.13, 0.485, 0.225, 0.1475, 0.09, 0.17, 0.1475, 0.1525, 0.2175, 0.195, 0.1425, 0.1025, 0.2225, 0.2, 0.1475, 0.1, 0.165, 0.1, 0.1375, 0.2125, 0.1625, 0.0975, 0.16290726817042606]"
