eigenvector_centrality,"[0, 11]"
0,"[0.08977556109725686, 0.1, 0.11, 0.0925, 0.085, 0.1175, 0.1125, 0.12, 0.12, 0.1125, 0.125, 0.11, 0.11, 0.0925, 0.1225, 0.1175, 0.1, 0.1075, 0.1, 0.08, 0.1025, 0.1175, 0.095, 0.12, 0.09273182957393483]"
1,"[0.12718204488778054, 0.0825, 0.095, 0.14, 0.1, 0.115, 0.0875, 0.1175, 0.085, 0.09, 0.095, 0.09, 0.085, 0.0925, 0.12, 0.2475, 0.0925, 0.1125, 0.0825, 0.0675, 0.1725, 0.1825, 0.125, 0.0875, 0.15037593984962405]"
2,"[0.08977556109725686, 0.19, 0.11, 0.095, 0.1125, 0.085, 0.09, 0.12, 0.12, 0.1125, 0.11, 0.0975, 0.1075, 0.0925, 0.1825, 0.1075, 0.0925, 0.12, 0.1175, 0.08, 0.1025, 0.07, 0.065, 0.0875, 0.10025062656641603]"
3,"[0.19950124688279303, 0.0825, 0.1975, 0.095, 0.1, 0.1575, 0.0625, 0.1175, 0.085, 0.09, 0.1925, 0.09, 0.085, 0.0925, 0.12, 0.1075, 0.0925, 0.1, 0.08, 0.1325, 0.085, 0.1025, 0.125, 0.0875, 0.07769423558897243]"
4,"[0.08977556109725686, 0.1075, 0.185, 0.1325, 0.175, 0.085, 0.09, 0.12, 0.12, 0.1175, 0.11, 0.0975, 0.1075, 0.1725, 0.11, 0.1075, 0.09, 0.12, 0.1175, 0.08, 0.1025, 0.235, 0.0725, 0.0875, 0.09774436090225563]"
5,"[0.19950124688279303, 0.195, 0.1975, 0.225, 0.1875, 0.105, 0.1925, 0.175, 0.085, 0.09, 0.1325, 0.09, 0.085, 0.1775, 0.12, 0.08, 0.16, 0.1, 0.1825, 0.21, 0.13, 0.1325, 0.165, 0.17, 0.17042606516290726]"
6,"[0.2743142144638404, 0.1225, 0.1825, 0.11, 0.1725, 0.27, 0.2125, 0.1975, 0.12, 0.1175, 0.295, 0.1525, 0.1625, 0.105, 0.2275, 0.1725, 0.095, 0.2375, 0.1175, 0.1925, 0.1025, 0.2325, 0.175, 0.0875, 0.09774436090225563]"
7,"[0.20448877805486285, 0.16, 0.185, 0.1225, 0.2025, 0.145, 0.145, 0.2125, 0.2775, 0.2025, 0.1325, 0.1475, 0.155, 0.1125, 0.12, 0.08, 0.1825, 0.1775, 0.2075, 0.095, 0.1175, 0.1175, 0.1325, 0.1675, 0.15037593984962405]"
8,"[0.16957605985037408, 0.16, 0.175, 0.125, 0.15, 0.155, 0.1475, 0.2075, 0.1875, 0.165, 0.15, 0.16, 0.1525, 0.1775, 0.14, 0.285, 0.185, 0.1, 0.1825, 0.115, 0.17, 0.125, 0.1425, 0.1525, 0.17293233082706766]"
9,"[0.18453865336658354, 0.1675, 0.205, 0.31, 0.1675, 0.13, 0.175, 0.22, 0.185, 0.3, 0.1975, 0.1325, 0.22, 0.185, 0.16, 0.12, 0.2225, 0.1875, 0.305, 0.1725, 0.2625, 0.2425, 0.1775, 0.2375, 0.20300751879699247]"
