eigenvector_centrality,"[0, 4]"
0,"[0.08229426433915212, 0.115, 0.11, 0.2775, 0.0825, 0.13, 0.1275, 0.085, 0.1225, 0.1125, 0.1125, 0.1, 0.1225, 0.0875, 0.075, 0.0875, 0.09, 0.11, 0.145, 0.08, 0.1425, 0.2025, 0.1, 0.0875, 0.07769423558897243]"
1,"[0.08229426433915212, 0.095, 0.08, 0.1025, 0.0075, 0.085, 0.125, 0.0775, 0.1225, 0.1125, 0.1125, 0.0975, 0.1075, 0.0975, 0.11, 0.115, 0.1075, 0.12, 0.0925, 0.1, 0.0825, 0.165, 0.1625, 0.0875, 0.10275689223057644]"
2,"[0.08229426433915212, 0.115, 0.08, 0.0925, 0.0825, 0.1, 0.1275, 0.085, 0.1225, 0.1125, 0.1125, 0.1, 0.0725, 0.0925, 0.105, 0.085, 0.1075, 0.1, 0.0925, 0.1275, 0.085, 0.1075, 0.12, 0.0875, 0.07769423558897243]"
3,"[0.08229426433915212, 0.095, 0.08, 0.0925, 0.1, 0.1025, 0.125, 0.0975, 0.1225, 0.1125, 0.1125, 0.1, 0.085, 0.1025, 0.11, 0.115, 0.1075, 0.12, 0.0925, 0.1, 0.0825, 0.115, 0.115, 0.0875, 0.12280701754385964]"
4,"[0.10972568578553615, 0.125, 0.1375, 0.0925, 0.0825, 0.1, 0.1275, 0.085, 0.1075, 0.0925, 0.0975, 0.1, 0.0725, 0.0925, 0.105, 0.085, 0.1075, 0.155, 0.0925, 0.1275, 0.085, 0.1025, 0.12, 0.0875, 0.07769423558897243]"
5,"[0.08977556109725686, 0.095, 0.08, 0.095, 0.1, 0.1125, 0.125, 0.0975, 0.1225, 0.0975, 0.1125, 0.1225, 0.085, 0.1725, 0.11, 0.115, 0.1075, 0.1375, 0.0775, 0.1, 0.0825, 0.1425, 0.1875, 0.0875, 0.13032581453634084]"
6,"[0.16458852867830423, 0.1875, 0.115, 0.165, 0.0825, 0.1425, 0.1275, 0.205, 0.085, 0.1725, 0.11, 0.1, 0.0725, 0.165, 0.105, 0.095, 0.0925, 0.12, 0.085, 0.24, 0.085, 0.1025, 0.15, 0.0875, 0.07769423558897243]"
7,"[0.08977556109725686, 0.095, 0.14, 0.27, 0.1, 0.205, 0.125, 0.0975, 0.1225, 0.1425, 0.1125, 0.0975, 0.085, 0.1425, 0.11, 0.085, 0.1075, 0.1, 0.0925, 0.2475, 0.0825, 0.1675, 0.185, 0.0875, 0.10275689223057644]"
8,"[0.12468827930174564, 0.2525, 0.215, 0.19, 0.17, 0.1925, 0.1275, 0.2275, 0.1325, 0.3775, 0.11, 0.105, 0.17, 0.1275, 0.1125, 0.1275, 0.0925, 0.12, 0.1875, 0.155, 0.085, 0.1025, 0.15, 0.0875, 0.21804511278195488]"
9,"[0.17206982543640897, 0.095, 0.2675, 0.1225, 0.265, 0.0925, 0.1325, 0.145, 0.1825, 0.21, 0.135, 0.1825, 0.2075, 0.295, 0.185, 0.1, 0.1175, 0.155, 0.12, 0.2075, 0.175, 0.1725, 0.245, 0.1075, 0.12531328320802004]"
