eigenvector_centrality,"[3, 4]"
0,"[0.08977556109725686, 0.115, 0.16, 0.1325, 0.07, 0.08, 0.1275, 0.12, 0.085, 0.1175, 0.0925, 0.1025, 0.1075, 0.0875, 0.1225, 0.115, 0.1125, 0.1125, 0.1175, 0.1, 0.075, 0.1175, 0.1675, 0.0875, 0.07769423558897243]"
1,"[0.08977556109725686, 0.115, 0.1125, 0.1025, 0.075, 0.08, 0.095, 0.2175, 0.085, 0.1175, 0.1375, 0.1025, 0.0975, 0.0875, 0.1225, 0.1975, 0.09, 0.12, 0.1175, 0.0775, 0.085, 0.1175, 0.115, 0.0875, 0.07769423558897243]"
2,"[0.08977556109725686, 0.115, 0.095, 0.155, 0.1325, 0.1225, 0.1125, 0.12, 0.085, 0.125, 0.1075, 0.175, 0.0875, 0.0875, 0.1225, 0.115, 0.09, 0.1125, 0.1175, 0.105, 0.09, 0.1175, 0.115, 0.1475, 0.24561403508771928]"
3,"[0.08977556109725686, 0.12, 0.0975, 0.23, 0.1925, 0.08, 0.1925, 0.1925, 0.085, 0.1175, 0.1475, 0.1775, 0.0875, 0.11, 0.12, 0.215, 0.095, 0.2825, 0.1575, 0.1025, 0.17, 0.14, 0.1725, 0.15, 0.18295739348370926]"
4,"[0.08977556109725686, 0.3, 0.13, 0.1075, 0.1475, 0.1425, 0.1475, 0.2425, 0.17, 0.0925, 0.145, 0.1975, 0.08, 0.175, 0.2, 0.2425, 0.1175, 0.22, 0.105, 0.2875, 0.11, 0.1475, 0.14, 0.105, 0.2706766917293233]"
5,"[0.1770573566084788, 0.1625, 0.0975, 0.1075, 0.12, 0.085, 0.1125, 0.1325, 0.105, 0.0925, 0.135, 0.12, 0.08, 0.115, 0.0825, 0.1525, 0.11, 0.2, 0.1, 0.1475, 0.1075, 0.11, 0.1075, 0.0975, 0.2706766917293233]"
6,"[0.11221945137157108, 0.095, 0.1075, 0.1075, 0.12, 0.0925, 0.1075, 0.21, 0.105, 0.0925, 0.1375, 0.0875, 0.08, 0.16, 0.0825, 0.1, 0.105, 0.1125, 0.1, 0.0975, 0.1075, 0.08, 0.1, 0.0975, 0.10275689223057644]"
7,"[0.11221945137157108, 0.125, 0.12, 0.1125, 0.14, 0.0925, 0.1875, 0.1225, 0.1075, 0.1025, 0.1075, 0.1, 0.155, 0.1225, 0.0825, 0.12, 0.1825, 0.1125, 0.11, 0.105, 0.11, 0.08, 0.1025, 0.0975, 0.11779448621553884]"
8,"[0.1546134663341646, 0.1325, 0.3625, 0.175, 0.2975, 0.3125, 0.1775, 0.235, 0.275, 0.205, 0.2325, 0.185, 0.2875, 0.4025, 0.11, 0.1675, 0.19, 0.115, 0.2775, 0.1675, 0.365, 0.0925, 0.1325, 0.2, 0.10275689223057644]"
9,"[0.24438902743142144, 0.2675, 0.2975, 0.4725, 0.38, 0.265, 0.44, 0.155, 0.2725, 0.39, 0.2375, 0.27, 0.36, 0.1925, 0.245, 0.2775, 0.4975, 0.27, 0.335, 0.2275, 0.31, 0.34, 0.4125, 0.3625, 0.40350877192982454]"
10,"[0.4513715710723192, 0.4775, 0.4925, 0.2725, 0.3, 0.52, 0.2225, 0.4325, 0.355, 0.475, 0.1975, 0.4175, 0.565, 0.405, 0.3725, 0.47, 0.215, 0.315, 0.4525, 0.45, 0.4175, 0.285, 0.355, 0.4125, 0.16791979949874686]"
11,"[0.30423940149625933, 0.3975, 0.2325, 0.385, 0.4525, 0.245, 0.3275, 0.1875, 0.315, 0.405, 0.4275, 0.4275, 0.295, 0.1875, 0.28, 0.215, 0.2875, 0.4375, 0.3625, 0.4225, 0.295, 0.5125, 0.465, 0.5025, 0.2857142857142857]"
12,"[0.3640897755610973, 0.4225, 0.315, 0.195, 0.2625, 0.4025, 0.195, 0.2525, 0.405, 0.45, 0.19, 0.4175, 0.45, 0.3325, 0.4125, 0.3325, 0.1725, 0.2975, 0.495, 0.485, 0.355, 0.2975, 0.295, 0.26, 0.16791979949874686]"
13,"[0.1970074812967581, 0.3775, 0.18, 0.3275, 0.365, 0.2025, 0.265, 0.2025, 0.285, 0.3225, 0.3225, 0.385, 0.3075, 0.1825, 0.1175, 0.165, 0.2825, 0.3725, 0.3075, 0.365, 0.3325, 0.39, 0.2875, 0.355, 0.24561403508771928]"
14,"[0.314214463840399, 0.41, 0.3175, 0.1775, 0.2325, 0.3675, 0.2475, 0.28, 0.345, 0.3675, 0.1925, 0.3875, 0.3975, 0.33, 0.3175, 0.32, 0.1975, 0.15, 0.36, 0.46, 0.3125, 0.27, 0.205, 0.21, 0.20300751879699247]"
15,"[0.16957605985037408, 0.365, 0.18, 0.3325, 0.315, 0.1975, 0.2725, 0.2575, 0.325, 0.32, 0.315, 0.3475, 0.3, 0.25, 0.1225, 0.1675, 0.295, 0.335, 0.2675, 0.2675, 0.3875, 0.3725, 0.2875, 0.3575, 0.24812030075187969]"
16,"[0.3092269326683292, 0.3975, 0.305, 0.1725, 0.2925, 0.3725, 0.235, 0.3025, 0.35, 0.365, 0.21, 0.3275, 0.365, 0.3275, 0.305, 0.3425, 0.22, 0.1875, 0.3475, 0.395, 0.235, 0.28, 0.2175, 0.2225, 0.21052631578947367]"
17,"[0.17206982543640897, 0.36, 0.195, 0.3425, 0.295, 0.2325, 0.2775, 0.205, 0.31, 0.3075, 0.3225, 0.3725, 0.3025, 0.29, 0.165, 0.195, 0.2925, 0.355, 0.29, 0.2475, 0.33, 0.3825, 0.2925, 0.3525, 0.2531328320802005]"
18,"[0.314214463840399, 0.4, 0.3075, 0.2025, 0.325, 0.365, 0.255, 0.3125, 0.31, 0.37, 0.22, 0.325, 0.365, 0.3175, 0.3075, 0.3425, 0.1825, 0.205, 0.345, 0.4075, 0.2075, 0.305, 0.265, 0.2375, 0.18045112781954886]"
19,"[0.1745635910224439, 0.3725, 0.2675, 0.3625, 0.2925, 0.27, 0.2775, 0.2475, 0.295, 0.3275, 0.31, 0.3875, 0.3125, 0.3, 0.2375, 0.225, 0.29, 0.36, 0.325, 0.25, 0.33, 0.375, 0.3025, 0.3575, 0.2731829573934837]"
20,"[0.3092269326683292, 0.4175, 0.3025, 0.2675, 0.3325, 0.375, 0.315, 0.3325, 0.3075, 0.37, 0.27, 0.335, 0.36, 0.3275, 0.3275, 0.33, 0.1875, 0.2225, 0.34, 0.42, 0.23, 0.32, 0.34, 0.2675, 0.18546365914786966]"
21,"[0.19451371571072318, 0.3725, 0.3125, 0.37, 0.29, 0.2975, 0.2775, 0.28, 0.2925, 0.3425, 0.3025, 0.39, 0.34, 0.27, 0.275, 0.3175, 0.2925, 0.3625, 0.345, 0.27, 0.3325, 0.3575, 0.31, 0.3575, 0.2807017543859649]"
22,"[0.30174563591022446, 0.4225, 0.3025, 0.33, 0.34, 0.3825, 0.3475, 0.34, 0.3175, 0.3725, 0.325, 0.3525, 0.345, 0.335, 0.335, 0.3325, 0.2075, 0.235, 0.345, 0.4275, 0.235, 0.315, 0.36, 0.3025, 0.21804511278195488]"
23,"[0.2194513715710723, 0.39, 0.345, 0.3675, 0.2975, 0.3175, 0.27, 0.29, 0.2775, 0.3575, 0.29, 0.3975, 0.36, 0.2725, 0.3175, 0.3625, 0.29, 0.37, 0.3725, 0.29, 0.335, 0.365, 0.33, 0.3675, 0.2907268170426065]"
24,"[0.29925187032418954, 0.4325, 0.29, 0.35, 0.3475, 0.3825, 0.3575, 0.3625, 0.32, 0.3825, 0.3675, 0.3675, 0.33, 0.34, 0.37, 0.345, 0.2625, 0.245, 0.35, 0.45, 0.255, 0.29, 0.365, 0.33, 0.2706766917293233]"
25,"[0.24438902743142144, 0.3975, 0.36, 0.48, 0.37, 0.3375, 0.2725, 0.3025, 0.2675, 0.38, 0.3, 0.4075, 0.3725, 0.2825, 0.3375, 0.3975, 0.2875, 0.3575, 0.385, 0.3225, 0.3375, 0.3775, 0.3475, 0.38, 0.2982456140350877]"
26,"[0.341645885286783, 0.4325, 0.35, 0.525, 0.485, 0.4025, 0.28, 0.3575, 0.37, 0.4025, 0.4075, 0.3775, 0.405, 0.3825, 0.3925, 0.3475, 0.3025, 0.275, 0.3725, 0.4425, 0.2575, 0.29, 0.3525, 0.295, 0.3182957393483709]"
27,"[0.2593516209476309, 0.4075, 0.355, 0.5175, 0.4625, 0.3225, 0.285, 0.345, 0.255, 0.38, 0.3275, 0.4275, 0.3875, 0.3125, 0.35, 0.39, 0.2975, 0.2875, 0.3875, 0.37, 0.3425, 0.3875, 0.355, 0.3725, 0.3082706766917293]"
28,"[0.33665835411471323, 0.435, 0.3225, 0.425, 0.4475, 0.385, 0.3375, 0.3625, 0.3675, 0.3625, 0.4075, 0.3775, 0.355, 0.3725, 0.4125, 0.3475, 0.365, 0.3425, 0.3525, 0.4175, 0.2325, 0.2925, 0.36, 0.3025, 0.3258145363408521]"
29,"[0.3167082294264339, 0.4275, 0.385, 0.54, 0.46, 0.3125, 0.2775, 0.37, 0.2725, 0.375, 0.345, 0.415, 0.38, 0.3775, 0.395, 0.4175, 0.285, 0.29, 0.3575, 0.4075, 0.3325, 0.405, 0.34, 0.33, 0.3132832080200501]"
30,"[0.32418952618453867, 0.4325, 0.315, 0.4325, 0.415, 0.335, 0.38, 0.3575, 0.3325, 0.33, 0.42, 0.405, 0.335, 0.37, 0.385, 0.35, 0.395, 0.3675, 0.325, 0.445, 0.245, 0.3025, 0.39, 0.2825, 0.3558897243107769]"
31,"[0.40648379052369077, 0.445, 0.4625, 0.4825, 0.5375, 0.3125, 0.27, 0.385, 0.32, 0.3475, 0.345, 0.4075, 0.33, 0.365, 0.4075, 0.43, 0.2925, 0.295, 0.32, 0.4525, 0.285, 0.395, 0.335, 0.295, 0.3032581453634085]"
32,"[0.32169576059850374, 0.415, 0.3075, 0.455, 0.3875, 0.3075, 0.3575, 0.3575, 0.33, 0.315, 0.4475, 0.4325, 0.3325, 0.37, 0.3275, 0.345, 0.3775, 0.38, 0.3125, 0.47, 0.2475, 0.2975, 0.46, 0.2925, 0.38847117794486213]"
33,"[0.44139650872817954, 0.4475, 0.4575, 0.5525, 0.5275, 0.35, 0.275, 0.4125, 0.33, 0.3825, 0.35, 0.39, 0.32, 0.33, 0.4225, 0.4625, 0.2875, 0.295, 0.355, 0.465, 0.2675, 0.3675, 0.335, 0.275, 0.3032581453634085]"
34,"[0.32418952618453867, 0.4025, 0.2925, 0.395, 0.3875, 0.2875, 0.385, 0.2875, 0.295, 0.305, 0.515, 0.455, 0.325, 0.3525, 0.3225, 0.345, 0.4275, 0.3875, 0.305, 0.47, 0.2875, 0.3075, 0.4775, 0.3625, 0.42105263157894735]"
35,"[0.5835411471321695, 0.44, 0.39, 0.5625, 0.535, 0.34, 0.28, 0.405, 0.3275, 0.37, 0.3325, 0.39, 0.365, 0.3075, 0.4125, 0.515, 0.285, 0.2875, 0.36, 0.4575, 0.2625, 0.3675, 0.33, 0.2625, 0.2982456140350877]"
36,"[0.2942643391521197, 0.3975, 0.275, 0.45, 0.3925, 0.2775, 0.3325, 0.305, 0.265, 0.2925, 0.5575, 0.5125, 0.3275, 0.3375, 0.305, 0.3325, 0.37, 0.3925, 0.2975, 0.365, 0.2925, 0.34, 0.49, 0.33, 0.5087719298245614]"
37,"[0.5610972568578554, 0.48, 0.295, 0.565, 0.55, 0.325, 0.28, 0.3975, 0.3025, 0.3375, 0.32, 0.3875, 0.355, 0.305, 0.41, 0.585, 0.2925, 0.2875, 0.3175, 0.4525, 0.2575, 0.3775, 0.325, 0.26, 0.2957393483709273]"
38,"[0.29177057356608477, 0.385, 0.2675, 0.445, 0.39, 0.28, 0.305, 0.3175, 0.2575, 0.29, 0.575, 0.5075, 0.325, 0.295, 0.315, 0.325, 0.31, 0.395, 0.2925, 0.34, 0.2725, 0.3825, 0.405, 0.2925, 0.5588972431077694]"
39,"[0.543640897755611, 0.4925, 0.2925, 0.5825, 0.5425, 0.2925, 0.2775, 0.3975, 0.285, 0.3125, 0.3075, 0.355, 0.34, 0.3025, 0.4, 0.54, 0.2925, 0.3375, 0.29, 0.4375, 0.2625, 0.3825, 0.3125, 0.26, 0.2882205513784461]"
40,"[0.2817955112219451, 0.375, 0.265, 0.43, 0.39, 0.2775, 0.2975, 0.4075, 0.27, 0.29, 0.54, 0.4725, 0.32, 0.28, 0.3575, 0.32, 0.2975, 0.405, 0.29, 0.325, 0.27, 0.3925, 0.37, 0.2875, 0.518796992481203]"
41,"[0.4912718204488778, 0.4775, 0.2825, 0.6075, 0.5225, 0.285, 0.275, 0.3625, 0.255, 0.3025, 0.2825, 0.3425, 0.3375, 0.3, 0.3875, 0.4925, 0.2875, 0.385, 0.29, 0.4125, 0.2725, 0.365, 0.2925, 0.2575, 0.2581453634085213]"
42,"[0.2793017456359102, 0.3625, 0.2575, 0.4275, 0.3825, 0.265, 0.295, 0.3875, 0.265, 0.285, 0.5, 0.4325, 0.32, 0.2725, 0.3975, 0.32, 0.29, 0.3775, 0.285, 0.32, 0.2775, 0.3875, 0.3425, 0.2825, 0.48370927318295737]"
43,"[0.456359102244389, 0.4575, 0.27, 0.6075, 0.505, 0.275, 0.27, 0.3325, 0.26, 0.3075, 0.275, 0.3475, 0.33, 0.2925, 0.3725, 0.475, 0.2775, 0.3675, 0.2825, 0.39, 0.2675, 0.3475, 0.2875, 0.2575, 0.2506265664160401]"
44,"[0.2793017456359102, 0.35, 0.255, 0.4225, 0.435, 0.2625, 0.2925, 0.37, 0.26, 0.2825, 0.47, 0.405, 0.33, 0.265, 0.365, 0.315, 0.275, 0.35, 0.2775, 0.4, 0.2775, 0.3625, 0.3175, 0.2675, 0.44110275689223055]"
45,"[0.38403990024937656, 0.4275, 0.2725, 0.595, 0.5, 0.265, 0.25, 0.295, 0.2525, 0.3025, 0.265, 0.3975, 0.32, 0.285, 0.3625, 0.475, 0.2625, 0.355, 0.265, 0.3475, 0.2675, 0.32, 0.2875, 0.2525, 0.24812030075187969]"
46,"[0.2793017456359102, 0.32, 0.26, 0.42, 0.46, 0.255, 0.2825, 0.3475, 0.26, 0.275, 0.4425, 0.3875, 0.3275, 0.265, 0.37, 0.3075, 0.265, 0.3375, 0.275, 0.39, 0.275, 0.35, 0.32, 0.255, 0.39849624060150374]"
47,"[0.371571072319202, 0.405, 0.275, 0.59, 0.47, 0.255, 0.2425, 0.285, 0.245, 0.29, 0.26, 0.3925, 0.3175, 0.2775, 0.3475, 0.45, 0.2575, 0.35, 0.27, 0.33, 0.265, 0.3175, 0.285, 0.25, 0.2556390977443609]"
48,"[0.2793017456359102, 0.315, 0.26, 0.4425, 0.47, 0.24, 0.2675, 0.3375, 0.2575, 0.27, 0.39, 0.3725, 0.3075, 0.26, 0.3625, 0.3025, 0.2575, 0.3425, 0.2725, 0.385, 0.2675, 0.3325, 0.32, 0.2475, 0.3609022556390977]"
49,"[0.34413965087281795, 0.385, 0.275, 0.5425, 0.4625, 0.255, 0.245, 0.2775, 0.245, 0.275, 0.2625, 0.3375, 0.3125, 0.275, 0.3475, 0.4075, 0.25, 0.3475, 0.26, 0.325, 0.2625, 0.3175, 0.2775, 0.2475, 0.2581453634085213]"
50,"[0.2817955112219451, 0.3175, 0.2575, 0.47, 0.49, 0.235, 0.265, 0.305, 0.25, 0.27, 0.345, 0.3625, 0.3025, 0.2575, 0.3475, 0.305, 0.265, 0.34, 0.26, 0.3525, 0.2625, 0.31, 0.32, 0.24, 0.3433583959899749]"
51,"[0.3341645885286783, 0.37, 0.2675, 0.515, 0.4275, 0.2475, 0.2425, 0.265, 0.245, 0.265, 0.2625, 0.305, 0.3075, 0.2725, 0.345, 0.36, 0.245, 0.325, 0.255, 0.32, 0.2525, 0.3125, 0.2725, 0.245, 0.2581453634085213]"
52,"[0.28428927680798005, 0.31, 0.2525, 0.4775, 0.4675, 0.2325, 0.27, 0.2925, 0.2375, 0.2675, 0.3275, 0.3475, 0.3, 0.2575, 0.335, 0.305, 0.265, 0.3425, 0.255, 0.3475, 0.2525, 0.2975, 0.325, 0.2375, 0.3258145363408521]"
53,"[0.32418952618453867, 0.37, 0.2675, 0.565, 0.43, 0.245, 0.2425, 0.2625, 0.2425, 0.255, 0.27, 0.305, 0.3075, 0.2725, 0.35, 0.3525, 0.2425, 0.3225, 0.2525, 0.335, 0.25, 0.31, 0.2725, 0.245, 0.2606516290726817]"
54,"[0.2892768079800499, 0.3075, 0.25, 0.4325, 0.475, 0.2325, 0.27, 0.28, 0.2375, 0.2625, 0.33, 0.3425, 0.295, 0.2575, 0.3075, 0.305, 0.26, 0.3325, 0.2525, 0.345, 0.2525, 0.2875, 0.33, 0.235, 0.3208020050125313]"
55,"[0.314214463840399, 0.36, 0.2675, 0.5075, 0.4425, 0.2475, 0.2425, 0.2675, 0.245, 0.2575, 0.2775, 0.3, 0.315, 0.27, 0.345, 0.36, 0.2425, 0.31, 0.25, 0.3425, 0.2475, 0.32, 0.28, 0.2425, 0.2681704260651629]"
56,"[0.286783042394015, 0.305, 0.25, 0.46, 0.4825, 0.2325, 0.2775, 0.275, 0.225, 0.2625, 0.335, 0.3375, 0.29, 0.2575, 0.29, 0.3025, 0.2675, 0.3275, 0.2475, 0.365, 0.25, 0.275, 0.335, 0.2325, 0.3082706766917293]"
57,"[0.3117206982543641, 0.3725, 0.2675, 0.445, 0.48, 0.2525, 0.24, 0.2675, 0.2575, 0.26, 0.285, 0.295, 0.3275, 0.27, 0.34, 0.3675, 0.24, 0.3, 0.25, 0.345, 0.245, 0.315, 0.2825, 0.2375, 0.2656641604010025]"
58,"[0.2942643391521197, 0.305, 0.245, 0.41, 0.5075, 0.2325, 0.275, 0.2575, 0.22, 0.265, 0.34, 0.34, 0.2775, 0.2525, 0.2975, 0.3025, 0.2775, 0.3225, 0.245, 0.3675, 0.25, 0.27, 0.33, 0.24, 0.3082706766917293]"
59,"[0.29925187032418954, 0.3675, 0.275, 0.435, 0.5175, 0.2575, 0.24, 0.265, 0.255, 0.2625, 0.2875, 0.2925, 0.335, 0.275, 0.34, 0.375, 0.24, 0.3025, 0.2475, 0.3475, 0.2375, 0.31, 0.2875, 0.24, 0.2706766917293233]"
60,"[0.2942643391521197, 0.3025, 0.2475, 0.4225, 0.41, 0.235, 0.28, 0.2525, 0.2275, 0.26, 0.3375, 0.355, 0.2725, 0.2525, 0.29, 0.3075, 0.28, 0.32, 0.245, 0.37, 0.255, 0.255, 0.3225, 0.24, 0.3082706766917293]"
61,"[0.3167082294264339, 0.375, 0.275, 0.3975, 0.505, 0.2675, 0.2375, 0.265, 0.255, 0.265, 0.2875, 0.295, 0.3375, 0.2825, 0.33, 0.39, 0.24, 0.3075, 0.255, 0.3525, 0.24, 0.305, 0.29, 0.23, 0.2731829573934837]"
62,"[0.2967581047381546, 0.3025, 0.25, 0.4925, 0.3875, 0.235, 0.28, 0.255, 0.24, 0.26, 0.3425, 0.36, 0.2725, 0.255, 0.2875, 0.3075, 0.28, 0.325, 0.245, 0.3825, 0.255, 0.2575, 0.3225, 0.25, 0.3132832080200501]"
63,"[0.3167082294264339, 0.3675, 0.28, 0.4375, 0.5125, 0.265, 0.2375, 0.265, 0.255, 0.27, 0.295, 0.295, 0.335, 0.2775, 0.325, 0.395, 0.24, 0.3075, 0.2575, 0.355, 0.235, 0.3075, 0.2875, 0.23, 0.2731829573934837]"
64,"[0.29177057356608477, 0.305, 0.25, 0.5525, 0.4225, 0.24, 0.28, 0.2625, 0.24, 0.26, 0.345, 0.365, 0.2725, 0.26, 0.29, 0.3075, 0.275, 0.3275, 0.245, 0.3975, 0.2625, 0.26, 0.33, 0.2575, 0.3107769423558897]"
65,"[0.32917705735660846, 0.3575, 0.28, 0.4325, 0.4875, 0.27, 0.24, 0.2625, 0.2575, 0.2775, 0.2925, 0.31, 0.325, 0.2775, 0.3275, 0.4, 0.24, 0.295, 0.2575, 0.36, 0.2375, 0.31, 0.2875, 0.235, 0.2731829573934837]"
66,"[0.2942643391521197, 0.3075, 0.25, 0.54, 0.405, 0.245, 0.2775, 0.27, 0.235, 0.2625, 0.33, 0.37, 0.28, 0.2625, 0.305, 0.3125, 0.2775, 0.3325, 0.2475, 0.395, 0.265, 0.27, 0.335, 0.2625, 0.3082706766917293]"
67,"[0.32917705735660846, 0.3325, 0.2875, 0.4475, 0.4625, 0.275, 0.24, 0.275, 0.2575, 0.2825, 0.295, 0.335, 0.3175, 0.28, 0.3275, 0.4025, 0.2425, 0.2925, 0.255, 0.355, 0.24, 0.315, 0.2975, 0.24, 0.2756892230576441]"
68,"[0.2967581047381546, 0.32, 0.2525, 0.52, 0.4175, 0.2475, 0.275, 0.2875, 0.235, 0.265, 0.3275, 0.37, 0.28, 0.2625, 0.305, 0.3125, 0.275, 0.3325, 0.2475, 0.4075, 0.2725, 0.2775, 0.34, 0.2675, 0.3057644110275689]"
69,"[0.3316708229426434, 0.325, 0.2925, 0.45, 0.4625, 0.28, 0.2475, 0.2725, 0.2575, 0.2825, 0.29, 0.355, 0.32, 0.28, 0.3375, 0.3875, 0.245, 0.3, 0.2575, 0.36, 0.245, 0.32, 0.2975, 0.245, 0.2832080200501253]"
70,"[0.29925187032418954, 0.3225, 0.255, 0.4475, 0.44, 0.2475, 0.275, 0.295, 0.24, 0.27, 0.3275, 0.37, 0.2825, 0.265, 0.3025, 0.315, 0.275, 0.33, 0.25, 0.4125, 0.2675, 0.3, 0.335, 0.2725, 0.3132832080200501]"
71,"[0.3192019950124688, 0.315, 0.2925, 0.465, 0.475, 0.2825, 0.25, 0.27, 0.2575, 0.2875, 0.2925, 0.385, 0.325, 0.29, 0.335, 0.385, 0.245, 0.3, 0.2625, 0.355, 0.25, 0.3225, 0.3, 0.25, 0.2807017543859649]"
72,"[0.29925187032418954, 0.33, 0.2625, 0.48, 0.4275, 0.25, 0.275, 0.2825, 0.23, 0.275, 0.32, 0.37, 0.275, 0.27, 0.3025, 0.3125, 0.27, 0.33, 0.2525, 0.4075, 0.2625, 0.32, 0.3325, 0.2725, 0.3057644110275689]"
