eigenvector_centrality,"[20, 7]"
0,"[0.11221945137157108, 0.0975, 0.0975, 0.185, 0.12, 0.085, 0.11, 0.0975, 0.1225, 0.155, 0.1075, 0.0975, 0.08, 0.1025, 0.075, 0.085, 0.1075, 0.12, 0.1125, 0.0975, 0.0825, 0.08, 0.1175, 0.0875, 0.10275689223057644]"
1,"[0.11221945137157108, 0.0875, 0.0975, 0.1075, 0.12, 0.07, 0.1075, 0.12, 0.105, 0.0925, 0.1075, 0.0875, 0.08, 0.115, 0.125, 0.0975, 0.1075, 0.1125, 0.1, 0.0975, 0.1075, 0.08, 0.1, 0.1225, 0.10275689223057644]"
2,"[0.11221945137157108, 0.1, 0.0975, 0.1075, 0.12, 0.085, 0.1075, 0.1225, 0.105, 0.0925, 0.1075, 0.0875, 0.08, 0.115, 0.075, 0.0975, 0.105, 0.1125, 0.1, 0.0975, 0.1075, 0.08, 0.1, 0.0975, 0.10275689223057644]"
3,"[0.11221945137157108, 0.0875, 0.0975, 0.1075, 0.12, 0.075, 0.1075, 0.1225, 0.105, 0.0925, 0.1075, 0.0875, 0.08, 0.115, 0.11, 0.0975, 0.1025, 0.1125, 0.1, 0.0975, 0.1075, 0.08, 0.1, 0.0975, 0.10275689223057644]"
4,"[0.11221945137157108, 0.0875, 0.0975, 0.1075, 0.12, 0.085, 0.1075, 0.1225, 0.105, 0.0925, 0.1075, 0.0875, 0.08, 0.115, 0.075, 0.0975, 0.1025, 0.1125, 0.1, 0.0975, 0.1075, 0.08, 0.1, 0.0975, 0.10275689223057644]"
5,"[0.11221945137157108, 0.0875, 0.0975, 0.1075, 0.12, 0.085, 0.1075, 0.1225, 0.105, 0.0925, 0.1075, 0.0875, 0.08, 0.115, 0.11, 0.0975, 0.1025, 0.1125, 0.1, 0.0975, 0.1075, 0.08, 0.1, 0.0975, 0.10275689223057644]"
6,"[0.11221945137157108, 0.0875, 0.0975, 0.1075, 0.12, 0.0875, 0.1075, 0.1225, 0.105, 0.0925, 0.1075, 0.0875, 0.08, 0.115, 0.075, 0.0975, 0.1025, 0.1125, 0.1, 0.0975, 0.1075, 0.08, 0.1, 0.0975, 0.10776942355889724]"
7,"[0.11970074812967581, 0.0875, 0.1925, 0.1075, 0.1575, 0.085, 0.1075, 0.115, 0.1075, 0.0925, 0.11, 0.0875, 0.08, 0.115, 0.1, 0.1075, 0.125, 0.17, 0.1075, 0.0975, 0.1075, 0.085, 0.1, 0.0975, 0.13032581453634084]"
8,"[0.1371571072319202, 0.0875, 0.2075, 0.12, 0.175, 0.1575, 0.165, 0.265, 0.2125, 0.1925, 0.12, 0.19, 0.1925, 0.1575, 0.075, 0.155, 0.235, 0.23, 0.225, 0.135, 0.2625, 0.14, 0.1, 0.1725, 0.2556390977443609]"
9,"[0.23690773067331672, 0.2775, 0.245, 0.23, 0.245, 0.285, 0.2225, 0.2, 0.2775, 0.29, 0.25, 0.1675, 0.2625, 0.28, 0.17, 0.255, 0.3275, 0.3175, 0.2675, 0.285, 0.2325, 0.3575, 0.105, 0.2225, 0.2606516290726817]"
10,"[0.2593516209476309, 0.27, 0.3175, 0.2425, 0.36, 0.165, 0.2425, 0.32, 0.3325, 0.3225, 0.2125, 0.3025, 0.2625, 0.4025, 0.15, 0.2525, 0.325, 0.2325, 0.265, 0.1975, 0.3525, 0.225, 0.3625, 0.2625, 0.41102756892230574]"
11,"[0.2543640897755611, 0.2975, 0.3275, 0.4825, 0.275, 0.43, 0.3275, 0.2175, 0.2925, 0.3775, 0.26, 0.285, 0.3275, 0.29, 0.3, 0.2925, 0.36, 0.3425, 0.28, 0.31, 0.3275, 0.3775, 0.22, 0.4125, 0.2606516290726817]"
