none,[]
0,"[0.07784431137724551, 0.088, 0.11, 0.098, 0.126, 0.092, 0.106, 0.104, 0.112, 0.116, 0.112, 0.09, 0.12, 0.096, 0.166, 0.126, 0.114, 0.12, 0.126, 0.09018036072144289]"
1,"[0.10778443113772455, 0.108, 0.074, 0.098, 0.09, 0.108, 0.088, 0.076, 0.084, 0.124, 0.096, 0.092, 0.106, 0.106, 0.2, 0.126, 0.134, 0.12, 0.18, 0.09819639278557114]"
2,"[0.07784431137724551, 0.086, 0.074, 0.12, 0.094, 0.092, 0.126, 0.126, 0.112, 0.106, 0.114, 0.09, 0.098, 0.084, 0.102, 0.126, 0.114, 0.108, 0.126, 0.10020040080160321]"
3,"[0.10778443113772455, 0.086, 0.074, 0.098, 0.09, 0.102, 0.126, 0.076, 0.084, 0.108, 0.096, 0.092, 0.106, 0.112, 0.13, 0.126, 0.106, 0.12, 0.102, 0.09819639278557114]"
4,"[0.07784431137724551, 0.086, 0.074, 0.242, 0.094, 0.094, 0.126, 0.118, 0.092, 0.098, 0.078, 0.09, 0.098, 0.096, 0.116, 0.126, 0.114, 0.108, 0.126, 0.09418837675350701]"
5,"[0.10778443113772455, 0.086, 0.074, 0.098, 0.09, 0.102, 0.126, 0.186, 0.084, 0.108, 0.112, 0.084, 0.106, 0.096, 0.116, 0.106, 0.134, 0.108, 0.102, 0.09819639278557114]"
6,"[0.07784431137724551, 0.086, 0.074, 0.168, 0.11, 0.094, 0.126, 0.118, 0.114, 0.098, 0.078, 0.202, 0.096, 0.096, 0.116, 0.208, 0.114, 0.108, 0.126, 0.09018036072144289]"
7,"[0.10778443113772455, 0.086, 0.074, 0.098, 0.09, 0.102, 0.126, 0.118, 0.084, 0.108, 0.112, 0.084, 0.106, 0.096, 0.116, 0.08, 0.134, 0.108, 0.102, 0.10020040080160321]"
8,"[0.07784431137724551, 0.086, 0.13, 0.186, 0.09, 0.094, 0.126, 0.118, 0.132, 0.098, 0.078, 0.136, 0.098, 0.096, 0.116, 0.08, 0.114, 0.108, 0.126, 0.09018036072144289]"
9,"[0.10778443113772455, 0.086, 0.074, 0.098, 0.09, 0.102, 0.126, 0.118, 0.084, 0.108, 0.112, 0.112, 0.106, 0.096, 0.116, 0.08, 0.134, 0.116, 0.102, 0.09018036072144289]"
10,"[0.07784431137724551, 0.086, 0.118, 0.128, 0.09, 0.094, 0.126, 0.118, 0.152, 0.098, 0.078, 0.092, 0.098, 0.096, 0.116, 0.08, 0.114, 0.108, 0.126, 0.09018036072144289]"
11,"[0.1157684630738523, 0.086, 0.074, 0.098, 0.09, 0.102, 0.126, 0.118, 0.084, 0.108, 0.136, 0.124, 0.106, 0.096, 0.116, 0.08, 0.134, 0.152, 0.102, 0.09018036072144289]"
12,"[0.07784431137724551, 0.086, 0.118, 0.1, 0.09, 0.094, 0.126, 0.118, 0.144, 0.098, 0.078, 0.092, 0.152, 0.096, 0.116, 0.144, 0.114, 0.128, 0.126, 0.09018036072144289]"
13,"[0.07784431137724551, 0.086, 0.126, 0.098, 0.09, 0.102, 0.126, 0.118, 0.084, 0.108, 0.232, 0.148, 0.106, 0.096, 0.116, 0.08, 0.134, 0.162, 0.102, 0.09018036072144289]"
14,"[0.07784431137724551, 0.086, 0.118, 0.1, 0.09, 0.094, 0.126, 0.118, 0.152, 0.098, 0.078, 0.092, 0.142, 0.096, 0.116, 0.126, 0.114, 0.196, 0.126, 0.09018036072144289]"
15,"[0.07784431137724551, 0.086, 0.258, 0.098, 0.09, 0.102, 0.126, 0.118, 0.164, 0.202, 0.218, 0.134, 0.106, 0.096, 0.116, 0.08, 0.134, 0.096, 0.102, 0.09018036072144289]"
16,"[0.07784431137724551, 0.086, 0.118, 0.1, 0.09, 0.094, 0.126, 0.118, 0.152, 0.098, 0.078, 0.092, 0.096, 0.096, 0.116, 0.126, 0.114, 0.108, 0.126, 0.09018036072144289]"
17,"[0.07784431137724551, 0.086, 0.234, 0.098, 0.09, 0.102, 0.126, 0.118, 0.17, 0.204, 0.21, 0.178, 0.106, 0.096, 0.116, 0.08, 0.134, 0.092, 0.102, 0.09018036072144289]"
18,"[0.07784431137724551, 0.086, 0.118, 0.1, 0.09, 0.094, 0.126, 0.118, 0.084, 0.098, 0.078, 0.092, 0.098, 0.096, 0.116, 0.126, 0.114, 0.1, 0.126, 0.10220440881763528]"
19,"[0.07784431137724551, 0.086, 0.166, 0.098, 0.09, 0.102, 0.126, 0.118, 0.112, 0.198, 0.236, 0.182, 0.106, 0.096, 0.116, 0.08, 0.134, 0.092, 0.102, 0.1743486973947896]"
20,"[0.07984031936127745, 0.086, 0.118, 0.1, 0.09, 0.094, 0.126, 0.118, 0.084, 0.136, 0.078, 0.092, 0.098, 0.096, 0.116, 0.126, 0.114, 0.098, 0.13, 0.10420841683366733]"
21,"[0.07784431137724551, 0.086, 0.156, 0.098, 0.09, 0.102, 0.126, 0.118, 0.112, 0.19, 0.296, 0.182, 0.106, 0.156, 0.116, 0.08, 0.134, 0.094, 0.102, 0.19839679358717435]"
22,"[0.09780439121756487, 0.086, 0.118, 0.1, 0.09, 0.094, 0.126, 0.118, 0.084, 0.174, 0.078, 0.092, 0.098, 0.096, 0.116, 0.126, 0.114, 0.098, 0.204, 0.10420841683366733]"
23,"[0.07784431137724551, 0.086, 0.15, 0.098, 0.09, 0.164, 0.126, 0.118, 0.112, 0.18, 0.324, 0.184, 0.106, 0.226, 0.116, 0.216, 0.134, 0.184, 0.102, 0.12625250501002003]"
24,"[0.11177644710578842, 0.086, 0.118, 0.1, 0.144, 0.094, 0.126, 0.222, 0.084, 0.206, 0.078, 0.092, 0.098, 0.096, 0.116, 0.126, 0.114, 0.098, 0.228, 0.10420841683366733]"
25,"[0.07784431137724551, 0.086, 0.128, 0.1, 0.09, 0.186, 0.126, 0.118, 0.124, 0.178, 0.334, 0.182, 0.106, 0.224, 0.188, 0.164, 0.132, 0.246, 0.102, 0.15030060120240482]"
26,"[0.16167664670658682, 0.086, 0.118, 0.1, 0.156, 0.094, 0.156, 0.322, 0.084, 0.21, 0.078, 0.092, 0.098, 0.096, 0.116, 0.196, 0.114, 0.098, 0.23, 0.10420841683366733]"
27,"[0.07784431137724551, 0.086, 0.146, 0.144, 0.09, 0.188, 0.126, 0.118, 0.12, 0.152, 0.338, 0.172, 0.106, 0.184, 0.202, 0.162, 0.21, 0.272, 0.102, 0.15831663326653306]"
28,"[0.17165668662674652, 0.086, 0.118, 0.1, 0.152, 0.094, 0.184, 0.282, 0.084, 0.21, 0.078, 0.092, 0.098, 0.096, 0.116, 0.204, 0.114, 0.098, 0.23, 0.10420841683366733]"
29,"[0.07784431137724551, 0.086, 0.128, 0.176, 0.146, 0.188, 0.126, 0.118, 0.124, 0.152, 0.342, 0.144, 0.106, 0.202, 0.17, 0.194, 0.204, 0.27, 0.102, 0.1623246492985972]"
30,"[0.16966067864271456, 0.086, 0.118, 0.1, 0.152, 0.134, 0.252, 0.278, 0.086, 0.21, 0.078, 0.092, 0.098, 0.096, 0.116, 0.204, 0.114, 0.098, 0.23, 0.10420841683366733]"
31,"[0.07784431137724551, 0.086, 0.12, 0.178, 0.206, 0.198, 0.126, 0.118, 0.116, 0.176, 0.348, 0.104, 0.106, 0.288, 0.148, 0.258, 0.142, 0.27, 0.102, 0.17034068136272545]"
32,"[0.18163672654690619, 0.086, 0.122, 0.1, 0.154, 0.172, 0.266, 0.246, 0.122, 0.206, 0.078, 0.092, 0.098, 0.096, 0.116, 0.206, 0.114, 0.098, 0.228, 0.10420841683366733]"
33,"[0.07784431137724551, 0.086, 0.126, 0.178, 0.2, 0.196, 0.126, 0.118, 0.112, 0.162, 0.316, 0.108, 0.106, 0.266, 0.142, 0.248, 0.188, 0.246, 0.102, 0.1743486973947896]"
34,"[0.17365269461077845, 0.086, 0.138, 0.1, 0.162, 0.172, 0.308, 0.228, 0.164, 0.206, 0.134, 0.092, 0.098, 0.096, 0.116, 0.206, 0.114, 0.098, 0.228, 0.10420841683366733]"
35,"[0.07784431137724551, 0.086, 0.136, 0.176, 0.202, 0.198, 0.126, 0.118, 0.114, 0.17, 0.29, 0.124, 0.106, 0.282, 0.126, 0.2, 0.142, 0.238, 0.102, 0.1743486973947896]"
36,"[0.17365269461077845, 0.086, 0.17, 0.1, 0.166, 0.172, 0.26, 0.22, 0.172, 0.206, 0.188, 0.092, 0.098, 0.096, 0.116, 0.206, 0.114, 0.098, 0.228, 0.10420841683366733]"
37,"[0.07784431137724551, 0.086, 0.14, 0.176, 0.202, 0.21, 0.126, 0.118, 0.126, 0.172, 0.272, 0.122, 0.106, 0.278, 0.134, 0.164, 0.154, 0.24, 0.102, 0.17835671342685372]"
38,"[0.16966067864271456, 0.086, 0.188, 0.1, 0.174, 0.172, 0.248, 0.21, 0.17, 0.206, 0.208, 0.092, 0.098, 0.096, 0.116, 0.206, 0.114, 0.098, 0.226, 0.10420841683366733]"
39,"[0.07784431137724551, 0.088, 0.12, 0.176, 0.182, 0.208, 0.126, 0.118, 0.126, 0.188, 0.252, 0.13, 0.106, 0.27, 0.132, 0.154, 0.172, 0.24, 0.102, 0.17635270541082165]"
40,"[0.16966067864271456, 0.086, 0.2, 0.1, 0.176, 0.174, 0.158, 0.186, 0.172, 0.206, 0.208, 0.092, 0.098, 0.096, 0.116, 0.204, 0.114, 0.132, 0.226, 0.10420841683366733]"
41,"[0.07784431137724551, 0.094, 0.132, 0.174, 0.164, 0.204, 0.126, 0.118, 0.122, 0.178, 0.234, 0.15, 0.106, 0.258, 0.122, 0.17, 0.188, 0.228, 0.102, 0.1683366733466934]"
42,"[0.1656686626746507, 0.086, 0.21, 0.1, 0.176, 0.174, 0.132, 0.172, 0.158, 0.202, 0.21, 0.092, 0.098, 0.096, 0.116, 0.204, 0.114, 0.142, 0.222, 0.10420841683366733]"
43,"[0.07784431137724551, 0.108, 0.14, 0.174, 0.162, 0.186, 0.126, 0.118, 0.106, 0.176, 0.23, 0.168, 0.106, 0.262, 0.134, 0.154, 0.188, 0.236, 0.102, 0.1683366733466934]"
44,"[0.1596806387225549, 0.086, 0.218, 0.1, 0.176, 0.174, 0.12, 0.19, 0.148, 0.206, 0.21, 0.092, 0.098, 0.096, 0.116, 0.204, 0.114, 0.16, 0.224, 0.10420841683366733]"
