none,[]
0,"[0.08682634730538923, 0.10179640718562874, 0.09880239520958084, 0.17365269461077845, 0.10778443113772455, 0.11377245508982035, 0.08383233532934131, 0.1377245508982036, 0.08383233532934131, 0.1317365269461078, 0.09009009009009009, 0.0960960960960961, 0.1021021021021021, 0.09309309309309309, 0.10810810810810811, 0.06006006006006006, 0.09009009009009009, 0.12012012012012012, 0.08408408408408409, 0.10810810810810811, 0.09009009009009009, 0.08408408408408409, 0.0990990990990991, 0.07507507507507508, 0.06606606606606606, 0.10510510510510511, 0.0960960960960961, 0.08108108108108109, 0.07507507507507508, 0.10810810810810811]"
1,"[0.10778443113772455, 0.0748502994011976, 0.1377245508982036, 0.09281437125748503, 0.1377245508982036, 0.07784431137724551, 0.0748502994011976, 0.11976047904191617, 0.08383233532934131, 0.10179640718562874, 0.11711711711711711, 0.10810810810810811, 0.1021021021021021, 0.1021021021021021, 0.1111111111111111, 0.08108108108108109, 0.0990990990990991, 0.1111111111111111, 0.1111111111111111, 0.08708708708708708, 0.09009009009009009, 0.1021021021021021, 0.0990990990990991, 0.06906906906906907, 0.06606606606606606, 0.0960960960960961, 0.13213213213213212, 0.06306306306306306, 0.11711711711711711, 0.0990990990990991]"
2,"[0.08682634730538923, 0.10179640718562874, 0.1377245508982036, 0.09281437125748503, 0.10778443113772455, 0.0748502994011976, 0.09880239520958084, 0.10179640718562874, 0.08383233532934131, 0.08982035928143713, 0.11711711711711711, 0.10810810810810811, 0.1021021021021021, 0.11411411411411411, 0.11711711711711711, 0.08108108108108109, 0.09009009009009009, 0.12012012012012012, 0.12012012012012012, 0.10810810810810811, 0.09009009009009009, 0.1021021021021021, 0.0990990990990991, 0.13813813813813813, 0.06606606606606606, 0.0960960960960961, 0.13213213213213212, 0.08108108108108109, 0.12612612612612611, 0.11411411411411411]"
3,"[0.10778443113772455, 0.10179640718562874, 0.1377245508982036, 0.09281437125748503, 0.10778443113772455, 0.07784431137724551, 0.0748502994011976, 0.10179640718562874, 0.08383233532934131, 0.08982035928143713, 0.11711711711711711, 0.10810810810810811, 0.1021021021021021, 0.11411411411411411, 0.12012012012012012, 0.08108108108108109, 0.09009009009009009, 0.12012012012012012, 0.10510510510510511, 0.10810810810810811, 0.09009009009009009, 0.1021021021021021, 0.0990990990990991, 0.06906906906906907, 0.06606606606606606, 0.0960960960960961, 0.13213213213213212, 0.06306306306306306, 0.07507507507507508, 0.11411411411411411]"
4,"[0.10778443113772455, 0.10179640718562874, 0.1377245508982036, 0.09281437125748503, 0.10778443113772455, 0.07784431137724551, 0.0748502994011976, 0.10179640718562874, 0.08383233532934131, 0.08982035928143713, 0.11711711711711711, 0.10810810810810811, 0.1021021021021021, 0.11411411411411411, 0.12012012012012012, 0.08108108108108109, 0.09009009009009009, 0.12012012012012012, 0.10510510510510511, 0.10810810810810811, 0.09009009009009009, 0.1021021021021021, 0.0990990990990991, 0.06906906906906907, 0.06606606606606606, 0.0960960960960961, 0.13213213213213212, 0.06306306306306306, 0.12612612612612611, 0.11411411411411411]"
5,"[0.10778443113772455, 0.08682634730538923, 0.07784431137724551, 0.1437125748502994, 0.11077844311377245, 0.12874251497005987, 0.1377245508982036, 0.16167664670658682, 0.11077844311377245, 0.1377245508982036, 0.12912912912912913, 0.11711711711711711, 0.07807807807807808, 0.14414414414414414, 0.1981981981981982, 0.08408408408408409, 0.13213213213213212, 0.06306306306306306, 0.12612612612612611, 0.13813813813813813, 0.1021021021021021, 0.11411411411411411, 0.16816816816816818, 0.12012012012012012, 0.13213213213213212, 0.1021021021021021, 0.09009009009009009, 0.12612612612612611, 0.1831831831831832, 0.18018018018018017]"
6,"[0.08383233532934131, 0.07784431137724551, 0.07784431137724551, 0.1317365269461078, 0.08083832335329341, 0.11377245508982035, 0.1377245508982036, 0.12275449101796407, 0.08682634730538923, 0.08982035928143713, 0.12012012012012012, 0.08108108108108109, 0.07807807807807808, 0.08108108108108109, 0.09309309309309309, 0.08408408408408409, 0.10810810810810811, 0.06306306306306306, 0.12012012012012012, 0.12012012012012012, 0.08708708708708708, 0.09009009009009009, 0.11711711711711711, 0.10510510510510511, 0.14414414414414414, 0.10810810810810811, 0.09309309309309309, 0.07807807807807808, 0.13213213213213212, 0.0990990990990991]"
7,"[0.08383233532934131, 0.07784431137724551, 0.07784431137724551, 0.1317365269461078, 0.08383233532934131, 0.11377245508982035, 0.1377245508982036, 0.12275449101796407, 0.08682634730538923, 0.08982035928143713, 0.12012012012012012, 0.08108108108108109, 0.07807807807807808, 0.08108108108108109, 0.09309309309309309, 0.08408408408408409, 0.10810810810810811, 0.06306306306306306, 0.12012012012012012, 0.12012012012012012, 0.08708708708708708, 0.09009009009009009, 0.11711711711711711, 0.10510510510510511, 0.14414414414414414, 0.10510510510510511, 0.09009009009009009, 0.07807807807807808, 0.13213213213213212, 0.0990990990990991]"
8,"[0.08383233532934131, 0.07784431137724551, 0.07784431137724551, 0.1317365269461078, 0.08383233532934131, 0.11377245508982035, 0.1377245508982036, 0.12275449101796407, 0.08682634730538923, 0.08982035928143713, 0.12012012012012012, 0.08108108108108109, 0.10510510510510511, 0.08108108108108109, 0.09309309309309309, 0.08408408408408409, 0.10810810810810811, 0.06306306306306306, 0.12012012012012012, 0.12312312312312312, 0.09009009009009009, 0.09009009009009009, 0.11711711711711711, 0.11711711711711711, 0.15015015015015015, 0.10510510510510511, 0.09309309309309309, 0.07807807807807808, 0.13213213213213212, 0.0990990990990991]"
9,"[0.08383233532934131, 0.11077844311377245, 0.12574850299401197, 0.15269461077844312, 0.10778443113772455, 0.12574850299401197, 0.18263473053892215, 0.12874251497005987, 0.16467065868263472, 0.11976047904191617, 0.12012012012012012, 0.0960960960960961, 0.11411411411411411, 0.12012012012012012, 0.1021021021021021, 0.09009009009009009, 0.12912912912912913, 0.0960960960960961, 0.15015015015015015, 0.12912912912912913, 0.08708708708708708, 0.10510510510510511, 0.0990990990990991, 0.14414414414414414, 0.14414414414414414, 0.12012012012012012, 0.08408408408408409, 0.13813813813813813, 0.13813813813813813, 0.0990990990990991]"
10,"[0.2904191616766467, 0.10778443113772455, 0.18862275449101795, 0.15568862275449102, 0.15568862275449102, 0.17065868263473055, 0.10179640718562874, 0.18263473053892215, 0.20958083832335328, 0.2964071856287425, 0.17117117117117117, 0.12012012012012012, 0.2042042042042042, 0.12612612612612611, 0.2012012012012012, 0.2912912912912913, 0.13813813813813813, 0.23723723723723725, 0.14714714714714713, 0.2912912912912913, 0.2132132132132132, 0.2732732732732733, 0.2912912912912913, 0.15915915915915915, 0.2012012012012012, 0.2882882882882883, 0.16516516516516516, 0.14714714714714713, 0.13513513513513514, 0.18618618618618618]"
11,"[0.15568862275449102, 0.30538922155688625, 0.2694610778443114, 0.3562874251497006, 0.38323353293413176, 0.2904191616766467, 0.24550898203592814, 0.24850299401197604, 0.31736526946107785, 0.15568862275449102, 0.2702702702702703, 0.3963963963963964, 0.13813813813813813, 0.27927927927927926, 0.3663663663663664, 0.16816816816816818, 0.29429429429429427, 0.17717717717717718, 0.23423423423423423, 0.16216216216216217, 0.2822822822822823, 0.3033033033033033, 0.15315315315315314, 0.3483483483483483, 0.23423423423423423, 0.1891891891891892, 0.2132132132132132, 0.4744744744744745, 0.3153153153153153, 0.17117117117117117]"
12,"[0.344311377245509, 0.20059880239520958, 0.26047904191616766, 0.24850299401197604, 0.344311377245509, 0.2215568862275449, 0.17065868263473055, 0.2904191616766467, 0.32335329341317365, 0.2694610778443114, 0.3183183183183183, 0.18618618618618618, 0.3063063063063063, 0.14714714714714713, 0.3303303303303303, 0.3633633633633634, 0.1921921921921922, 0.38738738738738737, 0.37237237237237236, 0.36936936936936937, 0.3933933933933934, 0.35135135135135137, 0.32432432432432434, 0.2072072072072072, 0.32432432432432434, 0.33933933933933935, 0.3483483483483483, 0.12912912912912913, 0.24024024024024024, 0.40540540540540543]"
13,"[0.15868263473053892, 0.40718562874251496, 0.3772455089820359, 0.3263473053892216, 0.3473053892215569, 0.281437125748503, 0.25149700598802394, 0.3772455089820359, 0.2125748502994012, 0.15568862275449102, 0.42042042042042044, 0.26426426426426425, 0.13513513513513514, 0.30930930930930933, 0.42342342342342343, 0.2132132132132132, 0.3033033033033033, 0.17417417417417416, 0.34234234234234234, 0.1891891891891892, 0.37537537537537535, 0.3963963963963964, 0.2132132132132132, 0.3843843843843844, 0.3483483483483483, 0.19519519519519518, 0.26126126126126126, 0.3213213213213213, 0.4084084084084084, 0.18018018018018017]"
14,"[0.4161676646706587, 0.18862275449101795, 0.2694610778443114, 0.26047904191616766, 0.3592814371257485, 0.19760479041916168, 0.19461077844311378, 0.27844311377245506, 0.281437125748503, 0.31137724550898205, 0.2882882882882883, 0.2072072072072072, 0.45345345345345345, 0.14414414414414414, 0.3963963963963964, 0.4294294294294294, 0.25825825825825827, 0.3213213213213213, 0.43843843843843844, 0.3633633633633634, 0.34534534534534533, 0.35435435435435436, 0.32732732732732733, 0.16216216216216217, 0.3813813813813814, 0.32732732732732733, 0.4444444444444444, 0.14114114114114115, 0.2852852852852853, 0.3303303303303303]"
15,"[0.20958083832335328, 0.40718562874251496, 0.45209580838323354, 0.3263473053892216, 0.41317365269461076, 0.3383233532934132, 0.3323353293413174, 0.3712574850299401, 0.19161676646706588, 0.1497005988023952, 0.43843843843843844, 0.3633633633633634, 0.17117117117117117, 0.39039039039039036, 0.42342342342342343, 0.3183183183183183, 0.3993993993993994, 0.19519519519519518, 0.2882882882882883, 0.1981981981981982, 0.26426426426426425, 0.4294294294294294, 0.2072072072072072, 0.35435435435435436, 0.2882882882882883, 0.1921921921921922, 0.3033033033033033, 0.36936936936936937, 0.3843843843843844, 0.18618618618618618]"
16,"[0.40119760479041916, 0.23652694610778444, 0.2844311377245509, 0.2634730538922156, 0.41317365269461076, 0.18862275449101795, 0.218562874251497, 0.25748502994011974, 0.27245508982035926, 0.3413173652694611, 0.2222222222222222, 0.22822822822822822, 0.45645645645645644, 0.14414414414414414, 0.43243243243243246, 0.4294294294294294, 0.33933933933933935, 0.3633633633633634, 0.34534534534534533, 0.35435435435435436, 0.33933933933933935, 0.25825825825825827, 0.35735735735735735, 0.15915915915915915, 0.4024024024024024, 0.38738738738738737, 0.4174174174174174, 0.15615615615615616, 0.32432432432432434, 0.3993993993993994]"
17,"[0.2934131736526946, 0.4041916167664671, 0.4221556886227545, 0.3502994011976048, 0.37425149700598803, 0.36227544910179643, 0.33532934131736525, 0.37425149700598803, 0.19461077844311378, 0.16167664670658682, 0.33933933933933935, 0.3333333333333333, 0.2552552552552553, 0.37237237237237236, 0.4114114114114114, 0.3843843843843844, 0.4024024024024024, 0.2222222222222222, 0.24924924924924924, 0.18018018018018017, 0.25825825825825827, 0.35735735735735735, 0.2012012012012012, 0.33933933933933935, 0.25825825825825827, 0.2072072072072072, 0.3993993993993994, 0.3843843843843844, 0.3813813813813814, 0.23423423423423423]"
