none,[]
0,"[0.08478802992518704, 0.0775, 0.0175, 0.1275, 0.135, 0.1, 0.0675, 0.1225, 0.1225, 0.1075, 0.11, 0.1025, 0.1275, 0.0925, 0.0875, 0.0875, 0.0975, 0.12, 0.0925, 0.08, 0.075, 0.105, 0.09, 0.12, 0.10025062656641603]"
1,"[0.08977556109725686, 0.1025, 0.1375, 0.1325, 0.1, 0.0875, 0.1275, 0.12, 0.075, 0.11, 0.1, 0.1025, 0.105, 0.0925, 0.1075, 0.115, 0.1025, 0.095, 0.0925, 0.1025, 0.1075, 0.1075, 0.105, 0.1125, 0.07769423558897243]"
2,"[0.10972568578553615, 0.1075, 0.11, 0.09, 0.1, 0.0825, 0.1275, 0.1025, 0.085, 0.11, 0.1, 0.1175, 0.175, 0.0975, 0.11, 0.1125, 0.0925, 0.1675, 0.1, 0.0725, 0.075, 0.11, 0.105, 0.0875, 0.07769423558897243]"
3,"[0.10972568578553615, 0.1025, 0.2025, 0.09, 0.1075, 0.085, 0.1275, 0.0775, 0.085, 0.11, 0.1, 0.1275, 0.1375, 0.0925, 0.1075, 0.1075, 0.0925, 0.095, 0.13, 0.1325, 0.075, 0.1075, 0.09, 0.1125, 0.08771929824561403]"
4,"[0.10972568578553615, 0.115, 0.0975, 0.09, 0.135, 0.0825, 0.095, 0.0775, 0.115, 0.11, 0.11, 0.1, 0.145, 0.0925, 0.1075, 0.2075, 0.1025, 0.12, 0.08, 0.0725, 0.075, 0.1075, 0.175, 0.1175, 0.09273182957393483]"
5,"[0.12468827930174564, 0.1025, 0.165, 0.1675, 0.135, 0.0825, 0.175, 0.0775, 0.16, 0.11, 0.1, 0.1, 0.1, 0.0975, 0.1225, 0.24, 0.1025, 0.095, 0.1, 0.0725, 0.075, 0.1075, 0.09, 0.1125, 0.12781954887218044]"
6,"[0.10972568578553615, 0.125, 0.1375, 0.09, 0.1575, 0.0825, 0.095, 0.0775, 0.115, 0.1075, 0.1, 0.1025, 0.1075, 0.13, 0.1075, 0.165, 0.1425, 0.12, 0.1, 0.0725, 0.1575, 0.1075, 0.1575, 0.14, 0.19548872180451127]"
7,"[0.08229426433915212, 0.1025, 0.1375, 0.09, 0.1925, 0.1025, 0.12, 0.1525, 0.2325, 0.11, 0.1, 0.1175, 0.095, 0.1325, 0.145, 0.12, 0.1875, 0.095, 0.1725, 0.08, 0.075, 0.1075, 0.09, 0.155, 0.11278195488721804]"
8,"[0.10972568578553615, 0.2, 0.13, 0.09, 0.0825, 0.1475, 0.1175, 0.0775, 0.1125, 0.1125, 0.105, 0.1325, 0.1575, 0.0975, 0.1175, 0.1125, 0.1275, 0.12, 0.1, 0.0725, 0.145, 0.16, 0.1225, 0.1125, 0.13032581453634084]"
9,"[0.08478802992518704, 0.1025, 0.27, 0.22, 0.225, 0.1, 0.11, 0.0975, 0.1825, 0.11, 0.1, 0.1175, 0.175, 0.0875, 0.105, 0.1975, 0.2, 0.095, 0.1175, 0.145, 0.075, 0.14, 0.09, 0.1125, 0.11278195488721804]"
10,"[0.10972568578553615, 0.1075, 0.095, 0.12, 0.0825, 0.105, 0.1075, 0.0775, 0.1125, 0.1725, 0.175, 0.09, 0.205, 0.0975, 0.1325, 0.1125, 0.1075, 0.165, 0.1025, 0.0875, 0.145, 0.14, 0.12, 0.0975, 0.21052631578947367]"
11,"[0.14962593516209477, 0.095, 0.1575, 0.1575, 0.15, 0.0825, 0.11, 0.155, 0.115, 0.1725, 0.16, 0.1175, 0.11, 0.0875, 0.105, 0.0975, 0.1175, 0.095, 0.1175, 0.1, 0.075, 0.1825, 0.12, 0.1825, 0.11278195488721804]"
12,"[0.10972568578553615, 0.115, 0.1025, 0.1075, 0.0825, 0.2325, 0.1075, 0.0775, 0.1125, 0.1175, 0.1925, 0.09, 0.1075, 0.165, 0.2375, 0.1425, 0.1075, 0.24, 0.175, 0.09, 0.145, 0.1175, 0.1275, 0.115, 0.15789473684210525]"
13,"[0.11970074812967581, 0.135, 0.16, 0.1875, 0.2375, 0.0825, 0.175, 0.1525, 0.165, 0.145, 0.195, 0.1175, 0.105, 0.0875, 0.105, 0.1175, 0.1175, 0.1575, 0.1175, 0.16, 0.075, 0.135, 0.1175, 0.19, 0.11278195488721804]"
14,"[0.10972568578553615, 0.135, 0.11, 0.1075, 0.0825, 0.1425, 0.1075, 0.1175, 0.1125, 0.1775, 0.1925, 0.09, 0.1075, 0.1225, 0.125, 0.1425, 0.1325, 0.1375, 0.1725, 0.0725, 0.145, 0.1225, 0.225, 0.0975, 0.11779448621553884]"
15,"[0.14962593516209477, 0.1, 0.125, 0.1125, 0.1425, 0.0825, 0.0875, 0.16, 0.1575, 0.145, 0.24, 0.1175, 0.1475, 0.1425, 0.105, 0.105, 0.155, 0.1425, 0.1175, 0.1, 0.085, 0.1175, 0.0775, 0.1925, 0.12280701754385964]"
16,"[0.10972568578553615, 0.115, 0.095, 0.1075, 0.0825, 0.11, 0.1075, 0.125, 0.1125, 0.085, 0.1775, 0.09, 0.1075, 0.16, 0.135, 0.2125, 0.1225, 0.1225, 0.1775, 0.0725, 0.145, 0.1075, 0.1825, 0.0975, 0.20802005012531327]"
17,"[0.1546134663341646, 0.1375, 0.0975, 0.095, 0.135, 0.0825, 0.0875, 0.1375, 0.1825, 0.1025, 0.23, 0.1175, 0.1125, 0.1675, 0.105, 0.135, 0.1225, 0.1225, 0.12, 0.1, 0.125, 0.1175, 0.0775, 0.19, 0.15538847117794485]"
18,"[0.10972568578553615, 0.115, 0.185, 0.1075, 0.0825, 0.1025, 0.1075, 0.0925, 0.1125, 0.085, 0.165, 0.1275, 0.1075, 0.1775, 0.1225, 0.215, 0.0825, 0.105, 0.115, 0.0725, 0.145, 0.1075, 0.115, 0.0975, 0.13283208020050125]"
19,"[0.1596009975062344, 0.11, 0.0975, 0.095, 0.135, 0.1, 0.0875, 0.1525, 0.15, 0.1225, 0.165, 0.12, 0.1275, 0.165, 0.14, 0.18, 0.1425, 0.1225, 0.1225, 0.1, 0.1475, 0.1175, 0.1, 0.1925, 0.16040100250626566]"
20,"[0.10972568578553615, 0.115, 0.22, 0.1075, 0.0875, 0.1025, 0.1075, 0.095, 0.115, 0.085, 0.185, 0.15, 0.1075, 0.185, 0.1225, 0.175, 0.0775, 0.1, 0.0825, 0.075, 0.145, 0.1075, 0.115, 0.0975, 0.09273182957393483]"
21,"[0.16458852867830423, 0.0925, 0.0975, 0.095, 0.135, 0.14, 0.0875, 0.11, 0.1525, 0.1125, 0.1325, 0.2075, 0.1375, 0.215, 0.155, 0.1925, 0.14, 0.115, 0.1475, 0.1, 0.145, 0.1175, 0.1275, 0.1925, 0.17042606516290726]"
22,"[0.10972568578553615, 0.115, 0.2275, 0.1075, 0.11, 0.1025, 0.1075, 0.12, 0.105, 0.085, 0.185, 0.17, 0.1075, 0.195, 0.1225, 0.1975, 0.075, 0.1, 0.0825, 0.0775, 0.1475, 0.1075, 0.115, 0.0975, 0.09273182957393483]"
23,"[0.16458852867830423, 0.0925, 0.0975, 0.095, 0.135, 0.18, 0.0875, 0.0975, 0.095, 0.1325, 0.0925, 0.22, 0.1425, 0.21, 0.1125, 0.1975, 0.155, 0.1125, 0.1625, 0.1, 0.135, 0.1175, 0.1725, 0.1925, 0.17042606516290726]"
24,"[0.18703241895261846, 0.115, 0.22, 0.1075, 0.135, 0.1025, 0.1075, 0.1275, 0.105, 0.085, 0.2275, 0.16, 0.1075, 0.1925, 0.1225, 0.19, 0.075, 0.1, 0.0825, 0.0875, 0.1625, 0.1075, 0.115, 0.0975, 0.09273182957393483]"
25,"[0.1770573566084788, 0.0925, 0.0975, 0.095, 0.135, 0.2125, 0.0875, 0.0975, 0.1075, 0.1175, 0.125, 0.2, 0.1325, 0.2225, 0.1175, 0.115, 0.165, 0.1125, 0.1575, 0.1, 0.1325, 0.1175, 0.1775, 0.195, 0.15037593984962405]"
26,"[0.19201995012468828, 0.115, 0.2275, 0.1075, 0.155, 0.1025, 0.1075, 0.1225, 0.105, 0.085, 0.21, 0.145, 0.1075, 0.1875, 0.1225, 0.22, 0.0925, 0.1, 0.0825, 0.13, 0.125, 0.1075, 0.115, 0.0975, 0.09273182957393483]"
27,"[0.18204488778054864, 0.0925, 0.0975, 0.095, 0.135, 0.215, 0.0875, 0.085, 0.1175, 0.165, 0.095, 0.2075, 0.1125, 0.22, 0.155, 0.1225, 0.19, 0.1125, 0.1575, 0.1, 0.1425, 0.1175, 0.17, 0.195, 0.12781954887218044]"
28,"[0.19950124688279303, 0.115, 0.2325, 0.1075, 0.1725, 0.1025, 0.1075, 0.125, 0.105, 0.085, 0.2, 0.1325, 0.1075, 0.1925, 0.1225, 0.225, 0.0975, 0.1, 0.0825, 0.1375, 0.1325, 0.1075, 0.115, 0.0975, 0.09273182957393483]"
29,"[0.18952618453865336, 0.0925, 0.0975, 0.095, 0.135, 0.2275, 0.0875, 0.085, 0.105, 0.13, 0.0975, 0.195, 0.1, 0.2225, 0.18, 0.1225, 0.1875, 0.1125, 0.175, 0.1, 0.16, 0.1175, 0.175, 0.195, 0.11278195488721804]"
30,"[0.20199501246882792, 0.115, 0.2325, 0.1075, 0.195, 0.1025, 0.1075, 0.15, 0.105, 0.085, 0.2275, 0.12, 0.1075, 0.1925, 0.1225, 0.23, 0.0925, 0.1, 0.0825, 0.1625, 0.135, 0.1075, 0.1975, 0.0975, 0.09273182957393483]"
31,"[0.18703241895261846, 0.0925, 0.0975, 0.095, 0.135, 0.2275, 0.0875, 0.085, 0.1075, 0.1075, 0.1525, 0.195, 0.08, 0.21, 0.18, 0.1225, 0.185, 0.1125, 0.1725, 0.1, 0.18, 0.1175, 0.1725, 0.21, 0.10776942355889724]"
32,"[0.20698254364089774, 0.115, 0.275, 0.1075, 0.19, 0.1025, 0.1075, 0.1425, 0.105, 0.085, 0.2325, 0.105, 0.1075, 0.1825, 0.1225, 0.215, 0.105, 0.1, 0.0825, 0.1825, 0.125, 0.1075, 0.205, 0.0975, 0.09273182957393483]"
33,"[0.18952618453865336, 0.09, 0.0975, 0.095, 0.135, 0.2175, 0.0875, 0.085, 0.115, 0.095, 0.135, 0.2075, 0.08, 0.2325, 0.17, 0.125, 0.2025, 0.1125, 0.1875, 0.1075, 0.165, 0.1175, 0.1575, 0.245, 0.11027568922305764]"
34,"[0.23690773067331672, 0.115, 0.2575, 0.1075, 0.2025, 0.1175, 0.1075, 0.155, 0.105, 0.085, 0.2, 0.0975, 0.1075, 0.17, 0.1225, 0.1925, 0.1275, 0.1, 0.0825, 0.1725, 0.135, 0.11, 0.2075, 0.0975, 0.09273182957393483]"
35,"[0.18703241895261846, 0.09, 0.0975, 0.095, 0.135, 0.2625, 0.0875, 0.085, 0.1175, 0.0925, 0.0925, 0.2425, 0.08, 0.2675, 0.1775, 0.155, 0.2025, 0.1125, 0.1875, 0.125, 0.155, 0.1175, 0.15, 0.2275, 0.10275689223057644]"
36,"[0.2593516209476309, 0.115, 0.24, 0.1075, 0.2025, 0.1225, 0.1075, 0.18, 0.105, 0.0875, 0.2175, 0.0925, 0.1075, 0.17, 0.1225, 0.185, 0.1325, 0.1025, 0.0825, 0.1725, 0.135, 0.1125, 0.2075, 0.0975, 0.09273182957393483]"
37,"[0.18703241895261846, 0.0925, 0.0975, 0.1025, 0.135, 0.26, 0.0875, 0.085, 0.12, 0.0925, 0.0925, 0.2575, 0.08, 0.3025, 0.17, 0.1675, 0.2, 0.1125, 0.19, 0.14, 0.165, 0.1175, 0.1425, 0.2175, 0.10275689223057644]"
38,"[0.2793017456359102, 0.115, 0.2075, 0.1075, 0.21, 0.1375, 0.1075, 0.185, 0.105, 0.09, 0.21, 0.1025, 0.1075, 0.1725, 0.1225, 0.1775, 0.145, 0.1075, 0.0825, 0.1625, 0.1375, 0.11, 0.2175, 0.0975, 0.09273182957393483]"
39,"[0.18703241895261846, 0.09, 0.0975, 0.1175, 0.1425, 0.27, 0.0875, 0.085, 0.1325, 0.0925, 0.095, 0.2725, 0.08, 0.27, 0.18, 0.175, 0.205, 0.1125, 0.1875, 0.1575, 0.165, 0.1175, 0.1375, 0.2075, 0.10275689223057644]"
40,"[0.30174563591022446, 0.1375, 0.2025, 0.1075, 0.2075, 0.1575, 0.1075, 0.19, 0.105, 0.0975, 0.1975, 0.0975, 0.1075, 0.17, 0.125, 0.1725, 0.15, 0.13, 0.0825, 0.155, 0.135, 0.1375, 0.2025, 0.0975, 0.09273182957393483]"
41,"[0.18952618453865336, 0.0925, 0.1025, 0.13, 0.1825, 0.2575, 0.0875, 0.085, 0.1375, 0.0925, 0.1075, 0.2725, 0.08, 0.2225, 0.17, 0.205, 0.22, 0.1125, 0.19, 0.1775, 0.1625, 0.1375, 0.1475, 0.18, 0.10275689223057644]"
42,"[0.30174563591022446, 0.145, 0.18, 0.1075, 0.21, 0.165, 0.1075, 0.185, 0.105, 0.115, 0.2025, 0.1075, 0.1075, 0.1625, 0.1225, 0.185, 0.15, 0.13, 0.0825, 0.1625, 0.1375, 0.19, 0.2225, 0.0975, 0.09273182957393483]"
43,"[0.1970074812967581, 0.09, 0.1125, 0.13, 0.2275, 0.26, 0.0875, 0.0875, 0.145, 0.0925, 0.145, 0.2725, 0.08, 0.2225, 0.165, 0.2225, 0.24, 0.1125, 0.18, 0.1775, 0.17, 0.155, 0.145, 0.2075, 0.10275689223057644]"
44,"[0.30174563591022446, 0.145, 0.1725, 0.1075, 0.2175, 0.1725, 0.1075, 0.1875, 0.105, 0.1275, 0.2, 0.11, 0.1075, 0.1575, 0.13, 0.185, 0.1525, 0.13, 0.085, 0.175, 0.145, 0.18, 0.2425, 0.0975, 0.09273182957393483]"
45,"[0.19451371571072318, 0.0925, 0.15, 0.1475, 0.225, 0.2675, 0.0875, 0.09, 0.15, 0.0925, 0.1775, 0.2775, 0.08, 0.265, 0.1625, 0.225, 0.2425, 0.1125, 0.185, 0.18, 0.19, 0.17, 0.1725, 0.205, 0.10275689223057644]"
46,"[0.2967581047381546, 0.1675, 0.1725, 0.1075, 0.225, 0.175, 0.1075, 0.1925, 0.105, 0.135, 0.185, 0.1075, 0.1075, 0.1525, 0.1675, 0.1875, 0.1575, 0.155, 0.1, 0.175, 0.15, 0.2425, 0.2475, 0.0975, 0.09273182957393483]"
47,"[0.19451371571072318, 0.0925, 0.1575, 0.16, 0.2275, 0.265, 0.0925, 0.145, 0.1725, 0.0925, 0.215, 0.2825, 0.08, 0.255, 0.1675, 0.2275, 0.2525, 0.1125, 0.185, 0.185, 0.2075, 0.18, 0.185, 0.1975, 0.10275689223057644]"
48,"[0.26932668329177056, 0.1775, 0.1625, 0.1075, 0.2175, 0.1775, 0.1075, 0.19, 0.105, 0.14, 0.1925, 0.135, 0.12, 0.1575, 0.21, 0.1925, 0.165, 0.1775, 0.12, 0.2, 0.15, 0.2825, 0.2525, 0.0975, 0.09523809523809523]"
49,"[0.19451371571072318, 0.0925, 0.175, 0.1675, 0.235, 0.2725, 0.115, 0.1625, 0.1975, 0.0975, 0.2275, 0.2825, 0.08, 0.2625, 0.1725, 0.2525, 0.2625, 0.1125, 0.175, 0.185, 0.225, 0.185, 0.2025, 0.215, 0.10275689223057644]"
50,"[0.2543640897755611, 0.1825, 0.1575, 0.1075, 0.2275, 0.18, 0.1075, 0.19, 0.105, 0.17, 0.1925, 0.1425, 0.1525, 0.155, 0.2325, 0.1975, 0.1875, 0.21, 0.135, 0.2075, 0.15, 0.3075, 0.26, 0.11, 0.10776942355889724]"
51,"[0.1970074812967581, 0.095, 0.215, 0.1775, 0.2425, 0.27, 0.1275, 0.1925, 0.2575, 0.0975, 0.2525, 0.285, 0.08, 0.265, 0.17, 0.27, 0.265, 0.1125, 0.175, 0.195, 0.21, 0.19, 0.2075, 0.22, 0.10275689223057644]"
52,"[0.2892768079800499, 0.2, 0.1725, 0.11, 0.225, 0.18, 0.1075, 0.19, 0.1075, 0.185, 0.185, 0.1425, 0.1975, 0.155, 0.25, 0.1925, 0.1925, 0.2625, 0.1475, 0.21, 0.15, 0.3275, 0.275, 0.15, 0.14285714285714285]"
53,"[0.20448877805486285, 0.105, 0.2275, 0.1825, 0.245, 0.27, 0.1475, 0.22, 0.2825, 0.1025, 0.2625, 0.2875, 0.08, 0.2925, 0.1675, 0.3, 0.2725, 0.1125, 0.1775, 0.2, 0.235, 0.195, 0.2025, 0.215, 0.10776942355889724]"
54,"[0.3092269326683292, 0.215, 0.1625, 0.11, 0.23, 0.18, 0.1075, 0.1925, 0.1175, 0.2025, 0.1875, 0.1475, 0.195, 0.165, 0.2575, 0.185, 0.205, 0.285, 0.1675, 0.205, 0.1675, 0.33, 0.28, 0.18, 0.17794486215538846]"
