in_deg_centrality,[1.]
53,"[0.913, 0.9, 0.704, 0.65, 0.103, 0.095, 0.833, 0.51, 0.903, 0.904]"
54,"[0.906, 0.899, 0.454, 0.323, 0.094, 0.102, 0.86, 0.188, 0.89, 0.905]"
55,"[0.908, 0.898, 0.722, 0.69, 0.161, 0.14, 0.807, 0.341, 0.897, 0.901]"
56,"[0.914, 0.903, 0.6, 0.454, 0.094, 0.102, 0.867, 0.291, 0.903, 0.911]"
57,"[0.913, 0.9, 0.733, 0.666, 0.103, 0.202, 0.868, 0.355, 0.897, 0.901]"
58,"[0.917, 0.902, 0.585, 0.455, 0.094, 0.102, 0.828, 0.19, 0.903, 0.906]"
59,"[0.913, 0.902, 0.683, 0.652, 0.134, 0.105, 0.837, 0.432, 0.906, 0.896]"
60,"[0.913, 0.905, 0.581, 0.458, 0.094, 0.102, 0.854, 0.357, 0.91, 0.9]"
61,"[0.913, 0.901, 0.697, 0.664, 0.103, 0.101, 0.867, 0.413, 0.903, 0.907]"
62,"[0.912, 0.898, 0.552, 0.572, 0.093, 0.102, 0.863, 0.178, 0.91, 0.904]"
63,"[0.914, 0.901, 0.726, 0.701, 0.231, 0.095, 0.854, 0.417, 0.913, 0.912]"
64,"[0.91, 0.899, 0.551, 0.304, 0.138, 0.102, 0.869, 0.184, 0.905, 0.917]"
65,"[0.907, 0.903, 0.73, 0.505, 0.226, 0.198, 0.835, 0.584, 0.91, 0.91]"
66,"[0.907, 0.902, 0.585, 0.53, 0.083, 0.145, 0.846, 0.342, 0.912, 0.907]"
67,"[0.911, 0.903, 0.701, 0.466, 0.112, 0.202, 0.856, 0.393, 0.904, 0.914]"
68,"[0.913, 0.899, 0.536, 0.441, 0.117, 0.105, 0.863, 0.288, 0.904, 0.911]"
69,"[0.916, 0.9, 0.678, 0.551, 0.11, 0.103, 0.862, 0.248, 0.905, 0.912]"
70,"[0.907, 0.903, 0.619, 0.485, 0.111, 0.102, 0.878, 0.296, 0.911, 0.914]"
71,"[0.916, 0.906, 0.67, 0.617, 0.134, 0.103, 0.856, 0.215, 0.909, 0.916]"
72,"[0.906, 0.905, 0.502, 0.529, 0.111, 0.154, 0.852, 0.27, 0.91, 0.91]"
73,"[0.91, 0.906, 0.722, 0.653, 0.11, 0.103, 0.848, 0.418, 0.907, 0.907]"
74,"[0.912, 0.909, 0.566, 0.384, 0.094, 0.119, 0.873, 0.262, 0.912, 0.907]"
75,"[0.91, 0.908, 0.605, 0.621, 0.103, 0.259, 0.856, 0.372, 0.91, 0.903]"
76,"[0.908, 0.909, 0.588, 0.426, 0.171, 0.117, 0.841, 0.229, 0.91, 0.915]"
77,"[0.91, 0.906, 0.667, 0.678, 0.237, 0.151, 0.859, 0.251, 0.91, 0.91]"
78,"[0.914, 0.905, 0.54, 0.535, 0.094, 0.094, 0.831, 0.28, 0.908, 0.911]"
79,"[0.912, 0.906, 0.664, 0.658, 0.19, 0.108, 0.872, 0.42, 0.907, 0.908]"
80,"[0.91, 0.907, 0.538, 0.38, 0.094, 0.102, 0.856, 0.187, 0.908, 0.908]"
81,"[0.911, 0.908, 0.717, 0.555, 0.172, 0.108, 0.855, 0.249, 0.903, 0.904]"
82,"[0.914, 0.908, 0.545, 0.305, 0.094, 0.157, 0.873, 0.314, 0.912, 0.906]"
83,"[0.912, 0.905, 0.622, 0.514, 0.112, 0.109, 0.858, 0.317, 0.91, 0.918]"
84,"[0.911, 0.905, 0.523, 0.23, 0.094, 0.109, 0.864, 0.216, 0.916, 0.919]"
85,"[0.911, 0.908, 0.644, 0.584, 0.135, 0.237, 0.87, 0.359, 0.912, 0.894]"
86,"[0.913, 0.905, 0.567, 0.445, 0.094, 0.099, 0.863, 0.257, 0.908, 0.915]"
87,"[0.915, 0.903, 0.643, 0.493, 0.085, 0.108, 0.859, 0.285, 0.909, 0.913]"
88,"[0.91, 0.905, 0.575, 0.484, 0.102, 0.102, 0.84, 0.271, 0.911, 0.911]"
89,"[0.911, 0.909, 0.609, 0.506, 0.158, 0.153, 0.869, 0.393, 0.914, 0.915]"
90,"[0.912, 0.911, 0.604, 0.645, 0.094, 0.1, 0.87, 0.189, 0.909, 0.911]"
91,"[0.916, 0.908, 0.638, 0.51, 0.151, 0.124, 0.85, 0.403, 0.909, 0.908]"
92,"[0.91, 0.911, 0.422, 0.231, 0.094, 0.098, 0.862, 0.17, 0.915, 0.913]"
93,"[0.913, 0.911, 0.587, 0.496, 0.106, 0.124, 0.868, 0.465, 0.906, 0.911]"
94,"[0.917, 0.907, 0.487, 0.454, 0.08, 0.098, 0.855, 0.19, 0.913, 0.915]"
95,"[0.917, 0.908, 0.708, 0.555, 0.103, 0.108, 0.87, 0.299, 0.91, 0.904]"
96,"[0.915, 0.905, 0.58, 0.39, 0.094, 0.112, 0.846, 0.2, 0.915, 0.918]"
97,"[0.915, 0.908, 0.585, 0.517, 0.094, 0.241, 0.879, 0.356, 0.908, 0.914]"
98,"[0.917, 0.909, 0.613, 0.485, 0.094, 0.102, 0.849, 0.192, 0.916, 0.912]"
99,"[0.911, 0.912, 0.586, 0.502, 0.116, 0.095, 0.857, 0.278, 0.915, 0.919]"
betweeness_centrality,[8.]
0,"[0.698, 0.655, 0.677, 0.574, 0.689, 0.359, 0.749, 0.509, 0.719, 0.707]"
1,"[0.727, 0.698, 0.695, 0.707, 0.182, 0.425, 0.737, 0.395, 0.745, 0.705]"
2,"[0.72, 0.718, 0.651, 0.776, 0.19, 0.102, 0.775, 0.651, 0.748, 0.733]"
3,"[0.729, 0.778, 0.748, 0.715, 0.241, 0.146, 0.768, 0.628, 0.765, 0.754]"
4,"[0.765, 0.792, 0.67, 0.725, 0.094, 0.102, 0.793, 0.44, 0.776, 0.785]"
5,"[0.792, 0.806, 0.695, 0.672, 0.25, 0.259, 0.806, 0.708, 0.813, 0.777]"
6,"[0.821, 0.824, 0.692, 0.577, 0.109, 0.102, 0.795, 0.468, 0.819, 0.794]"
7,"[0.809, 0.834, 0.799, 0.605, 0.187, 0.228, 0.84, 0.53, 0.822, 0.811]"
8,"[0.843, 0.837, 0.666, 0.534, 0.094, 0.102, 0.847, 0.289, 0.833, 0.83]"
9,"[0.844, 0.852, 0.704, 0.716, 0.24, 0.312, 0.829, 0.583, 0.819, 0.833]"
10,"[0.856, 0.855, 0.671, 0.58, 0.128, 0.129, 0.826, 0.288, 0.835, 0.835]"
11,"[0.87, 0.859, 0.773, 0.633, 0.103, 0.259, 0.848, 0.606, 0.847, 0.844]"
12,"[0.855, 0.851, 0.672, 0.759, 0.094, 0.102, 0.833, 0.64, 0.843, 0.853]"
13,"[0.879, 0.86, 0.742, 0.731, 0.103, 0.18, 0.837, 0.488, 0.856, 0.862]"
14,"[0.866, 0.866, 0.707, 0.604, 0.154, 0.102, 0.86, 0.427, 0.861, 0.866]"
15,"[0.882, 0.873, 0.814, 0.655, 0.289, 0.231, 0.843, 0.413, 0.867, 0.866]"
16,"[0.868, 0.874, 0.575, 0.624, 0.094, 0.102, 0.857, 0.324, 0.862, 0.849]"
17,"[0.879, 0.868, 0.713, 0.695, 0.103, 0.248, 0.84, 0.452, 0.871, 0.869]"
18,"[0.88, 0.868, 0.762, 0.643, 0.112, 0.101, 0.851, 0.408, 0.868, 0.873]"
19,"[0.887, 0.876, 0.756, 0.641, 0.103, 0.288, 0.834, 0.56, 0.863, 0.871]"
20,"[0.882, 0.875, 0.716, 0.743, 0.103, 0.102, 0.861, 0.425, 0.874, 0.869]"
21,"[0.885, 0.873, 0.757, 0.512, 0.145, 0.186, 0.864, 0.536, 0.87, 0.863]"
22,"[0.891, 0.873, 0.795, 0.678, 0.094, 0.087, 0.855, 0.383, 0.866, 0.868]"
23,"[0.889, 0.878, 0.684, 0.607, 0.128, 0.201, 0.868, 0.341, 0.872, 0.875]"
24,"[0.888, 0.878, 0.62, 0.622, 0.104, 0.102, 0.855, 0.379, 0.88, 0.877]"
25,"[0.893, 0.888, 0.616, 0.607, 0.103, 0.108, 0.854, 0.488, 0.721, 0.874]"
26,"[0.884, 0.878, 0.618, 0.572, 0.103, 0.101, 0.848, 0.297, 0.685, 0.871]"
27,"[0.895, 0.886, 0.613, 0.577, 0.17, 0.201, 0.827, 0.161, 0.753, 0.875]"
28,"[0.89, 0.887, 0.661, 0.699, 0.157, 0.125, 0.835, 0.108, 0.758, 0.884]"
29,"[0.897, 0.886, 0.635, 0.54, 0.103, 0.108, 0.832, 0.288, 0.799, 0.873]"
30,"[0.893, 0.888, 0.68, 0.618, 0.103, 0.108, 0.829, 0.46, 0.791, 0.868]"
31,"[0.899, 0.884, 0.477, 0.532, 0.103, 0.108, 0.856, 0.343, 0.815, 0.888]"
32,"[0.889, 0.891, 0.673, 0.599, 0.103, 0.108, 0.834, 0.52, 0.807, 0.885]"
33,"[0.898, 0.884, 0.549, 0.614, 0.103, 0.108, 0.841, 0.343, 0.814, 0.885]"
34,"[0.894, 0.89, 0.535, 0.598, 0.103, 0.129, 0.833, 0.193, 0.816, 0.88]"
35,"[0.897, 0.893, 0.544, 0.461, 0.094, 0.133, 0.852, 0.398, 0.823, 0.882]"
36,"[0.895, 0.896, 0.658, 0.752, 0.103, 0.108, 0.859, 0.56, 0.834, 0.877]"
37,"[0.9, 0.898, 0.447, 0.561, 0.174, 0.108, 0.81, 0.301, 0.844, 0.889]"
38,"[0.902, 0.894, 0.711, 0.642, 0.213, 0.108, 0.827, 0.518, 0.84, 0.882]"
39,"[0.903, 0.895, 0.461, 0.485, 0.103, 0.108, 0.825, 0.204, 0.841, 0.88]"
40,"[0.896, 0.896, 0.682, 0.598, 0.103, 0.119, 0.843, 0.562, 0.846, 0.889]"
41,"[0.904, 0.905, 0.437, 0.375, 0.103, 0.108, 0.832, 0.239, 0.854, 0.89]"
42,"[0.904, 0.9, 0.655, 0.711, 0.103, 0.108, 0.852, 0.479, 0.852, 0.89]"
43,"[0.908, 0.904, 0.461, 0.384, 0.191, 0.112, 0.842, 0.383, 0.857, 0.892]"
44,"[0.902, 0.902, 0.678, 0.591, 0.103, 0.108, 0.851, 0.413, 0.866, 0.888]"
45,"[0.903, 0.903, 0.505, 0.407, 0.103, 0.102, 0.841, 0.311, 0.862, 0.891]"
46,"[0.907, 0.901, 0.651, 0.667, 0.103, 0.105, 0.848, 0.601, 0.872, 0.898]"
47,"[0.908, 0.901, 0.444, 0.51, 0.094, 0.102, 0.846, 0.211, 0.864, 0.896]"
48,"[0.904, 0.905, 0.692, 0.625, 0.103, 0.143, 0.848, 0.544, 0.863, 0.898]"
49,"[0.908, 0.906, 0.552, 0.534, 0.094, 0.102, 0.867, 0.329, 0.878, 0.896]"
50,"[0.909, 0.903, 0.638, 0.699, 0.103, 0.108, 0.828, 0.484, 0.864, 0.888]"
51,"[0.912, 0.903, 0.429, 0.414, 0.094, 0.102, 0.848, 0.311, 0.871, 0.899]"
52,"[0.914, 0.898, 0.726, 0.658, 0.103, 0.108, 0.831, 0.64, 0.875, 0.908]"
53,"[0.913, 0.905, 0.569, 0.52, 0.099, 0.102, 0.835, 0.292, 0.873, 0.901]"
54,"[0.905, 0.906, 0.678, 0.592, 0.094, 0.097, 0.851, 0.426, 0.887, 0.892]"
55,"[0.908, 0.907, 0.536, 0.365, 0.094, 0.102, 0.828, 0.254, 0.882, 0.896]"
56,"[0.908, 0.906, 0.697, 0.615, 0.103, 0.102, 0.861, 0.415, 0.888, 0.899]"
57,"[0.912, 0.909, 0.571, 0.535, 0.094, 0.102, 0.855, 0.255, 0.886, 0.898]"
58,"[0.91, 0.906, 0.669, 0.6, 0.094, 0.104, 0.857, 0.394, 0.879, 0.904]"
59,"[0.908, 0.904, 0.62, 0.515, 0.094, 0.102, 0.847, 0.246, 0.889, 0.903]"
60,"[0.911, 0.907, 0.672, 0.618, 0.183, 0.102, 0.869, 0.465, 0.881, 0.896]"
61,"[0.911, 0.913, 0.597, 0.312, 0.094, 0.102, 0.86, 0.369, 0.888, 0.899]"
62,"[0.908, 0.906, 0.656, 0.644, 0.094, 0.102, 0.844, 0.503, 0.893, 0.902]"
63,"[0.906, 0.909, 0.637, 0.451, 0.151, 0.102, 0.852, 0.499, 0.89, 0.904]"
64,"[0.908, 0.908, 0.669, 0.461, 0.094, 0.108, 0.848, 0.351, 0.889, 0.904]"
65,"[0.913, 0.911, 0.65, 0.568, 0.094, 0.102, 0.824, 0.342, 0.894, 0.901]"
66,"[0.91, 0.912, 0.699, 0.534, 0.094, 0.102, 0.849, 0.47, 0.898, 0.903]"
67,"[0.91, 0.91, 0.626, 0.515, 0.094, 0.102, 0.859, 0.484, 0.895, 0.899]"
68,"[0.906, 0.908, 0.564, 0.664, 0.103, 0.108, 0.865, 0.564, 0.887, 0.908]"
69,"[0.912, 0.91, 0.641, 0.543, 0.094, 0.102, 0.871, 0.269, 0.895, 0.902]"
70,"[0.91, 0.91, 0.721, 0.408, 0.11, 0.145, 0.828, 0.362, 0.893, 0.909]"
71,"[0.909, 0.908, 0.618, 0.512, 0.094, 0.103, 0.881, 0.413, 0.896, 0.901]"
72,"[0.907, 0.91, 0.665, 0.649, 0.22, 0.095, 0.843, 0.528, 0.894, 0.908]"
73,"[0.914, 0.906, 0.625, 0.59, 0.094, 0.102, 0.835, 0.279, 0.906, 0.898]"
74,"[0.912, 0.909, 0.754, 0.635, 0.104, 0.095, 0.851, 0.432, 0.894, 0.897]"
75,"[0.913, 0.91, 0.581, 0.27, 0.117, 0.102, 0.868, 0.247, 0.899, 0.906]"
76,"[0.912, 0.912, 0.687, 0.675, 0.112, 0.098, 0.825, 0.207, 0.893, 0.913]"
77,"[0.914, 0.91, 0.475, 0.252, 0.094, 0.1, 0.857, 0.332, 0.9, 0.913]"
78,"[0.908, 0.913, 0.649, 0.491, 0.103, 0.129, 0.865, 0.451, 0.896, 0.915]"
79,"[0.913, 0.913, 0.496, 0.312, 0.094, 0.102, 0.867, 0.114, 0.901, 0.903]"
80,"[0.909, 0.913, 0.679, 0.657, 0.103, 0.194, 0.846, 0.647, 0.895, 0.912]"
81,"[0.907, 0.911, 0.538, 0.318, 0.094, 0.102, 0.868, 0.155, 0.895, 0.913]"
82,"[0.914, 0.912, 0.619, 0.528, 0.103, 0.108, 0.848, 0.346, 0.898, 0.909]"
83,"[0.915, 0.913, 0.56, 0.273, 0.094, 0.102, 0.864, 0.133, 0.901, 0.908]"
84,"[0.915, 0.913, 0.699, 0.515, 0.092, 0.096, 0.848, 0.597, 0.903, 0.916]"
85,"[0.914, 0.912, 0.431, 0.261, 0.094, 0.102, 0.834, 0.2, 0.901, 0.912]"
86,"[0.913, 0.911, 0.762, 0.701, 0.103, 0.105, 0.854, 0.476, 0.9, 0.917]"
87,"[0.915, 0.911, 0.453, 0.218, 0.094, 0.102, 0.844, 0.225, 0.899, 0.915]"
88,"[0.911, 0.912, 0.598, 0.464, 0.094, 0.164, 0.849, 0.277, 0.896, 0.906]"
89,"[0.908, 0.914, 0.559, 0.339, 0.094, 0.102, 0.852, 0.351, 0.902, 0.915]"
90,"[0.914, 0.913, 0.716, 0.528, 0.112, 0.095, 0.865, 0.304, 0.9, 0.905]"
91,"[0.912, 0.912, 0.504, 0.461, 0.094, 0.102, 0.861, 0.303, 0.898, 0.911]"
92,"[0.911, 0.914, 0.681, 0.512, 0.11, 0.103, 0.814, 0.317, 0.899, 0.915]"
93,"[0.917, 0.913, 0.589, 0.343, 0.141, 0.102, 0.866, 0.217, 0.905, 0.915]"
94,"[0.913, 0.91, 0.704, 0.366, 0.132, 0.097, 0.854, 0.255, 0.899, 0.909]"
95,"[0.916, 0.911, 0.513, 0.553, 0.094, 0.104, 0.834, 0.271, 0.905, 0.907]"
96,"[0.915, 0.908, 0.666, 0.46, 0.093, 0.101, 0.854, 0.371, 0.909, 0.915]"
97,"[0.911, 0.908, 0.5, 0.244, 0.094, 0.103, 0.841, 0.123, 0.896, 0.914]"
98,"[0.914, 0.911, 0.684, 0.495, 0.112, 0.103, 0.845, 0.47, 0.901, 0.914]"
99,"[0.912, 0.907, 0.409, 0.177, 0.094, 0.102, 0.846, 0.13, 0.901, 0.91]"
eigenvector_centrality,[1.]
0,"[0.736, 0.713, 0.677, 0.413, 0.42, 0.316, 0.732, 0.338, 0.72, 0.736]"
1,"[0.713, 0.727, 0.698, 0.531, 0.292, 0.234, 0.743, 0.54, 0.72, 0.717]"
2,"[0.734, 0.759, 0.726, 0.61, 0.217, 0.204, 0.742, 0.61, 0.743, 0.736]"
3,"[0.737, 0.776, 0.771, 0.734, 0.137, 0.209, 0.762, 0.597, 0.775, 0.731]"
4,"[0.742, 0.784, 0.712, 0.677, 0.19, 0.107, 0.783, 0.617, 0.769, 0.779]"
5,"[0.772, 0.803, 0.784, 0.765, 0.272, 0.211, 0.792, 0.578, 0.788, 0.783]"
6,"[0.793, 0.82, 0.716, 0.704, 0.11, 0.107, 0.828, 0.479, 0.808, 0.793]"
7,"[0.823, 0.817, 0.642, 0.62, 0.202, 0.295, 0.828, 0.558, 0.805, 0.793]"
8,"[0.823, 0.831, 0.741, 0.599, 0.104, 0.107, 0.834, 0.365, 0.827, 0.825]"
9,"[0.845, 0.837, 0.674, 0.642, 0.117, 0.239, 0.818, 0.496, 0.851, 0.82]"
10,"[0.852, 0.852, 0.782, 0.594, 0.106, 0.102, 0.799, 0.312, 0.839, 0.848]"
11,"[0.866, 0.853, 0.677, 0.537, 0.103, 0.149, 0.827, 0.409, 0.843, 0.839]"
12,"[0.864, 0.859, 0.691, 0.672, 0.094, 0.103, 0.838, 0.475, 0.841, 0.853]"
13,"[0.875, 0.866, 0.638, 0.541, 0.103, 0.108, 0.83, 0.395, 0.862, 0.859]"
14,"[0.88, 0.868, 0.695, 0.659, 0.094, 0.107, 0.824, 0.339, 0.87, 0.845]"
15,"[0.878, 0.876, 0.749, 0.695, 0.103, 0.118, 0.855, 0.504, 0.857, 0.862]"
16,"[0.887, 0.872, 0.556, 0.571, 0.094, 0.102, 0.857, 0.388, 0.867, 0.858]"
17,"[0.874, 0.886, 0.76, 0.592, 0.103, 0.155, 0.842, 0.699, 0.872, 0.861]"
18,"[0.884, 0.875, 0.552, 0.481, 0.094, 0.102, 0.863, 0.244, 0.869, 0.875]"
19,"[0.889, 0.884, 0.676, 0.675, 0.103, 0.157, 0.836, 0.419, 0.869, 0.87]"
20,"[0.89, 0.881, 0.686, 0.677, 0.104, 0.107, 0.851, 0.419, 0.879, 0.868]"
21,"[0.888, 0.887, 0.668, 0.657, 0.103, 0.132, 0.847, 0.404, 0.875, 0.874]"
22,"[0.89, 0.885, 0.715, 0.679, 0.103, 0.102, 0.853, 0.258, 0.884, 0.879]"
23,"[0.893, 0.89, 0.775, 0.745, 0.163, 0.29, 0.851, 0.44, 0.882, 0.875]"
24,"[0.888, 0.889, 0.632, 0.579, 0.103, 0.108, 0.86, 0.248, 0.878, 0.881]"
25,"[0.894, 0.799, 0.774, 0.752, 0.103, 0.149, 0.852, 0.572, 0.875, 0.893]"
26,"[0.885, 0.819, 0.602, 0.63, 0.094, 0.102, 0.865, 0.251, 0.888, 0.854]"
27,"[0.895, 0.837, 0.649, 0.601, 0.103, 0.178, 0.854, 0.371, 0.885, 0.876]"
28,"[0.889, 0.849, 0.691, 0.692, 0.103, 0.107, 0.852, 0.36, 0.881, 0.881]"
29,"[0.887, 0.846, 0.653, 0.625, 0.103, 0.108, 0.833, 0.495, 0.887, 0.872]"
30,"[0.88, 0.858, 0.612, 0.621, 0.112, 0.095, 0.843, 0.339, 0.886, 0.876]"
31,"[0.897, 0.863, 0.75, 0.493, 0.198, 0.108, 0.834, 0.433, 0.892, 0.883]"
32,"[0.885, 0.863, 0.744, 0.658, 0.112, 0.095, 0.846, 0.422, 0.885, 0.882]"
33,"[0.899, 0.866, 0.627, 0.75, 0.103, 0.239, 0.85, 0.304, 0.884, 0.889]"
34,"[0.893, 0.87, 0.823, 0.548, 0.104, 0.105, 0.849, 0.552, 0.882, 0.883]"
35,"[0.9, 0.876, 0.643, 0.751, 0.103, 0.127, 0.845, 0.373, 0.892, 0.892]"
36,"[0.897, 0.871, 0.672, 0.574, 0.18, 0.102, 0.857, 0.485, 0.884, 0.881]"
37,"[0.907, 0.874, 0.669, 0.671, 0.115, 0.18, 0.861, 0.245, 0.887, 0.888]"
38,"[0.895, 0.878, 0.692, 0.734, 0.1, 0.105, 0.849, 0.602, 0.891, 0.891]"
39,"[0.902, 0.882, 0.692, 0.497, 0.103, 0.108, 0.863, 0.309, 0.887, 0.895]"
40,"[0.896, 0.882, 0.604, 0.707, 0.205, 0.124, 0.848, 0.45, 0.896, 0.89]"
41,"[0.909, 0.883, 0.75, 0.476, 0.103, 0.111, 0.857, 0.31, 0.894, 0.888]"
42,"[0.904, 0.884, 0.628, 0.581, 0.122, 0.104, 0.853, 0.333, 0.889, 0.895]"
43,"[0.91, 0.883, 0.599, 0.608, 0.136, 0.095, 0.811, 0.491, 0.893, 0.894]"
44,"[0.902, 0.888, 0.603, 0.679, 0.103, 0.207, 0.842, 0.516, 0.898, 0.895]"
45,"[0.909, 0.891, 0.746, 0.577, 0.094, 0.102, 0.849, 0.22, 0.897, 0.891]"
46,"[0.9, 0.884, 0.695, 0.612, 0.186, 0.106, 0.848, 0.517, 0.901, 0.9]"
47,"[0.905, 0.887, 0.766, 0.712, 0.094, 0.102, 0.844, 0.549, 0.9, 0.896]"
48,"[0.903, 0.882, 0.527, 0.521, 0.104, 0.108, 0.846, 0.615, 0.892, 0.89]"
49,"[0.905, 0.886, 0.622, 0.604, 0.149, 0.208, 0.854, 0.364, 0.897, 0.9]"
50,"[0.901, 0.886, 0.681, 0.684, 0.103, 0.108, 0.856, 0.393, 0.894, 0.897]"
51,"[0.913, 0.885, 0.546, 0.3, 0.135, 0.102, 0.85, 0.282, 0.899, 0.898]"
52,"[0.905, 0.892, 0.7, 0.709, 0.143, 0.141, 0.847, 0.571, 0.899, 0.888]"
53,"[0.91, 0.887, 0.664, 0.54, 0.062, 0.102, 0.854, 0.416, 0.898, 0.898]"
54,"[0.908, 0.891, 0.687, 0.669, 0.114, 0.108, 0.827, 0.529, 0.9, 0.896]"
55,"[0.915, 0.895, 0.689, 0.576, 0.084, 0.102, 0.855, 0.447, 0.897, 0.897]"
56,"[0.909, 0.89, 0.646, 0.524, 0.284, 0.113, 0.843, 0.481, 0.898, 0.893]"
57,"[0.912, 0.894, 0.533, 0.426, 0.094, 0.1, 0.841, 0.203, 0.899, 0.902]"
58,"[0.91, 0.897, 0.654, 0.651, 0.11, 0.202, 0.845, 0.441, 0.906, 0.899]"
59,"[0.913, 0.891, 0.695, 0.514, 0.094, 0.102, 0.834, 0.379, 0.903, 0.9]"
60,"[0.913, 0.897, 0.707, 0.59, 0.11, 0.103, 0.84, 0.422, 0.905, 0.902]"
61,"[0.916, 0.894, 0.656, 0.416, 0.094, 0.102, 0.871, 0.507, 0.906, 0.907]"
62,"[0.903, 0.9, 0.641, 0.535, 0.103, 0.103, 0.858, 0.475, 0.897, 0.901]"
63,"[0.915, 0.899, 0.6, 0.401, 0.094, 0.102, 0.86, 0.332, 0.906, 0.907]"
64,"[0.909, 0.9, 0.7, 0.555, 0.115, 0.109, 0.852, 0.413, 0.902, 0.906]"
65,"[0.913, 0.893, 0.507, 0.263, 0.098, 0.102, 0.857, 0.229, 0.907, 0.909]"
66,"[0.908, 0.904, 0.718, 0.559, 0.094, 0.133, 0.829, 0.572, 0.905, 0.912]"
67,"[0.915, 0.9, 0.575, 0.424, 0.094, 0.102, 0.847, 0.131, 0.91, 0.903]"
68,"[0.916, 0.902, 0.737, 0.442, 0.103, 0.095, 0.846, 0.548, 0.911, 0.912]"
69,"[0.913, 0.901, 0.603, 0.204, 0.094, 0.101, 0.87, 0.149, 0.906, 0.915]"
70,"[0.911, 0.898, 0.649, 0.454, 0.094, 0.148, 0.841, 0.362, 0.906, 0.902]"
71,"[0.918, 0.899, 0.596, 0.332, 0.094, 0.102, 0.863, 0.145, 0.904, 0.898]"
72,"[0.909, 0.9, 0.675, 0.519, 0.094, 0.105, 0.818, 0.197, 0.909, 0.908]"
73,"[0.914, 0.898, 0.618, 0.545, 0.094, 0.092, 0.866, 0.349, 0.909, 0.905]"
74,"[0.914, 0.901, 0.667, 0.486, 0.101, 0.186, 0.858, 0.477, 0.911, 0.915]"
75,"[0.917, 0.895, 0.514, 0.263, 0.094, 0.097, 0.857, 0.434, 0.908, 0.921]"
76,"[0.913, 0.905, 0.774, 0.51, 0.11, 0.209, 0.856, 0.414, 0.905, 0.914]"
77,"[0.915, 0.903, 0.628, 0.55, 0.179, 0.095, 0.861, 0.193, 0.911, 0.909]"
78,"[0.915, 0.909, 0.542, 0.531, 0.104, 0.103, 0.848, 0.4, 0.909, 0.908]"
79,"[0.913, 0.905, 0.611, 0.331, 0.094, 0.1, 0.869, 0.313, 0.91, 0.9]"
80,"[0.912, 0.9, 0.682, 0.515, 0.131, 0.203, 0.847, 0.425, 0.903, 0.911]"
81,"[0.918, 0.902, 0.494, 0.39, 0.094, 0.105, 0.848, 0.369, 0.911, 0.912]"
82,"[0.918, 0.905, 0.697, 0.503, 0.103, 0.148, 0.857, 0.435, 0.909, 0.914]"
83,"[0.919, 0.901, 0.548, 0.253, 0.094, 0.102, 0.851, 0.188, 0.908, 0.904]"
84,"[0.911, 0.907, 0.512, 0.664, 0.103, 0.108, 0.846, 0.352, 0.913, 0.912]"
85,"[0.915, 0.905, 0.464, 0.166, 0.094, 0.102, 0.871, 0.252, 0.912, 0.917]"
86,"[0.912, 0.91, 0.588, 0.591, 0.173, 0.127, 0.856, 0.304, 0.905, 0.908]"
87,"[0.919, 0.901, 0.58, 0.209, 0.094, 0.102, 0.861, 0.188, 0.911, 0.911]"
88,"[0.913, 0.908, 0.636, 0.659, 0.182, 0.158, 0.856, 0.369, 0.907, 0.91]"
89,"[0.919, 0.909, 0.559, 0.162, 0.094, 0.102, 0.87, 0.141, 0.912, 0.902]"
90,"[0.915, 0.91, 0.689, 0.631, 0.195, 0.199, 0.834, 0.405, 0.913, 0.91]"
91,"[0.914, 0.912, 0.446, 0.306, 0.094, 0.102, 0.835, 0.166, 0.914, 0.913]"
92,"[0.917, 0.917, 0.7, 0.507, 0.147, 0.25, 0.835, 0.267, 0.911, 0.903]"
93,"[0.912, 0.907, 0.493, 0.212, 0.094, 0.102, 0.839, 0.157, 0.904, 0.917]"
94,"[0.916, 0.907, 0.659, 0.516, 0.103, 0.358, 0.857, 0.37, 0.914, 0.915]"
95,"[0.919, 0.912, 0.518, 0.345, 0.104, 0.102, 0.862, 0.253, 0.915, 0.906]"
96,"[0.917, 0.911, 0.621, 0.367, 0.208, 0.103, 0.864, 0.279, 0.919, 0.915]"
97,"[0.917, 0.904, 0.451, 0.178, 0.104, 0.103, 0.856, 0.308, 0.911, 0.913]"
98,"[0.913, 0.909, 0.57, 0.367, 0.11, 0.103, 0.848, 0.162, 0.911, 0.909]"
99,"[0.915, 0.909, 0.54, 0.352, 0.094, 0.101, 0.875, 0.213, 0.912, 0.913]"
