eigenvector_centrality,"[6, 7]"
0,"[0.12468827930174564, 0.0875, 0.0975, 0.1325, 0.12, 0.1325, 0.11, 0.1225, 0.085, 0.09, 0.1075, 0.155, 0.08, 0.0925, 0.075, 0.0975, 0.1025, 0.1125, 0.1125, 0.1325, 0.145, 0.08, 0.0725, 0.0875, 0.10275689223057644]"
1,"[0.11221945137157108, 0.0875, 0.0975, 0.1075, 0.12, 0.085, 0.1275, 0.1225, 0.105, 0.0925, 0.1075, 0.0875, 0.08, 0.115, 0.075, 0.0975, 0.1025, 0.1125, 0.1, 0.0975, 0.1075, 0.08, 0.1, 0.0975, 0.10275689223057644]"
2,"[0.11221945137157108, 0.0875, 0.0975, 0.1075, 0.12, 0.085, 0.1075, 0.1225, 0.105, 0.0925, 0.1075, 0.0875, 0.08, 0.115, 0.075, 0.0975, 0.1025, 0.1125, 0.1, 0.0975, 0.1075, 0.08, 0.1, 0.0975, 0.10275689223057644]"
3,"[0.11221945137157108, 0.0875, 0.0975, 0.1075, 0.12, 0.085, 0.1075, 0.1225, 0.105, 0.0925, 0.1075, 0.0875, 0.08, 0.115, 0.075, 0.0975, 0.1025, 0.1125, 0.1, 0.0975, 0.1075, 0.08, 0.1, 0.0975, 0.10275689223057644]"
4,"[0.11221945137157108, 0.0875, 0.0975, 0.1075, 0.12, 0.085, 0.1075, 0.1225, 0.105, 0.0925, 0.1075, 0.0875, 0.08, 0.115, 0.075, 0.0975, 0.1025, 0.1125, 0.1, 0.0975, 0.1075, 0.08, 0.1, 0.0975, 0.10275689223057644]"
5,"[0.11221945137157108, 0.0875, 0.1775, 0.11, 0.18, 0.085, 0.115, 0.1425, 0.115, 0.095, 0.105, 0.0875, 0.1, 0.1175, 0.0775, 0.1, 0.125, 0.1, 0.1, 0.0975, 0.1075, 0.08, 0.1, 0.0975, 0.10776942355889724]"
6,"[0.0798004987531172, 0.1075, 0.1925, 0.115, 0.1325, 0.12, 0.165, 0.1675, 0.135, 0.1025, 0.115, 0.1, 0.1475, 0.135, 0.08, 0.1375, 0.145, 0.1325, 0.1275, 0.1225, 0.14, 0.1425, 0.1125, 0.1225, 0.14285714285714285]"
7,"[0.16957605985037408, 0.1575, 0.2075, 0.2, 0.19, 0.1375, 0.18, 0.1575, 0.16, 0.18, 0.1425, 0.185, 0.18, 0.2075, 0.1275, 0.16, 0.18, 0.155, 0.1775, 0.1575, 0.1825, 0.1475, 0.1525, 0.125, 0.19047619047619047]"
8,"[0.22443890274314215, 0.2625, 0.2625, 0.245, 0.245, 0.2525, 0.245, 0.2825, 0.245, 0.23, 0.2475, 0.2025, 0.2875, 0.3, 0.23, 0.27, 0.29, 0.28, 0.27, 0.215, 0.2875, 0.28, 0.255, 0.26, 0.2606516290726817]"
9,"[0.29177057356608477, 0.4175, 0.42, 0.445, 0.37, 0.2225, 0.3775, 0.2975, 0.3675, 0.475, 0.41, 0.415, 0.3125, 0.295, 0.335, 0.3225, 0.38, 0.4375, 0.38, 0.4075, 0.38, 0.285, 0.4075, 0.35, 0.3458646616541353]"
10,"[0.4688279301745636, 0.3725, 0.4925, 0.41, 0.4, 0.4925, 0.465, 0.465, 0.4475, 0.405, 0.455, 0.31, 0.5325, 0.5375, 0.4775, 0.5075, 0.45, 0.425, 0.41, 0.3575, 0.4825, 0.5275, 0.4025, 0.4475, 0.45112781954887216]"
11,"[0.41895261845386533, 0.4975, 0.48, 0.575, 0.4925, 0.3125, 0.425, 0.3375, 0.445, 0.49, 0.5225, 0.47, 0.3875, 0.31, 0.41, 0.405, 0.47, 0.52, 0.4525, 0.52, 0.5375, 0.3275, 0.525, 0.49, 0.38095238095238093]"
12,"[0.3566084788029925, 0.4425, 0.48, 0.3825, 0.325, 0.3925, 0.405, 0.4475, 0.4825, 0.425, 0.4325, 0.3125, 0.5075, 0.425, 0.3975, 0.4425, 0.435, 0.3175, 0.4025, 0.25, 0.4275, 0.435, 0.3425, 0.3225, 0.3558897243107769]"
13,"[0.3740648379052369, 0.35, 0.37, 0.4975, 0.4075, 0.405, 0.2725, 0.2325, 0.3825, 0.44, 0.4475, 0.4125, 0.2525, 0.325, 0.31, 0.4225, 0.4025, 0.3625, 0.4475, 0.425, 0.43, 0.39, 0.45, 0.34, 0.24561403508771928]"
14,"[0.24937655860349128, 0.435, 0.36, 0.41, 0.2925, 0.3175, 0.355, 0.38, 0.465, 0.395, 0.3775, 0.365, 0.44, 0.3425, 0.3425, 0.345, 0.38, 0.275, 0.36, 0.1975, 0.3775, 0.3575, 0.2425, 0.26, 0.3208020050125313]"
15,"[0.3566084788029925, 0.3375, 0.34, 0.4075, 0.37, 0.4075, 0.265, 0.305, 0.3275, 0.47, 0.42, 0.4075, 0.2675, 0.35, 0.2825, 0.4025, 0.36, 0.345, 0.4325, 0.39, 0.3875, 0.345, 0.43, 0.3225, 0.22055137844611528]"
16,"[0.26932668329177056, 0.41, 0.34, 0.43, 0.295, 0.33, 0.305, 0.355, 0.4325, 0.4025, 0.3525, 0.32, 0.4475, 0.355, 0.34, 0.3225, 0.33, 0.295, 0.3325, 0.215, 0.34, 0.315, 0.2375, 0.2325, 0.3032581453634085]"
17,"[0.33665835411471323, 0.35, 0.37, 0.3175, 0.3275, 0.3975, 0.2725, 0.3425, 0.345, 0.47, 0.415, 0.4, 0.3225, 0.3925, 0.295, 0.38, 0.3675, 0.345, 0.4125, 0.3575, 0.315, 0.3275, 0.4075, 0.3125, 0.23558897243107768]"
18,"[0.26932668329177056, 0.415, 0.3375, 0.39, 0.3075, 0.3475, 0.325, 0.3475, 0.435, 0.4075, 0.3675, 0.4075, 0.46, 0.3775, 0.335, 0.3475, 0.3125, 0.3125, 0.3475, 0.23, 0.3525, 0.355, 0.265, 0.25, 0.2957393483709273]"
19,"[0.32917705735660846, 0.43, 0.42, 0.31, 0.3175, 0.3975, 0.2825, 0.34, 0.37, 0.4875, 0.4025, 0.34, 0.3725, 0.39, 0.355, 0.3775, 0.3325, 0.3475, 0.46, 0.3475, 0.3175, 0.325, 0.425, 0.2825, 0.24812030075187969]"
