eigenvector_centrality,"[0, 14]"
0,"[0.10972568578553615, 0.1025, 0.1375, 0.09, 0.0825, 0.0825, 0.125, 0.1175, 0.115, 0.11, 0.1, 0.1175, 0.095, 0.0975, 0.1075, 0.1075, 0.1025, 0.095, 0.08, 0.0725, 0.075, 0.1075, 0.09, 0.1125, 0.11278195488721804]"
1,"[0.10972568578553615, 0.1025, 0.1375, 0.09, 0.0825, 0.0825, 0.095, 0.0775, 0.115, 0.11, 0.1, 0.1175, 0.095, 0.0975, 0.1075, 0.1125, 0.1025, 0.095, 0.1, 0.0725, 0.075, 0.1075, 0.09, 0.1125, 0.11278195488721804]"
2,"[0.10972568578553615, 0.1025, 0.1375, 0.09, 0.0825, 0.0825, 0.095, 0.0775, 0.115, 0.11, 0.1, 0.1175, 0.095, 0.0975, 0.1075, 0.1125, 0.1025, 0.095, 0.1, 0.0725, 0.075, 0.1075, 0.09, 0.1125, 0.11278195488721804]"
3,"[0.10972568578553615, 0.1025, 0.1375, 0.09, 0.0825, 0.0825, 0.095, 0.0775, 0.115, 0.11, 0.1, 0.1175, 0.095, 0.0975, 0.1075, 0.1125, 0.1025, 0.095, 0.1, 0.0725, 0.075, 0.1075, 0.09, 0.1125, 0.11278195488721804]"
4,"[0.10972568578553615, 0.1025, 0.1375, 0.09, 0.0825, 0.0825, 0.095, 0.0775, 0.115, 0.11, 0.1, 0.1175, 0.095, 0.0975, 0.1075, 0.1125, 0.1025, 0.095, 0.1, 0.0725, 0.075, 0.1075, 0.09, 0.1125, 0.11278195488721804]"
5,"[0.18453865336658354, 0.2, 0.2825, 0.21, 0.2325, 0.255, 0.21, 0.1775, 0.18, 0.1475, 0.145, 0.2275, 0.1725, 0.1825, 0.155, 0.2325, 0.165, 0.175, 0.2475, 0.1925, 0.2475, 0.23, 0.135, 0.165, 0.18796992481203006]"
6,"[0.10224438902743142, 0.08, 0.16, 0.15, 0.1425, 0.1375, 0.1625, 0.12, 0.1225, 0.0975, 0.0875, 0.105, 0.14, 0.0825, 0.09, 0.14, 0.1175, 0.0825, 0.14, 0.1275, 0.21, 0.11, 0.0825, 0.1225, 0.14035087719298245]"
7,"[0.1396508728179551, 0.2075, 0.2725, 0.195, 0.2025, 0.2575, 0.235, 0.17, 0.15, 0.1625, 0.2, 0.2025, 0.195, 0.1975, 0.125, 0.2325, 0.2, 0.1925, 0.195, 0.185, 0.24, 0.2075, 0.175, 0.1725, 0.18045112781954886]"
8,"[0.3167082294264339, 0.2975, 0.27, 0.28, 0.3325, 0.2425, 0.2975, 0.3025, 0.3875, 0.315, 0.3, 0.28, 0.3025, 0.3325, 0.2425, 0.3975, 0.3325, 0.375, 0.38, 0.2725, 0.405, 0.28, 0.3575, 0.2925, 0.39097744360902253]"
9,"[0.2743142144638404, 0.4275, 0.35, 0.2875, 0.3725, 0.32, 0.3475, 0.38, 0.32, 0.42, 0.4275, 0.43, 0.355, 0.4375, 0.3, 0.39, 0.3675, 0.375, 0.3575, 0.37, 0.365, 0.355, 0.3725, 0.375, 0.3082706766917293]"
10,"[0.3915211970074813, 0.3525, 0.3, 0.3675, 0.3525, 0.2525, 0.3, 0.3875, 0.3325, 0.3825, 0.3225, 0.2825, 0.4375, 0.3875, 0.3875, 0.3925, 0.37, 0.3925, 0.3275, 0.3525, 0.295, 0.2875, 0.475, 0.355, 0.2807017543859649]"
11,"[0.2194513715710723, 0.435, 0.4325, 0.3775, 0.3225, 0.3075, 0.33, 0.4375, 0.3325, 0.485, 0.4425, 0.3375, 0.465, 0.51, 0.31, 0.36, 0.41, 0.2775, 0.3825, 0.2975, 0.2875, 0.33, 0.445, 0.375, 0.2781954887218045]"
12,"[0.33665835411471323, 0.2475, 0.1975, 0.345, 0.2975, 0.2725, 0.3025, 0.4325, 0.3625, 0.41, 0.215, 0.27, 0.515, 0.4775, 0.4475, 0.475, 0.2375, 0.3875, 0.3175, 0.24, 0.3025, 0.2375, 0.4425, 0.385, 0.3107769423558897]"
13,"[0.18703241895261846, 0.4675, 0.385, 0.3125, 0.395, 0.3875, 0.39, 0.3825, 0.2675, 0.355, 0.4275, 0.375, 0.4475, 0.4225, 0.22, 0.325, 0.31, 0.3675, 0.4, 0.2075, 0.2725, 0.3375, 0.4025, 0.3425, 0.3258145363408521]"
14,"[0.4164588528678304, 0.24, 0.24, 0.3725, 0.3025, 0.32, 0.2875, 0.47, 0.405, 0.4, 0.2825, 0.29, 0.465, 0.3625, 0.455, 0.44, 0.1875, 0.4075, 0.33, 0.3775, 0.36, 0.265, 0.345, 0.4, 0.3684210526315789]"
15,"[0.20698254364089774, 0.4525, 0.375, 0.295, 0.4525, 0.39, 0.3425, 0.3675, 0.335, 0.35, 0.45, 0.3775, 0.4225, 0.4275, 0.2075, 0.335, 0.33, 0.3725, 0.4425, 0.2625, 0.3175, 0.365, 0.39, 0.37, 0.42355889724310775]"
16,"[0.4164588528678304, 0.2475, 0.2975, 0.43, 0.3375, 0.3725, 0.2825, 0.37, 0.3975, 0.39, 0.3125, 0.3125, 0.44, 0.3475, 0.43, 0.365, 0.2125, 0.44, 0.3575, 0.4175, 0.3625, 0.2925, 0.3375, 0.365, 0.41604010025062654]"
17,"[0.22194513715710723, 0.4175, 0.375, 0.365, 0.445, 0.385, 0.3075, 0.3575, 0.3875, 0.37, 0.4725, 0.3825, 0.3825, 0.4325, 0.22, 0.275, 0.325, 0.3775, 0.42, 0.3175, 0.3475, 0.3775, 0.3575, 0.3925, 0.45614035087719296]"
18,"[0.3790523690773067, 0.275, 0.2975, 0.425, 0.365, 0.415, 0.29, 0.34, 0.3975, 0.37, 0.3325, 0.3375, 0.415, 0.355, 0.3925, 0.315, 0.2925, 0.4175, 0.3175, 0.4325, 0.3425, 0.3175, 0.385, 0.3175, 0.38345864661654133]"
19,"[0.256857855361596, 0.365, 0.37, 0.42, 0.4225, 0.375, 0.2875, 0.3275, 0.3825, 0.3775, 0.49, 0.385, 0.3725, 0.45, 0.2825, 0.2775, 0.3025, 0.355, 0.3875, 0.3275, 0.3725, 0.365, 0.3375, 0.34, 0.44611528822055135]"
20,"[0.3690773067331671, 0.325, 0.4125, 0.42, 0.395, 0.435, 0.2775, 0.335, 0.375, 0.37, 0.38, 0.4025, 0.3875, 0.35, 0.3375, 0.3025, 0.335, 0.41, 0.3375, 0.425, 0.315, 0.275, 0.3825, 0.3, 0.3433583959899749]"
21,"[0.2743142144638404, 0.3375, 0.3925, 0.445, 0.38, 0.3525, 0.2675, 0.34, 0.4175, 0.42, 0.495, 0.3525, 0.3625, 0.4375, 0.3075, 0.2625, 0.2875, 0.3425, 0.3625, 0.34, 0.3575, 0.34, 0.3325, 0.305, 0.42105263157894735]"
22,"[0.3491271820448878, 0.3175, 0.49, 0.41, 0.4275, 0.42, 0.255, 0.315, 0.3675, 0.375, 0.435, 0.48, 0.36, 0.36, 0.2925, 0.3025, 0.3625, 0.37, 0.3575, 0.415, 0.31, 0.3025, 0.4175, 0.2925, 0.3433583959899749]"
23,"[0.2942643391521197, 0.335, 0.415, 0.47, 0.3475, 0.33, 0.26, 0.335, 0.4575, 0.4475, 0.48, 0.345, 0.3675, 0.415, 0.32, 0.295, 0.2925, 0.3475, 0.36, 0.3675, 0.39, 0.335, 0.3475, 0.2975, 0.37844611528822053]"
24,"[0.3192019950124688, 0.32, 0.505, 0.3525, 0.4225, 0.42, 0.27, 0.3125, 0.3325, 0.4025, 0.41, 0.48, 0.3475, 0.3625, 0.3, 0.3025, 0.355, 0.3575, 0.41, 0.41, 0.32, 0.3075, 0.4375, 0.2825, 0.3157894736842105]"
25,"[0.4613466334164589, 0.355, 0.4425, 0.4675, 0.3575, 0.3725, 0.26, 0.3, 0.44, 0.4575, 0.45, 0.3375, 0.4025, 0.39, 0.415, 0.355, 0.3025, 0.355, 0.3775, 0.385, 0.425, 0.3375, 0.395, 0.3, 0.3659147869674185]"
26,"[0.49625935162094764, 0.35, 0.5075, 0.33, 0.4325, 0.4725, 0.315, 0.29, 0.3175, 0.4225, 0.475, 0.46, 0.335, 0.3925, 0.435, 0.2975, 0.4375, 0.3375, 0.4125, 0.375, 0.2975, 0.3175, 0.4675, 0.34, 0.39097744360902253]"
27,"[0.47880299251870323, 0.345, 0.395, 0.48, 0.3625, 0.39, 0.2675, 0.365, 0.475, 0.45, 0.4175, 0.35, 0.47, 0.415, 0.4425, 0.3825, 0.3475, 0.4325, 0.37, 0.4125, 0.45, 0.3475, 0.44, 0.32, 0.42606516290726815]"
28,"[0.5087281795511222, 0.3525, 0.4375, 0.3425, 0.4175, 0.4825, 0.37, 0.3675, 0.36, 0.465, 0.4625, 0.46, 0.3875, 0.3975, 0.47, 0.345, 0.4125, 0.3875, 0.3875, 0.4125, 0.395, 0.335, 0.425, 0.35, 0.3684210526315789]"
29,"[0.4389027431421446, 0.39, 0.36, 0.4125, 0.37, 0.4875, 0.3025, 0.3225, 0.41, 0.445, 0.2625, 0.36, 0.4475, 0.33, 0.46, 0.3725, 0.4475, 0.3725, 0.4325, 0.4, 0.395, 0.4, 0.4575, 0.37, 0.44611528822055135]"
30,"[0.3690773067331671, 0.3075, 0.365, 0.3925, 0.385, 0.3975, 0.39, 0.43, 0.3775, 0.46, 0.4525, 0.3575, 0.4825, 0.3625, 0.3475, 0.435, 0.35, 0.4725, 0.325, 0.4575, 0.5125, 0.2925, 0.3475, 0.265, 0.3533834586466165]"
31,"[0.38154613466334164, 0.475, 0.2, 0.2175, 0.375, 0.5975, 0.36, 0.2875, 0.325, 0.4325, 0.24, 0.3675, 0.315, 0.25, 0.355, 0.3625, 0.4575, 0.27, 0.4725, 0.3775, 0.3625, 0.445, 0.3825, 0.3825, 0.37593984962406013]"
32,"[0.314214463840399, 0.2425, 0.3275, 0.3475, 0.355, 0.32, 0.3425, 0.235, 0.3525, 0.2825, 0.3525, 0.1975, 0.255, 0.3325, 0.2975, 0.435, 0.2675, 0.47, 0.245, 0.3425, 0.52, 0.2275, 0.2825, 0.215, 0.3182957393483709]"
33,"[0.4513715710723192, 0.3275, 0.2225, 0.21, 0.1925, 0.445, 0.3725, 0.26, 0.275, 0.3325, 0.2025, 0.3225, 0.24, 0.2275, 0.3775, 0.2925, 0.2925, 0.19, 0.3775, 0.285, 0.3325, 0.28, 0.2825, 0.2775, 0.22556390977443608]"
34,"[0.32169576059850374, 0.17, 0.3375, 0.205, 0.2875, 0.2275, 0.265, 0.2525, 0.2325, 0.27, 0.2175, 0.2175, 0.2625, 0.29, 0.255, 0.2475, 0.2325, 0.3625, 0.185, 0.225, 0.2625, 0.1625, 0.22, 0.1525, 0.22055137844611528]"
35,"[0.4912718204488778, 0.2775, 0.2075, 0.2, 0.1775, 0.43, 0.2375, 0.215, 0.2425, 0.3075, 0.2, 0.2275, 0.1875, 0.1975, 0.285, 0.18, 0.2125, 0.1725, 0.2475, 0.18, 0.2925, 0.1675, 0.2075, 0.3375, 0.23809523809523808]"
36,"[0.3491271820448878, 0.175, 0.34, 0.17, 0.2125, 0.2025, 0.1975, 0.3025, 0.2225, 0.3, 0.1725, 0.2025, 0.275, 0.24, 0.4075, 0.25, 0.2275, 0.325, 0.145, 0.235, 0.275, 0.1275, 0.215, 0.1825, 0.14285714285714285]"
37,"[0.49625935162094764, 0.24, 0.2025, 0.1775, 0.185, 0.355, 0.2675, 0.2925, 0.235, 0.3075, 0.1675, 0.175, 0.19, 0.175, 0.2775, 0.175, 0.195, 0.1675, 0.185, 0.1575, 0.2875, 0.175, 0.24, 0.3125, 0.2681704260651629]"
38,"[0.3640897755610973, 0.18, 0.2875, 0.1775, 0.1625, 0.23, 0.19, 0.25, 0.245, 0.25, 0.2025, 0.1525, 0.275, 0.2425, 0.4375, 0.2375, 0.245, 0.215, 0.1425, 0.2725, 0.2825, 0.1425, 0.2525, 0.2225, 0.20050125313283207]"
39,"[0.5411471321695761, 0.25, 0.2, 0.2, 0.1975, 0.2675, 0.2475, 0.2825, 0.265, 0.2775, 0.17, 0.185, 0.2, 0.1625, 0.2925, 0.2025, 0.265, 0.17, 0.1825, 0.175, 0.2775, 0.1875, 0.205, 0.29, 0.2731829573934837]"
40,"[0.3740648379052369, 0.1775, 0.255, 0.21, 0.195, 0.2225, 0.2075, 0.205, 0.2925, 0.2075, 0.27, 0.1525, 0.2725, 0.21, 0.4925, 0.23, 0.225, 0.255, 0.1775, 0.235, 0.265, 0.185, 0.245, 0.22, 0.22055137844611528]"
41,"[0.5411471321695761, 0.2125, 0.2025, 0.1925, 0.1825, 0.235, 0.29, 0.2325, 0.2625, 0.2975, 0.1925, 0.2275, 0.2, 0.1625, 0.3075, 0.2025, 0.2575, 0.1725, 0.2125, 0.195, 0.2525, 0.25, 0.18, 0.2425, 0.20802005012531327]"
42,"[0.3640897755610973, 0.17, 0.2425, 0.1925, 0.235, 0.2275, 0.215, 0.205, 0.28, 0.2025, 0.2625, 0.1675, 0.22, 0.1775, 0.4975, 0.21, 0.225, 0.245, 0.215, 0.205, 0.235, 0.195, 0.1925, 0.21, 0.19548872180451127]"
43,"[0.5187032418952618, 0.195, 0.1975, 0.185, 0.1975, 0.2325, 0.255, 0.205, 0.255, 0.2525, 0.1925, 0.21, 0.2, 0.1625, 0.3275, 0.1875, 0.245, 0.1775, 0.2275, 0.1925, 0.24, 0.2175, 0.18, 0.1975, 0.20300751879699247]"
44,"[0.3640897755610973, 0.165, 0.22, 0.195, 0.225, 0.225, 0.225, 0.1975, 0.2675, 0.1975, 0.2525, 0.17, 0.225, 0.1725, 0.5125, 0.1975, 0.225, 0.22, 0.2075, 0.2075, 0.2325, 0.2, 0.195, 0.205, 0.20050125313283207]"
45,"[0.513715710723192, 0.2, 0.195, 0.1725, 0.19, 0.225, 0.235, 0.2025, 0.2475, 0.2475, 0.19, 0.22, 0.185, 0.1575, 0.31, 0.19, 0.245, 0.18, 0.2225, 0.1925, 0.2325, 0.2175, 0.17, 0.1875, 0.19548872180451127]"
46,"[0.3341645885286783, 0.15, 0.215, 0.2025, 0.23, 0.2375, 0.215, 0.1725, 0.265, 0.185, 0.25, 0.16, 0.2225, 0.1625, 0.5075, 0.185, 0.22, 0.2125, 0.195, 0.19, 0.2275, 0.165, 0.2, 0.2025, 0.21303258145363407]"
47,"[0.4937655860349127, 0.1875, 0.1775, 0.15, 0.165, 0.2225, 0.235, 0.205, 0.2375, 0.245, 0.17, 0.2225, 0.175, 0.1475, 0.335, 0.19, 0.2375, 0.1675, 0.2175, 0.195, 0.2375, 0.2125, 0.155, 0.19, 0.17794486215538846]"
48,"[0.34413965087281795, 0.1325, 0.205, 0.2025, 0.2325, 0.215, 0.2025, 0.1575, 0.2625, 0.1725, 0.2425, 0.1375, 0.2175, 0.155, 0.5225, 0.1725, 0.2175, 0.2125, 0.185, 0.1725, 0.215, 0.1475, 0.2, 0.185, 0.21303258145363407]"
49,"[0.47880299251870323, 0.1875, 0.165, 0.1475, 0.155, 0.21, 0.23, 0.2075, 0.2325, 0.2325, 0.1475, 0.22, 0.155, 0.1375, 0.3575, 0.2, 0.235, 0.1575, 0.215, 0.195, 0.225, 0.205, 0.14, 0.19, 0.15789473684210525]"
50,"[0.36159600997506236, 0.1175, 0.195, 0.2025, 0.21, 0.22, 0.2, 0.1475, 0.255, 0.145, 0.23, 0.13, 0.2125, 0.155, 0.5, 0.17, 0.21, 0.205, 0.1675, 0.1625, 0.205, 0.1375, 0.1975, 0.1825, 0.21804511278195488]"
51,"[0.516209476309227, 0.19, 0.16, 0.1375, 0.1475, 0.175, 0.2275, 0.2, 0.2225, 0.225, 0.1175, 0.21, 0.1325, 0.125, 0.345, 0.205, 0.2375, 0.1525, 0.21, 0.1925, 0.2175, 0.195, 0.1375, 0.185, 0.14536340852130325]"
52,"[0.38403990024937656, 0.105, 0.18, 0.2, 0.1975, 0.215, 0.18, 0.1375, 0.2575, 0.1375, 0.2175, 0.1275, 0.215, 0.16, 0.485, 0.165, 0.2125, 0.1975, 0.155, 0.16, 0.175, 0.1425, 0.195, 0.1675, 0.21804511278195488]"
53,"[0.5087281795511222, 0.19, 0.155, 0.13, 0.135, 0.1625, 0.2225, 0.2025, 0.215, 0.2225, 0.1125, 0.205, 0.1175, 0.1425, 0.345, 0.2, 0.2225, 0.1475, 0.2125, 0.19, 0.21, 0.19, 0.135, 0.1825, 0.13533834586466165]"
54,"[0.40399002493765584, 0.105, 0.1725, 0.1975, 0.185, 0.2125, 0.1725, 0.1275, 0.255, 0.13, 0.2175, 0.1325, 0.2125, 0.1525, 0.49, 0.1625, 0.2025, 0.1975, 0.1475, 0.1525, 0.1675, 0.1375, 0.2, 0.16, 0.20802005012531327]"
55,"[0.4763092269326683, 0.1875, 0.1525, 0.125, 0.1425, 0.165, 0.205, 0.1875, 0.21, 0.215, 0.1, 0.2, 0.1125, 0.15, 0.345, 0.1925, 0.22, 0.14, 0.2025, 0.19, 0.215, 0.1825, 0.1275, 0.1775, 0.13032581453634084]"
56,"[0.4314214463840399, 0.095, 0.175, 0.1975, 0.1775, 0.2, 0.1675, 0.1175, 0.25, 0.12, 0.2125, 0.1275, 0.2075, 0.1425, 0.49, 0.15, 0.195, 0.195, 0.145, 0.1525, 0.16, 0.1375, 0.19, 0.15, 0.20300751879699247]"
57,"[0.5062344139650873, 0.19, 0.15, 0.12, 0.135, 0.165, 0.2025, 0.185, 0.2075, 0.215, 0.0925, 0.1975, 0.1075, 0.1525, 0.3425, 0.1875, 0.21, 0.125, 0.1925, 0.19, 0.2125, 0.1875, 0.125, 0.175, 0.12781954887218044]"
58,"[0.42643391521197005, 0.095, 0.1675, 0.1975, 0.18, 0.2, 0.1625, 0.12, 0.2525, 0.1125, 0.2125, 0.13, 0.21, 0.105, 0.4825, 0.1425, 0.1875, 0.195, 0.1425, 0.1425, 0.1525, 0.1325, 0.1825, 0.145, 0.20050125313283207]"
59,"[0.49625935162094764, 0.185, 0.145, 0.1125, 0.1175, 0.155, 0.1975, 0.1875, 0.2, 0.215, 0.09, 0.1975, 0.1025, 0.165, 0.345, 0.1875, 0.2225, 0.1225, 0.1925, 0.19, 0.21, 0.1825, 0.1175, 0.1775, 0.12280701754385964]"
60,"[0.42144638403990026, 0.0925, 0.18, 0.2, 0.1775, 0.195, 0.1525, 0.115, 0.2525, 0.105, 0.2125, 0.1075, 0.205, 0.0975, 0.495, 0.1375, 0.1925, 0.1975, 0.135, 0.14, 0.1475, 0.1225, 0.1925, 0.1375, 0.20300751879699247]"
61,"[0.486284289276808, 0.1825, 0.1325, 0.1125, 0.1125, 0.15, 0.1975, 0.19, 0.19, 0.2175, 0.09, 0.195, 0.1025, 0.1675, 0.3475, 0.19, 0.2125, 0.1175, 0.1925, 0.1975, 0.215, 0.175, 0.1125, 0.1775, 0.11278195488721804]"
62,"[0.4389027431421446, 0.0875, 0.1775, 0.195, 0.1775, 0.1975, 0.15, 0.1125, 0.25, 0.1025, 0.2175, 0.095, 0.2075, 0.0975, 0.48, 0.135, 0.19, 0.1975, 0.13, 0.1375, 0.15, 0.125, 0.2025, 0.135, 0.20551378446115287]"
63,"[0.49625935162094764, 0.1925, 0.125, 0.105, 0.11, 0.15, 0.1975, 0.1875, 0.1725, 0.215, 0.09, 0.2, 0.0975, 0.17, 0.3525, 0.195, 0.21, 0.115, 0.19, 0.1975, 0.215, 0.1625, 0.1025, 0.175, 0.10776942355889724]"
64,"[0.4713216957605985, 0.0875, 0.175, 0.1925, 0.1775, 0.2, 0.15, 0.11, 0.2475, 0.1, 0.215, 0.0925, 0.205, 0.095, 0.485, 0.1275, 0.1825, 0.1875, 0.125, 0.13, 0.1475, 0.1175, 0.2025, 0.135, 0.20802005012531327]"
65,"[0.456359102244389, 0.185, 0.1175, 0.105, 0.11, 0.1525, 0.1975, 0.1875, 0.1675, 0.2125, 0.09, 0.2, 0.0975, 0.17, 0.3375, 0.2, 0.205, 0.11, 0.19, 0.195, 0.22, 0.1575, 0.0975, 0.1775, 0.10275689223057644]"
66,"[0.486284289276808, 0.0875, 0.17, 0.1875, 0.1825, 0.2, 0.145, 0.11, 0.25, 0.1, 0.2175, 0.0875, 0.2125, 0.0925, 0.495, 0.1225, 0.18, 0.1875, 0.125, 0.1275, 0.1475, 0.125, 0.1925, 0.135, 0.21553884711779447]"
