eigenvector_centrality,"[0, 7]"
0,"[0.09975062344139651, 0.1025, 0.1125, 0.0925, 0.1025, 0.13, 0.0675, 0.1225, 0.0925, 0.0875, 0.13, 0.1175, 0.1075, 0.0875, 0.1075, 0.17, 0.1, 0.095, 0.0925, 0.0725, 0.0825, 0.115, 0.1025, 0.135, 0.20300751879699247]"
1,"[0.10972568578553615, 0.0975, 0.075, 0.085, 0.095, 0.13, 0.08, 0.1225, 0.0925, 0.11, 0.1025, 0.1475, 0.095, 0.1375, 0.1075, 0.1125, 0.1, 0.0775, 0.1, 0.0725, 0.1075, 0.1075, 0.09, 0.1125, 0.09523809523809523]"
2,"[0.10972568578553615, 0.1025, 0.1375, 0.09, 0.0825, 0.13, 0.095, 0.0775, 0.0925, 0.0875, 0.1325, 0.1175, 0.095, 0.0975, 0.1075, 0.1125, 0.1, 0.095, 0.0925, 0.0725, 0.075, 0.1025, 0.1025, 0.1125, 0.12280701754385964]"
3,"[0.10972568578553615, 0.0975, 0.075, 0.09, 0.095, 0.13, 0.08, 0.0775, 0.0925, 0.11, 0.1, 0.1175, 0.145, 0.0975, 0.1075, 0.1125, 0.1025, 0.095, 0.1, 0.0725, 0.075, 0.1075, 0.09, 0.1225, 0.11278195488721804]"
4,"[0.10972568578553615, 0.1025, 0.1375, 0.09, 0.0825, 0.0825, 0.095, 0.0775, 0.115, 0.115, 0.1375, 0.1175, 0.095, 0.0975, 0.1075, 0.1125, 0.11, 0.095, 0.0925, 0.0725, 0.075, 0.12, 0.09, 0.1125, 0.11779448621553884]"
5,"[0.10972568578553615, 0.11, 0.075, 0.09, 0.1425, 0.1075, 0.095, 0.0775, 0.115, 0.11, 0.1025, 0.125, 0.1625, 0.1575, 0.1075, 0.115, 0.1025, 0.095, 0.1, 0.075, 0.13, 0.1225, 0.09, 0.1575, 0.21052631578947367]"
6,"[0.22194513715710723, 0.155, 0.1375, 0.265, 0.2, 0.1875, 0.185, 0.2475, 0.1675, 0.195, 0.18, 0.2125, 0.1675, 0.26, 0.17, 0.18, 0.1275, 0.2325, 0.0925, 0.1775, 0.195, 0.2525, 0.17, 0.1575, 0.19047619047619047]"
7,"[0.12468827930174564, 0.1075, 0.2025, 0.1225, 0.1725, 0.14, 0.1275, 0.135, 0.1675, 0.1075, 0.125, 0.11, 0.1475, 0.1325, 0.0775, 0.11, 0.11, 0.125, 0.1125, 0.105, 0.1275, 0.11, 0.105, 0.105, 0.15037593984962405]"
8,"[0.13466334164588528, 0.1025, 0.135, 0.1575, 0.155, 0.1125, 0.18, 0.19, 0.155, 0.14, 0.165, 0.12, 0.115, 0.21, 0.1075, 0.1775, 0.1275, 0.2025, 0.1825, 0.1875, 0.165, 0.1675, 0.135, 0.1125, 0.20300751879699247]"
9,"[0.22194513715710723, 0.3125, 0.3525, 0.2825, 0.315, 0.2825, 0.2625, 0.2275, 0.29, 0.235, 0.21, 0.245, 0.275, 0.225, 0.1925, 0.2275, 0.2725, 0.255, 0.1975, 0.2125, 0.2875, 0.2075, 0.2175, 0.22, 0.3082706766917293]"
10,"[0.36658354114713215, 0.275, 0.28, 0.3, 0.255, 0.2375, 0.2525, 0.39, 0.29, 0.3725, 0.37, 0.345, 0.2225, 0.22, 0.3625, 0.285, 0.4, 0.4, 0.26, 0.2575, 0.335, 0.3625, 0.37, 0.19, 0.3458646616541353]"
11,"[0.26184538653366585, 0.3675, 0.2925, 0.4, 0.2825, 0.2525, 0.325, 0.2575, 0.3, 0.255, 0.325, 0.3775, 0.29, 0.31, 0.295, 0.1875, 0.32, 0.3025, 0.195, 0.21, 0.435, 0.1975, 0.2775, 0.2625, 0.2882205513784461]"
12,"[0.4339152119700748, 0.23, 0.2425, 0.3125, 0.19, 0.165, 0.2175, 0.3175, 0.26, 0.355, 0.38, 0.4725, 0.19, 0.205, 0.3625, 0.26, 0.3425, 0.35, 0.2675, 0.2625, 0.3775, 0.3325, 0.4925, 0.1975, 0.39348370927318294]"
13,"[0.2543640897755611, 0.35, 0.3125, 0.3875, 0.29, 0.3175, 0.2575, 0.1925, 0.2675, 0.195, 0.31, 0.325, 0.345, 0.37, 0.2675, 0.1525, 0.2175, 0.305, 0.2, 0.1825, 0.41, 0.2, 0.285, 0.3175, 0.21303258145363407]"
14,"[0.33665835411471323, 0.1675, 0.2075, 0.315, 0.13, 0.0875, 0.19, 0.2925, 0.1925, 0.36, 0.365, 0.4575, 0.155, 0.2125, 0.34, 0.31, 0.3075, 0.3475, 0.3175, 0.3075, 0.37, 0.3925, 0.495, 0.1125, 0.3533834586466165]"
15,"[0.2518703241895262, 0.4275, 0.44, 0.3625, 0.33, 0.3475, 0.31, 0.1425, 0.295, 0.135, 0.3625, 0.2475, 0.4175, 0.3625, 0.24, 0.115, 0.25, 0.3025, 0.1325, 0.1125, 0.32, 0.2075, 0.295, 0.3525, 0.19799498746867167]"
16,"[0.3940149625935162, 0.1575, 0.1725, 0.3025, 0.105, 0.085, 0.125, 0.3475, 0.205, 0.41, 0.32, 0.4, 0.1175, 0.295, 0.34, 0.395, 0.32, 0.3875, 0.395, 0.375, 0.3675, 0.365, 0.4325, 0.0875, 0.3508771929824561]"
17,"[0.3117206982543641, 0.3925, 0.425, 0.3525, 0.3625, 0.395, 0.3575, 0.15, 0.3525, 0.16, 0.3825, 0.2375, 0.41, 0.3975, 0.2525, 0.1225, 0.275, 0.36, 0.1225, 0.085, 0.31, 0.225, 0.2325, 0.395, 0.19799498746867167]"
18,"[0.4164588528678304, 0.1575, 0.115, 0.3075, 0.1, 0.1125, 0.18, 0.3725, 0.2225, 0.395, 0.34, 0.38, 0.1275, 0.295, 0.3475, 0.3775, 0.335, 0.37, 0.3675, 0.405, 0.3325, 0.375, 0.435, 0.1025, 0.3458646616541353]"
19,"[0.3167082294264339, 0.3775, 0.36, 0.33, 0.3375, 0.3775, 0.3175, 0.19, 0.355, 0.2475, 0.3875, 0.2625, 0.4125, 0.3875, 0.2775, 0.1575, 0.2925, 0.3925, 0.1175, 0.0925, 0.3075, 0.2575, 0.2375, 0.3725, 0.18295739348370926]"
20,"[0.3940149625935162, 0.1725, 0.105, 0.325, 0.115, 0.1775, 0.2275, 0.3825, 0.255, 0.3625, 0.335, 0.37, 0.1625, 0.295, 0.3775, 0.3625, 0.33, 0.385, 0.335, 0.385, 0.3225, 0.38, 0.4425, 0.155, 0.3333333333333333]"
21,"[0.3167082294264339, 0.36, 0.32, 0.3175, 0.2975, 0.3675, 0.29, 0.235, 0.35, 0.325, 0.385, 0.2875, 0.4075, 0.38, 0.2925, 0.195, 0.2825, 0.3775, 0.1175, 0.1325, 0.315, 0.275, 0.25, 0.355, 0.17042606516290726]"
22,"[0.3740648379052369, 0.2425, 0.2225, 0.34, 0.22, 0.2425, 0.26, 0.38, 0.2825, 0.34, 0.3325, 0.38, 0.23, 0.295, 0.3725, 0.365, 0.3375, 0.3975, 0.325, 0.375, 0.3225, 0.38, 0.4125, 0.2125, 0.3233082706766917]"
23,"[0.32169576059850374, 0.3525, 0.3025, 0.3475, 0.285, 0.36, 0.29, 0.2525, 0.3275, 0.3575, 0.3975, 0.2875, 0.4, 0.37, 0.2775, 0.255, 0.2975, 0.3925, 0.135, 0.225, 0.32, 0.305, 0.26, 0.3525, 0.16791979949874686]"
24,"[0.36658354114713215, 0.3175, 0.27, 0.345, 0.2525, 0.27, 0.2925, 0.3725, 0.2875, 0.325, 0.3375, 0.4, 0.3075, 0.2975, 0.37, 0.3625, 0.335, 0.4075, 0.3225, 0.37, 0.3125, 0.37, 0.3925, 0.2425, 0.3258145363408521]"
25,"[0.4139650872817955, 0.3375, 0.2975, 0.415, 0.275, 0.3725, 0.2875, 0.405, 0.325, 0.3675, 0.4025, 0.295, 0.3925, 0.365, 0.28, 0.3375, 0.2825, 0.405, 0.2125, 0.2575, 0.33, 0.35, 0.33, 0.3475, 0.18546365914786966]"
26,"[0.371571072319202, 0.365, 0.325, 0.345, 0.2825, 0.3875, 0.2475, 0.42, 0.39, 0.3075, 0.3325, 0.415, 0.4025, 0.435, 0.325, 0.3475, 0.345, 0.4625, 0.3125, 0.3525, 0.315, 0.355, 0.3575, 0.415, 0.3558897243107769]"
27,"[0.38902743142144636, 0.2775, 0.2875, 0.365, 0.2575, 0.385, 0.28, 0.3825, 0.3225, 0.4175, 0.32, 0.3425, 0.38, 0.355, 0.3625, 0.3775, 0.345, 0.34, 0.35, 0.2825, 0.325, 0.3575, 0.3, 0.34, 0.24060150375939848]"
28,"[0.40399002493765584, 0.375, 0.36, 0.345, 0.3325, 0.4075, 0.3125, 0.4125, 0.445, 0.305, 0.305, 0.3775, 0.42, 0.4675, 0.3225, 0.33, 0.3075, 0.47, 0.305, 0.3475, 0.3775, 0.35, 0.385, 0.42, 0.3483709273182957]"
29,"[0.4538653366583541, 0.3075, 0.2975, 0.465, 0.2475, 0.38, 0.3425, 0.43, 0.34, 0.425, 0.3025, 0.3525, 0.375, 0.4, 0.385, 0.375, 0.335, 0.3725, 0.325, 0.285, 0.295, 0.3475, 0.3075, 0.34, 0.2731829573934837]"
30,"[0.34663341645885287, 0.3875, 0.2825, 0.3575, 0.285, 0.3475, 0.3775, 0.4025, 0.3625, 0.3525, 0.3275, 0.3925, 0.3575, 0.415, 0.395, 0.3425, 0.2925, 0.46, 0.305, 0.36, 0.33, 0.3475, 0.38, 0.36, 0.39348370927318294]"
31,"[0.5461346633416458, 0.33, 0.3775, 0.37, 0.3025, 0.37, 0.335, 0.5425, 0.4475, 0.3575, 0.3275, 0.3175, 0.465, 0.495, 0.35, 0.3125, 0.295, 0.31, 0.28, 0.27, 0.2975, 0.27, 0.365, 0.4075, 0.2731829573934837]"
32,"[0.3640897755610973, 0.31, 0.2375, 0.385, 0.2625, 0.31, 0.245, 0.38, 0.315, 0.3775, 0.3475, 0.345, 0.32, 0.345, 0.335, 0.4125, 0.275, 0.3525, 0.355, 0.41, 0.3025, 0.305, 0.3475, 0.28, 0.42857142857142855]"
33,"[0.5561097256857855, 0.3475, 0.4625, 0.325, 0.3325, 0.3425, 0.35, 0.5675, 0.49, 0.31, 0.2325, 0.2875, 0.5225, 0.27, 0.305, 0.28, 0.2375, 0.2475, 0.2625, 0.235, 0.3275, 0.22, 0.3025, 0.505, 0.2731829573934837]"
34,"[0.40399002493765584, 0.295, 0.235, 0.235, 0.27, 0.265, 0.23, 0.3925, 0.2675, 0.3575, 0.355, 0.235, 0.315, 0.2975, 0.3425, 0.5425, 0.3275, 0.3425, 0.3225, 0.32, 0.2675, 0.2925, 0.2975, 0.2525, 0.3508771929824561]"
35,"[0.5660847880299252, 0.365, 0.475, 0.24, 0.35, 0.32, 0.38, 0.57, 0.2975, 0.295, 0.135, 0.26, 0.53, 0.2225, 0.28, 0.27, 0.2125, 0.245, 0.275, 0.24, 0.225, 0.1875, 0.2925, 0.4175, 0.2907268170426065]"
36,"[0.4339152119700748, 0.25, 0.23, 0.1775, 0.26, 0.2625, 0.2075, 0.4, 0.2525, 0.4225, 0.3225, 0.2375, 0.3125, 0.2725, 0.3025, 0.55, 0.21, 0.3, 0.395, 0.3475, 0.2275, 0.2925, 0.2425, 0.2475, 0.39849624060150374]"
37,"[0.5760598503740648, 0.405, 0.505, 0.22, 0.425, 0.39, 0.395, 0.5325, 0.32, 0.265, 0.135, 0.2675, 0.5475, 0.2875, 0.2825, 0.2475, 0.22, 0.2425, 0.27, 0.24, 0.25, 0.1025, 0.295, 0.5025, 0.2781954887218045]"
38,"[0.4389027431421446, 0.24, 0.2275, 0.1475, 0.2575, 0.2525, 0.1825, 0.395, 0.2525, 0.435, 0.3, 0.29, 0.29, 0.2875, 0.4075, 0.555, 0.2025, 0.365, 0.4375, 0.465, 0.2225, 0.2575, 0.23, 0.2425, 0.43107769423558895]"
39,"[0.6109725685785536, 0.4325, 0.5025, 0.225, 0.45, 0.4875, 0.4075, 0.54, 0.3775, 0.225, 0.175, 0.275, 0.52, 0.3375, 0.2825, 0.2325, 0.2125, 0.2475, 0.245, 0.2275, 0.2575, 0.1125, 0.29, 0.5025, 0.2581453634085213]"
40,"[0.43640897755610975, 0.2475, 0.2275, 0.1575, 0.245, 0.25, 0.185, 0.3975, 0.25, 0.3775, 0.325, 0.315, 0.275, 0.2875, 0.46, 0.52, 0.2325, 0.385, 0.46, 0.49, 0.2375, 0.18, 0.2025, 0.24, 0.42857142857142855]"
41,"[0.6508728179551122, 0.4, 0.5025, 0.2325, 0.46, 0.53, 0.335, 0.55, 0.39, 0.23, 0.215, 0.265, 0.47, 0.3075, 0.2625, 0.23, 0.205, 0.2475, 0.245, 0.2225, 0.2775, 0.1275, 0.2975, 0.5075, 0.24561403508771928]"
42,"[0.4339152119700748, 0.24, 0.2275, 0.21, 0.2375, 0.25, 0.205, 0.39, 0.25, 0.28, 0.285, 0.2875, 0.265, 0.28, 0.435, 0.4775, 0.295, 0.33, 0.4725, 0.4625, 0.25, 0.17, 0.23, 0.235, 0.39598997493734334]"
43,"[0.628428927680798, 0.33, 0.4875, 0.235, 0.465, 0.53, 0.215, 0.5425, 0.3375, 0.245, 0.23, 0.255, 0.425, 0.3, 0.2475, 0.23, 0.2125, 0.25, 0.2475, 0.225, 0.3025, 0.1525, 0.2675, 0.4825, 0.24310776942355888]"
44,"[0.4463840399002494, 0.24, 0.2275, 0.2875, 0.2325, 0.245, 0.2275, 0.4025, 0.2375, 0.2975, 0.285, 0.285, 0.2625, 0.26, 0.42, 0.435, 0.3025, 0.325, 0.4875, 0.4375, 0.2425, 0.18, 0.2775, 0.2225, 0.37092731829573933]"
45,"[0.6359102244389028, 0.3175, 0.4275, 0.2325, 0.4325, 0.5425, 0.235, 0.5375, 0.2925, 0.255, 0.23, 0.235, 0.4025, 0.3, 0.2425, 0.2325, 0.2075, 0.25, 0.255, 0.2225, 0.3275, 0.2, 0.2725, 0.4275, 0.24561403508771928]"
