eigenvector_centrality,"[0, 2]"
0,"[0.12718204488778054, 0.0875, 0.0975, 0.095, 0.085, 0.1025, 0.11, 0.0725, 0.075, 0.1125, 0.095, 0.1025, 0.125, 0.115, 0.095, 0.0975, 0.1175, 0.1, 0.1125, 0.1125, 0.08, 0.07, 0.1025, 0.0975, 0.11278195488721804]"
1,"[0.12718204488778054, 0.0825, 0.0975, 0.095, 0.085, 0.115, 0.09, 0.0725, 0.095, 0.1125, 0.095, 0.1025, 0.105, 0.1025, 0.1225, 0.0925, 0.075, 0.1, 0.1125, 0.1, 0.08, 0.105, 0.125, 0.0975, 0.09273182957393483]"
2,"[0.12718204488778054, 0.0825, 0.0975, 0.095, 0.085, 0.1025, 0.09, 0.0725, 0.075, 0.1125, 0.095, 0.11, 0.125, 0.1025, 0.095, 0.0925, 0.095, 0.1125, 0.13, 0.1025, 0.08, 0.07, 0.125, 0.0975, 0.10025062656641603]"
3,"[0.12718204488778054, 0.0825, 0.095, 0.095, 0.085, 0.115, 0.09, 0.0725, 0.095, 0.1125, 0.095, 0.1025, 0.125, 0.1025, 0.095, 0.0925, 0.095, 0.1, 0.13, 0.1, 0.08, 0.0975, 0.125, 0.095, 0.09273182957393483]"
4,"[0.12718204488778054, 0.0825, 0.07, 0.095, 0.105, 0.1025, 0.09, 0.0725, 0.095, 0.1125, 0.095, 0.11, 0.125, 0.1025, 0.095, 0.0925, 0.1125, 0.1125, 0.13, 0.1025, 0.08, 0.07, 0.115, 0.0975, 0.10025062656641603]"
5,"[0.20698254364089774, 0.1025, 0.11, 0.095, 0.1225, 0.1375, 0.0925, 0.19, 0.12, 0.1825, 0.19, 0.1025, 0.22, 0.0875, 0.0875, 0.145, 0.1175, 0.16, 0.225, 0.1125, 0.2225, 0.105, 0.1, 0.12, 0.16791979949874686]"
6,"[0.12219451371571072, 0.1, 0.1125, 0.1275, 0.1075, 0.0825, 0.145, 0.1375, 0.1375, 0.1475, 0.11, 0.115, 0.11, 0.095, 0.14, 0.0775, 0.1, 0.1025, 0.12, 0.165, 0.1025, 0.18, 0.21, 0.1325, 0.09774436090225563]"
7,"[0.17206982543640897, 0.1, 0.105, 0.0925, 0.15, 0.08, 0.1575, 0.1175, 0.1375, 0.135, 0.11, 0.1425, 0.1525, 0.0875, 0.12, 0.0775, 0.125, 0.15, 0.1175, 0.155, 0.1075, 0.1525, 0.11, 0.0925, 0.09774436090225563]"
8,"[0.14962593516209477, 0.1, 0.1675, 0.1475, 0.17, 0.1, 0.17, 0.18, 0.1875, 0.175, 0.11, 0.16, 0.1275, 0.0875, 0.185, 0.1, 0.1075, 0.15, 0.1175, 0.17, 0.105, 0.095, 0.115, 0.155, 0.10275689223057644]"
9,"[0.13466334164588528, 0.1025, 0.2525, 0.235, 0.215, 0.1025, 0.265, 0.18, 0.21, 0.1525, 0.1675, 0.1425, 0.0975, 0.1225, 0.185, 0.1275, 0.2025, 0.1225, 0.1975, 0.1825, 0.2125, 0.1825, 0.1475, 0.18, 0.12280701754385964]"
10,"[0.1970074812967581, 0.1425, 0.18, 0.1275, 0.1325, 0.1925, 0.1975, 0.1725, 0.235, 0.1375, 0.18, 0.1325, 0.3, 0.2425, 0.215, 0.1725, 0.3125, 0.2575, 0.2725, 0.225, 0.2875, 0.235, 0.105, 0.18, 0.2531328320802005]"
11,"[0.2169576059850374, 0.2575, 0.2775, 0.24, 0.2575, 0.2125, 0.25, 0.2125, 0.195, 0.265, 0.24, 0.235, 0.1075, 0.145, 0.1675, 0.2425, 0.1825, 0.1075, 0.195, 0.17, 0.1725, 0.1675, 0.275, 0.1875, 0.16791979949874686]"
12,"[0.29177057356608477, 0.1425, 0.175, 0.145, 0.16, 0.1875, 0.195, 0.335, 0.36, 0.195, 0.195, 0.1475, 0.2675, 0.2125, 0.24, 0.34, 0.25, 0.2725, 0.2125, 0.1825, 0.245, 0.26, 0.1575, 0.365, 0.38345864661654133]"
13,"[0.26932668329177056, 0.255, 0.2675, 0.235, 0.205, 0.2025, 0.1975, 0.25, 0.26, 0.3125, 0.3525, 0.2475, 0.1125, 0.1325, 0.1675, 0.2625, 0.185, 0.1, 0.1825, 0.17, 0.17, 0.1725, 0.24, 0.195, 0.16791979949874686]"
14,"[0.3341645885286783, 0.145, 0.1675, 0.1375, 0.16, 0.1725, 0.1725, 0.245, 0.275, 0.2175, 0.2175, 0.1575, 0.2375, 0.265, 0.24, 0.3725, 0.2425, 0.2075, 0.24, 0.21, 0.215, 0.245, 0.1875, 0.2225, 0.22807017543859648]"
15,"[0.3192019950124688, 0.2875, 0.3225, 0.2925, 0.24, 0.2575, 0.2425, 0.2175, 0.3125, 0.25, 0.2625, 0.2825, 0.1875, 0.125, 0.1675, 0.24, 0.195, 0.1425, 0.1725, 0.1675, 0.2325, 0.1575, 0.205, 0.2075, 0.18546365914786966]"
16,"[0.22194513715710723, 0.1825, 0.1575, 0.14, 0.1975, 0.1725, 0.1675, 0.2475, 0.29, 0.265, 0.2075, 0.1825, 0.285, 0.305, 0.2575, 0.4, 0.265, 0.2775, 0.285, 0.2575, 0.2775, 0.255, 0.165, 0.255, 0.2731829573934837]"
17,"[0.32917705735660846, 0.375, 0.3775, 0.3825, 0.2775, 0.3225, 0.32, 0.23, 0.2825, 0.31, 0.3175, 0.335, 0.245, 0.1725, 0.1725, 0.2075, 0.2225, 0.175, 0.1825, 0.18, 0.25, 0.2175, 0.285, 0.205, 0.16541353383458646]"
18,"[0.2892768079800499, 0.205, 0.1925, 0.1825, 0.225, 0.205, 0.1725, 0.325, 0.3375, 0.3, 0.2025, 0.225, 0.31, 0.3525, 0.3175, 0.4375, 0.3025, 0.32, 0.3375, 0.3475, 0.2925, 0.3025, 0.17, 0.3125, 0.3233082706766917]"
19,"[0.3266832917705736, 0.3825, 0.39, 0.4, 0.3, 0.32, 0.315, 0.2275, 0.3225, 0.3475, 0.4275, 0.365, 0.2225, 0.1825, 0.1975, 0.1925, 0.26, 0.1675, 0.215, 0.2175, 0.265, 0.225, 0.2675, 0.205, 0.17543859649122806]"
20,"[0.3266832917705736, 0.2025, 0.2, 0.195, 0.24, 0.2525, 0.19, 0.36, 0.3475, 0.29, 0.1825, 0.2375, 0.35, 0.3525, 0.3425, 0.47, 0.335, 0.3475, 0.3525, 0.3575, 0.31, 0.33, 0.2075, 0.3325, 0.3433583959899749]"
21,"[0.3790523690773067, 0.375, 0.39, 0.3875, 0.31, 0.325, 0.3275, 0.22, 0.3625, 0.3475, 0.4575, 0.3925, 0.215, 0.1875, 0.2275, 0.2225, 0.275, 0.185, 0.24, 0.2375, 0.2275, 0.2125, 0.3, 0.225, 0.21052631578947367]"
22,"[0.30174563591022446, 0.265, 0.205, 0.1925, 0.2375, 0.28, 0.2275, 0.38, 0.3525, 0.2775, 0.1775, 0.265, 0.3475, 0.3525, 0.3475, 0.485, 0.35, 0.3475, 0.3475, 0.3525, 0.3025, 0.3275, 0.295, 0.32, 0.40100250626566414]"
23,"[0.428927680798005, 0.3675, 0.385, 0.37, 0.3125, 0.3175, 0.315, 0.225, 0.41, 0.36, 0.435, 0.3875, 0.305, 0.2025, 0.25, 0.2675, 0.295, 0.19, 0.2425, 0.24, 0.2475, 0.245, 0.3, 0.225, 0.20802005012531327]"
24,"[0.3192019950124688, 0.2825, 0.205, 0.22, 0.2375, 0.285, 0.235, 0.365, 0.375, 0.285, 0.21, 0.27, 0.33, 0.3575, 0.3325, 0.49, 0.3475, 0.3525, 0.35, 0.35, 0.305, 0.3275, 0.38, 0.3225, 0.3684210526315789]"
25,"[0.4164588528678304, 0.365, 0.3275, 0.365, 0.3125, 0.3175, 0.315, 0.2275, 0.425, 0.3625, 0.4075, 0.3675, 0.385, 0.18, 0.2725, 0.3075, 0.265, 0.325, 0.2525, 0.2425, 0.27, 0.2325, 0.2925, 0.23, 0.22055137844611528]"
